Page,Label,Text
48,4," Prof. Elhauge opines that the relevant product market is fresh agaricus mushrooms and that those mushrooms are not 
interchangeable with cannery grade mushrooms. Elhauge Rpt. at ¶ 47. There is factual dispute regarding the proper definition of 
""fresh"" agaricus mushrooms and mushrooms that are ""cannery grade"" that influences whether the restriction of supply from 
mushroom farms that may have been selling to canneries affected fresh mushroom pricing. Cf. Daubert Hr'g Tr. (May 19, 2015) 
at [*35]  145:15-9:6 with Id. at 48:13-50:18. "
49,5," Prof. Elhauge does not dispute that sensitivity testing of regression models is theoretically possible, but contends that Dr. 
Johnson's modifications of his agnostic periods are not reasonable and therefore are not truly ""sensitivity"" tests. Elhauge Reply 
at ¶ 324. There may be other methods of testing the accuracy of benchmark periods that have not been put forward as 
criticisms [*39]  of Prof. Elhauge's analysis."
49,6," Prof. Elhauge contends that both assumptions to include conduct or conduct free periods in place of his agnostic periods are 
equally objectionable because they assume facts about anticompetitive conduct that are not sufficiently based in the record. See 
Elhauge Reply at ¶ 321. "
52,7," A dispute has evolved through the briefing of these motions about exactly what data was produced by defendants and 
considered by Elhauge. See e.g., Dkt. No. 561 at 4-5; 565 at 8-11. I find that Elhauge has considered enough sales data to 
make his analysis reliable."
52,8," Defendants even imply that Prof. Elhauge's sample needs to be randomized in [*52]  order to be considered reliable under 
Rule 702. See Dkt. No. 515 at 15, 18; Lopez Rpt. at ¶ 53 (stating Prof. Elhauge's model is flawed because ""it is, non—random 
and therefore not representative of the market""). It is important that ""[m]ost statistical analyses pertinent to judicial proceedings, 
and certainly those dealing with economic and antitrust issues, are not based on randomized controlled experiments. Rather 
they are observational studies grounded in real world data."" U.S. Info. Sys., Inc. v. Int'l Bhd. of Elec. Workers Local Union No: 3, 
AFL-CIO, 313 F. Supp. 2d 213, 233 (S.D.N.Y. 2004). "
53,9," Prof. Elhauge reiterated at the Daubert hearing that in antitrust economics one never has perfect information and that an expert 
must ""do the best with the data you actually have available."" Daubert Hr'g Tr. (May 19, 2015) at 54:14-55:9. "
57,10," Defendants argue that the standard of admissibility for damages experts making factual assumptions is stricter. First, 
defendants rely upon Elcock v. Kmart Corp., 233 F.3d 734, 756 (3d Cir. 2000), where the plaintiff's expert constructed a 
damages model to show the plaintiff's lost income due to disability. The Court of Appeals reasoned that the expert's opinion was 
inadmissible because [*68]  he (1) had simply assumed 100 percent. disability despite the record specifically identifying the level 
of disability at 75 percent or less, (2) completely ignored actual evidence of the plaintiff's income, (3) simply substituted his own 
income figures for income and (4) ignored the fact the plaintiff had continued earning income after becoming disabled. Id. at 755-
56. In contrast to the expert in Elcock, Prof. Elhauge does not rely upon factual assumptions that are blatantly contradicted by 
the record. For example, Prof. Elhauge assumes that defendants' deed restrictions prevented the closed mushroom farms from 
going back into production meaning he assumes the very purpose of the deed restrictions themselves. That is not ""pure 
speculation,"" but rather is a plausible inference within the context of defendants' alleged attempt to restrict mushroom supply 
through buying and deed restricting closed farms. ""[E]xperts are expected to make inferences and state opinions and they are 
granted wide latitude in determining what data is needed to reach a conclusion."" Brill, 540 F. Supp. 2d at 568. Second, defendants rely on In re TMI Litigation, 193 F.3d 613, 671 (3d Cir. 1999), where the Court of Appeals excluded an 
expert's opinion regarding radiation exposure in part because he had received [*69]  a critical piece of data needed ""to calculate 
the radiation exposure from Trial Plaintiffs' counsel"" and did not attempt to verify the data. But the Court of Appeals also 
reasoned that the expert was not qualified in radiation dose reconstruction, ""violated an elementary principle of credible dose 
reconstruction"" and that he could not justify his calculations after they were contradicted by another expert. Id. Prof. Elhauge's 
assumptions are also not analogous to the expert's errors in TMI, Prof. Elhauge reasonably relied upon record evidence 
produced by defendants regarding the market impact of their supply reduction program. In ZF Meritor, the Court of Appeals stated that ""[i]n some circumstances, an expert might be able to rely on the estimates of 
others in constructing a hypothetical reality, but to do so, the expert must explain why he relied on such estimates and must 
demonstrate why he believed the estimates were reliable."" 696 F.3d at 292. There, the plaintiff's expert had ""relied on a one—
page set of profit and volume projections"" to calculate damages that the plaintiff prepared and provided. Id. Here, Prof. Elhauge 
relies upon record evidence of defendants' own contemporaneous internal estimates [*70]  of the effectiveness of their supply 
control program. Where a factual issue is disputed and there are reasonable grounds for experts' contradicting assumptions, it is 
for the jury to weigh the parties' respective evidence regarding the amount of mushroom production removed from the market as 
a result of the defendants' supply control agreement in determining damages, It is sufficient under Rule 702 that Prof. Elhauge 
grounded his opinion on factual evidence in the record produced by defendants. Finally, defendants also contend that Total Containment, Inc. v. Dayco Products, Inc., No. 1997-6013, 2001 U.S. Dist. LEXIS 
15838, 2001 WL 1167506, at *7 (E.D. Pa, Sept. 6, 2001) supports their position because there the Court excluded the plaintiff's 
expert's testimony based upon unconfirmed business projections by the plaintiff's own executive and where the executive could 
""provide[ no explanation of how he arrived at that crucial figure under accepted accounting of economics methods."" In Total 
Containment, however, the expert relied upon the executive's unconfirmed projections rather than the ""sales figures"" which 
""were presented to [the expert] in abundance, and [the expert] could have computed such a crucial figure on his own, [but] he 
did not."" Id. Defendants do not contend that Prof. Elhauge ignored undisputed mushroom farm production [*71]  data in favor of 
relying upon the EMMC's supply control impact estimations. "
58,11," Instead, defendants cite Brown Shoe Co. v. United States, 370 U.S. 294, 325, 82 S. Ct. 1502, 8 L. Ed. 2d 510 (1962), which 
found on appeal from a final judgment of antitrust liability that market boundaries can be determined by ""examining such 
practical indicia as industry or public recognition of the submarket as a separate economic entity, the product's peculiar 
characteristics and uses, unique production facilities, distinct customers, distinct prices, sensitivity to price changes, and "
59,," specialized vendors."" Defendants next cite to U.S. Horticultural Supply v. Scotts Co., 367 F. App'x 305, 311 (3d Cir. 2010), which 
found on summary judgment that a plaintiff had not carried its burden of showing the relevant product market. But far from 
mandating any special kind of analysis, the Court of Appeals simply noted that the plaintiff's evidence had failed ""to discuss price 
and use implications within its proposed market,"" that the expert report at issue did not even include information ""relating to price 
increases or price stability for substitute products"" 'or ""to provide any economic analysis of these substitutes."" Id. Finally 
defendants cite to Queen City Pizza, Inc. v. Domino's Pizza. Inc., 124 F.3d 430, 436 (3d Cir. 1997), which found that a 
plaintiff [*76]  had failed to plead the relevant product market under Rule 12(b)(6) because it did not even ""reference . . . 
reasonable interchangeability and cross—elasticity of demand . . . ."" In addition to the different procedural posture here, Prof. 
Elhauge's product market analysis is more complete he discusses practical indicia of market boundaries, functional 
interchangeability of the products at issue, price correlations and direct evidence of market power in the relevant market. "
66,1," DataCell avers in its Memorandum in Opposition that Visa operates a large data center in Ashburn, Virginia. (Doc. 37 at 8). 
Visa does not rebut this assertion. "
91,1," E.g. In re Aggrenox Antitrust Litig., No. 14-MD-2516, 94 F. Supp. 3d 224, 2015 U.S. Dist. LEXIS 35634, 2015 WL 1311352 (D. 
Conn. Mar. 23, 2015); In re Effexor XR Antitrust Litig., No. 11-5479, 2014 U.S. Dist. LEXIS 142206, 2014 WL 4988410 (D.N.J. 
Oct. 6, 2014); Time Ins. Co. v. Astrazeneca AB, 52 F. Supp. 3d 705 (E.D. Pa. 2014); In re Lipitor Antitrust Litig., 46 F. Supp. 3d 
523 (D.N.J. 2014); In re Niaspan Antitrust Litig., 42 F. Supp. 3d 735 (E.D. Pa. 2014); see Sheri Qualters, An Antitrust Litigation 
'Explosion', THE NATIONAL LAW JOURNAL, July 20, 2015, at 1. See also Michael A. Carrier, Payment After Actavis, 100 Iowa 
L. Rev. 7 (2014); Joshua P. Davis & Ryan J. McEwan, Deactivating Actavis: The Clash Between the Supreme Court and (Some) 
Lower Courts, 67 Rutgers U.L. Rev. 557 (2015); Murat C. Mungan, Reverse Payments, Perverse Incentives, 27 Harv. J.L. & 
Tech. 1 (2013). This case is the first post-Actavis case to be tried to a jury."
91,2," Eckerd Corporation, Giant Eagle, Inc., HEB Grocery Company L.P., JCG (PJC) USA, LLC, The Kroger Co., Maxi Drug, Inc. 
d/b/a Brooks Pharmacy, Rite Aid Corporation, Rite Aid Headquarters Corp., Safeway Inc., Supervalu, Inc., and Walgreen Co. In 
re Nexium Summary Judgment 2014, 42 F. Supp. 3d at 240. CVS Pharmacy, Inc. is also one of the retailer Plaintiffs since it "
92,," entered the litigation by filing an independent action on April, 11 2014, case 14-cv-11788, Compl., ECF No. 1, consolidated with 
the leading case a few days later. Case 14-cv-11788, Order of Consolidation, ECF No. 5."
92,3," DRL's Consent Mot. Approval Settlement Agreements, ECF No. 1474; Elec. Order, ECF No. 1478; Elec. Clerk's Notes, ECF 
No. 1376."
92,4," Arthur E. Sutherland, The Ship Blaireux (1954)."
92,5," Throughout the run-up to trial, I deployed three of my six law clerks to work on this case. Technically, I deployed two law clerks 
and an unpaid volunteer lawyer. I call such volunteer lawyers ""judicial counsellors"" as we're now not supposed to refer to them 
as law clerks. Report of the Proceedings of the Judicial Conference of the United States 23 (September 16, 2014), "
93,," http://www.uscourts.gov/about-federal-courts/reports-proceedings-judicial-conference-us. This bit of sophistry has no place in a 
judicial opinion, however, and so I call them what they are."
93,6," Pursuant to Fed. R. Civ. P. 23(f), the Defendants took an interlocutory appeal of this Court's End-Payor class certification to the 
First Circuit, which accepted the appeal as it presented substantial unanswered questions of law. United States Ct. Appeals 
First [**44]  Circuit, Judgments, May 15, 2014, ECF Nos. 926-29. See also Daniel Jacobs, Comcast Corp. v. Behrend: Common 
Questions versus Individual Answers — Which Will Predominate?, 47 Loy. L. A. L. Rev. 505 (2014). More of this anon. "
95,7," Today, all of this is history [**51]  as the Affordable Care Act, 42 U.S.C. § 18001 et seq. (2010), has largely superseded the 
Hatch-Waxman Act with a new statutory framework which Congress believes (and certainly hopes) will better balance the need 
for patent protection to encourage the research necessary to bring new and beneficial drugs to market with the equally important 
need for competition to make those drugs affordable."
95,8," The Court denied AstraZeneca's motion seeking summary judgment against the Direct Purchasers and Retailer Plaintiffs, ECF 
No. 648, for lack of actual injury and seeking exclusion of testimony from two experts. Elec. Order, Jan. 13, 2014, ECF No. 801. 
The Court also denied AstraZeneca's motion for partial summary judgment, ECF No. 649, seeking to bar the Retailer Plaintiffs 
on the basis of statute of limitations. Elec. Order, Jan. 13, 2014, ECF No. 802."
95,9," The five motions argued were: (1) DRL's ECF No. 594 motion seeking summary judgment on all claims, (2) Teva's ECF No. 
600 motion seeking summary judgment because of the purported absence of a reverse payment made to Teva, (3) Ranbaxy's 
ECF No. 641 motion seeking summary judgment due to a purported lack of causation, (4) AstraZeneca's ECF No. 642 motion 
seeking summary judgment on claims arising from its settlement with Ranbaxy, and (5) AstraZeneca, Ranbaxy, and Teva's ECF 
No. 647 motion seeking partial summary judgment on the issue of overall conspiracy. Elec. Clerk's Notes, Jan. 21, 2014, ECF 
No. 846."
95,10," Virtually on the eve of trial, a major trial-ready criminal case was re-drawn to this Session, see United States v. O'Brien, case 
12-cr-40026, which was tried to a jury from May 8, 2014 to July 15, 2014, with deliberations continuing until July 24, 2014. We 
thus did not get the Nexium case going until October 21, 2014. "
96,11," In her article titled Why Summary Judgment is Unconstitutional, 93 Va. L. Rev. 139 (2007), Professor Suja Thomas [**54]  
perhaps goes too far, but not by much. Courts ought be especially wary of granting summary judgment upon the rationale ""no 
jury could possibly find..."" In all too many cases, this is a thinly disguised form of judicial factfinding, forbidden by the Constitution 
in a jury case. U.S. Const. amend. VII (""In Suits at common law . . . the right of trial by jury shall be preserved.""). Moreover, 
absent binding admission by the non-moving party, it ought be well-nigh impossible for a party bearing the burden of proof to 
obtain summary judgment. This is so because a court, while it must ""draw all reasonable inferences in favor of the nonmoving 
party [at summary judgment], it may not make credibility determinations or weigh the evidence"" because such tasks ""'are jury 
functions, not those of a judge.'"" Reeves v. Sanderson Plumbing Prods., Inc., 530 U.S. 133, 151, 120 S. Ct. 2097, 147 L. Ed. 2d 
105 (2000) (quoting Anderson v. Liberty Lobby, Inc., 477 U.S. 242, 255, 106 S. Ct. 2505, 91 L. Ed. 2d 202 (1986)). Thus the 
many local rules adopting a point-counterpoint system which converts a failure to adduce affirmative contradictive evidence into 
an admission of the point advanced is simply contrary to Reeves when the moving party bears the burden of proof. United 
States v. Massachusetts, 781 F. Supp. 2d 1, 10 n.18 (D. Mass. 2011). This point is now widely recognized. E.g., Romag 
Fasteners, Inc. v. Fossil, Inc., 979 F. Supp. 2d 264, 273 n.5 (D. Conn. 2013); Delano v. Abbott Labs., 908 F. Supp. 2d 888, 897 
n.4 (W.D. Tenn. 2012); Seitz v. DeQuarto, 777 F. Supp. 2d 492, 495 n.2 (S.D.N.Y. 2011)."
96,12," Authorized generics are drugs manufactured by the brand-name company to the brand's specifications, but marketed as 
generic. Authorized Generic Drugs: Short-Term Effects and Long-Term Impact, Federal Trade Commission, August 2011 Report 
i."
96,13," In retrospect, after trial it appears this is a bit too sweeping. At trial, the evidence warranted, at most, a finding that 
AstraZeneca was the hub of a hub-and-spoke conspiracy with the three generic manufacturers acting as competitors [**56]  vis-
à-vis each other, not conspirators."
96,14," Post-Actavis decisions and scholarship are largely in accord with this Court's view that reverse payments need not be in cash 
to be anticompetitive. See In re Nexium Motions to Dismiss 2013, 968 F. Supp. 2d at 392. Accord King Drug Co. of Florence v. 
SmithKline Beecham Corp., No. 14-1243, 791 F.3d 388, 2015 U.S. App. LEXIS 10859, 2015 WL 3967112, at *2 (3d Cir. June 
26, 2015); In re Aggrenox Antitrust Litig., 2015 U.S. Dist. LEXIS 35634, 2015 WL 1311352, at *11; United Food and Commercial 
Workers Local 1776 & Participating Emp'rs Health and Welfare Fund v. Teikoku Pharma USA, Inc., No. 14-md-02521, 74 F. 
Supp. 3d 1052, 2014 U.S. Dist. LEXIS 161069, 2014 WL 6465235, at *11-12 (N.D. Cal. Nov. 17, 2014); In re Effexor XR 
Antitrust Litig., 2014 U.S. Dist. LEXIS 142206, 2014 WL 4988410, at *20-22; In re Lipitor Antitrust Litig., 46 F. Supp. 3d at 543-
46. See also Michael A. Carrier, Eight Reasons Why ""No-Authorized-Generic"" Promises Constitute Payment, 67 Rutgers U.L. 
Rev. 697 (2015); [**57]  Davis, supra note 1. But see In re Loestrin 24 FE Antitrust Litig., 45 F. Supp. 3d 180, 192 (D.R.I. 2014) 
(""Actavis should be applied only to cash settlements, or to their very close analogues.""); In re Lamictal Direct Purchaser Antitrust 
Litig., 18 F. Supp. 3d 560, 567 (declining to extend Actavis to the non-monetary facts of the case). "
97,15," Indeed, notwithstanding that Ranbaxy has now lost its blocking position in a scathing opinion that faults both the FDA and 
Ranbaxy, Ranbaxy Labs., Ltd. v. Burwell, 82 F. Supp. 3d 159, 2015 U.S. Dist. LEXIS 29459, 2015 WL 1218933, at *31 (D.D.C. 
March 11, 2015), only Teva has come to market with an FDA-approved generic version of Nexium."
97,16, This was the Court's mistaken assumption.
97,17," At this stage in the litigation, [**58]  the Court was having trouble figuring out what has come to be known as the ""Actavis 
Inference,"" which refers to a ""large and otherwise unexplained payment, combined with delayed entry, [which] supports a 
reasonable inference of harm to consumers from lessened competition."" Aaron Edlin, Scott Hemphill, Herbert Hovenkamp & Carl 
Shapiro, The Actavis Inference: Theory and Practice, 67 Rutgers U. L. Rev. 585, 585 (2015)."
97,18," See Pls.' Mot. Rule 6(b)(1)(B) & (2) Reconsideration Teva's Mot. Summ. J. Based Absence Reverse Payment Teva (ECF No. 
600) & AstraZeneca's Mot. Summ. J. All Claims Arising AstraZeneca's Settlements Teva & DRL (ECF No. 644); & Pls.' Opp'n 
Teva's Supp. Br. Based New McGuire Report (ECF No. 855), ECF No. 864; Pls.' Mot. [**59]  Reconsideration AstraZeneca's & 
Ranbaxy's Mots. Summ. J. Due Lack Causation (ECF # 641, 645) Based New Evidence, ECF No. 867; Direct Purchaser Pls.' 
Mot. Reconsideration AstraZeneca's & Ranbaxy's Mots. Summ. J. Due Lack Causation (ECF # 641, 645) Based Payment-Free 
Settlement, ECF No. 870; End-Payor Pls.' Joinder Direct Purchaser Pls.' Mot. Reconsideration AstraZeneca's & Ranbaxy's 
Mots. Summ. J. Due Lack Causation, ECF No. 872."
97,19," These motions were (1) the Plaintiffs' ECF No. 864 motion to reconsider the Court's grant of summary judgment to Teva based 
on the absence of a reverse payment and the Court's grant of summary judgment to AstraZeneca on claims arising from its 
settlements with Teva and DRL, and (2) the Plaintiffs' ECF No. 867 motion to reconsider the Court's grant of summary judgment 
to AstraZeneca and Ranbaxy due to a lack of causation. Order, Mar. 7, 2014, ECF No. 874. "
98,20," There followed the usual blizzard of motions in limine. I like motions in limine. They are better than a trial brief in highlighting 
contentious issues that may arise at trial. The problem is that they can delay the proceedings and beget still more such motions. Accordingly, I make it a practice rarely to entertain such motions pre-trial unless they clearly impact a party's opening or, as in 
the case of prior convictions under Fed. R. Evid. 609, they affect a criminal defendant's decision to testify. Trials are living things; 
motions in limine are best decided during the course of trial proceedings upon an actual evidentiary record. All too often pre-
trial [**62]  motions in limine arise from hopes or fears that have little relation to the practicalities of putting on or defending an 
actual case. As George Bernard Shaw said of second marriages, they are the ""triumph of hope over experience,"" or are simply 
expressions of the ""Jellicoe Syndrome"" - the fear of losing the war in an afternoon. So here. Many of these motions reflected the ""instinct for the capillaries,"" In re Relafen Antitrust Litig., 231 F.R.D. 52, 87 (D. 
Mass. 2005), were of little moment, and were unlikely to occur. The Court largely ignored them. "
100,21," The entire proceeding gives the lie to Judge Posner's sour and jaundiced view of our federal trial bar. See Reserve Hotels 
PTY Ltd. v. Mavrakis, No. 14-2990, 790 F.3d 738, 2015 U.S. App. LEXIS 10550, 2015 WL 3852645, at *6 (7th Cir. June 23, 
2015) (Posner, J., dissenting)."
100,22," The motion to enter final judgment in favor of the Defendants is in regard to ""(i) all counts of Plaintiffs' Complaints regarding 
any claims for an overarching conspiracy or agreement in restraint of trade among all Defendants, and (ii) all counts . . . arising 
from the settlement [**67]  agreement between AstraZeneca and Ranbaxy."" AstraZeneca & Ranbaxy Defs.' Mot. Entry Rule 
54(b) Final J. Claims Resolved Trial Favor AstraZeneca & Ranbaxy Defs., Ex. 1, Rule 54(b) Final J. Claims Resolved Trial Favor 
AstraZeneca & Ranbaxy Defs., ECF No. 1447-1. "
101,23," Exhibit 140, Nexium Settlement Considerations, is, of course, a privileged [**70]  document within the ambit of the attorney-
client relationship. How then did it find its way in evidence? The Defendants at first proposed to have ""expert"" attorneys testify as 
to why these settlement agreements occurred. The Court would have none of it, ruling that no such ""expert"" could testify absent 
a full recitation of the actual factual bases of such opinion, Fed. R. Evid. 703, and perhaps not even then, since, in the absence 
of those who actually negotiated such settlements, such second-hand opinions probably would not be ""relevant to the task at 
hand."" Daubert v. Merrell Dow Pharms., Inc., 509 U.S. 579, 597, 113 S. Ct. 2786, 125 L. Ed. 2d 469 (1993); Kumho Tire Co. v. 
Carmichael, 526 U.S. 137, 141, 119 S. Ct. 1167, 143 L. Ed. 2d 238 (1999) (same). Faced with the potential loss of evidence 
justifying the settlements, the Defendants raised no objection to the testimony of the negotiating attorneys themselves. This in 
turn waived the privilege as to a penumbra of documents used during the negotiations of the AstraZeneca-Ranbaxy Settlement 
Agreement. Nov. 10, 2014 Motion Tr. 10:10-11:16, ECF No. 1413. See also In re Keeper of Records (Grand Jury Subpoena 
Addressed to XYZ Corp.), 348 F.3d 16, 25 (1st Cir. 2003). AstraZeneca raised no privilege objection to the admission of Exhibit 
140. Nov. 10, 2014 Motion Tr. 10:10-11:16."
101,24, This is probably the closest judgment call the Court made during the course of this case. 
102,25," Many judges in this situation recount - after the verdict - that ""the jury saved me."" I try to eschew thinking along those lines 
when ruling on motions for directed verdict at the close of all the evidence lest the thought morph subtly into influencing the 
charge. The situation arises, of course, when the evidence strongly favors the defense. In those cases where the jury verdict is for the 
plaintiff, however, I strive mightily to sustain it, whatever my earlier impression. Here, the Plaintiffs' truly superb closing gave me 
reason to ponder."
102,26," The Class Plaintiffs agreed to dismiss their Section 2 claims under the Sherman Act, and their parallel state law 
monopolization claims, against all Defendants on October 14, 2014. See Stip. Regarding Certain Claims, ECF No. 1048 (End-
Payors dismiss Claims 1-3 and strike Section 2 from Claim 5). The Retailer Plaintiffs followed suit on October 17, 2014. See 
Stip. Regarding Section 2 Claims, ECF No. 1070 (Rite Aid and CVS); Notice Regarding Section 2 Claims, ECF No. 1074 
(Walgreen); Notice Regarding Section 2 Claims, ECF No. 1075 (Giant Eagle). "
103,27," Retailer Plaintiffs' complaints were left out of this table, as they essentially mirror the Direct Purchasers' complaint. The 
Retailer Plaintiffs, CVS, Rite Aid, Giant Eagle, and Walgreen Corp., are opt-outs from the Direct Purchaser Class and are 
assignees of individual Direct Purchasers."
103,28," Direct Purchasers dismissed all claims arising under Section 2 of the Sherman Act. Stip. Regarding Section 2 Claims, ECF 
No. 1047. "
104,29," Building upon the charge conference and the actual charge in this case, two of the lawyers for the End-Payor Plaintiffs in this 
case have prepared a very creditable proposal for suggested instructions in pay-for-delay antitrust cases. David F. Sorensen & 
Steve D. Shadowen, Model Jury Instructions: Trial by Actavis, 67 Rutgers U.L. Rev. 637 (2015). "
105,30," Of course, as has been explained, this Court's rulings on February 12, 2014 were, at least in part, wrong. The Court did not 
get things straightened out until midtrial. It is not at all clear, however, that reversal of the Court's summary judgment ruling 
would necessarily have followed. In the real world, the Plaintiffs - rebuffed at the summary judgment stage - might not have 
appealed, or even had they done so, had this Court not permitted them to supplement the record to demonstrate the genuine 
issue of fact, the Court of Appeals could well have affirmed despite this Court's imperfect understanding of the actual [**81]  
facts. "
106,31," Ironically, in both of these cases, my attempt to be fair and accurate only increased the litigants' cost and delay because I had 
botched issues more fundamental than the charge. In Suboh, I should have granted the defendant qualified immunity, Suboh v. 
Dist. Attorney's Office of Suffolk Dist., 298 F.3d 81, 95 (1st Cir. 2002), and in DiFiore, I should have recognized that federal law 
preempted the entire cause of action. DiFiore v. Am. Airlines, Inc., 646 F.3d 81, 90 (1st Cir. 2011)."
106,32," The Plaintiffs raise other objections and make other arguments as to why a new trial ought be granted. [**84]  These are all 
dealt with adequately in the trial record and further exegesis defending my approach will not be particularly helpful."
106,33," The Plaintiffs subsequently moved the Court to reconsider this ruling, offering FDA documents for the purpose of shedding 
light on the approval of another of Ranbaxy's ANDA generics, Lipitor. The Plaintiffs argued that the documents [**85] "
107,," demonstrated FDA concerns about the creation of a regulatory bottleneck in case of delayed approval, and demonstrated that 
the FDA would have accelerated approval of a generic Nexium ANDA in time for a launch earlier than May 27, 2014. The Court 
denied the motion to reconsider, holding that the documents were not sufficient evidence of any of the three proffered theories of 
causation. Id. at 279."
