頁碼,內容類型,內容
111,Counsel,"Counsel:  [*1]  For plaintiff: Thomas J. Miller, John R. Perkins, Asst. Attys. Gen., Des Moines, Iowa.  
For defendants: Randy Duncan & R. Todd Gaffney, Duncan, Jones, Riley & Finley, for Norman T. Mahoney, 
Richard W. Pogue, John M. Newman, Jr., Barry L. Springel, Robert C. Kahrl of Jones, Day, Reavis & Pogue, 
Cleveland, Ohio, H. Richard Smith, Edward W. Remsburg of Ahlers, Cooney Law Firm, Des Moines, Iowa, Douglas 
R. Rainbow, Harstad & Rainbow, Minneapolis, Minn., for Ray W. Cook, and Richard A. Malm & Jon P. Sullivan, of 
Dickinson, Throckmorton, Parker, Des Moines, Iowa."
111,Opinion by,Opinion by: O'BRIEN
119,Counsel,"Counsel:  [**1]  George P. Kersten and E. Campion Kersten, Kersten & McKinnon, Milwaukee, Wis., A. J. Gray, 
Camp, Carmouche, Palmer, Barsh & Hunter, Lake Charles, La., for plaintiff. 
William E. Shaddock and Robert W. Clements, Bernard H. McLaughlin, Jr., Stockwell, Sievert, Viccellio, Clements 
& Shaddock, J. L. Cox and James E. Williams, Woodley, Barnett, Cox, Williams & Fenet, Lake Charles, La., Morris 
Harrell and Marshall M. Searcy, Rain, Harrell, Emery, Young & Doke, Dallas, Tex., for defendants."
119,Opinion by,Opinion by: VERON
133,Counsel,"Counsel:  [*1]  Marian Rosen, and Rosen & Associates, both of Houston, Tex., and Edwin Tobolowsky, Henry 
Simpson, Peter M. Gross, and Tobolowsky & Schlinger, all of Dallas, Tex., for plaintiff. 
Paul L. DeVerter II, and Fulbright & Jaworski, both of Houston, Tex., for Edwin E. Gann, Vance Dunnam, and 
Dunnam, Dunnam, Horner & Myer, both of Waco, Tex., and Paul L. DeVerter II, and Fulbright & Jaworskai, both of 
Houston, Tex., for Rainbow International Carpet Dyeing & Cleaning Company."
133,Opinion by,Opinion by: McDONALD
140,Judges,"Judges:  [**1]  Aspen, D.J."
140,Opinion by,Opinion by: ASPEN
159,Counsel,"Counsel: Peter S. Hendrixson, Dorsey, Windhorst, Hannaford, Whitney & Halladay, Minneapolis, Minn., for plaintiff-
appellant. 
Michael H. Salinsky, Pillsbury, Madison & Sutro, San Francisco, Cal., for U and I Inc.; Parker A. Maddux, San 
Francisco, Cal., on brief."
160,Judges,"Judges: Before KILKENNY, ANDERSON and ALARCON, Circuit Judges."
160,Opinion by,Opinion by: ALARCON
190,Counsel,"Counsel:  [**1]  Steven Schaars and Joan L. Goldfrank of Collier, Shannon, Rill & Scott, Washington, District of 
Columbia, and Jac K. Sperling of Fairfield & Woods, Denver, Colorado, for plaintiff.
Charles O. Murray III, Bradley Ford Stuebing and John R. Knight of The Gulf Companies, Houston, Texas, and 
John A. Bachmann of The Gulf Companies, Denver, Colorado, for defendant."
191,Judges,"Judges: Arraj, District Judge.  
556 F. Supp. 302, *302; 1982 U.S. Dist. LEXIS 9957, **9957"
191,Opinion by,Opinion by: ARRAJ
199,Counsel,"Counsel:  [**1]  Don W. Riley, Wichita, Kan., for plaintiff. J. J. O'Connor, New York City, Thomas D. Kitch, Wichita, 
Kan., for Singer. Steven D. Gough, Wichita, Kan., Barney W. Miller, Oklahoma City, Okl., for Locke."
199,Opinion by,Opinion by: KELLY
206,Counsel,"Counsel: For American Cemetery: Laurence Hummer, Latham & Watkins, Los Angeles, California.
For Rest Haven: George L. Wagner, Esq., Spears, Lubersky, Campbell & Bledsoe, Portland, OR.
For Monument Bldg.: Amicus Curiae: Jonathan T. Howe, Chicago, Illinois.
For Rest Haven Memorial: George L. Wagner, Esq., for Appellant.
Moore: Roger G. Tilbury & Edward R. Fechtel, for Moore: Edward R.  Fechtel, Esq., Husband, Johnson, Fechtel & 
Goff, Eugene, Oregon, Roger G.  Tilbury, Portland, Oregon, for Appellee."
206,Judges,"Judges: Pregerson and Boochever, Circuit Judges, and Sherrill Halbert, * Senior District Judge."
206,Opinion by,Opinion by: BOOCHEVER
216,Counsel,"Counsel:  [**1]  Anthony E. Desmond, Antitrust Div., Dept. of Justice, San Francisco, California, for plaintiff.
Malcolm T. Dungan, George A. Cumming, Jr., Michael B. Flesch, of Brobeck, Phleger & Harrison, San Francisco, 
California, James E. Ratcliff, Jr., of Thacher, Jones, Casey & Ratcliff, San Francisco, for defendant. 
Harold E. Koh, of Kohn, Savett, Marion & Graf, Philadelphia, Pennsylvania, for amici curiae."
217,Judges,"Judges: Patel, D.J."
217,Opinion by,Opinion by: PATEL
219,Counsel,"Counsel:  [**1]  Andrew P. Miller, Esq., Alexandria, Virginia, for Plaintiff Net Realty Holding Trust.
John S. Stump, Esq., Alexandria, Virginia, for Defendants Franconia Properties & Riklis.
Warwick R. Furr, II, Esq., Vienna, Virginia, for Defendant J.C. Penney Company.
Francis A. McDermott, Esq., Fairfax, Virginia, for Defendant Montgomery Ward.
John Keith, Esq., Fairfax, Virginia, for Defendant ASC of Springfield, Inc."
219,Judges,Judges: WILLIAMS
219,Opinion by,Opinion by: WILLIAMS
234,Counsel,"Counsel: James M. Beck, Steven M. Leigh, Johnson, Lucas, Bush, Snapp & Burgess, Kansas City, Missouri, for 
John Knox Village.
Robert Plotkin, Robert P. Schuwerk, Robert Plotkin & Associates, Chicago, Illinois, Jim Tom Reid, Shockley, Reid & 
Koger, Kansas City, Missouri, for Plaintiffs-Appellants.
Albert Thomson, Linde, Thomson, Fairchild, Langworthy, Kohn & Van Dyke, Kansas City, Missouri, for Defendants-
Appellees Kenneth Berg, Jeanne Berg, Christian Services International, Inc., Evangelical Christian Social Services, 
Inc., Lee Felsburg, National Village Church Center, Lottie Jones, Irma Waddell, Elson [**2]  Herndon, Floyd Sauer, 
Chris Coates, Glenn Smead, Maude Walker, Paul Edwards, Harvey Arbonies, and Mike Swingle.
Baker & Botts, James G. Ulmer, Randall A. Hopkins, Donna C. Kline, Robert E. Goodman, Jr., Houston, Texas, 
Swanson, Midgley, Gangwere, Clarke & Kitchin, James H. McLarney, Kansas City, Missouri, for the Prudential 
Insurance Company of America, Defendant-Appellee.
James Borthwick, Shirley W. Keeler, Blackwell, Sanders, Matheny, Weary & Lombardi, Kansas City, Missouri, for 
Snyder, Grant & Muehling.
John H. Altergott, Jr., Suzanne K. Loseke, Shughart, Thomson & Kilroy, P.C., Kansas City, Missouri, for Defendant-
Appellee G. Dennis Sullivan."
235,Judges,"Judges: Henley ** and Arnold, Circuit Judges, and Nichol, *** Senior District Judge."
235,Opinion by,Opinion by: HENLEY
254,Counsel,"Counsel: Ronald G. Carr, James P. Denvir, U.S. Dept. of Justice, Antitrust Div., Dept. of Justice, Washington, 
District of Columbia,.
For defendants: Howard J. Trienens, Sidley & Austin, Vice Pres. and Gen. Counsel, New York, New York, for 
American Telephone and Telegraph Co."
254,Judges,"Judges: Harold H. Greene, United States District Judge."
254,Opinion by,Opinion by: GREENE
358,Counsel,"Counsel: Jerrold N. Offstein, Michael E. Dietrick, Jane C. Van Praag, Michael Weisberg and Scott & Kolb for 
Plaintiffs and Appellants.
Pillsbury, Madison & Sutro, Richard W. Odgers, C. Douglas Floyd, Brian D. Bellardo, Walter R. Allan, Kevin M. 
Fong, Hawley, Troxell, Ennis & Hawley, Jess B. Hawley, Arnold & Porter, Alexander E. Bennett, McCutchen, Doyle, 
Brown & Enersen, J. Thomas Rosch, Kemp, Smith, White, Duncan & Hammond, Link Beck, Mitchell, Silberberg & 
Knupp, Roy Lewis Shults, Wilmer, Cutler & Pickering, C. Loring Jetton, Jr., Donahue, Gallagher, Thomas & Woods, 
Robert N. Wood, McKenna & Fitting, McKenna, Conner & Cuneo, Les J.  Weinstein, Munger, Tolles & 
Richershauser, Ronald L. Olson, McDermott, Will & Emery, Theodore A. Groenke, Morgan, Lewis & Bockius, 
Benjamin M. Quigg, Jr., Kenneth Wright, Stein, Rosen & Ohrenstein, David A. Rosen, Jones, Waldo, Holbrook & 
McDonough, Donald B. Holbrook,  [***2]  Michael Murphy, Cahill, Gordon & Reindel, Henry G. Bisgaier, Brobeck, 
Phleger & Harrison, Charles E. Hanger, Bodkin, McCarthy, Sargent & Smith, Timothy J. Sargent, Bedell, Bedell, 
Dittmar & Zehmer, Charles P. Pillans III, Heller, Ehrman, White & McAuliffe and Stephen V. Bomse for Defendants 
and Respondents."
358,Judges,Judges:
358,Opinion by,Opinion by: CHRISTIAN
367,Opinion by,Opinion by:  [*1]  HERMAN
381,Counsel,"Counsel:  [**1]  Stephen P. Oggel, Esq., Ruben B. Brooks, Esq., Ronald W. Noya, Esq., Sullivan & Jones, San 
Diego, California, James Howard, Esq., San Diego, California, for Plaintiff.
Bruce A. Bevan, Jr., Esq., Marilyn B. O'Toole, Esq., Musick, Peeler & Garrett, Los Angeles, California, for 
Defendants."
382,Judges,"Judges:  Tashima, District Judge"
382,Opinion by,Opinion by: TASHIMA
390,Counsel,"Counsel:  [**1]  For plaintiffs: Weil, Gotshal & Manges, New York, New York (by Ira M. Millstein, James W. Quinn, 
R. Bruce Rich, Kenneth Steinthal, Roger B. Kaplan, Joseph Allerhand, and Yvette Miller, of counsel).
546 F. Supp. 274, *274; 1982 U.S. Dist. LEXIS 14343, **14343; 215 U.S.P.Q. (BNA) 137, ***137

 
For defendant: Hughes Hubbard & Reed, New York, New York (by Robert J. Sisk, Norman C. Kleinberg, Michael E. 
Salzman, Naomi F. Sheiner, Jacqueline D. Gilbert, and William H. Voth, of counsel), for Broadcast Music, Inc.
Skadden, Arps, Slate, Meagher & Flom, New York, New York (by Barry H. Garfinkel and Timothy A. Nelsen, of 
counsel), for Sheldon Harnick, Al Gallico Music Corp., Hollis Music, Inc., and Unart Music Corp., et al.
Paul, Weiss, Rifkind, Wharton & Garrison, New York, New York, Bernard Korman, New York, New York (by Jay 
Topkins, Allan Blumstein, Fred D. Heather, Andrew J. Peck, Alan L. Fischl, and Richard H. Reimer, of counsel), for 
ASCAP, et al."
391,Judges,"Judges: Gagliardi, D.J."
391,Opinion by,Opinion by: GAGLIARDI
416,Counsel,"Counsel: Goodenough, Smith & May (by Delmer C. Gowing, III), for Michigan Association of Psychotherapy 
Clinics.
Bushnell, Gage, Doctoroff, Reizen & Byington (by Noel A. Gage, Mark E. Reizen and Lynn H. Shecter), for Midwest 
Mental Health Clinic, P.C.
Michael T. Zajac, for Blue Cross and Blue Shield of Michigan."
416,Judges,"Judges: D. E. Holbrook, Jr., P.J., and V. J. Brennan and Stanley Everett, * JJ."
416,Opinion by,Opinion by: BRENNAN
426,Counsel,"Counsel:  [**1]  William L. Dwyer, Culp, Dwyer, Gutterson & Grader, Seattle, Washington, for Plaintiff.
Payton Smith, Shelly C. Shapiro, P. Cameron DeVore, Davis, Wright, Todd, Riese & Jones, Seattle, Washington, 
Jonathan E. Thackery, John M. Gherlein, Cleveland, Ohio, David J. Anderson, Andrew M. Wolfe, Department of 
Justice, Civil Division, Washington, District of Columbia, For Defendants."
426,Judges,Judges:  Rothstein
426,Opinion by,Opinion by: ROTHSTEIN
438,Counsel,"Counsel:  [**1]  Judith G. Eagle, Bethesda, Maryland, Robert McL. Boote, Philadelphia, Pennsylvania, for plaintiff.
Michael C. Hemsley, James Lewis Griffith, Philadelphia, Pennsylvania, for defendant."
438,Judges,"Judges: Louis H. Pollak, District Judge."
438,Opinion by,Opinion by: POLLAK
448,Counsel,"Counsel: John Ashcroft, William L. Newcomb, Jr., Warren D. Weinstein, Robert E. Dolan, Jr., Jefferson City, 
Missouri, Attorneys for Appellant.
Thomas M. Carney, St. Louis, Missouri, William J. Fleischaker, Joplin, Missouri, Linda Martin, Tulsa, Oklahoma, 
Gary T. Nelms, Springfield, Missouri, Alex Bartlett, Jefferson City, Missouri, Francis J. LaPallo, Washington, District 
of Columbia, Attorneys for Respondents."
448,Judges,"Judges: En Banc.  Seiler, J.  Donnelly, C.J., Rendlen, Morgan, Higgins, and Bardgett, JJ., concur.  Welliver, J., 
dissents."
448,Opinion by,Opinion by: SEILER
452,Counsel,"Counsel:  [**1]  Kelley, Drye & Warren, Esqs., New York, New York, Of"
452,Counsel,"Counsel: Bud G. Holman, Esq., Robert S. 
Getman, Esq., Richard E. Donovan, Esq., for Plaintiff.
Metzger, Shadyac & Schwarz, Esqs., Washington, District of Columbia, Of"
452,Counsel,"Counsel: Eugene J. Metzger, Esq., and 
Lynch, Rowin, Burnbaum & Crystal, Esqs., New York, New York, Of"
453,Counsel,"Counsel: Thomas P. Lynch, Esq., Samuel 
Shepard Jones, Jr., Esq., for TeleSciences.
Dewey, Ballantine, Bushby, Palmer & Wood, Esqs., Of"
453,Counsel,"Counsel: Leonard Joseph, Esq., Andrew Donnellan, Jr., 
Esq., Langley Shook, Esq., for AT&T."
453,Judges,"Judges:  Sofaer, District Judge."
453,Opinion by,Opinion by: SOFAER
458,Counsel,"Counsel: Clifford M. Curtis, Pro Se.
Burck Bailey and Margaret McMorrow-Love of Fellers, Snider, Blankenship, Bailey & Tippens, Oklahoma City, 
Oklahoma, for Defendants-Appellees Campbell-Taggart, Inc., Rainbow Baking Company of Oklahoma City, and 
Rainbow Baking Company of Tulsa.
Peter B. Bradford of Bradford & Haswell, Oklahoma City, Oklahoma, for Defendant-Appellee Mead Foods, Inc."
458,Judges,"Judges: Seth, Chief Judge, Pickett and Seymour, Circuit Judges."
458,Opinion by,Opinion by: PER CURIAM
466,Counsel,"Counsel:  [**1]   Ulysses Boykin, Patmon Young & Kirk, Detroit, Michigan, for Plaintiffs.
Barry King, Fitzgerald, Hodgman, Kazul, Rutledge, Cawthorne & King, P.C., Detroit, Michigan, William Hurley, Dice, 
Sweeney & Sullivan, Detroit, Michigan, Ernest Levin, Levin & Ungar, Detroit, Michigan, John Jacobs, Plunkett, 
Cooney, Rutt, Watters, Stanczyk & Pedersen, P.C., Detroit, Michigan, for Defendants."
466,Judges,"Judges:  Avern Cohn, District Judge."
466,Opinion by,Opinion by: COHN
487,Counsel,"Counsel: Victor S. Friedman, New York City (William M. Pinzler, Eric H.  Queen, Fried, Frank, Harris, Shriver & 
Jacobson, New York City, Thomas D.  Washburne, Ober, Grimes & Shriver, Baltimore, Maryland, on brief), for 
Appellants.
Paul V. Niemeyer, John E. Griffith, Jr., William L. Marbury, Piper & Marbury, Baltimore, Maryland (Leonard R. 
Goldstein, Goldstein & Ahalt, College Park, Maryland, Chartered, on brief), for Appellee."
487,Judges,"Judges: Albert V. Bryan, Senior Circuit Judge, and Russell and Sprouse, Circuit Judges.  Sprouse, Circuit Judge, 
concurring and dissenting."
487,Opinion by,Opinion by: BRYAN
498,Opinion by,Opinion by:  [*1]  GETZENDANNER
523,Counsel,"Counsel: Robert W. Mahoney (William K. Dodds with him), for the defendants.
Allan R. Rosenberg (Alexander Whiteside with him), for the plaintiff."
523,Judges,"Judges: Armstrong, Rose, & Greaney, JJ."
523,Opinion by,Opinion by: GREANEY
541,Counsel,"Counsel:  [**1]  Michael Farrell, Jackson, Mississippi, for plaintiff.
Robert E. Sanders, Ass't. Atty. Gen., Jackson, Mississippi, for defendant."
541,Judges,"Judges:  Keady, Chief Judge."
541,Opinion by,Opinion by: KEADY
551,Counsel,"Counsel:  [**1]  Ronald G. Birch of Birch, Horton, Bittner, Monroe, Pestinger & Anderson, Anchorage, Alaska, for 
plaintiffs.
Paul L. Davis of Boyko & Davis, Anchorage, Alaska, William McD. Miller, A. Raymond Hamrick, III and Karl K. 
Ransom of Musick, Peeler & Garrett, Los Angeles, California, for defendants."
551,Judges,"Judges: Fitzgerald, District Judge."
551,Opinion by,Opinion by: FITZGERALD
564,Counsel,"Counsel: John L. Jeffers, Houston, Texas (Alan Gover, Baker & Botts, Houston, Texas, of Counsel), for Petitioner. 
Howard E. Shapiro, Deputy General Counsel, Federal Trade Commission, Washington, D.C. (John H. Carley, 
General Counsel, Federal Trade Commission, David C. Shonka, Washington, D.C., of Counsel), for Respondent."
565,Judges,"Judges: Mansfield, Meskill and Pratt, Circuit Judges. * Mansfield, Circuit Judge (Dissenting)."
565,Opinion by,Opinion by: MESKILL
576,Counsel,"Counsel:] Did the presence of Walker, IPC or Midas and/or TRW as likely potential entrants 
into the shock absorber market, have any effect on Maremont's decisions, business decisions? 
A [By Mr. Pond:] I don't think that we looked specifically at competitors on a periodic basis or potential 
competitors, in developing our strategy.  I think we developed our strategy and approach to the business based 
on how we perceive it and how we perceived the opportunities. . . .
J. App. at 678-79.  The Commission dismissed this testimony, arguing that the fact that Maremont did not take 
Tenneco directly into account was unimportant in a section 7 case ""which is concerned with the probable 
anticompetitive impacts of acquisitions."" Commission"
582,Counsel,"Counsel: Mr. Stephen D. Susman, Chariman of Plaintiff's Steering Committee, Susman, Godfrey & McGowan, 
Houston, Texas, for plaintiff.
Mr. John D. Roady, Chairman of the Settling Defendants, Hutcheson & Grundy, Houston, Texas, for defendant."
582,Opinion by,Opinion by:  SINGLETON
600,Counsel,"Counsel: Phillip A. Wittmann, New Orleans, Louisiana, John M. Landis, New Orleans, Louisiana, for Amicus: Am. 
Society of Anesthesiologists, Inc., Michael Scott, Washington, District of Columbia, Rickard F. Pfizenmayer, 
Washington, District of Columbia, Amicus: Ls. State Med.  Society, Henry B. Alsobrook, Jr., New Orleans, 
Louisiana, Oscar L. Shoenfelt, III, New Orleans, Louisiana, Richard B. Eason, II, New Orleans, Louisiana, for 
Appellant.
Lucas J. Giordano, Metairie, Louisiana, (for Amicus: Louisiana Hosp. Assoc.), Ricardo M. Guevara, Baton Rouge, 
Louisiana, for Appellee."
601,Judges,"Judges: Garza, Politz, and Williams, Circuit Judges."
601,Opinion by,Opinion by: GARZA
613,Counsel,"Counsel:  [**1]  For plaintiff: John T. Getgey, Jr., Cincinnati, Ohio, Gary L. Gardner, Louisville, Kentucky.
For defendants: James W. Gustin, of Gustin & Lawrence Co., Cincinnati, Ohio, for the Salvation Army.
John Ballantine, of Ogden Robertson & Marshall, Louisville, Kentucky, for John H. Siehl, Robert T. Longshore, 
Sylvan Golder and Glenn Baird.
Rufus Lisle, of Harbison, Kessinger, Lisle & Bush, Lexington, Kentucky, for Lee Hess and Howard A. Heringer.
Roy W. Short and Edmund S. Lee, of French, Short, Valleau & Bratton, Cinncinnati, Ohio, for Daniel M. Richfield.
William B. O'Neal, of Kilcoyne, O'Neal, Meier & Varnau, Cincinnati, Ohio, for Herbert Francis.
Edward J. Utz, Cincinnati, Ohio, for John Tcheng (by Paul Vesper).
 Thomas C. Hill, of Taft, Stettinius & Hollister, Cincinnati, Ohio, for all defendants."
614,Judges,"Judges: Unthank, J."
614,Opinion by,Opinion by: UNTHANK
626,Counsel,"Counsel:  [**1]  Neil Jokelson, Philadelphia, Pennsylvania, for plaintiffs.
Carole B. Dotson, Pittsburgh, Pennsylvania, for defendant."
626,Judges,"Judges: Louis H. Pollak, District Judge."
626,Opinion by,Opinion by: POLLAK
638,Counsel,"Counsel: Jay Topkis (Simon H. Rifkind, Steven B. Rosenfeld, Gerard E. Harper, Mary Lu Bilek, Paul, Weiss, 
Rifkind, Wharton & Garrison on brief); Griffin Bell; (Howard E. Manning, Sr., Manning, Fulton & Skinner on brief) for 
Appellants;
David L. Foster (Michael C. Lambert, James J. Calder, Jonathan P. Wolfert, Willkie Farr & Gallagher on brief); 
William K. West, Jr. (W. Warren Taltavull, Cushman, Darby & Cushman on brief); McNeill Smith (Michael R. Abel, 
Smith, Moore, Smith, Schell & Hunter on brief) for Appellees."
638,Judges,"Judges: Winter, Chief Judge, Butzner and Hall, Circuit Judges. HALL, Circuit Judge, concurring in part and 
dissenting in Part."
638,Opinion by,Opinion by: WINTER
655,Counsel,"Counsel:  [**1]  Charles W. Van Beke, Assistant General Counsel, Tennessee Valley Authority, Knoxville, 
Tennessee, for plaintiff.
Clarence O. Redman, Keck, Mahin & Cate, Chicago, Illinois, for defendant."
655,Judges,"Judges: Prentice H. Marshall, District Judge."
655,Opinion by,Opinion by: MARSHALL
666,Counsel,"Counsel: Glenn E. Miller, Esq, Johnston, Miller & Giannini, San Jose, California, for Appellant. 
M. Laurence Popofsky, Esq., Heller, Ehrman, White & McAuliffe, San Francisco, California, for Appellee."
666,Judges,"Judges: Fletcher and Boochever, Circuit Judges, and East, * District Judge."
666,Opinion by,Opinion by: FLETCHER
674,Counsel,"Counsel:  [*1]  Levin & Fishbein, by Howard J. Sedran and Michael D. Fishbein, Philadelphia, Pa., and Goldberg, 
Kohn, P.C., by John Messina, Chicago, Ill., for plaintiff.  
Altheimer and Gray, by Lionel G. Gross, David V. Kahn, Roger B. Harris, and Rex A. Logemann, Chicago, Ill., for 
defendants."
675,Opinion by,Opinion by: HART
690,Counsel,"Counsel: William R. Jentes, Krikland & Ellis, Chicago, Illinois, for Plaintiff.
Victor E. Grimm, Bell, Boyd & Lloyd, Chicago, Illinois, for Defendant."
690,Judges,"Judges: Cummings, Chief Judge, Nichols, Circuit Judge, * and Cudahy, Circuit Judge."
690,Opinion by,Opinion by: CUMMINGS
717,Counsel,"Counsel:  [*1]  Richard T. Colman, Lawrence R. Velvel, Bernard J. Cooney, and Mark W. Penmak, of Howrey & 
Simon, Washington, D.C. for plaintiff.  
Kenneth N. Hart, Robert J. Siverd, C. Evan Steward, Curtis S. Gimson, and Cameron L. Cowan, of Donovan 
Leisure Newton & Irvine, New York, N.Y., Carl L. Steinhouse, of Jones, Day, Reavis & Pogue, Cleveland, Ohio, for 
defendants."
717,Opinion by,Opinion by: THOMAS
