頁碼,內容類型,內容
375,Judges,"Judges: Peck and Merritt, Circuit Judges, and Thornton, District Judge. *"
375,Opinion by,Opinion by: MERRITT
384,Counsel,"Counsel:  [**1]  H. Robert Halper, Terence P. Boyle and O'Connor & Hannan, Washington, District of Columbia, 
and Andrew Jay Graham and Kramon & Graham, Baltimore, Maryland, for Plaintiff.
J. Alan Galbraith, William E. McDaniels and Williams & Connolly, Washington, District of Columbia, and James E. 
Carbine and Weinberg & Green, Baltimore, Maryland, for Defendants."
384,Judges,"Judges:  Harvey, District Judge."
384,Opinion by,Opinion by: HARVEY
404,Counsel,"Counsel:  [**1]  For plaintiffs: Aaron M. Fine and Arthur M. Kaplan, of Fine, Kaplan and Black, Philadelphia, Pa., 
Stanley Grossman, of Pomerantz, Levy, Haudek & Block, New York, New York, H. Laddie Montague, Jr., of Berger 
& Montague, P.C., Philadelphia, Pennsylvania, Paul J. McMahon, of Barrack, Rodos & McMahon, Philadelphia, Pa., 
Jerry S. Cohen, of Kohn, Milstein & Cohen, Washington, District of Columbia, William C. Sammons, of Tydings & 
Rosenberg, Baltimore, Maryland, William A. Hylton, Jr., of Blades & Rosenfeld, P.A., Baltimore, Maryland For 
defendants: William Simon, of Howrey & Simon, Washington, District of Columbia, James H. Kelley, of Bergson, 
Borkland, Margolis and Adler, Washington, District of Columbia, Moton A. Sacks, of Cable, McDaniel, Bowie & 
Bond, Baltimore, Maryland, Edward N. Sherry, of Dewey, Ballantine, Bushby, Palmer & Wood, New York, New 
York, Wilbur D. Preston, Jr., of Whiteford, Taylor, Preston, Trimble & Johnston, Baltimore, Maryland, Meyer 
Feldman, of Ginsburg, Feldman & Bress, Washington, District of Columbia, David F. Albright, of Seemes, Bowen & 
Seemes, Baltimore, Mdaryland, David A. Donohoe, of Akin, Gump, Strauss, Hauer and Feld, Washington, District of 
Columbia,  [**2]  Adlai S. Hardin, Jr., of Milbank, Tweed, Hadley & McCloy, New York, New York, John H. Lewin, 
Jr., of Venable, Baetjer & Howard, Baltimore, Maryland."
405,Judges,"Judges: Blair, D.J."
405,Opinion by,Opinion by: BLAIR
417,Counsel,"Counsel: William A. Dobrovir, Washington, D. C., with whom Cornish F. Hitchcock, John F. Graybeal, Michael D. 
Fischer and Benny L. Kass, Washington, D. C., were on the brief, for appellants. 
John P. Arness, Washington, D. C., with whom David J. Hensler and Wallace A. Christensen, Washington, D. C., 
were on the brief, for appellee."
417,Judges,"Judges: Before LEVENTHAL, MacKINNON and WILKEY, Circuit Judges."
417,Opinion by,Opinion by: WILKEY
426,Counsel,"Counsel: Golden, Wienshienk & Mandel, New York, New York.
Philip Mandel, Esq., Ralph Wienshienk, Esq., Marc Owen Mandel, Esq., Bernard Rothman, Esq.
Kass, Goodkind, Wechsler & Gerstein, New York, New York.
Stuart D. Wechsler, Esq., Samuel K. Rosen, Esq., Patricia I. Avery, Esq., for Plaintiffs.
Debevoise, Plimpton, Lyons & Gates, New York, New York.
Samuel E. Gates, Esq., Lionel G. Hest, Esq., Stephen C. Muther, Esq., for Defendant The Signal Companies, Inc. 
and certain individual named Defendants.
Skadden, Arps, Slate, Meagher & Flom, New York, New York.
William P. Frank, Esq., Jonathan J. Lerner, Esq., Shepard Goldfein, Esq., for Defendant Gulf & Western Industries, 
Inc. and certain individual named Defendants."
427,Judges,"Judges:  Charles H. Tenney, J."
427,Opinion by,Opinion by: TENNEY
436,Counsel,"Counsel: Parker, Chapin, Flattau & Klimpl, New York City, for plaintiff; Alvin M. Stein, Barry J. Brett, New York City, 
of counsel. 
Sullivan & Cromwell, New York City, for defendant; William Piel, Jr., John L. Warden, Richard E. Carlton, New York 
City, of counsel."
436,Opinion by,Opinion by: FRANKEL
465,Counsel,"Counsel: Richard L. Horn, Miami, Florida, Sheldon Karon, Chicago, ILLinois, Robert J. Steinmeyer, Fullerton, 
California for Appellant. 
Kenny, Nachwalter & Seymour, Miami, Florida for Appellee, Michael Nachwalter, Miami, Florida for Appellee."
465,Judges,"Judges: Brown, Chief Judge, Ainsworth Circuit Judge, and Jameson *, District Judge."
465,Opinion by,Opinion by: BROWN
520,Counsel,"Counsel: Messrs. Julian R. Wilheim, Chicago, Illinois and Elliot S. Kaplan, Minneapolis, Minnesota. Names and 
addresses of attorneys of appellants are listed on covers of appellants' briefs, which are enclosed. Rebuttal by 
Messrs. Wilheim and Kaplan, for Appellants.
Mr. John E. Thomas, St. Paul, Minnesota. Mr. Thomas also filed appellee's brief, for Appellee."
520,Judges,"Judges: Bright, Webster, * and Henley, Circuit Judges."
520,Opinion by,Opinion by: BRIGHT
530,Counsel,"Counsel: David S. Sperber for Plaintiff and Appellant.  
Vletas & Greer and Barry E. Shanley for Defendant and Respondent."
530,Opinion by,Opinion by: LILLIE
537,Counsel,"Counsel: Max Hendrick, III, Houston, Texas, John L. Carter, Houston, Texas for Appellant. 
Jack N. Price, Austin, Texas, Ed P. Magre, Cameron, Texas for Appellee."
537,Judges,"Judges: Tuttle, Coleman and Roney, Circuit Judges."
537,Opinion by,Opinion by: RONEY
548,Counsel,"Counsel: Norman R. Bradley, Saul, Ewing, Remick & Saul, Philadelphia, Pa., and John W. Boyd, Freedman, Boyd 
& Daniels, Albuquerque, N. M., and Harvey Weissbard, Isles, Newman & Weissbard, Montclair, N. J., for 
appellants. 
William F. Hyland, Atty. Gen. of New Jersey, and Paul G. Levy, Asst. Atty. Gen., Trenton, N. J., for appellees."
548,Judges,"Judges: Before ADAMS, VAN DUSEN and ROSENN, Circuit Judges."
548,Opinion by,Opinion by: DUSEN
562,Counsel,"Counsel: Clayton A. Sweeney, Bruce A. Americus, of Buchanan, Ingersoll, Rodewald, Kyle & Buerger, Pittsburgh, 
Pa., for appellant. 
Roger C. Wiegand, of Reed Smith Shaw & McClay, Pittsburgh, Pa., for appellee."
562,Judges,"Judges: Before SEITZ, Chief Judge, and VAN DUSEN and ROSENN, Circuit Judges."
562,Opinion by,Opinion by: DUSEN
581,Counsel,"Counsel: Sidney S. Rosdeitcher argued the cause for petitioners.  With him on the briefs were Howard S. Veisz, 
Thomas D. Gidley, Stephen J. Carlotti, Charles Lister, Joseph A. Kelly, Walker B. Comegys, Kirk Hanson, and 
Joseph V. Cavanagh.
Leonard Decof argued the cause and filed a brief for respondents.
Deputy Solicitor General Friedman argued the cause for the United States as amicus curiae urging affirmance.  
With him on the brief were Solicitor General McCree, Assistant Attorney General Shenefield, Richard A. Allen, and 
John J. Powers III. * 
 [****6]"
581,Judges,"Judges: POWELL, J., delivered the opinion of the Court, in which BURGER, C. J., and BRENNAN, WHITE, 
MARSHALL, BLACKMUN, and STEVENS, JJ., joined.  STEWART, J., filed a dissenting opinion, in which 
REHNQUIST, J., joined, post, p. 555."
581,Opinion by,Opinion by: POWELL
615,Counsel,"Counsel: Deputy Solicitor General Friedman argued the cause for the United States.  With him on the [****7]  briefs 
were Solicitor General McCree, Assistant Attorney General Shenefield, Frank H. Easterbrook, Robert B. Nicholson, 
Rodney O. Thorson, and Robert J. Wiggers.
H. Francis DeLone, W. Donald McSweeney, and Fred H. Bartlit, Jr., argued the cause for respondents.  With them 
on the briefs were Stephen A. Stack, Jr., Mari M. Gursky, William A. Montgomery, Joseph R. Lundy, Thomas A. 
Gottschalk, Robert C. Keck, James G. Hiering, Cloyd R. Mellott, William B. Mallin, J. Gary Kosinski, D. Richard 
Funk, Clark M. Clifford, Carson M. Glass, and Thomas Richard Spradlin. *
* A brief of amici curiae urging reversal was filed for their respective States by Evelle J. Younger, Attorney General of California, 
Sanford N. Gruskin, Chief Assistant Attorney General, Warren J. Abbott, Assistant Attorney General, and Michael I. Spiegel and 
Charles M. Kagay, Deputy Attorneys General; William J. Baxley, Attorney General of Alabama, and Thomas Troy Zieman, Jr., 
Jerry L. Weidler, and Susan Beth Farmer, Assistant Attorneys General; Bruce E. Babbitt, Attorney General of Arizona, and 
Alison B. Swan, Assistant Attorney General; J. D. McFarlane, Attorney General of Colorado, and Robert F. Hill, First Assistant 
Attorney General; Carl R. Ajello, Attorney General of Connecticut; Theodore L. Sendak, Attorney General of Indiana; Curt 
Schneider, Attorney General of Kansas, and Thomas W. Regan, Assistant Attorney General; William J. Guste, Jr., Attorney 
General of Louisiana; Francis B. Burch, Attorney General of Maryland; John Ashcroft, Attorney General of Missouri; William F. 
Hyland, Attorney General of New Jersey; Toney Anaya, Attorney General of New Mexico; Louis J. Lefkowitz, Attorney General 
of New York, and John M. Desiderio, Assistant Attorney General; Rufus L. Edmisten, Attorney General of North Carolina, and 
David S. Crump, Special Deputy Attorney General; James A. Redden, Attorney General of Oregon, and Stephen L. Dunne; John 
L. Hill, Attorney General of Texas; Robert B. Hansen, Attorney General of Utah; M. Jerome Diamond, Attorney General of 
438 U.S. 422, *422; 98 S. Ct. 2864, **2864; 57 L. Ed. 2d 854, ***854; 1978 U.S. LEXIS 131, ****4

 
 [****8]"
615,Judges,"Judges: BURGER, C. J., delivered the opinion of the Court, in which BRENNAN, MARSHALL, and WHITE, JJ., 
joined; in all but Part IV of which STEWART, J., joined; in Parts I, II, V, and a portion of Part III of which POWELL, 
J., joined; in Part I and a portion of Part V of which REHNQUIST, J., joined; and in all but Part II of which 
STEVENS, J., joined.  POWELL, J., filed an opinion concurring in part, post, p. 469.  REHNQUIST, J., post, p. 471, 
and STEVENS, J., post, p. 474, filed opinions concurring in part and dissenting in part.  BLACKMUN, J., took no 
part in the consideration or decision of the case."
615,Opinion by,Opinion by: BURGER
641,Counsel,"Counsel:  [*1]  For plaintiff: Herbert Burstein, of Zelby, Burstein, Bernstein & Hartman, New York, N.Y. For 
defendants: David Previant and David Loeffler, of Goldberg, Previant & Uelman, Milwaukee, Wis., Robert M. 
Baptiste and Roland P. Wilder, Jr., Washington, D.C., for Int'l Brotherhood of Teamsters; Bruce H. Simon, of 
Cohen, Weiss and Simon, New York, N.Y."
642,Opinion by,Opinion by: COSTANTINO
650,Counsel,"Counsel: Jack N. Price, Austin, Texas
Paul Thorp, Dallas, Texas
T. D. Smith, Local Counsel, Houston, Texas, for Appellant.
B. Jeff Crane, Jr., Houston, Texas
John L. Murchison, Jr., Houston, Texas
Ann Lents, Houston, Texas
William W. Crawford, Chicago, Illinois
James R. Fruchterman, Chicago, Illinois, for Appellee."
650,Judges,"Judges: Thornberry, Roney and Hill, Circuit Judges."
650,Opinion by,Opinion by: RONEY
660,Counsel,"Counsel: Jack N. Price, Austin, Texas, Edward S. Koppman, Dallas, Texas, Vernon O. Teofan, Dallas, Texas, for 
Appellant.
Stephen L. Elliott, Dallas, Texas, (Rep. Bosco Fastening Service Center, Inc.).
Marvin S. Sloman, Dallas, Texas, Phillip N. Smith, Jr., Dallas, Texas, for Bob Wooten. 
Jerry L. Buchmeyer, Dallas, Texas, Timothy R. McCormick, Dallas, Texas, for Appellee."
660,Judges,"Judges: Thornberry, Roney and Hill, Circuit Judges."
660,Opinion by,Opinion by: RONEY
671,Counsel,"Counsel: Evelle J. Younger, Attorney General, Warren J. Abbott, Robert H. O'Brien, Assistant Attorneys General, 
and Linda L. Tedeschi, Deputy Attorney General, for Plaintiff and Appellant.  
Manatt, Phelps, Rothenberg, Manley & Tunney, Alan I. Rothenberg, Julia J. Rider, McCutchen, Black, Verleger & 
Shea, Jack D. Fudge, Michael L. Hickok and Robert L. Norris for Defendants and Respondents."
671,Opinion by,Opinion by: LILLIE
683,Counsel,"Counsel:  [*1]  For plaintiff: David E. Beckwith, John S. Skilton, and Michael G. Laskis, of Foley & Lardner, 
Milwaukee, Wis.  For defendant: John K. MacIver, Lee J. Geronime, and Myron L. Cauble, Jr., of Michael, Best & 
Friedrich, Milwaukee, Wis."
683,Opinion by,Opinion by: GORDON
691,Counsel,"Counsel: Carl T. Bogus, Steinberg, Greenstein, Gorelick & Price, Philadelphia, Pa., for appellant. 
Lipman Redman and Dorothy Sellers, Melrod, Redman & Gartlan, Washington, D. C., Michael M. Baylson, Duane, 
Morris & Heckscher, Philadelphia, Pa., for appellee."
691,Judges,"Judges: Before ADAMS, VAN DUSEN and ROSENN, Circuit Judges."
691,Opinion by,Opinion by: DUSEN
702,Counsel,"Counsel: Roland Morris, Sheri B. Friedman, of Duane, Morris & Heckscher, Philadelphia, Pa., for appellant in 77-
2246, and for appellee in 77-2245 and 77-2247. 
Donald F. Copeland, of Speese, Bongiovanni & Copeland, Philadelphia, Pa., for intervenor-appellants in 77-2245, 
and for intervenor-appellees in 77-2246 and 77-2247. 
Barbara Allen Babcock, Asst. Atty. Gen., Ronald R. Glancz, Atty., U.S. Dept. of Justice, Washington, D.C., James 
Michael Kelly, Asst. Gen. Counsel, Raymond W. Fullerton, Director, Litigation Div., John H. Vetne, Atty., Office of 
the Gen. Counsel, U.S. Dept. of Agriculture, Washington, D.C., for appellant in 77-2247, and for appellee in 77-
2245 and 77-2246."
703,Judges,"Judges: Before ALDISERT, GIBBONS and HIGGINBOTHAM, Circuit Judges."
703,Opinion by,"Opinion by: HIGGINBOTHAM, Jr."
712,Counsel,"Counsel: Fredric B. Burns, Miami, Florida
Bert Sager, Miami, Florida
Wolf, Block, Schorr & Solis-Cohen, Philadelphia, Pennsylvania
Judah I. Labovitz, Philadelphia, Pennsylvania
Leonard J. Bucki, Philadelphia, Pennsylvania
Seymour Kurland, Philadelphia, Pennsylvania, for Appellant.
Morris F. Klein, Miami, Florida
John R. Hoehl Miami, Florida
Frank Cicero, Jr., Chicago, Illinois
Hammond E. Chaffetz, Chicago, Illinois.
Jeffrey S. Davidson, Chicago, Illinois
Jeffery M. Cross, Chicago, Illinois
James E. Flynn, Chicago, Illinois, for Appellee"
712,Judges,"Judges: Tuttle, Coleman, and Clark, Circuit Judges."
712,Opinion by,Opinion by: COLEMAN
724,Counsel,"Counsel:  [**1]  Bruce P. Saypol, Cohn & Marks, Washington, D. C., for plaintiffs. 
Michael Boudin, Stuart C. Stock, Washington, D. C., Howard C. Anderson, John M. Kelleher, Washington, D. C., for 
defendants."
724,Opinion by,"Opinion by: ROBINSON, Jr."
728,Counsel,"Counsel:  [**1]  Parker, Chapin, Flattau & Klimpl, New York City, for plaintiff; Alvin M. Stein, Barry J. Brett, New 
York City, of counsel. 
Sullivan & Cromwell, New York City, for defendant; William Piel, Jr., John L. Warden, Richard E. Carlton, New York 
City, of counsel."
729,Opinion by,Opinion by: FRANKEL
740,Counsel,"Counsel:  [**1]  John L. Endicott, Gibson, Dunn & Crutcher, Los Angeles, Cal., for plaintiffs. 
Patrick Lynch, O'Melveny & Myers, Los Angeles, Cal., for defendant."
740,Opinion by,Opinion by: CONTI
763,Counsel,"Counsel: R. A. King, Esq., Melvin L. Moser, Jr., Esq., BUCHANAN, INGERSOLL, RODEWALD, KYLE & 
BUERGER, 57th Floor - 600 Grant Street, Pittsburgh, Pennsylvania 15219 For Larry V. Muko, Inc.  
Stanford A. Segal, Esq., GATZ, COHEN, SEGAL and KOERNER, 1708 Law & Finance Building, Pittsburgh, 
Pennsylvania 15219 For Southwestern Pennsylvania Building and Construction Trades Council and Building and 
Construction Trades Council of Pittsburgh, Pennsylvania, and Vicinity 
Gilbert J. Helwig, Esq., John T. Tierney, III, Esq., Joseph E. Camp, Esq., REED SMITH SHAW & McCLAY, 747 
Union Trust Building, Pittsburgh, Pennsylvania 15219 For Long John Silver's, Inc."
763,Opinion by,Opinion by: ALDISERT
