頁碼,內容類型,內容
145,Counsel,"Counsel: Edward C. Crow, Attorney-General, and Sam B. Jeffries, Assistant Attorney-General, for informant.
(1) The anti-trust statute of Missouri does not infringe upon the liberty of the citizen to contract concerning his 
property and prohibit him the enjoyment of his property and impose restraints and burdens upon it without due 
process of law. Road Co. v. Sanford, 164 U.S. 592; Waters-Pierce Oil Co. v. State, 44 H. R. W. R. 938; U. S. v. 
Joint Traffic Ass'n, 171 U.S. 505. These statutes are founded upon a proper exercise of the general police authority 
of the State. Beach on Trusts and Monopolies, sec. 13; Munn v. Illinois, 94 U.S. 124; Railroad v. Beckwith, 129 U.S. 
29; State v. Moore, 104 N. C. 710; Thorp v. Railroad, 27 Vt. 140; Bertholf v. O'Rielly, 74 N. Y. 521. The State, in the 
exercise of this power in the selection of remedies looking to the suppression of evil and harm to its people, may 
apply them to the most sacred contracts and to the uses of property of every description, not in the way of an 
arbitrary spoliation or confiscation in the capricious exercise of the police power, but a useful regulation in the 
interest of the public welfare. Cooley's [***2]  Const. Lim. (6 Ed.), pp. 707-720. In enumerating subjects which are 
acted upon by the State in the exercise of its police power, a late writer on limitations of police powers names 
combinations in restraint of trade. In U. S. v. Trans-Missouri Freight Ass'n, 166 U.S. 322, the court said: ""While the 
statute prohibits all combinations in the form of trusts or otherwise, the limitation is not confined to that form alone. 
152 Mo. 1, *1; 52 S.W. 595, **595; 1899 Mo. LEXIS 201, ***1

 
All combinations which are in restraint of trade or commerce are prohibited, whether in the form of trusts or in any 
other form whatever."" Tiedeman on Lims. of Police Powers, sec. 96a; Railroad v. Mathews, 165 U.S. 16; Crowley v. 
Christenson, 137 U.S. 89. The Federal Supreme Court has decided that it was not the design of the Fourteenth 
Amendment to the Constitution of the United States to interfere with the just and proper exercise of the police power 
by the States. Barbier v. Connolly, 113 U.S. 31; Davis v. Mass, 167 U.S. 47; Oil Co. v. State, 44 S. W. Rep. 938. (2) 
If legislative authority does exist to restrain the conduct of owners of property in a particular way in the use of their 
property so as to work injury to the public welfare, and the legislature has acted [***3]  in the manner required by 
the Constitution in passing laws, then due process of law exists in so far as it is necessary to find legal authority for 
passing a statute similar to our anti-trust act, prohibiting all combinations in restraint of trade. Legal restraint 
imposed upon the use of property does not deprive the owner of it of due process of law. Railroad v. Mathews, 165 
U.S. 23; Railroad v. Hume, 115 U.S. 519; Barbier v. Connelly, 113 U.S. 31; Walston v. Nevin, 128 U.S. 582; 
Railroad v. Gibbes, 142 U.S. 387; Bertholf v. O'Reilly, 74 N. Y. 519; Mulger v. Kansas, 123 U.S. 653; Davidson v. 
New Orleans, 96 U.S. 104. (3) The anti-trust statute is not obnoxious to the Fourteenth Amendment to the federal 
constitution, as being class legislation. U. S. v. Pipe Co., 85 Fed. Rep. 285; Association v. Houck, 27 S. W. Rep. 
696; Brewing Co. v. Templeman, 38 S. W. Rep. 27; Puqua v. Chicago Milk Shippers' Ass'n, 155 Ill. 166; U. S. v. 
Trans-Missouri Freight Ass'n, 166 U.S. 299; People v. Railroad, 121 N. Y. 616; Hathaway v. State, 38 Tex. Crim. 
App. 261; People ex rel. v. American Tobacco Company (1897), 2 Chicago, L. J. Weekly, p. 249; Casualty Co. v. 
Alibone, 90 Tex. 660; Ins. Co. v. Levy,  [***4]  33 S. W. Rep. 992; Campbell v. Cook, 86 Tex. 684; Railroad v. 
Mackay, 127 U.S. 209; Railroad v. Beckwith, 129 U.S. 29; Railroad v. New York, 165 U.S. 623; Soone Hing v. 
Crowley, 113 U.S. 708; Bank v. Penn, 167 U.S. 462; Railroad v. Mathews, 165 U.S. 17; State v. Moore, 104 N. C. 
714. (4) No covenant in restraint of trade can be enforced unless the covenant embodying it is merely ancillary to 
the main purpose of a lawful contract and necessary to protect the covenantee in the enjoyment of the legitimate 
fruits of the contract or to protect him from the dangers of an unjust use of those fruits by the other party. U. S. v. 
Pipe Co., Fed. Rep. 282; Frisbie v. U. S., 157 U.S. 160; Holden v. Hardy, 169 U.S. 391; Martin v. Hunter's Lessee, 
1 Wheat. 304; Blair v. Ridgely, 41 Mo. 63. (5) Insurance combines to fix, maintain and control rates of insurance 
tend to and do suppress competition and such combines violate the anti-trust statute of Missouri. Hartford Fire Ins. 
Co. v. Raymond, Ins. Com., 70 Mich. 485; Beechley v. Mulvihill, 70 N. W. Rep. 107; American Fire Ins. Co. v. State, 
26 Ins. L. J. 861; State v. Phipps, 50 Kan. 609; People v. North River Sugar Refining Co., 121 N. Y. 582; 
People [***5]  v. Milk Exchange, 154 N. Y. 267; People v. Chicago Gas Trust Co., 130 Ill. 268; People v. Distilling 
and Cattle Feeding Co., 156 Ill. 448; U. S. v. Addyston Pipe and Steel Co., 85 Fed. Rep. 271; Moore v. Bennett, 
140 Ill. 69; Cooke's Trade and Labor Combinations, p. 120; Greenhood on Public Policy, pp. 854-55-56-57; 3 Ins. 
Law Magazine, p. 42. (6) Agreements between insurance companies to fix and maintain rates tend to the 
suppression of competition and constitute a strict monopoly. Lawrence v. Kidder, 10 Barb. 64; Dunlop v. Gregory, 
10 N. Y. 244; Beach on Industrial Trusts, secs. 10 and 11; People v. Sugar Refining Co., 54 Hun. 354; Sandiego 
Water Co. v. Flume Co., 108 Cal. 549; California Steam Navigation Co. v. Wright, 6 Cal.259; U. S. Trans-Missouri 
Freight Ass'n, 166 U.S. 290. And monopolies are against common right. Craven v. Rodgers, 101 Mo. 243. (7) 
Where a corporation uses its franchises for the purpose of establishing a trust, or enters into a trust to create a 
monopoly and stifle competition, the State can forfeit the corporate franchise. People v. North River Sugar Refining 
Co., 121 N. Y. 582; People v. Milk Exchange, 145 N. Y. 267; State v. Standard Oil Co., 49 Oh. St.  [***6]  137; 
People v. Chicago Gas Trust Co., 130 Ill. 268; People v. Distilling and Cattle Feeding Co., 156 Ill. 448. The scheme 
inaugurated in the city of St. Joseph was intended to and did constitute a monopoly in the fixing of insurance rates 
in the hands of the respondent companies because it created a common rate and abolished competition. The 
""Social Club"" fixed the rate of insurance and dominated the business. This created a trust. Hartford Fire Ins. Co. v. 
Raymond, Ins. Com., 70 Mich. 485; State v. Krebs, 64 N. C. 604; People v. Sugar Refining Co., 121 N. Y. 624; 
Beach on Industrial Trusts, secs. 219-220; People v. W. T. B. Co., 47 N. Y. 586; London v. Van Acker, 1 Ld. Ryan 
499; E. S., etc., Co. v. People, 121 Pa. St. 154; People v. F. Co., 27 Barb. 445; Com. v. Bank, 21 Pick. 542; 
Railroad v. Cave Co., 113 U.S. 384; State v. Railroad, 45 Wis. 590; People v. Railroad, 27 Barb. 452; F. Co. v. 
Hyde Park, 97 U.S. 666; People v. North River Sugar Refining Co., 121 N. Y. 582. (8) The acts of the agents of the 
foreign insurance corporations, in entering into a combination to fix rates of insurance in violation of the antitrust 
law, bind the corporations where reports are made to the companies [***7]  and they accept the benefits of said 
organization. Waters-Pierce Oil Co. v. State, 44 S. W. Rep. 936; Ins. Co. v. Raymond, 70 Mich. 485; State ex rel. v. 
Aetna Ins. Co., 150 Mo. 113. (9) It is no answer to a combination of this kind to say that it should be permitted to 
exist for the reason that it has reduced the prices of insurance, even though such were true. That policy may be 
152 Mo. 1, *1; 52 S.W. 595, **595; 1899 Mo. LEXIS 201, ***2

 
necessary to crush competition. Such combinations have been frequently condemned by courts as unlawful and 
against public policy. Hoeker v. Vandewater, 4 Denio 349; Stanton v. Allen, 5 Denio 434; Coal Co. v. Coal Co., 68 
Pa. St. 186; Craft v. McConoughy, 79 Ill. 346; Hannah v. Fife, 27 Mich. 172; Alger v. Thatcher, 19 Pick. 51. In 
numerous cases restrictions have been condemned, notwithstanding they produced for a while the lowering of 
prices. Anderson v. Jett, 89 Ky. 375; Hoffman v. Brooks, 23 Am. L. Reg. 648; People v. Milk Exchange, 145 N. Y. 
267.
Given Campbell and Waddill, Ellerbe & Hereford for respondents.
(1) This suit is in the nature of a public accusation, and if the State makes out its case, the judgment is penal, and in 
such case the burden of proof is upon the State to prove the charges [***8]  as alleged. 5 Thompson's Com. on 
Corps., sec. 6804; State ex. inf. v. Bland, 144 Mo. 534; High ex. Remedies, sec. 710; State ex rel. v. Talbots, 123 
Mo. 69; 2 Spell ex. Relief, secs. 1850, 1851, 1860. (2) The overwhelming weight of evidence establishes the fact 
that the Underwriters' Social Club of St. Joseph, Mo., was not created, formed or organized, conducted or carried 
on for the purpose of fixing or maintaining rates of insurance in that city, or for the purpose of controlling rates of 
insurance in any respect, and that it did not either fix, control or maintain rates of insurance according to Fetter's 
estimates. Anderson v. U. S., 171 U.S. 604. (3) None of the respondents authorized directed or acquiesced in the 
acts of their local agents, in becoming members of the Underwriters' Social Club of St. Joseph, Mo., during the 
period covered by this suit, and none of the defendants, were aware or informed at any time prior to the production 
of this suit, that said club was engaged in the business of fixing or maintaining rates of fire insurance, or in any way, 
charged with doing same, in the city of St. Joseph, Mo. (4) The information filed by relator, does not state facts 
sufficient [***9]  to constitute a cause of action. State ex inf. v. Bland, 144 Mo. 534. (5) The Act approved April 2, 
1891, as amended by the Acts of April 11, 1895, and March 24, 1897, is repugnant to the Constitution of the State 
of Missouri, for the following reasons: First. It infringes the provisions of section 28 of article IV, which provides that 
no bill shall contain more than one subject, which shall be clearly expressed in its title. State v. Schofield, 41 Mo. 
49; St. Louis v. Teifel, 42 Mo. 578; State v. Bensinger, 76 Mo. 346; State v. Blackstone, 115 Mo. 427; State ex rel. 
v. County Court, 128 Mo. 427; Witzman v. Railway Co., 131 Mo. 612; State ex rel. v. Hover, 134 Mo. 10; Paul v. 
Virginia, 8 Wall. 168; Philadelphia Fire Ass'n v. N. Y., 119 U.S. 110; Gloucester Co. v. Russia Cement Co., 154 
Mass. 92; Hooper v. California, 155 U.S. 655. Second. It violates section 30 of article II, which provides that no 
person shall be deprived of life, liberty or property without due process of law. State v. Loomis, 115 Mo. 316; State 
v. Julow, 129 Mo. 177; Cooley, Const. Lim. (6 Ed.), 481, 483. (6) That said Act, as amended, is unconstitutional, in 
that section 1, of said Act, is violative of section [***10]  1 of the XIVth Amendment to the Constitution of the United 
States, which provides that no State shall deprive any person of life, liberty or property without due process of law, 
nor deny any person within its jurisdiction the equal protection of the law, in this, that each of said companies 
having fully complied with the laws of the State, having paid the fees, made all the deposits, secured the necessary 
license required by law, they were each authorized to do business in this State, under the protection of the laws of 
the State, and that said Act deprives them of the right to carry on their business in a fair and just manner among 
themselves and not in any manner injurious to the public or any other person in the State, and deprives them of the 
right of making necessary and reasonable contracts relating to the business of insurance, and discriminates against 
them and in favor of other domestic and foreign fire insurance companies who are not embraced within the terms of 
said law. Duncan v. Missouri, 152 U.S. 377; Marchant v. Railroad, 153 U.S. 390; Barbier v. Connolly, 113 U.S. 27; 
Missouri v. Lewis, 101 U.S. 22. (7) Courts are extremely reluctant to adjudge a forfeiture of franchise,  [***11]  
especially in a case of this character. Topeka v. Topeka Water Co., 49 Pac. Rep. 79; State ex rel. v. Republican, 9 
Mo. App. 114; People v. Railroad, 67 Ill. 1; State ex inf. v. Lincoln Trust Co., 144 Mo. 562; High, Ex. Remedies, sec. 
229; Spell, Ex. Relief, secs. 1777, 1828, 1829."
147,Judges,"Judges: MARSHALL, J. Burgess, Sherwood and Brace, JJ., concur in all the opinion, Gantt, C. J., and Robinson, 
J., concur in all except the judgment as to the five companies specified in the last sentence, and dissent as to that. 
Valliant, J., dissents."
147,Opinion by,Opinion by: MARSHALL
166,Counsel,"Counsel: Rogers Wright, for plaintiff.
Stallo, Richards & Shaw, and B. P. Hollister, for defendant."
166,Judges,"Judges: SMITH, J."
166,Opinion by,Opinion by: SMITH
172,Counsel,"Counsel: Shannon & Street and Frank Johnston, for appellants.
The clause, sec. 5, ch. 88, laws 1900, ""If such other corporation be engaged in the same kind of business and be a 
competitor therein,"" applies to both of the clauses preceding it--that is to say, it applies as well to the clause against 
a corporation, acquiring the capital stock of other corporations, as to the clause against a corporation acquiring the 
franchise, plant or equipments of other corporations. It is one entire sentence, with simply a comma before the word 
""nor."" Ordinary grammatical construction of the sentence will demonstrate this.
Bearing in mind that the law under consideration was passed to define trusts and combines, and to provide for the 
suppression thereof, and to preserve to the people of this state the benefits derived from competition; and 
remembering that a trust or combination could not be created by one corporation,  [***2]  engaged in a certain kind 
of business, acquring part or all of the capital stock of another corporation, engaged in a different kind of business, 
the unsoundness of the attorney-general's contention is apparent.
If the attorney-general's construction of this law is correct, a corporation may purchase the franchise, plant and 
equipments of a noncompetitive corporation, thereby getting absolute control of the whole thing with full power to 
dictate its full policy, and yet he would not allow the same corporation to purchase one share of stock in a 
noncompetitive corporation, in which latter event, its interest would be so small that it would have no control over its 
policy.
The effect of the construction contended for by the attorney-general will be looked to by the court in construing the 
statute. This is more extensive and far reaching than may appear at first view. Upon such construction an 
incorporated bank could not invest its surplus in the stock of any railroad company or other corporations, whose 
stock is quoted and sold every day in the stock exchanges of the country.
No insurance company could invest its surplus or earnings in the stock of any other corporation [***3]  whatever. 
Savings banks, incorporated, would be restricted in their business investments to bonds or mortgages, and the 
stock exchanges of the world would be closed against them. In a word, every corporation in this state incorporated 
by the state, would be shut out of every stock exchange in the world, so far as dealings in stocks are concerned.
The interest of the individual stockholder would be seriously and injuriously affected by such a construction. No 
stockholder could sell his stock to a Mississippi corporation, but could only sell to individuals. Nor could any 
78 Miss. 831, *831; 29 So. 514, **514; 1901 Miss. LEXIS 131, ***1

 
stockholder borrow money from any incorporated bank or financial institution in the state on his stock as collateral 
security, for no bank would take as collateral security a certificate of stock that it could not own.
The purpose to effect such extensive and radical changes in the business in the state cannot reasonably be 
attributed to the legislature.
Monroe McClurg, attorney-general, pro se.
An attorney-general, in giving his opinions to the governor as to whether a proposed charter is violative of the 
constitution and laws of the state, should resolve all doubts against the proposed charter for [***4]  the same reason 
that the courts determine doubtful questions as to whether corporations possess certain powers against the 
corporation. All grants of power by the sovereign are to be strictly construed against the grant. The best 
interpretation of the law is the law itself. Section 8 of chapter 88 of the laws of 1900 is too plain and unambiguous to 
call for aids of construction outside of its own clear and logical language and meaning. The clear purpose and intent 
of the statute, as gathered from its own language, is (1) to deny the right to any corporation, as such, to purchase or 
own any of the capital stock of any other corporation, and (2) to deny one corporation the right to purchase or to 
acquire the franchise, plant or equipments of a competing corporation.
No man can conceive of a more powerful scheme for forming the most powerful combinations than that contended 
for by appellants. A single bank or a railroad company, a telegraph, express or telephone company might subscribe 
for or in some other manner ""purchase or own"" a majority of the capital stock of every noncompeting corporation in 
the state, and allow such other corporations to share in its stocks and profits. Nor [***5]  is it easier to find a better 
illustration than the charter under consideration. A gravel company, organized for the purpose of owning and 
operating gravel pits, together with all other powers incidental thereto and necessary to the successful operation of 
the gravel pits, demands the power to ""purchase, subscribe for, take and hold, sell and deal in the stock of and 
shares of the capital stock of any corporation, joint stock company or association organized under or chartered by 
the laws of any state of the United States, or under or by the laws of the United States; Provided, Such corporation, 
association or joint stock company is not a competitor or engaged in the same kind of business."" How can such 
powers reasonably conduce to the lawful operation of a gravel pit? Who can imagine the extent of such powers? 
We must presume that full advantage will be taken of every power granted.
Section 883 of the code requires ""clear and definite statement of the purposes for which the corporation is created . 
. . and the powers to be exercised."" Here it is clearly and definitely stated that the purpose is to operate a ""gravel 
pit,"" and it may be expected that all powers necessary to the [***6]  successful operation of the pit should be 
granted, but nothing beyond that. So that, looking to this statute merely as a side light by which to read section 5 of 
the act of 1900, it is made the more evident that the power to invest in the capital stock of other noncompeting 
corporations is not within the reasonable contemplation of the powers to successfully operate a gravel pit."
174,Judges,"Judges: TERRAL, J."
174,Opinion by,Opinion by: TERRAL
176,Counsel,"Counsel:  [**1]  Seymour, Seymour & Harmon, for orator. 
Davies, Stone & Auerbach (Joseph Auerbach and Brainard Tolles, of counsel), for defendants American School-
Furniture Co. and Oakman and Turnbull, trustees. 
Maulsby Kimball, for defendants Buffalo School-Furniture Co. and others."
176,Opinion by,Opinion by: HAZEL
