頁碼,內容類型,內容
92,Judges,"Judges: PAUL A. CROTTY, United States District Judge."
92,Opinion by,Opinion by: PAUL A. CROTTY
110,Counsel,"Counsel:  [**1] For Brent Avery, on behalf of himself and all others similarly situated, David Watson, on behalf of 
himself and all others similarly situated, David Terry, Jacaranda, Inc., Plaintiffs: Andrew Hoyt Rowell, III, James L. 
Ward, Jr., Robert S. Wood, LEAD ATTORNEYS, PRO HAC VICE, Richardson, Patrick, Westbrook & Brickman, 
LLC, Mt. Pleasant, SC; Cale Howard Conley, Richard A. Griggs, LEAD ATTORNEYS, Conley Griggs LLP, Atlanta, 
GA; Daniel Low, LEAD ATTORNEY, PRO HAC VICE, Kotchen & Low LLP, Washington, DC; David H. Flint, LEAD 
ATTORNEY, Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA; R. Bryant McCulley, LEAD 
ATTORNEY, PRO HAC VICE, McCulley McCluer PLLC-FL, Jacksonville, FL; Stuart H. McCluer, LEAD 
ATTORNEY, PRO HAC VICE, McCulley McCluer PLLC, Oxford, MS; Daniel Kotchen, Kotchen & Low LLP, 
Washington, DC.
For Michael Edelson, on behalf of himself and all others similarly situated, Plaintiff: Corey Daniel Holzer, Marshall P. 
Dees, Michael Ira Fistel, Jr., LEAD ATTORNEYS, Holzer, Holzer & Fistel, LLC, Atlanta, GA; Kendall S. Zylstra, 
Stephen E. Connolly, LEAD ATTORNEYS, PRO HAC VICE, Faruqi & Faruqi, LLP, Huntingdon Valley, PA; Nadeem 
Faruqi, LEAD ATTORNEY, PRO HAC VICE,  [**2] Faruqi & Faruqi, New York, NY; Daniel Kotchen, Kotchen & Low 
LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Ryan Goldstein, on behalf of himself and all others similarly situated, Plaintiff: Eric Cramer, LEAD ATTORNEY, 
Berger & Montague, P.C., Philadelphia, PA; Joshua P. Davis, LEAD ATTORNEY, Law Offices of Joshua P. Davis, 
San Francisco, CA; Marshall P. Dees, Michael Ira Fistel, Jr., LEAD ATTORNEYS, Holzer, Holzer & Fistel, LLC, 
Atlanta, GA; Peter R. Kohn, LEAD ATTORNEY, PRO HAC VICE, Berger & Montague, P.C., Philadelphia, PA; 
Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, 
Atlanta, GA.
For Martin Siegel, on behalf of himself and all others similarly situated, Plaintiff: Craig Gordon Harley, Martin D. 
Chitwood, LEAD ATTORNEYS, Chitwood Harley Harnes, Atlanta, GA; Gregory K. Arenson, LEAD ATTORNEY, 
Kaplan Fox & Kilsheimer, LLP, New York, NY; Jeffrey S. Abraham, LEAD ATTORNEY, PRO HAC VICE, Abraham, 
Fruchter & Twersky, LLP, New York, NY; Linda P. Nussbaum, LEAD ATTORNEY, PRO HAC VICE, Nussbaum, 
LLP, New York, NY; Robert N. Kaplan, LEAD ATTORNEY, PRO HAC VICE, Kaplan Kilsheimer & Fox,  [**3] New 
York, NY; Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & Flint, 
LLP, Atlanta, GA.
For Thomas Whittelsey, Individually and on Behalf of All Others Similarly Situated, Plaintiff: Ashley Palmer, Brian J. 
Robbins, LEAD ATTORNEYS, Robbins Umeda, LLP-CA, San Diego, CA; George Aguilar, LEAD ATTORNEY, 
Robbins Umeda LLP, San Diego, CA; Steven James Estep, LEAD ATTORNEY, Cohen Cooper Estep & Allen, LLC, 
Atlanta, GA; Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & 
Flint, LLP, Atlanta, GA.
For Patricia Freedman, Individually and on Behalf of All Others Similarly Situated, Plaintiff: Ashley Palmer, Brian J. 
Robbins, LEAD ATTORNEYS, Robbins Umeda, LLP-CA, San Diego, CA; George Aguilar, LEAD ATTORNEY, 
Robbins Umeda LLP, San Diego, CA; Steven James Estep, LEAD ATTORNEY, Cohen Cooper Estep & Allen, LLC, 
Atlanta, GA; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Stephen Powell, on behalf of himself and all others similarly situated, Plaintiff: Jesse A. Davis, III, LEAD 
ATTORNEY, Davis & Adams, LLC, Decatur, GA; Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth 
Louise Fite,  [**4] Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Henryk J. Jachimowicz, on behalf of himself and all others similarly situated, Plaintiff: Craig Gordon Harley, 
Robert Ware Killorin, Ze'eva Kushner Banks, LEAD ATTORNEYS, Chitwood Harley Harnes, Atlanta, GA; Daniel 
Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, 
GA.
For Santa Williams, on behalf of herself and all others similarly situated, Plaintiff: Bernard Persky, Hollis Lee 
Salzman, Ryan Kriger, LEAD ATTORNEYS, PRO HAC VICE, Labaton Sucharow LLP, New York, NY; Brian Campf, 
LEAD ATTORNEY, Brian S. Campf, P.C., Portland, OR; Gregory Asciolla, LEAD ATTORNEY, Labaton Sucharow 
733 F. Supp. 2d 1348, *1348; 2010 U.S. Dist. LEXIS 85844, **85844

 
LLP, New York, NY; Katie Lee Dearing, Robert Bruce George, LEAD ATTORNEYS, Liles, Gavin, Costantino & 
George, Jacksonville, FL; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Debra M. Levine, on behalf of herself and all others similarly situated, Plaintiff: Manuel J. Dominguez, LEAD 
ATTORNEY, PRO HAC VICE, Berman DeValerio- FL, Palm Beach Gardens, FL; Marc J. Greenspon, LEAD 
ATTORNEY, Law Office of Marc J. Greenspon, Lake Worth, FL; Elizabeth Louise Fite, Schreeder Wheeler & Flint, 
 [**5] LLP, Atlanta, GA.
For Laura Greenberg Gale, on behalf of herself and all others similarly situated, Plaintiff: Mark S. Goldman, LEAD 
ATTORNEY, PRO HAC VICE, Goldman Scarlato & Karon PC, Conshohocken, PA; Daniel Kotchen, Kotchen & Low 
LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Carla Dahl, on behalf of herself and all others similarly situated, Plaintiff: Daniel E. Gustafson, LEAD 
ATTORNEY, Gustafson Gluek PLLC, Minneapolis, MN; Daniel C. Hedlund, LEAD ATTORNEY, PRO HAC VICE, 
Gustafson Gluek PLLC, Minneapolis, MN; David Andrew Bain, LEAD ATTORNEY, Law Office of David A. Bain, 
LLC, Atlanta, GA; Garrett D. Blanchfield, Jr., LEAD ATTORNEY, PRO HAC VICE, Reinhardt Wendorf & 
Blanchfield, St. Paul, MN; Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder 
Wheeler & Flint, LLP, Atlanta, GA.
For Victoria Mertes, Plaintiff: Michael G. McLellan, LEAD ATTORNEY, Finkelstein Thompson & Loughran, 
Washington, DC; Norberto J. Cisneros, LEAD ATTORNEY, Robert C. Maddox & Associates, Las Vegas, NV; R 
Maddox, LEAD ATTORNEY, Maddox and Associates, Reno, NV; Richard M. Volin, LEAD ATTORNEY, Finkelstein 
Thompson LLP, Washington, DC;  [**6] Troy L. Isaacson, LEAD ATTORNEY, Maddox, Isaacson & Cisneros, LLP, 
Las Vegas, NV; Daniel Kotchen, Kotchen & Low LLP, Washington, DC; Elizabeth Louise Fite, Schreeder Wheeler & 
Flint, LLP, Atlanta, GA.
For Dennis Patrick, on behalf of himself and all others similarly situated, Plaintiff: Donald Chidi Amamgbo, LEAD 
ATTORNEY, Amamgbo & Associates, Oakland, CA; Reginald Von Terrell, LEAD ATTORNEY, The Terrell Law 
Group, Oakland, CA; Elizabeth Louise Fite, Schreeder Wheeler & Flint, LLP, Atlanta, GA.
For Delta Air Lines, Inc., Defendant: Gregory B. Mauldin, LEAD ATTORNEY, Alston & Bird, LLP-GA, Atlanta, GA; 
James P. Denvir, Michael S. Mitchell, Scott E. Gant, LEAD ATTORNEYS, PRO HAC VICE, Boies Schiller & 
Flexner-DC, Washington, DC; Nowell D. Berreth, Randall Lee Allen, LEAD ATTORNEYS, Alston & Bird, Atlanta, 
GA.
For AirTran Holdings, Inc., AirTran Airways, Inc., Defendants: Bert W. Rein, LEAD ATTORNEY, PRO HAC VICE, 
Wiley Rein LLP, Washington, DC; Joshua A. Hartman, Michael V. Sachdev, Roger W. Fones, LEAD ATTORNEYS, 
PRO HAC VICE, Morrison & Foerster, LLP-DC, Washington, DC; Thomas Willard Rhodes, William Parker Sanders, 
LEAD ATTORNEYS, Smith Gambrell & Russell, Atlanta, GA."
112,Judges,"Judges: Timothy C. Batten, Sr. [**7] , United States District Judge."
112,Opinion by,"Opinion by: Timothy C. Batten, Sr."
133,Counsel,"Counsel:  [**1] Jonathan Lee Riches, Intervenor, Pro se, LEXINGTON, KY.
For The New York Times Company, National Public Radio, Inc., Intervenors Thomas K Potter, III, LEAD 
ATTORNEY, Burr & Forman LLP (Nashville), Nashville, TN; Jacob P Goldstein, The New York Times Company, 
Legal Department, New York, NY.
730 F. Supp. 2d 804, *804; 2010 U.S. Dist. LEXIS 94158, **94158

 
For Publix Super Markets, Inc., Intervenor: Andrew L Colocotronis, LEAD ATTORNEY, Wagner, Myers & Sanger, 
PC, Knoxville, TN.
For Fidel Breto, Interested Party: Gordon Ball, LEAD ATTORNEY, Ball & Scott Law Offices, Knoxville, TN; Richard 
L Wyatt, Jr, LEAD ATTORNEY, Hunton & Williams, Washington, DC.
For Scott Dairy Farm, Inc., For all Scott Dairy Plaintiffs, Interested Party: Robert G. Abrams, LEAD ATTORNEY, 
Monica B Lateef, PRO HAC VICE, Robert J. Brookhiser, Howrey LLP, Washington, DC; Thomas C Jessee, LEAD 
ATTORNEY, Jessee & Jessee, Johnson City, TN; Robert J Wozniak, PRO HAC VICE, Freed Kanner London & 
Miller, LLC, Bannockburn, IL.
For George C Aker, Aker Plaintiffs, Interested Party: Robert G. Abrams, LEAD ATTORNEY, Howrey LLP, 
Washington, DC; Thomas C Jessee, LEAD ATTORNEY, Jessee & Jessee, Johnson City, TN.
For James Farrar, Farrar Plaintiffs, doing business as Farrar & Farrar Dairy, Inc., Interested  [**2] Party: Daniel K 
Bryson, LEAD ATTORNEY, Lewis & Roberts, PLLC, Raleigh, NC; Robert G. Abrams, LEAD ATTORNEY, Howrey 
LLP, Washington, DC; Thomas C Jessee, LEAD ATTORNEY, Jessee & Jessee, Johnson City, TN; Gary E Mason, 
Mason LLP, Washington, DC.
For Ernest Groseclose & Sons, Inc, Ernest Groseclose & Sons Plaintiffs, Interested Party: Jennifer Milici, LEAD 
ATTORNEY, PRO HAC VICE, Tanya S Chutkan, William A Isaacson, Boies, Schiller & Flexner, LLP (DC), 
Washington, DC; Robert G. Abrams, LEAD ATTORNEY, Howrey LLP, Washington, DC; Thomas C Jessee, LEAD 
ATTORNEY, Jessee & Jessee, Johnson City, TN.
For Dean Foods Company, Interested Party: Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, David J 
Stanoch, PRO HAC VICE, Dechert LLP (Philadelphia), Philadelphia, PA; Paul H Friedman, LEAD ATTORNEY, 
Paul D Frangie, PRO HAC VICE, Dechert, LLP (DC), Washington, DC; Mark S Dessauer, William C Bovender, 
Hunter, Smith & Davis - Kingsport, Kingsport, TN.
For Dairy Farmers of America, Inc., Dairy Marketing Services, LLC, Mid-Am Capital, LLC, Interested Parties: 
Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, Dechert LLP (Philadelphia), Philadelphia, PA; Paul H 
Friedman, LEAD ATTORNEY, Dechert, LLP (DC), Washington,  [**3] DC; Kevin Hardy, Shelley J Webb, Simon A 
Latcovich, PRO HAC VICE, Carl R Metz, John E Schmidtlein, Steven R Kuney, Williams & Connolly, Washington, 
DC; G P Gaby, Thomas J Garland, Jr, Milligan & Coleman, Greeneville, TN; W. Todd Miller, PRO HAC VICE, Baker 
& Miller PLLC, Washington, DC.
For National Dairy Holdings, L.P., Interested Party: Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, 
Dechert LLP (Philadelphia), Philadelphia, PA; Paul H Friedman, LEAD ATTORNEY, Dechert, LLP (DC), 
Washington, DC; Thomas M Hale, LEAD ATTORNEY, Steven E Kramer, Kramer, Rayson LLP (Knox), Knoxville, 
TN; Jerry L Beane, Kay Lynn Brumbaugh, Andrews Kurth, LLP, Dallas, TX.
For Southern Marketing Agency, Inc., Interested Party: Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, 
Dechert LLP (Philadelphia), Philadelphia, PA; Paul H Friedman, LEAD ATTORNEY, Dechert, LLP (DC), 
Washington, DC; Craig V Gabbert, Jr, J David McDowell, Harwell, Howard, Hyne, Gabbert & Manner, PC, 
Nashville, TN; Kari M Rollins, Winston & Strawn, LLP, Chicago, IL.
For James Baird, Interested Party: Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, Dechert LLP 
(Philadelphia), Philadelphia, PA; Kelly B Tidwell, LEAD ATTORNEY, PRO HAC VICE, Patton,  [**4] Tidwell & 
Schroeder, LLP, Texarkana, TX; Paul H Friedman, LEAD ATTORNEY, Dechert, LLP (DC), Washington, DC; 
Andrew T Wampler, Robert L Arrington, Wilson Worley Moore Gamble & Stout, PC, Kingsport, TN.
For Gary Hanman, Interested Party: Carolyn H Feeney, LEAD ATTORNEY, PRO HAC VICE, Dechert LLP 
(Philadelphia), Philadelphia, PA; Misty C Watt, LEAD ATTORNEY, PRO HAC VICE, David E Everson, Stinson 
Morrison Hecker LLP (MO), Kansas City, MO; Paul H Friedman, LEAD ATTORNEY, Dechert, LLP (DC), 
Washington, DC; Richard W Pectol, LEAD ATTORNEY, Richard W. Pectol & Associates, PC, Johnson City, TN; 
Daniel D Crabtree, Stinson Morrison Hecker LLP (KS), Overland Park, KS; G P Gaby, Thomas J Garland, Jr, 
Milligan & Coleman, Greeneville, TN; John E Schmidtlein, Steven R Kuney, Williams & Connolly, Washington, DC.
730 F. Supp. 2d 804, *804; 2010 U.S. Dist. LEXIS 94158, **1

 
For Gerald Bos, Interested Party: Brandon J.B. Boulware, Charles W German, LEAD ATTORNEYS, Jeremy M 
Suhr, PRO HAC VICE, Rouse Hendricks German May PC, Kansas City, MO; Carolyn H Feeney, LEAD 
ATTORNEY, PRO HAC VICE, Dechert LLP (Philadelphia), Philadelphia, PA; Paul H Friedman, LEAD ATTORNEY, 
Dechert, LLP (DC), Washington, DC; Bradley E Griffith, Edward T. Brading, Herndon, Coleman, Brading & 
 [**5] McKee, Johnson City, TN; G P Gaby, Thomas J Garland, Jr, Milligan & Coleman, Greeneville, TN; John E 
Schmidtlein, Steven R Kuney, Williams & Connolly, Washington, DC.
For Sweetwater Valley Farm, Inc., Interested Party: Robert G. Abrams, LEAD ATTORNEY, Carey S Busen, Craig 
Minerva, PRO HAC VICE, Danyll W. Foix, Gregory J. Commins, Jr., Robert J. Brookhiser, Howrey LLP, 
Washington, DC; Joanne Lichtman, Stephanie A Stroup, PRO HAC VICE, Howrey LLP-California, Los Angeles, 
CA; Melinda Meador, Winchester, Sellers, Foster & Steele, PC, Knoxville, TN.
For Baisley Farms, Interested Party: Robert G. Abrams, LEAD ATTORNEY, Howrey LLP, Washington, DC; Joanne 
Lichtman, Stephanie A Stroup, PRO HAC VICE, Howrey LLP-California, Los Angeles, CA; Paul H Friedman, 
Dechert, LLP (DC), Washington, DC.
For Food Lion, LLC, Interested Party: Richard L Wyatt, Jr, LEAD ATTORNEY, Hunton & Williams, Washington, DC.
For Virgil C Willie, Interested Party: Jennifer Milici, LEAD ATTORNEY, PRO HAC VICE, Boies, Schiller & Flexner, 
LLP (DC), Washington, DC.
For Jeff Whatley, Interested Party: Besrat J Gebrewold, PRO HAC VICE, Cohen Milstein Sellers & Toll, PLLC, 
Washington, DC; Kit A Pierson, PRO HAC VICE, Cohen, Milstein,  [**6] Hausfeld & Toll, Washington, DC; Robert J. 
Brookhiser, Howrey LLP, Washington, DC.
For Maryland & Virginia Milk Producers Cooperative Assoc, Inc, Interested Party: Kenneth P Ewing, PRO HAC 
VICE, Steptoe & Johnson (DC), Washington, DC; Richard T Rossier, McLeod, Watkinson & Miller, Washington, DC; 
Shayne R Clinton, Bass, Berry & Sims, PLC (Nashville), Nashville, TN.
For Stephen J. Cornett, D. L. Robey Farms, John M. Moore, Fred Jacques, Randel E. Davis, Jeffrey P. Bender, 
Victor Arwood, Barbara Arwood, doing business as Vba Dairy, Jerry L. Holmes, Brandon C. McCain, William C. 
Frazier, Interested Parties: Robert G. Abrams, Howrey LLP, Washington, DC.
For Robert D Stoots, Interested Party: Robert G. Abrams, Robert J. Brookhiser, Howrey LLP, Washington, DC.
For Milkco, Inc., Interested Party: Wyatt S Stevens, LEAD ATTORNEY, Roberts & Stevens, PA, Asheville, NC.
For Southeast Milk, Inc, Movant: Salvatore A Romano, LEAD ATTORNEY, Porter Wright Morris & Arthur, LLP, 
Washington, DC.
For Cobblestone Milk Cooperative, Inc.; Roger Jefferson; and Ben Shelton, Movant: Robert G. Abrams, LEAD 
ATTORNEY, Howrey LLP, Washington, DC.
For Allen Meyer, Cletes Beshears, Tracy Noll, Objectors Jerry L Beane, LEAD  [**7] ATTORNEY, Andrews Kurth, 
LLP, Dallas, TX.
For Dairy Cooperative Marketing Association, Inc., Objector: Craig V Gabbert, Jr, LEAD ATTORNEY, Harwell, 
Howard, Hyne, Gabbert & Manner, PC, Nashville, TN."
135,Judges,"Judges: J. RONNIE GREER, UNITED STATES DISTRICT JUDGE. Inman."
135,Opinion by,Opinion by: J. RONNIE GREER
166,Counsel,"Counsel: Thomas A. Knowlton, Assistant Attorney General, with whom Janet T. Mills, Attorney General of the State 
of Maine, Paul Stern, Deputy Attorney General, Nancy Macirowski, Assistant Attorney General, and Thomas C. 
Bradley, Assistant Attorney General, were on brief for appellants.
Thomas C. Goldstein, with whom Thomas R. Julin, Jamie Z. Isani, Patricia Acosta, Hunton & Williams LLP, Jack H. 
Montgomery, Bernstein, Shur, Sawyer & Nelson, P.A., Mark A. Ash, and Smith Anderson Blount Dorsett Mitchell & 
Jernigan LLP, were on brief for appellees."
166,Judges,"Judges: Before Lynch, Chief Judge, Lipez and Howard, Circuit Judges."
166,Opinion by,Opinion by: LYNCH
195,Counsel,"Counsel:  [**1] For Cloverleaf Enterprises, Inc., Plaintiff: Amit P Mehta, PRO HAC VICE, Zuckerman Spaeder LLP, 
Washington, DC; Gregg Lewis Bernstein, Zuckermann Spaeder LLP, Baltimore, MD; Joseph B Chazen, Meyers 
Rodbell and Rosenbaum PA, Riverdale, MD; Nelson C Cohen, Virginia Whitehill Guldi, William W Taylor, III, 
Zuckerman Spaeder LLP, Washington, DC.
For Maryland Thoroughbred Horseman's Association, Inc., Maryland Horse Breeders Association, Inc., Richard J. 
Hoffberger, Alan Foreman, Esquire, Defendants: Jerrold A Thrope, Lawrence D Coppel, Susan J Klein, Gordon 
Feinblatt Rothman Hoffberger and Hollander LLC, Baltimore, MD.
For Tracknet Media Group, LLC, Defendant: Darek S Bushnaq, James E Gray, Jason Charles Rose, Taren N 
Stanton, Venable LLP, Baltimore, MD.
For Churchill Downs, Inc., trading as, Arlington Park, Churchill Downs Inc., trading as, Calder Race Course, 
Churchill Downs, Defendants: Darek S Bushnaq, James E Gray, Jason Charles Rose, Venable LLP, Baltimore, MD.
For New York Racing Association, trading as, Belmont Park, Defendant: Gary Howard Leibowitz, Cole Schotz 
Meisel Forman and Leonard PA, Baltimore, MD.
For Delaware Park, Defendant: Joseph A Lynott, III, Lynott and Lynott, Rockville,  [**2] MD; Michael L Vild, PRO 
HAC VICE, Delaware Racing Assoc, Wilmington, DE.
For Greenwood Racing, Inc., trading as, Philadelphia Park, Defendant: Edward W Chang, Dilworth Paxson LLP, 
Philadelphia, PA; Martin J Weis, PRO HAC VICE, Dilworth Paxson LLP, Philadelphia, PA.
For The Maryland Jockey Club, Laurel Racing Association, LP, Thomas Chuckas, Jr., Dennis Smoter, Defendants: 
Alan M Rifkin, Rifkin Livingston Levitan and Silver LLC, Annapolis, MD; Marie Celeste Bruce, Rifkin Livingston 
Levitan and Silver LLC, Bethesda, MD; Michael D Berman, Rifkin Livingston Levitan and Silver LLC, Greenbelt, 
MD."
197,Judges,"Judges: Richard D. Bennett, United States District Judge."
197,Opinion by,Opinion by: Richard D. Bennett
215,Counsel,"Counsel: Carter G. Phillips argued the cause for the petitioners. Dennis C. Hensley, Kevin J. Campion, Richard D. 
Bernstein, and Roger D. Blanc were on brief.
Mark R. Pennington, Assistant General Counsel, Securities and Exchange Commission, argued the cause for the 
respondent. Michael A. Conley, Deputy Solicitor, and Luis de la Torre, Senior Litigation Counsel, were on brief.
Douglas W. Henkin argued the cause for intervenors NYSE Arca, Inc. et al. in support of the respondent. David S. 
Cohen, Eugene Scalia and Amir C. Tayrani were on brief."
215,Judges,"Judges: Before: HENDERSON and GARLAND, Circuit Judges, and EDWARDS, Senior Circuit Judge."
215,Opinion by,Opinion by: KAREN LECRAFT HENDERSON
