頁碼,內容類型,內容
85,Opinion by,Opinion by: PER CURIAM:  [**10]
110,Counsel,"Counsel: For ABBOTT LABORATORIES, Plaintiff-Appellant: Thomas G. Stayton, 317/237-1260, Suite 2700, 
BAKER & DANIELS, 300 N. Meridian Street, Indianapolis, IN 46204, USA. Robert F. Ward, 312/214-4200, Suite 
3200, POPE, BALLARD, SHEPARD & FOWLE, 69 W. Washington Street, Chicago, IL 60602, USA. Thomas C. 
Morrison, 212/698-2650, Andrew D. Schau, 212/698-2546, Robert W. Lehrburger, 212/698-7996, PATTERSON, 
BELKNAP, WEBB & TYLER, 30 Rockefeller Plaza, New York, NY 10112, USA. Kenneth D. Greisman, 708/937-
5208, Mark E. Barmak, 708/937-5208, ABBOTT LABORATORIES, Abbott Laboratories, Department 324, Abbott 
Park, IL 60064, USA.
For MEAD JOHNSON & COMPANY, Defendant-Appellee: Jerold S. Solovy, 312/222-9350, Robert L. Byman, 
312/222-9350. James L. Thompson, 312/222-9350, Daniel S. Goldman, 312/222-9350, JENNER & BLOCK, 1 IBM 
Plaza, Chicago, IL 60611, USA. Evan E. Steger, 317/236-2271, Harry L. Gonso, 317/236-2100, ICE, MILLER, 
DONADIO & RYAN, 1 American Square, Box 82001, Indianapolis, IN 46282, USA."
110,Judges,"Judges: Before FLAUM, EASTERBROOK,  [**2]  and KANNE, Circuit Judges."
110,Opinion by,Opinion by: FLAUM
126,Counsel,"Counsel:  [*1]  For plaintiffs: John F. Bonner III, Esq. and Kathryn J. Carlson, Esq., Parsinen Bowman & Levy, 100 
South Fifth Street, Suite 1100, Minneapolis, MN 55402. 
For defendants: Jerome A. Miranowski, Esq. and Shannon M. O'Toole, Esq., Oppenheimer Wolff & Donnelly, 3400 
Plaza VII Building, 45 South Seventh Street,Minneapolis, MN 55402."
126,Judges,Judges: Murphy
126,Opinion by,Opinion by: DIANA E. MURPHY
136,Counsel,"Counsel:  [**1]  For WILLIAM H. SULLIVAN, JR., CHARLES W. SULLIVAN, Plaintiffs: Alan R. Hoffman, Lynch, 
Brewer, Hoffman & Sands, 101 Federal Street, Boston, MA 02110, 617-951-0800. Joseph V. Cavanagh, Jr., Blish & 
Cavanagh, 30 Exchange Terrace, Providence, RI 02903, 401-831-8900. Joseph L. Alioto, Alioto & Alioto, 650 
California Street, 23rd Floor, San Francisco, CA 94108, 415-434-2100.
For PAUL TAGLIABUE, PETE ROZELLE, NATIONAL FOOTBALL LEAGUE, FIVE SMITHS, INC., THE, 
INDIANAPOLIS COLTS, INC., BUFFALO BILLS, INC., CHICAGO BEARS FOOTBALL CLUB, LTD, CLEVELAND 
BROWNS, INC., CINCINNATI BENGALS, INC., DALLAS COWBOYS FOOTBALL CLUB, LTD., PDB SPORTS, 
LTD., DETROIT LIONS, INC., THE, GREEN BAY PACKERS, INC., HOUSTON OILERS, INC., LOS ANGELES 
RAMS FOOTBALL COMPANY, MINNESOTA VIKINGS FOOTBALL COMPANY, NEW ORLEANS SAINTS, LTD, 
CHARGERS FOOTBALL COMPANY, NEW YORK JETS FOOTBALL CLUB, INC., B & B HOLDINGS INC., 
PITTSBURGH STEELERS SPORTS, INC., TAMPA BAY AREA NFL FOOTBALL, INC., PRO-FOOTBALL, INC., 
SEATTLE PROFESSIONAL FOOTBALL CLUB, INC., NEW YORK FOOTBALL GIANTS, INC., Defendants: Sarah 
Chapin Columbia, Jeremiah T. O'Sullivan, Choate, Hall & Stewart, Exchange Place, 53 State Street, Boston, MA 
02109, 617-227-5020.  [**2]  Matthew F. Medeiros, Flanders & Medeiros, One Turks Head Place, Suite 700, 
Providence, RI 02903, 401-831-0700. John Vanderstar, Ethan M. Posner, Covington & Burling, P.O. Box 7566, 
795 F. Supp. 56, *56; 1992 U.S. Dist. LEXIS 11449, **11449

 
1201 Pennsylvannia Avenue, NW, Washington, DC 20044. Joseph L. Alioto, Alioto & Alioto, 650 California Street, 
23rd Floor, San Francisco, CA 94108, 415-434-2100."
136,Judges,Judges: HARRINGTON
136,Opinion by,Opinion by: EDWARD F. HARRINGTON
144,Judges,Judges: DOHERTY
144,Opinion by,Opinion by: REBECCA F. DOHERTY
170,Counsel,"Counsel:  [*1]  Attorneys for plaintiff: Warren Rubin, Esquire, Gross & Metzger, P.C., 1500 Walnut Street, Suite 
600, Philadelphia, PA 19102. Donald H. Brobst, Esquire, Rosenn, Jenkins & Greenwald, 15 South Franklin Street, 
Wilkes-Barre, PA 18711. Larry Keiser, Esquire, 33 West South Street, Post Office Box 22, Wilkes-Barre, PA 18703. 
Attorneys for defendant Darling-Delaware Company, Inc.: David S. Acker, Esquire, Thomas R. Bearrows, Esquire, 
Caryn S. Mohan, Esquire, Winston & Strawn, 35 West Wacker Drive, Chicago, Illinois 60601. 
Attorneys for defendant Moyer Packing Company: David H. Marion, Esquire, Gil Casellas, Esquire, Neffrey Norton, 
Esq., Montgomery, McCracken, Walker & Rhoads, Three Parkway - 20th Floor, Philadelphia, PA 19102. Philip 
Salkin, Esquire, 1000 N. Broad Street, Post Office Box 431, Lansdale, PA 19446. 
Attorneys for defendant The Standard Tallow Corp: Patrick M. Connolly, Esquire, Abramsen, Moran, Connolly & 
Conaboy, P.C., W.C. Carter Building, 205-207 N. Washington Avenue, Scranton, PA 18503. Theodore V. Wells, 
Esquire, Terry E. Thornton, Esquire, Lowenstein, Sandler, Kohl, Fisher & Boylan, 65 Livingston Avenue, Roseland, 
NJ 07068."
170,Judges,"Judges: McClure, Jr."
170,Opinion by,"Opinion by: JAMES F. McCLURE, JR."
204,Counsel,"Counsel: For RESERVE SUPPLY CORPORATION, Plaintiff-Appellant: Robert N. Sodikoff, 312/828-9600, Charles 
E. Zeitlin, 312/828-9600, Suite 4500, GREENBERG, KEELE, LUNN & ARONBERG, 1 IBM Plaza, Chicago, IL 
60611, USA. Richard P. Campbell, 312/443-1915, Suite 3460, Anthony S. Divincenzo, 312/443-1915, CAMPBELL 
& DIVENCENZO, 55 W. Monroe Street, Chicago, IL 60603, USA.
For OWENS-CORNING FIBERGLAS CORPORATION, Defendant-Appellee: Jeffrey L. Dorman, 312/876-8978, Earl 
E. Pollock, 312/876-8000, Blake L. Harrop, 312/876-8000, Robert T. Joseph, 312/876-8165, SONNENSCHEIN, 
NATH & ROSENTHAL, 233 S. Wacker Drive, 8000 Sears Tower, Chicago, IL 60606, USA.
For CERTAINTEED CORPORATION, Defendant-Appellee: David F. Graham, 312/853-7000, Pamela R. Hanebutt, 
312/853-7000, Douglas F. Fuson, 312/853-7455, SIDLEY & AUSTIN, 1 First National Plaza, Chicago, IL 60603, 
USA."
204,Judges,"Judges: Before WOOD, JR. *, RIPPLE, and MANION, Circuit Judges."
204,Opinion by,Opinion by: RIPPLE
225,Judges,Judges: POLLAK
225,Opinion by,Opinion by: POLLAK
246,Counsel,"Counsel: Harold E. Kohn, Esq. (ARGUED), Robert J. LaRocca, Esq., Kohn, Savett, Klein & Graf, 1101 Market 
Street, 24th Floor, Philadelphia, PA 19107, Charles J. Bloom, Esq., Kleinbard, Bell & Brecker, 1900 Market Street, 
Suite 700, Philadelphia, PA 19103, COUNSEL FOR APPELLANTS, CROSS APPELLEES.
Henry T. Reath, Esq., Lewis R. Olshin, Esq., Duane, Morris & Heckscher, 4200 One Liberty Place, Philadelphia, PA 
19103-7396, James W. Quinn, Esq. (ARGUED), Mindy J. Spector, Esq., Weil, Gotshal & Manges, 767 Fifth 
Avenue, New York, NY 10153, COUNSEL FOR APPELLEE, CROSS APPELLANT."
247,Judges,"Judges: Before: MANSMANN, COWEN and ROTH, Circuit Judges."
247,Opinion by,Opinion by: MANSMANN
277,Counsel,"Counsel:  [*1]  BROWN & WOOD, Trustee for Plaintiff, One World Trade Center, New York, New York 10048, OF 
COUNSEL: JAMES K. MANNING, ESQ. 
PEPPER HAMILTON & SCHEETZ, Attorneys for Defendant, 20th Floor, The Fidelity Building, 123 South Broad 
Street, Philadelphia, PA 19109-1083, OF COUNSEL: LAURENCE SHIEKMAN, ESQ. 
McNAMEE LOCHNER TITUS & WILLIAMS, Local Counsel for Defendant, 75 State Street, Albany, NY 12201, OF 
COUNSEL: SCOTT A. BARBOUR, ESQ."
277,Judges,Judges: McCurn
277,Opinion by,Opinion by: NEAL P. McCURN
287,Judges,Judges:  [*1]  ENSLEN
287,Opinion by,Opinion by: RICHARD A. ENSLEN
301,Counsel,"Counsel:  [**1]  For Plaintiff: Maston E. Martin, Jr., Esq., HARDIN TUCKER & MARTIN, One Highland Place, Suite 
100, 2151 Highland Ave., P. O. Box 55705, Birmingham, AL 35255-5705. Fitz Barnett, Esq., GLICKMAN & 
BARNETT, First City Tower, Suite 1460, Houston, TX 77002.
For So. Natural Gas Co., Defendant: Thomas W. Thagard, III, Esq., Lee E. Bains, Jr., Esq., & George G. Lynn, 
Esq., MAYNARD COOPER FREERSON & GALE, AmSouth Harbert Plaza, Suite 2400, 1901 6th Ave., N., 
Birmingham, AL 35203-2602. Carl Alan Roth, Esq., John A. Donovan, Esq., & Stephen J. McConnell, Esq., 
SKADDEN ARPS SLATE MEACHER & FLOM, 300 South Grand Ave., Suite 34, Los Angeles, CA 90071-3144. For 
ALABAMA GAS CORPORATION, Defendant: Philip Joseph Carroll, III, Esq. & Joseph B. Mays, Jr., Esq., 
BRADLEY ARANT ROSE & WHITE, Park Place Tower, Suite 1400, 2001 Park Place, North, Birmingham, AL 
35203."
302,Judges,Judges: PROPST
302,Opinion by,Opinion by: ROBERT B. PROPST
328,Counsel,"Counsel: Alicia Rosenberg, Blecher & Collins, Los Angeles, California, for the plaintiff-appellant.
Ronald Redcay, Arnold & Porter, Los Angeles, California, for the defendant-appellee."
328,Judges,"Judges: Before: Arthur L. Alarcon, Dorothy W. Nelson, and Stephen Reinhardt, Circuit Judges."
328,Opinion by,Opinion by: D.W. NELSON
343,Counsel,"Counsel:  [**1]  PROSKAUER ROSE GOETZ & MENDELSOHN, ESQS., 1585 Broadway, New York, New York, 
10036, Attorneys for Plaintiffs, Of"
343,Counsel,"Counsel: DALE A. SCHREIBER, ESQ., MINNA SCHRAG, ESQ., STEVEN B. 
FEIGENBAUM, ESQ., BRUCE E. LOREN, ESQ.
MENDES & MOUNT, ESQS., 3 Park Avenue, New York, New York 10016, Attorneys for the ""Managing Agents"" 
and their ""Chairs of the Board"", Of"
344,Counsel,"Counsel: DANIEL M. BIANCA, ESQ., LEO W. FRASER, ESQ., WILLIAM A. 
MEEHAN, ESQ., JEFF J. IMERI, ESQ.
LeBOEUF, LAMB, LEIBY & MACRAE, ESQS., 520 Madison Avenue, New York, New York 10022, Attorneys for 
Defendants The Society, Council and Corporation of Lloyd's and their Individual Internal Members, Of"
344,Counsel,"Counsel: 
TAYLOR R. BRIGGS, ESQ., SHEILA H. MARSHALL, ESQ., MARY L.B. BETTS, ESQ., STEPHEN H. OREL, ESQ., 
LOUISE G. CONWAY, ESQ.
WILSON, ELSER, MOSKOWITZ, EDELMAN & DICKER, ESQS., 150 East 42nd Street, New York, New York 
10017, Attorneys for Defendants Members Agents, Of"
344,Counsel,"Counsel: THOMAS W. WILSON, ESQ., JONATHAN C. 
THAU, ESQ., NICHOLAS J. CONCA, ESQ., FRED N. KNOPF, ESQ."
344,Judges,Judges: Lasker
344,Opinion by,Opinion by: MORRIS E. LASKER
354,Counsel,"Counsel:  [*1]  For Petitioner: Spitzer & Feldman P.C., New York, New York, Of"
354,Counsel,"Counsel: M. James Spitzer, Esq., 
Ronald J. Offenkrantz, Esq., Michael H. Smith, Esq.
For Respondent: Sirota & Sirota, New York, New York, Of"
354,Counsel,"Counsel: Rachell Sirota, Esq., Turner Smith, Esq."
354,Judges,Judges: KEENAN
354,Opinion by,Opinion by: JOHN F. KEENAN
366,Counsel,"Counsel: Counsel who presented argument on behalf of the appellant was A.H. Hoddinott, Jr. of Stamford, 
Connecticut. Appearing on the brief were Peter Dorsey, Steven J:. Wells and Sri K. Sankaran of Minneapolis, 
Minnesota.
Counsel who presented argument on behalf of the appellee was Leonard W. Schulz of Big Bend, Wisconsin."
366,Judges,"Judges: Before BEAM, Circuit Judge, LOKEN, Circuit Judge, and KAUFMAN, * Senior District Judge."
366,Opinion by,Opinion by: FRANK A. KAUFMAN
391,Judges,"Judges: BEFORE: CANBY, REINHARDT and LEAVY, Circuit Judges"
403,Judges,Judges: PALLMEYER
403,Opinion by,Opinion by: REBECCA R. PALLMEYER
427,Judges,Judges:  [**1]  PADOVA
427,Opinion by,Opinion by: BY THE COURT; JOHN R. PADOVA
444,Counsel,"Counsel: Counsel for Plaintiff: Sacks Montgomery, P.C., 800 Third Avenue, New York, New York 10022, By: Scott 
D. St. Marie, Esq., (212) 355-4660.
Counsel for Defendant U.S. Banknote Corporation: Weil, Gotshal & Manges, 767 Fifth Avenue, New York, New 
York 10153, By: Jeffrey S. Klein, Esq., (212) 837-6000.
Counsel for Defendant Christie, Manson & Woods, Int.: Hughes Hubbard & Reed, One Battery Park Plaza, New 
York, New York 10004, By: Norman C. Kleinberg, Esq. (212) 310-8000."
444,Judges,"Judges: Patterson, Jr."
444,Opinion by,"Opinion by: ROBERT P. PATTERSON, JR."
454,Counsel,"Counsel: For plaintiff: Jeffrey Olson and Paul Meier of Lyon and Lyon.
For defendants: Denis Salmon, Luther Orton, and Henry Bunsow of Brobeck, Phleger & Harrison and John Keker 
and Jeffrey Chanin of Keker and Brockett."
454,Judges,Judges: Brazil
454,Opinion by,Opinion by: WAYNE D. BRAZIL
466,Counsel,"Counsel: For THE UNITED STATES OF AMERICA, PLAINTIFF: MICHAEL M. BAYLSON, U.S. ATTORNEY'S 
OFFICE, 601 MARKET STREET, 3310 U.S. COURTHOUSE, PHILA, PA 19106, USA. JAMES F. RILL, JON B. 
JACOBS, JOSEPH H. WIDMAR, STEVEN B. KRAEMER (withdrew), JESSICA N. COHEN, PATRICIA A. BRINK 
(withdrew), D. BRUCE PEARSON, SEYMOUR H. DUSSMAN, MICHAEL P. GAUGHAN, U.S. DEPT. OF JUSTICE, 
ANTITRUST DIV., 555 4TH STREET, NW, ROOM 9840, WASHINGTON, DC 20001, USA."
466,Judges,Judges: BECHTLE
466,Opinion by,Opinion by: LOUIS C. BECHTLE
486,Counsel,"Counsel:  [*1]  EUGENE CREW, RICHARD L. GROSSMAN, PAUL F. KIRSCH, Khourie, Crew & Jaeger, P.C., 
San Francisco, CA. STEPHEN F. CREW, CHARLES E. CORRIGAN, O'Donnell, Ramis, Crew & Corrigan, Portland, 
OR, Attorneys for Plaintiffs. 
HAYDEN BURNS, Butler & Binion, Houston, TX. MICHAEL H. SIMON, Perkins Coie, Portland, OR, Of Attorneys for 
Defendant Credit Bureau Reports, Inc. ROBERT H. RAWSON, JR., THOMAS DEMITRACK, MICHELLE K. 
FISCHER, Jones, Day, Reavis & Pogue, Cleveland, OH. RICHARD A. HAYDEN, CURT ROY HINELINE, Bogle & 
Gates, Portland, OR, Attorneys for Defendant TRW Inc."
486,Judges,"Judges: OWEN M. PANNER, United States District Judge"
486,Opinion by,Opinion by: OWEN M. PANNER
496,Counsel,"Counsel: For State of Minnesota, by Hubert H. Humphrey, III, its Attorney General, Respondent: Hubert H. 
Humphrey, III, Attorney General, Tracy M. Smith, Special Ass't Attorney General,  [**2]  NCL Tower, Suite 1400, 
445 Minnesota Street, St. Paul, MN 55101.
490 N.W.2d 888, *888; 1992 Minn. App. LEXIS 966, **1

 
For Alpine Air Products, Inc., et al., Appellants: William A. Erhart, Marvin & Erhart, 2150 Third Avenue North, Suite 
20, Anoka, MN 55303."
496,Judges,"Judges: Considered and decided by Lansing, Presiding Judge, Peterson, Judge, and Amundson, Judge."
496,Opinion by,Opinion by: ROLAND C. AMUNDSON
