頁碼,內容類型,內容
113,Judges,"Judges:  Alfred J. Lechner, Jr., United States District Judge."
113,Opinion by,"Opinion by: LECHNER, JR."
135,Counsel,"Counsel:  [**1]  J. Owen Zurhellen, III, Esq., Attorney for Plaintiff.
Wistendahl & Folkenflik, Max Folkenflik, Esq., Douglas Capuder, Esq. of counsel, Attorneys for Defendant."
135,Judges,"Judges: Leisure, District Judge."
135,Opinion by,Opinion by: LEISURE
148,Counsel,"Counsel: Todd P. Leff, Esq. 
Stanley A. Teitler, P.C. 
Andrew K. Ruotolo, Jr., Esq. 
J. Michael Farrell, Esq., Sleet & Farrell, Esqs. 
Barry I. Fredericks, Esq. 
Larry J. Silverman, Esq., Budd, Larner, Gross, Picillo, Rosenbaum, Greenberg & Sade, Esqs. 
Michael R. Koblenz, Esq., Mound, Cotton & Wollan, Esqs. 
Wendell B. Alcorn, Esq., Cadwalader, Wickersham & Taft, Esqs. 
Brian J. Neary, Esq. 
Richard A. Norris, Esq., Norris, McLaughlin & Marcus, Esqs. 
Charles H. Nugent, Esq., c/o F. Hartman, Esq. 
Anthony Napolitano, Esq., Probstein & Napolitano, Esqs. 
Mark A. Klugheit, Esq., Dechert, Price & Rhods, Esqs. 
Thomas J. Curley, Jr., Esq., Goodwin, Proctor & Hoar, Esqs. 
Edward A. Geltman, Esq., Squire, Sanders & Dempsey, Esqs. 

 
Beatriz Souviron D'Amico, Federal Defender."
148,Judges,"Judges:  H. Lee Sarokin, United States District Judge."
148,Opinion by,Opinion by: SAROKIN
157,Counsel,"Counsel:  [*1]  PILLSBURY, MADISON & SUTRO, William C. Miller, Reginald D. Steer, Brian D. Bellardo, San 
Francisco, CA"
157,Opinion by,Opinion by: LEGGE
164,Judges,Judges:  [*1]  INGRAM
164,Opinion by,Opinion by: WILLIAM A. INGRAM
171,Counsel,"Counsel: Victor E. Grimm, with whom John T. Loughlin, R. Clifford Potter, Scott M. Mendel and Donald Mitchell 
were on the brief for Petitioner. 
Arnold C. Celnicker, Attorney, Federal Trade Commission, with whom Ernest J. Isenstadt, Assistant General 
Counsel, Jerold D. Cummins, Deputy Assistant General Counsel and Chris M. Couillou, Attorney, Federal Trade 
Commission were on the brief, for Respondent. 
R. Bruce Rich was on the brief for Amicus Curiae, National Association of Service Merchandising, urging reversal of 
the Federal Trade Commission decision on functional discounts."
172,Judges,"Judges:  Mikva, Starr and Williams, Circuit Judges."
172,Opinion by,Opinion by: STARR
216,Counsel,"Counsel:  [**1]   Kenneth W. Lewis, Esquire of Daley & Lewis, of"
216,Counsel,"Counsel: David F.  Albright, Esquire, Franklin T. 
Caudill, Esquire and Paul J. Cohen, Esquire of Semmes, Bowen & Semmes, Attorneys for Plaintiff and Counter-
Defendants.
Robert K. Payson, Esquire of Potter, Anderson & Corroon, of"
216,Counsel,"Counsel: Reed E. Hundt, Esquire and Eric A. Stern, 
Esquire of Latham & Watkins, Attorneys for Defendant."
216,Judges,"Judges:  Wright, Senior Judge."
217,Opinion by,Opinion by: WRIGHT
232,Counsel,"Counsel: William S. Boyd, Brobeck, Phleger & Harrison, for the Defendants-Appellants. 
Maxwell Blecher, Blecher, Collins & Weinstein, for the Plaintiff-Appellee."
232,Judges,"Judges:  Eugene A. Wright, Jerome Farris and David R. Thompson, Circuit Judges."
232,Opinion by,Opinion by:  FARRIS
244,Counsel,"Counsel:  [**1]  Kreindler & Kreindler, Esqs., Attorneys for Plaintiff, of"
244,Counsel,"Counsel: Paul S. Edelman, Esq., Henry 
Gluckstern, Esq. and Lori B. Lasson, Esq.
Robert H. Morse, Esq., Galland, Kharasch, Morse & Garfinkle, P.C., Albert F. Grisard, Esq., Susan B. Jollie, Esq., 
Andrew B. Sacks, Esq., Bruce Regenstreich, Esq., Callan, Regenstreich & Kosher, Esqs., Attorneys for Defendant."
244,Judges,"Judges:  Morris E. Lasker, U.S.D.J."
244,Opinion by,Opinion by: LASKER
259,Counsel,"Counsel:  [**1]  Michael A. Meyer, David N. Burn, Burn & Meyer, for Plaintiff also for Third-Party Defts. Ray Busby 
and Allen Bowman.
Gail P. Pigg, Esq., for Defendant.
Henry E. Hildebrand, Jane P. North, Passino, Delaney & Hildebrand, for Third-Party Deft. Michael Busby."
259,Judges,"Judges:  Thomas A. Wiseman, Jr., Chief Judge."
259,Opinion by,Opinion by: WISEMAN
278,Counsel,"Counsel: Attorneys in Case No. 84-3653: 
Richard T. Colman, Robert G. Abrams, and Thomas N. Heyer, Howrey & Simon; Harry C. Nester, Hahn, Loeser, 
Freedheim, Dean and Wellman, for Appellants. 
Stephen J. Pollak, Shea & Gardner; Kenneth N. Hart, (Penn Central), Donovan, Leisure, Newton & Irvine; Richard 
J. Flynn, Stephen S. Hill, Sidley & Austin; R. Merinda Wilson and Thomas H. Yancey; Kenneth C. Anderson, 
Squire, Sanders & Dempsey, Sean F. Boland, James V. Dick, Timothy W. Bergin, and John Doar; William C. Leiper 
(Bessemer & Lake Erie R.R. Co.), for Appellees. 
Anthony J. Celebrezze, Jr., Attorney General of Ohio, Amicus Curiae - State of Ohio. 
Lawrence R. Velvel, Memel, Jacobs, Pierno, Gersh & Ellsworth; Bruce J. Ennis, Ennis, Friedman, Bersoff & Ewing, 
Amicus Curiae for C.D. Ambrosia Trucking Company, David W. Reaney, Reaney Dock Company. 
Attorneys in Case No. 84-3654: 
Richard J. Flynn, Thomas H. Yancey, Stephen S. Hill and R. Merinda Wilson, Sidley & Austin; Kenneth C. 
Anderson, James V. Dick, and [**2]  Timothy W. Bergin, Squire, Sanders & Dempsey; Sean F. Boland and John 
Doar, John Doar Law Offices; Stephen J. Pollak, Richard T. Conway, and Stephen J. Hadley, Shea & Gardner, 
Shea & Gardner; Kenneth N. Hart, Donovan, Leisure, Newton & Irvine; John D. Morrison and William C. Leiper 
(Bessemer & Lake Erie Railroad Co.), for Appellants. 
Richard T. Colman, Howrey & Simon, Robert G. Abrams and Thomas N. Heyer; Harry C. Nester, Hahn, Loeser, 
Freedheim, Dean & Wellman, for Appellees. 
Anthony J. Celebrezze, Jr., Attorney General of Ohio, Amicus Curiae - State of Ohio. 
Attorneys in Case Nos. 84-3876 and 84-3877: 
Richard J. Flynn, Stephen S. Hill, Thomas H. Yancey, and R. Merida Wilson, Sidley & Austin; Kenneth C. 
Anderson, James V. Dick, Timothy W. Bergin, Squire, Sanders & Dempsey; Sean F. Boland; Richard T. Conway 

 
and Stephen J. Hadley, Shea & Gardner, (Baltimore & Ohio Chesapeake & Ohio; The Chessie System; CSX 
Corp.); John D. Morrison and William C. Leiper, Bessemer & Lake Erie Railroad Company; Donald L. Flexner and 
Richard McMillan, Jr., Crowell & Moring, for Cross-Respondents. 
Richard T. Colman, Howrey & Simon; Robert G. Abrams and Thomas N. Heyer; Harry C. Nester, Hahn, Loeser, 
 [**3]  Freedheim, Dean & Wellman, for Cross-Petitioner."
279,Judges,"Judges: Engel and Kennedy, Circuit Judges, and Higgins, * District Judge."
279,Opinion by,Opinion by: ENGEL
317,Counsel,"Counsel:  [**1]  Wheatley & Wollesen, Stumbo, Stumbo, Hanson & Hendricks, for Plaintiff.
Hall, Estill, Hardwick, Gable, Golden & Nelson, Adams, Jones, Robinson & Malone, B. E. Potts, Gen. Counsel, 
Williams Natural Gas Co., for Defendant."
318,Judges,"Judges: Patrick F. Kelly, Judge."
318,Opinion by,Opinion by: KELLY
340,Counsel,"Counsel:  [**1]  Attorneys for Plaintiff: George E. O'Brien, Esquire, Christopher F.  Wanat, Esquire, Mark V. 
Connolly, Esquire, John W. O'Meara, Esquire, Tyler, Cooper & Alcorn, New Haven, Connecticut.
Attorneys for Defendants: William R. Moller, Esquire, Hartford, Connecticut, Jacob D. Zeldes, Esquire, David P. 
Atkins, Esquire, Zeldes, Needle & Cooper, Bridgeport, Connecticut, Eliot Gersten, Esquire, Hartford, Connecticut, 
David L. Belt, Esquire, Ira B. Grudberg, Esquire, Alice Miskimin, Esquire, New Haven, Connecticut, John Wirzbicki, 
Esquire, Milton Jacobson, Esquire, Norwich, Connecticut, Hugh F. Keefe, Esquire, New Haven, Connecticut, Henry 
B.  Hurvitz, Esquire, Hartford, Connecticut, Carl Yeich, Esquire, Hartford, Connecticut, V. James Ferraro, Esquire, 
New Haven, Connecticut."
340,Judges,"Judges: Blumenfeld, United States District Judge."
340,Opinion by,Opinion by: BLUMENFELD
358,Counsel,"Counsel: Robert Abrams, Attorney-General (Alan Pfeffer, O. Peter Sherwood, Lloyd Constantine, Katherine L. 
Frank, Elizabeth M. O'Neill, Richard M. Weinberg and Alice McInerney of counsel), for appellant.  I. Exclusive 
territorial vertical restraints are covered by the Donnelly Act.  ( Columbia Gas v New York State Elec. & Gas. Corp., 
28 NY2d 117; State of New York v Glen & Mohawk Milk Assn., 61 NY2d 705; Matter of Aimcee Wholesale Corp. 
[Tomar Prods.], 21 NY2d 621; Continental T. V. v GTE Sylvania, 433 U.S. 36; State of New York v Mobil Oil Corp., 
38 NY2d 460; People v Roth, 52 NY2d 440; LaRossa, Axenfeld & Mitchell v Abrams, 62 NY2d 583; Lafayette v 
Louisiana Power & Light Co., 435 U.S. 389; Big Top Stores v Ardsley Toy Shoppe, 64 Misc 2d 894, 36 AD2d 582; 
Alexander's Dept. Stores v Ohrbach's, Inc., 266 App Div 535, 291 NY 707.) II. The Attorney-General is 
authorized [****5]  to investigate all restraints of competition.  ( Sanders v Winship, 57 NY2d 391; Matter of 
Smathers, 309 NY 487; Eiberger v Sony Corp. of Am., 622 F2d 1068; State of New York v Mobil Oil Corp., 38 NY2d 
460; Matter of Freeman, 34 NY2d 1; People v Hobson, 39 NY2d 479; Big Top Stores v Ardsley Toy Shoppe, 64 
Misc 2d 894, 36 AD2d 582; Columbia Gas v New York State Elec. & Gas Corp., 28 NY2d 117; Matter of American 
Tel. & Tel. Co. v State Tax Commn., 61 NY2d 393; Matter of Hamptons Hosp. & Med. Center v Moore, 52 NY2d 
88.)
Thomas H. Milch, Jerome I. Chapman, Wayne C. Holcombe, David Rees Davies, Adeeb Fadil, Terrence Sheehy, 
Peter Moll, Roxann Henry, William Pelster, David Elkind, David Beckwith, Michael Fischer, Gary Hoppe, Eugene 
D'Ablemont, Robert Getman, Robert Crotty, Ernest Gellhorn, Adrian Wager-Zito, Hugh Latimer, Robert Skitol, 
Richard Nash, Henry B. Gutman, Douglas Richards, Richard C. Stein and Matthew Feigenbaum for respondents.  I. 
The Attorney-General lacks [****6]  authority to investigate vertical territorial arrangements because such restraints 
are legal under New York law.  ( Matter of Kates v Lefkowitz, 28 Misc 2d 210; Stemmerman v Kelly, 150 App Div 
735, 220 NY 756; Dawn to Dusk v Brunckhorst Co., 23 AD2d 780; Revlon Prods. Corp. v Bernstein, 204 Misc 80, 
285 App Div 1139; People v Roth, 52 NY2d 440; Marsich v Eastman Kodak Co., 244 App Div 295, 269 NY 621; 
Port Chester Wine  & Liq.  Shop v Miller Bros. Fruiterers, 253 App Div 188, 281 NY 101; Matter of Jackson, 57 Misc 
1; Bradford v New York Times Co., 501 F2d 51; Matter of Davies, 168 NY 89.) II. The per se legality of vertical 
exclusive territories requires that the subpoenas be quashed.  ( Matter of Kates v Lefkowitz, 28 Misc 2d 210.) III. 
The Attorney-General's Federal lawsuit vitiates any legitimate purpose the subpoenas might have had.  ( People v 
Anaconda Wire & Cable Co., 45 Misc 2d 151, 23 AD2d 823, 16 NY2d 871;  [****7]  Dellwood Foods v Abrams, 109 
Misc 2d 263.)"
359,Judges,"Judges: Judges Simons, Alexander, Titone and Hancock, Jr., concur with Chief Judge Wachtler; Judge Bellacosa 
dissents and votes to affirm in a separate opinion; Judge Kaye taking no part."
360,Opinion by,Opinion by: WACHTLER
365,Counsel,"Counsel: John E. Gillick, with whom, Robert Reed Gray and Robert A. Burka, were on the brief, for Petitioner. 
Diane R. Liff, Assistant General Counsel for Litigation, Department of Transportation, with whom, B. Wayne Vance, 
General Counsel, Department of Transportation, was on the brief, for Respondent.  Thomas L. Ray, Counsel, 
Department of Transportation, also entered an appearance for Respondent. 
Michael S. Sundermeyer, with whom, Brendan V. Sullivan, Jr., Lee M. Hydeman, Stephen H. Lachter, James T. 
Lloyd, for USAir Group, Inc.; Robert M. Lichtman, Joseph F. Healy, Jr. and David R. Murchison, for Piedmont 
Aviation, Inc., were on the brief, for Intervenors, USAir Group, Inc. and Piedmont Aviation, Inc."
365,Judges,"Judges: Silberman and Sentelle, Circuit Judges, and Greene, * District Judge."
365,Opinion by,Opinion by: PER CURIAM
369,Counsel,"Counsel:  [*1]  Keith Blackman, Jonesboro, Arkanasas for Plaintiff
Donna Galchus, Wallace, Dover & Dixon, Little Rock, Arkansas, for Defendant"
369,Opinion by,"Opinion by: FORSTER, JR., Magistrate"
377,Counsel,"Counsel: A. W. Sorelle, III, Marty L. Rowley, William E. Wickens, Paul A. Koches, SuzAnne C. Nyland, for 
Appellant. 

 
Tracey D. Conwell, Michael A. Caddell, for Appellee."
377,Judges,"Judges: Wisdom, Gee and Carolyn Dineen King, * Circuit Judges."
377,Opinion by,Opinion by: PER CURIAM
383,Counsel,"Counsel: John M. Edgar, Ronald L. Holt, Kansas City, Missouri, James R. Moore, Jr., Jackson, Mississippi, H. 
Scott Spragins, Oxford, Mississippi, for Plaintiff.
Thomas J. Suszek, Oxford, Mississippi, for Defendant."
383,Judges,"Judges:  Neal B. Biggers, Jr., United States District Judge."
383,Opinion by,Opinion by: BIGGERS
389,Counsel,"Counsel:  [**1]  Richard Lee Brown, S. Gary Werley, Bishop, Payne, Lamsens & Brown, Fort Worth, Texas, for 
Phototron Corporation.
Joseph L. Alioto, Joseph M. Alioto, Alioto & Alioto, San Francisco, California, for Phototron Corporation.
Daniel R. Shulman, Gray, Plant, Mooty, Mooty & Bennett, Daniel R.  Shulman, Minneapolis, Minnesota, for 
Phototron Corporation.
Marvin S. Sloman, Fletcher L. Yarbrough, Tyler A. Baker, Vikram Chandhok, Carrington, Coleman, Sloman & 
Blumenthal, Dallas, Texas, for Eastman Kodak Company.
E. Glen Johnson, Kelly, Appelman, Hart & Hallman, Fort Worth, Texas, for Fuqua Industries, Inc. and Colorcraft 
Corporation.
Charles E. Koob, Joseph F. Tringali, Kathryn A. Clokey, Simpson Thacher & Bartlett, New York, New York, for 
Fuqua Industries, Inc. and Colorcraft Corporation."
389,Judges,"Judges:  Eldon B. Mahon, United States District Judge."
390,Opinion by,Opinion by: MAHON
408,Counsel,"Counsel:  [**1]  Covington & Burling, Roberts B. Owen, S. William Livingston, Jr., Carolyn F. Corwin, John E. Hall, 
Kaye, Scholer, Fierman, Hays & Handler, Michael Malina, Attorneys for Plaintiff.

 
Cravath, Swaine & Moore, David Boies, Stephen S. Madsen, Alan B. Vickery, Rodney L. Stenlake, Attorneys for 
Defendants."
408,Judges,"Judges: Milton Pollack, Senior United States District Judge."
408,Opinion by,Opinion by: POLLACK
432,Judges,"Judges:  [**1]  Larry J. McKinney, Judge United States District Court Southern District of Indiana."
432,Opinion by,Opinion by: McKINNEY
455,Counsel,"Counsel: Herbert F. Kaiser, for the Plaintiffs-Appellants. 
Michael N. Khourie and James G. Gilliland, Jr., Khourie & Crew, P.C., for the Defendants-Appellees-San Jose. 
David T. Alexander, Jackson, Tufts, Cole & Black, for the Defendant-Appellee-Koll."
455,Judges,"Judges:  J. Clifford Wallace and Cecil F. Poole, * Circuit Judges, and Robert J. Kelleher, ** District Judge."
456,Opinion by,Opinion by: WALLACE
465,Counsel,"Counsel:  [**1]  Rochman, Platzer & Fallick, By: Irwin Rochman, for Plaintiff.
 Horton, Malvean, Lewis, Sherwin, McDermott & Rosenstein, By: Monte Rosenstein.
Arden Hill: Hayt, Hayt & Landay: By: Aaron R. Cahn.
Stamm & Green: Feinman, Greher & Kave; By: Warren Greher."
465,Judges,"Judges:  Charles L. Brieant, Ch. J."
465,Opinion by,Opinion by: BRIEANT
472,Opinion by,Opinion by:  [*1]  BYRNE
478,Judges,"Judges: Harold H. Greene, United States District Judge."
478,Opinion by,Opinion by:  [**1]  GREENE
505,Counsel,"Counsel:  [**1]  Max D. Wheeler, Rodney R. Parker (argued), Snow, Christensen & Martineau, Salt Lake City, 
Utah, Attorneys for Defendants and Appellants.
David L. Wilkinson, State Attorney General, Stephen J. Sorenson, Chief, Litigation Division, Richard M. Hagstrom 
(argued), David J. Schwendiman (argued), Robert N. Parrish, Stanley H. Olsen, Assistant Attorneys General, 
Attorneys for Plaintiff and Respondent."
505,Judges,"Judges: Judges Bench, Davidson and Orme.  I concur: Richard C. Davidson, Judge.  Orme Judge: dissenting in 
part."
505,Opinion by,Opinion by: BENCH
525,Counsel,"Counsel: Harvey D. Myerson, New York, New York (Lloyd S. Clareman, Arthur H. Ruegger, Mark E. Segall, Daniel 
J. Cooper, Douglas R. Pappas, Finley, Kumble, Wagner, Heine, Underberg, Manley, Myerson & Casey, New York, 
New York, of Counsel), for Plaintiffs-Appellants, Cross-Appellees. 
Frank Rothman, Los Angeles, California, and Robert B. Fiske, Jr., New York, New York (William H. Mulligan, Barry 
H. Garfinkel, Shepard Goldfein, Douglas B. Adler, Seth B. Schafler, Michael [**2]  H. Roffer, Deborah A. Garza, 
Skadden, Arps, Slate, Meagher & Flom, New York, New York, L. Gordon Harriss, Robert M. Buschmann, Davis 
Polk & Wardwell, New York, New York, John Vanderstar, Paul J. Tagliabue, L. Jeffrey Pash, Covington & Burling, 
Washington, District of Columbia, of Counsel), for Defendants-Appellees, Cross-Appellants."
525,Judges,"Judges: Cardamone, Pierce and Winter, Circuit Judges."
526,Opinion by,Opinion by: WINTER
572,Judges,"Judges:  [**1]  John T. Nixon, United States District Judge."
572,Opinion by,Opinion by: NIXON
584,Counsel,"Counsel: Judson H. Miner, Corporation Counsel, of Chicago (Ruth Moskovitch, Dodge Wells, and Robin 
Schulberg, Assistant Corporation Counsel, of counsel), for appellant.
Kevin M. Forde, of Chicago, for appellees."
584,Judges,"Judges: JUSTICE McNAMARA delivered the opinion of the court.  RIZZI and FREEMAN, JJ., concur."
584,Opinion by,Opinion by: McNAMARA
590,Counsel,"Counsel:  [*1]  Harvey Bartle III Esq., Lawrence A. Serlin Esq., for Plaintiffs.
Maria Parisi Vickers, Esq., for Insurance Commissioner of The Commonwealth of Pennsylvania; William R. Balaban 
Esq., Governors' Row, Jonathan B. Sallett Esq., for Pennsylvania Association of Independent Insurance Agents, 
John M. Ulrich, Jr. Professional Insurance Agents Association of Pennsylvania, Maryland and Delaware, Inc., 
Charles P. Leach, Jr., Pennsylvania Association of Life Underwriters and Harold E. Alexander."
590,Opinion by,Opinion by: KELLY
595,Counsel,"Counsel:  [**1]  Norman H. Singer, Esq., Sundlun, Scher & Singer, Washington, District of Columbia, John M. 
Robertson, Esq., Robertson, Williams, Duane & Lewis, Orlando, Florida, for Plaintiffs.
Brenda D. Harms, Esquire, Lawrence I. Fox, Esquire, Robert A. Weiner, Esq., Berger & Steingut, New York, New 
York, Davisson F. Dunlap, Esq., Carlton, Fields, Ward, Emmanuel, Smith & Cutler, P.A., Orlando, Florida, for 
Defendants.
Attorneys for Cox Communications, Inc., Anthony E. DiResta, Esquire, Atlanta, Georgia.
John J. Upchurch, Esquire, Daytona Beach, Florida."
596,Judges,"Judges:  G. Kendall Sharp, United States District Judge."
596,Opinion by,Opinion by: SHARP
605,Counsel,"Counsel:  [*1] For KITTINGER/PENNSYLVANIA INC. (1:86-cv-00674-HHW-RAE), Defendant: DAVID COVENTRY 
SMITH, KILPATRICK TOWNSEND & STOCKTON LLP, WINSTON-SALEM, NC.
For KITTINGER/PENNSYLVANIA INC. (2:86-cv-00675-HHW-RAE), Defendant: DAVID COVENTRY SMITH, 
KILPATRICK TOWNSEND & STOCKTON LLP, WINSTON-SALEM, NC."
605,Judges,"Judges: HIRAM H. WARD, Chief United States District Judge."
605,Opinion by,Opinion by: HIRAM H. WARD
616,Counsel,"Counsel: Wayne H. Paris, Attorney for Appellant. 
Donald F. Melhorn, Jr., Rufus W. Oliver and N. K. Alexander, Jr., Attorneys for Appellee."
616,Judges,"Judges:  Brown, Johnson, and Patrick E. Higginbotham, Circuit Judges."
616,Opinion by,Opinion by: HIGGINBOTHAM
627,Counsel,"Counsel:  [**1]  John Harlan Callis, III, Perry & Preston, Paintsville, Kentucky, for Plaintiff.
Gregory L. Monge, VanAntwerp, Monge, Jones & Edwards, Ashland, Kentucky, for Defendant."
627,Judges,"Judges:  Henry R. Wilhoit, Jr., United States District Judge."
627,Opinion by,"Opinion by: WILHOIT, JR."
636,Counsel,"Counsel: Steven M. Kramer, for Plaintiff. 
William D. Heinz, Jenner & Block, Reuben A. Bernick, Rudnick & Wolfe, for Defendants."
636,Judges,"Judges: Coffey and Easterbook, Circuit Judges, and Grant, Senior District Judge. *"
636,Opinion by,Opinion by: COFFEY
660,Counsel,"Counsel:  [**1]   Jim Waide, Tupelo, Mississippi, Attorney for Plaintiff.
John W. Crowell, Columbus, Mississippi, Attorney for Defendant Phil Roberts.
Reed Hillen, Tupelo, Mississippi, Attorney for Defendants Monroe County Board of Realtors, Jack Francis and Mary 
Lib Francis.
John L. Maxey, II, Jackson, Mississippi, Attorney for Mississippi Real Estate Commission.
Elizabeth Ann Odom, Aberdeen, Mississippi, Attorney for Joyce B. Murphy.
Robert D. Butters, Chicago, Illinois, Attorney for National Association of Realtors."
660,Judges,"Judges:  Glen H. Davidson, United States District Judge."
660,Opinion by,Opinion by: DAVIDSON
697,Counsel,"Counsel: Edwin Tobolowsky, Tobolowsky, Prager & Schlinger, Dallas, Texas; David N. Farren, Shimmel, Hill, 
Bishop & Gruender, P.C., Phoenix, Arizona, for the Plaintiffs-Appellants. 
John P. Frank, Lewis & Roca, Phoenix, Arizona; James L. Seal, Harry B. Swerdlow and Rosenfeld, Meyer & 
Susman, Beverly Hills, California; Joel Linzner, Khourie & Crew, San Francisco, California; David W. Dow, Mohr, 
Hackett, Pederson, Blakely, and Randolph, P.C., Phoenix, Arizona, for the Defendants-Appellees."
697,Judges,"Judges:  William C. Canby, Jr. and Robert Boochever, Circuit Judges, and James M. Ideman, * District Judge."
698,Opinion by,Opinion by: BOOCHEVER
714,Counsel,"Counsel: Paul Sigelman, Esq., Beverly Hills, California, Attorney for Plaintiff.
 Thomas Nevins, Esq., of Broad, Schulz, Larsen & Weinberg, Los Angeles, California, Attorney for Defendant."
714,Judges,"Judges:  Edward Rafeedie, United States District Judge."
714,Opinion by,Opinion by: RAFEEDIE
724,Counsel,"Counsel: John E. Thomas, St. Paul, MN, for appellant.
John F. Beukema, John D. French, Minneapolis, MN, for respondent."
724,Judges,"Judges: Heard, considered and decided by Norton, Presiding Judge, Kalitowski, Judge, and Schultz, Judge.*"
724,Opinion by,Opinion by: NORTON
732,Counsel,"Counsel: Brian M. Cole, (Bryant, O'Dell & Basso, of Counsel), for Defendants-Appellants. 
Richard Lipsitz, Buffalo, New York (Susan R. Hutchison, Lipsitz, Green, Fahringer, Roll, Schuller & James, of 
Counsel), for Plaintiff-Appellee."
732,Judges,"Judges: Timbers, Meskill and Kearse, Circuit Judges."
732,Opinion by,Opinion by: MESKILL
744,Counsel,"Counsel: Peter B. Freeman, Hopkins & Sutter, Chicago, Illinois, for Plaintiff-Appellant. 
Susan M. Hickman, Hinshaw, Culbertson, Moelmann, Hoban & Fuller, Springfield, Illinois, Hugh J. Graham, III, 
Graham & Graham, Springfield, Illinois, for Defendants-Appellees."
745,Judges,"Judges: Cummings, Coffey and Easterbrook, Circuit Judges."
745,Opinion by,Opinion by: CUMMINGS
755,Counsel,"Counsel: Gordon B. Spivak, New York, New York (Thomas D. Brislin, Coudert Brothers, New York, New York, 
Robert B. Hemley, Norman Williams, Dennis R. Pearson, Gravel & Shea, Burlington, Vermont, of Counsel), for 
Plaintiffs-Appellees, Cross-Appellants. 
J. Paul McGrath, New York, New York (Dewey, Ballantine, Bushby, Palmer & Wood, New York, New York, Donald 
F. Turner, Washington, District of Columbia, Douglas Richards and Robert Gerety, Plante, Richards, Hanley & 
Gerety, Springfield, Vermont, of Counsel), for Defendants-Appellants, Cross-Appellees."
755,Judges,"Judges: Feinberg, Chief Judge, Pratt, Circuit Judge, and Joseph M. McLaughlin, District Judge for the Eastern 
District of New York, sitting by designation."
755,Opinion by,Opinion by: McLAUGHLIN
768,Counsel,"Counsel: Lawrence L. Curtice, Himelstein, Savinar, Petrocelli and Curtice, Patrick H. Fabian and Richard G. Krenz, 
Fabian, Graham and Englese, for the Plaintiffs-Appellants. 
Raymond V. McCord, Shell Oil Company, James J. Garrett, Richard G. Seeborg, Thomas Reilly, Morrison & 
Foerster, for Shell Oil Company, Shell Chemical Co. and Pecten Chemicals, Inc. 
Jan T. Chilton, Severson, Werson, Berke & Melchior, for United States Brass Corporation. 
Max R. Shulman, Robert N. Feltoon, Cravath, Swaine & Moore, David A. Barrett, Duker & Barrett, David M. 
Heilbron, McCutchen, Doyle, Brown and Enersen, for Shell International Chemical Company Ltd., the Defendants-
Appellees."
769,Judges,"Judges:  Herbert Y. C. Choy, Alfred T. Goodwin and Robert R. Beezer, Circuit Judges."
769,Opinion by,Opinion by: BEEZER
