頁碼,內容類型,內容
97,Counsel,"Counsel:  [**1] For Plaintiff: Gary B. Friedman, Tracey Kitzman, FRIEDMAN LAW GROUP LLP; Richard Rouco, 
Sara C. Hacker, Joe R. Whatley, WHATLEY DRAKE & KALLAS, LLC.

 
For Defendant: Gordon Schnell, David A. Scupp, CONSTANTINE CANNON LLP."
97,Judges,"Judges: Lewis A. Kaplan, United States District Judge."
97,Opinion by,Opinion by: Lewis A. Kaplan
103,Counsel,"Counsel: For KOREA KUMHO PETROCHEMICAL CO., LTD., Plaintiff - Appellant: William H. Forman, Esquire, 
Attorney, Robert G. Badal, Esquire, Attorney, Bethany Marvin Stevens, Attorney, Wilmer Cutler Pickering Hale & 
Dorr LLP, Los Angeles, CA.
For FLEXSYS AMERICA LP, FLEXSYS N.V., Defendants - Appellees: D. Jarrett Arp, Esquire, Adam Joseph 
DiVincenzo, GIBSON DUNN & CRUTCHER, LLP, Washington, DC; Andrew Edelstein, Daniel Glen Swanson, 
Attorney, GIBSON DUNN & CRUTCHER, LLP, Los Angeles, CA; Ann Stewart Robinson, Counsel, Office of the 
Chief Counsel for Employment, United States Senate, Washington, DC."
103,Judges,"Judges: Before: HALL, THOMPSON and McKEOWN, Circuit Judges."
105,Judges,"Judges:  [*1] WILLIAM H. FOLLETT, J."
105,Opinion by,Opinion by: WILLIAM H. FOLLETT
110,Counsel,"Counsel: For PLUSH LOUNGE LAS VEGAS LLC, Plaintiff - Appellant: John C. Kirkland, Esquire, Luce Forward 
Hamilton & Scripps, LLP, Los Angeles, CA; Steven S. Fleischman, Esquire, Attorney, ROBIE & MATTHAI, APC, 
Los Angeles, CA.
For HOTSPUR RESORTS NEVADA INC., Defendant - Appellee: Andrew Stuart Pauly, GREENWALD PAULY 
FOSTER & MILLER, Santa Monica, CA."
110,Judges,"Judges: Before: GOULD, IKUTA and N.R. SMITH, Circuit Judges."
111,Counsel,"Counsel:  [*1] For Westfield Insurance Company, Plaintiff: Mark R Smith, LEAD ATTORNEY, Smith Fisher Maas & 
Howard PC, Indianapolis, IN.
For Gil Behling & Son Inc, Larry Behling, Defendants: Stephen M Maish, LEAD ATTORNEY, Maish and Mysliwy, 
Hammond, IN."
112,Judges,"Judges: THERESA L. SPRINGMANN, UNITED STATES DISTRICT JUDGE."
112,Opinion by,Opinion by: THERESA L. SPRINGMANN
130,Counsel,"Counsel:  [**1] For Tyr Sport Inc, a California corporation, Plaintiff: Christopher W Arledge, LEAD ATTORNEY, 
One LLP, Costa Mesa, CA; Jennifer Sun, Lawrence J Hilton, William E Halle, LEAD ATTORNEYS, O'Neil LLP, 
Irvine, CA.
For Warnaco Swimwear Inc, a Delaware corporation, doing business as Speedo USA, Defendant: Stuart M Richter, 
Zia F Modabber, LEAD ATTORNEYS, Gregory S Korman, Katten Muchin Rosenman, Los Angeles, CA.
For United States Swimming Inc, an Ohio corporation, Mark Schubert, an individual, Defendants: Adam Paul 
Brezine, Jonathan G Fetterly, LEAD ATTORNEYS, Holme Roberts & Owen LLP, Los Angeles, CA; Jennifer Bielak, 
Richard R Young, LEAD ATTORNEYS, PRO HAC VICE, Colorado Springs, CO.
For Erik Vendt, an individual, Defendant: Richard J Foster, LEAD ATTORNEY, Law Office of Richard J Foster, Seal 
Beach, CA."
130,Judges,"Judges: JAMES V. SELNA, UNITED STATES DISTRICT JUDGE."
130,Opinion by,Opinion by: JAMES V. SELNA
145,Counsel,"Counsel:  [*1] For Manuel Flores, Alejandro Sicajau, Plaintiffs: Adam Lee Pedersen, Adam Wang, Law Office of 
Adam Wang, San Jose, CA.
For EI Maintenance Company, also known as E.I.M Demolition, Ken Irwin, Defendants: James Louis Kohl, LEAD 
ATTORNEY, Law Offices of James Louis Kohl, Walnut Creek, CA."
146,Judges,"Judges: CLAUDIA WILKEN, United States District Judge."
146,Opinion by,Opinion by: CLAUDIA WILKEN
151,Counsel,"Counsel:  [*1] For Gregory Grant, MD, Benjamin Fann, MD, David Hayes, MD, Plaintiffs: C. William Hinnant , Jr., 
LEAD ATTORNEY, PRO HAC VICE, Medicolegal Consultants, LLC, Anderson, SC; Joel B. Stevenson, LEAD 
ATTORNEY, Swain, Stevenson & Moore, Asheville, NC.
For Fletcher Hospital, Incorporated, Defendant: Jacqueline D. Grant, LEAD ATTORNEY, Roberts & Stevens, P.A., 
Asheville, NC; James Larry Jones , W. Davis Frye , LEAD ATTORNEYS, PRO HAC VICE, Baker Donelson 
Bearman Caldwell & Berkowitz, Jackson, MS.
For Park Ridge Medical Associates, Defendant: Jacqueline D. Grant, LEAD ATTORNEY, Roberts & Stevens, P.A., 
Asheville, NC."
151,Judges,"Judges: Martin Reidinger, United States District Judge."
151,Opinion by,Opinion by: Martin Reidinger
157,Counsel,"Counsel:  [*1] For WILLIAM SHIPP, STACY SHIPP, INDIVIDUALLY, PROFESSIONALLY, AND AS EXCLUSIVE 
RESIDUAL CO-OWNERS OF ALL RIGHTS PREVIOUSLY HELD BY THE 560 COATES STREET PARTNERSHIP 
BETWEEN WILLIAM SHIPP AND JASON FYK, Plaintiffs: NORMAN SHAPERO, LEAD ATTORNEY, WEST 
CHESTER, PA.
For DONNA DONAHER, INDIVIDUALLY, PROFESSIONALLY, AND AS A REPRESENTATIVE MEMBER OF 
CLASS A, TUCKER ARENSBERG, PC, Defendants: WILLIAM F. MCDEVITT, CHRISTIE PABARUE 
MORTENSEN $ YOUNG, PHILADELPHIA, PA.
For JOHN ROACH, INDIVIDUALLY, PROFESSIONALLY, AND AS A REPRESENTATIVE MEMBER OF CLASS B, 
PNC BANK, NATIONAL ASSOCIATION, Defendants: DANIEL B. HUYETT, LEAD ATTORNEY, STEVENS & LEE, 
READING, PA.
JASON FYK, AS AGENT FOR PNC BANK, NATIONAL ASSOCIATION AND THE PNC/TA CLAN, Defendant, Pro 
se, COCHRANVILLE, PA.
FOR YOUR KIDS, INC., Defendant, Pro se, COCHRANVILLE, PA."
158,Judges,"Judges: Louis H. Pollak, United States District Judge."
158,Opinion by,Opinion by: Louis H. Pollak
176,Counsel,"Counsel:  [**1] For Kroger Co, Plaintiff: Wilbert Benjamin Markovits, LEAD ATTORNEY, Waite, Schneider, Bayless 
& Chesley, Cincinnati, OH; William Henry Blessing, LEAD ATTORNEY, Cincinnati, OH; Gregory Alan Harrison, 
Dinsmore & Shohl -1, Cincinnati, OH; Jean M Geoppinger, Waite Schneider Bayless & Chesley Co LPA, Cincinnati, 
OH; Richard Alan Arnold, Scott E Perwin, Kenny Nachwalter, P.A., Miami, FL.
For Sanofi-Aventis, Defendant: Joseph P Thomas, LEAD ATTORNEY, Ulmer & Berne - 1, Cincinnati, OH; Richard 
J. Stark, LEAD ATTORNEY, Cravath, Swaine & Moore LLP, New York City, NY; Alan R Dial, Kevin R Sullivan, 
Peter M Todaro, King & Spalding LLP, Washington, DC; David Greenwald, Evan R. Chesler, Cravath, Swaine & 
Moore LLP, New York, NY; Jeffrey Francis Peck, Ulmer & Berne LLP - 1, Cincinnati, OH.
For Bristol-Myers Squibb Co, Defendant: Gregory Alan Harrison, LEAD ATTORNEY, Dinsmore & Shohl -1, 
Cincinnati, OH; Richard J. Stark, LEAD ATTORNEY, Cravath, Swaine & Moore LLP, New York City, NY; Alan R 
Dial, Kevin R Sullivan, Peter M Todaro, King & Spalding LLP, Washington, DC; David Greenwald, Evan R. Chesler, 
Cravath, Swaine & Moore LLP, New York, NY.
For Apotex Corporation, Defendant: Robert Alan Klingler, LEAD  [**2] ATTORNEY, Cincinnati, OH; Gregory Alan 
Harrison, Dinsmore & Shohl -1, Cincinnati, OH; Howard Langer, PRO HAC VICE, Langer & Grogan, P.C., 
Philadelphia, PA; John James Grogan, Langer & Grogan, P.C., Philadelphia, PA; Kathleen Mary Brinkman, 
Cincinnati, OH; Robert S Silver, Caesar, Rivise, Bernstein, Cohen & Pokotilow, Ltd., Philadelphia, PA.
For Sanofi-Synthelabo, Inc., Sanofi-Aventis U.S. L.L.C., Bristol-Myers Squibb Sanofi Pharmaceuticals Holding 
Partnership, Defendants: Joseph P Thomas, LEAD ATTORNEY, Ulmer & Berne - 1, Cincinnati, OH; Gregory Alan 
Harrison, Dinsmore & Shohl -1, Cincinnati, OH; Jeffrey Francis Peck, Ulmer & Berne LLP - 1, Cincinnati, OH."
177,Judges,"Judges: Michael H. Watson, UNITED STATES DISTRICT JUDGE."
177,Opinion by,Opinion by: Michael H. Watson
