頁碼,內容類型,內容
83,Counsel,"Counsel: For CITY OF COLLEGE STATION, TEXAS, plaintiff: John C Eichman, Jenkens & Gilchrist, Dallas, TX. T 
Richard Handler, Jenkens & Gilchrist, Dallas TX.
For THE CITY OF BRYAN TEXAS, defendant: Lin Hughes, McGinnis Lochridge & Kilgore, Austin, TX.
For TEXAS MUNICIPAL POWER AGENCY, defendant: Tom Alan Cunningham, Fulbright & Jaworski, Houston, TX.
For MICHAEL CONDUFF, defendant: Lin Hughes, McGinnis Lochridge & Kilgore, Austin, TX.
For GAILORD WHITE, defendant: Tom Alan Cunningham, Fulbright & Jaworski, Houston, TX.
For DAN WILKERSON, defendant: Lin Hughes, McGinnis Lochridge & Kilgore, Austin, TX.
For CITY OF COLLEGE STATION, counter-defendant: T Richard Handler, Jenkens & Gilchrist, Dallas, TX. John C 
Eichman, Jenkens & Gilchrist, Dallas, TX.
For THE CITY OF BRYAN TEXAS, counter-claimant: Lin Hughes, McGinnis Lochridge & Kilgore, Austin, TX.
For TEXAS MUNICIPAL POWER AGENCY, counter-claimant: Tom Alan Cunningham, Fulbright & Jaworski, 
Houston, TX.
932 F. Supp. 877, *877; 1996 U.S. Dist. LEXIS 13360, **1

 
For GAILORD WHITE, counter-claimant: Tom Alan Cunningham, Fulbright & Jaworski, Houston, TX.
For TEXAS UTILITIES ELECT, Consolidated Defendant:  [**2]  Richard L Adams, Worsham Forsythe & 
Wooldridge, Dallas, TX. Robert P Oliver, Worsham Forsythe & Wooldridge, Dallas, TX."
83,Judges,"Judges: NANCY F. ATLAS, UNITED STATES DISTRICT JUDGE"
83,Opinion by,Opinion by: NANCY F. ATLAS
100,Counsel,"Counsel: For JOSEPH SOFFER, plaintiff: Ellen A. Jawitz, Cohen & Wolf, P.C., Bridgeport, CT USA. Peter Michael 
Levine, New York, NY. Jon M. Kaufman, New York, NY. Frederick S. Gold, Shipman & Goodwin, Stamford, CT. 
Joel M. Jolles, New Haven, CT. 
1996 U.S. Dist. LEXIS 19751, *1

 
For NATIONAL AMUSEMENTS, INC., defendant: James G. Hunter, Jr., Latham & Watkins, Chicago, Il. Michael K. 
O'Donnell, Blumenthal & Lynne, New York, NY. Edwin L. Doernberger, New Haven, CT. For BUENA VISTA 
DISTRIBUTION CO., INC., COLUMBIA PICTURES INDUSTRIES, INC., PARAMOUNT COMMUNICATIONS, INC., 
TRI STAR PICTURES, defendants: Ronald J. Cohen, Tyler, Cooper & Alcorn, New Haven, CT USA. Julie A. Day 
Marion, McDermott, Will & Emery, New York, NY. For METRO GOLDWYN MAYER COMMUNICATIONS CO., 
INC., defendant: Ronald J. Cohen, (See above). Edward R. Scofield, Zeldes, Needle & Cooper, Bridgeport, CT 
USA. Julie A. Day Marion, (See above). For TRIUMPH RELEASING, defendant: Ronald J. Cohen, (See above), 
Richard W. Bowerman, Tyler, Cooper & Alcorn, New Haven, CT USA. Julie A. Day Marion, (See above). For 
MIRIMAX FILM CORP., NEW LINE CINEMA CORP.,  [*2]  defendants: Sheila Ann Ozalis, Eric X. Fishman, 
Winthrop, Stimson, Putnam & Roberts, Stamford, CT USA. Michael K. O'Donnell, (See above), Richard L. 
Blumenthal, Stacy M. Katz, Blumenthal & Lynne, New York, NY. Robert J. Rose, Rose & Brutocao, Pasadena, CA. 
For NATIONAL AMUSEMENTS, INC., counter-claimant: James G. Hunter, Jr., Latham & Watkins, Chicago, Il. 
Michael K. O'Donnell, Blumenthal & Lynne, New York, NY. Edwin L. Doernberger, New Haven, CT. 
For JOSEPH SOFFER, counter-defendant: Peter Michael Levine, New York, NY. Jon M. Kaufman, New York, NY. 
Joel M. Jolles, New Haven, CT."
101,Judges,"Judges: Alfred V. Covello, U.S.D.J."
101,Opinion by,Opinion by: Alfred V. Covello
112,Counsel,"Counsel:  [*1]  For ABU CHOWDHURY, plaintiff: Thomas William Flannigan, Law Office of Thomas Flannigan, 
Chicago, IL.
For MARATHON OIL COMPANY, an Ohio Corporation, defendant: John L. Leonard, Ronald Ward Teeple, Defrees 
& Fiske, Chicago, IL. Samuel G. Kramer, DeFrees & Fiske, Chicago, IL."
112,Judges,"Judges: JOAN B. GOTTSCHALL, United States Magistrate Judge"
112,Opinion by,Opinion by: JOAN B. GOTTSCHALL
164,Counsel,"Counsel: JAECKLE, FLEISCHMANN & MUGEL, Attorneys for Plaintiffs, RALPH L. HALPERN, of Counsel, Buffalo, 
New York.
SHEARMAN & STERLING, Attorneys for Plaintiffs, JAMES T. HALVERSON, and KATHLEEN M. COMFREY, of 
Counsel, New York, New York.
PHILLIPS, LYTLE, HITCHCOCK, BLAINE & HUBER, Attorneys for Defendants American Board of Emergency 
Medicine, Henry A. Thiede, Frank A. Disney, and Council of Emergency Medicine Residency Directors, ROBERT E. 
GLANVILLE, of Counsel, Buffalo, New York.
PETREE STOCKTON, LLP, Attorneys for Defendant Forsyth Memorial Hospital, DENISE M. JENNINGS and 
GEORGE L. LITTLE, of Counsel, Winston-Salem, North Carolina.
MAGNER, LOVE & MORRIS, Attorneys for Defendant Johns Hopkins Hospital, Part of the Johns Hopkins [**2]  
Health System, WILLIAM J. LOVE, JR., of Counsel, Buffalo, New York.
COLLIDGE, WALL, WOMSLEY & LOMBARD, Attorneys for Defendant Kettering Medical Center, TERENCE L. 
FAGUE, of Counsel, Dayton, Ohio.
SCHNADER, HARRISON, SEGAL & LEWIS, Attorneys for Defendant Mercy Catholic Medical Center, Misericordia 
Division, SAM SILVER, of Counsel, Philadelphia, Pennsylvania.
KOHRMAN, JACKSON & KRANZ, Attorneys for Defendant Ohio State University Hospitals, DONALD S. 
SCHERZER, of Counsel, Cleveland, Ohio.
KECK, MAHIN & CATE, Attorneys for Defendant Riverside Methodist Hospitals, PHILIP O'NEIL, of Counsel, 
Washington, D.C.
HINSHAW & CULBERTSON, Attorneys for Defendant St. Francis Medical Center, ROBERT E. NORD, of Counsel, 
Chicago, Illinois.
RUSHFELDT, SHELLEY & DRAKE, Attorneys for Defendant Tri-City Medical Center, DOREEN WENER SHEFELD 
and GAIL A. REISMAN and JERRY R. SPARKS, of Counsel, Sherman Oaks, California.
DENNIS C. VACCO, Attorney General, State of New York, Attorney for Defendant State University of New York at 
Stony Brook Medical Center, DOUGLAS S. CREAM, Assistant Attorney General, of Counsel, Buffalo, New York.
LeBEOUF, LAMB, GREENE & MACRAE, Attorneys [**3]  for Defendants Children's Hospital of Michigan, 
Children's Hospital and Health Center (San Diego), Detroit Receiving and University Health Center, Loma Linda 
University Medical Center, Lutheran General Hospital, Medical College of Pennsylvania and Medical College 
Hospitals, Mercy Hospital and Medical Center, Methodist Hospital of Indiana, Inc., Oregon Health Sciences 
University Medical Center, St. Anthony Hospital, University of California (Irvine) Medical Center, University of 
California (Los Angeles) Medical Center, University of California (San Diego) Medical Center, University of 
Massachusetts Medical Center, University Medical Center, (Tucson), and University of New Mexico, University 
Medical Center, MOLLY S. BOAST and SARA C. KAY, of Counsel, New York, New York.
PAUL A. CROTTY, Corporation Counsel, City of New York.
BOB BAILEY, Assistant Corporation Counsel, City of New York Law Department, Attorney for Defendant Lincoln 
Medical and Mental Health Center, New York, New York.
KELLEY, DRYE & WARREN, Attorney for Defendant Our Lady of Mercy Medical Center, RICHARD E. DONOVAN 
and LYNNE M. GLASS, of Counsel, New York, New York.  
988 F. Supp. 127, *127; 1996 U.S. Dist. LEXIS 22120, **1"
165,Judges,"Judges: LESLIE G. FOSCHIO, UNITED STATES [**4]  MAGISTRATE JUDGE."
165,Opinion by,Opinion by: LESLIE G. FOSCHIO
309,Counsel,"Counsel: For DIGITAL EQUIPMENT CORPORATION, Plaintiff - Appellee: Paul E. Donahue, SEYFARTH, SHAW, 
FAIRWEATHER & GERALDSON, Chicago, IL.
For UNIQ DIGITAL TECHNOLOGIES, INCORPORATED, Defendant - Appellant: Richard P. Campbell, Anthony S. 
DiVincenzo, CAMPBELL & DIVENCENZO, Chicago, IL."
309,Judges,"Judges: Before CUDAHY, FLAUM, and EASTERBROOK, Circuit Judges."
309,Opinion by,Opinion by: EASTERBROOK
315,Counsel,"Counsel: For LOCAL 36 SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION, plaintiff: Arthur J. Martin, 
Partner, Charles A. Werner, SCHUCHAT AND COOK, St. Louis, MO. 
For T.J. KIRKWOOD AND SONS, INC., defendant: Stephen Duane Smith, Stephen B. Higgins, THOMPSON AND 
MITCHELL, St. Louis, MO. For THOMAS KIRKWOOD, JANET A. KIRKWOOD, defendants: Stephen Duane Smith, 
Stephen B. Higgins, Kelly M. Brown, THOMPSON AND MITCHELL, St. Louis, MO.
For T.J. KIRKWOOD AND SONS, INC., counter-claimant: Stephen Duane Smith, Stephen B. Higgins, THOMPSON 
AND MITCHELL, St. Louis, MO. For THOMAS KIRKWOOD, JANET A. KIRKWOOD, counter-claimants: Stephen 
Duane Smith, Stephen B. Higgins, Kelly M. Brown, THOMPSON AND MITCHELL, St. Louis, MO. For LOCAL 36 
SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION, counter-claimant: Arthur J. Martin, Partner, Charles 
A. Werner,  [**2]  SCHUCHAT AND COOK, St. Louis, MO. Ira M. Berkowitz, Clayton, MO.
For LOCAL 36 SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION, counter-defendant: Arthur J. Martin, 
Partner, Charles A. Werner, SCHUCHAT AND COOK, St. Louis, MO. Ira M. Berkowitz, Clayton, MO. For A. T. 
ZLOTOPOLSKI, individually and as agent of plft and/or Local Joint Adjustment Board, DAVID C. ZIMMERMAN, 
individually and as agent of pltf and/or Local Joint Adjustment Board, EDWARD HALLAM, individually and as agent 
of pltf, counter-defendants: Arthur J. Martin, Partner, Charles A. Werner, SCHUCHAT AND COOK, St. Louis, MO. 

 
For T.J. KIRKWOOD AND SONS, INC., counter-defendant: Stephen Duane Smith, THOMPSON AND MITCHELL, 
St. Louis, MO. For THOMAS KIRKWOOD, JANET A. KIRKWOOD, counter-defendants: Stephen Duane Smith, 
Kelly M. Brown, THOMPSON AND MITCHELL, St. Louis, MO."
317,Judges,"Judges: Honorable Stephen N. Limbaugh, UNITED STATES DISTRICT JUDGE"
317,Opinion by,Opinion by: Stephen N. Limbaugh
331,Counsel,"Counsel: Landskroner & Phillips Co., L.P.A., Christian R. Patno and Gregory J. O'Brien, for appellant. 
Brett Jaffe, for appellees Grant E. Schmidt, M.D., Steven R. Williams, M.D., Riverside Infertility Center and Moon H. 
Kim, M.D. Squire, Sanders & Dempsey, David J. Young and Pamela Thurston, for appellee Riverside Methodist 
Hospitals."
332,Judges,"Judges: McCORMAC, J. BRYANT and CLOSE, JJ., concur. McCORMAC, J., retired, of the Tenth Appellate 
District, assigned to active duty under authority of Section 6(C), Article IV, Ohio Constitution."
332,Opinion by,Opinion by: McCORMAC
336,Judges,"Judges: JUDGE Melvin R. Hughes, Jr."
336,Opinion by,Opinion by: HUGHES
343,Counsel,"Counsel: ATTORNEY(S) FOR APPELLANT(S): John C. Butters, Atlanta, GA.
ATTORNEY(S) FOR APPELLEE(S): For Healthchoice: David L. Evans, MATEER, HARBERT & BATES, P.A., 
Orlando, FL, Thomas R. Harbert -do-.
ATTORNEY(S) FOR APPELLEE(S): For Central FL Medical Affiliate: Ronald M. Schirtzer, FOLEY & LARDNER, 
Orlando, FL, Christopher K. Kay -do-."
343,Judges,"Judges: Before ANDERSON and CARNES, Circuit Judges, and OWENS, * Senior District Judge."
343,Opinion by,Opinion by: CARNES
361,Counsel,"Counsel: David B. Smith, English & Smith, Alexandria, Virginia, and Randall M. Rumph, Shinehouse & Duesing, 
Las Vegas, Nevada, for plaintiff-appellant Siragusa.
Erven T. Nelson, Alverson, Taylor, Mortensen & Nelson, Las Vegas, Nevada, for plaintiff-appellant Grimmett.
Don F. Shreve, Jr., and Peter Angulo, Rawlings, Olson & Cannon, Las Vegas, Nevada, for defendants-appellees 
Brown.
George W. Foley, Jr., Pearson and Patton, Las Vegas, Nevada, for defendant-appellee Beckley, Singleton."
361,Judges,"Judges: Before: James R. Browning, William C. Canby, Jr., and Cynthia Holcomb Hall, Circuit Judges."
361,Opinion by,Opinion by: CYNTHIA HOLCOMB HALL
371,Counsel,"Counsel:  [*1] For Federal Insurance Company, Plaintiff: David C Campbell, James M Hinshaw, LEAD 
ATTORNEYS, Bingham Greenebaum Doll LLP - Ind/IN, Indianapolis, IN; Timothy M Thornton, Jr, LEAD 
ATTORNEY, Nelsen Thompson Pegue and Thornton, Santa Monica, CA.
For G Heileman Brewing Company, Defendant: Cathleen M Shrader, Kevin K Fitzharris, LEAD ATTORNEYS, 
Barrett & McNagny LLP, Fort Wayne, IN; Dwight B Palmer PHV, Jr, Stanley C Nardoni PHV, LEAD ATTORNEYS, 
Bell Jones Quinlisk & Palmer, Chicago, IL; Gary J Rickner, LEAD ATTORNEY, Barrett and McNagny, Fort Wayne, 
IN.
For G Heileman Brewing Company, Cross Defendant: Dwight B Palmer PHV, Jr, Stanley C Nardoni PHV, LEAD 
ATTORNEYS, Bell Jones Quinlisk & Palmer, Chicago, IL; Gary J Rickner, LEAD ATTORNEY, Barrett and 
McNagny, Fort Wayne, IN."
371,Judges,"Judges: William C. Lee, United States District Judge."
371,Opinion by,Opinion by: William C. Lee
385,Counsel,"Counsel:  [**1]  Appearances:
Albert J. Millus, Esq., HINMAN, HOWARD LAW FIRM, Binghamton, NY, - and - Lindsey B. Slaughter, Esq., KOHN, 
NAST LAW FIRM, Philadelphia, PA, - and - David H. Weinstein, Esq., Robert S. Kitchenoff, Esq., WEINSTEIN, 
KITCHENOFF LAW FIRM, Philadelphia, PA, For Plaintiffs.
Richard J. Grace, Esq., OFFICE OF RICHARD GRACE, Binghamton, New York, - and - Michael M. Briley, Esq., 
David W. Wicklund, Esq., SHUMAKER, LOOP LAW FIRM, Toledo, OH, For Defendants Nat'l DHIA and Ohio DHIC.
Richard J. Grace, Esq., OFFICE OF RICHARD GRACE, Binghamton, New York, - and - Daniel S. Koch, Esq., 
PALEY, ROTHMAN LAW FIRM, Bethesda, MD, For Defendant Vt DHIA.
Richard J. Grace, Esq., OFFICE OF RICHARD GRACE, Binghamton, New York, - and - Michael D. Fishbein, Esq., 
LEVIN, FISHBEIN LAW FIRM, Philadelphia, PA, - and - Robert F. Claraval, Esq., ADLER, CLARAVAL LAW FIRM, 
Harrisburg, PA, For Defendant Pa DHIA.
James D. Kole, Esq., John Stuart Smith, Esq., NIXON, HARGRAVE LAW FIRM, Rochester, NY, For Defendant NE 
DHIA."
385,Judges,"Judges: HON. THOMAS J. McAVOY, Chief U.S. District Judge"
385,Opinion by,Opinion by: THOMAS J. McAVOY
397,Counsel,"Counsel: For THORTON ELLIOTT, EUGENE MCQUEEN, VERNON JOHNSON, MICHAEL CHOICE, FAMIOUS 
FRENCH, MARCUS LYONS, DARRYL LANE, RONNIE NELLON, CHARLES J BEYER, JACKIE SMITH, SAUL 
LOCKETT, ZEKE RAND, LEO JOHNSON, LAWRENCE RAND, ROBERT JOHNSON, LOUIS DAVIS, 
ANTOINETTE JOHNSON, HUBERT WEBB, plaintiffs: Donald G. Weiland, [COR LD NTC A], Attorney at Law, 
Chicago, IL. Mark G. Weinberg, [COR LD NTC A], Attorney at Law, Chicago, IL.
For UNITED CENTER, THE, a joint venture fka Metro-Chicago Sports Stadium Joint Venture, defendant: Howard 
A. Voeks, [COR], Godzecki, Zido & Behnke, Chicago, IL. Richard A. Del Giudice, [COR], Eugene E. Gozdecki, 
[COR LD NTC A], Earl Edward Farkas, [COR], Gozdecki and DelGiudice, Chicago, IL."
398,Judges,"Judges: REBECCA R. PALLMEYER, United States Magistrate Judge. Judge James F. Holderman."
398,Opinion by,Opinion by: REBECCA R. PALLMEYER
407,Counsel,"Counsel: For COMMONWEALTH OF KENTUCKY, Ex Rel, for the use and benefit of: Breckenridge County School 
District, Hancock County School district, Ohio County School District, Muhlenberg County School District, McLean 
County School District, Daviess County School District, Owensboro Independent School District, Henderson County 
SchoolDistrict, Webster County SchoolDistrict, Cloverport Independent SchoolDistrict, Grayson County School 
District, Butler County School District, Todd County School District, Providence Independent School District, 
Hopkins School District, Christian County School District, Trigg County School District, Caldwell County School 
District, Crittendent County School District, Union County School District, Livingston County School District, Lyon 
County School District, Calloway County School District, Murray Independent School District, Marshall County 
School District, McCracken County School District, Paducah Independent School District, Graves County School 
District, Mayfield Independent School District, Ballard County School District, Carlisle County School District, 
Hickman County School District, Fulton [*2]  County School District, Fulton Independent School District, Simpson 
County School District, Dawson Springs Independent School District, plaintiff: Robert V. Bullock, Office of the 
Attorney General, Frankfort, KY. Frank Love, Jr., W. Gordon Hamlin, Jr., Kimberly C. Harris, Powell, Goldstein, 
Frazer & Murphy, Atlanta, GA. Mark D. Meadow, C. Raymond Marvin & Associates, Reston, VA. C. Raymond 
Marvin, C. Raymond Marvin, Attorney at Law, Reston, VA. David R Vandeventer, Assistant Attorney General, 
Frankfort, KY. For FREDERIC J. COWAN, Attorney General, plaintiff: Robert V. Bullock, (See above). Frank Love, 
Jr., (See above). Kimberly C. Harris, (See above). David R Vandeventer, (See above).
For IDEAL AMERICAN DAIRY, defendant: Marvin P. Nunley, McCarroll, Nunley & Hartz, Owensboro, KY. Robert 
H. Hahn, Bamberger, Foreman, Oswald & Hahn, Evansville, IN. For OWENSBORO ICE CREAM AND DAIRY 
PRODUCTS COMPANY, defendant: Marvin P. Nunley, (See above). Robert H. Hahn, (See above). For PRAIRIE 
FARMS, INC., defendant: Kenneth L. Anderson, Woodward, Hobson & Fulton, Louisville, KY. Marvin P. Nunley, 
(See above). James L. Anderson, Bloomington, IL. James Ferguson, Sonnenchein, Nath & Rosenthal,  [*3]  
Chicago, IL. For R. G. CLARK DISTRIBUTORS, INC., defendant: Burke B. Terrell, Hardy, Terrell & Boswell, 
Paducah, KY. For SUNSHINE DAIRY, INC., defendant: Kenneth J. Tuggle, Brown, Todd & Heyburn, Louisville, KY. 
W. David Denton, Denton & Keuler, Paducah, KY. Abell Irvin, III, Carey P. Dedeyn, Patricia B. Cunningham, 
Sutherland, Asbill & Brennan, Atlanta, GA. J. Brook Lathram, Burch, Porter & Johnson, Memphis, TN. For TURNER 
DAIRIES, INC., defendant: W. David Denton, (See above). J. Brook Lathram, (See above). Robert C. Banks, 
University of Memphis, Cecil C. Humphreys School of Law, Memphis, TN. For U. C. MILK COMPANY, INC., 
defendant: Marilyn R. Ratliff, Kahn, Dees, Donovan & Kahn, Evansville, IN. Richard L. Frymire, Frymire, Evans, 
Peyton, Teague & Cartwright, Madisonville, KY. Robert M. Stephenson, Theodore Poulis, Cotsirilos, Stephenson, 
Tighe & Streicker, Chicago, IL. John S. Reed, II, Reed, Weitkamp, Schell, Cox & Vice, Louisville, KY. For 
DAIRYMEN, INC., defendant: John J. McLaughlin, Goldberg & Simpson, Louisville, KY. Ronald L. Gaffney, Day, 
Smith & Walton, Louisville, KY. Kenneth L. Anderson, (See above). Christy L. Hendricks, Woodward, Hobson & 
Fulton, Louisville, KY. Richard [*4]  M. Trautwein, Trautwein & Keeney, Louisville, KY. Damian Paul Alagia, Jr., 
Louisville, KY. Wayne Hoecker, Lathrup and Gage, Kansas City, MO. Robert W. Tarun, Winston & Strawn, 
Chicago, IL."
409,Judges,"Judges: Joseph H. McKinley, Jr., Judge, United States District Court"
409,Opinion by,"Opinion by: Joseph H. McKinley, Jr.  
1996 U.S. Dist. LEXIS 20034, *1"
