頁碼,內容類型,內容
71,Judges,"Judges: Before: JACOBS, LIVINGSTON and DRONEY, Circuit Judges."
71,Opinion by,Opinion by: DENNIS JACOBS
86,Counsel,"Counsel: ARGUED: Vincent Mark Amberly, AMBERLY LAW, Leesburg, Virginia, for Appellant.
Sarah Oxenham Allen, OFFICE OF THE VIRGINIA ATTORNEY GENERAL, Richmond, Virginia, for Appellees.
ON BRIEF: Aaron R. Gott, GOTT PLLC, St. Louis Park, Minnesota, for Appellant.
648 Fed. Appx. 352, *352; 2016 U.S. App. LEXIS 8931, **1

 
Mark R. Herring, Attorney General of Virginia, Cynthia V. Bailey, Rhodes B. Ritenour, Deputy Attorneys General, 
John D. Gilbody, Erin L. Barrett, Stephen J. Sovinsky, Assistant Attorneys General, OFFICE OF THE VIRGINIA 
ATTORNEY GENERAL, Richmond, Virginia, for Appellees."
86,Judges,"Judges: Before GREGORY and DUNCAN, Circuit Judges, and Richard L. VOORHEES, United States District 
Judge for the Western District of North Carolina, sitting by designation. Judge Duncan wrote the opinion, in which 
Judge Gregory and Judge Voorhees joined."
86,Opinion by,Opinion by: DUNCAN
90,Counsel,"Counsel:  [*1] For Plaintiffs: RobertS. Green (SBN 136183), GREEN & NOBLIN, P.C., Larkspur, CA; Robert M. 
Bramson (SBN 102006), Jendlc Welling (SBN 209480), BRAMSON, PLUTZIK, MAHLER & BIRKHAEUSER, LLP, 
Walnut Creek, CA; William A. Kershaw (SBN 057486), Kershaw, Cook & Talley PC, Sacramento, CA.
For HP Inc. f/k/a Hewlett-Packard Company, Defendant: Michael J. Stortz (SBN 139386), Drinker Biddle & Reath 
LLP, San Francisco, CA; Daniel J. Bergeson (SBN 105439), Bergeson LLP, San Jose, CA."
91,Judges,"Judges: Hon. Peter H. Kirwan, Judge of the Superior Court."
91,Opinion by,Opinion by: Peter H. Kirwan
109,Counsel,"Counsel:  [**1] For WHDH-TV, Plaintiff: Michael T. Gass, LEAD ATTORNEY, Anita M.C. Spieth, John A. Nadas, 
Robert M. Buchanan, Jr., Sophie F. Wang, Choate, Hall & Stewart, Boston, MA.
For Comcast Corporation, Defendant: Arthur J. Burke, L. Charles Shioleno, LEAD ATTORNEYS, PRO HAC VICE, 
Davis, Polk & Wardell, LLP, New York, NY; Peter A. Biagetti, LEAD ATTORNEY, Laurence A. Schoen, Mathilda 
McGee-Tubb, Mintz, Levin, Cohn, Ferris, Glovsky & Popeo, PC, Boston, MA."
110,Judges,"Judges: Richard G. Stearns, UNITED STATES DISTRICT JUDGE."
110,Opinion by,Opinion by: Richard G. Stearns
118,Counsel,"Counsel:  [*1] For Plaintiff: R. Alexander Saved (SBN 173102), Geoffery C. Rushing (SBN 126910), SAVERI & 
SAVERI LLP, San Francisco, CA.
For Plaintiff: William F. Murphy (SBN 82482), William P. Wilson (SBN 23044), DILLINGHAM & MURPHY LLP, San 
Francisco, CA.
For Nestle USA, Inc., Plaintiff: Peter E, Moll (D.C. Bar No. 231282), CADWALADER, WICKERSHAM, & TAFT LLP, 
Washington, D.C.."
119,Judges,"Judges: Honorable, Mary E. Wiss, Judge."
119,Opinion by,Opinion by: Mary E. Wiss
152,Counsel,"Counsel: THOMAS C. GOLDSTEIN (with Eric F. Citron on the brief), Goldstein & Russell, P.C., Bethesda, MD, for 
Plaintiffs-Appellants Ellen Gelboim and Linda Zacher in Case No. 13-3565.
ROBERT F. WISE, JR. (with Arthur J. Burke & Paul S. Mishkin on the brief), Davis Polk & Wardwell LLP, New York, 
NY, for Defendants-Appellees Bank of America Corporation, Bank of America, N.A., and Merrill Lynch, Pierce, 
Fenner & Smith, Inc. (f/k/a Banc of America Securities LLC), (additional counsel for the many parties and amici are 
listed in Appendix A)."
152,Judges,"Judges: Before: JACOBS, RAGGI, and LYNCH, Circuit Judges."
152,Opinion by,Opinion by: DENNIS JACOBS
170,Counsel,"Counsel:  [*1] For Strategic Pharmaceutical Solutions, Inc., doing business as VetSource Home Delivery, Plaintiff: 
Brittany K. Puzey, LEAD ATTORNEY, Holley Driggs Walch Fine Wray Puzey & Thompson, Reno, NV; Kevin E. 
Burr, LEAD ATTORNEY, Paul Gwilt, Kutak Rock LLP, Omaha, NE; Nicole P. Moriarty, LEAD ATTORNEY, PRO 
HAC VICE, Kutak Rock LLP, Washington, DC; Robert A. Jaffe, LEAD ATTORNEY, PRO HAC VICE, Kutak Rock 
LLP, Washington, DC; James D. Boyle, Holley, Driggs, Walch, Puzey & Thompson, Las Vegas, NV.
For Nevada State Board of Pharmacy, Leo Basch, Kirk Wentworth, Jason Penrod, Kevin Desmond, Cheryl 
Blomstrom, Tallie Pederson, Defendants: S. Paul Edwards, LEAD ATTORNEY, Lewis and Roca LLP, Reno, NV; 
Colleen Lelani Platt, Platt Law Group, Reno, NV."
170,Judges,"Judges: CAM FERENBACH, UNITED STATES MAGISTRATE JUDGE."
170,Opinion by,Opinion by: CAM FERENBACH
175,Counsel,"Counsel:  [*1] For San Diego Association of Realtors, a California Corporation, Plaintiff: Alexis Gutierrez, LEAD 
ATTORNEY, Edwin Mendelson Boniske, Geoffrey M. Thorne, Higgs, Fletcher and Mack, LLP, San Diego, CA USA.
For Sandicor, Inc., a California Corporation, Defendant: Michael J Hickman, LEAD ATTORNEY, Musick Peeler and 
Garrett LLP, San Diego, CA USA.
For North San Diego County Association of Realtors, a California Corporation, Defendant: Anthony J Dain, LEAD 
ATTORNEY, Frederick K Taylor, Richard Ansel Heller, Procopio Cory Hargreaves and Savitch LLP, San Diego, CA 
USA.
For Pacific Southwest Association of Realtors, a California Corporation, Defendant: Anthony J Dain, LEAD 
ATTORNEY, Frederick K Taylor, Procopio Cory Hargreaves and Savitch LLP, San Diego, CA USA."
176,Judges,"Judges: Hon. Michael M. Anello, United States District Judge."
176,Opinion by,Opinion by: Michael M. Anello
189,Counsel,"Counsel:  [**1] For Robert A. Nitsch, Jr., Plaintiff: Daniel A. Small, LEAD ATTORNEY, PRO HAC VICE, Cohen 
Milstein Sellers & Toll PLLC, Washington, DC; Matthew W Ruan, LEAD ATTORNEY, Cohen Milstein Sellers & Toll, 
New York, NY; Brent W Johnson, Cohen Milstein Sellers and Toll PLLC, Washington, DC; Daniel Hershey 
Silverman, Jeffrey Benjamin Dubner, PRO HAC VICE, Cohen Milstein Sellers and Toll PLLC, Washington, DC; Jeff 
D Friedman, Shana E. Scarlett, Hagens Berman Sobol Shapiro LLP, Berkeley, CA; Jordan Lee Talge, Susman 
Godfrey, LLP, Seattle, WA; Richard L. Grossman, PILLSBURY & COLEMAN, LLP, The Transamerica Pyramid, 
San Francisco, CA; Steven Gerald Sklaver, Susman Godfrey LLP, Los Angeles, CA; Steve W. Berman, Hagens 
Berman Sobol Shapiro LLP, Seattle, WA.
For David Wentworth, Plaintiff: Ashley A Bede, PRO HAC VICE, Hagens Berman Sobol Shapiro LLP; Jeff D 
Friedman, Shana E. Scarlett, Hagens Berman Sobol Shapiro LLP, Berkeley, CA; Jeffrey Benjamin Dubner, Cohen 
Milstein Sellers and Toll PLLC, Washington, DC; Jerrod C. Patterson, PRO HAC VICE, Hagens Berman Sobol 
Shapiro, Seattle, WA; Jordan Lee Talge, Susman Godfrey, LLP, Seattle, WA; Steve W. Berman, PRO HAC VICE, 
Hagens Berman Sobol Shapiro LLP, Seattle, [**2]  WA; Steven Gerald Sklaver, Susman Godfrey LLP, Los 
Angeles, CA.
For Georgia Cano, Plaintiff: Marc M. Seltzer, LEAD ATTORNEY, Steven Gerald Sklaver, Susman Godfrey LLP, Los 
Angeles, CA; Ari Nathan Cherniak, HammondLaw, PC, Baltimore, MD; Craig Justin Ackermann, Ackermann & 
Tilajef, P.C., Los Angeles, CA; Jeff D Friedman, Shana E. Scarlett, Hagens Berman Sobol Shapiro LLP, Berkeley, 
CA; Jeffrey Benjamin Dubner, Cohen Milstein Sellers and Toll PLLC, Washington, DC; John Edward Schiltz, Jordan 
Lee Talge, PRO HAC VICE, Susman Godfrey, LLP, Seattle, WA; Julian Ari Hammond, HammondLaw, PC, Los 
Angeles, CA; Kalpana Srinivasan, Susman Godfrey, Los Angeles, CA; Matthew Robert Berry, Susman Godfrey 
LLP, Seattle, WA; Polina Pecherskaya, Brooklyn, NY; Steve W. Berman, Hagens Berman Sobol Shapiro LLP, 
Seattle, WA.

 
For Dreamworks Animation SKG Inc., Defendant: Daniel Glen Swanson, Gibson, Dunn & Crutcher LLP, Los 
Angeles, CA; Robert Addy Van Nest, Keker & Van Nest LLP, San Francisco, CA; Rodney Joseph Stone, Gibson, 
Dunn & Crutcher, Los Angeles, CA; Shannon Edward Mader, Gibson Dunn and Crutcher LLP, Los Angeles, CA.
For Pixar, Lucasfilm Ltd. LLC, The Walt Disney Company, ImageMovers Digital, Defendants: [**3]  Emily Johnson 
Henn, LEAD ATTORNEY, Covington & Burling LLP, Redwood Shores, CA; John Watkins Keker, LEAD 
ATTORNEY, Robert Addy Van Nest, Keker & Van Nest LLP, San Francisco, CA; Cody Shawn Harris, William 
Hamilton Jordan, Keker and Van Nest LLP, San Francisco, CA; Cortlin Hall Lannin, Covington & Burling LLP, San 
Francisco, CA; Deborah A. Garza, PRO HAC VICE, Covington and Burling LLP, Washington, DC; Kathryn 
Elizabeth Cahoy, Covington and Burling LLP, Redwood Shores, CA; Thomas A. Isaacson, PRO HAC VICE, 
Covington & Burling LLP, One CityCenter, Washington, DC.
For Sony Pictures Animation, Sony Pictures Imageworks, Defendants: David Craig Kiernan, Robert Allan 
Mittelstaedt, LEAD ATTORNEYS, Jones Day, San Francisco, CA; Stephen V. Bomse, LEAD ATTORNEY, Orrick 
Herrington & Sutcliffe, San Francisco, CA; David Mark Goldstein, Esq., Orrick, Herrington & Sutcliffe LLP, San 
Francisco, CA; Lauren James Parker, PRO HAC VICE, Orrick Herrington Sutcliffe LLP, Washington, DC; Paul 
Francis Rugani, PRO HAC VICE, Orrick, Herrington Sutcliffe, Seattle, WA; Sarah G Conway, Jones Day, LA, CA; 
Shannon Christine Leong, Orrick Herrington and Sutcliffe, SF, CA.
For Blue Sky Studios, Inc., Defendant: Cody [**4] Shawn Harris, Keker and Van Nest LLP, San Francisco, CA; 
Elizabeth Bartlett Rao, Matthew Hodgdon Jasilli, PRO HAC VICE, Williams and Connolly LLP, Washington, DC; 
Jonathan Bradley Pitt, Williams and Connolly LLP, Washington, DC; William Faulkner, McManis Faulkner, San 
Jose, CA.
For Eugene F. Towers, Movant: Michael James Nicoud, Robbins Arroyo LLP, San Diego, CA.
For The Walt Disney Company, Movant: Jack Patrick DiCanio, Skadden Arps Slate Meagher & Flom LLP, Palo 
Alto, CA.
For The Croner Company, Movant: David C. Brownstein, LEAD ATTORNEY, Farmer Brownstein Jaeger LLP, San 
Francisco, CA."
191,Judges,"Judges: LUCY H. KOH, United States District Judge."
191,Opinion by,Opinion by: LUCY H. KOH
238,Counsel,"Counsel: John M. Landis, Michael Q. Walshe, Jr., Bryant S. York, New Orleans, Louisiana, Attorneys for Plaintiff-
Appellee, HPC Biologicals, Inc.
Neal R. Elliott, Jr., Kimberly L. Sullivan, Baton Rouge, Louisiana, Attorneys for Defendant-Appellee, State of 
Louisiana, Department of Health and Hospitals.
James C. Percy, Ryan E. Johnson, Justin Marocco, Baton Rouge, Louisiana, and William H. Jordan, Wade 
Pearson Miller, Atlanta, Georgia, and Brian D. Boone, Charlotte, North Carolina, Attorneys for Defendant-Appellant, 
UnitedHealthcare of Louisiana, Inc., d/b/a UnitedHealthcare Community Plan.
194 So. 3d 784, *784; 2016 La. App. LEXIS 1046, **1"
238,Judges,"Judges: BEFORE: McDONALD, McCLENDON, and THERIOT, JJ."
238,Opinion by,Opinion by: McDONALD
245,Counsel,"Counsel:  [**1] For Bacardi U.S.A., Inc., Plaintiff: David B Massey, Melissa Linn Levitt, LEAD ATTORNEYS, Justin 
Scott Brenner, Martin Leonard Steinberg, Hogan Lovells US, LLP, Miami, FL; Rafael Rodrigues Ribeiro, LEAD 
ATTORNEY, Hogan Lovells, Miami, FL.
For Young's Market Company, Defendant: John F. McGrory, Jr., LEAD ATTORNEY, PRO HAC VICE, Davis, 
Wright, Tremaine, LLP, Portland, OR; Robert Mark Brochin, LEAD ATTORNEY, Morgan, Lewis & Bockius LLP, 
Miami, FL."
245,Judges,"Judges: PATRICIA A. SEITZ, UNITED STATES DISTRICT JUDGE."
245,Opinion by,Opinion by: PATRICIA A. SEITZ
257,Counsel,"Counsel:  [*1] For Christopher MacCorkle Smith, and, A.C.R. Promotions, Inc., a West Virginia Corporation, doing 
business as Rough N' Rowdy Brawl, doing business as Ruckus in the Cage, Plaintiffs: Joshua R. Martin, Michael O. 
Callaghan, Richard Neely, LEAD ATTORNEYS, NEELY & CALLAGHAN, Charleston, WV.
For Steven A. Allred, individually, and as a West Virginia public official, Douglas E. Pauley, individually and as a 
West Virginia public official, Brian Simpson, individually and as a West Virginia Public official, Defendants: 
Christopher C. Ross, Gary E. Pullin, LEAD ATTORNEYS, PULLIN FOWLER FLANAGAN BROWN & POE, 
Charleston, WV."
257,Judges,"Judges: John T. Copenhaver, Jr., United States District Judge."
257,Opinion by,"Opinion by: John T. Copenhaver, Jr."
270,Counsel,"Counsel:  [*1] For Phillip Alig, Sara J. Alig, Roxanne Shea, Daniel v. Shea, Individually and on behalf of a class of 
persons, Plaintiffs: James G. Bordas, Jr., Jason E. Causey, LEAD ATTORNEYS, Bordas & Bordas, PLLC, 
Wheeling, WV USA; John W. Barrett, Jonathan R Marshall, LEAD ATTORNEYS, Sandra Henson Kinney, Steven 
Robert Ruby, Tony Lee Clackler, II, Victor S. Woods, Bailey & Glasser, Charleston, WV USA; Patricia M. Kipnis, 
Bailey & Glasser LLP, Cherry Hill, NJ USA.
For Quicken Loans Inc., Title Source, Inc., doing business as Title Source Inc. of West Virginia, Incorporated, 
Defendants: Anne E. Railton, LEAD ATTORNEY, PRO HAC VICE, Goodwin Procter LLP, New York, NY USA; 
Brooks R. Brown, Thomas M. Hefferon, LEAD ATTORNEYS, PRO HAC VICE, Goodwin Procter, LLP, Washington, 
DC USA; Carrie Goodwin Fenwick, Joseph M Ward, Thomas R. Goodwin, LEAD ATTORNEYS, Richard D. Owen, 
Goodwin & Goodwin, LLP, Charleston, WV USA; Katherine G. McKenney, Yvonne W. Chan, LEAD ATTORNEYS, 
PRO HAC VICE, Joseph F. Savage, Goodwin Procter LP, Boston, MA USA; Victoria L. Wilson, LEAD ATTORNEY, 
Goodwin & Goodwin LLP, Charleston, WV USA; Jason E. Manning, John C. Lynch, Troutman Sanders LLP, 
Virginia Beach, VA USA.
For Dewey v. [*2]  Guida, Consol Defendant, Cross Claimant: Daniel J. Guida, LEAD ATTORNEY, Weirton, WV 
USA.
For Title Source, Inc., Quicken Loans Inc., Cross Defendants: Anne E. Railton, LEAD ATTORNEY, PRO HAC 
VICE, Goodwin Procter LLP, New York, NY USA; Brooks R. Brown, Thomas M. Hefferon, LEAD ATTORNEYS, 
PRO HAC VICE, Goodwin Procter, LLP, Washington, DC USA; Carrie Goodwin Fenwick, Joseph M Ward, Thomas 
R. Goodwin, LEAD ATTORNEYS, Richard D. Owen, Goodwin & Goodwin, LLP, Charleston, WV USA; Katherine G. 
McKenney, Yvonne W. Chan, LEAD ATTORNEYS, PRO HAC VICE, Joseph F. Savage, Goodwin Procter LP, 

 
Boston, MA USA; Victoria L. Wilson, LEAD ATTORNEY, Goodwin & Goodwin LLP, Charleston, WV USA; Jason E. 
Manning, John C. Lynch, Troutman Sanders LLP, Virginia Beach, VA USA."
271,Judges,"Judges: JOHN PRESTON BAILEY, UNITED STATES DISTRICT JUDGE."
271,Opinion by,Opinion by: JOHN PRESTON BAILEY
302,Counsel,"Counsel: For APPELLANT: Lauren B. Harris, Susan K. Hellinger, Jeffrey R. Elkin, M. Harris Stamey, PORTER 
HEDGES LLP, Houston, TX.
For APPELLEE: Bobbie L. Stratton, Lori Hood, BAKER, DONELSON, BEARMAN, CALDWELL & BERKOWITZ, 
PC, Houston, TX; Douglas Pritchett, Jr., Tamar Madden, JOHNSON, TRENT, WEST & TAYLOR, L.L.P., Houston, 
TX."
302,Judges,"Judges: Panel consists of Justices Keyes, Bland, and Massengale. Justice Massengale, dissenting."
302,Opinion by,Opinion by: Jane Bland
331,Counsel,"Counsel:  [*1] Attorneys Present for Plaintiff(s): Not Present.
Attorneys Present for Defendant(s): Not Present."
331,Judges,"Judges: Philip S. Gutierrez, United States District Judge."
331,Opinion by,Opinion by: Philip S. Gutierrez
349,Counsel,"Counsel:  [*1] For Rodolfo Llacua, and those similarly situated, Esliper Huaman, and those similarly situated, 
Plaintiffs: Andrew Arthur Schmidt, David Hollis Seligman, Nina Elizabeth DiSalvo, LEAD ATTORNEYS, Dermot 
William Lynch, Alexander Neville Hood, Towards Justice-Denver, Denver, CO USA.
For Leovegildo Vilchez Guerra, and those similarly situated, Liber Vilchez Guerra, and those similarly situated, 
Rafael DE LA Cruz, and those similarly situated, Plaintiffs: Alexander Neville Hood, Andrew Arthur Schmidt, David 
Hollis Seligman, Nina Elizabeth DiSalvo, LEAD ATTORNEYS, Dermot William Lynch, Towards Justice-Denver, 
Denver, CO USA.
For Western Range Association, Defendant: Amber J. Munck, Naomi G. Beer, Greenberg Traurig, LLP-Denver, 
Denver, CO USA.
For Mountain Plains Agricultural Service, Defendant: Elizabeth K. Dorminey, J. Larry Stine, Raymond Perez, II, 
Wimberly Lawson Steckel Schneider & Stine, P.C., Atlanta, GA USA.
For Martin Auza Sheep Corporation, Defendant: J. Roderick Betts, Lauren Elizabeth La Val, Paul Plevin Sullivan & 
Connaughton LLP, San Diego, CA USA.
For Nottingham Land And Livestock, Lllp, Two Bar Sheep Corporation, Llc, Defendants: Justin David Cumming, 
Kenneth F. Rossman, IV, Lewis [*2]  Roca Rothgerber Christie LLP-Denver, Denver, CO USA.
For Cunningham Sheep Company, Defendant: Bradford Joseph Axel, Stokes & Lawrence, P.S., Seattle, WA USA; 
Brendan Victor Monahan, Stokes Lawrence Velikanje Moore & Shore, Yakima, WA USA.

 
For Dennis Richins, doing business as Dennis Richins Livestock, Defendant: Andrew G. Deiss, Deiss Law PC, Salt 
Lake City, UT USA; Billie Jean Siddoway, Siddoway Law Office, Driggs, ID USA."
349,Judges,"Judges: Craig B. Shaffer, United States Magistrate Judge."
349,Opinion by,Opinion by: Craig B. Shaffer
