頁碼 ,內容類型   ,內容
  64 ,Judges     ,"Judges: Harold H. Greene, District Judge."
  64 ,Opinion by ,Opinion by: GREENE
  82 ,Counsel    ,"Counsel: James A. Becker, Jr. and Fred A. Ross, Jr., Watkins & Eager, Jackson, Mississippi, for Plaintiff.
                  Alan W. Perry, Fred Krutz, III, Butler, Snow, O'Mara, Stevens & Cannada, Jackson, Mississippi, Roger J.
                  Fleischmann, Fleischmann & Farber, San Francisco, California, for Defendants."
  82 ,Judges     ,"Judges: Tom S. Lee, U.S. District Judge."
  82 ,Opinion by ,Opinion by: LEE
 112 ,Counsel    ,"Counsel: James R. Parrinello, John E. Mueller, Christiane T. Riess, Dobbs & Nielsen, Nielsen, Hodgson, Parrinello
                  & Mueller and Peter J. Donnici for Plaintiffs and Appellants.
                  Jon D. Smock, Wilbur H. Haines III, Stephen L. Jones, Stacey & Jones, Tuttle & Taylor, Joseph R. Austin, David B.
                  Babbe, Biddle & Hamilton, W. Craig Biddle, Ira Reiner, City Attorney (Los Angeles), Claudia McGee Henry,
                  Assistant City Attorney, Michael S. Woodward, Deputy City Attorney, Latham & Watkins, Stephen L. Jones and
                  George Kimball as Amici Curiae on behalf of Plaintiffs and Appellants.
                  Myron Moskovitz, Ann Juergens, Jeffrey A. Walter, Natalie E. West, City Attorney, and Frederick W. Bray, Senior
                  City Attorney, for Defendants and Respondents.
                  James R. Grow, Michael Heumann, Stephen P. Wiman, Marsha Jones Moutrie, Robert M. Myers, City [****2]
                  Attorney (Santa Monica), Stephen S. Stark, Assistant City Attorney, Karl M. Manheim, Deputy City Attorney, Robert
                  J. Logan, City Attorney (San Jose), John W. Witt, City Attorney (San Diego), and George Agnost, City Attorney
                  (San Francisco), as Amici Curiae on behalf of Defendants and Respondents."
 112 ,Judges     ,Judges:
 112 ,Opinion by ,Opinion by: MOSK
 157 ,Judges     ,"Judges: Browning, Merrill, and Sneed, Circuit Judges."
 157 ,Opinion by ,Opinion by: SNEED
 165 ,Counsel    ,"Counsel: Samuel D. McDaniel, Austin, Texas, for Appellant.
                  Carrington, Coleman, Sloman & Blumenthal, Dallas, Texas, for Appellee.
                  Fred B. Werkenthin; Charles Herring, Jr.; Austin, Texas, for Appellee."
 165 ,Judges     ,"Judges: Garza, Reavley, and Johnson, Circuit Judges."
 165 ,Opinion by ,Opinion by: JOHNSON
 172 ,Counsel    ,"Counsel: For Appellee:
                  Richard J. Wallis, Esq., Bogle & Gates, Seattle, Washington
                  For Appellant:
                  Jerald P. Esrick, Esq., Wildman, Harrold, Allen & Dixon, Chicago, Illinois"
 172 ,Judges     ,"Judges: Wright, Sneed, and Alarcon, Circuit Judges."
 172 ,Opinion by ,Opinion by: WRIGHT
 179 ,Counsel    ,"Counsel: Paul Mueller, Chamberlain, South Dakota, On the brief: Phillip Stoekle, Chamberlain, South Dakota,
                  Attorneys for Plaintiff and Appellee.
                  Ronald K. Miller of Miller, Miller & Sebastian, Kimball, South Dakota, On the brief: Steven J. Bucher of Miller, Miller
                  & Sebastian, Kimball, South Dakota, Attorneys for Defendant and Appellant."
 180 ,Judges     ,"Judges: Morgan, Justice wrote the opinion. Fosheim, Chief Justice, and Wollman, Justice, concur. Henderson,
                  Justice, and Dunn, Retired Justice, dissent."
 180 ,Opinion by ,Opinion by: MORGAN
 194 ,Counsel    ,"Counsel:  [**1]  Kornstein Meister & Veisz, New York, New York, for Plaintiff.
                  Mendes & Mount, Linda Kupersmith, Kupersmith & Kupersmith, New York, New York, for Defendant Hyfin Credit
                  Union.
                  
                  
                  Suozzi, English & Cianciulli, P.C., Mineola, New York, for Defendant A-Drive Corp.
                  Shapiro & Mosberg, Glen Cove, New York, for Defendant Rodgen.
                  David M. Markowitz, Schwartz, Klink & Schreiber, P.C., New York, New York, for Defendants Plaza Oldsmobile
                  Ltd., Regency Brokerage, Inc., Rosatti and Aquilino.
                  Becker, Goldstein & Graff, New York, New York, for Defendant Jordan Wolff, d/b/a Premium Specialty Sales.
                  David Louis Cohen, Kew Gardens, New York, for Defendant D'Ambra.
                  Joseph Giannini, Brooklyn, New York, for Defendant DiMola.
                  Robert Jarmel, Defendant Pro Se.
                  Glabman, Rubinstein, Reingold & Rothbart, Brooklyn, New York, for Defendant Muratore.
                  Charles L. Emma, Brooklyn, New York, for Defendant Monzon.
                  Rappaport & Frost, New York, New York, for Defendant Siff.
                  Paul S. Brenner, Office of Richard Hartman, Little Neck, New York, for Defendants Falcone, Steven Cortapassi,
                  d/b/a Hazard Collision, Car-Tune Collision, Critical Collision, One-Stop Collision, Clean Collision and City-Wide
                  Collision."
 194 ,Judges     ,"Judges:  [**2]  Wexler, District Judge."
 194 ,Opinion by ,Opinion by: WEXLER
 201 ,Counsel    ,"Counsel: John L. Hawkins, New York, New York, for Plaintiff-Appellant.
                  James N. Blair, New York, New York, (Mary Beth Kilgannon, Rogers, Hoge & Hills, New York, New York, of
                  Counsel), for Defendant-Appellee."
 201 ,Judges     ,"Judges: Feinberg, Chief Judge, Kaufman and Rosenn, * Circuit Judge."
 201 ,Opinion by ,Opinion by: KAUFMAN
 209 ,Counsel    ,"Counsel: Rodey, Dickason, Sloan, Akin & Robb, Jack P. Eastham, William S. Dixon, Richard C. Minzner,
                  Albuquerque, for plaintiff-appellant.
                  Sutin, Thayer & Browne, Norman S. Thayer, Marianne Woodard, Albuquerque, Jennings & Christy, K. Douglas
                  Perrin, Roswell, for defendants-appellees."
 209 ,Judges     ,"Judges: Sosa, Senior Justice.  Federici, C.J., and Walters, J., concur."
 209 ,Opinion by ,Opinion by: SOSA
 222 ,Counsel    ,"Counsel: For Appellant:
                  Thomas J. Greenan, Esq., Ferguson & Burdell, Seattle, Washington.
                  For Appellee:
                  Ronald E. McKinstry, Bogle & Gates, Seattle, Washington; Noble K. Gregory, Esq., Pillsbury, Madison & Sutro, San
                  Francisco, California."
 222 ,Judges     ,"Judges: Hug, Poole, and Norris, Circuit Judges."
 222 ,Opinion by ,Opinion by: HUG
 233 ,Counsel    ,"Counsel: William C. Ballard of Fisher & Sauls, P.A. St. Petersburg, for Appellants.
                  Charlie Luckie, Jr. of Dayton, Sumner, Luckie & McKnight, P.A., Dade City, for Appellee."
 234 ,Judges     ,"Judges: Lehan, Judge. Campbell, A.C.J., and Pack, R. Wallace, Associate Judge, concur."
 234 ,Opinion by ,Opinion by: LEHAN
 248 ,Counsel    ,"Counsel:  [**1]  Steven Schaars, Esquire, Thomas J. Hamilton, Esquire, Kevin Hartley, Esquire, of Washington,
                  District of Columbia, Joshua Treem, Esquire, of Baltimore, Maryland, for Plaintiff, Racetrac Petroleum, Inc.
                  Associate County Attorneys Steven M. Gilbert, Thomas P. Smith, and Michael O. Connaughton, Upper Marlboro,
                  Maryland, for Defendants Prince George's County, Maryland, County Council of Prince George's County, Maryland,
                  601 F. Supp. 892, *892; 1985 U.S. Dist. LEXIS 22946, **22946
                  
                  
                  sitting as the District Council, Gerard T. McDonough, William B.  Amonett, Frank P. Casula, Parris N. Glendening,
                  Sarah Ada Koonce, Ann Landry Lombardi, Sue V. Mills, Floyd E. Wilson, Jr., and Barry S. Cramp,
                  Peter Gunst, Esquire, of Baltimore Maryland, for Defendants Victor Rasheed and Greater Washington/Maryland
                  Service Station Association,
                  Associate County Attorneys, Arthur S. Drea, Jr., Sanford E. Wool, and Thurman H.  Rhodes, of Upper Marlboro,
                  Maryland, for Defendant Maryland-National Capital Park and Planning Commission."
 249 ,Judges     ,"Judges: Ramsey, District Judge."
 249 ,Opinion by ,Opinion by: RAMSEY
 271 ,Counsel    ,"Counsel: For Appellee:
                  Joel Linzner, Khourie & Crew, San Francisco, California.
                  For Appellant:
                  Timothy H. Fine, Patrick J. Carter, San Francisco, California."
 271 ,Judges     ,"Judges: Wright and Poole, Circuit Judges, and Takasugi, * District Judge."
 271 ,Opinion by ,Opinion by: WRIGHT
 286 ,Counsel    ,"Counsel: Celso E. Lopez, with whom Carlos F. Lopez, was on brief, for Appellant.
                  Max K. Jamison, with whom Alvaro R. Calderon, Jr., and Calderon, Rosa-Silva & Vargas, were on brief, for
                  Appellees."
 286 ,Judges     ,"Judges: Coffin and Bownes, Circuit Judges, and Selya, * District Judge."
 286 ,Opinion by ,Opinion by: BOWNES
 311 ,Counsel    ,"Counsel: Charles F. Wheatley, Jr.; Don Charles Uthus, Washington, District of Columbia, for Appellant. H. Donald
                  Brock; Charles Swayze, Greenwood, Mississippi, for Appellant.
                  Ben H. Stone; H. Roger Wilder, Gulfport, Mississippi, for Appellee. Robert H. Forry, Robert P. Edwards, Jr.,
                  Atlanta, Georgia, for Appellee."
 311 ,Judges     ,"Judges: Gee, Politz, and Higginbotham, Circuit Judges."
 311 ,Opinion by ,Opinion by: HIGGINBOTHAM
 331 ,Counsel    ,"Counsel:  [**1]  Rodey, Dickason, Sloan, Akin & Robb, P.A., John P. Eastham & Diane Fisher, Albuquerque, New
                  Mexico, Blecher, Collins & Weinstein, Robert G. Badal, Los Angeles, California
                  Malcolm W. DeVesty, Asst. City Atty., Albuquerque, New Mexico, for Defendants.
                  601 F. Supp. 1518, *1518; 1985 U.S. Dist. LEXIS 22779, **22779
                  
                  
                  Modrall, Sperling, Roehl, Harris & Sisk, Allen C. Dewey, Jr., Albuquerque, New Mexico, for Albuquerque National
                  Bank, Deponent.
                  Squire, Sanders & Dempsey, Donald A. Wall, Phoenix, Arizona, for Defts."
 331 ,Judges     ,Judges:  Baldock
 331 ,Opinion by ,Opinion by: BALDOCK
 339 ,Counsel    ,"Counsel: Joseph S. Paglino, Miami, Florida, for Appellant.
                  Arnaldo Velez, Miami, Florida, for Appellee."
 339 ,Judges     ,"Judges: Hill, Kravitch and Smith, * Circuit Judges."
 339 ,Opinion by ,Opinion by: HILL
 347 ,Judges     ,"Judges: Garza, Randall and Tate, Circuit Judges."
 347 ,Opinion by ,Opinion by: TATE
 356 ,Counsel    ,"Counsel:  [**1]  Gerald C. Bender, Chicago, Illinois, for Plaintiff.
                  John T. Duax, Mark L. Hellner, Schwartz & Freeman, Chicago, Illinois, for Defendant."
 357 ,Judges     ,"Judges:  Marvin E. Aspen, District Judge."
 357 ,Opinion by ,Opinion by: ASPEN
 363 ,Counsel    ,"Counsel: Jim Mattox, Attorney General of Texas, David Richards, Exec. Asst., Attorney General's Office, Paul D.
                  Rich, Chief Antitrust Div., Attorney General's Office, Marianne Woodard, Assistant Attorney General, Christine
                  Beck, Assistant Attorney General, all of Austin, Texas, for Appellant.
                  E. Thomas Bishop, P. Michael Jung, Mark Donheiser, all of the Firm of Strasburger & Price, Dallas, Texas, for
                  Appellee."
 363 ,Judges     ,"Judges:  Ted M. Akin, Justice."
 363 ,Opinion by ,Opinion by: AKIN
 370 ,Counsel    ,"Counsel: David I. Herbst, of Portes, Sharp, Herbst & Kravets, Ltd., of Chicago, for appellant.
                  Donald L. Johnson, Marty J. Schwartz, and Kurt D. Baer, all of Chicago, for appellees."
 370 ,Judges     ,"Judges: PRESIDING JUSTICE JIGANTI delivered the opinion of the court.  JOHNSON and ROMITI, JJ., concur."
 370 ,Opinion by ,Opinion by: JIGANTI
 373 ,Counsel    ,"Counsel: Peter M. Fishbein, Kay, Scholer, Fierman, Hays & Handler, New York, New York for Defendant-
                  Appellant.
                  Robert B. Nicholson, U.S. Dept. of Justice, Washington, District of Columbia, for Plaintiff-Appellee."
 373 ,Judges     ,"Judges: Bauer and Eschbach, Circuit Judges; and Edwards, Senior Circuit Judge. *"
 373 ,Opinion by ,"Opinion by: EDWARDS, JR."
 385 ,Counsel    ,"Counsel: Farrow, Schildhause, Wilson & Rains and Harold R. Farrow, Sacramento, California, Pachter, Gold &
                  Schaffer and John A. Wellcome and Mark Leach, Los Angeles, California, for the Plaintiff-Appellant.
                  Arent, Fox, Kintner, Plotkin & Kahn, and George H. Shapiro, James P. Mercurio and Gerald E. Oberst, Washington,
                  District of Columbia, Amicus Curiae.
                  Edward C. Farrell, Ira Reiner, City Attorney, Edward Perez, Deputy City Attorney, Los Angeles, California, for the
                  Defendants-Appellees.
                  Howard, Rice, Nemerovski, et al. and Jerome B. Falk, Jr., Dirk M. Schenkkan and Therese M. Stewart, San
                  Francisco, California, Amicus Curiae."
 385 ,Judges     ,"Judges: Sneed, Anderson, and Ferguson, Circuit Judges."
 385 ,Opinion by ,Opinion by: SNEED
 408 ,Counsel    ,"Counsel: Michael T. Sawyier argued the cause for petitioners.  With him on the briefs were Stephen B. Cohen,
                  George C. Pontikes, and John J. Casey, Jr.
                  Charles W. Murdock, Deputy Attorney General of Illinois, argued the cause for the State of Illinois et al. as amici
                  curiae urging reversal.  With him on the brief were Neil F. Hartigan, Attorney General of Illinois, and Robert E. Davy,
                  Thomas J. DeMay, and James N. O'Hara, Assistant Attorneys General, Linley E.  Pearson, Attorney General of
                  Indiana, and Frank A. Baldwin, Deputy Attorney General, Bronson C. La Follette, Attorney General of Wisconsin,
                  and Michael L. Zaleski, Assistant Attorney General.
                  D. Kendall Griffith argued the cause for respondent.  With him on the brief were Thomas M. Crisham, Robert E.
                  Nord, and Pamela S. Hollis."
 408 ,Judges     ,"Judges: O'CONNOR, J., delivered the opinion of the [****5]  Court, in which BRENNAN, WHITE, MARSHALL,
                  POWELL, and REHNQUIST, JJ., joined.  BURGER, C. J., filed an opinion concurring in the judgment, post, p. 387.
                  BLACKMUN and STEVENS, JJ., took no part in the consideration or decision of the case."
 408 ,Opinion by ,Opinion by: O'CONNOR
 421 ,Counsel    ,"Counsel:  [**1]  Ernest E. Barrow, II, of Grant & Barrow, Gretna, Louisiana, Richard J.  Conway, Garret G.
                  Rasmussen and Michael G. Plantamura of Patton, Boggs & Blow, Washington, District of Columbia, for Plaintiff.
                  Charles W. Lane, III, George P. Manson, Jr., of Jones, Walker, Waechter, Poitevent, Carrere & Denegre, New
                  Orleans, Louisiana, Hubert A. Vondenstein, Parish Atty., Gretna, Louisiana, for Defendants."
 421 ,Judges     ,"Judges: Feldman, District Judge."
 421 ,Opinion by ,Opinion by: FELDMAN
 434 ,Judges     ,"Judges: Campos, United States District Judge."
 434 ,Opinion by ,Opinion by: CAMPOS
 446 ,Opinion by ,Opinion by:  [*1]  MAZZONE
 461 ,Counsel    ,"Counsel:  [**1]  Robert M. Phillips, Landskroner & Phillips, Cleveland, Ohio, for Plaintiff.
                  Robert A. Goodman, Cleveland, Ohio, Craig M.  Brown, Cleveland, Ohio, James P. Garner, Cleveland, Ohio,
                  William E. Willis, Sullivan & Cromwell, New York, New York, Tobias J.  Bermant, Sabin, Bermant & Blau, New York,
                  New York, Lawrence M. Oberdank, Cleveland, Ohio, for Defendant."
 461 ,Judges     ,"Judges:  Aldrich, J."
 461 ,Opinion by ,Opinion by: ALDRICH
 482 ,Counsel    ,"Counsel: Joseph J. Benedict argued the cause for appellant (Benedict and Altman, attorneys; Joseph J. Benedict,
                  on the brief).
                  Gerard C. Sims, Deputy Attorney General, argued the cause for respondent (Irwin I. Kimmelman, Attorney General
                  of New Jersey, attorney; Steven Kaflowitz, of counsel; Gerard C. Sims and Steven Kaflowitz, on the brief)."
 482 ,Judges     ,"Judges: Michels, Petrella and Baime.  The opinion of the court was delivered by Baime, J.A.D."
 482 ,Opinion by ,Opinion by: BAIME
 496 ,Counsel    ,"Counsel: John J. Covelli argued the cause for petitioners.  With him on the briefs was Michael P. May.
                  Frederick W. Fischer argued the cause and filed a brief for respondent. *
                  [****5]"
 496 ,Judges     ,"Judges: POWELL, J., delivered the opinion for a unanimous Court."
 496 ,Opinion by ,Opinion by: POWELL
 508 ,Counsel    ,"Counsel:  [**1]  Gail Pigg, Nashville, Tennessee, for Plaintiff.
                  Robert J. Walker, Nashville, Tennessee, Gayle Malone, Jr., Nashville, Tennessee, for Defendant."
 508 ,Judges     ,Judges:  Wiseman
 508 ,Opinion by ,Opinion by: WISEMAN
 523 ,Counsel    ,"Counsel: Allen I. Hirsch argued the cause for petitioners.  With him on the brief for petitioner Southern Motor
                  Carriers Rate Conference, Inc., was Simon A. Miller.  Bryce Rea, Jr., and Patrick McEligot filed briefs for petitioner
                  North Carolina Motor Carriers Association, Inc.  William Paul Rodgers, Jr., filed briefs for petitioner National
                  Association of Regulatory Utility Commissioners.
                  Deputy Solicitor General [****4]  Wallace argued the cause for the United States.  With him on the brief were
                  Solicitor General Lee, Assistant Attorney General McGrath, Deputy Assistant Attorney General Rule, Carter G.
                  Phillips, Catherine G. O'Sullivan, Elliott M. Seiden, and Nancy C. Garrison. *
                  * Briefs of amici curiae urging reversal were filed for the American Movers Conference et al. by James A. Calderwood, Edward J.
                  Kiley, and Robert R. Harris; and for the Edison Electric Institute by S. Eason Balch and H. Hampton Boles.
                  471 U.S. 48, *48; 105 S. Ct. 1721, **1721; 85 L. Ed. 2d 36, ***36; 1985 U.S. LEXIS 196, ****1
                  
                  
                  [****5]"
 523 ,Judges     ,"Judges: POWELL, J., delivered the opinion of the Court, in which BURGER, C. J., and BRENNAN, MARSHALL,
                  BLACKMUN, REHNQUIST, and O'CONNOR, JJ., joined.  STEVENS, J., filed a dissenting opinion, in which
                  WHITE, J., joined, post, p. 66."
 523 ,Opinion by ,Opinion by: POWELL
 541 ,Counsel    ,"Counsel: James M. Gaines, Huntsville, Alabama, for Appellant.
                  John M. Heacock, Jr., Huntsville, Alabama, for Appellee.
                  Jerry W. Powell, Birmingham, Alabama, for Appellee."
 541 ,Judges     ,"Judges: Vance and Anderson, Circuit Judges, and Pittman, * District Judge."
 541 ,Opinion by ,"Opinion by: ANDERSON, III"
