頁碼,內容類型,內容
100,Judges,"Judges: Hon. Denise L. Cote, United States District Judge."
100,Opinion by,Opinion by: Denise L. Cote
115,Counsel,"Counsel: Michael L. Barkett, The Barkett Law Firm PLLC, Tulsa, Oklahoma, for Appellants.
William H. Spitler, McDonald, McCann & Metcalf, LLP (G. Michael Lewis, Doerner, Saunder, Daniels & Anderson, 
LLP, Tulsa, Oklahoma, and James W. Conner, Jr., and Jason L. Glass, Richards & Connor, PLLP, Tulsa, 
Oklahoma, with him on the brief), Tulsa, Oklahoma, for Appellees."
115,Judges,"Judges: Before TYMKOVICH, McKAY, and HOLMES, Circuit Judges."
115,Opinion by,Opinion by: TYMKOVICH
128,Counsel,"Counsel:  [*1] For Shahriar Almasi, an individual, Gadri Corporation, a California corporation, HUI Enterprise, Inc, a 
California corporation, PSS Enterprises, Inc, a California corporation, Jerry Ross, an individual, Jagmohan S. Shani, 
an individual, Gurpret S Sethi, an individual, Deepa K Sethi, an individual, T.P. & E. Inc, a California corporation, 
Plaintiffs: Thomas Paul Bleau, LEAD ATTORNEY, Megan Ann Childress, Bleau Fox A.P.L.C., Los Angeles, CA.
For Equilon Enterprises, LLC, a Delaware lilmited liability company, Defendant: Robin Assaf Wofford, LEAD 
ATTORNEY, Jocelyn Dana Hannah, Wilson Turner Kosmo LLP, San Diego, CA."
129,Judges,"Judges: EDWARD J. DAVILA, United States District Judge."
129,Opinion by,Opinion by: EDWARD J. DAVILA
138,Counsel,"Counsel:  [*1] Attorneys for Plaintiff(s): Not Present.
Attorneys for Defendant(s): Not Present."
138,Judges,"Judges: Honorable Philip S. Gutierrez, United States District Judge."
138,Opinion by,Opinion by: Philip S. Gutierrez
144,Counsel,"Counsel:  [*1] For Roberto Cuan, Movant: ROBERTO CUAN, LEAD ATTORNEY, BALESTRIERE FARIELLO, 
NEW YORK, NY.
For BANXCORP, Plaintiff: LAWRENCE C. HERSH, LEAD ATTORNEY, RUTHERFORD, NJ; NELSON E. 
CANTER, LEAD ATTORNEY, CANTER LAW FIRM P.C., WHITE PLAINS, NY.
For BANKRATE,INC., a Delaware Corporation, Defendant: ERIC JESSE, LEAD ATTORNEY, LOWENSTEIN 
SANDLER, ROSELAND, NJ; R. SCOTT THOMPSON, LEAD ATTORNEY, BERNARD JOHN COONEY, MICHAEL 
J. HAHN, LOWENSTEIN SANDLER PC, ROSELAND, NJ.
For LENDINGTREE LLC, Consol Defendant: SEAN J. KIRBY, SHEPPARD MULLIN RICHTER & HAMPTON LLP, 
NEW YORK, NY."
145,Judges,"Judges: Esther Salas, United States District Judge."
145,Opinion by,Opinion by: Esther Salas
149,Counsel,"Counsel:  [*1] For Heartland Recreational Vehicles LLC, Plaintiff: Abigail M Butler, David P Irmscher, LEAD 
ATTORNEYS, Peter A Meyer, Faegre Baker Daniels LLP - FW/IN, Fort Wayne, IN; Jared B Briant PHV, PRO HAC 
VICE, Faegre Baker Daniels LLP - Den/CO, Denver, CO.
For Forest River Inc, Defendant: Ryan M Fountain, LEAD ATTORNEY, Law Offices of Ryan M Fountain, 
Mishawaka, IN.
For Brian R Brady, (defendant in 3:09cv302), Defendant: Brad R Maurer, David P Irmscher, Peter A Meyer, Faegre 
Baker Daniels LLP - FW/IN, Fort Wayne, IN; Jared B Briant PHV, PRO HAC VICE, Faegre Baker Daniels LLP - 
Den/CO, Denver, CO.
For Catterton Partners (defendant in 3:09cv302), Defendant: Eric W von Deck, James M Lewis, Tuesley Hall 
Konopa LLP, South Bend, IN; Peter L Winik PHV, Sarah M Gragert PHV, PRO HAC VICE, Latham & Watkins LLP - 
Was/DC, Washington, DC.
For Thor Industries Inc (defendant in 3:09cv302), Defendant: Brad R Maurer, David P Irmscher, Peter A Meyer, 
Faegre Baker Daniels LLP - FW/IN, Fort Wayne, IN.
For Forest River Inc, Counter Claimant: Ryan M Fountain, LEAD ATTORNEY, Law Offices of Ryan M Fountain, 
Mishawaka, IN.
For Heartland Recreational Vehicles LLC, Counter Defendant: Abigail M Butler, David P Irmscher, Peter  [*2] A 
Meyer, LEAD ATTORNEYS, Faegre Baker Daniels LLP - FW/IN, Fort Wayne, IN; Jared B Briant PHV, PRO HAC 
VICE, Faegre Baker Daniels LLP - Den/CO, Denver, CO."
150,Judges,"Judges: JON E. DEGUILIO, United States District Judge."
150,Opinion by,Opinion by: JON E. DEGUILIO
161,Counsel,"Counsel: For FUNERAL CONSUMERS ALLIANCE INC, GLORIA JACCARINO BENDER, ANTHONY J 
JACCARINO, JOHN CLARK, MARIA MAGSARILI, TONY MAGSARILI, FRANCES H ROCHA, MARSHA BERGER, 
SANDRA GONZALEZ, DEBORAH WINCH, ANNA KAIN, GAY HOLTZ, Plaintiffs - Appellants: Gordon Schnell, 
Esq., Mathew L. Cantor, Esq., Attorneys, Kerin E. Coughlin, Jean Kim, Constantine Cannon, L.L.P., New York, NY; 
Aundrea Kristine Gulley, Robert Joseph Madden, Gibbs & Bruns, L.L.P., Houston, TX.
For SERVICE CORPORATION INTERNATIONAL, Defendant - Appellee: J. Clifford Gunter, III, Attorney, Gregg Lee 
Goldstein, Jeffrey L. Oldham, Bracewell & Giuliani, L.L.P., Houston, TX.

 
For ALDERWOODS GROUP INC., Defendant - Appellee: Andrew Michael Edison, Edison, McDowell & 
Hetherington, L.L.P., Houston, TX.
For HILLENBRAND INDUSTRIES INC., BATESVILLE CASKET CO, Defendants - Appellees: Richard Bruce 
Drubel, Boies, Schiller & Flexner, L.L.P., Hanover, NH; John F. Cove, Jr., Esq., Kieran P. Ringgenberg, Esq., Boies, 
Schiller & Flexner, L.L.P., Oakland, CA."
162,Judges,"Judges: Before DENNIS, CLEMENT, and HIGGINSON, Circuit Judges. EDITH BROWN CLEMENT, Circuit Judge, 
concurring in part and dissenting  [**2] in part."
162,Opinion by,Opinion by: STEPHEN HIGGINSON
182,Counsel,"Counsel: Vorys, Sater, Seymour and Pease L.L.P., Michael G. Long, and Kimberly Weber Herlihy; and Jenner & 
Block L.L.P., David W. DeBruin, Matthew S. Hellman, Lindsay C. Harrison, and Matthew E. Price, for appellant.
Squire, Sanders & Dempsey (US) L.L.P., Alan L. Briggs, Aneca E. Lasley, Christopher F. Haas, Pierre H. Bergeron, 
and Colter Paulson, for appellees.
Michael DeWine, Attorney General, Alexandra T. Schimmer,  [****2] Solicitor General, and David M. Lieberman, 
Deputy Solicitor, urging reversal for amicus curiae state of Ohio.
Jones Day, Douglas Cole, and Mathew A. Kairis, and Linda Woggon, urging reversal for amicus curiae Ohio 
Chamber of Commerce.
Bricker & Eckler and Anne Marie Sferra, urging reversal for amici curiae Ohio Manufacturers' Association and Ohio 
Council of Retail Merchants.
Eugene P. Whetzel, urging reversal for amicus curiae Ohio State bar Association."
183,Judges,"Judges: O'CONNOR, C.J. LANZINGER AND MCGEE BROWN, JJ., concur. PFEIFER, J., concurs in part one of 
the judgment, and dissents in all other respects. LUNDBERG STRATTON and O'DONNELL, JJ., concur in all 
syllabus paragraphs and in part two of the judgment and the portion of the opinion relating thereto, and dissent as 
to part one of the judgment. CUPP, J., concurs in paragraph one of the syllabus and dissents in all other respects."
183,Opinion by,Opinion by: O'CONNOR
231,Counsel,"Counsel:  [*1] For Shield Technologies Corp., Plaintiff: John P. Collins, LEAD ATTORNEY, Collins & Collins, 
Chicago, IL.
For Paradigm Positioning LLC, Thomas W. Nelson, Defendants: Joshua Wilmot Peterson, Samuel John Erkonen, 
Howe & Hutton Ltd., Chicago, IL; Richard A. Saliterman, PRO HAC VICE, Saliterman & Siefferman, P.c., 
Minneapolis, MN.
For Jeffrey D. Vold, Defendant, Counter Claimant: James H Gilbert, PRO HAC VICE, James H Gilbert Law Group 
Pllc, Eden Prairie, MN; Jeffrey J. Halldin, Harrison & Held, LLP, Chicago, IL; John M. Heaphy, Harrison & Held, 
Chicago, IL.
For Transhield, Inc., Defendant: Douglas Alan Robinson, LEAD ATTORNEY, Harness Dickey & Pierce PLC, St. 
Louis, MO; Brent G Seitz, PRO HAC VICE, Harness Dickey & Pierce, Troy, MI; Patrick M Jones, Valerie Gay Lipic, 

 
Greensfelder Hamker & Gale P.C., Chicago, IL; Robert M Siminski, PRO HAC VICE, Harness, Dickey & Pierce, 
PLC, Troy, MI.
For Transhield, Inc., Counter Claimant: Douglas Alan Robinson, LEAD ATTORNEY, Harness Dickey & Pierce PLC, 
St. Louis, MO; Brent G Seitz, PRO HAC VICE, Harness Dickey & Pierce, Troy, MI; Robert M Siminski, PRO HAC 
VICE, Harness, Dickey & Pierce, PLC, Troy, MI.
For Thomas W. Nelson, Paradigm Positioning LLC, Counter  [*2] Claimants: Joshua Wilmot Peterson, Samuel John 
Erkonen, Howe & Hutton Ltd., Chicago, IL."
232,Judges,"Judges: John F. Grady, United States District Judge."
232,Opinion by,Opinion by: John F. Grady
245,Counsel,"Counsel: DANIEL J. SPONSELLER, Law Office of Daniel J. Sponseller, Sewickley, PA, (Karin E. Fisch, Judith L. 
Spanier, Natalie S. Marcus, Abbey Spanier Rodd & Abrams, LLP, New York, NY, on the brief) for Plaintiff-Appellant.
John H. Lyons, Tara S. Emory, Skadden, Arps, Slate, Meagher & Flom LLP, Washington, DC for Defendant-
Appellee KeySpan Corporation.
JON R. ROELLKE, Bingham McCutchen LLP, Washington, DC (Anthony R. Van Vuren, Bingham McCutchen LLP, 
Washington, DC, Jeffrey Q. Smith, Laila Abou-Rahme, Bingham McCutchen LLP, New York, NY, on the brief) for 
Defendant-Appellee Morgan Stanley Capital Group Inc.
J. DOUGLAS RICHARDS, Cohen Milstein, New York, NY (Benjamin D. Brown, Cohen Milstein,  [**2] New York, 
NY; Richard M. Brunell, American Antitrust Institute, Washington, DC; Christopher L. Sagers, Cleveland-Marshall 
College of Law, Cleveland State University, Cleveland, OH) for amicus curiae American Antitrust Institute."
245,Judges,"Judges: Before: WALKER, LYNCH, and DRONEY, Circuit Judges."
245,Opinion by,"Opinion by: JOHN M. WALKER, JR."
