頁碼,內容類型,內容
65,Judges,"Judges: Before SEYMOUR, Chief Judge, ALARCON, * and HENRY, Circuit Judges."
65,Opinion by,Opinion by: SEYMOUR
73,Counsel,"Counsel:  [*1]  For TRAFFIC SCAN NETWORK, INC., plaintiff: Jack M. Alltmont, Curtis R. Boisfontaine, Cary J. 
Amann, Sessions & Fishman, New Orleans, LA. Brad A. Adams, Brad A. Adams, PLC, New Orleans, LA. Julie 
Anne Scheib, Leonard & Leonard, Ltd., Lafayette, LA. 
For MARC E WINSTON, TRAFFIC CAMERA REPORTS, INC., MARCO OUTDOOR ADVERTISING, INC., 
WINSTON COMMUNICATIONS CORPORATION, WINSTON CAPITAL MANAGEMENT CORPORATION, 
defendants: Don M. Richard, Denechaud & Denechaud, New Orleans, LA."
73,Judges,"Judges: Sarah S. Vance, UNITED STATES DISTRICT JUDGE"
73,Opinion by,Opinion by: Sarah S. Vance
91,Counsel,"Counsel:  [**1]  McCORMICK & MAITLAND, Norfolk, MA, Attorney for Plaintiff, Of"
91,Counsel,"Counsel: EDWARD J. 
McCORMICK, III, ESQ.
MARK J. LANZA, ESQ., Franklin, MA, Attorney for Defendant Town of Franklin.
GOODWIN, PROCTER & HOAR, Exchange Place, Boston, MA, Attorneys for Defendants WMX Technologies, Inc., 
Waste Management, Inc., Wheelabrator Millbury, Inc., Of"
92,Counsel,"Counsel: STEVEN J. COMEN, ESQ., JAMES J. DILLON, 
ESQ., J. ANTHONY DOWNS, ESQ."
92,Judges,"Judges: Morris E. Lasker, U.S.D.J."
92,Opinion by,Opinion by: Morris E. Lasker
103,Judges,"Judges: Before: CUMMINGS, ** SCHROEDER and RYMER, Circuit Judges."
104,Counsel,"Counsel: For Plaintiff: JAMES M. ANDREWS, ESQ., LINDSEY H. TAYLOR, ESQ., FRIEDMAN SIEGELBAUM, 
Roseland, NJ.
For GERS Retail Systems, Inc., Defendant: DAVID J. MOLTON, ESQ., MOLTON & MEEKINS, Montclair, NJ. 
KENNETH G. ROBERTS, ESQ., New York, NY."
104,Judges,"Judges: ALFRED M. WOLIN, U.S.D.J."
105,Opinion by,Opinion by: ALFRED M. WOLIN
114,Counsel,"Counsel: THOMAS A. HOLMAN, New York, New York (Louis Wollin, Lefrak & Holman, New York, New York, 
Kenneth F. McCallion, Barbara J. Hart, Goodkind Labaton Rudoff & Sucharow, New York, New York, Peter 
McCallion, Garrison, New York, of counsel), for Plaintiffs-Appellants G.K.A. Beverage Corp., et al.
RICHARD E. BENNETT, New York, New York, for Plaintiffs-Appellants Lundon Beverage Distribution Corporation, 
J. Mulvey Distribution Corporation, Moe's Beverage Corporation, and Day Layt Distribution Corporation.
PETER E. GREENE, New York, New York (Peter S. Julian, Skadden, Arps, Slate, Meagher & Flom, New York, 
New York, of counsel), for Defendant-Appellee Harold Honickman.
PHILIP D. BARTZ, Washington, D.C. (Leslie J. Cloutier, Morrison & Foerster, Washington, D.C., Mark P. Ladner, 
Morrison & Foerster,  [**2]  New York, New York, of counsel), for Defendants-Appellees Dr. Pepper/Seven-Up 
Companies, Inc. and Dr. Pepper/Seven-Up Corporation.
DAVID A. ROBINSON, New York, New York, for Defendant-Appellee Lance T. Funston."
114,Judges,"Judges: Before: KEARSE and WINTER, Circuit Judges, and CONNER, * District Judge.
* The Honorable William C. Conner, Judge, United States District Court for the Southern District of New York, sitting by 
designation.
55 F.3d 762, *762; 1995 U.S. App. LEXIS 13556, **1"
114,Opinion by,Opinion by: WINTER
124,Counsel,"Counsel: Khourie, Crew & Jaeger, Townsend and Townsend Khourie and Crew, Eugene C. Crew, Daniel J. 
Furniss, Louise E. Ma, Timothy F. Perry, Amy Slater, Thoedore T. Herhold and Paul F. Kirsch for Petitioner and 
Real Party in Interest Weil Insurance Agency, Inc. 
Daniel E. Lungren, Attorney General, Roderick E. Walston, Chief Assis tant Attorney General, Sanford Gruskin and 
Thomas Greene, Assistant Attorneys General, Thomas P. Dove, Jesse W. Markham, Jr., Dave Stirling, Richard N. 
Light and Kathleen E. Foote, Deputy Attorneys General, Gil Garcetti, District Attorney Los Angeles, Thomas A. 
Papageorge and Alan Yengoyan, Deputy District Attorneys, as Amici Curiae on behalf of Petitioner and Real Party 
in Interest Weil Insurance Agency, Inc. 
James D. Biernat, Howard, Rice, Nemerovski, Canady, Robertson & Falk, Jerome B. Falk, Jr., H. Joseph Escher III, 
Pauline E. Calande, Theresa M. Beiner, Sheppard, Mullin, Richter & Hampton, Dale E. Fredericks, Darryl M. Woo, 
Adams, Duque & Hazeltine, James L. Moak, David [****2]  R. Shane, Ann Sparkman, Musick, Peeler & Garrett, R. 
Joseph De Briyn, Jon C. Cederberg, Crosby, Heafey, Roach & May, Roaul D. Kennedy, Weld, Freeland, Cooper & 
LeHocky, Mark LeHocky, Robert R. Verber, Peter E. Davis, Sidley & Austin, Peter I. Ostroff, Elroy H. Wolff, Munger, 
Tolles & Olson, Charles D. Siegal, Allison B. Stein, Parcel, Mauro, Hultin & Spaanstra and Malcolm Wheeler for 
Petitioners and Real Parties in Interest Manufacturers Life Insurance Company et al. 


 
Buchalter, Nemer, Fields & Younger, Marcus M. Kaufman, Hugh A. Linstrom, Morrison & Foerster, James J. 
Garrett, Lori A. Schechter, Thelen, Marrin, Johnson & Bridges, Steven L. Hock, Hilary N. Rowen, Marta R. 
Pierpoint, Richard E. Barnsback and Philip E. Stanno as Amici Curiae on behlaf of Petitioners and Real Parties in 
Interest Manufacturers Life Insurance Company et al. 
No appearance for Respondent."
124,Judges,Judges:
124,Opinion by,"Opinion by: BAXTER, J."
144,Counsel,"Counsel: For MARGARET M. BAKER, APRIL WALLACE, VICKIE GWIN, et al., Plaintiffs - Appellants: William H. 
Baughman, Jr., ARGUED, Weston, Hurd, Fallon, Paisley & Howley, Cleveland, OH. Ira M. Thomas, BRIEFED, 
Memphis, TN. For ALVIN BARNES, Plaintiff - Appellant: Robert L. Green, BRIEFED, Neely, Green, Fargarson & 
Brooke, Memphis, TN. Ira M. Thomas, Memphis, TN.
For BANK OF BARTLETT, Defendant - Appellee: Bill R. Hester, BRIEFED, Bartlett, TN. For FIRST AMERICAN, 
Defendant - Appellee: J. O. Bass, Jr., Bass, Berry & Sims, Nashville, TN. For FIRST TENNESSEE BANK, 
Defendant - Appellee: John C. Speer, Baker, Donelson, Bearman & Caldwell, Memphis, TN. For LEADER 
FEDERAL BANK, Leader Federal Bank for Savings, Defendant - Appellee: Robert E. Craddock, BRIEFED, 
Memphis, TN. For NATIONAL COMMERCE BANCORPORATION, Defendant - Appellee: Frank J. Glankler, Jr., 
BRIEFED, C. Barry Ward, Robert L. Hutton, Glankler, Brown, Gilliland, Chase, Robinson & Raines, Memphis, TN. 
For NATIONSBANK OF TENNESSEE, Defendant - Appellee: H. Frederick Humbracht, Jr., BRIEFED, Boult, 
Cummings, Conners & Berry, Nashville, TN. For TRI-STATE BANK, Defendant - Appellee: Elijah Noel, Jr., 
BRIEFED, Noel & Sugarmon, Memphis, TN. For UNION PLANTERS NATIONAL BANK, Defendant - Appellee: J. 
55 F.3d 1166, *1166; 1995 U.S. App. LEXIS 13501, **1; 1995 FED App. 0165P (6th Cir.), ***Cir.)

 
Richard Buchignani, BRIEFED, Robert L. Crawford, McDonnell Boyd, Memphis, TN. Thomas J. Walsh, Jr., Wolff 
Ardis, Memphis, TN. For BOATMEN'S BANK OF TENNESSEE, Defendant - Appellee: C. Lee Cagle, David Wade, 
ARGUED, BRIEFED, Martin, Tate, Morrow & Marston, Memphis, TN."
144,Judges,"Judges: Before: KENNEDY and SUHRHEINRICH, Circuit Judges; HILLMAN, District Judge. *"
144,Opinion by,Opinion by: KENNEDY
151,Counsel,"Counsel: Attorneys for Plaintiff: Thomas Cullen, Jr., Esq., Jone, Day, Reavis & Pogue, Washington, D.C. Donald I. 
Baker, Esq., Washington, D.C. Tim L. Campbell, Esq., Russell Carparelli, Esq., Matthew S. McElhiney, Esq., 
Bradley, Campbell, Carney & Madsen, Golden, CO.
Attorneys for Defendants: James E. Scarboro, Esq., Tim Atkeson, Esq., Arnold & Porter, Denver, CO. Jerome I. 
Chapman, Esq., Douglas L. Wald, Esq., Arnold & Porter, Washington, D.C., (For Miller and Molson, U.S.A.) Jane 
Michaels, Esq., James E. Hartley, Esq., Holland & Hart, Denver, CO. A. Paul Victor, Esq., Debra J. Pealstein, Esq., 
Weil, Gotshal & Manges, New York, NY, (For Molson Companies Ltd.)"
151,Judges,"Judges: JOHN L. KANE, JR., U.S. SENIOR DISTRICT COURT JUDGE"
151,Opinion by,"Opinion by: JOHN L. KANE, JR."
162,Counsel,"Counsel: Nossaman, Guthner, Knox & Elliott, William T. Bagley, Douglas J. Maloney, Alan D. Miller, J. Michael 
Reidenbach, Joshua Bar-Lev, McKenna & Cuneo, Howard V. Golub, and Brunn & Flynn for Plaintiff and Appellant. 
Michael H. Krausnick, County Counsel, and Andrew N. Eshoo, Deputy County Counsel, for Defendants and 
Respondents. 
Daniel E. Lungren, Attorney General, Roderick E. Walston, Chief Assistant Attorney General, Thomas Greene, 
Assistant Attorney General, Richard N. Light and Sanford N. Gruskin, Deputy Attorneys General, as Amici Curiae, 
upon the request of the Court of Appeal."
162,Judges,Judges:
162,Opinion by,"Opinion by: VARTABEDIAN, J."
174,Counsel,"Counsel: JEFFREY M. GARROD, ESQ., ORLOFF, LOWENBACH, STIFELMAN & SIEGEL, Roseland, NJ. JULIUS 
RABINOWITZ, ESQ., KUHN & MULLER, New York, NY, Attorneys for Plaintiffs/Counterclaim Defendants.
MITCHELL P. NOVICK, ESQ., Montclair, NJ. H. KENNETH KUDON, ESQ., PAUL T. GALLAGHER, ESQ., 
JACKSON & CAMPBELL, Washington, DC., Attorneys for Defendant/Counterclaimant Kendiesel."
174,Judges,"Judges: ALFRED M. WOLIN, U.S.D.J."
174,Opinion by,Opinion by: ALFRED M. WOLIN
185,Counsel,"Counsel: For JEANINE FOR HERSELF AND ALL OTHERS SIMILARLY SITUATED, plaintiff: Herbert T. Schwartz, 
Esq., SULLINS, JOHNSTON, ROHRBACK & MAGERS, Houston, TX.
For STATE FARM FIRE & CASUALTY COMPANY, defendant: Charles M. Johnston, Esq., TAYLOR, DAY & RIO, 
Jacksonville, FL. William M. Hannay, Pro Hac Vice, Michael Neil Lloyd, Pro Hac Vice, WILLIAM M. HANNAY, P.A., 
Chicago, IL. Mark Kenneth Delegal, Vincent J. Rio, III, TAYLOR, DAY & RIO, Tallahassee, FL.
For ALLSTATE INSURANCE COMPANY, defendant: Brian S. Duffy, Esq., BRIAN S. DUFFY P.A., Tallahassee, FL.
For AETNA CASUALTY & SURETY COMPANY, defendant: C. Alan Lawson, Mr., STEEL, HECTOR & DAVIS, 
Tallahassee, FL. Mark F. Horning, Pro Hac Vice, STEPTOE & JOHNSON, Washington, DC.
For FLORIDA WINDSTORM UNDERWRITING ASSOCIATION, defendant: Christine Rieger Milton, Esq., 
MAHONEY, ADAMS & CRISER, P.A., Jacksonville, FL. Daniel C. Brown, Esq., KATZ, KUTTER, HAIGLER, 
904 F. Supp. 1346, *1346; 1995 U.S. Dist. LEXIS 7935, **1

 
ALDERMAN, DAVIS, MARKS & BRYANT, Tallahassee, FL. Bill L. Bryant, Jr., Esq., FOLEY & LARDNER, 
Tallahassee, FL.
For THE HARTFORD COMPANY, defendant: Fred Wallace Pope, Jr., Esq., F. WALLACE POPE, JR., ESQUIRE, 
Clearwater, FL."
186,Judges,"Judges: WILLIAM C. SHERRILL, JR., UNITED STATESMAGISTRATE JUDGE"
186,Opinion by,"Opinion by: WILLIAM C. SHERRILL, JR."
194,Judges,"Judges: Before: GIBSON, ** HUG, and FERGUSON, Circuit Judges."
198,Counsel,"Counsel:  [*1]  WEBER & WEBER, Attorneys for Plaintiffs, Hauppauge, New York, By: William E. Weber, Esq., 
Laurence P. Myer, Esq.
STROOCK & STROOCK & LAVAN, Attorneys for Health Insurance Plan of Greater New York, Inc., By: Bruce H. 
Schneider, Esq.
SIDLEY & AUSTIN, Attorneys for American Medical Association, New York, New York, By: Steven M. Bierman, 
Esq.
MICHAELS, WISHNER & BONNER, Attorneys for Health Insurance Association of America, Inc., Washington, 
D.C., By: Arthur Lerner, Esq."
198,Judges,"Judges: ARTHUR D. SPATT, United States District Judge."
198,Opinion by,Opinion by: ARTHUR D. SPATT
208,Counsel,"Counsel:  [**1]  For LAGO & SONS DAIRY, INC., MICHAEL LAGO, plaintiffs: Charles J. Dunn, Esq., Wadleigh, 
Starr, Peters, Dunn & Chiesa, Manchester, NH.
For H.P. HOOD, INC., defendant: John V. Dwyer, Esq., Deasy & Dwyer, PA, Nashua, NH. Philip D. O'Neill, Jr., 
Esq., Edwards & Angell, Boston, MA.
For H.P. HOOD, INC., counter-claimant: John V. Dwyer, Esq., Deasy & Dwyer, PA, Nashua, NH. Philip D. O'Neill, 
Jr., Esq., Edwards & Angell, Boston, MA.
For LAGO & SONS DAIRY, INC., counter-defendant: Charles J. Dunn, Esq., Wadleigh, Starr, Peters, Dunn & 
Chiesa, Manchester, NH."
208,Judges,"Judges: Shane Devine, Senior Judge United States District Court."
208,Opinion by,Opinion by: SHANE DEVINE
229,Counsel,"Counsel: Michael K. Kellogg argued the cause for appellant SBC Communications Inc. With him on the briefs were 
James D. Ellis, Liam S. Coonan and Martin E. Grambow.
56 F.3d 1484, *1484; 1995 U.S. App. LEXIS 15533, **1

 
L. Andrew Tollin argued the cause for appellants BellSouth Corporation, et al. With him on the briefs were Michael 
D. Sullivan, Robert G. Kirk, Craig E. Gilmore, Georgina M. Lopez-Ona, Walter H. Alford, John F. Beasley, William 
B. Barfield and Jim O. Llewellyn.
John E. Ingle, Deputy Associate General Counsel, Federal Communications Commission, argued the cause for 
appellee. With him on the brief were William E. Kennard, General Counsel, Christopher J. Wright, Deputy General 
Counsel, Daniel M. Armstrong, Associate General Counsel, and Laurence N. Bourne, Counsel. John W. Berresford, 
Counsel, Federal Communications Commission, entered an appearance.
David W. Carpenter argued the cause for intervenor AT&T Corporation. With him on the brief were Peter D. Keisler 
and Mark C. Rosenblum.
Charles H. Helein and Julia A. Waysdorf were on the brief for intervenor Ad Hoc IXCs.
Michael  [**2]  E. Glover, John Thorne, James R. Young and Stephen M. Tuller entered appearances for intervenor 
Bell Atlantic Telephone Companies."
230,Judges,"Judges: Before: GINSBURG, SENTELLE and RANDOLPH, Circuit Judges."
230,Opinion by,Opinion by: GINSBURG
243,Counsel,"Counsel:  [*1]  For ANTI-MONOPOLY, INC., plaintiff: Carl E. Person, New York, NY.
For HASBRO, INC., defendant; Dennis P. Orr, Shearman & Sterling, NY, NY. Gary L. Reback, Susan Abouchar 
Creighton, Steven A. Maddox, Wilson Sonsini Goodrich & Rosati, Palo Alto, CA."
243,Judges,"Judges: LAWRENCE M. McKENNA, U.S.D.J."
243,Opinion by,Opinion by: LAWRENCE M. McKENNA
260,Counsel,"Counsel:  [**1]  For NANCY L. AMBROSE, On behalf of themselves and all others similarly situated, HABIB 
GUIRGUIS, On behalf of themselves and all others similarly situated, plaintiffs: Richard Tyler McGrath, Kane, 
Jeffries, Foreman & Gayle, Richmond, VA. Irwin W. Stolz, Gambraell & Stolz, Atlanta, GA. Gene Mac Winburn, 
Winburn, Lewis, & Barrow, Athens, GA.
For BLUE CROSS & BLUE SHIELD OF VIRGINIA, INC. aka Trigon Blue Cross Blue Shield, HMO OF VIRGINIA, 
INC., HEALTHKEEPERS, INC. fka Healthkeepers of Virginia, Inc., defendants: James Crawford Roberts, Mays & 
Valentine, Richmond, VA. James Brien Comey, Jr., R. Gordon Smith, James Patrick McElligott, Jr., Robert Gordon 
Smith, McGuire, Woods, Battle & Boothe, Richmond, VA. Jeanette Dian Rogers, Blue Cross & Blue Shield of 
Virginia, Legal Department, Richmond, VA."
260,Judges,"Judges: Robert E. Payne, United States District Judge"
260,Opinion by,Opinion by: Robert E. Payne
276,Counsel,"Counsel:  [**1]  For NATIONAL BUGMOBILES, INC., on behalf of itself and all others similarly situated, plaintiff: 
Deborah Farrar Quirk, Kansas City, MO. Thomas H. Brill, Mission Hills, KS. Joel C Meredith, Krishna Narine, 
Meredith, Cohen & Greenfogel, P.C., Philadelphia, PA. Vernon N Reaser, Jr, Reaser & Wall, Victoria, TX. Issac L. 
Diel, Leawood, KS.
For FARMLAND INDUSTRIES, INC., intervenor-plaintiff: Edmund S. Gross, Farmland Industries, Inc., Kansas City, 
MO. Alvin D Shapiro, Law Offices of Alvin D. Shapiro, Kansas City, MO.
For PESTCON SYSTEMS INC, DEGESCH AMERICA, INC., DETIA FREYBERG GMBH, defendants: David E 
Everson, Jr, Tammy L. Womack, Stinson, Mag & Fizzell, Kansas City, MO. Nancy L Heilman, Cohen & Grigsby, 
Pittsburgh, PA. For INVENTA CORPORATION, defendant: Floyd R Finch, Jr., Jeffrey J. Simon, Sally B. Surridge, 
Blackwell, Sanders, Matheny, Weary & Lombardi, Kansas City, MO. Tessa K. Jacob, Blackwell, Sanders, Matheny, 
Weary & Lombardi, Overland Park, KS. For DETIA-DEGESCH GMBH, defendant: Bryan Cave, Kansas City, MO. 
James L. Eisenbrandt, Bryan Cave, Overland Park, KS. Nancy L Heilman, Cohen & Grigsby, Pittsburgh, PA. For 
UNITED PHOSPHORUS, LTD., defendant: Floyd R Finch, Jr.,  [**2]  Katharine S. Bunn, Jeffrey J. Simon, Sally B. 
Surridge, James R. Ward, Blackwell, Sanders, Matheny, Weary & Lombardi, Kansas City, MO. Tessa K. Jacob, 
Blackwell, Sanders, Matheny, Weary & Lombardi, Overland Park, KS. For MCSHARES INC dba Research 
Products Company, defendant: Thomas M. Bradshaw, Dianne M. Hansen, Armstrong, Teasdale, Schlafly & Davis, 
Kansas City, MO. James R Hobbs, Marilyn B. Keller, Wyrsch, Atwell, Mirakian, Lee & Hobbs, Kansas City, MO.
For CHRISTINA S BERNARDO, movant: Eric D. Braverman, Employers Reinsurance Corporation, Overland Park, 
KS. A. Bradley Bodamer, Morrison & Hecker, Overland Park, KS. James E Wright, III, Jones, Walker, Waechter, 
Poiteuent, Carrere & Denegre, New Orleans, LA."
277,Judges,"Judges: Kathryn H. Vratil, United States District Judge"
277,Opinion by,Opinion by: Kathryn H. Vratil
291,Counsel,"Counsel:  [**1]  For Plaintiffs: George C. Clark, Annemarie C. Scanlon, REED SMITH SHAW & MCCLAY, STEIN, 
ZAUDERER, ELLENHORN, FRISCHER & SHARP.
For Defendants: Ronald S. Rauchberg, Francis D. Landrey, Patricia J. Clarke, Mark Monack, PROSKAUER ROSE 
GOETZ & MENDELSOHN LLP."
291,Judges,"Judges: Lewis A. Kaplan, United States District Judge 
891 F. Supp. 155, *155; 1995 U.S. Dist. LEXIS 8941, **8941"
291,Opinion by,Opinion by: Lewis A. Kaplan
317,Counsel,"Counsel: ANTHONY P. LOCRICCHIO, Kailua, Hi.
906 F. Supp. 1377, *1377; 1995 U.S. Dist. LEXIS 16334, **1

 
KAITO & ISHIDA, NELSON T. NAGAUE, MARHSALL D. CHINEN, Community Planning, Inc, Honolulu, Hawaii, for 
Lincoln Ishida.
James Bickerton, William Ramos-Saunders, Honolulu, Hawaii, for William Mccorriston.
CHANG MUI CHANG & CHOCK, T. IRVING CHANG, ALLAN S. CHOCK, Honolulu, Hawaii, for Robert Carter.
RICHARD D. WURDEMAN, RODNEY VEARY, ALICE M. FENT, Deputies Corporation Counsel, C & C of Honolulu, 
Honolulu, Hawaii.
MEI NAKAMOTO, ALSTON, HUNT, FLOYD & ING, Honolulu, Hawaii, for Tetsuo Yasuda, Ysauo Yasuda, Eiman 
Yamamoto.
DAVIS & LEVIN, STANLEY E. LEVIN, Honolulu, Hawaii, for Masanori Kobayashi and Yoshinorie Hayashida.
MERVYN M. KOTAKE, JASON M. YOSHIDA, Honolulu, Hawaii, for Defendant HIROSHI KOBAYASHI.
FUJIYAMA DUFFY FUJIYAMA, JAMES DUFFY, JR., NANCY RYAN, Honolulu, HI.
EUGENE LUM, NORA LUM, LONG BEACH, CA.
FUJIYAMA, DUFFY & FUJIYAMA, WALLACE S. FUJIYAMA, JAMES E. DUFFY, JR., RALPH R. LaFOUNTAINE, 
Honolulu, Hawaii, co-counsel for Frank F. Fasi.
WARREN PRICE, STEVEN MICHAELS, Honolulu, Hawaii, for State Defendants.
ERIC KIM, ARNOLD HOBSON, JR., Honolulu, Hawaii.
STEVEN NAKASHIMA, ROBERT HACKMAN, GOODSILL ANDERSON QUINN & STIFEL, Honolulu, Hawaii, for 
Ernest Souza.
GILBERT & JEYNES, ROBERT CARSON GODBEY, Honolulu, Hawaii.
ROBERT CARTER, Kailua, HI.
JUPITER REX URANIUMUMRHI, Kailua, HI.
RAYMOND PEDRINA, LUZ PEDRINA, Las Vegas, NV."
317,Judges,"Judges: KAY, Chief United States District Judge"
317,Opinion by,Opinion by: KAY
353,Counsel,"Counsel: ARGUED: Stephen Earl Baril, WILLIAMS, MULLEN, CHRISTIAN & DOBBINS, P.C., Richmond, Virginia; 
Theodore Voorhees, Jr., COVINGTON & BURLING, Washington, D.C., for Appellant. 
57 F.3d 1317, *1317; 1995 U.S. App. LEXIS 15835, **1

 
Yvonne Susan Quinn, SULLIVAN & CROMWELL, New York, New York, for Appellees. 
ON BRIEF: John J. Walker, III, WILLIAMS, MULLEN, CHRISTIAN & DOBBINS, P.C., Richmond, Virginia, for 
Appellant. 
Richard C. Pepperman, II, SULLIVAN & CROMWELL, New York, New York; Stephen A. Northup, Robert D. 
Seabolt, MAYS & VALENTINE, Richmond, Virginia, for Appellee Cable Networks; Charles M. Allen, Jr., WRIGHT, 
ROBINSON, MCCAMMON, OSTHIMER & TATUM, Richmond, Virginia; Daniel G. Swanson, Julia A. Dahlberg, 
GIBSON, DUNN & CRUTCHER, Washington, D.C., for Appellee National Cable Advertising; Thomas E. Spahn, 
MCGUIRE, WOODS, BATTLE & BOOTHE, Richmond, Virginia; Gerald J. Fields, Raymond J. Soffientini, Stewart 
Klein, BATTLE FOWLER, New York, New York, for Appellee Cable Media."
354,Judges,"Judges: Before NIEMEYER and MICHAEL, Circuit Judges, and PHILLIPS, Senior Circuit Judge. Judge [**2]  
Niemeyer wrote the opinion, in which Judge Michael and Senior Judge Phillips joined."
354,Opinion by,Opinion by: NIEMEYER
