頁碼 ,內容類型   ,內容
 146 ,Counsel    ,"Counsel: For GARY G. SMITH, LINDA M. SMITH, BRIAN T. SMITH, SMITH FAMILY FOODS, INCORPORATED,
                  JOHN W. HENNESSY, DANI L. HENNESSY, PIZZA FARM, INCORPORATED, SHARON A. FIELDS, LCP OF
                  LENOIR CITY, INCORPORATED, LCP OF EAST NASHVILLE, INCORPORATED, LCP OF CHAPMAN SQUARE,
                  INCORPORATED, LCP OF POWELL PLACE, INCORPORATED, plaintiffs (93-CV-40521): Paul J. O'Reilly,
                  Charles E. Turnbull, O'Reilly, Rancilio, Sterling Heights, MI.
                  For GARY G. SMITH, LINDA M. SMITH, BRIAN T. SMITH, SMITH FAMILY FOODS, INCORPORATED, JOHN W.
                  HENNESSY, DANI L. HENNESSY, PIZZA FARM, INCORPORATED, SHARON A. FIELDS, LCP OF LENOIR
                  CITY, INCORPORATED, LCP OF EAST NASHVILLE, INCORPORATED, LCP OF CHAPMAN SQUARE,
                  INCORPORATED, LCP OF POWELL PLACE, INCORPORATED, plaintiffs (93-CV-40521): Gary A. Austermen,
                  Christopher A. McElgunn, Klenda, Mitchell, Wichita, KS.
                  For GARY G. SMITH, LINDA M. SMITH, BRIAN T. SMITH, SMITH FAMILY FOODS, INCORPORATED, JOHN W.
                  HENNESSY, DANI L. HENNESSY, PIZZA [*2]  FARM, INCORPORATED, SHARON A. FIELDS, LCP OF LENOIR
                  CITY, INCORPORATED, LCP OF EAST NASHVILLE, INCORPORATED, LCP OF CHAPMAN SQUARE,
                  INCORPORATED, LCP OF POWELL PLACE, INCORPORATED, plaintiffs (93-CV-40521): Richard A. Lockridge,
                  Lockridge, Grindal, Minneapolis, MN.
                  For GARY G. SMITH, plaintiff (93-CV-40521): Shawn M. Perry, Perry, Perry, Minneapolis, MN.
                  For GARY G. SMITH, LINDA M. SMITH, BRIAN T. SMITH, SMITH FAMILY FOODS, INCORPORATED, plaintiffs
                  (93-CV-40521): Robert J. Schmit, Schatz, Paquin, Minneapolis, MN.
                  For GARY G. SMITH, plaintiff (93-CV-40521): Richard J. Rodney, Mound, MN.
                  For MICHAEL ANDRZEJEK, EDWARD ANDERSON, A AND A PIZZA, INCORPORATED, THOMAS L. JENSEN,
                  MARCIA A. JENSEN, TM MANAGEMENT, INCORPORATED, ALLEN L. STARKEY, MARJORIE L. STARKEY,
                  MONTEREY BAY FOOD, INCORPORATED, MARION D. MAY, SHARON L. MAY, BOBBIE A. MOORE, TOKEN,
                  INCORPORATED, MOORE AND TAYLOR, INCORPORATED, MAEWOOD, INCORPORATED, WILLIAM HULSE,
                  RUTH ANN HULSE, BR-3, INCORPORATED, JULIAN KING, GAIL KING, J W PIZZA, INCORPORATED, KINGS
                  NORTHERN MICHIGAN FOOD SERVICES, INCORPORATED, KEVIN E. NAGY AND NAGY, INCORPORATED,
                  plaintiffs (96-CV-40254): Charles E. Turnbull, O'Reilly, Rancilio,  [*3]  Sterling Heights, MI.
                  For MICHAEL ANDRZEJEK, EDWARD ANDERSON, A AND A PIZZA, INCORPORATED, THOMAS L. JENSEN,
                  MARCIA A. JENSEN, TM MANAGEMENT, INCORPORATED, ALLEN L. STARKEY, MARJORIE L. STARKEY,
                  MONTEREY BAY FOOD, INCORPORATED, MARION D. MAY, SHARON L. MAY, BOBBIE A. MOORE, TOKEN,
                  1998 U.S. Dist. LEXIS 22039, *1
                  
                  
                  INCORPORATED, MOORE AND TAYLOR, INCORPORATED, MAEWOOD, INCORPORATED, WILLIAM HULSE,
                  RUTH ANN HULSE, BR-3, INCORPORATED, JULIAN KING, GAIL KING, J W PIZZA, INCORPORATED, KINGS
                  NORTHERN MICHIGAN FOOD SERVICES, INCORPORATED, KEVIN E. NAGY AND NAGY, INCORPORATED,
                  plaintiffs (96-CV-40254): Gary A. Austerman, Christopher A. McElgunn, L. D. Klenda, Klenda, Mitchell, Wichita, KS.
                  For MICHAEL ANDRZEJEK, EDWARD ANDERSON, A AND A PIZZA, INCORPORATED, THOMAS L. JENSEN,
                  MARCIA A. JENSEN, TM MANAGEMENT, INCORPORATED, ALLEN L. STARKEY, MARJORIE L. STARKEY,
                  MONTEREY BAY FOOD, INCORPORATED, MARION D. MAY, SHARON L. MAY, BOBBIE A. MOORE, TOKEN,
                  INCORPORATED, MOORE AND TAYLOR, INCORPORATED, MAEWOOD, INCORPORATED, WILLIAM HULSE,
                  RUTH ANN HULSE, BR-3, INCORPORATED, JULIAN KING, GAIL KING, J W PIZZA, INCORPORATED, KINGS
                  NORTHERN MICHIGAN FOOD SERVICES, INCORPORATED, KEVIN E. NAGY AND NAGY, INCORPORATED,
                  plaintiffs (96-CV-40254):  [*4]  Richard A. Lockridge, Lockridge, Grindal, Shawn M. Perry, Perry, Perry, Robert J.
                  Schmit, Schatz, Paquin, Minneapolis, MN.
                  For MICHAEL ANDRZEJEK, EDWARD ANDERSON, A AND A PIZZA, INCORPORATED, THOMAS L. JENSEN,
                  MARCIA A. JENSEN, TM MANAGEMENT, INCORPORATED, ALLEN L. STARKEY, MARJORIE L. STARKEY,
                  MONTEREY BAY FOOD, INCORPORATED, MARION D. MAY, SHARON L. MAY, BOBBIE A. MOORE, TOKEN,
                  INCORPORATED, MOORE AND TAYLOR, INCORPORATED, MAEWOOD, INCORPORATED, WILLIAM HULSE,
                  RUTH ANN HULSE, BR-3, INCORPORATED, JULIAN KING, GAIL KING, J W PIZZA, INCORPORATED, KINGS
                  NORTHERN MICHIGAN FOOD SERVICES, INCORPORATED, KEVIN E. NAGY AND NAGY, INCORPORATED,
                  plaintiffs (96-CV-40254): Richard J. Rodney, Mound, MN.
                  For LITTLE CAESAR ENTERPRISES, INCORPORATED, defendant (93-CV-40521, 96-CV-40254): Irwin M.
                  Alterman, Kemp, Klein, Troy, MI.
                  For LITTLE CAESAR ENTERPRISES, INCORPORATED, defendant (93-CV-40521, 96-CV-40254): Alan C.
                  Harnisch, Harnisch & Hohauser, Bingham Farms, MI.
                  For LITTLE CAESAR ENTERPRISES, INCORPORATED, defendant (93-CV-40521, 96-CV-40254): Stephen D.
                  Susman, Susman Godfrey, Seattle, WA.
                  For LITTLE CAESAR INTERNATIONAL, INCORPORATED, BLUE LINE DISTRIBUTING, INCORPORATED,  [*5]
                  LITTLE CAESAR NATIONAL ADVERTISING PROGRAM, INCORPORATED, defendants (93-CV-40521): Irwin M.
                  Alterman, Kemp, Klein, Troy, MI.
                  For LITTLE CAESAR INTERNATIONAL, INCORPORATED, BLUE LINE DISTRIBUTING, INCORPORATED,
                  LITTLE CAESAR NATIONAL ADVERTISING PROGRAM, INCORPORATED, defendants (93-CV-40521): Alan C.
                  Harnisch, Harnisch & Hohauser, Bingham Farms, MI.
                  For LITTLE CAESAR INTERNATIONAL, INCORPORATED, BLUE LINE DISTRIBUTING, INCORPORATED,
                  LITTLE CAESAR NATIONAL ADVERTISING PROGRAM, INCORPORATED, defendants (93-CV-40521): Stephen
                  D. Susman, Susman Godfrey, Seattle, WA.
                  For MICHAEL ILITCH, MARIAM ILITCH, DAVID DEAL, defendants (96-CV-40254): Irwin M. Alterman, Kemp, Klein,
                  Troy, MI.
                  For MICHAEL ILITCH, MARIAM ILITCH, DAVID DEAL, defendants (96-CV-40254): Alan C. Harnisch, Harnisch &
                  Hohauser, Bingham Farms, MI.
                  For MICHAEL ILITCH, MARIAM ILITCH, DAVID DEAL, defendants (96-CV-40254): Stephen D. Susman, Susman
                  Godfrey, Seattle, WA.
                  For MORLEY CANDY MARKERS WEST, INCORPORATED, respondent (93-CV-40521): Linda C. Scheuerman,
                  Julia F. Blakeslee, Jaffe, Raitt, Detroit, MI.
                  For CENTRALD PRODUCTS, INCORPORATED, movant (93-CV-40521): Daniel M. Share, Barris, Sott,  [*6]
                  Detroit, MI.
                  For CENTRALD PRODUCTS, INCORPORATED, movant (93-CV-40521): Leonard W. Stauffenger, Stark & Knoll,
                  Akron, OH.
                  1998 U.S. Dist. LEXIS 22039, *3"
 148 ,Judges     ,"Judges: STEVEN D. PEPE, UNITED STATES MAGISTRATE JUDGE. HONORABLE PAUL V. GADOLA."
 148 ,Opinion by ,Opinion by: STEVEN D. PEPE
 167 ,Counsel    ,"Counsel: For defendant: Antonio A. Arias-Larcada, San Juan, PR.
                  For defendant: Raul M. Arias-Marxuach, McConnell Valdes, San Juan, PR.
                  For plaintiff: Edilberto Berrios-Perez, Hato Rey, PR."
 167 ,Judges     ,"Judges: DANIEL R. DOMINGUEZ, U.S. DISTRICT JUDGE."
 167 ,Opinion by ,Opinion by: DANIEL R. DOMINGUEZ
 181 ,Counsel    ,"Counsel: Kelly & Rowe, P.A., by E. Glenn Kelly, James Gary Rowe, for plaintiff-appellant.
                  Van Winkle, Buck, Wall, Starnes & Davis, by Stephen J. Grabenstein, for defendant-appellee."
 181 ,Judges     ,"Judges: WYNN, Judge. Judges GREENE and TIMMONS-GOODSON concur. This opinion was authored and
                  delivered to the Clerk of the North Carolina Court of Appeals by Judge Wynn prior to 1 October 1998."
 181 ,Opinion by ,Opinion by: WYNN
 188 ,Counsel    ,"Counsel: RON SOFFER, Fisher & Soffer, New York, NY (Ivan S. Fisher, of counsel), for Plaintiffs-Appellants-
                  Cross-Appellees.
                  FRANCIS J. MENTON, JR., Willkie Farr & Gallagher, New York, NY (Thomas H. Golden, Anne E. Beaumont, of
                  counsel), for Defendants-Appellees-Cross-Appellants."
 188 ,Judges     ,"Judges: Before: KEARSE and MINER, Circuit Judges, and SCULLIN, District Judge. *"
 188 ,Opinion by ,Opinion by: MINER
 201 ,Counsel    ,"Counsel: Gita F. Rothschild, Esq., McCarter & English, LLP, Newark, NJ, for Plaintiffs.
                  Mark F. Rosenberg, Esq., Sullivan & Cromwell, New York, NY, for Plaintiffs.
                  Joseph R. McDonough, Esq., Graham, Curtin & Sheridan, Morristown, NJ, for CIGNA Corporation, Insurance
                  Company of North America, CIGNA Insurance Asia Pacific Ltd., Insurance Company of North America (U.K.) Ltd.,
                  and CIGNA Insurance Company of Europe SA-NV, Defendants.
                  Paul R. Koepff, Esq., Rosemary B. Boller, Esq., O'Melveny & Myers LLP, New York, NY, for CIGNA Corporation,
                  Insurance Company of North America, CIGNA Insurance Asia Pacific Ltd., Insurance Company of North America
                  (U.K.) Ltd., and CIGNA Insurance Company of Europe SA-NV, Defendants.
                  Kevin T. Coughlin, Esq., McElroy, Deutsch & Muvaney, Morristown, NJ, for Certain Australian and European
                  Defendant Insurers and Certain Defendant London Market Companies and Syndicates Subscribing to Portions of
                  Lloyds of London Policies, as more particularly specified in Exhibit A attached to the Notice to Dismiss Plaintiff's
                  Complaint.
                  William P. Shelly, Esq.,  [**2]  Cozen & O'Connor, Philadelphia, PA, for Federal and Vigilant Insurance Companies,
                  Defendants."
 202 ,Judges     ,"Judges: Harold A. Ackerman, U.S.D.J."
 202 ,Opinion by ,Opinion by: Harold A. Ackerman
 212 ,Counsel    ,"Counsel: For CSR LIMITED, CSR AMERICA, INC., plaintiffs: GITA F. ROTHSCHILD, MCCARTER & ENGLISH,
                  NEWARK, NJ.
                  For FEDERAL INSURANCE COMPANY, defendant: WILLIAM P. SHELLEY, COZEN & O'CONNOR, PC,
                  WESTMONT, NJ.
                  For CIGNA CORP., CIGNA INSURANCE COMPANY, defendants: JOSEPH R. MCDONOUGH, GRAHAM,
                  CURTIN & SHERIDAN, PA, MORRISTOWN, NJ.
                  For CIGNA INSURANCE AUSTRALIA LIMITED, defendant: KEVIN T. COUGHLIN, ACELROY, DEUTSCH &
                  MULVANEY, Morristown, NJ.
                  For CERTAIN UNDERWRITERS AT LLOYD'S LONDON, EXCESS INSURANCE COMPANY, LTD., defendants:
                  ROBERT F. PRIESTLEY, MENDES & MOUNT, ESQS., NEWARK, NJ."
 212 ,Judges     ,"Judges: Harold A. Ackerman, U.S.D.J."
 212 ,Opinion by ,Opinion by: Harold A. Ackerman
 227 ,Counsel    ,"Counsel: For Plaintiff: Attorney W. Stuart Parsons, Quarles & Brady, Milwaukee, WI.
                  For Plaintiff: Attorney Anthony Feeherry, Attorney Chris Holding, Goodwin, Procter & Hoar, Boston, MA.
                  For Plaintiff: Attorney Keith D. Shugarman, Goodwin, Procter & Hoar, Washington, DC.
                  For Plaintiff: Attorney Kim Wehrenberg, Federal Signal Corp., Oak Brook, IL.
                  23 F. Supp. 2d 959, *959; 1998 U.S. Dist. LEXIS 16827, **1
                  
                  
                  For Waterous, Defendant: Attorney Scott Hansen, Reinhart, Boerner, Van Dueren, Norris & Rieselbach, Milwaukee,
                  WI.
                  For Waterous, Defendant: Attorney Gary M. London, Burr & Forman, Birmingham, AL.
                  For Pierce Manufacturing, Inc., Defendant: Attorney James McKeown, Foley & Lardner, Milwaukee, WI.
                  For Hale Products Inc., Defendant: Attorney James Greer, Whyte, Hirschboeck & Dudek, Milwaukee, WI.
                  For Hale Products Inc., Defendant: Attorney Paul Cuomo, Collier, Shannon, Rill & Scott, Washington, DC."
 228 ,Judges     ,"Judges: LYNN ADELMAN, District Judge."
 228 ,Opinion by ,Opinion by: LYNN ADELMAN
 243 ,Counsel    ,"Counsel: Schlueter & Byrne, P.C.J. Joseph Raymond, III, Clayton, Missouri, for appellant.
                  Husch & Eppenberger, LLC, Mark G. Arnold, St. Loius, Missouri, Stephen H. Rovak, Stephen J. O'Brien, David P.
                  Stoeberl, St. Louis, Missouri, Mr. Patrick Gunn, St. Louis, Missouri, Mr. Philip T. Ayers, Hazelwood, Missouri, for
                  respondent."
 243 ,Judges     ,"Judges: JAMES A. PUDLOWSKI, PRESIDING JUDGE, WILLIAM H. CRANDALL, Judge, and CLIFFORD H.
                  AHRENS, Judge, CONCUR."
 243 ,Opinion by ,Opinion by: JAMES A. PUDLOWSKI
 250 ,Counsel    ,"Counsel: For PSC INC., plaintiff: William Brueckner, Esq., J. William Reeves, Esq., Boylan, Brown, Code, Fowler,
                  Vigdor & Wilson, LLP, Rochester, NY.
                  For PSC INC., plaintiff: Justin Vigdor, Boylan, Brown, Code, Fowler, Vigdor & Wilson, LLP, Rochester, NY.
                  For PSC INC., plaintiff: James H. Shalek, Esq., Gregory Stephenson, Esq., Lyon & Lyon, P.C., White Plains, NY.
                  For SYMBOL TECHNOLOGIES, INC., consolidated plaintiff: Eric J. Lobenfeld, Esq., Chadbourne & Parke, New
                  York, NY.
                  For SYMBOL TECHNOLOGIES, INC., consolidated plaintiff: Arnold Sprung, Esq., Sprung, Horn, Kramer & Woods,
                  Tarrytown, NY.
                  For SYMBOL TECHNOLOGIES, INC., defendant: Kenneth A. Payment, Esq., Rochester, NY.
                  For SYMBOL TECHNOLOGIES, INC., defendant: Eric J. Lobenfeld, Esq., Chadbourne & Parke, New York, NY.
                  For SYMBOL TECHNOLOGIES, INC., defendant: Arnold Sprung, Esq., Nathaniel Kramer, Esq., Ira Schaefer, Esq.,
                  Sprung, Horn, Kramer & Woods, Tarrytown, NY.
                  For DATA GENERAL CORPORATION, consolidated defendant: David E. Sipiora, Maura B. Leeds, Esq., Fried,
                  Frank, Harris, Shriver & Jacobson, New York, NY.
                  For DATA GENERAL CORPORATION, consolidated defendant: James H. Shalek, Esq., Lyon & Lyon, White
                  Plains, NY.
                  For SYMBOL TECHNOLOGIES, INC., counter-claimant: Kenneth A. Payment, Esq., Rochester, NY.
                  For SYMBOL TECHNOLOGIES, INC., counter-claimant: Eric J. Lobenfeld, Esq., Chadbourne & Parke, New York,
                  NY.
                  For SYMBOL TECHNOLOGIES, INC., counter-claimant: Arnold Sprung, Esq., Nathaniel Kramer, Esq., Ira
                  Schaefer, Esq., Sprung, Horn, Kramer & Woods, Tarrytown, NY.
                  For PSC INC., counter-defendant: William Brueckner, Esq., J. William Reeves, Esq., Boylan, Brown, Code, Fowler,
                  Vigdor & Wilson, LLP, Rochester, NY.
                  For PSC INC., counter-defendant: Justin Vigdor, Boylan, Brown, Code, Fowler, Vigdor & Wilson, LLP, Rochester,
                  NY.
                  For PSC INC., counter-defendant: James H. Shalek, Esq., Lyon & Lyon, White Plains, NY."
 251 ,Judges     ,"Judges: MICHAEL A. TELESCA, United States District Judge."
 251 ,Opinion by ,Opinion by: MICHAEL A. TELESCA
 266 ,Counsel    ,"Counsel: ATTORNEY(S) FOR APPELLANT(S): (FOR PLAINTIFF-APPELLANTS) Julia Boaz-Cooper, WALSTON,
                  STABLER, ET AL., L. Vastine Stabler, Birmingham, AL. T. Dudley Perry, Montgomery AL. John C. Hall, RIVES &
                  PETERSON, Clarence M. Small, Deborah Alley Smith, Birmingham, AL. (FOR PLAINTIFFS-INTERVENORS) John
                  M. Johnson, LIGHTFOOT, FRANKLIN, ET AL., Wynn M. Shuford, Birmingham, Al. For Amicus Curiae States of FL,
                  et al., Robert A. Butterworth, Attorney General, Patricia A. Conners, AAG, Lizabeth A. Leeds, AAG, PL-01 The
                  Capital, Tallahassee, FL.
                  ATTORNEY(S) FOR APPELLEE(S): (FOR HARCROS CHEMICALS) Stanley A. CAsh, HUIE, FERNAMBUCQ &
                  STEWART, birmingham, AL. David E. Everson, Jr., STINSON, MAG & FIZZELL, P.C., Kansas City, MO. (FOR
                  JONES CHEMCIAL) James C. Barton, JOHNSTON, BARTON, PROCTOR, et al., Robert S. Vane, Birmingham,
                  AL. (FOR BAN, WATERS & ROGERS) J. Mark White,  [**3]  Birmingham, AL. Joel Summer, VAN WATERS &
                  ROGERS, kirkland, WA. KEITH E. ROUNDAVILLE, TRENAM, KEMKER, SCHARF, et al., Tampa, FL. (FOR
                  INDUSTRIAL CHEMICAL) Tad G. Long, BRADLEY, ARNANT, ROSE & WHITE, James S. Christie, Jr.,
                  Birmingham, AL. For P.B. & S. Chemical: Andrew P. Campbell, LEITMAN, SIEGAL, PAYNE & CAMPBELL,
                  Birmingham, AL. For B.P. & S. Chemical: Charles David Deep, DEEP & WOMACK, Henderson, KY."
 267 ,Judges     ,"Judges: Before TJOFLAT and COX, Circuit Judges, and WELLFORD *, Senior Circuit Judge."
 267 ,Opinion by ,"Opinion by: TJOFLAT
                  * Honorable Harry W. Wellford, Senior U.S. Circuit Judge for the Sixth Circuit, sitting by designation.
                  158 F.3d 548, *548; 1998 U.S. App. LEXIS 27922, **2"
 297 ,Counsel    ,"Counsel: For Plaintiff: Gilbert J. Andia, Jr., Howard A. Maccord, Jr., Greensboro, NC.
                  For Defendant: Peter J. Juran, Winston-Salem, NC.
                  For Defendant: Nicholas Mesiti, Albany, NY.
                  For MOUNTAIN ACCESSORIES CORPORATION, DICK LOFFER, defendants: Curtis B Buchhammer, ORR
                  BUCHHAMMER & KEHL, Cheyenne, WY.
                  For MOUNTAIN ACCESSORIES CORPORATION, DICK LOFFER, defendants: Daniel Kane, Atlanta, GA."
 297 ,Judges     ,"Judges: N. Carlton Tilley, Jr., United States District Judge."
 297 ,Opinion by ,"Opinion by: N. Carlton Tilley, Jr."
 313 ,Counsel    ,"Counsel: For Plaintiff-Appellant: ROBERT C. McCLELLAND, ESQ., RADEMAKER, MATTY, McCLELLAND &
                  GREVE, Cleveland, Ohio. BASIL C. CULYBA, ESQ., JERROLD J. GANZFRIED, ESQ., THOMAS E.
                  GILBERTSEN, ESQ., ROBERT C. GREEN, ESQ., FABRIZIO RASETTI, ESQ., ROBERT F. RUYAK, ESQ.,
                  HOWREY & SIMON, Washington, DC.
                  For Defendant-Appellee: THOMAS S. KILBANE, ESQ., STACY D. BALLIN, ESQ., MICAH GREEN, ESQ., DAVID
                  LAVEY, ESQ., DAMOND R. MACE, ESQ., SQUIRE, SANDERS & DEMPSEY, Cleveland, Ohio. For CSX
                  Corporation: Legal Counsel, Richmond, VA. For CSX Transportation Inc.: Legal Counsel, CSX Transportation Inc.,
                  Baltimore, MD."
 313 ,Judges     ,"Judges: DIANE KARPINSKI, JUDGE, NAHRA, P.J., and PATTON, J., CONCUR."
 313 ,Opinion by ,Opinion by: DIANE KARPINSKI
 335 ,Counsel    ,"Counsel: Allan V. Hallquist, Peter Sloan, David L. Rein, Jr. Kansas City, Missouri, Blackwell Sanders Matheny
                  Weary & Lombardi, for appellants.
                  William E. Quirk, Shughart Thomson & Kilroy, Kansas City, Missouri, W. James Foland, Foland & Wickens, Kansas
                  City, Missouri, for respondents."
 335 ,Judges     ,"Judges: Before Ellis, P.J., Lowenstein and Riederer, JJ., Presiding Judge All concur."
 335 ,Opinion by ,Opinion by: JOSEPH M. ELLIS
