Page,Label,Text
96,1," This Joint Motion to Dismiss is supported by four distinct briefs: (i) Memorandum of Points and Authorities in Support of Joint 
Motion to Dismiss All Complaints (""Twombly Br."") (ECF No. 207-2); (ii) Memorandum of Points and Authorities in Support of 
Defendants' Joint Motion to Dismiss Plaintiffs' Complaints for Lack of Standing (""Standing Br."") (ECF No. 207-3); (iii) "
97,," Memorandum of Point sand Authorities in Support of Defendants' Joint Motion to Dismiss Various Claims as Time Barred (""SoL 
Br."") (ECF No. 207-4); and (iv) Memorandum of Points and Authorities in Support of Defendants' Joint Motion to Dismiss the 
Indirect Purchaser End Payer Plaintiffs' and Indirect Purchaser Commercial Food Preparers' Consolidated Class Action 
Complaints (""State Law Br."") (ECF No. 207-5). "
100,2," Though the Court credits the allegation that TUG catches, cans, and sells its tuna under the CotS brand. "
101,3," Beyond the fact that they fail to name the Parent Defendants in their Complaint, the EPP Complaint (ECF No. 149) is not 
among those Complaints that adequately allege the Parent Defendants' direct participation in the conspiracy through use of 
acceptable group pleading or otherwise. "
103,4," Though the Court finds less persuasive the allegations that TUG, through its other subsidiary TUNAI, shares some office space 
at CotS branches in the United States."
103,5," And at the MTD hearing, Plaintiffs conceded that they did not specifically allege an inequitable result in their Complaints. (See 
Hr'g Tr. 39:6-10.) The Court declines to infer such a result from the pleadings as they stand, and will instead grant Plaintiffs the 
opportunity to amend their Complaints to allege an inequitable result."
103,6," Because Plaintiffs collectively fail to allege an inequitable result as to both Parent Defendants, the Court need not address, and 
therefore makes no specific conclusion regarding, whether each individual Plaintiff's Complaint adequately alleges the unity of 
interest required for alter ego. However, each Plaintiff will have an opportunity to amend its Complaint consistent with the Court's 
Order. "
104,7," Some Plaintiffs further allege overlap between Dongwon's other subsidiaries and StarKist's governing board. (See, e.g., Kroger 
Compl. ¶ 23.) However, overlap between employees of Dongwon's other subsidiaries and StarKist says less about Dongwon's 
control over StarKist when compared to the overlap between Dongwon's officers and StarKist's corporate governance."
104,8," Though the Court notes that allegations against Dongwon are measurably weaker than those against TUG, including, for 
example, the lack of any allegation that Dongwon shares office space with StarKist. "
105,9," At the MTD Hearing, counsel argued that these are specific allegations. (Hr'g Tr. 24:24-25:12.) The Court disagrees, but is 
willing to find that these are specific conclusions. "
106,10," Including the deficiently pled allegation that ""Dongwon dominated or controlled StarKist's canned tuna business as reflected 
by, among other actions, Dongwon's domination or control of StarKist's production, pricing, hiring, budgeting, capitalization, 
and/or marketing of canned tuna."" (E.g., Meijer Compl. ¶ 16.) "
108,11," Plaintiffs at the hearing further urged the Court to delay deciding this question until the class certification stage. (Hr'g Tr. 42:20-
60:15.) In part, Plaintiffs referenced several district courts that have concluded that in antitrust cases it ""is a close question"" 
whether to apply California law in a state that would otherwise bar indirect-purchaser recovery. E.g., In re TFT-LCD (Flat Panel) 
Antitrust Litigation, No. M 07-1827 SI, 2013 U.S. Dist. LEXIS 97825, 2013 WL 4175253, at *3 (N.D. Cal. July 11, 2013); Pecover 
v. Electronic Arts Inc., No. C 08-2820 VRW, 2010 U.S. Dist. LEXIS 140632, 2010 WL 8742757, at *20 (N.D. Cal. Dec. 21, 2010). 
However, there are many other Courts that do not find the inquiry to be so close; in fact, the final case Plaintiffs provided the 
Court at the hearing explicitly notes that ""[g]iven that the action simply could not go forward in non-repealer states, however, it is 
too much of a stretch to employ California law as an end run around the limitations those states have elected to impose on "
109,," standing."" In re Korean Ramen Antitrust Litig., No. 13-CV-04115-WHO, 2017 U.S. Dist. LEXIS 7756, 2017 WL 235052, at *22 
(N.D. Cal. Jan. 19, 2017) (alteration in original) (citing In re Optical Disk Drive Antitrust Litig., No. 3:10-MD-2143 RS, 2016 U.S. 
Dist. LEXIS 15899, 2016 WL 467444, at *12 (N.D. Cal. Feb. 8, 2016)). The Court here agrees. And because Plaintiffs have 
brought a putative class consisting of ""[a]ll persons and entities who resided in the United States . . . during the Class Period[,]"" 
(EPP Compl. ¶ 68), this is fatal to such a class. However, Plaintiffs here—as with all other claims—will be granted leave to 
amend."
109,12," Additionally, pursuant to Ninth Circuit precedent Shady Grove's result is the only portion of that case that is useful to this court. 
Infra Part IV.B.(xv). "
110,13," This, of course, implicates the procedure of when indirect purchasers may recover. But the fact that an indirect purchaser may 
nonetheless recover under the statute pursuant to a suit by the Attorney General does not alter the substance of indirect 
purchasers' personal remedy—they have none. "
111,14," Defendants also argue in their Reply that (1) a fundamental tenet of statutory construction is to assume only prospective 
application; and (2) the Oregon legislature could have easily indicated any intent to make the statute apply retroactively. (1) 
Defendants are correct that the Supreme Court has articulated this maxim of construction, but the animating concern behind 
such construction is to avoid constitutional conflict, Vartelas v. Holder, 566 U.S. 257, 132 S.Ct. 1479, 1486-87, 182 L. Ed. 2d 473 
(2012), and Oregon's retroactivity test embraces this concern. (2) Defendants are correct that the Oregon legislature could have 
easily indicated any intent to make the statute apply retroactively, but the legislature could just as easily have indicated any 
intent to make the statute apply only prospectively. And the case Defendants cite for that proposition itself recognizes that 
""remedial and procedural statutes are [often] applied retroactively."" Perkins v. Willamette Indus., Inc., 273 Ore. 566, 542 P.2d 
473, 475 (1975). "
112,15," CFPs additionally argue that Plaintiffs' allegations satisfy Rule 9(b). (CFP Opp'n 25-26.) Given that the Court concludes 
Plaintiffs' allegations do not sound in fraud, the Court does not address this argument. "
113,16," Defendants' Reply asserts that ""Plaintiffs acknowledge that unconscionability is a required element of . . . District of Columbia . 
. . consumer protection claims."" (State Law Reply 12.) Aside from mischaracterizing EPPs' and CFPs' positions, (CFP Opp'n 27 
(""[A] violation of the . . . DCCPPA . . . does not require 'unconscionable conduct.'""); EPP Opp'n 67 (explaining ""[n]or do all of the 
statutes require a complaint to allege unconscionable conduct."" and citing D.C. authority), this position is also legally incorrect. 
See, e.g., Eggs, 851 F. Supp. 2d at 897-98 (""The DCCPPA prohibits 'unlawful trade practices,' and, although certain of the 
enumerated 'unlawful trade practices' as defined by D.C. Code § 28-3904 may require the element of unconscionable conduct to 
be alleged, Defendants have not identified any authority that suggests that an allegation of 'unconscionable conduct' is required 
in order for a violation of the Antitrust Act to constitute an unlawful trade practice under the DCCPPA for pleading purposes.""). "
115,17," Additionally, it seems unlikely that Plaintiffs would be able to show ""substantial injury,"" something Plaintiffs admit is required to 
meet the unfairness prong of MUTPA. (EPP Opp'n 61); see Tungate, 714 A.2d at 797 (""The difference between some portrait 
packages in schools that received a commission and those that did not is as little as $1.25, in the case of a $7 package. Such a 
difference would clearly be insubstantial . . . ."")."
115,18," Defendants effectively rehash this argument later in their brief under the ground that Maine requires a showing of ""deceptive 
inducement of purchase"" pursuant to Tungate. (State Law Br. 13-14.) Regardless of its classification, this additional line of 
argument is now moot."
115,19," As in the fraudulent concealment context, the Court applies Rule 9(b)'s particularity requirement in light of the relevant state-
law enunciations of the requirements to validly plead a fraud cause of action. See infra note 29. "
116,20," Defendants cite two additional cases in their reply: Packaged Ice, 779 F. Supp. 2d at 665, and Cast Iron, 2015 U.S. Dist. 
LEXIS 121620, 2015 WL 5166014, at *29. One is not useful. Cast Iron, 2015 U.S. Dist. LEXIS 121620, 2015 WL 5166014, at 
*29 (dismissing claim because ""the Indirect Purchasers have neither addressed Defendants' argument with respect to Michigan 
nor cited any authority specific to the state of Michigan""). The other inferentially undercuts Defendants' position. Packaged Ice, 
779 F. Supp. 2d at 666 (noting that the ""[d]efendants argue that the IP [p]laintiffs' claims under the Michigan Consumer 
Protection Act . . . must be dismissed for failure to allege an intent to deceive on the part of the Defendants"" and because ""[t]he 
[relevant complaint] fails to allege such conduct . . . the Court dismisses the claim for this reason""). "
118,21," Defendants effectively re-raise this argument later in their brief, arguing that ""CFPs' Missouri consumer protection claims 
should be dismissed because Missouri bars indirect purchasers from recovery under its state laws."" (State Law Br. 7.) 
Accordingly, the Court DENIES Defendants' motion to dismiss on this ground. "
122,22," Defendants do not here argue that the alleged injury is not ""substantial"" within the meaning of Ames. Indeed, Ames relied on 
F.T.C. v. Sperry & Hutchinson Co., 405 U.S. 233, 92 S. Ct. 898, 31 L. Ed. 2d 170 (1972), for its articulation of the Rhode Island 
unfairness inquiry. Ames, 767 A.2d at 681, 681 n.6. And Sperry explicitly sets forth the three discrete inquiries as factors rather 
than elements, 405 U.S. at 244, n.5, such that a finding of ""substantial"" injury may not in all cases be required. "
131,23," This also necessarily implicates the redressability requirement. Even if other named Plaintiffs allegedly suffered validly pled 
harms under similar state statutes, to assume that those same harms occurred to individuals in other states—not a single one of 
which is before this Court—leaves the Court able only to speculate that granting relief under those state statutes without any 
identified plaintiffs would redress those hypothetical harms. See Warth v. Seldin, 422 U.S. 490, 505, 95 S. Ct. 2197, 45 L. Ed. 2d 
343, (1975) (noting that individuals asserting harm on behalf of a third party, while not necessarily barred under Article III 
standing, may have difficulty showing that ""relief will remove the harm""). "
133,24," Several of Plaintiffs' cited cases rely on the following language from Zenith Radio Corp. v. Hazeltine Research, Inc. to support 
the proposition that each new injury restarts the statute-of-limitation clock as to all injuries: In the context of a continuing conspiracy to violate the antitrust laws, such as the conspiracy in the instant case, this has 
usually been understood to mean that each time a plaintiff is injured by an act of the defendants a cause of action accrues 
to him to recover the damages caused by that act and that, as to those damages, the statute of limitations runs from the 
commission of the act. . . . . However, each separate cause of action that so accrues entitles a plaintiff to recover not only 
those damages which he has suffered at the date of accrual, but also those which he will suffer in the future from the 
particular invasion, including what he has suffered during and will predictably suffer after trial."
133,401," U.S. 321, 338-39, 91 S. Ct. 795, 28 L. Ed. 2d 77 (1971). However, the Court declines to extend this forward-looking logic in 
a backwards manner. In other words, each new injury constitutes Sherman-Act-compensable harm, and—when timely 
litigated—permits redress for any additional injuries flowing from the first injury, during and after the pendency of litigation. It 
does not therefore necessarily follow that each new injury constitutes Sherman-Act-compensable harm that—when timely 
litigated—provides an avenue of redress for past, non-timely-pursued harms. "
134,25," CFPs do not address the relevant accrual rule under South Carolina law, despite the fact that CFPs bring a claim under South 
Carolina's Unfair Trade Practices Act (S.C. Code §§ 39-5-10, et seq.). (CFP Compl. ¶ 144.) Accordingly, Defendants have not 
moved to dismiss on this ground and the Court does not here determine what accrual rule governs claims under South 
Carolina's Unfair Trade Practices Act."
134,26," Upon review, the Court concludes that the discovery rule indeed should apply in these states. See, e.g., Taitano v. Calvo Fin. 
Corp., 2008 Guam 12, ¶¶ 45, 55 (""[T]his court has held that 'the statute of limitations [for an action sounding in fraud] will begin 
to run when the plaintiff suspects or should suspect that his injury was caused by wrongdoing or that someone has done 
something wrong to him.'"" (quoting Gayle v. Hemlani, 2000 Guam 25, ¶ 24)); Passatempo v. McMenimen, 461 Mass. 279, 960 
N.E.2d 275, 293 (Mass. 2012) (""This court has developed a discovery rule [for actions sounding in fraud] to determine when the 
statute of limitations begins to run in circumstances where the plaintiff did not know or could not reasonably have known that he 
or she may have been harmed by the conduct of another."" (quoting Koe v. Mercer, 450 Mass. 97, 876 N.E.2d 831, 836 (Mass. 
2007))); Bemis v. Estate of Bemis, 114 Nev. 1021, 967 P.2d 437, 443 (Nev. 1998) (""In dealing with statutes that do not specify 
when a cause of action accrues, we have held that the discovery rule would apply.""); Torrealba v. Kesmetis, 124 Nev. 95, 178 
P.3d 716, 723 (Nev. 2008) (""An action for fraud accrues when the aggrieved party discovers the facts constituting the fraud.""); "
135,," Rose v. United Equitable Ins. Co., 2001 ND 154, 632 N.W.2d 429, 433-34 (N.D. 2001) (holding that, for purposes of the statute 
of limitations in fraud cases, ""the discovery rule postpones a claim's accrual until the plaintiff knew, or with the exercise of 
reasonable diligence should have known, of the wrongful act and its resulting injury""); Gust, Rosenfeld & Henderson v. 
Prudential Ins. Co. of Am., 182 Ariz. 586, 898 P.2d 964, 968 (Ariz. 1995) (en banc) (""[T]he important inquiry in applying the 
discovery rule is whether the plaintiff's injury or the conduct causing the injury is difficult for plaintiff to detect, not whether the 
action sounds in contract or in tort.""); Hermitage Corp. v. Contractors Adjustment Co., 166 Ill. 2d 72, 651 N.E.2d 1132, 1136, 209 
Ill. Dec. 684 (Ill. 1995) (""[T]he courts have been more concerned with whether the underlying facts support application of the 
discovery rule than how the action was characterized. An injured party may be unaware of an injury and its wrongful cause 
whether the action is deemed to involve tort, tort arising from contract, or other breach of contractual duty. . . . . The reasons 
behind the discovery rule may support application regardless of how an action is characterized."" (citations omitted)); Husker 
News Co. v. Mahaska State Bank, 460 N.W.2d 476, 477 (Iowa 1990) (noting that Iowa courts ""have applied the discovery rule in 
a wide variety of cases, including breach of warranty, . . . professional malpractice, . . . workers' compensation, . . . and tortious 
interference with a contract, . . . . The rule is designed to mitigate the harsh results which might otherwise flow from strict 
adherence to the statute of limitations when an injured party 'is wholly unaware of the nature of his injury and the cause of it.'"" 
(citations omitted)); Creative Playthings Franchising, Corp. v. Reiser, 463 Mass. 758, 978 N.E.2d 765, 770 (Mass. 2012) 
(explaining that the discovery rule ""'may arise in three circumstances: where a misrepresentation concerns a fact that was 
""inherently unknowable"" to the injured party, where a wrongdoer breached some duty of disclosure, or where a wrongdoer 
concealed the existence of a cause of action through some affirmative act done with the intent to deceive'"" (quoting Albrecht v. 
Clifford, 436 Mass. 706, 767 N.E.2d 42 (2002))); Raddin v. Manchester Educ. Found., Inc., 175 So. 3d 1243, 1249 (Miss. 2015) 
(explaining that ""[t]he discovery rule tolls the statute of limitations for (1) latent injuries or (2) nonlatent injuries where the 
negligence that caused the injury is not known[,]"" and that ""[f]or an injury to be latent it must be undiscoverable by reasonable 
methods""); DeCoursey v. Am. Gen. Life Ins. Co., 822 F.3d 469, 474 (8th Cir. 2016) (explaining that, among others, Missouri 
consumer-protection ""claims accrue 'when the evidence was such to place a reasonably prudent person on notice of a 
potentially actionable injury,' and at this point the plaintiff is obliged to discover potential damages and to seek redress"" (quoting 
Huffman v. Credit Union of Tex., 758 F.3d 963, 967-68 (8th Cir. 2014))); Aozora Bank, Ltd. v. Deutsche Bank Secs. Inc., 137 
A.D.3d 685, 689, 29 N.Y.S.3d 10 (N.Y. App. Div. 2016) (noting that statute of limitations for causes of action sounding in fraud 
""run from the time plaintiff discovered the fraud, or with reasonable diligence could have discovered it""); Nash v. Motorola 
Commc'ns & Elecs., Inc., 96 N.C. App. 329, 385 S.E.2d 537, 538 (N.C. Ct. App. 1989) (explaining that causes of action 
sounding in fraud accrue ""at the time the fraud is discovered or should have been discovered with the exercise of reasonable 
diligence"" (emphasis removed)), aff'd, 328 N.C. 267, 400 S.E.2d 36 (N.C. 1991); Rice v. Rabb, 354 Ore. 721, 320 P.3d 554, 
556-61 (Ore. 2014) (noting that, in the absence of express legislative guidance, causes of action where the injury is difficult to 
detect trigger the discovery rule, and runs from ""the date when a person exercising reasonable care should have discovered the 
injury, including learning facts that an inquiry would have disclosed""); Strassburg v. Citizens State Bank, 1998 SD 72, 581 
N.W.2d 510, 514, 515 (S.D. 1998) (explaining that ""[e]ither actual or constructive notice . . . will equally suffice to start the statute 
of limitations' clock running[,]"" and that constructive notice requires a plaintiff who has ""actual notice of circumstances sufficient 
to put a prudent person on inquiry about 'a particular fact, [but] who omits to make such inquiry with reasonable diligence"" 
(quoting S.D. Codified Laws § 17-1-4); Univ. of Vt. v. W.R. Grace & Co., 152 Vt. 287, 565 A.2d 1354, 1357 (Vt. 1989) (explaining 
that ""it is clear that the discovery rule . . . applies even where the statute is silent on the matter"" and holding that ""the discovery 
rule should be read into [Vermont's general six-year statute of limitations for civil actions]""); Hansen v. A.H. Robins, Inc., 113 
Wis. 2d 550, 335 N.W.2d 578, 583 (Wis. 1983) (""In the interest of justice and fundamental fairness, we adopt the discovery rule 
for all tort actions other than those already governed by a legislatively created discovery rule. Such tort claims shall accrue on 
the date the injury is discovered or with reasonable diligence should be discovered, whichever occurs first.""). Finally, Arkansas 
and New Hampshire likely—as a purely definitional matter—recognize the doctrine of fraudulent concealment, rather than 
following the ""discovery rule;"" but the result of applying both states' law in the present case is the same regardless, see infra 
Section V. E.g., Chalmers v. Toyota Motor Sales, USA, Inc., 326 Ark. 895, 935 S.W.2d 258, 261 (Ark. 1996) (""Fraud suspends 
the running of the statute of limitations, and the suspension remains in effect until the party having the cause of action discovers 
the fraud or should have discovered it by the exercise of reasonable diligence."" (citing First Pyramid Life Ins. Co. v. Stoltz, 311 
Ark. 313, 843 S.W.2d 842 (1992), cert. denied, 510 U.S. 908, 114 S. Ct. 290, 126 L. Ed. 2d 239 (1993))); Perez v. Pike Indus., 
153 N.H. 158, 889 A.2d 27, 30 (N.H. 2005) (""[T]he discovery rule exception does not apply unless the plaintiff did not discover, 
and could not reasonably have discovered, either the alleged injury or its causal connection to the alleged negligent act.""). "
136,27," Defendants' sole citation to Hipp v. Vernon L. Smith & Assocs., Inc., 2011 Ark. App. 611, 386 S.W.3d 526, 530 (Ark. Ct. App. 
2011) for support is inapposite. The parties in Hipp were not contesting when the statute of limitations began to run, but instead 
arguing about whether the statute should have been tolled under the doctrine of fraudulent concealment. Id. (""[A]ppellants do not 
dispute the fact that their complaint was not filed within either of the applicable limitations periods. Nonetheless, appellants 
contend that the fraud perpetrated by the appellees tolled the limitations period."" (emphasis added)). "
137,28," Plaintiffs characterize this statutory provision as follows: the ""Iowa antitrust statute of limitations begins to run after the cause 
of actions accrues or is discovered, whichever is later."" (EPP and CFP app. III, at 2.) The statute, however, clearly implicates 
fraudulent concealment rather than the discovery rule. "
142,29," Defendants arguably try to import other aspects of the Ninth Circuit's fraudulent concealment standard, such as the 
requirement that a plaintiff ""detail with particularity the time, place, and manner of each act of fraud, plus the role of each 
defendant in each scheme."" (SoL MTD 16-19 (citing Westinghouse Elec. Corp. v. Pac. Gas & Elec. Co., 326 F.2d 575, 577 (9th 
Cir. 1991)). Compare SoL Reply 7 (""[W]here Plaintiffs' fraudulent concealment allegations fail under federal law, they similarly 
fail under state laws.""), with SoL MTD 16-19.) However, Rule 9(b) does not include these additional requirements. Accordingly, 
the Court applies Rule 9(b)'s command that a party plead ""with particularity the circumstances constituting fraud[,]"" but does so 
in light of each individual state articulation of the applicable doctrine of fraudulent concealment. "
143,30," Additionally, the Court previously dismissed EPPs' pre-2011 allegations as insufficient to plausibly allege a conspiracy under 
the Sherman Act. (First MTD Order 17-18.) Because conspiratorial conduct lies at the heart of all EPPs' state law claims, the 
Court need only consider the doctrine of fraudulent concealment as it pertains to EPPs' post-2011 allegations; i.e., even if 
fraudulent concealment saved EPPs' pre-2011 allegations, they are nonetheless insufficient to plausibly support EPPs' 
corresponding state-law-based allegations."
143,31," These mooted states are Arkansas, Massachusetts, Mississippi, and Nebraska. "
145,32," Plaintiffs cite Frederick v. Wallerich, No. A15-2052, 2016 Minn. App. Unpub. LEXIS 746, 2016 WL 4068931, at *4 (Minn. Ct. 
App. Aug. 1, 2016),  [**208] review granted (Oct. 26, 2016), for their rule statement. Aside from now currently being slated for 
Minnesota-Supreme-Court review, Frederick—as opposed to Minnesota Laborers—additionally (1) is a lower court decision, that 
(2) was unpublished, and therefore may not be cited as precedent, and (3) articulates a standard specific to ""[f]raudulent 
concealment . . . in an attorney-client relationship . . . ."" Accordingly, the Court will use the Minnesota Laborers rule statement. "
147,33," Virginia also requires that ""[t]he fraud which will relieve the bar of the statute . . . be of that character which involves moral 
turpitude, and must have the effect of debarring or deterring the plaintiff from his action.'"" Id. at 340. However, at least in the 
present case, this requirement is merely duplicative of the ""affirmative acts of misrepresentation requirement,"" and thus is 
satisfied on the facts of this case. See id. (discussing Virginia Supreme Court case explaining that moral turpitude requires that a 
""defendant . . . intend to conceal the discovery of the cause of action by trick or artifice""). "
149,34," All aspects of this Order and the Court's prior Order, (ECF No. 283), apply with equal force to the pending motions in DAP 
member cases 16cv51, 16cv264, 16cv247, 16cv398, and 16cv1226. "
154,1," The majority of these background facts were stipulated by the parties and recounted in the district court's Pretrial Order. 7 J.A. 
1291-1301. Because this is an appeal from the district court's grant of Cardinal and O&M's motion for summary judgment, to the 
extent facts are disputed we assume that any nonconclusory version presented by Suture Express is correct. Multistate Legal 
Studies, Inc. v. Harcourt Brace Jovanovich Legal & Prof'l Publ'ns, Inc., 63 F.3d 1540, 1545 (10th Cir. 1995) (citing Eastman 
Kodak Co. v. Image Tech. Servs., Inc., 504 U.S. 451, 456, 112 S. Ct. 2072, 119 L. Ed. 2d 265 (1992)). "
155,2," ""Total"" sales includes those made to both acute and non-acute care providers, rather than simply to acute care providers. "
156,3," Medline, the other national broadline distributor who is not a party to this case, used similar bundling packages. So did many of 
the regional distributors, such as Seneca Medical and MMS. "
158,4," HN6[
] Again, under the rule of reason, the plaintiff bears the burden of showing that the restraint of trade is, on balance, 
unreasonable. See Law, 134 F.3d at 1019. Thus, the per se ""elements"" are in fact more akin to ""factors"" under this analysis, 
useful for providing a framework forward but perhaps not themselves actual requirements for a plaintiff to establish a prima facie 
case. See Fortner I, 394 U.S. at 499-500. "
