Case Index,Core Terms
Case 57,"designation, trade secret, complex business, Mandatory, confidential information, proprietary information, material 
issue, misappropriation, confidential, allegations, misuse, unfair"
Case 58,"Designation, trade secret, complex business, Mandatory, confidential information, proprietary information, material 
issue, misappropriation, confidential, allegations, misuse, unfair"
Case 59,"generic, Purchasers, damages, brand, class member, Defendants', prices, calculation, but-for, overcharges, 
antitrust, Rebuttal, methodology, class certification, manufacturer, class-wide, forecasts, class action, aggregate, 
reliable, putative class, demonstrates, predominate, class period, courts, robust, scenarios, discount, suppress, 
certify"
Case 60,"conspiracy, cause of action, software, estimate, allegations, antitrust, leave to amend, monopolization, insurance 
company, insurance policy, antitrust claim, insurers, replacement cost, fair dealing, competitors, misrepresentation 
claim, monopoly power, Sherman Act, misrepresentation, Defendants', purchasers, policies, rebuild, product 
liability, good faith, covenant, underinsured, calculate, benefits, monopoly"
Case 61,"court of appeals, total cost, predatory, predation, competitor, tribunal, exclusionary, leave to appeal, interest of 
justice, the Competition Act, consumer, anti-competitive, variable, point of law, additional evidence, sacrifice, 
general public, recoupment, multi-product, exit, indirect, constitutional issue, sunk, right to appeal, monopoly, 
outweigh, marginal, appellate jurisdiction, investigatory power, pro-competitive"
Case 62,"purchases, principal place of business, choice-of-law, Plaintiffs', drywall, non-repealer, msf, Defendants', entities, 
parties, pricing, antitrust claim, manufacturers, indirect, Gypsum, headquartered, email, anti trust law, state law, 
increased price, due process, take place, announcement, contacts, material difference, nationwide, customers, 
borders, damages, governmental interest analysis"
Case 63,"consumer, pepper, consumer protection, unjust enrichment, slack-fill, products, plaintiffs', deception, predominance, 
class certification, purchasers, multi-state, class member, proposed class, nonfunctional, container, single-state, 
black pepper, fill, cases, class action, causation, damages, common question, defendants', variations, courts, 
certify, classwide, packaging"
Case 64,"summary judgment, fair dealing, counter-claim, parties, term sheet, prong, breach of contract claim, summary 
judgment motion, cause of action, breach of contract, Freezer, damages, good faith, fraudulent, economic loss rule, 
claim for breach, misrepresentations, declaration, unfair, implied covenant of good faith, choice-of-law, rescission, 
courts, statute of limitations, allegations, negligent misrepresentation, rescind, account stated, terms, injunctive 
relief"
Case 65,"Antitrust, costs, employees, Parties, Compliance, assigns, plea agreement, cooperation, Unallowable, successors, 
agrees, settlement agreement, attorney's fees, Settlement, heirs, contracts, notice, best efforts, proceedings, 
documents, expenses, purposes, rights and privileges, False Claims Act, conditioned, provisions, releases, 
requests, annual"
Case 66,"Antitrust, Parties, costs, employees, cooperation, Compliance, assigns, plea agreement, Unallowable, successors, 
agrees, settlement agreement, attorney's fees, Settlement, heirs, contracts, expenses, notice, best efforts, False 
Claims Act, proceedings, documents, purposes, rights and privileges, cause of action, conditioned, interviews, 
provisions, requests, annual"
Case 67,"Ordinances, District Act, provider, signals, district court, dispatch center, alarm-system, anticompetitive, fire-
protection, prices, right of action, frequency, implied right, retransmission, transmitter, antitrust, protocol, renewed, 
cases, radio, sends"
Case 68,"subsidiaries, purchases, wallboard, seek damages, summary judgment, drywall, material fact, single entity, 
UNASSIGNED, antitrust, genuine, partial summary judgment, related entities, legal entity, Plaintiffs', Disclosure, 
discovery, entities, indirect, parties, brand, cases"
Case 69,"prospective economic advantage, tortious interference, blasting, Phase, misrepresentations, allegations, terminate, 
acres, Defendants', malicious, immunity, inducing, ultrahazardous, cause of action, trial court, competitor, adjacent, 
pleaded, marks, sham, alleged misrepresentation, matter of law, third party, failure to state a claim, ultra hazardous 
activity, reasonable care, planning board, representations, counterclaims, negotiations"
Case 70,"Customer, reagents, alleges, cytometer, tying arrangement, tying product, injunctive relief, sufficient facts, unfair, 
prong, pled, threats, market power, purchasing, tied product, employees, tie, subject to dismissal, Counterclaims, 
misconduct, asserts, amend"
Case 71,"conspiracy, announcements, summary judgment, titanium dioxide, pricing, increased price, quotation, marks, 
alleged conspiracy, antitrust, Defendants', price-fixing, cases, summary judgment motion, conspirators', motive, 
documents, oligopoly, factors, Sherman Act, articulated, tending, independent action, fix prices, competitor's, 
implying, circumstantial evidence, legal standard, interdependence, thirty-one"
Case 72,"antitrust, anticompetitive conduct, amended complaint, allegations, patients, products, motion to dismiss, cause of 
action, anticompetitive, reimbursement rate, unjust enrichment, reimbursements, outpatient, consumers, counts, 
anti trust law, physician's services, common law, reformation, pleadings, health insurance, contends, rates, buyers, 
fair dealing, monopsonization, providers, insured, parties, audits"
Case 73,"commercial bribery, pricing, Franchisees, tortious interference, products, allegations, antitrust, customers, 
purchaser, pleaded, bribes, motion to dismiss, business relationship, wholesale, cases, price discrimination, 
unlawful act, distributors, employees, reasons, sales, light most favorable, existing contract, civil conspiracy, proper 
plaintiff, discriminatory, injury-in-fact, probability, violations, cost-plus"
Case 74,"federal question, unfair, threatens, antitrust, harms, federal law, unfair competition, anti trust law, removal, cases, 
state law, policies, federal court, monopoly, parties, costs, prong, retain jurisdiction, antitrust claim, cause of action, 
federal issue, state court, violations, predicate, state-law"
Case 75,"teams, relocation, stadium, antitrust, damages, host, Defendants', League, factors, antitrust claim, allegations, anti 
trust law, third party, Sherman Act, circumstances, funding, amend, lease, professional football, contracting parties, 
unjust enrichment, tax revenue, third-party, contends, asserts, parties, restrictions, thirty-two, territory, bylaws"
Case 76,"timeshare, unfair, motion to dismiss, fraudulent, allegations, prong, grounded, particularity, pleaded, cause of 
action, leave to amend, misrepresentation, misrepresented, violations, licensed real estate broker, motion to strike, 
entity, fraudulent conduct, amended complaint, materially false, present case, real estate, heightened, immaterial, 
misleading, unlicensed, purchases, Vacation, courts, sales"
Case 77,"dental, earnings, competitors, sales, email, scienter, fiscal year, prices, attributed, supplies, sales force, buying, 
allegations, consumable, responded, filings, code of ethics, customer, anticompetitive, misleading, forwarded, 
dentists, misrepresentation, decrease, stock, Defendants', realignment, compliance, certifications, distributors"
Case 78,"damages, clutch, consumer, class certification, replacing, alleged defect, district court, class member, manifested, 
benefit of the bargain, predominance, theory of liability, cause of action, implied warranty, legal theory, 
transmission, calculation, hydraulic, alleges, leased"
Case 79,"Counterclaim, motion to dismiss, allegations, moot, unfair competition, wages, customers, vendors, notice, unfair, 
countermotion, matters, argues, unfair act, commissions, declaration, judicial notice, converting, preliminary 
injunction, statutory penalty, misappropriation, notification, consumers, pleadings, practices, failure to pay, 
competitor, oppression, documents, asserts"
Case 80,"ambulances, termination, Dealer, Rescue, motion to dismiss, relevant market, products, alleges, interchangeable, 
manufacturers, license, sales, emergency vehicle, leave to amend, contends, parties, brand, promissory estoppel, 
fair dealing, modification, antitrust claim, trademarks, factual allegations, advertising, violations, antitrust, consumer, 
argues, notice, Amend"
Case 81,"antitrust, unfair competition, terminating, Bylaws, due process, defamatory, privileged, fair dealing, implied covenant 
of good faith, hospital privileges, conditionally, allegations, defamation, criminal activity, patients, entity, notice"
Case 82,"capacitors, Objecting, settlement, purchases, parties, Settling, shipped, second round, viable, sales, commerce, 
first round, proceedings, contends, pricing, argues, Sherman Act, entity, reasonably foreseeable, class member, 
negotiated, delivery, pursued, round, Antitrust, encompass, accuracy, domestic, products, shipment"
Case 83,"lab results, unfair, Plaintiffs', consumer, testing, antitrust, allegations, prong, business practice, Sherman Act, 
misrepresentation, fraudulent, Clayton Act, unfair competition, inaccuracy, violations, deception, covenant, 
omission, antitrust violation, defendant's conduct, monopoly power, market share, good faith, representations, 
conspiracy, quotation, disclose, marks, fair dealing"
Case 84,"trading, allegations, platform, clearing, conspiracy, motion to dismiss, customers, pleaded, swap, buy-side, 
rulebook, audit, alleged conspiracy, unjust enrichment, all-to-all, anonymous, factors, splitting, boycott, factual 
allegations, communications, liquidity, give-up, parties, business relationship, interdealer, execute, prior agreement, 
transactions, offering"
Case 85,"alleges, engines, Defendants', helicopter, manufacturers, personal jurisdiction, Defacing, Sherman Act, customers, 
repair, conspiracy, antitrust claim, markets, monopolization, grant a motion, prices, rule of reason, Cartwright Act, 
contracts, tortious interference, geographic, premised, Fleet, anticompetitive, subsidiary, restraint of trade, unfair 
competition, motion to dismiss, plaintiff's claim, service provider"
Case 86,"allegations, antitrust, temporary worker, temporary employee, amended complaint, terminated, competitor, 
consumers, anticompetitive conduct, monopolize, temporary, billing, terminate a contract, contracts, vendor, tests, 
Sherman Act, monopoly, asserts, argues, rights, hire"
Case 87,"reinstate, fraudulent, promise, foreclosure, fails, allegations, default, unfair, wrongful foreclosure, cause of action, 
negligent misrepresentation, fraudulent conduct, leave to amend, prong, motion to dismiss, borrower, grounds, 
notice, promissory estoppel, unfair competition, notice of default, misrepresentation, particularity, heightened, 
oppressive, willfully, parties, district judge, trust deed, conclusory"
Case 88,"natural gas, trades, conspiracy, enterprise, manipulate, false reporting, summary judgment, traders, prices, argues, 
reporting, antitrust claim, competitors, indices, antitrust, genuine, material fact, summary judgment motion, common 
purpose"
Case 89,"fireworks, alleges, shipping, motion to dismiss, leave to amend, cured, monopolization, inland, tying arrangement, 
cause of action, deceptive, unfair, civil conspiracy, corporate veil, transportation, damages, unjust enrichment, tied 
product, purchasers, breached"
Case 90,"Settlement, consumer protection, Plaintiffs', agrees, unjust enrichment, motion to dismiss, generic, no-AG, trade 
name, allegations, antitrust, Ezetimibe, purchaser, recommendation, per se rule, patent, branded, anticompetitive, 
effects, pharmaceutical, trademark, indirect, consumer, notice, grounds, permits, resident, unfair, monopolization, 
intrastate"
Case 91,"telecasts, teams, games, television, conspiracy, broadcast, rights, output, league, antitrust, consumer, purchaser, 
football, sports, alleges, interlocking, conspired, network, defendants', monopolize, professional football, price-
fixing, plaintiffs', horizontal, co-conspirator, competitors, subscribers, satellite, compete, cable"
Case 92,"testing, Vendor, products, Conspirators, rule of reason, Sherman Act, conspiracy, antitrust, boycott, motion to 
dismiss, relevant market, per se rule, alleged conspiracy, customers, alleges, argues, cybersecurity, anti-malware, 
Membership, competitor, markets, adhere, leave to amend, anti trust law, alleged facts, group boycott, quotation, 
appears, asserts, marks"
Case 93,"documents, JadooTV, proportional, defenses, grounds, privileges, waiving, incorporate by reference, permissible 
discovery, protections, attorney work product doctrine, accountant-client, attorney-client, disclosure, common-
interest, discovery, burdensome, Box, present litigation, purports, eMedia, custody or control, confer, undue burden, 
clarified, Channel, confidential, unduly, protective order, non-privileged"
Case 94,"argues, custom, summary judgment, interface, profits, antitrust, damages, intellectual property, injection, summary 
adjudication, undisputed, software, injurious falsehood, no evidence, decompilation, short-term, products, entitled to 
summary judgment, valid business, anticompetitive, discontinuation, misrepresented, announcement, monopolist's, 
preexisting, false advertising, antitrust claim, tort claim, competitor, factfinder"
Case 95,"Align, scanner, anticompetitive, antitrust, anticompetitive conduct, discount, pricing, iTero, monopolization, 
competitors, dental, scans, termination, patent, allegations, predatory, parties, price discount, courts, anti trust law, 
monopoly, bundled, digital, orders, rivals, patent infringement, general rule, unilateral, retail, sham"
Case 96,"overarching, conspiracy, Pharmaceuticals, drugs, prices, generic, allegations, Plaintiffs', competitors, Complaints, 
generic drug, increased price, manufacturers, fair share, overlap, Defendants', doxycycline, acetazolamide, trade 
association, customer, common goal, nystatin, theophylline, communications, employees, meetings, amended 
complaint, glyburide, hyclate, markets"
Case 97,"venue, personal jurisdiction, transaction of business, service of process, transacts, broker, associations, long-arm, 
minimum contact, nationwide, Realtors"
Case 98,"excise tax, discovery, indictment, documents, imported, damages, argues, interview, costs, misrepresentation, 
monopolization, cigarillos, misconduct, invoices, products, objects, profits, profit margin, manufacturing, fraudulent, 
notice, financial records, motion for relief, judicial process, summary judgment, due diligence, lost profits, tax 
evasion, Declaration, proceedings"
Case 99,"tyntec, Peering, messages, customers, carriers, terms, monopolization, telecommunications, wireless, 
anticompetitive, terminate, antitrust, Ticket, argues, negotiate, competitor, alleges, offers, prices, relevant market, 
asserts, traffic, mountains, summary judgment, monopolist, parties, renew, tortious interference, monopoly power, 
genuine"
Case 100,"immunity, state-action, foreseeable, Ordinance, municipal, anticompetitive, water service, anticompetitive conduct, 
city limits, natural gas, unincorporated, powers, sewage, displace, acquire, hospital authority, clear-articulation, 
appliances, monopoly, antitrust liability, facilities, customers, install, sewage system, electric, leverage, markets, 
houses, limits, zoning"
