Page,Label,Text
86,18," The MERGER GUIDELINES are not binding on the courts, but they ""are often used as persuasive authority when deciding if a 
particular acquisition violates anti-trust laws."" Chicago Bridge, 534 F.3d at 432; see also United States v. Kinder, 64 F.3d 757, 
771 & n.22 (2d Cir. 1995) (Leval, J., dissenting) (""Although it is widely acknowledged that the MERGER GUIDELINES do not bind the 
judiciary in determining whether to sanction a corporate merger or acquisition for anticompetitive effect, courts commonly cite 
them as a benchmark of legality."") (listing cases). "
87,19," Bazaarvoice asserts that the ""consensus view"" is that two years is the proper ""time frame for entry and competitive effects 
analysis."" Bazaarvoice Post-Trial Brief at 18. Dr. Shapiro and Dr. Shehadeh likewise stated that the time frame is around two 
years. Tr. 2035:20-22 (Shehadeh) (""So I would think that if we don't see effects in the next two years, then we don't need to 
worry about effects farther out in the future.""); Tr. 1023:25-1025:2 (Shapiro) (""So the time frame for entry, I'm thinking about a 
year or two, and these entry barriers are just not easy to surmount.""). The MERGER GUIDELINES state that  [*242] entry is timely if 
it is ""rapid enough to make unprofitable overall the actions causing those effects and thus leading to entry, even though those 
actions would be profitable until entry takes effect."" MERGER GUIDELINES § 9.1. The Court agrees that two years is an appropriate 
time-frame in this case. Entry within two years is likely to undo the anticompetitive effects created by the merger such that the 
merger would be unprofitable, whereas entry beyond two years is not. "
88,20," The complete quotation from Baker Hughes reads: ""Furthermore, the supposed 'quick and effective' entry requirement 
overlooks the point that a firm that never enters a given market can nevertheless exert competitive pressure on that market. If 
barriers to entry are insignificant, the threat of entry can stimulate  [*247] competition in a concentrated market, regardless of 
whether entry ever occurs."" Baker Hughes, 908 F.2d at 988 (emphasis added). "
89,21," As stated in more detail below, post-merger evidence of actual entry is less susceptible to manipulation by the parties than 
other types of post-merger evidence, such as lack of price increases or continued innovation, and is therefore more probative. "
91,22," Merging entities smaller than the reporting thresholds are not required to provide pre-merger notifications. That was the case 
here. "
96,1," Plaintiff excludes the following people from his definition of the class: Plaintiff's counsel; Defendant's employees; the Court and 
the immediate family members and staff of the Court. "
98,2," To the extent Defendant challenges Mr. Healy as a class representative based on the time frame of his membership in the 
class, that issue will be addressed below. "
99,3," ""In a class action brought under Rule 23(b)(3), the 'commonality' requirement of Rule 23(a)(2) is 'subsumed under, or 
superseded by, the more stringent Rule 23(b)(3) requirement that questions common to the class predominate over' other 
questions."" Lienhart v. Dryvit Sys., Inc., 255 F.3d 138, 146 n.4 (4th Cir. 2001) (quoting Amchem Prods., Inc. v. Windsor, 521 
U.S. 591, 609, 117 S. Ct. 2231, 138 L. Ed. 2d 689 (1997)). The Rule 23(b)(3) predominance requirement is ""far more 
demanding"" than Rule 23(a)(2)'s commonality requirement. Amchem Prods., 521 U.S. at 624. "
103,4," Chase Parkway Garage, Inc. v. Subaru of New England, Inc., 94 F.R.D. 330, 331 (D. Mass. 1982)  [*30] (agreeing with the 
Third Circuit's analysis in Bogosian v. Gulf Oil Corp., 561 F.2d 434 (3d Cir. 1977), ""that proof of coercion on an individual basis 
was not required where a seller expressly conditioned the sale of one product upon the purchase of another""); Ungar, 531 F.2d 
at 1222, 1226 & n.17 (""With regard to the doctrine of individual coercion we believe it is open to us to reject it, as the district 
court did, or to accept it. Having in mind the particular factual complex before us, we choose the latter course. . . . Where, as 
here, plaintiff franchisees place no reliance on express contractual tie-ins, each, individually, must prove that his purchases were 
coerced as an element of establishing a prima facie case of illegal tying.""). "
107,1," After briefs had been filed on these appeals, respondent Cooper-Booth Wholesale Company filed a petition for bankruptcy in 
federal court, and we dismissed the appeal as to Cooper-Booth only."
107,2," The record on appeal does not show clearly whether these listed defendants were served with a notice of appeal and should be 
designated as respondents. Some defendants entered into settlements with plaintiff. Others may still be active parties. "
115,3," As we understand it, subjobbers buy cigarettes from licensed wholesalers and resell them to retailers, generally those with a 
lower volume of cigarette sales. See Eby-Brown Co. v. Wis. Dep't of Agric., 213 F. Supp. 2d 993, 997 (W.D.Wis.2001), aff'd, 295 
F.3d 749 (7th Cir.2002). New Jersey imposes even fewer administrative barriers on subjobbers than on stamping wholesalers. 
Stamping indicates payment of cigarette taxes."
115,4," N.J.S.A. 56:7-22(b) states: HN2[
] [T]he ""cost of doing business by the wholesaler"" shall be presumed to be 5.25% of the ""basic cost of cigarettes"" to 
the wholesaler, plus cartage to the retail outlet, if performed or paid for by the wholesaler, which cartage cost, in the 
absence of the filing with the director of satisfactory proof of a lesser or higher cost, shall be deemed to be 3/4 of 1% of the 
""basic cost of cigarettes"" to the wholesaler. "
116,," N.J.A.C. 18:6-1.1, HN3[
] lists the types of expenses  [***7] that shall be considered in determining a wholesaler's cost of doing 
business but also states that the cost will be presumed to be the percentages as quoted above in the statute, ""[i]n the absence 
of the filing with the Director of satisfactory proof of a lesser or higher cost of doing business."" "
120,5," HN17[
] In Brooke Group, supra, 509 U.S. at 224, 113 S. Ct. at 2588,125 L. Ed. 2d at 187, the United States Supreme Court explained the concept of predatory intent in antitrust cases: The second prerequisite to holding a competitor liable under the antitrust laws for charging low prices is a demonstration 
that the competitor had a reasonable prospect, or, under § 2 of the Sherman Act, a dangerous probability, of recouping its 
investment in below-cost prices. For the investment to be rational, the [predator] must have a reasonable expectation of 
recovering, in the form of later monopoly profits, more than the losses suffered. Recoupment is the ultimate object of an 
unlawful predatory pricing scheme; it is the means by which a predator profits from predation. Without it, predatory pricing 
produces lower aggregate prices in the market, and consumer welfare is enhanced. [(Citations and internal quotation marks omitted. Alteration in original.)]. "
122,6," ""Loss-leader"" refers to ""[t]he selling of selected goods at a loss in order to lure customers into the store."" Safeway Stores, Inc. 
v. Oklahoma Retail Grocers Asso., 360 U.S. 334, 340, 79 S. Ct. 1196, 1201, 3 L. Ed. 2d 1280, 1285 (1959). "
123,7," In this civil case, we are not addressing N.J.S.A. 56:7-20(c), which HN23[
] provides that a violation of the Act is a disorderly 
person offense as to which a fine of up to $1,000 may be imposed. We make no determination that a defendant would have any 
burden of proof in defending against a disorderly persons charge. See Twin City Candy, supra, 149 N.W.2d at 705-06. "
124,8," Both sides on this appeal address the Southland trial court's written opinion in the context of the predatory intent issue. 
Because that opinion was unpublished, it does not constitute precedent and is not subject to formal citation. R. 1:36-3."
124,9," Bernstein argues as an alternative ground for affirmance that plaintiff's claims should be dismissed for failure to comply with 
Rule 4:5-1. We find insufficient merit in the argument to warrant discussion in a written opinion. R. 2:11-3(e)(1)(E). "
127,*," The Honorable James G. Carr, Senior United States District Judge for the Northern District of Ohio, sitting by designation. "
128,1, The Policy defines bolded terms elsewhere in the document. 
130,2," Federal does not argue that this court should look at the clause ""any amount reimbursed by any Insured Person"" (R. 11-2 
PAGE ID 244) in making its decision. As the district court correctly held, under the terms of the Policy, an insured person 
encompasses only individuals, not companies. R. 46 PAGE ID 2327 n.9. "
131,3," Other courts have distinguished Level 3 on  [**14] this ground. See Genzyme Corp. v. Fed. Ins. Co., 622 F.3d 62,70 (1st Cir. 
2010) (holding that defendant ""obtained no identifiable asset"" and ""therefore the [underlying] settlement payment cannot 
represent the restoration to the plaintiffs of some amount [the defendant] had improperly taken and withheld""); Virginia Mason 
Med. Ctr. v. Exec. Risk Indem., Inc., 2007 U.S. Dist. LEXIS 85724, 2007 WL 3473683, *3 (W.D. Wash. Nov. 14, 2007) (holding 
that the underlying suit ""did not seek to prevent unjust enrichment or to deprive [defendant] of the 'net benefit' of its allegedly 
wrongful act"" but rather the underlying settlement ""was calculated by determining the individual harm suffered by each plaintiff""), 
aff'd, 331 F. App'x 473 (9th Cir. 2009). "
133,4," Under ""rule of reason"" approach, a court must ""engage in a thorough analysis of the relevant market and the effects of the 
restraint in that market.""  [**21] Realcomp II, Ltd. v. Fed. Trade Comm'n, 635 F.3d 815, 825 (6th Cir. 2011). "
144,1," Where convenient, the Court uses the nomenclature of the complaints to refer to subsets of the eighteen named defendants, 
who are: (1) LG Chem, Ltd., and (2) LG Chem America, Inc. (collectively, ""LG"" or ""LG Chem"");  [*33] (3) Samsung SDI Co., Ltd., 
and (4) Samsung SDI America, Inc. (collectively, ""Samsung""); (5) Panasonic Corp. and (6) Panasonic Corp. of North America 
(collectively, ""Panasonic""); (7) Sanyo Electric Co., Ltd., and (8) Sanyo North America Corp. (collectively, ""Sanyo""); (9) Sony 
Corp., (10) Sony Energy Devices Corp., and (11) Sony Electronics, Inc. (collectively, ""Sony""); (12) Hitachi Maxell, Ltd., and (13) 
Maxell Corp. of America (collectively, ""Hitachi""); (14) GS Yuasa Corp. (""GS Yuasa""); (15) NEC Corp. and (16) NEC Tokin 
(collectively ""NEC""); and (17) Toshiba Corp. and (18) Toshiba America Electronic Components, Inc. (collectively, ""Toshiba""). The 
Court also follows the complaints in occasionally referring to LG and Samsung collectively as the ""Korean Defendants,"" and the 
remaining defendants collectively as the ""Japanese Defendants."" "
145,2," Neither GS Yuasa nor NEC join either motion. GS Yuasa does not appear to have been served. NEC waived service and the 
parties have stipulated to a later date for NEC to respond. (Dkt. No. 349.) For convenience, the Court refers to the jointly moving 
defendants as simply ""Defendants."""
145,3," Panasonic and Sanyo share counsel and have filed a single motion to dismiss addressing issues particular to Panasonic Corp. 
of North America and Sanyo North America Corp. "
146,4," Unless context requires a distinction, the Court refers interchangeably to batteries, battery packs, and another industry term for 
batteries, ""modules."""
146,5," Whereas cylindrical and prismatic batteries use a liquid or gel electrolyte, in polymer batteries the electrolyte is a solid, which 
allegedly confers benefits ""in terms of fabrication and ruggedness."" (IPP-CAC ¶ 33.) "
148,6," The minute order for the December 6, 2013 hearing inaccurately reflects that the Court ordered only Sony and Panasonic to 
produce. (Dkt. No. 337.) The inaccuracy apparently stems from the fact that Panasonic and Sanyo share counsel. "
150,7," Interim lead counsel for the DPPs clarified at oral argument their theory that batteries sold under a defendant's own name are 
properly part of the DPP case, while batteries and packs sold under  [*55] a packer's name come within the ambit of the IPP 
case. The bases for this distinction are not obvious and should be clarified in the DPPs' next iteration of their complaint. "
151,8," The DPPs need not establish each and every link in the chain of standing for pleading purposes, but they do need to allege 
specific facts which, aided  [*58] by reasonable inferences, allow the Court to draw a plausible conclusion that these named 
DPPs have suffered an antitrust injury traceable to these Defendants."
151,9," At least two other judges in this District, confronted with the same question, have come to the same conclusion. (Reply ISO 
Joint MTD DPP-CAC at 3-4 (citing In re Cathode Ray Tube (CRT) Antitrust Litig., 911 F. Supp. 2d 857, 870 (N.D. Cal. 2012) "
152,," motion to certify appeal denied, 07-5944 SC, 2013 U.S. Dist. LEXIS 20932, 2013 WL 567281 (N.D. Cal. Feb. 13, 2013) (Conti, 
J.) (""CRT II"") & TFT-LCD VII, 2012 U.S. Dist. LEXIS 166194, 2012 WL 5869588 (Illston, J.).)"
152,10," Because the Court dismisses for failure to allege standing under Illinois Brick and its progeny, the Court need not and does not 
reach the issue of whether Associated General Contractors of California, Inc. v. California State Council of Carpenters, 459 U.S. 
519, 103 S. Ct. 897, 74 L. Ed. 2d 723 (1983) (""AGC""), also compels dismissal. The Court notes that it did not grant Defendants 
leave to brief the issue of AGC standing, which supplies a separate, independent ground not to reach it. "
155,11," To select a single representative example, both complaints allege the existence of an internal LG document summarizing 
meetings between LG and Sony on March 2-3, 2004. (IPP-CAC ¶ 67; DPP-CAC ¶ 106.) The document allegedly memorializes 
conversations in which LG and Sony executives discussed Sony's desire to raise prices on lithium ion batteries, solicited 
agreement from its competitors to join in the price hikes, and apparently received from them commitments of ""cooperation."""
155,12," By alleging a conspiracy to raise the prices of all three formats of battery cell, the IPP-CAC and DPP-CAC,  [*74] for pleading 
purposes, implicate all the lithium ion battery products alleged. Given the high degree of standardization among battery cell 
formats and types, the Court perceives no reason to distinguish among consumer products at the pleading stage. The 
conspiracy alleged here fixed the prices of battery cells of all three formats, and those cells allegedly made their way into all 
manner of lithium ion battery products. For example, the complaints allege a conspiracy to fix the prices of cylindrical battery 
cells, without distinguishing whether the cylindrical battery cells are destined for use in, on the one hand, notebook computers, or 
on the other, digital cameras. In challenging the pleadings on a product-by-product basis rather than format-by-format basis, 
Defendants impose a layer of granularity not supported by the pleadings themselves. "
156,13," Both the IPPs and DPPs suggest that, once the existence of a conspiracy is established—or, here, alleged—only a ""slight 
connection"" is required to establish a particular defendant's participation. (Dkt. No. 307 (""Opp'n to Joint MTD IPP-CAC"") at 8; 
Opp'n to Joint MTD DPP-CAC at 3-4.) The Court disagrees for two reasons. First, to the extent that Plaintiffs urge that a slight 
connection need not include a conscious decision to join the conspiracy, their position is at odds with binding precedent. E.g., 
Monsanto, 465 U.S. at 764; Toscano, 258 F.3d at 983. Second, the proffered ""slight connection"" or ""slight evidence"" rule has 
been disapproved as a standard for determining whether a defendant has joined a conspiracy in the first instance, and indeed as 
a standard applicable in district courts at all. United States v. Dunn, 564 F.2d 348, 357 n.21 (9th Cir. 1977) (""[A]fter much 
reflection we are of the mind that the slight evidence rule may be of doubtful appellate application  [*81] when the issue for 
review concerns whether the defendant was connected with the conspiracy at all."") (emphasis added); United States v. Grasso, 
724 F.3d 1077, 1096-97 (9th Cir. 2013) cert. denied, 134 S. Ct. 484, 187 L. Ed. 2d 327 (U.S. 2013) (Berzon, J., concurring in 
part, dissenting in part) (observing that slight evidence rule ""is ultimately best understood to mean that if someone joins the 
conspiracy, 'slight' activity to accomplish its objectives is enough"") (internal quotation marks omitted); see also In re Citric Acid "
157,," Litig., 996 F. Supp. 951, 955 (N.D. Cal. 1998) aff'd, 191 F.3d 1090 (9th Cir. 1999) (holding that slight evidence rule was a rule of 
criminal appellate procedure not applicable by a district court considering summary judgment because the rule would supplant 
the normal summary judgment standard)."
157,14," Hitachi requests that the Court take judicial notice of a letter between counsel which the IPPCAC purportedly quotes at 
paragraph 227. (Dkt. No. 285.) The letter plays no part in the Court's analysis of the sufficiency of the IPP-CAC, and accordingly 
Hitachi's request for judicial notice is DENIED AS MOOT. "
158,15," Defendants identify slightly different cutoff dates for each Plaintiff class: October 3, 2008 for the IPPs and October 11, 2008 for 
the DPPs."
158,16," The IPPs, in addition to asserting a single federal antitrust claim for injunctive relief (IPP-CAC ¶¶ 412-422), proceed under the 
antitrust laws of 29 individual states, some of which have statutes of limitations that differ from the four-year federal limitations 
period. The differences in limitations being irrelevant for present purposes, the Court focuses on the federal four-year period. "
166,1," In the Motion, Defendants do not challenge Plaintiffs' ability to file a derivative suit on behalf of Gree USA. "
168,2," ""It shall be unlawful for any person to . . . sell, offer for sale, distribute in commerce, or import into the United States any 
consumer product bearing a registered safety certification mark owned by an accredited conformity assessment body, which 
mark is known, or should have been known, by such person to be used in a manner unauthorized by the owner of that 
certification mark."" 15 U.S.C. § 2068(a)(12). "
170,3," Plaintiffs mistakenly cite Woodland Hills as support for the proposition that ""this issue is not appropriate for resolution on a 
motion to dismiss."" (Opp'n 13.) In Woodland Hills, the case was remanded for the trial court to ""determine the propriety of 
attorney's fees under section 1021.5 after a hearing which properly focuses on the criteria established by the statute,"" but this 
was because the trial court had erroneously held that California law barred ""private attorney general"" fee awards. Woodland 
Hills, 23 Cal. 3d at 932-33. The stage of the proceedings was not at issue. "
176,1," A transferor court refers to the court in which the suit  [*19] was begun (here, the Northern District of Illinois); the transferee 
court refers to the court to which the case was transferred for MDL pretrial rulings (the Northern District of California). "
179,2," The Ninth Circuit did not articulate what constitutes ""proximate  [*28] cause"" in the FTAIA context. Judge Noonan wrote a 
concurring opinion in which he noted that, in the law of negligence, what turns a but-for cause into a proximate cause is ""a value 
judgment that the cause in fact creates an unacceptable risk of injury to a protected interest."" DRAM, 546 F.3d at 991 (Noonan, 
J., concurring). He noted that, under that standard, ""it would seem that reasonably prudent persons in the position of the 
defendants would see that their actions setting prices in the United States would negatively affect customers in the United States 
and elsewhere."" Id. Nevertheless, Judge Noonan concurred in the judgment, reasoning: [I]t has been the judgment of Congress and the Supreme Court that the economic interests of consumers outside the 
United States are normally not something that American law is intended to protect. Hence it is difficult to persuade a court 
that injury to foreign consumers has been ""caused"" by price-fixing in the United States. . . . We reach this vanishing point 
not from guidance in words like ""proximate"" or ""direct"" but from a strong sense that the protection of consumers in another 
country is normally the business of that country. Location, not logic,  [*29] keeps [the plaintiff's] claim out of court. Id. "
180,3," The MDL court did not elaborate on what about the locale of these transactions was significant. The record facts are described 
infra p. 17."
180,4," See Defendants' Joint Motion for Summary Judgment 8-9, Motorola III (""The Foreign Assignors, not Motorola, Inc., purchased 
LCDs by issuing Purchase Orders to Defendants. The Foreign Assignors, not Motorola, Inc., paid for the LCDs they purchased 
from Defendants. The Foreign Assignors, not Motorola, Inc., manufactured handsets for global markets. . . . Every Foreign 
Assignor Purchase Order that Plaintiff identified in discovery was issued outside the U.S. Every Foreign Assignor Purchase 
Order that Plaintiff identified in discovery that identifies a shipping address called for shipment to occur outside the U.S. Every 
Foreign Assignor Purchase Order that Plaintiff identified in discovery called for billing outside the U.S. Every Foreign Assignor 
Purchase Order that Plaintiff  [*35] identified in discovery that includes Terms & Conditions contained a provision requiring 
compliance with foreign law."" (footnotes and citations omitted)). "
190,1," Then known as FTC v. Watson Pharmaceuticals, Inc. "
191,2," The full name is ""Direct Purchaser Plaintiffs' Opening Brief in Support of Motion to Reconsider Dismissal of Action for Failure to 
State an Antitrust Cause of Action in Light of Recent Supreme Court Precedent."" ECF No. 113-1. "
192,3," The Court has decided, in its discretion, to consider this submission. "
193,4," Plaintiffs and the FTC would likely argue that this carve out extends only that far and no further. See FTC, Authorized Generic 
Drugs: 
Short-Term 
Effects 
and 
Long-Term 
Impact 
(2011) 
(""2011 
FTC 
Report""), 
140, http://www.ftc.gov/os/2011/08/2011genericdrugreport.pdf. (""These types of simple settlements, with no other provisions, 
generally do not raise competition concerns.""). But such a reading would far too greatly constrict parties' power to settle, a power 
the Actavis court clearly meant to keep intact. "
200,1," Under a professional services agreement (""PSA""), a physician practice group agrees to provide health care services 
exclusively on behalf of St. Luke's, and St. Luke's is reimbursed for the practice's services under contracts that St. Luke's enters 
into with payors. Although physicians practicing under a PSA do not have a direct employment relationship with St. Luke's, the 
PSA sets forth the compensation that St. Luke's pays the physician practice for services provided by the physicians on its behalf. 
For purposes of this case, a PSA arrangement creates a relationship functionally equivalent to employment to the extent that it 
provides, at the group level, the same clinical and financial alignment that employment provides at the individual level. 
Therefore, St. Luke's PSA-based relationships with physicians will be described and regarded as the same as ""employment"" by 
St. Luke's. "
209,2," The five specialty care clinics were (1) Boise Orthopedic Clinic, (2) Idaho Cardiothoracic and Vascular Associates, (3) Idaho 
Pulmonary Associates, (4) Intermountain Orthopedics, and (5) Idaho Cardiology [*35]  Associates. "
210,3, Found at http://www.oecd.org/health/healthataglance. 
211,4, Found at http://www.commonwealthfund.org/Publications/Fund-Reports/2011/Oct/Why-Not-the-Best-2011.aspx. 
215,5," All plaintiffs challenge the Saltzer transaction under § 7 of the Clayton Act, 15 U.S.C. § 18, and the analogous Idaho state law, 
Idaho Code Ann. § 48-106. The private plaintiffs also challenge the transaction under § 1 of the Sherman Act, 15 U.S.C. § 1, and 
the corresponding Idaho state law, Idaho Code Ann. § 48-104. Claims under both Clayton Act § 7 and Sherman Act § 1 are 
generally adjudicated according to the same standards. See, e.g., United States v. Rockford Mem'l Corp., 898 F.2d 1278, 1283 
(7th Cir. 1990). "
223,1," The Ninth Circuit provides that ""'[plaintiffs] should be given an opportunity through discovery to identify [] unknown defendants'"" 
""in circumstances . . . 'where the identity of the alleged defendant[] [is] not [] known prior to the filing of a complaint.'"" Wakefield 
v. Thompson, 177 F.3d 1160, 1163 (9th Cir. 1999) (quoting Gillespie v. Civiletti, 629 F.2d 637, 642 (9th Cir. 1980)) 
(modifications in the original). Plaintiff is warned, however, that such defendants will be dismissed where ""'it is clear that 
discovery would not uncover the identities, or that the complaint would be dismissed on other grounds.'"" Id. (quoting Gillespie, 
629 F.2d at 642). Plaintiff is further warned that Federal Rule of Civil Procedure 4(m),  [*4] which states that the court must 
dismiss defendants who have not been served within 120 days after the filing of the complaint unless plaintiff shows good cause, 
is applicable to doe defendants. See Glass v. Fields, No. 1:09-cv-00098-OWW-SMS PC, 2011 U.S. Dist. LEXIS 97604 (E.D. 
Cal. Aug. 31, 2011); Hard Drive Prods. v. Does, No. C 11-01567 LB, 2011 U.S. Dist. LEXIS 109837, at *2-4 (N.D. Cal. Sep. 27, 
2011). "
229,2," Because plaintiffs conceded at hearing that the complaint has no allegations that a landlord-tenant relationship was formed 
between the parties, the court does not address plaintiffs' arguments relating to a landlord-tenant relationship on summary 
judgment. See Stations W., LLC v. Pinnacle Bank of Or., 338 F. App'x 658, 660 (9th Cir. 2009) (plaintiffs cannot use opposition 
to summary judgment as  [*26] a back door way to introduce new claims); see also Gilmour v. Gates, McDonald & Co., 382 F.3d 
1312, 1315 (11th Cir. 2004) (""A plaintiff may not amend her complaint through argument in a brief opposing summary 
judgment.""). "
235,1," This motion was determined to be suitable for decision without oral argument. E.D. Cal. L.R. 230(g). The hearing was 
scheduled for December 11, 2013. "
242,2," In the complaint, the header for the seventh cause of action provides, ""Dual Tracking in Violation of Civil Code sections 2953 
and 2954"" however the body of complaint states ""Defendants' violations under Civil Code sections 2923 and 2924 et. seq."" 
(Compl. ¶ 75). Accordingly, the Court finds that the header mistakenly lists the Sections 2953 and 2954 and the correct sections 
are Sections 2923 and 2924. "
245,1, Documents pertaining to Mr. Valenzuela's loan and property foreclosure were recorded with the Kern County Official Records.
245,2," Mr. Valenzuela proceeds on his Verified Complaint for Declaratory Judgment, Temporary Restraining Order, Injunctive Relief, 
and Monetary Damages (""complaint""). "
247,3," ""We have extended the 'incorporation by reference' doctrine to situations in which the plaintiff's claim depends on the contents 
of a document, the defendant attaches the document to its motion to dismiss, and the parties do not dispute the authenticity of 
the document, even though the plaintiff does not explicitly allege the contents of that document in the complaint."" Knievel v. 
ESPN, 393 F.3d 1068, 1076 (9th Cir. 2005) (citing Parrino, 146 F.3d at 706). "
254,4," RICO refers to the Racketeer and Corrupt Practices Act (""RICO""), 18 U.S.C. §§ 1961, et seq. "
