Case Index,Core Terms
Case 36,"games, trade libel, monopolization, alleges, cause of action, motion to dismiss, damages, intentional interference, 
prospective economic relations, video game, argues, unjust enrichment, competitor, antitrust, Sherman Act, 
monopoly, vendors, leave to amend, violations, Airlines, licenses, courts, patent, pled, factual allegations, antitrust 
claim, prices"
Case 37,"conspiracy, increased price, Chocolate, Manufacturers, prices, Plaintiffs', interdependence, district court, costs, 
reasonable inference, conspired, competitors, email, summary judgment, price-fixing, products, Purchaser, 
oligopolistic, announced, antitrust, cases, conspiracy evidence, initiated, domestic, markets, singles, cocoa, 
purported, price fixing, actuation"
Case 38,"counterclaims, tortious interference, defamation claim, affirmative defense, defamation, rape, single action, 
defamatory statement, single publication rule, statute of limitations, false statement, allegations, compulsory, single 
publication, immunity, damages, allegedly defamatory, right of petition, cause of action, time-barred, exhibition, 
privileged, recoupment, utterance, defenses, stricken, two-year, argues"
Case 39,"manufacturers, conspiracy, allegations, technology, license, antitrust, district court, negotiations, standard-setting, 
group boycott, defendants', boycott, discovery, product liability, anti trust law, anticompetitive, secret, dissenting 
opinion, Sherman Act, conspirators, competitors, table-saw, products, courts, cases, summary judgment, plaintiffs', 
consumers, reasons, motive"
Case 40,"reliable, tacit, bid, collusion, relevant market, Sherman Act, interchangeability, summary judgment motion, antitrust 
claim, geographic, auction, expert testimony, argues, lease, Oil, market power, counterclaim, principles, products, 
prices"
Case 41,"Agencies, monopoly, alleges, injunctive relief, declaratory relief, motions, conspiracy to monopolize, intentional 
interference, leave to amend, unfair, fails, cause of action, inducing, entity, contractual relationship, plaintiff's claim, 
competitor's, contracts, packaging, scripted, independent cause of action, Sherman Act, oligopoly, conspiracy, 
disruption"
Case 42,"trade secret, schematics, non-compete, misappropriation, bid, foundry, reasonable jury, summary judgment, 
genuine, parties, pricing, genuine dispute, terminate, readily ascertainable, designing, survival, bad faith, unfair, 
interrogatory, confidential, technology, memory, confidential information, no evidence, ownership, latency, secret, 
material fact, disclose, requests"
Case 43,"Defendants', consumers, bid, structured settlement, allegations, antitrust, advertisements, pricing, competitors, 
predatory, monopolization, purchasing, sellers, rights, fails, deceive, unfair, amended complaint, factoring, motion to 
dismiss, Internet, brands, merger, judicial notice, anti trust law, Lanham Act, genuinely, leave to amend, Sherman 
Act, trademark"
Case 44,"counterclaims, attorney's fees, Advertising, merchant, Lanham Act, parties, Settlement, Terms, summary judgment, 
antitrust, literally, prevailing party, false advertising, misleading, compliance, Counts, tortious interference, motions, 
summary judgment motion, new evidence, Recording, customers, falsehood, bench trial, monopolization, 
circumstances, quotation, reasons, marks, summary judgment stage"
Case 45,"generic, patent, settlements, manufacturer, brand, licenses, infringement, settlement agreement, antitrust, 
Certification, anticompetitive, allegations, expired, acceleration clause, drug product, marketing, terms, Defendants', 


Page 2 of 28
 
monopolize, listing, antitrust claim, first-filer, patentee, effects, drugs, patent infringement, unjust enrichment, 
parties, trigger, induce"
Case 46,"Settlement, generic, patent, launch, anticompetitive, manufacturers, antitrust, lawsuit, effects, parties, 
procompetitive, invalidity, rule of reason, plaintiffs', causation, infringement, summary judgment, negotiated, 
sublicense, summary judgment motion, summary judgment record, patent infringement, stabilizer, settlement 
agreement, litigations, prevailed, market power, Pharmaceuticals, citizen's petition, anti trust law"
Case 47,"insurers, veterinary, antitrust, exemption, broker, insurance business, boycott, coverage, anti trust law, 
veterinarians, McCarran-Ferguson Act, district court, preparedness, regulated, equine, policies, spreading, antitrust 
violation, tortious interference, antitrust claim, intimidation, underwriting, allegations, competitors, financing, 
anticompetitive, coercion, compete, cases, summary judgment"
Case 48,"withdrawal, Rebar, grievance procedure, pension fund, antitrust, arbitration, conditions, parties, allegations, 
obligated, futility, asserts, rate of wages, contractual, motion to dismiss, Iron, first amended complaint, exhaust, 
trigger, agrees, costs, collective bargaining agreement, anti trust law, local union, Sherman Act, contributing, 
defendants', bargaining, competitor, retirement"
Case 49,"email, Defendants', allegations, confidence, motion to dismiss, implied-in-fact, confidential, fraudulent, unfair, prong, 
television series, television, employees, voicemail, conveyed"
Case 50,"Seller, Subsidiary, documents, closing date, Notice, balance sheet, employees, deposition, Premises, products, 
indemnified, obligations, Taxes, real property, plans, warranties, Shares, plant, entities, predecessors, matters, 
consolidated, terminate, stock purchase agreement, asbestos-containing, Environmental, asbestos, oral deposition, 
parties, representations"
Case 51,"unfair, motion to dismiss, judicial notice, allegations, consumers, fraudulent, fraudulent conduct, unfair conduct, 
prong, unfair competition, leave to amend, mortgage loan, public record, practices, tethered"
Case 52,"fuel oil, allegations, enterprise, fuel, conspiracy, Plaintiffs', Supplier, Non-Compliant, Laboratory, Compliant, 
recommend, oil, argues, mail, contracts, falsify, tests, burn, unjust enrichment, defendants', motion to dismiss, 
cases, pattern of racketeering activity, wire fraud, participated, electricity, filed-rate, antitrust, immunity, suffice"
Case 53,"prices, tour operator, antitrust, tickets, Vacations, monopolize, travel agent, consumers, packages, facilities, 
customers, monopoly, reasons, Sherman Act, monopolist, alleges, travel, anti trust law, conspiracy, predatory, 
wholesale, retail, commissions, essential facilities doctrine, profits, Skiing, output, competitors, booking, courts"
Case 54,"ranch, bankrupt estate, cause of action, title-insurance, allegations, premised, defendants', confirmation, time-
barred, judicial estoppel, pro se, prosecute, asserted claim, assign, dumps, proceedings, possessed, tolling, deed, 
claim for relief, judicial notice, racketeering, grounds, bankruptcy court, scheduled, parties, reasons, survive, merits, 
limitations period"
Case 55,"prescription, bioequivalence, alleges, pharmacies, samples, conspiracy, specialty, antitrust, generic, FDA, 
manufacturer, monopolize, dispense, testing, supplemental pleading, motion to dismiss, Sherman Act, generic drug, 
argues, anticompetitive, anticompetitive conduct, reasons, Defendants', ambrisentan, competitors, unavailable, 
Prescriber, patient, submits, tablets"
Case 56,"bundle, prices, customers, regression, differentiated, vaccines, coordination, argues, antitrust, overcharge, 
discounts, class member, purchases, reliable, damages, class certification, Plaintiffs', unreliable, pediatric, 
monopoly power, but-for, market share, classwide, compete, floor, inflated price, documents, variables, markets, 
models"
Case 57,"student-athletes, amateurism, athletes, district court, schools, sports, procompetitive, video game, football, 
attendance, players, paying, antitrust, anticompetitive, licensing, preserving, effective, college education, college 
football, basketball, consumer demand, recruits, rights, consumer, output, Sherman Act, television, compete, anti 
trust law, full cost"
Case 58,"sales, retailers, damages, towers, customers, products, margin, bundling, reliable, tags, prices, deactivators, 
relevant market, competitors, contends, calculations, opines, unreliable, expert testimony, anticompetitive, argues, 
contracts, labels, certification, barriers, anticompetitive conduct, exclusive contract, food and drug, suppliers, 
estimate"
Case 59,"statute of limitations, pleadings, subclass, amend, six-year, motion to amend, discovery, purchaser, amended 
complaint, propane, futile, motion to dismiss, tanks, pre-filled, limitations period, leave to amend, propane tank, 
moot, district court, antitrust, fill, weighs"
Case 60,"skull, surgery, motion to dismiss, allegations, patients, privileges"
Case 61,"borrower, notice of default, federal savings association, foreclosure, recorded, modification, allegations, regulation, 
mortgage, alleged violation, violations, servicer, lender, trust deed, preemption, documents, tracking, preempt, 
notice, dual, single point, default, unfair competition, motion to dismiss, federal savings, unfair, fraudulent, team"
Case 62,"patent, Shuffle, shuffler, antitrust, Games, card, casino, merger, Licensed, plaintiffs', declaratory judgment, 
infringement, allegations, technology, misrepresentations, acquisitions, discovery rule, Clayton Act, anticompetitive, 
defendants', damages, anti trust law, Prototypes, parties, statute of limitations, competitors, prosecuting, indemnity 
agreement, unfair competition, license agreement"
Case 63,"Steel, prices, tin, products, conspiracy, alleged conspiracy, manufacturers, customers, district court, western united 
states, summary judgment, communications, contracts, exit, antitrust, compete, band, hot, competitors, argues, 
circumstantial evidence, specific evidence, increased price, spot market, tin can, implausible, long-term, alleges, 
tending, costs"
Case 64,"cigars, mass market, alleges, brands, prices, products, monopolize, motion to dismiss, distributors, manufacturer, 
sales, Defendants', convenience store, price discrimination, antitrust, Robinson-Patman Act, discriminatory, 
customers, competitive injury, Sherman Act, conspiracy, purchasers, buyer, cases, relevant market, knowingly, 
quotation, induced, pleaded, courts"
Case 65,"conspiracy, district court, commerce, consumers, deliberations, electronic, seized, sentence, volume, argues, 
magistrate judge, searched, freight, email, mistrial, shipping, prices, curative instruction, documents, suppress, 
search warrant, witnesses, contends, remarks, seizure, interstate commerce, district judge, new trial, 
Transportation, instructions"
Case 66,"certificate, issuance, statutory authority, duration, settlement agreement, terminate, circuit court, commencement, 
antitrust, amended complaint, healthcare, declaratory, remedies, powers, government action, exhaustion, colorable, 
inaction, delayed"
Case 67,"alleges, antitrust, rental market, rental, monopolization, geographic, regional, exclusionary, monopoly, markets, 
competitor, bundling, anticompetitive, contracts, sole-source, customers, barriers, market share, leveraging, 
submarkets, consumer, anticompetitive conduct, courts, foreclosure, discounts, argues, pleaded, motion to dismiss, 
antitrust claim, monopoly power"
Case 68,"Top, promoters, alleges, Defendants', Sherman Act, motion to dismiss, Boxers, market power, relevant market, 
conspiracy, monopolization, boxing, competitors, violation of section, anti trust law, antitrust, tie, broadcasters, 
Unfair, restraint of trade, tying arrangement, subsidiary, venues, fight, economic power, conspiring, Practices, 
grounds, monopoly, markets"
Case 69,"prices, damages, increased price, customers, plaintiffs', methodology, antitrust, benchmark, reliable, class 
certification, predominance, products, class period, conspiracy, blood, costs, reagents, calculate, duopoly, class 
member, increases, estimate, defendants', purchasers, averages, unreliable, yardstick, annual, challenges, expert 
testimony"
Case 70,"LIBOR, plaintiffs', tolling, manipulation, counterparties, banks, unjust enrichment, personal jurisdiction, suppression, 
swap, cases, class-action, inquiry notice, statute of limitations, tortious interference, entities, appointment, 
defendants', traded, parties, discovery rule, allegations, contracts, persistent, time-barred, complaints, accruing, 
affiliates, antitrust, class action"
Case 71,"discount, bundle, prices, products, recoupment, Consumables, predatory, list price, anticompetitive, calculation, 
towers, retailers, widget, customers, expert testimony, opines, sells, deactivators, reliable, antitrust, tags, 
anticompetitive conduct, labels, volume, exclusionary, competitors, effective, producing, rebuttal, cases"
Case 72,"antitrust, neurotoxin, injectable, cosmetic, allegations, competitor, anticompetitive, products, planned, motion to 
dismiss, albumin, license agreement, clinical trial, manufacturing, preparedness, causation, compete, courts, 
manufacturing plant, regulatory approval, prices, sales, documents, abroad, argues, plaintiff's claim, judicial notice, 
anti trust law, market power, monopoly"
Case 73,"cause of action, damages, pleadings, emotional distress, motion to dismiss, pro bono, allegations, dismissal with 
prejudice, professional negligence, declaratory relief, district court, state law claim, leave to amend, asserts, breach 
of contract, abuse of process, replacement, conspiracy, quotations, violations, proximate, default"
Case 74,"allegations, conspire, personal jurisdiction, aluminum, entities, email, warehouses, purposes, effects, 
anticompetitive, minimum contact, smart, contacts, factors, Sherman Act, plaintiffs', antitrust, metal, third party, 
defendants', conspiracy, terms, motion to dismiss, documents, negotiated, quotation, load-out, marks, general 
jurisdiction, conspiracy claim"
Case 75,"risks, drugs, formularies, district court, misrepresentations, prescriptions, plaintiffs', allegations, prescribing, 
damages, diabetes, patients, proximate causation, proximate cause, cheaper, heart-related, fraudulent, concrete, 
injuries, warning, causation, coverage, argues, alleged misrepresentation, insured party, causal chain, ineffective, 
contingent, customers, metformin"
Case 76,"electricity, rates, filed rate doctrine, prices, manipulation, violations, wholesale, Plaintiffs', Dairy, retroactively, 
bidding, Energy, damages, wholesale market, federal agency, misreporting, prohibits, quotation, profits, setting 
rates, Defendants', courts, marks, motion to dismiss, milk producer, hypothetical, fraudulent, ratepayers, 
consumers, practices"
Case 77,"customers, electricity, alleges, solar, antitrust, distributed, argues, retail, judicial notice, fails, grid, entity, relevant 
market, consumers, rates, installing, egos, anticompetitive conduct, political subdivision, Sherman Act, documents, 
motion to dismiss, anti trust law, monopolization, self-generate, competitors, asserts, damages, public utility,"
Case 78,"patent, generic, manufacturers, Thalomid, plaintiffs', thalidomide, anti-competitive, Ski, allegations, antitrust, 
competitors, motion to dismiss, state law claim, lenalidomide, prior art, samples, drugs, sham, complaints, lawsuit, 
Sherman Act, unjust enrichment, state law, bioequivalency, infringement, contends, class certification, anti trust law, 
asserting, markets"
Case 79,"Collaboration, relevant market, anticompetitive, antitrust, effects, procompetitive, detrimental effect, summary 
judgment, market power, competitor, customers, acquisition, cases, softgels, adverse effect, rule of reason, 
summary judgment motion, manufacturing, Prong, output, predictions, argues, contends, benefits, actual effect, 
Products, markets, horizontal, consumer, factual dispute"
Case 80,"manufacturers, conspiracy, allegations, technology, license, antitrust, district court, negotiations, standard-setting, 
group boycott, defendants', boycott, discovery, product liability, anti trust law, anticompetitive, Sherman Act, secret, 
dissenting opinion, conspirators, competitors, table-saw, products, courts, cases, summary judgment, plaintiffs', 
consumers, reasons, motive


Page 2 of 38"
Case 81,"contact lens, retailers, alleges, manufacturer, antitrust, distributors, consumers, argues, prices, products, 
anticompetitive, conspiracy, Wholesale, Reply, termination, brand, prescriptions, discounted, contends, unilateral, 
vertical, lenses, private right of action, resale price, prescribe, concerted action, anti trust law, parties, unfair, rule of 
reason"
Case 82,"alleges, obstruction of justice, res judicata, non-random, summary judgment, lack jurisdiction, district court, instant 
case, subject matter jurisdiction, motion to dismiss, leave to amend, obstruct, asserts, factual allegations, final 
judgment, recused, vacate, difference of opinion, racketeering activity, collateral estoppel, improper influence, 
conclusory, briefing, concedes, immunity, parties, reasons, merits, notice, fails"
Case 83,"Ticket, Secondary, alleges, games, Sherman Act, cognizable, interchangeable, markets, motion to dismiss, 
Platform, provider, antitrust, consumers, products"
Case 84,"Damages, consequential damages, argues, alleges, predicate offense, enterprise, pattern of racketeering activity, 
predicate act, contends, antitrust, parties, theft, bargaining power, sophisticated, racketeering, prodigious, contracts"
Case 85,"eggs, prices, purchases, damages, retailers, conspiracy, predominate, class action, antitrust, non-conspiring, class 
member, ascertainability, reliable, pass-through, injunction, overcharge, contracts, certify, anti trust law, Plaintiffs', 
Defendants', commodity, cost-plus, proposed class, producers, class certification, specialty, shell, umbrella, 
individualized"
Case 86,"antitrust, voting, supermarket, Defendants', cases, competitor, full-service, baseless, consumers, alleges, sham, 
district court, anticompetitive, courts, paradox, immunity, inextricably intertwined, psychologists, views, 
monopolization, restrained, Shield, legal challenge, shopping center, proceedings, challenges, petitions, 
enterprises, multimember, lawsuits"
Case 87,"bus stop, Authorizations, Antitrust, Compliance, divestiture, disgorgement, calendar days, Notification, instructions, 
affiliates, provisions, documents, employees, hop-off, annual, divest, hop-on, notice, tours"
Case 88,"Wal-mart, Rights, motion to dismiss, alleges, asserts, district court, Declaration, cases, default judgment, private 
party, state actor, partnership, default, personal jurisdiction, insufficient service, factual allegations, motion for 
default, general partner, state law claim, fail to state, federal claim, state court, quotation, contends, removal, color"
Case 89,"federal issue, state-law, removal, federal question, state court, attorney's fees, federal law, expenses, confidential 
information, plaintiff-counterdefendant's, cases"
Case 90,"Plaintiffs', allegations, employees, amended complaint, fraudulent concealment, accrual, non-solicitation, Hands-
Off, email, misleading, statute of limitations, affirmative act, tolling, continuing violation, anti-solicitation, conspiracy, 
concealed, accrued, conversations, documents, secret agreement, discovery rule, overt act, fraudulent, lawsuits, 
default, motion to dismiss, Sherman Act, defendants', limitations period"
Case 91,"transmission, tariff, alleges, electric, argues, monopolization, filed rate doctrine, antitrust, calculated, import, grid, 
exclusionary, rates, facilities, interstate, preemption, upgrades, generation, customers, energy, motion to dismiss, 
entities, state law claim, state law, preempted, hypothetical, wholesale, electric power, anticompetitive, terms"
Case 92,"conspiracy, distributors, horizontal, manufacturers, steel, joined, group boycott, competitors, district court, 
customers, substantial evidence, antitrust, vertical, reasonable juror, damages, email, do business, yardstick, 
contends, foreclose, margin, tended, per se rule, factors, lawsuit, steel industry, gross-profit, concerted, knowingly, 
threats"
Case 93,"alleges, provider, contracting, independent contractor, childcare, antitrust, employees, motion to dismiss, good faith, 
tort claim, regulated, subsidy, plaintiff's claim, fair dealing, pro se, contractor, appointed, policies, asserts, 
temporary restraining order, preliminary injunction, childcare provider, lack jurisdiction, small business, damages, 
monthly, lack of subject matter jurisdiction, subject matter jurisdiction, jurisdictional requirement, failure to state a 
claim"
Case 94,"renew a motion, Renewed"
Case 95,"Counterclaimants, trademark, motion to dismiss, registration, allegations, cancellation, leave to amend, unfair, 
courts, Marks, cybersquatting, infringement, equitable tolling, new claim, statute of limitations, judicial notice, 
domain name, declaration, amend, declaration of invalidity, false representation, limitations period, misconduct, 
damaged"
Case 96,"patent, allegations, software, Plaintiffs', relevant market, competitors, e-commerce, antitrust, market power, 
disclose, loans, sales, geographic, products, subprime, fails, motion to dismiss, specific intent, facilitates, omission, 
sham, fraudulent, deceive, infer, monopolization, copyright infringement, factual allegations, cause of action, leave 
to amend, Sherman Act"
Case 97,"consumer, unjust enrichment, plaintiffs', class certification, classwide, class member, damages, class action, courts, 
predominate, express warranty, Deceptive, certification, soap, breach of express warranty, ascertainability, 
purchasing, causation, individualized, breach of implied warranty, common question, calculate, certify, premium, 
argues, cases, named plaintiff, misrepresentation, circumstances, packaging"
Case 98,"centralization, tag-along, SPORTS, alleged agreement, common question, football game, anticompetitive, 
subscribers, responding, afternoon, broadcast, pretrial, parties"
Case 99,"Plaintiffs', coated, amended complaint, acquisition, competitor, printed paper, merger, allegations, motion to 
dismiss, injunction, commerce, monopolize, Sherman Act, antitrust, Reply, tobacco, Counts, paper mill, documents, 
scrap, papermaking, conspiracy, monopoly, parties, manufacturing, acquire, Declaratory, destroy, selling, plant"
Case 100,"Generic, patent, Plaintiffs', settlement, Defendants', settlement agreement, antitrust, reverse-payment, rule of 
reason, theory of liability, invalid, sham, infringement, pretrial, allegations, challenger, fraudulent, memorandum, 
cases, patentee, expiration, parties, reasons, summary judgment motion, antitrust liability, procured by fraud, 
antitrust claim, anticompetitive, unenforceable, immunity"
