Page,Label,Text
63,," Companies subject to the Act must post disclosures on their Internet websites related to five specific areas: verification, 
audits, certification, internal accountability, and training. KAMALA D. HARRIS, CAL. DEP'T OF JUSTICE, THE CALIFORNIA TRANSPARENCY IN SUPPLY CHAINS ACT: A RESOURCE GUIDE, i (2015). "
64,2," The court also determined that plaintiffs' complaint alleged that eMachines actively concealed the defect. Collins, 134 Cal. Rptr. 
3d at 594. "
65,3," Plaintiff also cites Rubenstein v. Gap, Inc., 14 Cal. App. 5th 870, 222 Cal. Rptr. 3d 397 (Ct. App. 2017). The plaintiffs in 
Rubenstein alleged that Gap violated the consumer protection laws ""based on Gap's alleged misrepresentation in using the Gap 
and Banana Republic brand names for [factory store] items that had never been sold in traditional Gap and Banana Republic 
stores and/or were of lesser quality, and also on Gap's failure to disclose these facts to consumers. Id. at 401. The court rejected 
the plaintiffs' claims, reasoning that the plaintiffs did not ""allege facts showing that the sales history of factory store items is 
material to reasonable consumers."" It further held that ""any quality issues with factory store merchandise were not in Gap's 
exclusive knowledge."" Id. at 405. Additionally, after oral argument in this case, the California Court of Appeal, Fifth District, decided Gutierrez v. CarMax Auto 
Superstores Cal., 19 Cal. App. 5th 1234, 228 Cal. Rptr. 3d 699 (Ct. App. 2018). In Gutierrez, the defendant car dealer did not 
disclose that the car that the plaintiff purchased was subject to a safety recall relating to the car's braking and lighting systems. 
The court held that the omitted information was material because it related to safety concerns—which would be important to the 
reasonable consumer. Id. at 705. Further, the court concluded that the car dealer had a duty to disclose the recall because 
""CarMax made partial representations about the vehicle's braking and lighting systems and those representations were likely to 
mislead for want of communication of the facts about the recall."" Id. at 722-23. As Gutierrez is a partial misrepresentation case, it 
does not affect the outcome of this purely omissions-based case."
65,4," Neither Rubenstein nor Gutierrez mentions the ""central functionality"" test, but their facts are consistent with requiring that the 
alleged defect be physical and important to the product's function. In Gutierrez, the alleged omission related to a physical defect 
that created a safety hazard. 228 Cal. Rptr. 3d at 723. In Rubenstein, the court concluded that there were no ""facts showing that 
the sales history of factory store items is material to reasonable consumers."" 222 Cal. Rptr. 3d at 405."
65,5," The parties also dispute whether Plaintiff sufficiently pleaded that Mars had knowledge that Plaintiff did not about the existence 
of child or slave labor in the supply chain. Plaintiff argues that Mars need only have ""superior"" knowledge over the consumer to 
satisfy the LiMandri prong, whereas Mars contends that the test is ""exclusive"" knowledge. While we need not reach the issue 
here, Mars appears to have the better reading of California law. "
66,6," For example, even though we offer no binding opinion on the issue, Wilson may still apply where the defect in question does 
not go to the central functionality of the product but still creates a safety hazard."
66,7," Plaintiff has an outstanding motion to certify the following question to the California Supreme Court: ""Must a pure omission-
based consumer deception claim under the UCL, FAL, and CLRA involve a safety concern to be actionable?"" Because Plaintiff 
cannot establish that Mars had a duty to disclose, even if he is not required to plead a safety hazard, the answer to Plaintiff's 
question is not outcome-determinative. See Cal. R. of Court 8.548(a)(1) (""The [California] Supreme Court may decide a question 
of California law if . . . [t]he decision could determine the outcome of a matter pending in the requesting court.""). We therefore 
deny the motion to certify the question. "
68,8," Gregory also rejected plaintiffs' tethering claim because ""it would impinge on a separate state policy favoring freedom of 
contract by the parties to commercial real property leases."" 128 Cal. Rptr. 2d at 395 (quotation marks omitted)."
68,9," Because we hold that Plaintiff has not pleaded a claim under the CLRA, UCL, or FAL, we need not, and do not, reach any of 
Mars' other arguments in support of affirmance. "
71,1," Plaintiff filed a complaint against New York Coalition Against Hunger, Christopher G. Karagheuoff, and Joel Berg. Hunger Free 
America, Inc., was erroneously sued as ""New York Coalition Against Hunger,"" and Christopher Karagheuoff, and Joel Berg were 
never served. Hunger Free America, Inc., removed the case to this court where it proceeds as the only defendant served."
71,2," Plaintiff asserts the corporation was ""federally"" incorporated in February 2010. A California Secretary of State record shows 
Plaintiff's original entity, Hour of Truth Ministry, Inc., amended its corporate name to ""Hunger Free America, Inc."" in 2016. (See 
Doc. 19-2.) This document was attached to Plaintiff's original complaint. (Doc. 1, p. 55.)"
71,3," Defendant is a non-profit corporation, originally founded as New York City Coalition Against Hunger. It adopted its name, 
Hunger Free America, Inc. in early 2016. "
73,4," Plaintiff submitted an untimely opposition brief, which is unsigned."
73,5," As discussed in the Court's last order, the '297 Registration mark covers a specific design consisting of the words ""Huger Free 
America"" in green lettering with black and white outlining, below a background of farm rows and vegetables. The graphic mark is 
limited to t-shirts. See United States Patent and Trademark Office, Trademark Electronic Search System (""TESS""); 
http://tmsearch.uspto.gov/bin/showfield?f=doc&state=4808:4wwulv.2.3 "
75,6," In 1995, Congress amended Section 43 of the Trademark Act of 1946, 15 U.S.C.§1125, to provide a remedy for the ""dilution of 
famous marks."" The FAC does not allege a viable dilution claim, which is predicated on the lessening of the capacity of a famous 
mark to identify and distinguish goods and services, regardless of the likelihood of confusion. A party alleging dilution is required 
to show, among other things, that the mark is famous — i.e., so prominent and renowned as to be a household name. See Jada 
Toys, Inc. v. Mattel, Inc., 518 F.3d 628, 635 (9th Cir. 2008). There are no facts showing that any mark or standard character at 
issue in the FAC is famous. "
79,*," Honorable Eduardo C. Robreno, United States District Judge for the Eastern District of Pennsylvania, sitting by designation."
79,1," HN1[
] Section 5(a) declares unlawful ""[u]nfair methods of competition in or affecting commerce, and unfair or deceptive acts or practices in or affecting commerce."" 15 U.S.C. § 45(a)(1). It empowers and directs the Commission ""to prevent persons, 
partnerships, or corporations . . . from using unfair methods of competition in or affecting commerce and unfair or deceptive acts 
or practices in or affecting commerce."" Id. § 45(a)(2)."
79,2, See 15 U.S.C. § 45(c).
79,3," LabMD is no longer in operation but still exists as a company and continues to secure its computers and the patient data stored 
within them."
79,4," LabMD's program included ""a compliance program, training, firewalls, network monitoring, password controls, access controls, 
antivirus, and security-related inspections."""
79,5," The record is not clear on the point but we assume that the billing manager installed the peer-to-peer application on her 
workstation computer. "
80,6," As described by the ALJ who initially presided over this case, [Tiversa's] efforts included representing to LabMD that the 1718 File had been found on a peer-to-peer network and 
sending LabMD a Tiversa Incident Response Services Agreement describing Tiversa's proposed fee schedule, payment 
terms, and services that would be provided. These contacts continued from mid-May through mid-July 2008. In these 
communications, Tiversa represented that Tiversa had ""continued to see individuals [**5]  [on peer-to-peer networks] 
searching for and downloading copies"" of the 1718 File. . . . Tiversa's representations in its communications with LabMD that the 1718 File was being searched for on peer-to-peer 
networks, and that the 1718 File had spread across peer-to-peer networks, were not true. These assertions were the ""usual 
sales pitch"" to encourage the purchase of remediation services from Tiversa. . . . Tiversa did, however, share a copy of the 1718 File with a Dartmouth College professor, who in February 2009 published an 
article about data security in the healthcare industry. Tiversa was a ""research partner"" for the article, meaning it searched for 
and provided the professor with relevant files to analyze. The professor did not share the 1718 File or its contents with anyone."
80,7," Tiversa's CEO and the FTC offered testimony at a 2007 congressional hearing regarding peer-to-peer file-sharing technology. 
About two months after the hearing, the FTC and Tiversa began communicating. The FTC wanted Tiversa to provide it with 
information regarding companies' data-security practices. Tiversa, though, did not want a formal request for information—such 
as a Civil Investigative Demand (""CID"")—to be issued directly to it because it had been in talks about its possible acquisition by 
a third party. Tiversa thus created an entity called ""The Privacy Institute"" so that a CID could be issued without directly 
implicating Tiversa. The FTC issued a CID to The Privacy Institute in 2009 and The Privacy Institute provided the FTC with the 
1718 File."
80,8," The FTC's complaint alleged that LabMD (a) did not develop, implement, or maintain a comprehensive information security program to protect consumers' personal 
information. Thus, for example, employees were allowed to send emails with such information to their personal email 
accounts without using readily available measures to protect the information from unauthorized disclosure; (b) did not use readily available measures to identify commonly known or reasonably foreseeable security risks and 
vulnerabilities on its networks. By not using measures such as penetration tests, for example, respondent could not 
adequately assess the extent of the risks and vulnerabilities of its networks; (c) did not use adequate measures to prevent employees from accessing personal information not needed to perform their 
jobs; (d) did not adequately train employees to safeguard personal information; (e) did not require employees, or other users with remote access to the networks, to use common authentication-related 
security measures, such as periodically changing passwords, prohibiting the use of the same password across applications 
and programs, or using two-factor authentication; (f) did not [**7]  maintain and update operating systems of computers and other devices on its networks. For example, on 
some computers respondent used operating systems that were unsupported by the vendor, making it unlikely that the 
systems would be updated to address newly discovered vulnerabilities; and "
81,," (g) did not employ readily available measures to prevent or detect unauthorized access to personal information on its 
computer networks. For example, respondent did not use appropriate measures to prevent employees from installing on 
computers applications or materials that were not needed to perform their jobs or adequately maintain or review records of 
activity on its networks. As a result, respondent did not detect the installation or use of an unauthorized file sharing 
application on its networks."
81,9," Prior to the hearing, LabMD amended its answer and once again unsuccessfully moved to dismiss the FTC's complaint. 
Nothing in the answer or the motion is pertinent here."
81,10," HN2[
] Section 5(n) states, as a prerequisite for an act or practice to be unfair, ""[T]he act or practice [1] causes or is likely to cause substantial injury to consumers [2] which is not reasonably avoidable by consumers themselves and [3] not outweighed by 
countervailing benefits to consumers or to competition."""
81,11, See supra note 10. 
82,12," LabMD's brief asserts several grounds for setting aside the FTC's order. The only issue we address is the enforceability of the 
FTC's order."
82,13," See Marc Winerman, The Origins of the FTC: Concentration, Cooperation, Control, and Competition, 71 Antitrust L.J. 1, 2-6 
(2003)."
82,14," FTC v. Sperry & Hutchinson Co., 405 U.S. 233, 239-40, 92 S. Ct. 898, 903, 31 L. Ed. 2d 170 (1972); Atl. Ref. Co. v. FTC, 381 
U.S. 357, 367, 85 S. Ct. 1498, 1505, 14 L. Ed. 2d 443 (1965); see S. Rep. No. 63-597, at 13 (1914); H.R. Rep. No. 63-1142, at 
19 (1914)."
82,15," See generally Winerman, supra note 13."
82,16, Id. at 96.
82,17," FTC v. Colgate-Palmolive Co., 380 U.S. 374, 384, 85 S. Ct. 1035, 1042, 13 L. Ed. 2d 904 (1965); H.R. Rep. No. 75-1613, at 3 
(1937). "
83,18," Unfair or Deceptive Advertising and Labeling of Cigarettes in Relation to the Health Hazards of Smoking, Statement 
of Basis and Purpose, 29 Fed. Reg. 8324, 8355 (July 2, 1964)."
83,19," J. Howard Beales, The FTC's Use of Unfairness Authority: Its Rise, Fall, and Resurrection, FTC (May 30, 2003), 
https://www.ftc.gov/public-statements/2003/05/ftcs-use-unfairness-authority-its-rise-fall-and-resurrection."
83,20, Id.
83,21," See, 
e.g., 
The 
FTC 
as 
National 
Nanny, 
Wash. 
Post 
(Mar. 
1, 
1978), 
https://www.washingtonpost.com/archive/politics/1978/03/01/the-ftc-as-national-nanny/69f778f5-8407-4df0-b0e9-
7f1f8e826b3b/?utm_term=.015de8e7203d."
83,22," Beales, supra note 19 (citing FTC Improvements Act of 1980, Pub. L. No. 96-252, § 14, 94 Stat. 388); see 15 U.S.C. § 57a(h)."
83,23," FTC Policy Statement on Unfairness, FTC (Dec. 17, 1980), available at https://www.ftc.gov/public-statements/1980/12/ftc-
policy-statement-unfairness."
83,24," Section 5(n) now states, with regard to public policy, ""In determining whether an act or practice is unfair, the Commission may 
consider established public policies as evidence to be considered with all other evidence. Such public policy considerations may 
not serve as a primary basis for such determination."" We do not take this ambiguous statement to mean that the Commission 
may bring suit purely on the basis of substantial consumer injury. The act or practice alleged to have caused the injury must still 
be unfair under a well-established legal standard, whether grounded in statute, the common law, or the Constitution. "
84,25," The FTC's complaint does not state that LimeWire was installed contrary to company policy. But the complaint implies as 
much in that it does not allege that LabMD's policy allowed the installation. Further, undisputed evidence in the record indicates 
that LimeWire was installed contrary to LabMD policy."
84,26, See supra note 8.
84,27," After outlining LabMD's shortcomings in data security, namely those items listed in note 8, supra, the FTC's complaint states in 
paragraph 22 that LabMD's failure to employ reasonable and appropriate measures to prevent [**17]  unauthorized access to personal information, 
including dates of birth, SSNs, medical test codes, and health information, caused, or is likely to cause, substantial injury to 
consumers that is not offset by countervailing benefits to consumers or competition and is not reasonably avoidable by 
consumers. This practice was, and is, an unfair act or practice. (Emphasis added). Oddly, paragraph 23 of the complaint states that the ""acts and practices of [LabMD] as alleged in this 
complaint constitute unfair acts or practices in or affecting commerce in violation of Section 5(a)."" (Emphasis added). Thus, 
paragraph 22 seems to conceive of all of LabMD's data-security deficiencies as culminating in a single unfair act or practice, and 
paragraph 23, though unspecific and perhaps boilerplate, suggests that there were multiple unfair acts or practices. Paragraph 
22 better encapsulates the FTC's theory, as the complaint in preceding paragraphs lays out a number of deficiencies that, ""taken 
together,"" constitute unreasonable data security. Further, the Commission's cease and desist order states, ""[T]he Commission 
has concluded that LabMD's data security practices were unreasonable and constitute an unfair act or practice that violates 
Section 5."" (Emphasis added). See Appendix at 1. "
85,28," FTC Policy Statement on Unfairness, supra note 23."
85,29," This provision states, "
86,," The Commission may commence a civil action to recover a civil penalty in a district court of the United States against any 
person, partnership, or corporation which violates any rule under this subchapter respecting unfair or deceptive acts or 
practices . . . with actual knowledge or knowledge fairly [**21]  implied on the basis of objective circumstances that such act 
is unfair or deceptive and is prohibited by such rule. In such action, such person, partnership, or corporation shall be liable 
for a civil penalty of not more than $10,000 for each violation."
86,15," U.S.C. § 45(m)(1)(A). As explained in note 39, infra, the Commission has increased the penalty amount to $41,484 per 
violation."
86,30," The Commission may also bring a suit in federal district court or a state court of competent jurisdiction to obtain relief in the 
form of consumer redress. 15 U.S.C. § 57b."
86,31," See FTC, Operating Manual Chapter 10.7, available at https://www.ftc.gov/sites/default/files/attachments/ftc-administrative-
staff-manuals/ch10administrativelitigation.pdf (stating that ""many [of the Commission's] adjudicative rules are derived from the 
Federal Rules of Civil Procedure""); see also Stephanie W. Kanwit, Federal Trade Commission § 8:1 (2017) (noting that the 
Commission ""has held over the years that the [Federal Rules of Civil Procedure] can provide an analytical framework for the 
disposition of related issues"" (quotations omitted))."
86,32," The Commission may, in its discretion, refer the motion back to the ALJ for a ruling. 16 C.F.R. § 3.22. "
87,33," The ALJ's decision must set out findings of fact and conclusions of law, 16 C.F.R. § 3.51(c), just like a district judge must do 
pursuant to Federal Rule of Civil Procedure 52(a) following a bench trial."
87,34," As a whole, this administrative procedure, set out in the FTC's Rules of Practice, effectively supersedes 15 U.S.C. § 45(b), the 
FTC Act provision governing Commission proceedings."
87,35," There are a couple of subtle differences in how cease and desist orders and injunctions are reviewed. First, an appellate court 
reviews a district court's findings of fact for clear error and those of the FTC under the ""substantial evidence"" standard. McWane, 
Inc., 783 F.3d at 824; Dyer, 395 F.3d at 1210. In practice, however, these two standards make little or no difference in terms of 
outcome. See Dickinson v. Zurko, 527 U.S. 150, 162-63, 119 S. Ct. 1816, 1823, 144 L. Ed. 2d 143 (1999) (""The court/agency 
[substantial-evidence] standard, as we have said, is somewhat less strict than the court/court [clearly erroneous] standard. But 
the difference is a subtle one—so fine that (apart from the present case) we have failed to uncover a single instance in which a 
reviewing court conceded that use of one standard rather than the other would in fact have produced a different outcome.""). 
Further, although both the FTC's and a district court's conclusions of law are reviewed de novo, appellate courts give ""some 
deference to the Commission's informed judgment that a particular commercial practice is to be condemned as 'unfair.'"" Ind. 
Fed'n of Dentists, 476 U.S. at 454, 106 S. Ct. at 2016."
87,36," We note that with respect to violations of final cease and desist orders, the Commission may also bring a 15 U.S.C. § 57b 
action as described in note 30, supra."
87,37," The two remedies are similar in nature. Indeed, not long after Section 5's civil-penalty scheme was implemented, the 
Commissioner of the FTC described civil penalties as ""an additional remedy to that formerly employed of invoking the inherent 
power of the courts to punish for contempt anyone who violated a court order directing compliance with an order of the 
Commission."" See Hon. R. E. Freer, Commissioner, Federal Trade Commission, Address before the Annual Convention of the 
Proprietary Association (May 17, 1938). "
88,38," A cease and desist order is made final pursuant to the conditions set forth in 15 U.S.C. § 45(g). Section 5(l) directs the 
Commission to call upon the United States Attorney General to commence a civil-penalty action against the respondent. The 
Commission can bring the action itself, however, in accordance with the criteria in 15 U.S.C. § 56(a). Section 5(m)(1)(B) of the Act, 15 U.S.C. § 45(m)(1)(B), authorizes the Commission to file suit against a nonrespondent who ""with 
actual knowledge"" engages in the ""act or practice"" declared a violation of Section 5(a) and enjoined via a cease and desist order 
entered in a previous administrative adjudication. The previous adjudication, however, is afforded no collateral estoppel effect 
against the defendant. That is, the defendant can challenge the factual predicate for the cease and desist order and the ultimate 
determination that the facts found in the previous adjudication constituted an unfair act or practice. See id. § 45(m)(2)."
88,39," Sections 5(l) and 5(m)(1)(B) set the maximum penalty at $10,000, but the Commission may adjust this figure for inflation under 
16 C.F.R. § 1.98. Hence the current $41,484 figure, which ""appl[ies] only to penalties assessed after January 22, 2018"" but 
""includ[es] those penalties whose associated violation predated January 22, 2018."" Id. "
89,40," See BMW of N. Am., Inc. v. Gore, 517 U.S. 559, 574, & n.22, 116 S. Ct. 1589, 1598, & n.22, 134 L. Ed. 2d 809 (1996) 
(""Elementary notions of fairness enshrined in our constitutional jurisprudence dictate that a person receive fair notice . . . of the 
conduct that will subject him to punishment . . . . [T]he basic protection against judgments without notice afforded by the Due 
Process Clause is implicated by civil penalties."" (citation, quotations, and emphasis omitted)); see also Sessions v. Dimaya, 584 
U.S.    , 138 S. Ct. 1204, 1228-29, 200 L. Ed. 2d 549 (2018) (Gorsuch, J., concurring) (suggesting that the severity of a civil 
penalty corresponds with the degree of fair notice of unlawful conduct that must be accorded to the defendant)."
89,41," Following this provision in the Commission's cease and desist order are five equally vague items which must be included in 
LabMD's data-security program. See Appendix at 2-3. These items suffer the same enforceability problems discussed below. "
90,42," Further, the order's other provisions, mentioned in note 41, supra, also fail to state with specificity the actions LabMD must 
take to bring its program into compliance with the order."
90,43," See also FTC v. Trudeau, 579 F.3d 754, 763 (7th Cir. 2009) (""To succeed on a contempt petition, the FTC must demonstrate 
by clear and convincing evidence that the respondent has violated the express and unequivocal command of a court order."" 
(quotations omitted))."
90,44," The purpose of a show cause hearing is to determine whether the alleged contemner has violated the injunctive provision as it 
stands. If the party holding the injunction wishes to modify the provision, the party must move the district court to effect the 
modification. Implicit in Federal Rule of Civil Procedure 65 is the notion that before the modification can be made, the adverse 
party must be provided notice of the proposed modification and an opportunity to be heard. "
101,1," For consistency throughout this Opinion, I will use the phrase ""video programming and distribution industry"" to include creation, 
packaging, and distribution of professionally produced video content. Of particular relevance here, the Court's definition of ""video 
programming and distribution industry"" encompasses programmers such as Turner; traditional multichannel video programming 
distributors (""MVPDs"") such as cable and satellite companies; virtual multichannel video programming distributors (""virtual 
MVPDs"" or ""vMVPDs"") such as DirecTV Now and DISH's Sling; and subscription video on demand services (""SVODs"") such as 
Netflix, Hulu, and Amazon Prime. By contrast, I use the phrase ""pay-TV"" to refer only to the packaging and delivery of linear — 
or ""live"" — television content. That phrase encompasses only MVPDs and virtual MVPDs. "
102,2," Many materials before the Court contain confidential business information or other proprietary data; such submissions were 
typically filed under seal with an accompanying redacted version accessible to the public. The Court has made great effort to 
refrain from quoting or otherwise including confidential business information in this Opinion, opting instead to refer generally to 
the exhibits or information filed under seal. "
103,3," In 2009, Comcast announced its intent to acquire ownership of NBCUniversal (""NBCU""), a media and entertainment company 
that owns the NBC and Telemundo networks as well as Universal Pictures and Universal Studios. See Compl. ¶¶ 16-17, United 
States v. Comcast Corp., 808 F. Supp. 2d 145 (D.D.C. 2011) (No. 11-cv-106) [Dkt. # 1]. Although the Government, through the 
Antitrust Division, filed an action claiming that the transaction would violate Section 7 of the Clayton Act — an action, as fortune 
would have it, also assigned to this Court — the Government also urged me to approve the transaction pursuant to a final 
judgment containing various ""remedies"" that it represented would ""diminish[] Comcast's ability to use [NBCU's] programming to 
harm competition."" Competitive Impact Statement 3, 7, Comcast Corp., 808 F. Supp. 2d 145 [Dkt. # 4]. Those remedies related 
to procedures set forth in a related FCC order governing the transaction, including, as especially relevant here, requirements 
that Comcast-NBCU: 1) submit to ""baseball style arbitration,"" at the distributor's option, in the event the parties were unable to 
reach a carriage agreement, 7/27/11 Hr'g Tr. 7:4-7 [Dkt. # 38], and 2) ""continue to provide"" video programming to the distributor 
""pursuant to the terms of any existing agreement until the arbitration is completed,"" Competitive Impact Statement Ex. A, at 24, 
Comcast Corp., 808 F. Supp. 2d 145 [Dkt. # 4-1]. At a hearing to discuss the proposed final judgment, counsel for the 
Government asserted that, ""especially in cases of vertical mergers, conduct remedies"" such as the ones proposed ""can be a 
very useful tool to address the competitive problems while preserving competition and allowing efficiencies"" that ""may result from 
the transaction."" 7/27/11 Hr'g Tr. 15:16-21. Ultimately, I approved the Government's proposed final judgment with a few 
modifications to allow me to better monitor the implementation of the remedies imposed as part of the judgment. See generally 
Comcast Corp., 808 F. Supp. 2d 145. The transaction proceeded and today Comcast-NBCU operates as a ""vertically integrated"" 
programmer and distributor. See Tr. 882:14-16 (Rigdon (Comcast)). "
105,4," That said, in the case of DISH's virtual MVPD, Sling, Turner did license only its ""core"" networks — CNN, TBS, TNT, and 
Cartoon Network. See Tr. 236:23-24 (Schlichting (DISH)). As Time Warner CEO Jeff Bewkes testified, because 85 to 90% of 
Turner's revenue comes from four networks, Turner is well situated to offer skinnier bundles. See id. at 3126:22-3127:3 (Bewkes 
(Time Warner)); see also id. at 584:18-24 (Martin (Turner)) (same). By contrast, NBCU's revenues are spread more evenly 
across its more than one-dozen networks. See id. at 3127:6 (Bewkes (Time Warner)). "
108,5," Although the Government asserts that ""consumers of Multichannel Video Distribution are largely insensitive to price changes"" 
as reflected by their continued payment of increased subscription costs, Gov't PFOF ¶ 35, at trial there was near-uniform 
testimony that ""consumers are up to here with subscription prices"" and that ""it's getting harder and harder"" for distributors to 
pass their increased costs along, Tr. 3089:6-11 (Bewkes (Time Warner)); id. at 3446:1-4 (Stephenson (AT&T)). That consumers 
are at a ""gag point"" when it comes to traditional MVPD subscription costs is further illustrated by the continued decline in 
subscriptions nationally. Id. at 140:13-15 (Fenwick (Cox)); id. at 3450:7-9 (Stephenson (AT&T))."
108,6," In the face of all that, the Government continues to insist that SVODs are merely ""complement[s]"" or ""adjunct[s]"" to traditional 
MVPDs, rather than competitors of traditional MVPDs; a few of the Government's third-party competitor witnesses testified to the 
same. Gov't PFOF ¶ 36. I agree with defendants that the Government's arguments (and the corresponding witness testimony) 
on that score defy reality, as demonstrated by the evidence adduced at trial. The evidence clearly showed that the leading 
SVODs — as vertically-integrated entities that produce and distribute their own award-winning content - fiercely compete both 
with programmers such as Turner and HBO and with traditional MVPDs and virtual MVPDs. Indeed, industry data reflects that 
large percentages of MVPD customers have chosen to ""cut the cord"" and receive content exclusively from SVODs. See supra 
pp. 22-24. To be sure, the Government contends that, notwithstanding the increasing prevalence of SVODs, ""[e]ven programmers believe 
MVPDs are likely to remain highly profitable in the future."" Gov't PFOF ¶ 13. That proposition rests on a document from May 
2016. Id. (citing PX78). As the Court learned at trial, however, the industry has undergone significant changes since mid-2016, 
diminishing the persuasiveness of that statement and others like it. To take just one example, video programming margins are 
declining, a fact that presents an obvious threat to future MVPD profitability. Tr. 3853:18-19 (Shapiro) (""I think it is not disputed 
that the video margins are going down.""). And while the Court accepts that traditional MVPDs continue to have a substantial 
subscriber base, and indeed may currently constitute a distinct submarket, see infra pp. 61-66, it is inescapable that SVODs 
have played a large role in causing the demand for and continued purchase of traditional MVPD subscriptions to ""declin[e] at a 
rapid pace."" Tr. 3450:7-3451:1 (Stephenson (AT&T)). To ignore those industry trends — trends that are transforming how 
consumers view video content and blurring the lines between programming, distribution, and web-based competitors - would be 
to ignore the Supreme Court's direction to examine this case with an eye toward the ""structure, history, and probable future"" of "
109,," this fast-changing industry. United States v. Gen. Dynamics Corp., 415 U.S. 486, 498, 94 S. Ct. 1186, 39 L. Ed. 2d 530 (1974) 
(internal quotation marks omitted). I, of course, cannot do that ! "
