Page,Label,Text
66,3," To the  [*5] extent that the Plaintiffs rely on equitable tolling doctrines other than the fraudulent concealment doctrine for certain 
jurisdictions (such as jurisdictions that recognize multiple equitable tolling doctrines, or those jurisdictions that embrace the 
principles of ""fraudulent concealment"" within the manifolds of another equitable tolling doctrine, such as, by way of example, 
equitable estoppel, or those that might incorporate the discovery rule into the fraudulent concealment doctrine), the parties 
appear to posit that the principles and standards that the Motion places at issue, and as discussed in this Memorandum, as to 
fraudulent concealment are, as a general matter, equally applicable across jurisdictions without consideration for the actual 
doctrine at issue. See, e.g., Tr. at 16-17; 40-43; 54. In light of the Court's ruling here, which focuses on the actual facts pled in "
67,," the IPSAC, the Court need not explore the distinctions between other equitable tolling doctrines and fraudulent concealment 
generally, or specifically as to any particular jurisdiction. Nonetheless, as this litigation proceeds and insofar that jurisdiction-
specific laws on equitable tolling may arise again,  [*6] the parties will need to be explicit as to what doctrine(s) in a given 
jurisdiction are at issue. "
68,4," As will  [*11] be discussed, infra, the parties have not discussed the specific laws of the various jurisdictions at issue with 
respect to this Motion, and, thus, they present no occasion for the Court to consider whether vel non a plaintiff's inquiry notice 
and reasonable diligence are operative principles of fraudulent concealment in those jurisdictions. Of course, to the extent that 
those jurisdictions might not embrace such principles, the Defendants' arguments in favor of the judicial notice of the publications 
would be further diminished."
68,5," As an example, Defendants generally describe this element of fraudulent concealment in two distinct ways: 1) an affirmative act 
""to conceal Plaintiffs' causes of action,"" Defs.' Mot. at 11 (emphasis added); or 2) an affirmative act that ""conceals an element of 
the claim,"" Defs.' Reply at 2 (emphasis added), see also id. at 4-5, 7 (discussing same). Defendants ostensibly take the position "
69,," that there is no meaningful difference between these characterizations. However, Defendants cite case authority as to the 17 
jurisdictions at issue, which, as cited, suggests that many of the jurisdictions take differing approaches to this element—
approaches that do not necessarily conform with the Defendants' singular broad characterization of the element. See Defs.' Mot. 
at 11-12 n.14. The Defendants' cited authorities illustrate that the first element of fraudulent concealment can involve 
consideration of the defendant's conduct in terms of whether the conduct, inter alia, occurred after the wrong transpired, was 
""calculated to operate"" in a certain manner, or was the defendants' ultimate object. Plaintiffs do not raise any targeted objections to the jurisdiction-specific case  [*14] law cited by Defendants. Rather, Plaintiffs 
cite several federal court decisions that generally appear to have addressed matters relating to fraudulent concealment under 
federal law rather than the jurisdictions at issue in their claims. However, in contrast to the Defendants' position, the tenor of the 
Plaintiffs' arguments suggest that the 17 jurisdictions require that the alleged affirmative acts of concealment conceal facts about 
the Defendants' purported conduct as a general matter, rather than concealing facts that give rise to a claim or an element of 
that claim. Indeed, according to Plaintiffs, to establish this element, any facts concealed would merely need to be those that 
would prompt the Plaintiffs' inquiry notice, as opposed to facts that give rise to a cause of action. See, e.g., Tr. at 40 (""Does lying 
about what you are doing to try and calm people to relax, is that a pretextual reason[.] [S]hould that create [grounds for] 
equitable tolling."")."
69,6," Indeed, when the Court asked the parties about the omission of jurisdiction-by-jurisdiction analyses in their papers, the parties 
appropriately conceded that a jurisdiction-by-jurisdiction analysis would have been appropriate. Tr. at 16:10-11 (responding ""to a 
certain extent, yes"" to the question of whether a state-by-state analysis of the law of concealment is necessary); id. at 43:1 
(remarking that it ""may have been a legal mistake"" not to engage in a state-by-state analysis)."
69,7," See Ulibarri v. Gerstenberger, 178 Ariz. 151, 871 P.2d 698, 709 (Ariz. App. Ct. 1993) (""The wrongful concealment sufficient to 
toll a statute of limitations requires a positive act by the defendant taken for the purpose of preventing detection of the cause of 
action."");  [*17] Sanchez v. South Hoover Hosp., 18 Cal. 3d 93, 132 Cal. Rptr. 657, 553 P.2d 1129, 1133-34 (Cal. 1976) (""It has 
long been established that the defendant's fraud in concealing a cause of action against him tolls the applicable statute of 
limitations . . . .""); Bernson v. Browning-Ferris Indus., 7 Cal. 4th 926, 30 Cal. Rptr. 2d 440, 873 P.2d 613, 616 n.3 (Cal. 1994) 
(""The rule of fraudulent concealment is applicable whenever the defendant intentionally prevents the plaintiff from instituting suit. 
. . .""); Drake v. McNair, 993 A.2d 607, 619 (D.C. 2010) (""It is well established that affirmative acts employed by a party to 
fraudulently conceal either the existence of a claim or facts forming the basis of a cause of action toll the running of limitations 
periods."" (quoting Estate of Chappelle v. Sanders, 442 A.2d 157, 158 (D.C.1982))); Berisford v. Jack Eckerd Corp., 667 So.2d 
809, 811 (Fla. App. Ct.1995) (""'[T]he statute of limitations will be tolled when it can be shown that fraud has been perpetrated on 
the injured party sufficient to place him in ignorance of his right to a cause of action or to prevent him from discovering his 
injury.'. . . In order to establish fraudulent concealment sufficient to toll the statute, the plaintiff must show 'both successful 
 [*18] concealment of the cause of action and fraudulent means to achieve that concealment.'"" (quoting Nardone v. Reynolds, 
333 So.2d 25, 37 (Fla. 1976), modified on other grounds, Tanner v. Hartog, 618 So.2d 177 (Fla. 1993))); Langner v. Simpson, 
533 N.W.2d 511, 522 (Iowa 1995) (""Under Iowa law, proof of fraudulent concealment requires evidence of affirmative steps 
independent of and in addition to the original wrongdoing which prevented the plaintiff from discovering the wrongdoing.""); 
Christy v. Miulli, 692 N.W.2d 694, 702 (Iowa 2005) (""The foundational elements of equitable estoppel are well established: (1) 
The defendant has made a false representation or has concealed material facts . . . . With respect to the first element, a party 
relying on the doctrine of fraudulent concealment must prove the defendant did some affirmative act to conceal the plaintiff's 
cause of action independent of and subsequent to the liability-producing conduct."" (citations omitted)); Friends Univ. v. W. R. "
70,," Grace & Co., 227 Kan. 559, 608 P.2d 936, 941 (Kan. 1980) (""To constitute concealment of a cause of action within the general 
rule tolling the statute of limitations on that ground the concealment must be fraudulent or  [*19] intentional and, in the absence 
of a fiduciary or confidential relationship, there must be something of an affirmative nature designed to prevent, and which does 
prevent, discovery of the cause of action. There must be some actual artifice to prevent knowledge of the fact, some affirmative 
act of concealment, or some misrepresentation to exclude suspicion and prevent injury."" (internal quotation marks and citation 
omitted)); Bowen v. Westerhaus, 224 Kan. 42, 578 P.2d 1102, 1105 (Kan. 1978) (""A party asserting equitable estoppel must 
show that another party, by its acts, representations, admissions, or silence when it had a duty to speak, induced it to believe 
certain facts existed. It must also show it rightfully relied and acted upon such belief and would now be prejudiced if the other 
party were permitted to deny the existence of such facts. . . ."" (quoting United American State Bank & Trust Co. v. Wild West 
Chrysler Plymouth, Inc., 221 Kan. 523, 561 P.2d 792, 795 (Kan. 1977))); Weast v. Duffie, 272 Mich. 534, 262 N.W. 401, 402 
(Mich. 1935) (""The fraudulent concealment which will postpone the operation of the statute must be the concealment of the fact 
that plaintiff has a cause of action.""); Draws v. Levin, 332 Mich. 447, 52 N.W.2d 180, 183 (Mich. 1952)  [*20] (""[T]he fraudulent 
concealment which will work a postponement of the statute must be a concealment produced by affirmative acts or 
misrepresentations. A mere silence on the part of the defendant is not enough. The plaintiff must show some arrangement or 
contrivance on the part of the defendant, of an affirmative character, designed to prevent subsequent discovery.""); Hydra-Mac, 
Inc. v. Onan Corp., 450 N.W.2d 913, 918 (Minn. 1990) (recognizing that fraudulent concealment tolls the statute of limitations ""if 
it is the very existence of the facts which establish the cause of action which are fraudulently concealed"" (quotations omitted)); 
Miss. Code Ann. § 15-1-67 (""If a person liable to any personal action shall fraudulently conceal the cause of action from the 
knowledge of the person entitled thereto, the cause of action shall be deemed to have first accrued at, and not before, the time 
at which such fraud shall be, or with reasonable diligence might have been, first known or discovered.""); Andres v. McNeil Co., 
Inc., 270 Neb. 733, 707 N.W.2d 777, 787 (Neb. 2005) (""[I]n order to successfully assert the doctrine of fraudulent concealment 
and thus estop the defendant from claiming a statute of limitations  [*21] defense, the plaintiff must show the defendant has, 
either by deception or by a violation of a duty, concealed from the plaintiff material facts which prevent the plaintiff from 
discovering the [misconduct]."" (internal quotations omitted)); Rucker v. Ward, 131 Neb. 25, 267 N.W. 191, 195 (Neb. 1936) 
(observing that ""defendant cannot avail himself of the statutes of limitation as a defense,"" when defendant ""wrongfully conceals a 
material fact necessary to the accrual of a cause of action against him, and such concealment causes the opposite party to 
delay the filing of suit,"" (internal quotations omitted)); Putter v. North Shore University Hosp., 7 N.Y.3d 548, 858 N.E.2d 1140, 
1142, 825 N.Y.S.2d 435 (N.Y. 2006) (""[E]quitable estoppel will preclude a defendant from using the statute of limitations as a 
defense 'where it is the defendant's affirmative wrongdoing . . . which produced the long delay between the accrual of the cause 
of action and the institution of the legal proceeding.' A plaintiff seeking to apply the doctrine of equitable estoppel must 'establish 
that subsequent and specific actions by defendants somehow kept [him or her] from timely bringing suit.'"" (citations omitted)); In 
re Covington's Will, 252 N.C. 546, 114 S.E.2d 257, 260 (N.C. 1960)  [*22] (""[T]he essential elements of an equitable estoppel as 
related to the party estopped are: (1) Conduct which amounts to a false representation or concealment of material facts, or at 
least, which is reasonably calculated to convey the impression that the facts are otherwise than, and inconsistent with, those 
which the party afterwards attempts to assert . . . .""); Roether v. National Union Fire Ins. Co., 51 N.D. 634, 200 N.W. 818, 819 
(N.D. 1924) (""[T]here must be some affirmative act or representation designed to prevent, and which does in fact prevent, 
discovery of the cause of action, or lulls suspicion as to its existence.""); Bruske v. Hille, 1997 SD 108, 567 N.W.2d 872, 879 
(S.D. 1997) (""In the absence of some trust or confidential relationship between the parties there must be some affirmative act or 
conduct on the part of the defendant designed to prevent, and which does prevent, the discovery of the cause of action. Mere 
silence, in the absence of a duty to speak, is not ordinarily sufficient."" (quoting Koenig v. Lambert, 527 N.W.2d 903, 905-06 
(S.D.1995)); Benton v. Snyder, 825 S.W.2d 409, 414 (Tenn. 1992) (""Generally, a plaintiff seeking to establish fraudulent 
concealment must prove that the defendant  [*23] took affirmative action to conceal the cause of action and that the plaintiff 
could not have discovered the cause of action despite exercising reasonable diligence.""); Berenda v. Langford, 914 P.2d 45, 51 
(Utah 1996) (""[W]hen a plaintiff alleges that a defendant took affirmative steps to conceal the plaintiffs cause of action, . . . the 
plaintiff can avoid the full operation of the discovery rule by making a prima facie showing of fraudulent concealment and then 
demonstrating that given the defendant's actions, a reasonable plaintiff would not have discovered the claim earlier.""); 12 V.S.A. 
§ 555 (""When a person entitled to bring a personal action is prevented from so doing by the fraudulent concealment of the cause 
of such action by the person against whom it lies, the period prior to the discovery of such cause of action shall be excluded in 
determining the time limited for the commencement thereof."")."
70,8," The parties agree that in pleading fraudulent concealment the Plaintiffs must meet the requirements of Rule 9(b). See also 
Byrnes v. DeBolt Transfer, Inc., 741 F.2d 620, 626 (3d Cir. 1984) (""We agree,  [*24] of course, that fraud, and thus fraudulent "
71,," concealment, must be pleaded with particularity."" (citing Fed. R. Civ. P. 9(b) and Walters v. Ditzler, 424 Pa. 445, 227 A.2d 833 
(1967)))."
71,9," In light of the Court's ruling here, the Court need not decide at this time whether such alleged facts are material as to each of 
the state claims that Plaintiffs assert. "
72,10," The Court assumes that through this allegation Plaintiffs did not intend to imply that they were contemporaneously aware of 
the alleged conspiracy at the time it supposedly was occurring. It appears that Plaintiffs meant to allege that the ""coordinated 
efforts"" that advanced the conspiracy, to the extent Plaintiffs contemporaneously knew of them, such as the UEP Certification 
Program guidelines, were ""undertaken solely for financial gain and not for humane reasons as Defendants repeatedly claimed."" "
73,11," Insofar that Plaintiffs contend that IPSAC Paragraph 238 falls into this category of allegations that demonstrate the 
Defendants' alleged misrepresentations made in regional newspaper articles, the Court does not consider it sufficient for Rule 
9(b) purposes because it does not contain any direct quote or comment made by a Defendant, but rather entails a generalized 
observation attributable to ""poultry experts."" See id. ¶ 238 (""A December 2008 Star Tribune  [*33] article identified the industry's 
collective actions as the cause of high prices: [T]he most significant influence on pricing may well have been the industry's own 
doing. Over the past two years, after a several-year slump, egg farmers have cut back on the size of their hen flocks at a pace 
not seen in more than 20 years. The result: Fewer hens means fewer eggs, which in turn means higher prices. In dozens of 
interviews, poultry experts point to the industry's move in 2002 to give hens more room as an underlying cause of higher prices. 
The United Egg producers (UEP), the industry's leading trade group, adopted guidelines for hens to have at least 67 square 
inches of space. Many producers used cages of just 50 to 60 square inches."" (alteration in original). "
74,12," Plaintiffs do not argue that the Defendants' statements failed to enumerate all of the various coordinated efforts allegedly 
undertaken to advance the conspiracy, or the existence of the alleged agreement among Defendants, and that omissions of 
such information rise to the level of a misrepresentation. Additionally, no parties have argued whether the Defendants' comments as published in newspaper articles (and ostensibly are 
excerpts from interviews with reporters) can constitute an affirmative act of concealment made by Defendants when the IPSAC 
does not allege that Defendants were the actual authors of the newspaper articles, nor plead any facts to suggest that 
Defendants exercised some control or influence over the drafting of the newspaper articles. "
79,1," Kolon had attempted for several years in the 1990's to develop a commercial para-aramid product. That effort was 
unsuccessful and in 1995 Kolon abandoned the effort. See Sept. 7, 2011 Trade Secrets Case Trial Tr. at 5067 (3:09cv58); 
Kolon's Opp. Permanent Injunction at Exhibit 3 (3:09cv58) (Docket No. 1641). It resumed the effort in approximately 2004. Id."
79,2," The relevant time period begins when Kolon says it first attempted to enter the relevant market and ends on April 20, 2009, the 
date on which Kolon first filed the counterclaim in the Antitrust Case. Kolon does not dispute that the relevant supply agreements 
are those within the January 2006 to April 20, 2009 time frame. See Mem. Opp. Summ. J. at 5 n. 5. Kolon disputes whether it is 
confined to the 2006 to 2009 time period to show its harm for the purposes of damages calculation. That, however, is a moot 
point given that DuPont's motion for summary judgment will be granted. "
80,3," According to DuPont, these three customers were: (1) Goodyear, which rejected Kolon's  [*12] products because of poor 
quality, and which, therefore, did not qualify Kolon's products; (2) Akebono, which sought Kolon's business but was told that 
Kolon did not have sufficient supply; and (3) OFS, which requested bids from Kolon, DuPont, and Teijin for a supply contract, 
and which was told 'by Kolon that Kolon did not have sufficient supply to fulfill the contract and therefore was not submitting a 
bid. Id. at 34-36. "
81,4," DuPont also notes that, even if Kolon could show a monopoly, damages, harm to competition, and foreclosure, it cannot show 
that DuPont's activities were not ""procompetitive."" According to DuPont, market foreclosure can be justified when it is 
""procompetitive."" (citing Chuck's Feed, 810 F.2d at 1294). DuPont claims its supply agreements were economically beneficial, 
ensuring stable supply and pricing. Id. at 44. "
83,5," In 2010, the Federal Rules of Civil Procedure were revised, and Rule 56(d) replaced Rule 56(f). Committee Notes on Rules - 
2010 Amendments (""Subdivision (d) carries forward without substantial change the provisions of former subdivision (f).""). Rule 
56(f) provided that, if a party, for good reason, could not present facts ""essential to justify the party's opposition,"" the Court could 
stay a summary judgment motion to allow for further discovery."
83,6," The Court waited to address one of the motions upon the request of the parties, who represented that they believed they could 
come to an agreement on the issues therein. The only unresolved issue goes to specific intent, an element of the attempted 
monopolization claim. However, as explained below, the Court has assumed, for purposes of the summary judgment motion, 
that a triable issue of fact on the specific intent element has been made  [*22] out. Thus, any additional discovery Kolon might 
receive before trial helping it prove specific intent would not aid the Court in deciding summary judgment. "
84,7," At one stage in the briefing process, Kolon argued that discovery into the patent litigations between Akzo  [*25] and DuPont 
was relevant to the existence of monopolization. Mem. Supp. Motion to Compel 30(b)(6) at 17 (Docket No. 140). However, that 
conclusory argument was not supported in the Rule 56(d) affidavit. See Opp. Summ. J. at Exhibit 74 ¶ 14. Nor was it ever 
explained sufficiently to warrant allowing the deposition for that purpose. "
85,8, Violations of like kind by other litigants in other cases likely will not be met with as charitably by any judge of this Court. 
86,9," SACC ¶¶ 18, 24; Opp. Summ. J. at 4 (""The relevant market in this case is para-aramid fiber for commercial applications in the 
United States.""). The Fourth Circuit has approved this definition of the relevant market. "
87,10," The Fourth Circuit noted other courts' analysis of entry barriers in its discussion of durability. E.I. du Pont de Nemours, 637 
F.3d at 451."
87,11," See, e.g., Adv. Health-Care Servs. v. Giles Memorial Hosp., 846 F. Supp. 488, 494 (W.D. Va. 1994) (""If the defendants' 
market share is declining and/or other competitors' market shares are rising, then the defendants can hardly possess monopoly 
power.""); Richter Concrete Corp. v. Hilltop Concrete Corp., 691 F.2d 818, 826 (6th Cir. 1982) (noting that a defendant's declining 
market share undermined any ""inference of capacity to monopolize"" that could be drawn from the size of the defendant's market 
share in considering an attempted monopolization claim); United States v. Syufy Enterprises, 903 F.2d 659, 666-70 (9th Cir. 
1990) (emphasizing the importance of evaluating the ability of a defendant to ""maintain"" market share and, after noting the 
defendant's declining market share, affirming the district court's finding that no monopoly power existed); Greyhound Computer 
Corp. v. International Business Machines Corp., 559 F. 2d 488, 496 n. 18 (9th Cir. 1977)  [*38] (noting that declining market 
share ""may reflect an absence of market power""); Alpha Lyracom Space Communs. V. Comsat Corp., 968 F. Supp. 876, 895 
(S.D.N.Y. 1996) (granting defendant's motion for summary judgment after noting that although entry barriers existed, the 
defendant's market share declined rather than increased during the relevant time period). "
88,12," Kolon also argues that DuPont engaged in ""price discrimination"" (sometimes Kolon calls it ""value pricing"") and asserts that the 
fact that DuPont reduced production dramatically in 2009 should raise suspicion. There is no evidence presented here that 
DuPont's use of value pricing supports an inference that it possessed monopoly power. Quite the opposite. Kolon's expert 
admitted that Kolon also engages in the same practice; that it is, in fact, a common practice; that it is not generally an 
anticompetitive practice; and that it can promote efficiency. Reply Mem. Summ. J. at 6, Exhibit 3, Bamberger Tr. 293; id. at 
Exhibit 2, Bamberger Tr. 199-201. With respect to DuPont's decrease in production in 2009, Kolon itself admitted that the United States was facing an economic 
crisis in 2009; that it is not anticompetitive to reduce production when demand decreases; and that Kolon itself had decreased 
sales during the same time period. Id. at Exhibit 2, Bamberger Tr. 45-46; see generally Reply Supp. Summ. J. at 7. And, as with "
89,," value pricing,  [*42] Kolon presented no evidence linking DuPont's decreased production to its claim that DuPont possessed 
monopoly power during the relevant time period."
89,13," See SACC ¶¶ 28-37, 29 (alleging that, from 2006 to 2009, DuPont committed ""various high-volume United States para-aramid 
fiber buyers to multi-year supply agreements that required the customer to purchase  [*43] from 80% to 100% of the customer's 
requirements from DuPont,"" and that, ""[b]ecause Dupont's supply contracts severely restricted access to customers and 
preclude effective competition, DuPont's conduct has had a direct, substantial and adverse effect on competition""); E.I. DuPont 
de Nemours & Co. v. Kolon Indus., Inc., 637 F.3d 435, 451 (4th Cir. 2011) (""As to the second element of a monopolization claim, 
willful maintenance of monopoly power, Kolon's Counterclaim focuses on DuPont's use of essentially exclusive agreements with 
key para-aramid fiber purchasers.""); Opp. Summ. J. at 2 (stating that DuPont attempted to maintain its monopoly power through 
""restrictive, long-term supply agreements""). As was the case with Kolon's market share allegations, its allegations about the 
supply agreements were not borne out in discovery."
89,14," See Chuck's Feed & Seed Co. v. Ralston Purina Co., 810 F.2d 1289, 1295 (4th Cir. 1987) (noting that courts evaluating 
exclusive dealing arrangements also consider: (1) the type of goods and the geographic area; (2) how much of the market has 
been closed off to competing manufacturers because of the exclusive dealing arrangements of the defendant, and, in 
conjunction with this, whether competitors have found or are  [*45] likely to find it difficult to enter or remain in the market; and 
(3) the procompetitive effects of the dealing arrangements that might justify their use). "
90,15," Kolon does not quantify one of those three segments (tires) at all; it fails to address a significant portion of the pulp segment 
(omitting discussion of gaskets), and its analysis of fiber optic cable and the brakes sub-segment of pulp is incomplete and rife 
with false assumptions. Opp. Summ. J. at 9, 12."
90,16," See DuPont, 637 F.3d at 452 n. 12 (noting that, although Kolon had failed to calculate a specific percentage of market 
foreclosure in its SACC, it would not dismiss the counterclaim on that basis because the litigation was in the ""pre-discovery"" 
phase and Kolon had ""insufficient information"" to calculate the percentage at this stage). Of course, discovery is now over and 
Kolon has not done what the law clearly requires it to do. "
91,17," In fact, in its opposition, Kolon impliedly agrees with DuPont's assertion that its supply agreements did not tie up a significant 
portion of the customer base. Opp. Summ. J. at 33 (""[T]hat DuPont did not tie up the entire or even a significant portion of the 
customer base with onerous contracts is irrelevant."")."
