Page,Label,Text
53,3," Psystar's only other example of a single-brand market is Digidyne Corp. v. Data General Corp., 734 F.2d 1336 (9th Cir. 1984). 
There, Data General manufactured a computer system called NOVA, which included a copyrighted NOVA operating system 
called RDOS. Plaintiffs sued on various antitrust theories, alleging that the RDOS operating system constituted its own relevant 
market. The Ninth Circuit agreed. The decision relied on the per se rule in tying cases and a presumption of market power when 
the tying product is copyrighted or patented. Id. at 1339-41. It also emphasized the presence of market imperfections such 
switching costs and customer ""lock in."" Id. at 1342-43. That decision, however, was implicitly overruled by Illinois Tool Works v. 
Independent Ink, Inc., 547 U.S. 28, 126 S. Ct. 1281, 164 L. Ed. 2d 26 (2006),  [**17] which rejected the per se rule in tying cases 
and the presumption of market power for copyrighted or patented products. Moreover, as explained below, unlike the situation 
addressed in Digidyne, Psystar's pleadings do not suggest market imperfections such as switching costs and customer ""lock in."" "
55,4," Newcal further explained that ""in determining whether the defendant's market power falls in the Queen City Pizza category of 
contractually-created market power or in the Eastman Kodak category of economic market power, the law permits an inquiry into 
whether a consumer's selection of a particular brand in the competitive market is the functional equivalent of a contractual 
commitment, giving that brand an agreed-upon right to monopolize its consumers in an aftermarket. The law permits an inquiry 
into whether consumers entered into such 'contracts' knowing that they were agreeing to such a commitment."" Id. at 1048-49. 
Here, no such functional-equivalent analysis is necessary: not only did customers purchase the alleged primary- and 
aftermarket-products at the same time, as a package, they entered and express agreement that the former could not be used 
beyond the latter. "
57,5," For example, ""[t]he District Court found that consumers would not switch from Windows to Mac OS in response to a substantial 
price increase because of the costs of acquiring the new hardware needed to run Mac OS (an Apple computer and peripherals) 
and compatible software applications, as well as because of the effort involved in learning the new system and transferring files 
to its format."" Id. at 52."
57,6," For example, ""[t]he court also found the Apple system less appealing to consumers because it costs considerably more and 
supports fewer applications."" Ibid. "
65,1," Am. Tobacco, 328 U.S. at 794-96 (setting out market data demonstrating that that Liggett, along with American Tobacco 
Company and R.J. Reynolds, were the ""Big Three"" tobacco manufacturers during the 1930s). "
66,2," Generic ""black and white"" cigarettes were supplemented by other varieties of discount cigarettes, including branded discount 
cigarettes such as R.J. Reynolds's ""Doral,"" and ""Value-25s"" (a 25-cigarette pack sold at the same price of a conventional 20-
cigarette pack). In the late 1980s, Liggett introduced subgeneric (or deep discount) cigarettes priced even lower than discount 
cigarettes. The industry often refers to discount and deep discount cigarettes as ""value for money"" or ""VFM"" products. "
70,3," ""Turner, who had a Ph.D. in economics from Harvard as well as a law degree from Yale, taught for many years at Harvard Law 
School and was head of the Justice Department's antitrust division for several years during the 1960s. He was the nation's 
foremost antitrust scholar from the mid-1950s to the late 1970s and one of the first to make economic analysis the lodestar of his 
approach to antitrust law."" Richard A. Posner, Antitrust Law 55 n.4 (2d. ed. 2001). "
73,4," Our understanding of Plaintiffs' theory of the case does not necessarily require that each subsequent increase have been 
expressly coordinated by the conspirators. Once an agreement to raise prices of discount and premium cigarettes in tandem 
was in place, the decision to implement subsequent increases could be left to traditional price leadership."
73,5," Assume, by way of example, that discount cigarettes sell at retail for $ 1.00 per pack and that premium cigarettes sell for $ 2.00 
per pack. At this point, a pack of discount cigarettes has a two to one price advantage over a pack of premiums. Assume that the 
industry adopts a $ .50 increase in the price of each type of cigarette and that discount cigarettes now sell at retail for $ 1.50 per 
pack and that premium cigarettes sell for $ 2.50 per pack. The absolute price difference between discount and premium 
cigarettes remains $ 1.00, but the proportional price advantage of discount cigarettes has been reduced."
73,6," Because the conspiracy contemplated supracompetitive profits from both premium and generic cigarettes, pre-Marlboro Friday 
profits would be realized even before the prices of premium cigarettes reached pre-Marlboro Friday levels."
73,7," In other words, the competition that occurred in the course of the conspiracy was among products all of which were priced 
supracompetitively as a consequence of the conspiracy. "
75,8," Indeed, at this point it is not entirely clear whether Dr. Leffler's  [****44] opinions are being offered as scientific or as non-
scientific expert opinion evidence. "
86,1," A copy of the relevant filing is attached as Exhibit A to the Memorandum of Law of Defendants MasterCard International 
Incorporated and MasterCard Incorporated in Support of Their Motion to Dismiss Class Plaintiffs' First Supplemental Class 
Action Complaint. "
88,2," The plaintiffs do not object to this conclusion, and I agree with Judge Orenstein's reasoning on this point. "
90,3," MasterCard correctly observes that regulations implementing the Hart-Scott-Rodino amendments to the Clayton Act provide 
that securities are not considered assets of another person when valuing an asset acquisition to determine whether it triggers 
certain notification requirements. MC's Obj. 11 n.8 (citing 16 C.F.R. § 801.21(b)). But this regulation also underscores the 
proposition that stock would normally constitute an asset -- the regulation merely serves to identify a specific situation in which 
the conventional meaning of the ""assets"" should not control. "
93,4," In Brunswick Corp., the operators of several bowling centers alleged antitrust  [*37] injury based on the acquisition of rival, 
financially distressed bowling centers by a leading manufacturer of bowling equipment. 429 U.S. at 479-80. Their alleged injury 
was the ""loss of income that would have accrued had the acquired centers gone bankrupt"" and ceased operations. Id. at 487. 
The Supreme Court observed that plaintiffs ""would have suffered the identical 'loss' but no compensable injury had the acquired "
94,," centers instead obtained refinancing or been purchased by 'shallow pocket' parents . . . ."" Id. Because this loss bore ""no 
relationship to the size of either the acquiring company or its competitors,"" the Court held that plaintiffs' injury ""was not of the 
type that the statute was intended to forestall."" Id. at 487-88 (internal quotation marks omitted). In Bayou Bottling, plaintiff Bayou Bottling, which sold Pepsi-Cola products, sought to acquire the franchise rights to distribute Dr. 
Pepper products from Wilcox, a franchisee who was retiring. 725 F.2d at 302. Defendant Dr. Pepper, for unexplained ""business 
reasons,"" urged Wilcox to sell his franchise to a bottler of Coca-Cola products, and he did so. Id. Plaintiff claimed that it suffered 
antitrust injury as a result of  [*38] Dr. Pepper's conduct ""because it was prevented from acquiring Wilcox's franchise, an 
acquisition which would have improved its business position and increased its profits."" Id. at 304. Because plaintiff ""would have 
suffered the identical loss of sales, and economies of scale if Wilcox had retained his operation or if he had sold to a third party,"" 
the Fifth Circuit held that this theory of antitrust injury was ""foreclosed by the holding in Brunswick."" Id."
94,5," However, the issue appears to be an open question in the Second Circuit, and there is dicta from that court, in a case decided 
after my order in Meehan, suggesting  [*40] that an argument may not be waived for appellate review unless a party fails to raise 
it before both the magistrate and the district judge. See Grace v. Rosenstock, 228 F.3d 40, 54 (2d Cir. 2000) (finding waiver only 
after noting that plaintiffs failed to raise issue both before the magistrate judge and in their objections to his report and 
recommendation). "
112,1," See generally United States v. James, 590 F.2d 575 (5th Cir.1979). "
113,2," The court previously concluded that plaintiff had demonstrated the existence of a genuine issue of material fact as to whether 
the Established Distributors entered into a conspiracy, a different question than that which must be decided now. July 27, 2007, 
Order, p. 6. "
114,3," Champagne Metals, 458 F.3d at 1087."
114,4," The Tenth Circuit concluded that ""Champagne's theory makes sense-it is certainly economically rational for a group of 
established firms to attempt to keep an aggressive competitor out of the market, whether they are doing so to protect profits or 
simply to guard market share."" Champagne Metals, 458 F.3d at 1087."
114,5," The Circuit found that the statement by Phil Wiley of AFCO to Matt Zundel of Commonwealth that ""'himself and other potential 
customers … would cause other' service centers to remove their business from Commonwealth if Commonwealth continued 
selling to Champagne,"" viewed in the light most favorable to Champagne Metals, constituted direct evidence of ""an agreement 
among service centers to take collective action."" Champagne Metals, 458 F.3d at 1083-84. However, the court also concluded 
that a reasonable jury could not find defendants had entered into an illegal agreement on the basis of Wiley's statement, alone. 
Id. at 1084. The court recognizes that plaintiff is not entitled, in conjunction with the James hearing, to the same deferential 
summary judgment standard of review, but finds  [*12] nonetheless that the cited statement amounts to direct evidence of 
collusive action."
114,6," As ""the alleged conspiracy is economically rational, … restrictions on the inferences drawn from Champagne's circumstantial 
evidence are not warranted."" Champagne Metals, 458 F.3d at 1085."
114,7," Bell Atlantic Corp. v. Twombly, 550 U.S. 544, 553, 127 S. Ct. 1955, 167 L. Ed. 2d 929 (2007) (""'[T]he crucial question' is 
whether the challenged anticompetitive conduct 'stem[s] from independent decision or from an agreement, tacit or express.'"" 
(quoting Theatre Enterprises, Inc. v. Paramount Film Distributing Corp., 346 U.S. 537, 540, 74 S. Ct. 257, 98 L. Ed. 273 (1954))."
114,8," The court finds that, at least with respect to plaintiff, the conspiracy began in 1996 and continued if not to date, close to a 
decade. Commonwealth's participation was brief, limited essentially to the time period surrounding its refusal to honor its initial 
contracts with the plaintiff."
114,9," While the court generally found Mike Champagne and most of plaintiff's other witnesses to be credible, it was not persuaded by 
the testimony of several defense witnesses. For example, the testimony of the Samuel's representative purporting to explain his 
email suggesting that Samuel's president contact the president of Ormet  [*13] was not credible. Similarly, the testimony of 
Debbie Veale, which recounted with complete assurance and certainty what she did not say during a conversation that occurred 
several years previously, appeared rehearsed and less than persuasive. In addition, the testimony of one of the defendant's 
CEO's to the effect that not only had he not discussed whether a mill should sell to Champagne Metals with another service 
center, but that no one in his organization had done so, struck the court as going beyond what any CEO would plausibly know 
about the acts of lower level employees in these large and sometimes far-flung corporations."
114,10," The evidence, though disputed, persuaded the court that Samuel had attempted to buy Champagne Metals for a million 
dollars before the company was even established. This evidences the industry's view of plaintiff's potential impact on the 
marketplace. "
115,11," Mike Champagne had worked in the aluminum industry for approximately 13 years before he started Champagne Metals. 
While employed at EMJ, Champagne had discussions with management about forming a company which essentially would take 
over EMJ's horse trailer business, as it appeared EMJ was not interested in continuing that part of its operations. Champagne 
had proposed buying the equipment needed, a cut-to-length line, from EMJ and been virtually assured EMJ would sell it to him.."
115,12," References to the James hearing transcript will be to ""James Tr., p.    ."" References to the James Hearing Exhibits will be 
""James Exhibit P-   "" (plaintiff's) and ""James Exhibit D-   "" (defendants'). References to exhibits submitted with plaintiff's proffer 
will be to ""Proffer Exhibit"" and to exhibits submitted with defendants' response to the proffer will be to ""Response Exhibit."""
115,13," The distributorships clearly did not operate in a vacuum, but were cognizant of their competitor's activities. E.g., James Exhibit 
P-63 (in an email he sent to Samuel's president, Paul Sutcliffe, a sales vice president for the company, wrote that ""[r]umour has 
it that Mike Champagne contacted Emmett Boyle directly trying to secure a distributorship.""); James Tr., pp. 179-80 (RASCO "
116,," and Ryerson employees were found in plaintiff's buildings); Response Exhibit 11, pp. 67-68. Employees also moved within the 
industry from competitor to competitor."
116,14," Once EMJ was no longer in the horse trailer business, these mills would not, by selling the same metal to Champagne Metals 
that it had sold to EMJ for the same customers, be taking pounds away from another distributorship. Proffer Exhibit 1, P16."
116,15," Despite its desire to reenter the horse trailer business, Kaiser refused to sell extrusions to plaintiff, not wanting to""get in 
between [Champagne Metals] and EMJ."" James Tr., p. 135. Ormet also refused to sell to plaintiff even when it needed the 
business. James Tr., pp. 177-79. See id., p. 137 (Ormet called on Mike Champagne monthly  [*19] when he worked at EMJ, 
trying to sell it metal)."
116,16," See James P-Exhibit 1, ALC 0020, (In a memo summarizing a visit to Champagne Metals in June, 2000, John Guest wrote 
that the company ""ha[s] an excellent reputation for the processing of aluminum coil."")."
116,17," In this email from Keith Forniss, an Ormet salesman to Harry Sneigle, Ormet's sales manager, Forniss states that Ormet ""must 
thoroughly assess the long-term ramifications against anticipated  [*21] or projected dividend of recognizing this account. 
Brenda [Mcinnis], Regional VP of Purchasing [of Samuels] has been quite candid and clear in expressing concerns with Ormet 
selling this account. In past as well as during recent conversations that included Mr. Champagne she was most emphatic that 
our selling this account would be looked at negatively by the Samuels …. In no way am I suggesting that we allow Samuels 
Specialty or anyone dictate our marketing efforts, however I am only suggesting we weigh the significant tonnage generated by 
the Texas facilities and Ms. McInnis consistent support of Ormet against expectations of significant business from this account."" 
James Exhibit P-50. See generally James Exhibit P-27(When asked if increasing the pounds purchased from one-half to one 
million would persuade Ormet to sell to Champagne Metals, Sneigle responded: ""10 million pounds wouldn't help."")."
116,18," The higher prices paid by plaintiff were due, in part, to cost reductions and rebates ""Tier 3"" distributors received because of the 
volume of their purchases. James Tr., pp. 674-77. "
117,19," Matthew Zundel testified that the reference to ""others in that geographic region"" was generally understood to be ""the Rascos 
and the Vincent Metal Goods, and the Ryersons, and the other people in that general geographic region."" James Tr., pp. 991-
92."
117,20," Zundel assumed, based on his conversation with Phil Wiley and other customers within that geographic region, that, while the 
distributors were not in direct communication with each other, that the ""others understood … how the game is played … that 
there are … written and, quote, unwritten  [*23] rules of how you should be going to market, and who you should be selling as a 
mill supplier to distribution … [and that Commonwealth] would be punished by the industry as a result of doing business with 
Champagne at that time."" James Tr., pp., 992-93. For obvious reasons, particularly when dealing with sophisticated 
businessmen or women acquainted with the antitrust laws, the proof in an anti-trust case usually is circumstantial. See James P-
Exhibit 28, CM 19412 (Commonwealth employees were trained on antitrust)."
117,21," Plaintiff established that defendants believed Champagne Metals had disrupted the marketplace, see e.g. James Tr., pp. 793, 
795 and had or would negatively affect prices. See id. at pp. 793; 990-91; 1019."
117,22," Garry Pierce, a Commonwealth sales representative testified that, while other service centers might be upset for a month or 
two when Commonwealth (or its predecessor) recognized a new distributor, the negative reactions to Commonwealth's 
recognition of Champagne Metals five years out were unique. James Tr., pp. 796-97. An obvious distinction for the lingering 
anger with respect to Champagne Metals was it was a new, versus an already existing, competitor/service center."
117,23," See Standard Roofing, 156 F.3d at 469(""Evidence that plaintiff's competitors/defendants] had actively considered  [*25] fixing 
prices and allocating customers"" prior to alleged conspiracy ""to boycott and exclude [the plaintiff] from the market"" was 
""sufficient to permit the inference that [the competitors] may have had a long-standing intent to stabilize prices in the roofing 
distribution business."")"
117,24," The comments of John Guest, an Alcoa manager, that ""[r]elative to market coverage, [Champagne Metals] do[es] compete 
with Ryerson, Rasco, VMG and we risk losing more than we would gain"" and that Champagne Metals ""would be a location to 
recognize, if one of our existing distributors acquired them,"" James Exhibit P-1, evidence the mills' recognition of the distributors' 
desire to retain their market share."
117,25," Evaluation of the testimony in this case is complicated by the fact that virtually every witness is potentially affected by self-
interest. A current employee of plaintiff or a service center has an obvious interest in not jeopardizing his or her employment. Mill 
representatives may, due to concern with preserving service center or other client relationships, shade their testimony. "
118,26," In light of the absence of any objection to it by any party, the court assumes, without deciding, the industry practice of 
""incumbency,"" which protects in most circumstances a service center's relationship with a mill as to a particular customer, is 
unobjectionable in and of itself."
118,27," As noted above, Commonwealth initially was a member, but withdrew at some point, as indicated by its conduct relative to 
plaintiff."
118,28," Daubert v. Merrell Dow Pharms., 509 U.S. 579, 113 S. Ct. 2786, 125 L. Ed. 2d 469 (1993)."
118,29," Rule 702 now substantially incorporates the principles set out in Daubert, which interpreted an earlier version of Rule 702."
118,30," Transcript references to testimony at the hearing are identified as ""Daubert Tr., p.    ""."
118,31," Plaintiff has sought leave to submit a post-hearing surreply brief [Doc. # 631]. However, as the court does not view the 
submissions at the hearing as materially changing the issues already joined, the court concludes further briefing is unnecessary. "
119,32," Report of Steve L. Wilsey dated April 22, 2008 (the ""Wilsey Report""), p. 16."
119,33," It may be that there are certain data compilations or other matters to which Mr. Wilsey might properly testify notwithstanding 
this order. However, his opinions as to the amount of lost profits must be excluded."
119,34," His curriculum vitae identifies two cases in this court in which he has performed a damages analysis in connection with 
antitrust or similar claims. Wilsey Report, Appendix 10."
119,35," Mr. Wilsey's c.v. lists a variety  [*33] of businesses which he has dealt with in his business valuation or accounting practice; 
none reference the aluminum or metals industry specifically. Wilsey Report, Appendix 10, p. 1. He does indicate he has 
undertaken substantial efforts to acquaint himself with the aluminum distribution industry for purposes of this case and the court 
is persuaded he has done so. "
120,36," The evidence does not suggest (or at least there is a factual question as to whether) any mill gave plaintiff a ""final"" refusal to 
deal in the sense discussed in Kaw Valley Elec. Coop. Co. Inc. v. Kansas Elec. Power Coop. Inc., 872 F.2d 931 (10th Cir. 1989). "
121,37," As noted in Craftsmen Limousine Inc. v. Ford Motor Co., 363 F.3d 761, 771 (8th Cir. 2004): ""Because defendants typically 
cannot be relied on to confess that they have entered into an unlawful agreement, conspiracy cases usually must be proved by 
circumstantial evidence."""
121,38," The evidence indicated that, among other things, Mr. Wilsey interviewed some customers of plaintiff, completed an intensive 
review of plaintiff's financial and other information, and tested the accuracy of certain of the information given to him by 
comparing it to actual facts as they later became known. Under the circumstances, this was a sufficient effort to verify the 
accuracy of the information provided so as to warrant his using it in forming his opinions."
121,39," Wilsey Report, Schedule A-1."
121,40," Wilsey made some offsetting adjustments  [*41] in later years. In years 2004 through 2007, Wilsey reduced the projected 
sales otherwise indicated for those years by adjusting for what he termed ""catch up sales"" in the years when plaintiff had more 
extensive mill access. Wilsey Report, Schedule A-1."
121,41," Wilsey Report, Schedules A (lost profits due to sales) and F (profit margin calculations). "
122,42," Though somewhat unclear from the context, it appears from Mr. Wilsey's testimony that non-aluminum sales constitute the 
bulk of plaintiff's sales. Daubert Tr., p. 70. If that is the case, the inclusion of steel sales in the calculation plainly has a major 
impact on the projections."
122,43," For example, paragraph 58 of the Wilsey Report states, in part: ""I have estimated projected sales for Champagne Metals. The 
projection begins with 10% higher sales in 1998. This estimate is primarily due to the lost customers list, pricing, limited alloy 
breadth, and Commonwealth incumbency. The next year 1999, I project 50% growth (up from Champagne's actual 17% growth 
or approximately $ 7mm in lost sales) based upon Champagne's actual growth, pricing, lost sales, MetalWest's performance, the 
incumbency of Commonwealth, limited alloy breadth, and Champagne's history of success later when having the ability to sell 
from multiple domestic mills."""
122,44," Daubert Tr., pp. 43-44. Mr. Wiley explained how he tested his estimates of annual percentage increases this way (at 44): ""I 
looked at several different sets of data that told me that this is in the ballpark, that my projection is in the ballpark, and it's 
reasonable. I compared it to Champagne's own projections, and we spoke earlier about that, that were made in 1997. I 
compared it to Champagne's later experience, the experience that Champagne had from '04 through '07."" "
123,45," As was suggested at the hearing, a jury would have little or no way to determine whether an estimate by Mr. Wilsey of, say, 
60% growth in a particular year was more or less reliable  [*46] than a competing expert's estimate of, hypothetically, 20% 
explained or justified in the same way."
123,46," HN15[
] The factors referenced in Daubert are non-exclusive and not a checklist, but are helpful to varying degrees in assessing the testimony at issue here."
123,47," If intoning ""professional judgment"" was enough to otherwise justify an opinion in this context, the fact that Mr. Wilsey's 
familiarity  [*47] with the aluminum distribution industry was acquired for purposes of this case and that he lacks prior experience 
with it would be more problematic. However, the 702 standards require more in any event."
123,48," The various authorities recognize at least three common approaches to measuring antitrust damages: (1) the before and after 
approach, (2) a yardstick or benchmark approach, and (3) regression analysis. See generally, Conwood Co. L.P. v. U.S. 
Tobacco Co., 290 F.3d 768, 793 (6th Cir. 2002). Mr. Wilsey's analysis most closely approximates the ""before  [*48] and after"" 
approach."
123,49," The evidence suggests Mr. Wilsey initially used the experience of MetalWest as a basis for comparison, but later concluded it 
was not a useful ""benchmark."" The retreat may have been unwise. Though differences no doubt exist between the Champagne 
and MetalWest experiences, a more systematic comparison to MetalWest might have at least provided an identifiable baseline 
from which adjustments could be made."
123,50," The failure to use or consider other recognized methods of analysis cuts against plaintiff's suggestion that Bigelow requires 
allowing the proffered testimony. Although the wide variety of market factors and other considerations present here make the 
application of any theory or method complex and difficult, there is no apparent reason to assume that application of one or more 
of them would be any more difficult than in other antitrust cases or that any difficulty was specially attributable to the acts of 
defendants. "
124,51," The comparisons involved differences both in the per pound price paid by plaintiff for product and in the ""adders"" for width and 
gauge (additional amounts sometimes charged by mills depending on the width or gauge of the aluminum purchased.)"
124,52," Wilsey Report, P 69; Schedule B and supporting schedules."
124,53," Daubert Tr., pp. 15, 91-93. At 91: ""Q …You also agree, don't you, that mills often decline to add service centers without any 
acts or pressure, correct? A. I'm sure that's true."""
124,54, Dealer recognition ordinarily involves an agreement for extension of a limited amount of short term credit.
124,55," There appears to have been no question as to Champagne's creditworthiness or as to the quality of its work (i.e. processing of 
the metal and the like). Its overall service to customers appears to have been exceptional."
124,56," Recognition also gives heightened access to depot stock (product maintained in inventory by the mill and hence more readily 
available  [*52] to the distributor, without the distributor having to bear the capital cost of maintaining the inventory) and to price 
rebates. "
125,57," ""The obvious issue is that Champagne is a small purchaser. And I take -- you take an Integris is buying several hundred 
million pounds, you obviously would expect some price differential."" Daubert Tr., p. 58 (Wilsey testimony)."
125,58," Daubert Tr., pp. 131-135, recounting various portion of Mr. Thomas' 2008 deposition."
125,59," Under Mr. Wilsey's sales projections, Champagne's purchases in total would not have exceeded $ 30 million until 2004. 
Wilsey Report, Schedule A-1. Thus, even if its purchases were grouped with a single mill (an assumption somewhat inconsistent 
with those underlying the sales projections), Champagne could not have achieved Tier 3 status with any mill until 2004. (It is 
unclear to what extent the inclusion of steel sales in overall sales numbers might impact this comparison.)"
125,60," It is reasonably clear that the entire reference to Mr. Thomas' ""tier"" testimony reflected an after-the-fact scramble by Mr. 
Wilsey to solve a problem (the impact of volume) insufficiently addressed in his  [*56] earlier work. The deposition testimony of 
Mr. Thomas discussing the tier system occurred after Mr. Wilsey prepared his report. Daubert Tr., p. 74. "
126,61," Daubert Tr., pp. 74-75."
126,62," Daubert  [*57] Tr., pp. 77-78: ""Q. Now, if, in fact -- there are statistical methods whereby you can look at purchase price 
differences, you could look at volumes and you could try to account for volume in determining the purchase prices difference 
after adjusting for volume, aren't there? A. Yes. Q. And you did not investigate those methods, did you? A. I felt like it was 
inappropriate, because like I say, there are numerous other factors that affect pricing by a mill, volume is one of them."""
126,63," Daubert Tr., p. 73, referencing Wilsey's 2008 deposition testimony: ""Q. So it's fair to say that with the one exception of 
Metalwest, if we look at every single price comparison in your price damages, as far as you know it might be entirely due to 
volume differences? A. I don't know."""
126,64," While the parties appear to differ as to how quickly Champagne's fortunes changed once it received recognition from 
additional mills, it appears reasonably clear that plaintiff now has mill access to a degree comparable with other service centers. "
129,1," Each Defendant filed its own motion to dismiss, except for Colgate and Henkel who submitted a joint motion. Each Defendant 
raised various arguments in support of its motion to dismiss; however, since this Court finds that it lacks subject matter 
jurisdiction, it does not address the remaining arguments made by Defendants. "
130,2," The FTAIA establishes limits on the subject matter jurisdiction of the district courts. See United Phosphorus, Ltd., v. Angus 
Chemical Company, 322 F.3d 942 (7th Cir. 2003) (en banc). "
134,1," HCBCG is an unincorporated medical group consisting of Kelley Woodruff, M.D., and Robert Wilkinson, M.D., both of whom 
are pediatric hematology-oncology physicians."
134,2," The First Amended Complaint in the Federal Action is attached to Defendants' Concise Statement of Facts, filed October 31, 
2008 (""CSOF""), as Exhibit J."
134,3, The Second Amended Complaint in the State Action is attached to Defendants' CSOF as Exhibit I.
134,4, The district judge's Stay Order is attached to Defendants' CSOF as Exhibit H. 
135,5," Dr. Wu's declarations, with the conflicting tables, are attached to HCBCG's Supplemental Brief as Exhibit 3. "
151,1," Plaintiffs also claim that Defendants' alleged off-label promotion of Risperdal was tortious and violated the consumer protection 
laws of nearly every state in the country in Counts IV-X. These claims are not at issue in this motion."
151,2," In this class action lawsuit, four separate complaints were filed and then consolidated into this action, including District 1199P 
Health and Welfare Plan, Civil Action No. 06-3044; Ironworkers Local Union No. 399 and Participating Employers Health and 
Welfare Funds, Civil Action No. 07-2224; International Brotherhood of Electrical Workers Local 98, Civil Action No. 07-2608; and 
Southeastern Pennsylvania Transportation Authority, Civil Action No. 07-2860. District 1199P is a jointly trusteed employee benefit trust fund and an employee welfare benefit plan providing benefits for 
approximately 2,600 participants. Compl. P 13. Ironworkers Local Union No. 399 is a health and welfare fund. Id. P 14. IBEW 
Local 98 is an employee welfare benefit plan and employee benefit plan that pays for medical benefits and prescription drugs for 
approximately 3,000 participants. Id. P 15. SEPTA employs a work force of approximately 9,000 people and provides medical 
benefits for eligible employees. Id. P 16. "
152,3," Plaintiffs allege  [*10] in conclusory fashion that Defendants engaged in an ongoing, open-ended pattern of racketeering using 
interstate mail and wire communications. Id. PP 160, 211-218."
152,4, Plaintiffs do not identify the number or the names of any of these entities.
152,5," For example, Plaintiffs allege ""Dr. Charles Nemeroff, the presenter for the 2007 CME presentation entitled Add On Atypical 
Antipsychotics Efficacious in Short Term for Unipolar Depression, references the ARISE-RD study, which was an attempt to "
153,," demonstrate  [*12] the efficacy of Risperdal for depression. . . . Dr. Nemeroff claimed that a peer-reviewed study showed 
Risperdal improved sexual functioning, when the effects of treatment on sexual functioning were not mentioned in the ARISE-RD 
study. Additionally, Dr. Nemeroff claimed that the study showed Risperdal demonstrates efficacy over placebo, which the 
ARISE-RD study in fact did not. . . . Dr. Nemeroff has been a long time key opinion leader for Defendants and has participated in 
a Janssen-financed journal supplement in 2005."" Id. P 96."
