頁碼 ,內容類型   ,內容
  35 ,Judges     ,"Judges: John W. Lungstrum, United States District Judge."
  35 ,Opinion by ,Opinion by: John W. Lungstrum
  70 ,Counsel    ,"Counsel:  [*1] For ROMAN RESTORATION, INC., Plaintiff: F. MICHAEL DAILY, JR., LEAD ATTORNEY,
                  WESTMONT, NJ.
                  For OPERATIVE PLASTERERS' & CEMENT MASONS' INTERNATIONAL ASSOCIATION OF THE UNITED
                  STATES AND CANADA LOCAL # 8, THOMAS KILKENNY, JR., WILLIAM T. TAYLOR, JOHN DOES # 1
                  THROUGH # 100, Defendants: CHARLES THOMAS JOYCE, LEAD ATTORNEY, SPEAR WILDERMAN,
                  PHILADELPHIA, PA."
  70 ,Judges     ,"Judges: Robert B. Kugler, United States District Judge."
  70 ,Opinion by ,Opinion by: Robert B. Kugler
  75 ,Counsel    ,"Counsel:  [*1] For Superior Water and Air, a Utah corporation, Plaintiff: Darryl J. Lee, LEAD ATTORNEY, Mary
                  Anne Q. Wood, LEAD ATTORNEY, WOOD CRAPO LLC, SALT LAKE CITY, UT.
                  For Puronics, a California Corporation, Defendant: John A. Pearce, LEAD ATTORNEY, JONES WALDO
                  HOLBROOK & MCDONOUGH (SLC), SALT LAKE CITY, UT.
                  For GE Ionics, a Massachusetts corporation, Defendant: David M. Bennion, LEAD ATTORNEY, PARSONS BEHLE
                  & LATIMER, SALT LAKE CITY, UT; John H. Kane, LEAD ATTORNEY, Melissa Sullivan, LEAD ATTORNEY,
                  ROBINSON & COLE (STAMFORD), STAMFORD, CT."
  76 ,Judges     ,"Judges: DALE A. KIMBALL, United States District Judge."
  76 ,Opinion by ,Opinion by: DALE A. KIMBALL
  82 ,Counsel    ,"Counsel:  [*1] For BABYAGE.COM, INC., THE BABY CLUB OF AMERICA, INC. Plaintiffs: ERIC L. CRAMER,
                  LEAD ATTORNEY, PETER R. KOHN, BERGER & MONTAGUE, PC, PHILADELPHIA, PA; EUGENE A.
                  SPECTOR, WILLIAM G. CALDES, LEAD ATTORNEYS, SPECTOR, ROSEMAN & KODROFF, PHILADELPHIA,
                  PA; KENDALL SCOTT ZYLSTRA, LEAD ATTORNEY, FARUQI & FARUQI LLP, HUNTINGDON VALLEY, PA;
                  THEODORE B. BELL, LEAD ATTORNEY, WOLF HALDENSTEIN ADLER FREEMAN & HERZ LLC, CHICAGO, IL;
                  ALAN A. TURNER, TURNER AND MCDONALD P.C., PHILADELPHIA, PA; CAROLYN HAZARD FEENEY,
                  GEORGE G. GORDON, JOSEPH A. TATE, KRISTINA CAROL EVANS, LISA LEVINE KEMPNER, DECHERT,
                  LLP, PHILADELPHIA, PA; CHRISTOPHER R. BOOTH, JR., PHILADELPHIA, PA; DANIEL R. GRAVELYN,
                  BARNES & THORNBERG, GRAND RAPIDS, MI; DAVID R. MARTINEZ, ATLANTA, GA; DENNIS R. SUPLEE,
                  SAMUEL W. SILVER, SCHNADER HARRISON SEGAL AND LEWIS, L.L.P., PHILADELPHIA, PA; DOUGLAS S.
                  EAKELEY, MICHAEL J. HAHN, SARAH BLAINE, LOWENSTEIN SANDLER PC, ROSELAND, NJ; EDWARD
                  MARCELLUS WILLIAMSON, JASON D. CRUISE, MARGARET M. ZWISLER, LATHAM & WATKINS LLP,
                  WASHINGTON, DC; HARRY J. GIACOMETTI, SMITH, GIACOMETTI & CHIKOWSKI, PHILA, PA; HARRY H.
                  RIMM, LAWRENCE KILL, MARK L. WEYMAN, REED SMITH LLP, NEW YORK, NY; ISAAC JAIME MITRANI,
                  [*2] MITRANI RYNOR & ADAMSKY PA, MIAMI, FL; JEFFREY I. ZUCKERMAN, CURTIS MALLET-PREVOST
                  COLT & MOSLE LLP, WASHINGTON, DC; JENNIFER A. BAGNATO, CURTIS MALLET-PREVOST COLT &
                  MOSLE LLP, NEW YORK, NY; JEROME M. MARCUS, MARCUS & AUERBACH LLC, WYNCOTE, PA; KENDALL
                  MILLARD, BARNES & THORNBURG, LLP, INDIANAPOLIS, IN; MARISA J. STEEL, ANDERSON, KILL, OLICK,
                  P.C., NEW YORK, NY; MARK S. KITTAKA, TIFFANY L. GOODEN, BARNES & THORNBURG, LLP, FORT
                  WAYNE, IN; MARY JANE EDELSTEIN FAIT, WOLF, HALDENSTEIN, ADLER, FREEMAN & HERZ LLC,
                  CHICAGO, IL; MELISSA RUBENSTEIN, REED SMITH LLP, PHILADELPHIA, PA; MICHAEL CONLEY,
                  ANDERSON KILL & OLICK PC, PHILA, PA; NEIL E. MCDONELL, DORSEY & WHITNEY, LLP, NEW YORK, NY;
                  PATRICK T. HENIGAN, ECKELL SPARKS LEVY AUERBACH MONTE RAINER SLOANE MATTHEWS & A,
                  MEDIA, PA; PETER F. VAIRA, WILLIAM J. MURRAY, JR., VAIRA AND RILEY, P.C., PHILA, PA; RALPH J.
                  KELLY, MCSHEA/TECCE, P.C., PHILADELPHIA, PA; RICHARD M. CLINTON, DORSEY & WHITNEY LLP,
                  SEATTLE, WA; YVONNE Y. BARNES, BOOTH & TUCKER, LLP, PHILADELPHIA, PA.
                  For TOYS ""R"" US, INC., doing business as BABIES ""R"" US, BABIES ""R"" US, INC., TOYS ""R"" US-DELAWARE,
                  INC., BABY BJORN, AB, BRITAX CHILD SAFETY, INC., KIDS LINE, LLC, MACLAREN USA,  [*3] INC., MEDELA,
                  INC., REGAL LAGER INC., Defendants: HARRY H. RIMM, LAWRENCE KILL, MARK L. WEYMAN, REED SMITH,
                  LLP, NEW YORK, NY; MARISA J. STEEL, ANDERSON, KILL, OLICK, P.C., NEW YORK, NY; MELISSA
                  RUBENSTEIN, REED SMITH LLP, PHILADELPHIA, PA; MICHAEL CONLEY, ANDERSON KILL & OLICK PC,
                  PHILA, PA; ALAN A. TURNER, TURNER AND MCDONALD P.C., PHILADELPHIA, PA; ALEXANDER MALTAS,
                  EDWARD MARCELLUS WILLIAMSON, JASON D. CRUISE, MARGARET M. ZWISLER, LATHAM & WATKINS
                  LLP, WASHINGTON, DC; CAROLYN HAZARD FEENEY, GEORGE G. GORDON, JOSEPH A. TATE, KRISTINA
                  CAROL EVANS, LISA LEVINE KEMPNER, DECHERT, LLP, PHILADELPHIA, PA; CHRISTOPHER R. BOOTH,
                  JR., PHILADELPHIA, PA; DANIEL R. GRAVELYN, BARNES & THORNBERG, GRAND RAPIDS, MI; DAVID R.
                  MARTINEZ, ATLANTA, GA; DENNIS R. SUPLEE, SAMUEL W. SILVER, SCHNADER HARRISON SEGAL AND
                  LEWIS, L.L.P., PHILADELPHIA, PA; DOUGLAS S. EAKELEY, MICHAEL J. HAHN, SARAH BLAINE,
                  LOWENSTEIN SANDLER PC, ROSELAND, NJ; ERIC L. CRAMER, LEAD ATTORNEY, PETER R. KOHN,
                  BERGER & MONTAGUE PC, PHILADELPHIA, PA; EUGENE A. SPECTOR, WILLIAM G. CALDES, LEAD
                  ATTORNEYS, SPECTOR, ROSEMAN & KODROFF, PHILADELPHIA, PA; HARRY J. GIACOMETTI, SMITH,
                  GIACOMETTI & CHIKOWSKI, PHILA, PA; ISAAC JAIME MITRANI, MITRANI  [*4] RYNOR & ADAMSKY PA,
                  MIAMI, FL; JEFFREY I. ZUCKERMAN, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, WASHINGTON, DC;
                  JENNIFER A. BAGNATO, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, NEW YORK, NY; KENDALL
                  MILLARD, BARNES & THORNBURG, LLP, INDIANAPOLIS, IN; KENDALL SCOTT ZYLSTRA, LEAD ATTORNEY,
                  FARUQI & FARUQI, LLP, HUNTINGDON VALLEY, PA; MARK S. KITTAKA, TIFFANY L. GOODEN, BARNES &
                  THORNBURG, LLP, FORT WAYNE, IN; PETER F. VAIRA, WILLIAM J. MURRAY, JR., VAIRA AND RILEY, P.C.,
                  PHILA, PA; RICHARD M. CLINTON, DORSEY & WHITNEY LLP, SEATTLE, WA; RALPH J. KELLY,
                  MCSHEA/TECCE, P.C., PHILADELPHIA, PA; PATRICK T. HENIGAN, ECKELL SPARKS LEVY AUERBACH
                  MONTE RAINER SLOANE MATTHEWS & A, MEDIA, PA; THEODORE B. BELL, LEAD ATTORNEY, WOLF
                  HALDENSTEIN ADLER FREEMAN & HERZ LLC, CHICAGO, IL; YVONNE Y. BARNES, BOOTH & TUCKER, LLP,
                  PHILADELPHIA, PA; NEIL E. MCDONELL, DORSEY & WHITNEY, LLP, NEW YORK, NY.
                  
                  
                  For PEG PEREGO U.S.A., INC., Defendant: HARRY H. RIMM, LAWRENCE KILL, MARK L. WEYMAN, REED
                  SMITH, LLP, NEW YORK, NY; MARISA J. STEEL, ANDERSON, KILL, OLICK, P.C., NEW YORK, NY; MELISSA
                  RUBENSTEIN, REED SMITH LLP, PHILADELPHIA, PA; MICHAEL CONLEY, ANDERSON KILL & OLICK PC,
                  PHILA, PA; ALAN A. TURNER, TURNER AND MCDONALD  [*5] P.C., PHILADELPHIA, PA; ALEXANDER
                  MALTAS, EDWARD MARCELLUS WILLIAMSON, JASON D. CRUISE, MARGARET M. ZWISLER, LATHAM &
                  WATKINS LLP, WASHINGTON, DC; CAROLYN HAZARD FEENEY, GEORGE G. GORDON, JOSEPH A. TATE,
                  KRISTINA CAROL EVANS, LISA LEVINE KEMPNER, DECHERT, LLP, PHILADELPHIA, PA; CHRISTOPHER R.
                  BOOTH, JR., PHILADELPHIA, PA; DANIEL R. GRAVELYN, BARNES & THORNBERG, GRAND RAPIDS, MI;
                  DAVID R. MARTINEZ, ATLANTA, GA; DENNIS R. SUPLEE, SAMUEL W. SILVER, SCHNADER HARRISON
                  SEGAL AND LEWIS, L.L.P., PHILADELPHIA, PA; DOUGLAS S. EAKELEY, MICHAEL J. HAHN, SARAH BLAINE,
                  LOWENSTEIN SANDLER PC, ROSELAND, NJ; ERIC L. CRAMER, LEAD ATTORNEY, PETER R. KOHN,
                  BERGER & MONTAGUE PC, PHILADELPHIA, PA; EUGENE A. SPECTOR, WILLIAM G. CALDES, LEAD
                  ATTORNEYS, SPECTOR, ROSEMAN & KODROFF, PHILADELPHIA, PA; HARRY J. GIACOMETTI, SMITH,
                  GIACOMETTI & CHIKOWSKI, PHILA, PA; ISAAC JAIME MITRANI, MITRANI RYNOR & ADAMSKY PA, MIAMI,
                  FL; JEFFREY I. ZUCKERMAN, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, WASHINGTON, DC;
                  JENNIFER A. BAGNATO, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, NEW YORK, NY; KENDALL
                  MILLARD, BARNES & THORNBURG, LLP, INDIANAPOLIS, IN; KENDALL SCOTT ZYLSTRA, LEAD ATTORNEY,
                  FARUQI & FARUQI, LLP, HUNTINGDON VALLEY,  [*6] PA; MARK S. KITTAKA, BARNES AND THORNBURG,
                  FT. WAYNE, IN; PETER F. VAIRA, WILLIAM J. MURRAY, JR., VAIRA AND RILEY, P.C., PHILA, PA; RICHARD M.
                  CLINTON, DORSEY & WHITNEY LLP, SEATTLE, WA; RALPH J. KELLY, MCSHEA/TECCE, P.C.,
                  PHILADELPHIA, PA; PATRICK T. HENIGAN, ECKELL SPARKS LEVY AUERBACH MONTE RAINER SLOANE
                  MATTHEWS & A, MEDIA, PA; THEODORE B. BELL, LEAD ATTORNEY, WOLF HALDENSTEIN ADLER
                  FREEMAN & HERZ LLC, CHICAGO, IL; YVONNE Y. BARNES, BOOTH & TUCKER, LLP, PHILADELPHIA, PA;
                  NEIL E. MCDONELL, DORSEY & WHITNEY, LLP, NEW YORK, NY.
                  For MACLAREN USA, INC., Counter Claimant: HARRY H. RIMM, LAWRENCE KILL, MARK L. WEYMAN, REED
                  SMITH, LLP, NEW YORK, NY; MARISA J. STEEL, ANDERSON, KILL, OLICK, P.C., NEW YORK, NY; MELISSA
                  RUBENSTEIN, REED SMITH LLP, PHILADELPHIA, PA; MICHAEL CONLEY, ANDERSON KILL & OLICK PC,
                  PHILA, PA; ALAN A. TURNER, TURNER AND MCDONALD P.C., PHILADELPHIA, PA; ALEXANDER MALTAS,
                  EDWARD MARCELLUS WILLIAMSON, JASON D. CRUISE, MARGARET M. ZWISLER, LATHAM & WATKINS
                  LLP, WASHINGTON, DC; CAROLYN HAZARD FEENEY, GEORGE G. GORDON, JOSEPH A. TATE, KRISTINA
                  CAROL EVANS, LISA LEVINE KEMPNER, DECHERT, LLP, PHILADELPHIA, PA; CHRISTOPHER R. BOOTH,
                  JR., PHILADELPHIA, PA; DANIEL R. GRAVELYN,  [*7] BARNES & THORNBERG, GRAND RAPIDS, MI; DAVID
                  R. MARTINEZ, ATLANTA, GA; DENNIS R. SUPLEE, SAMUEL W. SILVER, SCHNADER HARRISON SEGAL AND
                  LEWIS, L.L.P., PHILADELPHIA, PA; DOUGLAS S. EAKELEY, MICHAEL J. HAHN, SARAH BLAINE,
                  LOWENSTEIN SANDLER PC, ROSELAND, NJ; ERIC L. CRAMER, LEAD ATTORNEY, PETER R. KOHN,
                  BERGER & MONTAGUE PC, PHILADELPHIA, PA; EUGENE A. SPECTOR, WILLIAM G. CALDES, LEAD
                  ATTORNEYS, SPECTOR, ROSEMAN & KODROFF, PHILADELPHIA, PA; HARRY J. GIACOMETTI, SMITH,
                  GIACOMETTI & CHIKOWSKI, PHILA, PA; ISAAC JAIME MITRANI, MITRANI RYNOR & ADAMSKY PA, MIAMI,
                  FL; KENDALL MILLARD, BARNES & THORNBURG, LLP, INDIANAPOLIS, IN; KENDALL SCOTT ZYLSTRA,
                  LEAD ATTORNEY, FARUQI & FARUQI, LLP, HUNTINGDON VALLEY, PA; MARK S. KITTAKA, TIFFANY L.
                  GOODEN, BARNES & THORNBURG, LLP, FORT WAYNE, IN; PETER F. VAIRA, WILLIAM J. MURRAY, JR.,
                  VAIRA AND RILEY, P.C., PHILA, PA; RICHARD M. CLINTON, DORSEY & WHITNEY LLP, SEATTLE, WA;
                  RALPH J. KELLY, MCSHEA/TECCE, P.C., PHILADELPHIA, PA; PATRICK T. HENIGAN, ECKELL SPARKS LEVY
                  AUERBACH MONTE RAINER SLOANE MATTHEWS & A, MEDIA, PA; THEODORE B. BELL, LEAD ATTORNEY,
                  WOLF HALDENSTEIN ADLER FREEMAN & HERZ LLC, CHICAGO, IL; YVONNE Y. BARNES, BOOTH &
                  TUCKER, LLP, PHILADELPHIA,  [*8] PA; NEIL E. MCDONELL, DORSEY & WHITNEY, LLP, NEW YORK, NY.
                  For BABYAGE.COM, INC., Counter Defendant: HARRY H. RIMM, LAWRENCE KILL, MARK L. WEYMAN, REED
                  SMITH, LLP, NEW YORK, NY; MARISA J. STEEL, ANDERSON, KILL, OLICK, P.C., NEW YORK, NY; MELISSA
                  RUBENSTEIN, REED SMITH LLP, PHILADELPHIA, PA; MICHAEL CONLEY, ANDERSON KILL & OLICK PC,
                  PHILA, PA; ALAN A. TURNER, TURNER AND MCDONALD P.C., PHILADELPHIA, PA; ALEXANDER MALTAS,
                  EDWARD MARCELLUS WILLIAMSON, JASON D. CRUISE, MARGARET M. ZWISLER, LATHAM & WATKINS
                  LLP, WASHINGTON, DC; CAROLYN HAZARD FEENEY, GEORGE G. GORDON, JOSEPH A. TATE, KRISTINA
                  
                  
                  CAROL EVANS, LISA LEVINE KEMPNER, DECHERT, LLP, PHILADELPHIA, PA; CHRISTOPHER R. BOOTH,
                  JR., PHILADELPHIA, PA; DANIEL R. GRAVELYN, BARNES & THORNBERG, GRAND RAPIDS, MI; DAVID R.
                  MARTINEZ, ATLANTA, GA; DENNIS R. SUPLEE, SAMUEL W. SILVER, SCHNADER HARRISON SEGAL AND
                  LEWIS, L.L.P., PHILADELPHIA, PA; DOUGLAS S. EAKELEY, MICHAEL J. HAHN, SARAH BLAINE,
                  LOWENSTEIN SANDLER PC, ROSELAND, NJ; ERIC L. CRAMER, LEAD ATTORNEY, PETER R. KOHN,
                  BERGER & MONTAGUE PC, PHILADELPHIA, PA; EUGENE A. SPECTOR, WILLIAM G. CALDES, LEAD
                  ATTORNEYS, SPECTOR, ROSEMAN & KODROFF, PHILADELPHIA, PA; HARRY J. GIACOMETTI, SMITH,
                  GIACOMETTI  [*9] & CHIKOWSKI, PHILA, PA; ISAAC JAIME MITRANI, MITRANI RYNOR & ADAMSKY PA,
                  MIAMI, FL; JEFFREY I. ZUCKERMAN, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, WASHINGTON, DC;
                  JENNIFER A. BAGNATO, CURTIS MALLET-PREVOST COLT & MOSLE, LLP, NEW YORK, NY; KENDALL
                  MILLARD, BARNES & THORNBURG, LLP, INDIANAPOLIS, IN; KENDALL SCOTT ZYLSTRA, LEAD ATTORNEY,
                  FARUQI & FARUQI, LLP, HUNTINGDON VALLEY, PA; MARK S. KITTAKA, TIFFANY L. GOODEN, BARNES &
                  THORNBURG, LLP, FORT WAYNE, IN; PETER F. VAIRA, WILLIAM J. MURRAY, JR., VAIRA AND RILEY, P.C.,
                  PHILA, PA; RICHARD M. CLINTON, DORSEY & WHITNEY LLP, SEATTLE, WA; RALPH J. KELLY,
                  MCSHEA/TECCE, P.C., PHILADELPHIA, PA; PATRICK T. HENIGAN, ECKELL SPARKS LEVY AUERBACH
                  MONTE RAINER SLOANE MATTHEWS & A, MEDIA, PA; THEODORE B. BELL, LEAD ATTORNEY, WOLF
                  HALDENSTEIN ADLER FREEMAN & HERZ LLC, CHICAGO, IL; YVONNE Y. BARNES, BOOTH & TUCKER, LLP,
                  PHILADELPHIA, PA; NEIL E. MCDONELL, DORSEY & WHITNEY, LLP, NEW YORK, NY."
  85 ,Judges     ,"Judges: ANITA B. BRODY, J."
  85 ,Opinion by ,Opinion by: ANITA B. BRODY
 102 ,Counsel    ,"Counsel: For CHICAGO BRIDGE & IRON COMPANY N.V., a foreign corporation, CHICAGO BRIDGE & IRON
                  CO, Petitioners: Charles W Schwartz, Skadden, Arps, Slate, Meagher & Flom, Houston, TX.
                  For FEDERAL TRADE COMMISSION, Respondent: John F Daly, David C Shonka, William E Kovacic, Donald S
                  Clark, Imad Dean Abyad, Federal Trade Commission, Washington, DC."
 103 ,Judges     ,"Judges: Before REAVLEY, GARZA, and DENNIS, Circuit Judges."
 103 ,Opinion by ,Opinion by: DENNIS
 120 ,Counsel    ,"Counsel:  [*1] For Windage, LLC, a Minnesota limited liability corporation, Plaintiff: Stanford P Hill, LEAD
                  ATTORNEY, Bassford Remele, PA, Mpls, MN.
                  For United States Golf Association, and unnamed co-conspirators, Defendant: Joseph W Anthony, LEAD
                  ATTORNEY, Courtland C Merrill, Anthony Ostlund Baer Louwagie & Ross PA, Mpls, MN; Lee N Abrams, Mark
                  McLaughlin, LEAD ATTORNEYS, Mayer Brown LLP, Chicago, IL."
 121 ,Judges     ,"Judges: ANN D. MONTGOMERY, U.S. DISTRICT JUDGE."
 121 ,Opinion by ,Opinion by: ANN D. MONTGOMERY
 126 ,Counsel    ,"Counsel:  [*1] For Andre Fleury, on behalf of himself and all others similarly situated doing business as Swiss
                  Watch Co., Plaintiff: Sloan C. Bailey, LEAD ATTORNEY, Flynn / Williams LLP, San Rafael, CA.
                  For Liz Hart, an individual consumer, on behalf of herself and all others similarly situated, Plaintiff: Bruce Lee
                  Simon, LEAD ATTORNEY, Pearson, Simon, Soter, Warshaw & Penny, LLP, San Francisco, CA; Dana S. Zamczyk,
                  LEAD ATTORNEY, Geoffrey Spellberg, Meyers Nave Riback Silver & Wilson, San Francisco, CA; Dirk McKenzie
                  Schenkkan, Howard Rice Nemerovski Canady et. al., San Francisco, CA; Esther L Klisura, Pearson Simon Soter
                  Warshaw & Pelly, San Francisco, CA.
                  For Mike Mertaban, Charles Cleves, Dennis Warner, Plaintiffs: Bruce Lee Simon, LEAD ATTORNEY, Pearson,
                  Simon, Soter, Warshaw & Penny, LLP, San Francisco, CA; Geoffrey Spellberg, Meyers Nave Riback Silver &
                  Wilson, San Francisco, CA.
                  For Cartier International, a French company, Defendant: Jerome B. Falk, Jr., LEAD ATTORNEY, Howard Rice
                  Nemerovski Canady Falk & Rab, San Francisco, Ca; Amanda J Gallagher, Brenda DiLuigi, Thomas A McGrath,
                  Linklaters, New York, NY; Dirk McKenzie Schenkkan, Howard Rice Nemerovski Canady et. al., San Francisco, CA.
                  For  [*2] Cartier, Inc., an American company, Defendant: Jerome B. Falk, Jr., LEAD ATTORNEY, Jonas Micah
                  Nahoum, Howard Rice Nemerovski Canady Falk & Rab, San Francisco, Ca; Amanda J Gallagher, Brenda DiLuigi,
                  Thomas A McGrath, Linklaters, New York, NY; Dirk McKenzie Schenkkan, Howard Rice Nemerovski Canady et. al.,
                  San Francisco, CA.
                  For Richemont North America, Inc., 3rd party defendant: Dennis E. Glazer, Edward N. Moss, Davis Polk &
                  Wardwell, New York, NY; Dirk McKenzie Schenkkan, Howard Rice Nemerovski Canady et. al., San Francisco, CA.
                  For Dennis Warner, 3rd party defendant: Geoffrey Spellberg, Meyers Nave Riback Silver & Wilson, San Francisco,
                  CA."
 127 ,Judges     ,"Judges: EDWARD M. CHEN, United States Magistrate Judge."
 127 ,Opinion by ,Opinion by: EDWARD M. CHEN
 147 ,Counsel    ,"Counsel:  [***1] For Plaintiff: Edward P. Krugman, Esq., S. Penny Windle, Esq., Gabriel Posner, Esq., Cahill
                  Gordon & Reindell LLP, New York, NY.
                  For Defendants: Joseph L. Ruby, Esq., Walter J. Buzzetta, Esq., Baacch Robinson & Lewis PLLC, Washington,
                  DC; Neal M. Glazer, Esq., D'Amato & Lynch, New York, NY."
 148 ,Judges     ,"Judges: Bernard J. Fried, J."
 148 ,Opinion by ,Opinion by: Bernard J. Fried
 162 ,Judges     ,Judges:  [*1] Justice Bernard J. Fried
 178 ,Counsel    ,"Counsel:  [*1] For BANXCORP, Plaintiff: PATRICIA DIANE LEVAN, LEAD ATTORNEY, BALESTRIERE PLLC,
                  NEW YORK, NY.
                  For BANKRATE,INC., Defendant: R. SCOTT THOMPSON, LEAD ATTORNEY, BERNARD JOHN COONEY,
                  NADER ALFRED ABADIR, LOWENSTEIN SANDLER, PC, ROSELAND, NJ."
 178 ,Judges     ,"Judges: Susan D. Wigenton, U.S.D.J."
 178 ,Opinion by ,Opinion by: Susan D. Wigenton
