Case Index,Core Terms
Case 56,"patent, gabapentin, counterclaims, unfair competition, patent infringement, infringement, generic, antitrust, 
declaratory judgment, manufacturer, summary judgment, allegations, certification, bifurcation, Hatch-Waxman Act, 
notice, motion to dismiss, fraudulent, argues, cases, expiration, listing, immunity, disease, sham, declaratory 
judgment action, first-filed, invalidity, capsule, pioneer"
Case 57,"collateral estoppel, amended complaint, Donnelly Act, antitrust, motion to dismiss, cause of action, conspiracy"
Case 58,"inpatient, service area, patients, geographic, monopolization, outpatient, market share, ambulatory, surgery, 
monopoly power, monopoly, managed care, surgical, submarket, antitrust, Zipcode, inactions, exclusive contract, 
relevant market, market power, calculation, acute, surgical services, hospital service, fail to prove, zip code, prices, 
surgical care, contracts, practices"
Case 59,"carry-on, baggage, passengers, templates, airlines, bags, defendants', checkpoints, carriers, antitrust, airports, rule 
of reason, effects, customers, output, anticompetitive, installed, policies, procompetitive, aircraft, abbreviated, 
Sherman Act, summary judgment, onboard, gate, Air, restrictions, elimination, ticket, anti trust law"
Case 60,"geographic, anti trust law, antitrust, relevant market, immunity, seller, municipalities, facilities, alleges, purchaser, 
motion to dismiss, local government, Clayton Act, business relationship, tortious interference, commodities, 
competitors, supervision, courts, exclusive-dealing, products, buyer, matter of law, interchangeability, effective, 
commerce, VOLUME, antitrust claim, bottled water, state policy"
Case 61,"privileging, C-section, conspiracy, district court, summary judgment, rule of reason, recommendation, obstetrical, 
patient, direct evidence, practitioners, genuine issue of material fact, circumstantial evidence, tying arrangement, 
tied product, obstetricians, Chair, member of the board, economic benefit, antitrust claim, anti trust law, tying 
product, no evidence, Sherman Act, plaintiffs', deliveries, antitrust, cases, staff"
Case 62,"lawsuit, Counterclaim, antitrust, summary judgment motion, objectively reasonable, unfair"
Case 63,"boat, dealer, boat show, Antitrust, Marine, Recommendation, display, unilaterally, conspiracy, restraint of trade, 
summary judgment motion, defendants', terms, motive, lines, manufacturer, space, summary judgment, retail, 
Sherman Act, intrabrand, indicates, counts, models, violation of section, antitrust claim, allegations, interbrand, 
announced, consumers"
Case 64,"conspiracy, software, monopolies, plaintiffs', prices, allegations, monopolization, demands, operating system, 
specific intent"
Case 65,"consumers, products, operating system, plaintiffs', license, software, damages, end user, cases, Brick, purchasers, 
anti trust law, Sherman Act, technologically, deprive, courts, anticompetitive, disgorgement, antitrust, effects, 
allegations, injunctive relief, commerce, domestic, class action, overcharge, violations, prices, consumer protection, 
antitrust claim"
Case 66,"market power, teleradiology, defendants', network, antitrust, radiology, restraint of trade, summary judgment, 
conspiracy, trial court, evidentiary material, relevant market, summary judgment motion, mobile, Retina, 
combinations, allegations, deposition, monopoly, referrals, pled, attempt to monopolize, antitrust claim, rule of 
reason, market share, geographic, genuine"
Case 67,"van, conversion, Products, seatbelt, monopolization, relevant market, manufacturer, antitrust, customers, 
interbrand, summary judgment, intrabrand, contends, Sherman Act, distributor, argues, prices, pari delicto, market 
power, lower price, termination, employees, market share, conspiracy, converters, asserts, summary judgment 
motion, monopoly power, barriers, monopoly"
Case 68,"Scrap, lawsuit, citizen group, immunity, defendants', sham, funding, shredder, antitrust, zoning, district court, 
deprive, parties, courts, fraud exception, baseless, right of petition, misrepresentations, environmental, petitioning, 
state court, intervene, Appeals, argues, anti trust law, circuit court, allege fraud, involvement, merits"
Case 69,"fares, class certification, Airlines, damages, class member, relevant market, prices, certification, methodology, 
merger, class action, antitrust, predominance, parties, injunctive relief, class-wide, passenger, Markets, motion to 
strike, anti-competitive, calculated, questions, declines, named plaintiff, question of law, common method, 
qualification, negotiated, overcharge, argues"
Case 70,"output, anticompetitive, defendants', plaintiffs', consumers, players', effects"
Case 71,"alleges, milk, antitrust, cause of action, monopolization, relevant market, geographic, argues, plant, tortious 
interference, dairy, statute of frauds, supply contract, load, motion to dismiss, foreclosure, contracts, breached, 
deliver, business relationship, anti trust law, cooperative, processors, monopoly"
Case 72,"patients, geographic, acute, inpatient, service area, Merger, increased price, zip code, anticompetitive, reside, 
merging, travel, practical alternative, purchaser, Tunnel, overlap, hospital service, medical center, privileges, 
upgrades, Bridge, offers, region, beds, fiscal year, reorganization, encompassing, methodology, licensed, network"
Case 73,"auctions, commerce, effects, defendants', anti trust law, conspiracy, abroad, import, transactions, domestic, lead 
counsel, price fixing, foreseeable, sellers, firms, international law, commissions, plaintiffs', purchasers, antitrust, 
customary, buyers', damages"
Case 74,"supervision, customers, electric, prong, antitrust, anticompetitive conduct, suppliers, district court, state action, 
electric service, private party, articulated, facilities, regulation, doctrine of immunity, foreseeable result, electric 
supplier, private agreement, authorizes, immunity, cases, wheel"
Case 75,"market power, home health care, geographic, antitrust, summary judgment, allegations, patients, anticompetitive, 
hospice, relevant market, referrals, defendants', markets, parties, region, competes, monopoly, effects, rule of 
reason, material fact, non-movant's, consumers, vertical, damages, genuine, prices, service area, monopolize, 
discovery"
Case 76,"commerce, conspiracy, give rise, anti trust law, antitrust, export, domestic, Sherman Act, legislative history, 
anticompetitive, effects, heavy-lift, prices, injuries, abroad, antitrust claim, federal court, subject matter jurisdiction, 
foreign nation, Clayton Act, extraterritorial, transactions, advertisers, purchasers, import, plaintiff's claim, plain 
language, high prices, monopolize, barge"
Case 77,"insurance company, district court, policies, foreign affairs, regulation, insurers, insurance policy, violates, insurance 
business, executive branch, cases, federal government, McCarran Act, preliminary injunction, foreign commerce, 
do business, initiatives, domestic, dormant, state law, affiliates, residents, probability of success, foreign country, 
reinsurance, extraterritorial, irreparable, courts, state insurance commissioner, insurance regulation"
Case 78,"underwriters, conspiracy, antitrust, issuer, offering, Consolidated, syndicate, stock, motion to dismiss, Plaintiffs', 
allegations, Defendants', purchasers, factors, factual allegations, collusion, replead, anti trust law, pleader, cases"
Case 79,"summary judgment, damages, liquidation, banks, conspiracy, trial court, merger, funds, summary judgment motion, 
cause of action, class action, gross negligence, individual claim, matter of law, appellants', grounds, notice, 
appellant's contention, tortious interference, amended petition, putative class, issue of fact, no writ, reinvest, entitled 
to summary judgment, intervenor, entities, deposition testimony, class certification, civil conspiracy"
Case 80,"commercial speech, rumor, distributors, Lanham Act, advertisements, motivation, public figure, disparagement, 
competitor, products, actual malice, prudential standing, district court, spreading, cases, commercial activity, 
misrepresentations, defamation, message, argues, chill, purposes, government regulation, noncommercial speech, 
summary judgment, actual-malice, pyramid scheme, fraudulent, misleading, receives"
Case 81,"purchasers, indirect, software, operating system, unconscionable, antitrust, manufacturers, license, federal 
precedent, alleges, suits"
Case 82,"antitrust, physician-defendants, summary judgment, tortious interference, antitrust statute, civil conspiracy, improper 
means, federal law"
Case 83,"manufacture, chemicals, domestic, commerce, ethambutol, Sherman Act, nitroparaffins, technology, sales, 
reasonably foreseeable, antitrust, import, anti trust law, plans, domestic commerce, effects, subject matter 
jurisdiction, export, demonstrates, antitrust claim, supplier, derivatives, bronopol, anticompetitive, Defendants', 
products, plant, customers, markets, abroad"
Case 84,"Page 2 of 11
 
antitrust, Tobacco, Districts, proximate cause, damages, smokers, district court, nicotine, patients, Firms, expenses, 
injuries, products, personal injury, illnesses, tobacco-related, defendants', conspiracy, derivative, wrongdoing, 
conspired, trusts, unlawful conduct, wrongful conduct, psychologists, plaintiffs', fraudulent, remote, properly dismiss, 
tobacco product"
Case 85,"bidding, damages, lost profits, municipal, antitrust, anti trust law, injunctive relief, profits, comparable, bidder, 
unsuccessful bidder, courts, calculated, expenses, cases, antitrust case, treble damages, reasonable certainty, 
antitrust statute, claim for damages, transportation, purposes, speculation, approaches, yardstick, figures, exempt, 
lowest, subject matter jurisdiction, competitive bidding"
Case 86,"liquor, prices, wholesalers, Sherman Act, regulations, hybrid, regulatory scheme, district court, retailers, per se 
violation, post-and-hold, immunity, discounts, volume, state action, unilateral, rent, sovereignty, power to regulate, 
ordinance, adhere, submerged land, private party, temperance, posting, anti trust law, violations, cases, wine, 
federal interest"
Case 87,"mobile home, trial court, damages, attorney's fees, burden of proof, counterclaim, landlord, pecuniary loss, tenancy, 
argues, doubling, calculation of damages, lost sales, violations, tenant, fair market value, purchase price, Lemon 
Law, regulations, cases, costs, unfair trade practice, anti trust law, double damages, remedies, deposit, rent"
Case 88,"Defendants', generic, damages, Plaintiffs', purchases, overcharge, antitrust, class member, prices, class 
certification, lost profits, class-wide, Wholesale, discounts, class action, predominate, substituted, price-fixing, but-
for, cases, measure of damages, methodology, Shoe, negotiations, antitrust claim, yardstick, conspiracy, courts, 
anti trust law, artificially"
Case 89,"allegations, antitrust, license, certification, motion to dismiss, verification, audits, concerted action, anti trust law, 
concerted, bidding, restraint of trade, private party, violations, restrain"
Case 90,"OPEC, prices, crude oil, export, oil, coordinated, petroleum product, refined, band, Sherman Act, entities, anti trust 
law, stabilizing, levels, per barrel, implemented, default, act of state doctrine, output, injunctive relief, inventories, 
purchasers, barrels, restraint of trade, trade and commerce, adverse impact, per day, Clayton Act, Injunction, 
commodity"
Case 91,"salon, products, sales, district court, prices, vertical, matter of law, fix prices, discounting, rule of reason, interbrand, 
calculate, damages, present evidence, conspiracy, antitrust, retail, summary judgment, market power, dealers, 
argues, partial summary judgment, manufacturer, terminate, contends, price-fixing, beauty, brands, cutting, causal"
Case 92,"purchasers, consumers, overcharge, prices, software, indirect, class-wide, damages, class certification, individual 
damage, class action, calculation, antitrust, manufacturers, retail, class member, predominate, monopoly, products, 
distributors, Plaintiffs', operating system, pass through, certification, questions, cases, anti trust law, resellers, 
certify, increased price"
Case 93,"dealers, teeth, dental, laboratory, purchasers, artificial, antitrust, Brick, indirect, competitors, dentures, 
manufacturers, Clayton Act, selling, tooth, plaintiffs', damages, summary judgment motion, injunctive relief, anti 
trust law, distributes, statute of limitations, Sherman Act, distributors, foreclose, grounds, argues, class action, 
dentists, federal court"
Case 94,"generic, Defendants', class member, Plaintiffs', damages, prices, purchasers, class certification, consumers, 
antitrust, class-wide, class action, switched, predominance, prescription drug, methodology, but-for, savings, unjust 
enrichment, aggregate, courts, negotiations, market share, proposed class, list price, manufacturer, proffer, illegal 
conduct, prescriptions, calculating"
Case 95,"products, franchisees, franchise, tied product, vendor, antitrust, tying arrangement, tying product, prices, plaintiffs', 
preliminary injunction, market power, aftermarket, supra-competitive, lock-in, motion to dismiss, defendants', 
mandatory, injunctive relief, consumers, reconsideration motion, antitrust claim, derivative, integrated, purposes, tie-
in, buyer, likelihood of success, franchise agreement, bidding process"
Case 96,"monopolize, relevant market, antitrust, conspiracy, Sherman Act, antitrust claim, matter of law, conspire, reasonable 
jury, merger, anti trust law, tied product, commerce, products, market power, Clayton Act, purposes, expert 
testimony, tying product, anticompetitive, consumers, customers, contends, alleges, parties, seller, entitled to 
judgment, monopoly power, no evidence, probability"
Case 97,"conspiracy, cause of action, alleges, Defendants', imported, money had and received, unjust enrichment, 
misrepresentation, predominately, intrastate, Oil, motion to dismiss, purchaser, vitamin, transactions, concealment, 
lessen, civil conspiracy, supplements, fraudulent, violations, asserts, fail to state a claim, plaintiff's claim, instant 
action, trade practice, interstate, antitrust, commerce, indirect"
Case 98,"products, dairies, conspiracy, alleges, milk product, non-defendant, milk, manufacturer, selling, brand name, retail 
outlet, rule of reason, fails, restraint of trade, entity, Sherman Act, competitor, conspired, compete, prices, same 
level, distributing, customers, processor, vacuum, brand"
Case 99,"Refining, summary judgment, no evidence, trial court, oil, negotiate, net profit, farm-out, lease, promise, summary 
judgment motion, antitrust, parties, drill, milk, burden of proof, anti trust law, crude, negligent misrepresentation, 
promissory estoppel, purported agreement, purported contract, party beneficiary, standing to sue, rule of reason, 
matter of law, third party, misrepresentation, damaged, terms"
Case 100,"features, pricing policy, phone service, prices, monopolization, unprofitability, lines, summary judgment, local 
business, customers, reselling, anti trust law, consumer, summary judgment motion, small business, exclusionary, 
antitrust, produce evidence, relevant market, facilities, monopoly, firms, antitrust case, Sherman Act, 
telecommunications, competitors, telephone, network, retail"
