Page,Label,Text
64,7," The Schule affidavit is attached to plaintiff's Notice of Motion for Partial Summary Judgment on plaintiff's Robinson-Patman Act 
claims, dated May 11, 1990, and has been incorporated by plaintiff in opposition to the present motion (P. Memo., p. 12). The 
Modaffari affidavit is referenced in plaintiff's opposition papers (P. Memo., p. 34). Defendants argue that plaintiff has failed to produce evidence sufficient to rebut GM's evidence suggesting that in 1986, the last 
full year that plaintiff purchased trucks listed in the heavy duty addendum, heavy duty truck sales contributed less than 2% of 
plaintiff's gross sales, and approximately 2% of plaintiff's  [*28] gross income (GM Reply, p. 20, Wiswall December 1987 Affid., 
exh.; Consolidated Affid., exh's. C & D). These same documents indicate that from January through October of 1987 heavy duty 
truck sales contributed less than 3% of plaintiff's gross sales, and approximately 2% of plaintiff's gross income. However, neither 
the documents nor the figures upon which defendants rely indicate the profit attributable to parts, or to warranty and non-
warranty repairs performed by plaintiff on GM heavy duty trucks. Modaffari's affidavit does address income derived from 
warranty and other service on heavy duty trucks. Furthermore, there is some evidence that a low sales volume in the heavy duty 
truck line in late 1986 and 1987 may have been attributable to GM's failure to provide plaintiff with competitive equalization 
(""CE"") during this period (Schule April 1990 Affid., ¶ 21). Therefore, the figures contained in Schule's and Modaffari's affidavits 
regarding the 49% and 59% figures are sufficient to create a material issue of fact for trial."
64,8," See Glick at 498, where the Second Circuit noted, ""Moreover, GM has not withdrawn completely from the heavy-duty truck 
business. It continues to manufacture the Brigadier, a successful product so far as appears on the state of this record. Indeed, it 
is more than just a share-holder in the joint venture with Volvo."" "
66,9," For a full discussion of the impact of the Commerce Clause and Supremacy Clause on New Jersey's franchise act (which is 
similar to the New York Franchise Act in relevant respects), see General Motors Corp. v. Gallo GMC Truck Sales, 711 F.Supp. 
810, 819-21 (D.N.J. 1989); Freedman Truck Center v. GMC, 784 F.Supp. 167, 174-75 (D.N.J. 1992)(agreeing with Gallo 
decision finding no preemption of New Jersey franchise act by federal Dealers' Act)."
66,10," See also, Complaint, p. 9, where plaintiff alleges, ""Defendant  [*39] GMC terminated Schule's class 8 truck franchise effective 
December 31, 1987 stating that same would 'expire' on that date even though same by its express terms did not expire until 
October 31, 1990"" (emphasis added). Thus plaintiff recognized that the letter terminated the alleged franchise, yet failed to bring 
this action within 120 days. "
67,11," The portions of the Schule deposition referenced in this section have been submitted by GM together with its motion papers 
(GM Memo., exh. F). "
69,12," Sections 197 and 197-a were repealed as of April 24, 1988; however, these provisions remain effective as to actions filed 
before repeal.  [*47] N.Y. Gen. Constr. Law § 94. Defendants agree that these statutes apply to the present action (see, e.g., 
GM Memo., p. 39 n. 28). "
71,13," Plaintiff writes that the abbreviation ""VTC"" in the Stock Purchase Agreement refers to White (Plaintiff's Memorandum, p. 9). On 
the contrary, as White indicates in its Memorandum (White Memo., p. 3 n. 2), it is clear from the Stock Purchase Agreement that 
""VTC"" refers to Volvo Lastragner  [*56] AB, a/k/a/ Volvo Truck Corporation, a Swedish corporation (See Stock Purchase 
Agreement, p. 4). "
73,14," Rea v. Ford Motor Co., 497 F.2d 577 (3d Cir.), cert. denied, 419 U.S. 868, 95 S. Ct. 126, 42 L. Ed. 2d 106 (1974), relied upon 
by plaintiff, does not change this result. Rea indicates that a manufacturer's threat to injure the dealer if the dealer  [*64] does 
not give up another franchise may be actionable. Nonetheless, there must be a threat to interfere with a right already possessed 
by the dealer; a threat to withhold rights that the dealer merely expects to be awarded is not the type of coercion targeted by the 
Act. "
74,15," ""Horizontal"" restraints are ""agreements between competitors at the same level of the market structure, and 'vertical' restraints 
[are] . . . combinations of persons at different levels of the market structure, such as manufacturers and distributors."" Oreck 
Corp. v. Whirlpool Corp., 579 F.2d 126, 131 (2d Cir.), cert denied, 439 U.S. 946, 99 S.Ct. 340, 58 L. Ed. 2d 338 (1978). "
76,16," Although market share is not the only indicant of anticompetitive impact, a low market share may suggest little market power 
and, therefore, no unreasonable restrain on trade. See Eastman Kodak Co. v. Image Technical Servs., Inc., 504 U.S. 451, 112 
S. Ct. 2072, 2081, 119 L. Ed. 2d 265 (1992); Reazin v. Blue Cross and Blue Shield of Kansas, Inc., 899 F.2d 951, 964-72 (10th 
Cir.), cert. denied, 497 U.S. 1005 110 S. Ct. 3241, 111 L. Ed. 2d 752 (1990)."
76,17," Here, plaintiff claims that the relevant market is Buffalo, New York, whereas it maintains elsewhere that the relevant market is 
all of Western New York, or the entire United States. "
81,18," See, supra, this Court's discussion of Diehl & Sons, Inc. v. International Harvester Co., 426 F.Supp. 110 (E.D.N.Y. 1976) in 
connection with plaintiff's claim of a conspiracy to restrain trade, under § 1 of the Sherman Act. Diehl demonstrates that plaintiff's 
allegations of injury to itself are insufficient to establish anticompetitive effect or injury. Furthermore,  [*92] defendants have 
introduced evidence that no such effect resulted, because heavy duty automobiles are interchangeable, and because plaintiff 
maintained its Mercedes-Benz franchise and continued to operate under the GM light and medium duty addenda. This evidence 
further indicates that plaintiff has failed to introduce sufficient proof of antitrust injury. "
83,19," Although leave to re-plead should be freely granted in cases such as this, Richardson Greenshields Sec., Inc. v. Lau, 825 F.2d 
647, 653 n. 6 (2d Cir. 1987); Luce v. Edelstein, 802 F.2d 49, 56 (2d Cir. 1986), leave to re-plead will not be granted in this case 
because of the other infirmities of plaintiff's RICO claim. "
87,20," In fact, plaintiff offers even less support for its claim of personal jurisdiction over the defendants than it  [*115] did in 
connection with that earlier decision. Judge Elfvin's decision refers to an affidavit of Nelson Schule indicating that the individual 
defendants made personal visits to plaintiff in New York and conducted written and telephonic communications with it, in 
connection with GM's decision to terminate its ""franchise"" and the subsequent decision by VGM to award its new franchise to 
Buffalo Truck. This Court is referred to no similar documentation in plaintiff's responsive papers. "
104,*," Solicitor General Starr, Acting Assistant Attorney General James, Deputy Solicitor General Wallace, Michael R. Dreeben, 
Catherine G. O'Sullivan, and James M. Spears filed a brief for the United States as amicus curiae urging affirmance. "
105,1," HN3[
] Section 1 of the Sherman Act prohibits ""every contract, combination . . ., or conspiracy, in restraint of trade or commerce among the several States."" 15 U.S.C. § 1. Section 2 punishes ""every person who shall monopolize, or attempt to 
monopolize, or combine or conspire with any other person or persons, to monopolize any part of the trade or commerce among 
the several States."""
105,2," The Court of Appeals held that Columbia's alleged refusal to grant copyright licenses was not ""separate and distinct"" from the 
prosecution of its infringement suit.  944 F.2d at 1528. The court also held that PRE had failed to establish how it could have 
suffered antitrust injury from Columbia's other allegedly anticompetitive acts.  Id., at 1529. Thus, whatever antitrust injury 
Columbia inflicted must have stemmed from the attempted enforcement of copyrights, and we do not consider whether Columbia 
could have made a valid claim of immunity for anticompetitive conduct independent of petitioning activity. Cf.  Continental Ore 
Co. v. Union Carbide & Carbon Corp., 370 U.S. 690, 707-708, 8 L. Ed. 2d 777, 82 S. Ct. 1404 (1962). "
106,3," Several Courts of Appeals demand that an alleged sham be proved legally unreasonable. See McGuire Oil Co. v. Mapco, Inc., 
958 F.2d 1552, 1560, and n.12 (CA11 1992); Litton Systems, Inc. v. American Telephone & Telegraph Co., 700 F.2d 785, 809-
812 (CA2 1983), cert. denied, 464 U.S. 1073, 79 L. Ed. 2d 220, 104 S. Ct. 984 (1984); Hydro-Tech Corp. v. Sundstrand Corp., 
673 F.2d 1171, 1177 (CA10 1982); Federal Prescription Service, Inc. v. American Pharmaceutical Assn., 214 U.S. App. D.C. 76, 
85, 89, 663 F.2d 253, 262, 266 (1981), cert. denied, 455 U.S. 928, 71 L. Ed. 2d 472, 102 S. Ct. 1293 (1982). Still other courts 
have held that successful litigation by definition cannot be sham. See, e.g., Eden Hannon & Co. v. Sumitomo Trust & Banking 
Co., 914 F.2d 556, 564-565 (CA4 1990), cert. denied, 499 U.S. 947, 113 L. Ed. 2d 467, 111 S. Ct. 1414 (1991); South Dakota v. 
Kansas City Southern Industries, Inc., 880 F.2d 40, 54 (CA8 1989), cert. denied sub nom.  South Dakota v. Kansas City 
Southern R. Co., 493 U.S. 1023, 107 L. Ed. 2d 745, 110 S. Ct. 726 (1990); Columbia Pictures Industries, Inc. v. Redd Horne, 
Inc., 749 F.2d 154, 161 (CA3 1984). Other Courts of Appeals would regard some meritorious litigation as sham. The Sixth Circuit treats ""genuine [legal] substance"" 
as raising merely ""a rebuttable presumption"" of immunity. Westmac, Inc. v. Smith, 797 F.2d 313, 318 (1986) (emphasis added), 
cert. denied, 479 U.S. 1035, 93 L. Ed. 2d 838, 107 S. Ct. 885 (1987). The Seventh Circuit denies immunity for the pursuit of 
valid claims if ""the stakes, discounted by the probability of winning, would be too low to repay the investment in litigation."" Grip-
Pak, Inc. v. Illinois Tool Works, Inc., 694 F.2d 466, 472 (1982), cert. denied, 461 U.S. 958, 77 L. Ed. 2d 1317, 103 S. Ct. 2430 
(1983). Finally, in the Fifth Circuit, ""success on the merits does not . . . preclude"" proof of a sham if the litigation was not 
""significantly motivated by a genuine desire for judicial relief."" In re Burlington Northern, Inc., 822 F.2d 518, 528 (1987), cert. 
denied sub nom.  Union Pacific R. Co. v. Energy Transportation Systems, Inc., 484 U.S. 1007, 98 L. Ed. 2d 652, 108 S. Ct. 
701 (1988). "
107,4," California Motor Transport did refer to the antitrust defendants' ""purpose to deprive . . . competitors of meaningful access to the 
. . . courts."" 404 U.S. at 512. See also id., at 515 (noting a ""purpose to eliminate . . . a competitor by denying him free and 
meaningful access to the agencies and courts""); id., at 518 (Stewart, J., concurring in judgment) (agreeing that the antitrust laws 
could punish acts intended ""to discourage and ultimately to prevent [a competitor] from invoking"" administrative and judicial 
process). HN8[
] That a sham depends on the existence of anticompetitive intent, however, does not transform the sham 
inquiry into a purely subjective investigation. "
108,5," HN14[
] A winning lawsuit is by definition a reasonable effort at petitioning for redress and therefore not a sham. On the other 
hand, when the antitrust defendant has lost the underlying litigation, a court must ""resist the understandable temptation to 
engage in post hoc reasoning by concluding"" that an ultimately unsuccessful ""action must have been unreasonable or without 
foundation."" Christiansburg Garment Co. v. EEOC, 434 U.S. 412, 421-422, 54 L. Ed. 2d 648, 98 S. Ct. 694 (1978). Accord, "
109,," Hughes v. Rowe, 449 U.S. 5, 14-15, 66 L. Ed. 2d 163, 101 S. Ct. 173 (1980) (per curiam). The court must remember that ""even 
when the law or the facts appear questionable or unfavorable at the outset, a party may have an entirely reasonable ground for 
bringing suit."" Christiansburg, supra, at 422."
109,6," In surveying the ""forms of illegal and reprehensible practice which may corrupt the administrative or judicial processes and 
which may result in antitrust violations,"" we have noted that ""unethical conduct in the setting of the adjudicatory process often 
results in sanctions"" and that ""misrepresentations, condoned in the political arena, are not immunized when used in the 
adjudicatory process."" California Motor Transport, 404 U.S. at 512-513. We need not decide here whether and, if so, to what 
extent Noerr permits the imposition of antitrust liability for a litigant's fraud or other misrepresentations. Cf.  Fed. Rule Civ. Proc. 
60(b)(3) (allowing a federal court to ""relieve a party . . . from a final judgment"" for ""fraud . . . , misrepresentation, or other 
misconduct of an adverse party""); Walker Process Equipment, Inc. v. Food Machinery & Chemical Corp., 382 U.S. 172, 176-177, 
15 L. Ed. 2d 247, 86 S. Ct. 347 (1965); id., at 179-180 (Harlan, J., concurring)."
109,7," This tort is frequently called ""malicious prosecution,"" which (strictly speaking) governs the malicious pursuit of criminal 
proceedings without probable cause. See W. Keeton, D. Dobbs, R. Keeton, & D. Owen, Prosser and Keeton on Torts § 120, p. 
892 (5th ed. 1984). The threshold for showing probable cause is no higher in the civil context than in the criminal. See 
Restatement (Second) of Torts § 674, Comment e, pp. 454-455 (1977). "
112,1," Ante, at 60. See also ante, at 62: ""Sham litigation must constitute the pursuit of claims so baseless that no reasonable litigant 
could realistically expect to secure favorable relief""; ante, at 60: ""If an objective litigant could conclude that the suit is reasonably 
calculated to elicit a favorable outcome, the suit is immunized under Noerr . . . ."" But see ante, at 62: ""The existence of probable 
cause to institute legal proceedings precludes a finding that an antitrust defendant has engaged in sham litigation."" And see 
ante, at 65: ""Columbia's copyright action was arguably 'warranted by existing law'"" under the standards of Federal Rule of Civil 
Procedure 11. These varied restatements of the Court's new test make it unclear whether it is willing to affirm the Court of 
Appeals by any of these standards individually, or by all of them together."
112,2," The Court's recent decision in Farrar v. Hobby, 506 U.S. 103, 121 L. Ed. 2d 494, 113 S. Ct. 566 (1992) makes me wonder 
whether ""10 years of litigation and two trips to the Court of Appeals"" to recover ""one dollar from one defendant,"" id., at 116 
(O'CONNOR, J., concurring), would qualify as a reasonable expectation of ""favorable relief"" under today's opinion. "
113,3," Omni Resource Development Corp. v. Conoco, Inc., 739 F.2d 1412, 1414 (CA9 1984) (Kennedy, J.)."
113,4," See McGuire Oil Co. v. Mapco, Inc., 958 F.2d 1552 (CA11 1992) (unsuccessful action to enjoin alleged violations of Alabama's 
Motor Fuel Marketing Act not a sham); Hydro-Tech Corp. v. Sundstrand Corp., 673 F.2d 1171 (CA10 1982) (unsuccessful action 
alleging misappropriation of trade secrets not a sham); Eden Hannon & Co. v. Sumitomo Trust & Banking Co., 914 F.2d 556 
(CA4 1990) (successful action imposing constructive trust on profits derived from breach of nondisclosure agreement not a 
sham); Columbia Pictures Industries, Inc. v. Redd Horne, Inc., 749 F.2d 154 (CA3 1984) (successful copyright infringement not a 
sham); South Dakota v. Kansas City Southern Industries, Inc., 880 F.2d 40 (CA8 1989) (successful action to enjoin breach of 
contract not a sham; the court was careful to point out, however, that success does not ""categorically preclude a finding of 
sham."" Id., at 54, n.30)."
113,5," Litton Systems, Inc. v. American Telephone & Telegraph Co., 700 F.2d 785 (CA2 1983), cert. denied, 464 U.S. 1073, 79 L. Ed. 
2d 220, 104 S. Ct. 984 (1984). The Second Circuit found that AT&T's continued filing of administrative tariffs long after those 
claims had become objectively unreasonable supported a jury's sham finding. AT&T's anticompetitive actions were in fact so far 
removed from the act of petitioning the government for relief that Chief Judge Oakes and Judge Meskill also held, in reliance on 
Continental Ore Co. v. Union Carbide & Carbon Corp., 370 U.S. 690, 8 L. Ed. 2d 777, 82 S. Ct. 1404 (1962), and Cantor v. 
Detroit Edison Co., 428 U.S. 579, 49 L. Ed. 2d 1141, 96 S. Ct. 3110 (1976) (plurality opinion), that tariff filings with the Federal 
Communications Commission were acts of private commercial activity in the marketplace rather than requests for governmental 
action, and thus were not even arguably protected by the Noerr-Pennington doctrine.  Litton Systems, 700 F.2d at 806-809."
113,6," Westmac, Inc. v. Smith, 797 F.2d 313 (CA6 1986), cert. denied, 479 U.S. 1035, 93 L. Ed. 2d 838, 107 S. Ct. 885 (1987). 
Although the Sixth Circuit did hold that the genuine substance of an anticompetitive lawsuit creates a rebuttable presumption of 
objective reasonableness, given the facts of that case -- in which the antitrust plaintiff had presented strong evidence that the 
defendants' lawsuit, which followed a long and unsuccessful lobbying effort, had been motivated solely for the anticompetitive 
harm the judicial process would inflict on it -- that modest reservation was probably wise. Evidence of anticompetitive animus in 
Westmac was in fact so great that Chief Judge Merritt thought that the plaintiff had successfully rebutted the presumptive 
reasonableness of defendants' lawsuit. The delay from the defendants' combined lobbying and litigation attack had allegedly 
sent the plaintiff into bankruptcy, and memos from one defendant to its attorney had stated, ""'If this [lobbying activity] doesn't 
succeed, start a lawsuit -- bonds won't sell,'"" 797 F.2d at 318, and (in a statement repeated to a codefendant), ""'if nothing else, "
114,," we'll delay sale of the bonds,'"" id., at 322 (Merritt, C. J., dissenting) (emphasis omitted). In any event, the Sixth Circuit rule -- to 
the extent that it would apply in a case as simple as this one -- would result in the same conclusion we reach here."
114,7," Federal Prescription Service, Inc. v. American Pharmaceutical Assn., 214 U.S. App. D.C. 76, 663 F.2d 253 (1981), cert. 
denied, 455 U.S. 928, 71 L. Ed. 2d 472, 102 S. Ct. 1293 (1982). In that case, the antitrust plaintiff alleged a 2-decade long 
conspiracy to lobby, boycott, and sue it (in state licensing boards, state legislatures, the marketplace, and both state and federal 
courts) out of existence. In spite of those allegations, the Court of Appeals found that the defendant's actions, which primarily 
consisted in lobbying for the abolition of plaintiff's mail-order prescription business, were immune under Noerr-Pennington."
114,8," In Grip-Pak, Inc. v. Illinois Tool Works, Inc., 694 F.2d 466 (1982) (Posner, J.), cert. denied, 461 U.S. 958, 77 L. Ed. 2d 1317, 
103 S. Ct. 2430 (1983), the antitrust defendant's alleged violations of several provisions of the Sherman and Clayton Acts 
included much more than the filing of a single lawsuit; they encompassed a broad scheme of monopolizing the entire relevant 
market by: purchasing patents; threatening to file many other, patently groundless lawsuits; acquiring a competitor; dividing 
markets; and filing a fraudulent patent application. In In re Burlington Northern, Inc., 822 F.2d 518 (CA5 1987), cert. denied, 484 
U.S. 1007 (1988), the plaintiffs alleged, and produced evidence to support their theory, that the defendant had filed suit solely to 
cause them a delay of crippling expense, and the defendants had either brought or unsuccessfully defended a succession of 
related lawsuits involving plaintiff's right to compete. In both of these cases the Courts of Appeals ably attempted to balance 
strict enforcement of the antitrust laws with possible abuses of the judicial process. That they permitted some reliance on 
subjective motivation -- as even we have done in cases alleging abuse of judicial process, see California Motor Transport Co. v. 
Trucking Unlimited, 404 U.S. 508, 513-518, 30 L. Ed. 2d 642, 92 S. Ct. 609 (1972) -- is neither surprising nor relevant in a case 
involving no such allegations. "
115,9," Dr. Miles Medical Co. v. John D. Park & Sons Co., 220 U.S. 373, 55 L. Ed. 502, 31 S. Ct. 376 (1911); Schwegmann Brothers v. 
Calvert Distillers Corp., 341 U.S. 384, 95 L. Ed. 1035, 71 S. Ct. 745 (1951)."
115,10," Timken Roller Bearing Co. v. United States, 341 U.S. 593, 95 L. Ed. 1199, 71 S. Ct. 971 (1951); Farbenfabriken Bayer A. G. v. 
Sterling Drug, Inc., 307 F.2d 207 (CA3 1962)."
115,11," International Salt Co. v. United States, 332 U.S. 392, 92 L. Ed. 20, 68 S. Ct. 12 (1947); United Shoe Machinery Corp. v. United 
States, 258 U.S. 451, 66 L. Ed. 708, 42 S. Ct. 363 (1922). "
123,1," Plaintiff's exhibits will be referred to as P-unmarked, P-1, etc., and defendants' as D-1, etc. "
124,2," Chain drugstores include companies such as Rite-Aid, Thrift Drugs, Eckerd's, Pharmor, Revco and CVS, and mass 
merchandisers include companies such as K-Mart, Wal-Mart, and Target. The witnesses interchangeably referred to chains and 
chain drugstores, and also interchangeably referred to mass merchandisers, mass marketers, and mass marketeers. "
127,3," Although admissible as against Pet, both documents, as well as testimony based on those documents, on objection was ruled 
inadmissible as against WCI and Stover. "
128,4," Plaintiff introduced into evidence the deposition of Mr. Thomas Merrifield, the vice-president of WCI. (P-Unmarked, Merrifield 
Dep.). "
129,5," HN7[
] ""A state that sues as parens patriae must seek to redress an injury to an interest that is separate from the interests of 
particular individuals."" People of State of New York by Abrams v. Seneci, 817 F.2d 1015, 1017 (2d Cir. 1987)."
129,6," The Court stated that ""it would be anomalous, we think, to read the Clayton Act to authorize a private plaintiff to secure an 
injunction against a threatened injury for which he would not be entitled to compensation if the injury actually occurred."" Cargill, 
Inc. v. Monfort of Colorado, 479 U.S. at 112. "
130,7," The Court stated that ""although the Court of Appeals directed that the count be dismissed in its entirety, the parties have not 
suggested that its decision foreclosed any relief the State might obtain by way of injunction."" Standard Oil Co., 405 U.S. at 256 
n.7. "
134,8," There is evidence that See's total annual sales volume is approximately 150 million, which if true, exceeds Whitman's."
134,9," Such narrowing of the relevant product market has been referred to as describing the proverbial ""strange red-haired, bearded, 
one-eyed man-with-a-limp."" City of Detroit v. Grinnell Corp., 495 F.2d 448, 457 n.4 (2d Cir. 1974) (quoting United States v. 
Grinnell, 384 U.S. 563, at 591 (1966) (Fortas, J., dissenting))."
134,10," Mr. McNulty estimated that for sales of branded gift boxed chocolates sold through mass merchandisers and chain drugstores 
Whitman's accounted for approximately 15-20% and Stover's accounted for 50%. "
135,11," The relevant market must be correctly defined, ""if not, the HHI's computed are meaningless and do not reflect market reality."" 
F.T.C. v. PPG Industries, Inc., 255 U.S. App. D.C. 69, 798 F.2d 1500, 1503 (D.C. Cir. 1986)."
135,12," Candy Cupboard Masterpieces, a boxed chocolate manufactured by NECCO, is already distributed nationally through K-Mart. "
136,13," Although originally requested in the complaint's prayer for relief, (Complaint, at 10, P 28(e)), plaintiff concedes that this court 
could not order Pet to continue manufacturing Whitman's at the Philadelphia plant. "
145,1," The motions were: (a) a ""Cross Motion to Compel Answers to Caribe's Discovery Requests"" and Opposition to BMW NA's 
Rule 26(c) motion (Docket No. 14); (b) a motion for leave to file a ""Second Amended Complaint"" (in direct response to BMW 
NA's Motion to Dismiss and/or for Summary Judgment) (Docket No. 15); (c) a tendered ""Second Amended Complaint"" (Docket 
No. 15); (d) a Fed. R. Civ. P. 56(f) motion to deny BMW NA's dispositive motion or to ""continue a hearing on the motion until 
discovery has been conducted"" (Docket No. 18) with an affidavit from William R. Pakalka, one of Caribe's attorneys; and (e) a 
motion obliquely entitled ""Caribe BMW, Inc.'s Memorandum of Law in Preliminary Opposition to Motion by Defendant BMW of 
North America, Inc. to Dismiss and for Summary Judgment"" (Docket No. 17). Though the title of this last motion is confusing, the 
motion was clearly an opposition to BMW NA's motion for summary judgment since it included a separate ""Statement of Material 
Facts as to Which There Exists a Genuine Issue to be Tried,"" as well as an affidavits from Juan Antonio Quintano Heilpern, 
President and principal stockholder of Caribe."
145,2," BMW AG's mistiming of its Motion for Summary Judgment, as opposed to its Motion to Dismiss included in the same 
document, has little practical effect regarding plaintiff's contract claims, since the only allegations that plaintiff had amended dealt 
exclusively with antitrust law. Regardless, BMW AG later slightly revised its original Motion to Dismiss and Motion for Summary 
Judgment and refiled it to correspond to the Second Amended Complaint (Docket No. 37, August 1, 1991)."
145,3," Our impression is apparently shared by Caribe who in its most recent motion conceded that ""BMW NA thus currently has 
pending before this Court only a motion to dismiss."" Docket No. 50, at 2. We will proceed to consider only the allegations of the 
complaint for purposes of the requested dismissal of the antitrust claims. "
146,4, Plaintiff's Rule 56(f) motion was completely silent as to BMW AG's motion to dismiss the contract claims.
