頁碼 ,內容類型   ,內容
 103 ,Counsel    ,"Counsel:  [**1]  Raymond N. Erlach, Esq., Hunt, Gram & Epstein, San Francisco, California, for Edward G. Hirn,
                  Jack Mabray, etc., Penn Square Nat. Bank, et al.
                  Bart A. Boren, Esq., Bodnar, Williams & Boren, Oklahoma City, Oklahoma, for American Bank and Trust, Edmond,
                  Oklahoma, Charles C. Baker, Esq., Gable & Gotwals, Tulsa, Oklahoma, for Federal Deposit Insurance Corp., H.
                  Thomas Coghill, Esq., Coghill & Goodspeed, Denver, Colorado, for D & G Enterprises, et al., Murray E. Abowitz,
                  Esq., Abowitz & Welch, Oklahoma City, Oklahoma, for Longhorn Oil & Gas Colorado, et al., Murray E. Abowitz,
                  Esq., Abowitz & Welch, Oklahoma City, Oklahoma, for Longhorn Developmental Program, Ltd, et al., Murray E.
                  Abowitz, Esq., Abowitz & Welch, Oklahoma City, Oklahoma, for Longhorn Gas Programs Inc., et al., Murray E.
                  Abowitz, Esq., Abowitz & Welch,  [**2]  Oklahoma City, Oklahoma, for Longhorn Specified Property Drilling
                  Programs, Ltd., et al., John A. McCaleb, Esq., Fenton, Fenton, Smith, Reneau & Moon, Oklahoma City, Oklahoma,
                  for Neal A. McCaleb, Jay R. Bond, Esq., Oklahoma City, Oklahoma, for Jack Coleman, et al., Richard D. Hampton,
                  Esq., Oklahoma City, Oklahoma, for F. Joseph Scharon, O. Christopher Meyers, Lawton, Oklahoma, for William W.
                  Cook, et al., David A. Creek, Esq., McKinney, Stringer & Webster, Oklahoma City, Oklahoma, for Citizen's Nat.
                  Bank & Trust Colorado, O. Christopher Meyers, Esq., Oklahoma City, Oklahoma, for Charles R. Gibbs, et al., Eddie
                  Y. Newcombe, Esq., Lawton, Oklahoma, for Security Bank and Trust Colorado, of Lawton, Daniel P. Edwards, Esq.,
                  John W. Sabo, III, Esq., Edward M. McCord, Esq., Cole, Hecox, Tolley, Edwards & Keene, Colorado Springs,
                  Colorado, for Charles M. Williams, et al., William S. Dixon, Esq., Rodey, Dickason, Sloan, Akin, & Robb, P.A.,
                  Albuquerque, New Mexico, for Carl Brown, Carl Brown, 1st Nat'l Bank in Albuquerque, John M. Eaves, Esq., Eaves
                  & Darling, Albequerque, New Mexico, for Conley G. Defferding, et al., Kenneth A. Hunt, Esq., Query, Fairfield,
                  Reecer, Strotz & Stribling, Albuquerque,  [**3]  New Mexico, for Jack Kennedy, et al., John M. Law, Esq., Denver,
                  Colorado, for Fred B. Groves, et al., John W. Suthers, Esq., Sparks, Dix & Enoch, Colorado Springs, Colorado, for
                  Inland Foods, Inc., et al., Earnest W. Lohf, Esq., Lohf & Barnhill, Denver, Colorado, for John R. Serhant, Michael J.
                  Peterson, Esq., Bosworth & Slivka, P.C., Denver, Colorado, for JMJ Partnership, et al., 4-Square Investment Club,
                  etc., et al., John R. P. Wheeler, Norman A. Palermo, Esq., Phillip A. Vaglica, Esq., Quigley & Palermo, Colorado
                  573 F. Supp. 255, *255; 1983 U.S. Dist. LEXIS 13344, **13344
                  
                  
                  Springs, Colorado, for Roy Jackson, et al., Ronald M., Randolph G. Lundeen, Ray L. Wilson, Lyle L. Guslander,
                  James C. Wo, et al., Timothy V. Dix, Esq., Sparks, Dix & Enoch, Colorado Springs, Colorado, Bernard L. Trott,
                  Esq., Colorado Springs, Colorado, Terry D. Hendricks, Esq., Hendricks & Hendricks, Nonchalant Circle Colorado
                  Springs, Colorado, Robert Dunlap, Esq., Colorado Springs, Colorado, Gerald Tolley, Esq., Colorado Springs,
                  Colorado, Peter J. Mitoff, Esq., Southfield, Michigan, for Ralph Sophiea, David J. Hutchinson, Esq., Hooper,
                  Hathaway, Price, Beuche & Wallace, Ann Arbor, Michigan, for MOG Investors, et al., Edward F. Devine, Esq., Ann
                  Arbor,  [**4]  Michigan, for National Bank and Trust Colorado of Ann Arbor, et al., Stanley R. Kirk, Esq., Detroit,
                  Michigan, for Doylan B. Forney, Ross R. Kinney, Esq., Quarles & Brady, Milwaukee, Wisconsin, for Benjamin J.
                  Free, etc., Mary Jane K. Hanson, Alan Marcuvitz, Esq., Peregrine, Marcuvitz & Peltin, Milwaukee, Wisconsin, for
                  Gene Klurfeld, Jack J. Gimbel, Esq., Milwaukee, Wisconsin, for Martin Siegel, Michael B. Apfeld, Esq., Godfrey &
                  Kahn, Milwaukee, Wilsconsin, for Matt Meyer, Richard D. Burbidge, Esq., Stephen B. Mitchell, Esq., Burbidge,
                  Mabey & Mitchell, Salt Lake City, Utah, for Alan F. Frank, et al., G. Myron Harrison, Dr. Robert Horne, Raymond N.
                  Erlach, Esq., Hunt, Gram & Epstein, San Francisco, California, for Frank Thomas, et al., Robert R. Agnew, et al.,
                  Frank C. Lenahan, et al., Robert R. Agnew, et al., Norman Hinman, et al., Stewart H. Foreman, Esq., Shartisis,
                  Friese & Ginsburg, San Francisco, California, for Authur J. Shartsis, et al., Thomas H. Dahlk, Esq., Fitzgerald,
                  Brown, Leahy, Omaha, Nebraska, for Richard C., et al., Edward E. Gatz, et al., David N. Kettleson, et al., Harold H.
                  Brandt, et al., Thomas F. Flaherty, Esq., Zweiback, Kasher, Flaherty [**5]  & DeWitt, P.C., Omaha, Nebraska, for
                  Northwestern Nat. Bank, et al., First Westroads Bank, Inc., Bank of the Midlands, Keith I. Frederick, Esq., Schmit,
                  Ford, Mooney & Frederick, Omaha, Nebraska, for Southwest Bank of Omaha, et al., Security National Bank of
                  Omaha, Dean F. Suing, Esq., Katskee & Henatsch, Omaha, Nebraska, for The Omaha National Bank, Henry C.
                  Phibbs, II, Esq., Jackson, Wyoming, for G. Bland Hoke, Jr., et al., R. Michael Mullikin, Esq., Jackson, Wyoming, for
                  First Wyoming Bank, etc., First Wyoming Bank, et al., John B. Rodgers, Esq., Cheyenne, Wyoming, for Pacific
                  Investments, et al., Dean Carlton, Esq., Dallas, Texas, for Laurella J. Milfeld, Gerrit H. Wormhoudt, Esq., Thomas J.
                  Lasater, Esq., Fleeson, Gooing, Coulson & Kitch, Wichita, Kansas, for Kansas State Bank & Trust Colorado, et al.,
                  Gerald F. Hempstead, Esq., Suelthaus, Drueger, Cunningham, Yates & Kaplan, St. Louis, Missouri, for Laurence
                  Avins, County Bank of St. Louis, et al., John T. Murphy, Jr., Esq., St. Louis, Missoiri, for Climate Engineering Corp.,
                  S. Michael Thomas, Esq., Hanlon, Nouss, Inkley & Coughlin, Clayton, Missouri, for United Missouri Bank of St.
                  Louis, Dudley C. Dunlop, Esq., Clayton, Missouri,  [**6]  for Authur J. De Shelter, Rodney W. Sippel, Esq., Husch,
                  Eppenberger, Donohue, Elson & Cornfeld, St. Louis, Missouri, for The Mark Twain State Bank, Ford Marrin,
                  Esposito & Witmeyer, New York, New York, for CGZ Partnership, etc., et al., Sol V. Slotnik, Esq., New York, New
                  York, for Arlene Roberts, Coles & Griffin, Ltd., Chicago, Illinois, for David C. Burnidge, Ralph Elliot, Robert Plager,
                  Plager, Hasting & Krug, Freeport, Illinois, for 1st National Bank of Freeport, Alan M. Oshima, Esq., Carlsmith,
                  Carlsmith, Wichman & Case, Honolulu, Hawaii, for Bank of Hawaii, Wallace S. Fujiyama, Esq., Fujiyama, Duffy &
                  Fujiyama, Honolulu, Hawaii, for First Hawaiin Bank, David E. Wagenseller, Esq., Shirk, Reist & Posey, Lancaster,
                  Pennsylvania, for Sidney Lieberman, John K. Villa, Esq., Williams & Connolly, Washington, District of Columbia, for
                  Carl W. Swan, Jeffrey L. Smith, Esq., Cohen, Brame & Smith, P.C., Denver, Colorado, for Jay L Anderson, Robert
                  M. St. John, Esq., Rodey, Dickason, Sloan, Akin & Robb, P.A., Albuquerque, New Mexico, for First National Bank in
                  Albequerque, Roger L. Keithley, Esq., Krys, Boyle, Golz & Keithley, Denver, Colorado, for Dennis C. Russell,
                  Charles C. Green, Esq.,  [**7]  Turner, Turner, Green & Baun, Oklahoma City, Oklahoma, for Bill P. Jennings, John
                  Michael Clear, Esq., Bryan, Cabe, McPheeters & McRoberts, St. Louis, Missouri, for Stifel, Nicolaus and Colorado,
                  Inc. & Robert M. Cochran, Nancy E. Friedmen, Esq., Sheinfeld, Maley & Kay, Houston, Texas, for J. D. Allen, John
                  E. Bush, Esq., Denver, Colorado, for Central Bank and Trust Colorado d/b/a Central Bank of Denver, Robert C.
                  Fisk, Esq., Omaha, Nebraska, for First Westside Bank, Clayton Byam, Esq., Omaha, Nebraska, for American
                  National Bank, William J. Mueller, Esq., Sodoro, Daly & Sodoro, Omaha, Nebraska, for Ames Bank, Joyce Dixon,
                  Esq., Dixon, Dixon & Minahan, P.C., Omaha, Nebraska, for First National Bank of Omaha, Mary Beth Frankman,
                  Esq., Nelson & Harding, Omaha, Nebraska, for Packers National Bank In Omaha, Michael Kirschner, Esq., Hastie
                  & Kirschner, Oklahoma City, Oklahoma, for Utica National Bank & Trust Colorado, Edward F. Pohren, Esq.,
                  Omaha, Nebraska, for Northside Bank, Burck Bailey, Esq., Oklahoma City, Oklahoma, for William Patterson, Grey
                  W. Satterfield, Esq., Kornfeld, Satterfield, McMillin, Harmon, Phillips & Upps, Oklahoma City, Oklahoma, for
                  Continental Drilling Colorado,  [**8]  Randall A. Peterman, Esq., Elam, Burke, Evans, Boyd & Koontz, Boise, Idaho,
                  for First Interstate Bank of Idaho, N.A., Michael Ryan, Esq., First Bank N.A. Milwaukee, Milwaukee, Wisconsin, for
                  First Bank of N.A., Milwaukee, Charles A. Crocco, Jr., Esq., Lunney & Crocco, New York, New York, for Citibank,
                  N.A., Richard M. Franklin, Esq., Baker & McKenzie, Chicago, Illinois, for Cyril H. C. Fung, Tym J. Kerr, Esq.,
                  573 F. Supp. 255, *255; 1983 U.S. Dist. LEXIS 13344, **3
                  
                  
                  Crowley, Fuller & Manning, Chicago, Illinois, for Timothy Brennan, Gregory R. Piche, Esq., R. Tim McKenna, Esq.,
                  Spurgeon, Haney & Howbert, Colorado Springs, Colorado, for Exchange National Bank, William Stratton, Esq.,
                  Lawton, Oklahoma, for Sheridan Bank, R. Keith Jennings, Esq., Lawton, Oklahoma, for Ft. Sill National Bank,
                  James E. Work, Esq., Shirk, Work, Robinson & Williams, Oklahoma City, Oklahoma, for Nichols Hill Bank, Roland
                  Tague, Esq., Groves, Bleakley & Tague, Oklahoma City, Oklahoma, for Fidelity Bank, N.A., Lowell, T. Cage, Esq.,
                  Leger, Hall, Hill, Glover & Gage, Houston, Texas, for TOS Industries, Inc. d/b/a Texas Oil Field Supply, Inc.,
                  Kenneth Spears, Esq., Spears & Forbes, Oklahoma City, Oklahoma, for First Penn Corporation, Robert G. Perrine,
                  Esq., Talley &  [**9]  McIlroy, Norman, Oklahoma, for Eldon L. Beller, Harold M. Durall, Esq., Oklahoma City,
                  Oklahoma, for Frank L. Murphy, James W. Bill Berry, Esq., Oklahoma City, Oklahoma, for Ronald H. Burks, David
                  M. Becker, Esq., Wilmer, Cutler & Pickering, Washington, District of Columbia, for Ronald H. Burks, John
                  Snodgrass, Esq., David T. Hedges, Jr., Esq., Vinson & Elkins, Houston, Texas, for Elizabeth Merrick Cole, Gary M.
                  Cook, James G. Randolph, Jerry Richardson, W. A. ""Dub"" Ross, Gene Smelser, Jack G. Bush, Esq., Bush, Klaus &
                  Underwood, Oklahoma City, Oklahoma, for C. F. ""Tag"" Kimberling, George F. Short, Esq., Short, Barnes, Wiggins,
                  Margo, Adler & Worten, Oklahoma City, Oklahoma, for Marvin K. Margo, John Goodman, Esq., Oklahoma City,
                  Oklahoma, for John Preston, James A. Kirk, Esq., Kirk & Chaney, Oklahoma City, Oklahoma, for Bill Stubbs, Fred
                  S. Nelson, Esq., Hall, Estill, Hardwick, Gable, Collingsworth & Nelson, Tulsa, Oklahoma, for John E. Rooney, Kirk
                  D. Frederickson, Esq., Frederickson, Merrick & Patton, Oklahoma City, Oklahoma, for Investment Search, Inc.,
                  Clem W. Fairchild, Esq., Linde, Thomson, Fairchild, Langworthy, Kohn & Van Dyke, Kansas City, Missouri, for
                  Lawrence C. Zink,  [**10]  et al., David A. Welte, Esq., Polsinelli, White, Schulte & Vardeman, Kansas City,
                  Missouri, for Traders Bank of Kansas City, Duke W. Ponick, Jr., Esq., Kansas City, Missouri, for The Metropolitan
                  Bank, Dennis R. Rilinger, Esq., Watson, Ess, Marshall & Enggas, Kansas City, Missouri, for City Bank & Trust
                  Colorado, United Missouri Bank, Overland Park Bank & Trust Colorado, Ford R. Nelson, Jr., Esq., Dietrich, Davis,
                  Dicus, Rowlands & Schmitt, Kansas City, Missouri, for Blue Ridge Bank & Trust Colorado, Lewis A. Heaven, Jr.,
                  Esq., Bennett & Heaven, Shawnee, Kansas, for Shawnee State Bank, Benjamin F. Mann, Esq., Blackwell, Sanders,
                  Matheny, Weary & Lombardi, Kansas City, Missouri, for Commerce Bank of Independence, Hal E. Morris, Esq.,
                  Commerce Bancshares, Inc., Kansas City, Missouri, Laurel Bank of Raytown, Raytown Missouri, for Laurel Bank of
                  Raytown, Jack B. Robertson, Esq., Field, Gentry, Benjamin & Robertson, Kansas City, Missouri, for Mercantile
                  Bank & Trust Colorado, James Douglas Pickett, Esq., Winnsboro, Texas, for Ben Jones, Jerry Russell, Esq.,
                  Dallas, Texas, for American National Bank of Garland, Texas, Barry R. Davis, Esq., Lee, Beuch, Davis & Coulson,
                  Oklahoma City, Oklahoma,  [**11]  for V. L. Fred Smith, Matthew J. Iverson, Esq., Abraham & Fox, Chicago, Illinois,
                  for Roy Jackson, et al., John N. Hermes, Esq., Reid E. Robison, Esq., Oklahoma City, Oklahoma, for Stifel Nicolaus
                  & Colorado, Inc., & Robt M. Cochran, Charles C. Baker, Richard B. Noulles, Ronald N. Ricketts, Gable & Gotwals,
                  Tulsa, Oklahoma, for Federal Deposit Insurance Corp., Cheryl A. Crandall, Denver, Colorado, for Central Bank of
                  Denver, Ross R. Kinney, Michael H. Schaalman, Mark E. Sander, Quarles & Brady, Milwaukee, Wisconsin, for
                  Gene Klurfield, Martin Siegel, H. Thomas Coghill, Coghill & Goodspeed, Denver, Colorado, for Carl Brown, Inland
                  Foods, et al, JMJ Partnership, et al., Four Square Investment Club, et al., John R. P. Wheeler, Inland Foods, Inc., et
                  al., Inland Foods, Inc., et al., G. Bland Hoke, et al., Laurence Avins, Climate Engineering Corp., Arthur J. De
                  Shetler, Bruce T. Wallace, Hooper, Hathaway, Price, Beuche & Wallace, Ann Arbor, Michigan, for Barry K. Gray,
                  Red Bridge Mercantile Bank, Kansas City, Missouri, for Red Bridge Mercantile Bank, R. G. Roberts, President,
                  Citizens National Bank, Fort Scott, Kansas, for Citizens Nat'l Bank, William E. Shade, Shade, Doyle, Klein, Otis,
                  [**12]  Shaba & Frey, Greeley, Colorado, Charles A. Karowsky, Karosky, Witwer & Oldenburg, Greeley, Colorado,
                  for John R. Serhant, Douglas Edwards, Beckley, Singleton, DeLanoy & Jemison, Las Vegas, Nevada, for Chester
                  W. Eskey, Joseph W. Brown, John H. Payne, John C. Whelton, Las Vegas, Nevada, for Valley Bank of Nevada,
                  Greeley National Bank, Greeley, Colorado, for Greeley National Bank, Horton Barbaro & Reilly, Santa Ana,
                  California, for Horton Barbaro & Reilly, Oster & Shuchman, Santa Ana, California, for Sunwest Bank, et al, B. G.
                  Iverson, Monroe, Louisiana, for John Mabray, etc., Burton L. Wade, St. Joseph, Louisiana, for Tensas State Bank,
                  Thompson L. Calrke, St. Joseph, Louisiana, for Tensas State Bank, D. R. Sarter, Jr., Snellings, Breard, Sartor,
                  Inabnett & Trascher, Monroe, Louisiana, for Tensas State Bank, American Bank & Trust Colorado of Lafayette, et
                  al., James R. Lewis, Lewis & Lolley, Lafayette, Louisiana, for Thomas J. Hanchey, John W. Hutchinson, Voorhies &
                  Labbe, Lafayette, Louisiana, for American Bank & Trust Colorado of Lafayette, et al., David Foltyn, Honigman,
                  Miller, Schwartz & Cohn, Detroit, Michigan, for Richard Sucher, John H. Bernstein, Higgins & Okun, Omaha,
                  Nebraska,  [**13]  for William Chrisman, James P. Houghton, Albuquerque, New Mexico, for Fdic, Daniel E.
                  Duncan, Albuquerque, New Mexico, for Leroy J. Miller, John M. Kulikowski, Albuquerque, New Mexico, for First
                  573 F. Supp. 255, *255; 1983 U.S. Dist. LEXIS 13344, **8
                  
                  
                  Interstate Bank, Steven Fairfield, Query, Fairfield, Reecer, Strotz & Stribbling, Albuquerque, New Mexico, for Jack
                  Price, Richard D. Burbidge, Burbidge, Mabey & Mitchell, Salt Lake City, Utah, for G. Myron Harrison, Dr. Robert
                  Horne, John Beckstead, Esq., Greene, Callister & Nebeker, Salt Lake City, Utah, for Zions First Nat'l Bank, John C.
                  McMurry, Oklahoma City, Oklahoma, for Pltfs Liaion Counsel, Peter F. Lindborg, Albuquerque, New Mexico, for
                  Conley G. Defferding, et al., A. P. Murrah, Jr, Oklahoma City, Oklahoma, for Omaha Bank Group, James P. Linn,
                  Ricki S. Darby, Linn & Helms, Oklahoma City, Oklahoma, for Michigan National Bank, Robert S. Baker, Michael L.
                  Bardrick, Oklahoma City, Oklahoma, for Cyril H. C. Fung, Robert St. John, Rodey, Dickason, Sloan, Akin & Robb,
                  Albuquerque, New Mexico, for First Nat'l Bank in Albuquerque, Blair J. Trautwein, Hathaway, Speight & Kunz,
                  Cheyenne, Wyoming, for First Wyoming Bank, Frank V. Ariano, Elgin, Illinois, for Larkin Bank, Kenneth E. Sherer,
                  [**14]  Freeman, McKenzie, Mathews Sherer & Stepek, Mount Clemens, Michigan, for FDIC, Joyce A. Dixon,
                  Dixon, Dixon & Minahan, Omaha, Nebraska, for First Nat'l Bank of Omaha, Donald E. Downen, Gigray, Miller,
                  Downen & Weston, Caldwell, Idaho, for Edward G. Hirn, Richard C. Mellon, Elam, Burke, Evans, Boyd & Koontz,
                  Boise, Idaho, for FDIC, P. Mark Thompson, Hawley, Troxell, Ennis & Hawley, Boise, Idaho, for Longhorn Oil & Gas,
                  Longhorn Gas Programs, Inc., Carl Swan, J. D. Allen, John Lang, Paul Walters, Edmond, Oklahoma, for Bobby
                  Brown, Jerry Brown, Richard Anderson, Imozelle Anderson, James A. Jennings, Oklahoma City, Oklahoma, for
                  Liberty Bank, Richard Young, Lawrence Ponoroff, Colorado Springs, Colorado, for Longhorn Gas Programs, et al,
                  Stephen L. Elliott, Kemp, Smith, Duncan & Hammond, Albuquerque, New Mexico, for Longhorn Gas Programs, et
                  al, J. William Conger, Harzog, Conger & Cason, Oklahoma City, Oklahoma, for Longhorn Gas Programs, et al, Joel
                  Wilkinson, Dallas, Texico, for Laurella Milfeld, John B. McClane, Godfrey, Decker, McMackin, Shipman, McClane Y
                  Bourland, Fort Worth, Texico, for Longhorn Oil & Gas, Longhorn specified properties, Carl Swan, George W.
                  Bramblett, Jr., Haynes [**15]  & Boone, Dallas, Texico, for Bill Jennings, Duncan L. Clore, Dallas, Texico, for FDIC,
                  James A. Walker, Martin, Pringle, Oliver, Triplett & Wallace, Wichita, Kansas, for FDIC, Darrell L. Warta, Jay F.
                  Fowler, Foulston, Siefkin, Powers & Eberhardt, Wichita, Kansas, for Longhorn Gas Programs, et al, James R.
                  Gilliland, Gilliand, Hays, Gilliland & Dillon, Hutchinson, Kansas, for Central State Bank of Hutchinson, Dennis O.
                  Smith, Hutchinson, Kansas, for Bank of Kansas, South Hutchinson, James M. Byrne, Lashly, Caruthers, Baer &
                  Hamel, St. Louis, Missouri, for FDIC, Thomas Cummings, St. Louis County Bank, Clayton, Missouri, for County
                  Bank of St. Louis, Robert L. Roark, McKinney, Stringer & Webster, Oklahoma City, Oklahoma, for CGZ Partnership
                  et al., Kaye, Scholer, Fierman, Hays & Handler, New York, New York, for Longhorn Gas Programs, et al, Stephen
                  Moore, Thomas Thomas, Keeling & Moore, Rockford, Illinois, for Ronald M. Semevolos, Daniel M. Donahue,
                  Michael F. O'Brien, Paddock, McGreevy & Johnson, Rockford, Illinois, for FDIC, Thomas Laughlin, Connolly, Olvier,
                  Goodard, Coplan & Close, Rockford, Illinois, for First Nat'l Bank & Trust Colorado of Rockford, Mark Boswell,
                  Rockford, Illinois,  [**16]  for American Nat'l Bank & Trust Colorado of Rockford, Richard C. Sutton, Jr., G. Richard
                  Morry, Hamilton, Gibson, Nickelsen, Rush & Moore, Honolulu, HA, for FDIC, Vernon Char, Peter J. Herman,
                  Damon, Key, Char & Bocken, Honolulu, HA, for Lyle Guslander, et al, S. Rex Lewis, Howard Lewis & Peterson,
                  Utah, for Fdic, Thomas J. Dunn, Joseph L. Werntz, Moses, Dunn, Gecley, Espinosa & Tuthill, Albuquerque, New
                  Mexico, for C. Blake Chanslor, John E. North, Jr., Omaha, Nebraska, for FDIC, Stephen V. Moser, Holland & Hart,
                  Denver, Colorado, Mark Slolomon, Lionel, Sawyer & Collins, Las Vegas, Nevada, for FDIC, James P. Houghton,
                  Albuquerque, New Mexico, for FDIC, Martin E. Threet, Albuquerque, New Mexico, for American Bank of
                  Commerce, James E. O'Halloran, Jr., O'Halloran, Lively & Walker, Northbrook, Illinois, for D & G Enterprises,
                  Gerald D. Mindell, Arthur F. Radke, Paul K. Vickrey, Chicago, Illinois, for Continental Illinois Nat'l Bank & Trust
                  Colorado of Chicago, Jon J. Key, Reno, Nevada, for William O. Pearce, A. P. Murrah, Oklahoma City, Oklahoma,
                  for First Interstate Bank, Edward J. McIntyre, Gray, Gary, Ames & Frye, San Diego, California, Graydon D. Luthey,
                  Jr., Tulsa,  [**17]  Oklahoma, for 3rd pty Witness, Hartzog, Conger & Cason & James Prince, John B. Estes,
                  Oklahoma City, Oklahoma, for Continental Illinois Nat'l Bank & Trust Colorado of Chicago, Harry A. Woods Jr.,
                  Oklahoma City, Oklahoma, for Continental Illinois Nat'l Bank & Trust Colorado of Chicago."
 106 ,Judges     ,Judges:  Eubanks
 106 ,Opinion by ,Opinion by: EUBANKS
 124 ,Counsel    ,"Counsel:  [**1]  J. Boyd Page, Cofer, Beauchamp, Hawes & Brown, Atlanta, Georgia, for plaintiff.
                  Mr. Robert Thornton, King & Spalding, Atlanta, Georgia, Gary W. Hatch, Richard Kirby, Hansell Post, Brandon &
                  Dorsey, Atlanta, Georgia, for defendants."
 124 ,Judges     ,"Judges:  Forrester, District Judge."
 124 ,Opinion by ,Opinion by: FORRESTER
 142 ,Counsel    ,"Counsel: Ray S. Bolze, Washington, District of Columbia, (Robert J. Brookhiser, Jean M. Allison, Howrey & Simon,
                  Washington, District of Columbia, James K. Leader, Holly S. Stein, Townley & Updike, New York, New York, John
                  C. Biehl, Ashland Oil, Inc., Ashland, Kentucky, Alfred L. Price, First Mississippi Corp., Jackson, Mississippi), for
                  Intervenor-Appellant-Cross Appellee.
                  Edward T. Hand, Washington, District of Columbia, (William F. Baxter, Assistant Attorney General, Abbott B.
                  Lipsky, Jr., Barry Grossman, Gregory B. Hovendon, Joan S. Huggler, Department of Justice, Washington, District of
                  Columbia), for Plaintiff-Appellee.
                  Kenneth E. Newman, New York, New York, (Peter R. Chaffetz, James L. Stengel, Donovan Leisure Newton &
                  Irvine, New York, New York), for Defendant-Appellee-Cross-Appellant."
 142 ,Judges     ,"Judges: Oakes, Cardamone [**2]  and Pierce, Circuit Judges.
                  719 F.2d 558, *558; 1983 U.S. App. LEXIS 16251, **1"
 142 ,Opinion by ,Opinion by: PIERCE
 154 ,Counsel    ,"Counsel: Gary G. Grindler, Powell, Goldstein, Frazer & Murphy, Atlanta, Georgia, Eugene G. Partain, Atlanta,
                  Georgia, Stephen Moulton, Moulton & Looney, Boston, Massachusetts, Mary Lee Jacobs, Boston, Massachusetts,
                  717 F.2d 1560, *1560; 1983 U.S. App. LEXIS 16213, **1
                  
                  
                  Powell, Goldstein, Frazer & Murphy, Atlanta, Georgia, Thomas D. Harper, Atlanta, Georgia, Cleary, Gottlieb, Steen
                  & Hamilton, New York, New York, Louis B. Kimelman, New York, New York, George Weisz, New York, New York,
                  for Appellants.
                  John W. Chambers, Chambers, Chambers & Chambers, Atlanta, Georgia, John W. Chambers, Jr., Atlanta,
                  Georgia, for Appellee."
 154 ,Judges     ,"Judges: Tjoflat and Hatchett, Circuit Judges, and Morgan, Senior Circuit Judge."
 154 ,Opinion by ,Opinion by: TJOFLAT
 179 ,Counsel    ,"Counsel: Paul S. McDonough, Long Island City, New York, (Jackson, Lewis, Schnitzler & Krupman, New York,
                  New York, Roger S. Kaplan, Anthony H. Atlas), for Plaintiff-Appellant.
                  Norman Rothfeld, New York, New York, for Defendants-Appellees."
 179 ,Judges     ,"Judges: Mansfield and Pratt, Circuit Judges, and Tenney, District Judge. * Friendly, Circuit Judge, concurring and
                  dissenting."
 179 ,Opinion by ,Opinion by: PER CURIAM
 184 ,Counsel    ,"Counsel:  [**1]  B. G. Stephenson, Stephenson & Balthrop, Ltd., Fairfax, Virginia, Bradley G. McDonald, McDonald
                  & Karl, Washington, District of Columbia, for McIntire plaintiffs.
                  Richard Stull, Stull, Stull & Brody, New York, New York, for Najaar plaintiffs.
                  I. Stephen Rabin, Rabin & Silverman, New York, New York, for Rosenthal plaintiffs.
                  Janis Orfe, John Stump, Boothe, Prichard & Dudley, Fairfax, Virginia, Paul Titus, Bernard D. Marcus, Titus, Marcus
                  & Shapira, Pittsburgh, Pennsylvania, for Action Industries and all individual defendants except S. Bob Buchwach.
                  Bernard S. Cohen, Cohen, Annand, Dunn & Sinclair, Alexandria, Virginia, Michael D. Buchwach, Specter &
                  Buchwach, Pittsburgh, Pennsylvania, for S. Bob Buchwach.
                  Randolph A. Sutliff, McCandlish, Lillard, Rust & Church, Fairfax, Virginia, for James McIntire (as defendant on
                  Action's counterclaim)."
 185 ,Judges     ,"Judges:  Williams, District Judge."
 185 ,Opinion by ,Opinion by: WILLIAMS
