Page,Core Terms
994,"Nonprofit, Institutions, sales, drugs, Robinson-Patman Act, own use, exempt, charitable, medical group, 
organizations, healthcare, consumers, charitable institution, district court, sale of drugs, tied product, health plan, 
fee-for-service, monopolize, resale, retail, medical care, pharmaceutical, qualify, prices"
1003,"certification, tariff, interconnection, class member, network, competitors, customers, terminal, damages, installation, 
collateral estoppel, contends, telephone, registration, bad faith, litigate, class certification, interface, marketed, 
Defendants', manufacturers, connected, decisions, argues, cases, sales, antitrust violation, anticompetitive, 
delayed, telephone company"
1043,"lease, supermarket, antitrust, premises, tortious interference, proofs, Unclaimed, retail, costs, unreasonable 
restraint, economic advantage, shopping center"
1050,"antitrust, anti trust law, anticompetitive, buyers, antitrust violation, brokerage, alleged injury, Clayton Act, 
commissions, defendants', discount, damages, cases, standing to sue, Robinson-Patman Act, manufacturer's, 
competitors, seller, alleged violation, centers, lower court, target area, duplicative, eliminated, broker, treble 
damages, lower price, reimbursement, acquisitions, conversion"
1068,"lease, landowners, standardization, competitors, developers, monopolize, houses, own land, Sherman Act, tying 
arrangement, monopoly power, monopoly, unfair, tied product, residential, antitrust, homeowner, practices, pendent 
jurisdiction, condemned, tying product, defendants', plaintiffs', conspiracy, ownership, commerce, dealings, courts, 
prices, rents"
1080,"dentists, dental, x-rays, patient's, insurers, dental care, healthcare, diagnostic, dental treatment, anticompetitive, 
clinical, rule of reason, competitors, copies, directive, relevant market, boycott, concerted refusal, group boycott, 
proper course, formulating, adherence, concerted, plans, anti trust law, insurance company, cooperate, ethical, 
refuse to comply, radiographs"
1103,"monopolization, Sherman Act, solicitation, airlines, district court, conspiracy, cases, probability of success, 
monopoly power, passengers, competitors, probability, antitrust, requisite, percent, prices"
1114,"joint venture, firms, antitrust, contracts, bid, airport, per se rule, Sherman Act, summary judgment, public contract, 
territories, architectural firm, minority business, anti trust law, conspiracy, enterprise, markets, competitors, 
horizontal, racial discrimination, projects, courts, price fixing, coalition's, customers, prices, architectural, plaintiffs', 
consumer, terms"
1129,"racketeering, enterprise, pattern of racketeering activity, organized crime, district court, slip opinion, courts, 
provisions, injuries, racketeering activity, predicate act, allegations, defendants', mobsters, competitive injury, 
appears, cases, legislative history, injuries resulting, probable cause, deliberately, conducting, predicate, terms, 
infiltration, indirect injury, broad terms, mail fraud, proceedings, indictable"
1154,"teams, rights, games, plaintiffs', cablecast, contracts, programming, sports, cable television, subscribers, 
conspiracy, sublicense, discovery, franchise, anti trust law, seasons, Counts, cable system, defendants', distribute, 
cable television system, exclusive right, conspired, causal, production and distribution, summary judgment, Cable, 
exclusive contract, depositions, acquiring"
1171,"tie-in, rule of reason, anti-competitive, tying arrangement"
1174,"conspiracy, wholly owned subsidiary, subsidiaries, alleged conspiracy, conspiring, Sherman Act, parent corporation, 
intra-enterprise, asserting, incapable"
1177,"municipal, immunity, trash collection, franchise, articulated, antitrust, state policy, supervision, anti trust law, 
anticompetitive"
1184,"immunity, lease, anti trust law, sovereign, bidding, antitrust immunity, executive branch, state action, principles, 
state legislature, state government, private party, state agency, Sherman Act, monopoly, Airport, exempt"
1188,"advertising, defendants', monopoly, damages, anti trust law, allegations, legal services, anticompetitive, 
competitors, restrain, Airline, plaintiff's claim, Sherman Act, antitrust, consumer, publish, Clayton Act, directories, 
conspiracy"
1196,"carrier-agents, van, shipments, Plaintiffs', carrier, deregulation, independent authority, conspiracy, lines, interstate, 
board of directors, anti trust law, summary judgment, pooling agreement, Sherman Act, announced, rule of reason, 
non-carrier, undisputed, immunity, new policy, infrastructure, ownership, entities, terminated, non-Atlas, network, 
separate company, per se rule, anticompetitive"
1219,"products, summary judgment, antitrust, unfair, franchisor, Franchise, summary judgment motion, good faith, 
distributor, intrabrand, terminated, cylinders, business relationship, plaintiff's claim, marketing plan, trade name, 
prescribed, argues, sales, material fact, Sherman Act, counterclaim, Practices, trademark, counts"
1228,"medical staff, interstate commerce, Sherman Act, recommendation, peer review process, patients, peer review 
committee, plaintiffs', defendants', supervised, clinical privileges, out-of-state, revoked, practitioner, Licensing, staff 
privileges, antitrust, healthcare provider, exempt, first amended complaint, anti trust law, allegations, articulated, 
regulation, revocation, records, surgeon, staff, hospital board, peer review"
1253,"roofing, roofers, superceded, summary judgment, bonded, products, contractors, prices, competitors, pretrial 
statement, plaintiffs', sales, price discrimination, roofing material, asphalt, allegations, Deposition, market share, 
purchases, damages, discriminatory, monopolization, relevant market, Commodity, Asbestos, instances, roofing 
company, Robinson-Patman Act, specifications, furnishing"
1281,"preliminary injunction, broadcast, district court, television, hardships, college football, games, plaintiffs', public 
interest, crossover, rule of reason, horizontal, merits, serious question, injunction, issuance, teams, football, trial 
court, network, sharply, antitrust, consumer, rights, legal standard, per se rule, athletes, abused, tipped, Sherman"
1297,"carrier-agents, van, shipments, carrier, deregulation, Plaintiffs', independent authority, conspiracy, lines, interstate, 
board of directors, anti trust law, pooling agreement, Sherman Act, announced, summary judgment, rule of reason, 
non-carrier, undisputed, immunity, new policy, infrastructure, ownership, entities, terminated, non-Atlas, network, 
separate company, anticompetitive, affiliated"
1315,"concerts, promoters, summary judgment, antitrust, rock, performers, defendants', anti trust law, lease, causation, 
Addendum, antitrust violation, white-oriented, causal, cases"
1324,"distributors, products, sales, manufacturer, documents, territory, distribution contract, termination, district court, 
monopolization, counterclaim, compete, antitrust, deceptive, customer, monopoly"
1331,"conspiracy, license, summary judgment, disco, sham, preclusion, allegations, antitrust, member of the board, 
entertainment, arena, deposition, genuine, president of the board, license application, alleged conspiracy, court of 
appeals, attended, parties, cases, competitor, traffic"
1341,"marketing, products, manufacturers, customers, consumer, scanner, injunction, preliminary injunction, raw data, 
gathered, scanning, counting, packaged, retailer, audit, marketing research, selling, sales, consumer goods, data 
gathering, database, technology, antitrust, manual, merits, Food"
1347,"prices, buyer, district court, billing, antitrust, market power, ban, anti trust law, subscribers, patients, insurer, buy, 
seller, competitors, bargain, reimbursement, regulation, charging, percent, courts, cases, predatory, reasons, health 
insurance, Sherman Act, horizontal, monopolist, suppliers, costs, low price"
1360,"station, programming, practices, defendants', summary judgment, licenses, conspiracy, membership, conspired, 
antitrust, exclusive license, anti trust law, television, conspiracy claim, offer evidence, no evidence, relevant market, 
offers, rule of reason, supplier, parties, holds, bid, restraint of trade, market power, geographic, prevail, plaintiff's 
claim, circumstances, ratings"
1377,"price fixing, custom home, per se violation, competitors, percent commission, antitrust, prices, joint venture, trial 
court, shareholders, consumer, minimum price, horizontal, damages, unfair methods of competition, purchasers, 
allocated, percent, custom, buyer, restraint of trade, joint venturer, residential, speculative, practices, built"
1388,"commerce, alleges, plaintiffs', terminate, personal jurisdiction, export, subject matter jurisdiction, lack personal 
jurisdiction, first amended complaint, import, foreign nation, defendants', counts, court concludes, Sherman Act, 
contacts"
1394,"Bowl, rights, television, broadcast, allegations, monopolize, plaintiff's claim, antitrust, pendent, games, personal 
jurisdiction, competitors, state law claim, negotiations, conspiracy, Clayton Act, contacts, monopoly, offers"
1405,"antitrust, competitor, monopolize, original opinion, rental market, trailer, retail, truck, anti trust law, treble damages, 
monopolistic, damages"
1410,"film, district court, distribute, exhibitors, theatre, breach of contract claim, antitrust, distributor, plaintiffs', parties, 
antitrust claim, discovery, movie, leave to amend, contracted, exhibition, solicit, target"
1419,"franchisee, inventory, suggested retail price, plaintiffs', prices, district court, retail price, tying arrangement, price 
fixing, vertical, deposit, vendors, summary judgment, nonrecommended, magistrate's order, franchises, genuine 
issue of material fact, accounting system, injunctive relief, suppliers, recommended, percent, tied product, 
interrogatories, antitrust, coercion, defraud, retail, mail, franchise agreement"
1429,"trade secret, control system, computerized, battery, paste-weight, secret, manufacturer, secrecy, grid, disclose, 
paste, confidential, competitors, grid-weight, cases, preliminary injunction, lead oxide, injunctive relief, lead acid 
battery, terminated"
1441,"advertising, Film, screens, theatre, distributors, exhibitors, antitrust, summary judgment, on-screen, movies, district 
court, motion picture, discovery, contributions, participating, defendants', target, antitrust violation, deposition, 
dissolved"
1451,"melamine, divestiture, consent judgment, termination, Decree, producers, domestic, inventory, laminates, vertical, 
preferred stock, manufacture, terms, leveraged buyout, purchase order, purchases, chemical, parties, merger, 
anticompetitive, proceedings"
1460,"Wholesale, Unfair, Practices, vague, substantive due process, Sherman Act, retailers, discounts, prices, special 
legislation, Cigarette, violates, matters, courts, Sales, sales-below-cost, antitrust, discriminatory, destroying, 
provisions, regulation, customary, exemption, Appeals, unconstitutionally, competitor, invalidate, questions, markup, 
cases"
