Page,Core Terms
617,"trades, anti trust law, contracts, antitrust, oil, commodities, commerce, delivery, domestic, purposes, barrels, 
antitrust claim, lack standing, crude oil, anticompetitive, markets, traders, abroad"
622,"enterprise, transferor, cases, pattern of racketeering activity, motion to dismiss, federal law, complaints, fraudulent 
scheme, predicate, courts, purposes, forum shopping, circumstances, Plaintiffs', authorities"
634,"methanol, merger, antitrust, competitors, anticompetitive, acquisition, anti trust law, district court, vertical, damages, 
plans, foreclosure, sales, profits, effects, elimination, producer, consumers, coal, horizontal, merchant, terminated, 
acquiring, purchases, losses, prices, gasification, Clayton Act, procompetitive, injuries"
655,"shoes, conspiracy, discount, brand, licensing, no evidence, shops, summary judgment, announced, sales, 
conversation, manufacturer, vendors, distributor, antitrust, purchases, discontinue, shoe store, defendants', 
plaintiffs', memorandum, selling, act independently, instituting, products"
662,"gasoline, Counterclaim, contracts, convenience store, retail, regulations, parties, prices, summary judgment, sales, 
outlets, breached, install, buyer, relevant market, antitrust, normal business, practices, covenant, compete, terms, 
market share, monopolization, consumers, petroleum, oil, dispensing, cases, summary judgment motion, retail price"
704,"allegations, racketeering activity, predicate act, reorganization, enterprise, antitrust, independent agent, cause of 
action, Sherman Act, terminate"
710,"damages, Dealers', district court, Court Act, dealership, unfair trade practice, antitrust, conspiracy, products, 
forcing, models"
718,"screens, conspiracy, interstate commerce, podiatrists, summary judgment, antitrust, Predetermination, plaintiffs', 
containment, boycott, corporate body, present case, Sherman Act, Memorandum, consumers, insurers, changes, 
board of directors, Additionally, antitrust case, genuine issue, healthcare, foot, reimbursement, providers, 
commerce, lowering, anti trust law, horizontal, inferred"
739,"advertising, directory, publisher, yellow pages, anti-trust, monopolization, business relationship, district court, 
tortious interference, relevant market, retailer, advertising space, national advertising, Selling, travel, telephone 
directory, manufacturer, compensatory damages, net profit, Sherman Act, guidelines, damages, bills, instructions, 
monopoly, station, salary, space, Productions, argues"
759,"Settlement, parties, terminate, withdrawal, settlement amount, employees, Highways, provisions, successors, 
settlement payment, construction project, cause of action, anti trust law, predecessors, unilaterally, antitrust, 
purposes, servants, assigns, damages, notice"
766,"chiropractors, chiropractic, boycott, radiologists, patient, conspiracy, x-ray, Principles, revisions, unscientific, patient 
care, ethical, Quackery, medical staff, accreditation, injunction, radiology, practitioners, membership, profession, 
radiation, effects, medical society, anti-chiropractic, lawsuit, unethical, policies, anti trust law, policy statement, anti-
competitive"
803,"termination, summary judgment, life insurance, general agent, conspiracy, monopolize, antitrust, allegations, 
selling, price-fixing, ambiguous, recommend, alleged conspiracy, group boycott, competitor, employees, consumer, 
vertical, argues, tends, agency contract, district court, rule of reason, manufacturer, defendants', conspired, 
advances, prices"
813,"Cable, territory, Video, antitrust, lawsuit, television, preparedness, incorrectly, franchise, merger, anticompetitive"
819,"pathology, plaintiffs', pathologist, antitrust, patients, defendants', medical staff, geographic, conspiracy, renew, 
termination, market power, staff privileges, consults, state action, monopolization, privileges, Lease, anatomical, 
hospital service, laboratory, tying arrangement, relevant market, competitors, provider, surgical, exclusive contract, 
summary judgment, consumers, products"
864,"Coal, antitrust, district court, mining, termination, summary judgment, limitations, conclusory, conspiracy, discovery, 
pleaded, fraudulent concealment, Clayton Act, subsidiaries, defendants', diligence, sanctions, pricing, boards, 
interlocking directorate, statutory period, cause of action, interrelationships, deputization, injunctive, claimants, 
delivery, damages, royalty, signer"
877,"exchanges, amended complaint, counts, dismissal with prejudice, conspiracy, motion to dismiss, alleges, silver, 
cause of action, commodities, liquidated, private right of action, racketeering, res judicata, defendants', 
manipulation, predicated, sections, grounds, nonexchange, violations, corner, limitations period, bad faith, 
enterprise, provisions, extortion, unfair, alleged violation, antitrust"
906,"tank, subcommittee, lining, misrepresentations, antitrust, sham, lobbying, Sherman Act, underground, model code, 
improprieties, applicability, allegations, repair, private party, campaign, immunity, purposes, leaking, voting"
919,"enterprise, lease, summary judgment, tractor, products, contends, buyers, truck, tying arrangement, carrier, drivers, 
operating agreement, defense motion, regulations, seller, amended complaint, misrepresentation, mail, 
racketeering activity, mail fraud, alleges, predicate act, fraudulent, antitrust, consumer, coercion, deposition, 
boycott, entity, Sherman Act"
950,"pricing, predatory, summary judgment, district court, anticompetitive conduct, permissible inference, building 
materials, anti trust law, genuine issue, non-competitive, motivation, non-moving, concrete, profits, cinder"
953,"acquisitions, bottlers, soft drink, antitrust, retailers, vertical, prices, products, manufacture, anti trust law, high prices, 
bottling, consumer, proximately, carbonated, antitrust violation, territories, injunctive relief, announced, Clayton Act, 
transshipping, elimination, horizontal, purchases, trademark, license, Sherman Act, interdependent, defendants', 
wholesaler"
963,"products, steam, monopolize, alleges, traps, summary judgment, prices, customers, distribution system, price 
discrimination, resale price, sufficient evidence, defendants', conspiracy, sales, unfair competition, monopoly power, 
trier of fact, market power, market share, procompetitive, manufacturer, geographic, purchasers, Sherman Act, 
vertical, genuine issue of material fact, restraint of trade, exclusionary, achieving"
975,"anesthesiologists, anesthesia, anesthetists, antitrust, damages, patients, relevant market, conspiracy, surgery, anti 
trust law, surgeons, market power, monopolization, interstate commerce, dimension, summary judgment, no 
evidence, speculative, beds, genuine, minutes, surgical services, anticompetitive, recommendation, defendants', 
expiration, geographic, alleges, alleged conspiracy, restraint of trade"
1008,"lease, landowners, leasehold, summary judgment, monopolization, conspiracy, restraint of trade, monopoly power, 
antitrust"
1014,"pinion, tooth, liftboats, jacking, manufacture, legs, feet, gear, rack, anticompetitive, relevant market, anti trust law, 
Sherman Act, misappropriation, competitors, defendants', fabricate, confined, lift"
1021,"immunity, municipal, state law, abstention, district court, water rights, antitrust, unreasonable use, geothermal, state 
policy, authorization, articulated, heating, anticompetitive, River, judicial administration, state action, inhabitants, 
regulation, summary judgment, fullest extent, future use, contravention, retroactive, resources, courts"
1031,"title insurance, conspiracy, orders, transactions, antitrust, summary judgment, escrow, Falls, foreclosed, 
monopolize, Realty, acquisition, title insurance company, market share, Sherman Act, negotiations, recordings, 
settlement, commerce, conspire, lender, gross premium, issue of fact, title company, purchaser, contends, 
customer, dropped, alleged conspiracy, restraint of trade"
1050,"subsidiaries, venue, transportation, transaction of business, allegations, Pipeline, Clayton Act, natural gas, antitrust, 
contracts, ownership, anti trust law, corporate veil, plants"
1059,"trial court, concurrent jurisdiction, state court, witnesses, assault, courts, unavailable, outrage, defendants', 
antitrust, cases, federal court, no error, racketeering, conspiracy, Appeals, damages, attorney's fees, civil action, 
incompatibility, unmistakable, tavern, Night, infliction of emotional distress, federal cause of action, legislative 
history, instruct a jury, trial judge, calculating, recoverable"
1076,"amend, hot springs, motion to amend, superior court, discovery, factors, antitrust claim, monopolization, eight-plex, 
antitrust, predatory, futile"
1086,"distributor, compressors, termination, Air, rotary, motion to dismiss, screw, monopolize, alleges, manufacturer, 
products, oil-free, Sherman Act, customers, RECOMMENDS, conspiracy, monopoly power, Counts, antitrust, full-
line, sales, anticompetitive, anti trust law, commerce, markets, oil, discovery, sufficient facts, air compressor, 
contracts"
1113,"chiropractors, chiropractic, boycott, patient, radiologists, conspiracy, revisions, unscientific, x-rays, ethical, patient 
care, Principles, medical staff, accreditation, radiology, Quackery, membership, practitioners, profession, radiation, 
lawsuit, injunction, effects, medical society, unethical, policies, anti trust law, anti-chiropractic, defendants', licensed"
1152,"taxicab, municipality, Recommendation, airport, state policy, anticompetitive, licensing board, district court, 
passenger, anti trust law, articulated, certificate, antitrust, displace, license, entity, hire"
1160,"patent, patent law, anti trust law, Sherman Act, monopoly, sublicense, terminating, antitrust, monopolize, license, 
summary judgment, violations, invention, patentee, holder"
1167,"dealers, counterclaim, conspiracy, manufacturer's, dental, installation, mail order, warranty, dentists, x-ray, 
plaintiffs', monopolize, products, full-service, customers, catalog, sales, discounter, summary judgment motion, 
defendants', Dealership, summary judgment, Sherman Act, complaints, selling, prices, cause of action, retail, unfair 
competition, advertising"
1196,"propane, Resources, customers, prices, monopoly power, refinery, monopolist's, predatory, damages, antitrust 
liability, contracts, supplies, Energy, offers, relevant market, market share, cases, marketing campaign, jury's 
finding, price control, Sherman Act, monopolization, competitor, antitrust, contends, anticompetitive, cut-rate, 
effects, islands"
1204,"film, bidding, screens, antitrust, directed verdict, movie, monopolization, blind, antitrust claim, license, exhibitors, 
theaters, unfair competition, anti trust law, solicited, picture"
1209,"antitrust, school district, refunding, anti trust law, motion to dismiss, summary judgment, damages, municipal"
1214,"arbitration, antitrust claim, distributors, parties, unfair competition, counterclaims, antitrust, products, doctrine of res 
judicata, gray market, catalogue, litigated, showrooms, watches, relitigating, sales, anti trust law, good faith, 
defendants', alleges, distribution agreement, motion to dismiss, subsidiaries, selling, quota, doctrine of collateral 
estoppel, personal jurisdiction, same cause of action, collateral estoppel, arbitration award"
1226,"bronchoscopy, recommendation, patients, indications, charges, therapeutic, medical staff, audit, monopolize, 
pulmonary, conspiracy, ad hoc committee, privileges, probation, staff, charts, pulmonary disease, Sherman Act, 
documentation, staff privileges, member of the board, termination, practices, bylaws, executive committee, no 
evidence, department of medicine, rules and regulations, medical record, revoke"
1254,"distributors, sales, territories, beer, retailers, wholesalers, products, assigned, conspiracy, brands, horizontal, 
intrabrand, brewer, prices, extra-territorial, plaintiffs', market power, defendants', vertical, exclusive territory, 
termination, selling, market share, Beverage, confine, levels, antitrust, yardstick, merchandizing, interbrand"
1310,"damages, price discrimination, discount, competitors, retail, antitrust, customers, differential, wholesalers, prices, 
gasoline, district court, stations, profits, new trial, overcharge, estimated, buyer, jury instructions, sales, bias, anti 
trust law, actual injury, Robinson-Patman Act, disfavored, argues, sufficient evidence, instruct a jury, award 
damages, trial judge"
1326,"rates, drivers, insurers, plaintiffs', south central, private insurance, financial responsibility, coverage, assigned risk, 
driving, license, trial court, state action, preliminary injunction, residents, premium, fine, procedural due process, 
classification, delegation, regulation, declarations, merits, driving record, decisions, automobile liability insurance, 
unfair discrimination, geographic area, private insurer, proceedings"
1350,"coal, Circle, Tract, environmental, factors, public interest, mineral, lease, issue preclusion, effects, exchanges, 
parties, impacts, contends, exchange of land, summary judgment, cause of action, agricultural, recreational, 
conformance, documents, planning, railroad, wildlife, mining, tons, anticompetitive, consolidated, prepare, cases"
1366,"bids, conspiracy, prices, price-fixing, solicitation, personal jurisdiction, contracts, contacts, motion to dismiss, small 
business, defendants', memorandum, allegations, predatory, set-aside, battery, circumstantial evidence, plaintiff's 
claim, antitrust claim, anti trust law, reply"
1373,"Electric, Supplier, cooperative, state policy, Sherman Act, supervision, antitrust, state action doctrine, municipality, 
articulated, prong, anti-competitive, not-for-profit"
1381,"customers, competitor, Robinson-Patman Act, commissions, anti trust law, treble damages, sales"
1386,"cases, summary judgment, anticompetitive, pricing, summary judgment motion, antitrust, predatory, retailers, 
jobbers, products, believes, rack, reconsideration, manufacturers, conspiracy, state law claim, monopoly, district 
court, monopolize, talking, triable issue of fact, price discrimination, no evidence, triable, reconsideration motion, 
defense motion, Sherman Act, hair, cause of action, grant a motion"
1398,"anesthesia, court of chancery, anesthetists, damages, immune, injunction, injunctive relief, attorney's fees, billings, 
costs, staff, counterclaim, supervision, termination, preclusive, antitrust, contends, patients, demands, state action, 
privileges, providers, alleges, independent contractor, federal complaint, res judicata, municipality, chancery, 
tortious interference, declaratory judgment"
1411,"silver, conspiracy, trading, manipulative, positions, alleged conspiracy, conspirators, argues, motive, genuine issue, 
contracts, broker, prices, participated, reasonable inference, sufficient evidence, Commodity, finance, transactions, 
deliveries, indicates, investors, traders, loans, evidentiary record, summary judgment motion, brokerage house, 
futures market, regulators, congested"
1428,"listing, yellow pages, customers, district court, telephone, telephone service, tying arrangement, pricing, monopoly, 
monopolization, subscriber, predatory, subsidiaries, Directories, charges, summary judgment motion, tied product, 
classification, conspiracy, leveraging, discovery, seller, wholly-owned, witnesses, delivery, billing, edition, argues, 
pages, anticompetitive"
1437,"beer, wholesalers, rule of reason, anticompetitive, market power, brewers, summary judgment, intrabrand, market 
share, exclusive territory, vertical, fact-finder, retailers"
1444,"cause of action, subsidiary, diversity, antitrust claim, monopolize, antitrust, principal place of business, citizenship, 
violations, food, relevant market, defendants', covenant, frozen"
1450,"propane, Resources, customers, prices, monopoly power, refinery, monopolist's, predatory, damages, antitrust 
liability, contracts, supplies, Energy, offers, relevant market, market share, cases, marketing campaign, jury's 
finding, price control, Sherman Act, monopolization, competitor, antitrust, contends, Chevron, anticompetitive, cut-
rate, effects, islands"
1458,"dealers, district court, antitrust, anticompetitive, Delivery, summary judgment motion, summary judgment, discovery, 
carrier, hired"
1463,"Electric, severance, nolo contendere plea, bid, illegal activity, nolo contendere, indictment, cessation, consumers, 
factors, rigging, Courts, indictment charges, deterrent effect, private litigant, public interest, alleged scheme, 
Clayton Act, conspiracies, Defendants', codefendant, involvement, violations, allowance, antitrust, deterrent, 
defenses, promised, motions, Albeit"
1467,"interstate commerce, patients, bylaw, interstate, challenged conduct, staff, out-of-state, transactions, privileges, 
antitrust, commerce, admit"
1472,"dealers, district court, business justification, Sherman Act, tying arrangement, replacement part, franchisee, market 
power, collateral estoppel, quality control, franchise, costs, products, tying product, instructions, passenger car, 
specifications, tie-in, jury verdict, Clayton Act, manufacturer, antitrust, trademark, restrictive alternative, directed 
verdict, distributor, conspiracy, supplied, corner, seller"
1485,"counterdefendants, trademark, notice, defendants', figurines, importation, porcelain, genuine, retail, infringement, 
summary judgment motion, summary judgment, manufactured, distributed, antitrust, holder, cause of action, 
relevant market, Counterclaim, conspiracy, copies, asserts, omission, alleges, parties, monopolization, Customs, 
price-fixing, boycott, Clayton Act"
1533,"trial court, retailers, anti trust law, cigarette, damages, conspiracy, class action, purchasers, class certification, 
unmanageable, Antitrust, pass-on, manufacturers, indirect, cause of action, respondents', discount, calculating, 
contractors, wholesalers, prices"
1540,"cigarettes, generic, pricing, branded, counterclaims, predatory, Seal, summary judgment motion, trademark, 
predation, segment, Recommendations, packages, grade, unfair competition, manufacturers, products, 
disparagement, consumer, sales, profits, summary judgment, deposition, infringement, allegations, customers, 
parties, leaf, contends, marks"
1613,"inequitable conduct, district court, prior art, patent, infringement, antitrust, documents, mislead, unfair competition, 
attorney's fees, frivolous, invention, disclose, gross negligence, legal error, new trial"
1624,"players, exemption, collective bargaining agreement, negotiations, expiration, impasse, bargaining, practices, 
collective bargaining, settlement agreement, antitrust, unilaterally, parties, summary judgment, anti trust law, salary 
cap, nonstatutory, right of first refusal, joinder, joined, teams, antitrust immunity, restrictions, mandatory, favoring"
