Page,Core Terms
515,"ratepayers, rates, expenses, directory, affiliates, capital structure, telephone, costs, telephone service, subsidiaries, 
holding company, attorney general, divestiture, operating company, rate increase, regulated, imputed, rate base, 
customer, telephone company, Pages, ratio, charges, local telephone, unregulated, working capital, substantial 
evidence, orders, interim, reimbursements"
604,"shaver, pricing, district court, rotary, advertising, variable, antitrust, predatory, models, costs, electric, directed 
verdict, competitor, barriers, expenses, sales, foil, counterclaim, jury question, Sherman Act, sufficient evidence, 
projections, patent, substantial evidence, brand name, monopolization, percent, expenditures, monopoly power, 
lower price"
620,"travel agency, tickets, airlines, advertising, discounts, conspiracy, manufacturer, Electric, resale price, Sherman Act, 
competitors, sales, no-advertising, flights, Travel, concerted action, genuine issue, travel agent, distributor, reseller, 
supplier, selling, entitled to summary judgment, airline ticket, price fixing, accredited, complaints, injunction, 
addendum, violates"
631,"horizontal, distributors, vertical, Dealers, manufacturer, summary judgment, conspiracy, dealership, termination, 
rule of reason, cross-motions, antitrust, supplier"
638,"anesthesiologists, anesthesia, district court, conspiracy, new trial, damages, Sherman Act, exclusive contract, 
termination, relevant market, conspire, patient, medical staff, billing, anesthetists, supervision, staff privileges, 
recommendation, service provider, rule of reason, no evidence, in limine, restrain, returns, entity, board of trustees, 
geographic, antitrust, surgeons, effects"
653,"unfair trade practice, antitrust, summary judgment motion, public interest, district court, termination, Franchise, 
dealer, nexus"
655,"venue, Cosmetics, defendants', antitrust, witnesses, district court, factors, preliminary injunction, parties, antitrust 
claim, anti trust law, convenience, indispensable, transferred, litigate, subpoena, motions"
666,"fresh, vertical, alleges, per se rule, antitrust, customers, orders, consignment, monopolization, pricing, wholesale, 
premises, independent distributor, distributors, bore, distribution system, contractor, decisions"
674,"counterclaims, Sherman Act, defendants', restraint of trade, antitrust, merger, allegations, conspiracy, employees, 
covenants, infusion, therapy, interstate commerce, geographic, monopolize, pleaded"
681,"products, sales, defendants', conspiracy, brokers, manufacturer, routemen, territorial, distributor, summary 
judgment, Sherman Act, retailers, summary judgment motion, antitrust, terminate, wholesalers, dealer, restraint of 
trade, restrictions, unilateral, Citrus, juice, co-conspirators, selling, concerted action, antitrust claim, asserted claim, 
principles, Counts, prices"
697,"state court, antitrust, injunction, federal court, anti trust law, proceedings, sham, consent decree, Sherman Act"
702,"acquisition, manufacturing, alleges, installation, consumer, market power, antitrust, factors, standing to challenge, 
monopoly power, competitor, target"
707,"antitrust, defendants', terminated, cause of action, motion for judgment, choice of law, pleadings, fired, anti trust 
law, district court, employees, motion to dismiss, true conflict, anticompetitive, Regional, target, wrongful 
termination, emotional distress, plaintiff's claim, allegations, consumer, courts"
717,"ambulance, ordinance, antitrust, powers, regulation, immune, service area, home rule, Plaintiffs', emergency 
medical services, antitrust claim, municipal, antitrust liability, ambulance service, cause of action, providers, anti 
trust law, advertisement, allegations, state-wide, entities, fire department, emergencies, misleading, matters"
728,"tying arrangement, plaintiffs', anti-competitive, opinion letter, summary judgment, financing, third-party, banking, 
mortgage, anti-tying, cause of action, motion to strike, customer, genuine, legislative history, affirmative defense, 
properties, antitrust, defenses, effects, entitled to summary judgment, summary judgment motion, defense motion, 
economic power, contends, parties, argues, lease"
740,"costs, spent, attorney's fees, billing, entitled to recover, contends, per hour, lodestar, lodestar figure, antitrust, 
prevailing"
746,"state court, federal court, concurrent jurisdiction, Clayton Act, cases, district court, exclusive jurisdiction, legislative 
history, concurrent, provisions, courts, federal jurisdiction, racketeering, venue, federal interest, civil action, state 
law, incompatibility, unmistakable, decisions, removal, predicate offense, borrowed, circuits, cause of action, anti 
trust law, proceedings, state-court, discovery, offenses"
759,"tires, summary judgment, parties, dealer, Sherman Act, joint venture, distributor, manufacturer, summary judgment 
motion, counter-claim, antitrust, counts, retail, prices, terminate, vertical, alleges, damages, profits, grant summary 
judgment, tortious interference, market power, no evidence, genuine, venture, orders, fails"
766,"Airport, plaintiffs', antitrust, conspiracy, air carrier, fixed-based, fuel, motion to amend, private right of action, 
summary judgment, lease, defendants', tie-downs, genuine, tenant"
775,"Bi-State, amended complaint, summary judgment, Counts, Antitrust, customers, Energy, steam, defense motion, 
interruptable, supervision, immune"
782,"Grocery, prices, antitrust, competitors, predatory, retail, monopolization, summary judgment, anti trust law, 
Sherman Act, firms, supermarkets, barriers, market share, rivals, conspiracy, consumers, sales, district court, 
purposes, output, price competition, Clayton Act, defendants', monopoly, damages, monopoly power, nonpredatory, 
predation, merger"
797,"immunity, state action, anticompetitive, state policy, conspiracy, antitrust, authorizes, therapy, anticompetitive 
conduct, convalescent home, summary judgment, articulated, patient, Counts, contemplates, municipality, cases, 
summary judgment motion, anti trust law, delegation, effects, public hospital, state agency, allegations, foreseeable, 
monopolize, ancillary, airport, illicit"
806,"market share, antitrust, tea, competitor, merger, district court, herbal, Clayton Act, proposed merger, anti trust law, 
predatory, largest, moot, summary judgment motion, relevant market, enjoin, preliminary injunction, acquisition, 
parties, post-acquisition, defendants', monopoly power, anticompetitive, probability, abandoned, permanent, buyout, 
genuine issue of material fact, injunctive relief, producer"
818,"arbitration, consent order, Lemon Law, preempt, consumers, preemption, regulations, manufacturer, state law, 
orders, arbitration program, federal regulation, preempt state law, nationwide, amicus, merger, argues, state 
regulation, preemptive effect, state statute, antitrust, circumstances, industry-wide, replacement, purchaser, 
remedies, binding, trained, awards, repair"
830,"home health, nurses, patients, suppliers, antitrust, joint venture, exclusionary, defendants', encouragement, anti 
trust law, vendor, business relationship, competitor, agencies, consumer, Sherman Act, interfered, indicates, 
coercive, matter of law, unjustified, coercion"
838,"antitrust, costs, attorney's fees, prevailed, fee application, damages, billed, cases, reduction, records, fee award, 
monopolization, deposition, spent, prevailing party, Clayton Act, mandatory, time spent, discretionary, television, 
expenses, re-typed, nominal damages, non-compensable, challenges, expended, lawsuit, vague, anti trust law, 
award of fees"
854,"conspiracy, summary judgment, manufacturer, retailer, defense motion, prices, terminated, conspired, monopolize, 
keystone, sales representative, Sherman Act, products, concerted, motion to strike, retail store, distributor, 
monopoly, sufficient evidence, alleged conspiracy, reasonable jury, sanctions, selling"
866,"auction, nomination, Syndicate, conspiracy, summary judgment, stabilize, prices, anticompetitive, antitrust, genuine 
issue of material fact, stallion, weekly, sales, season, prospective advantage, unlawful purpose, rule of reason, tort 
claim, defendants', relations, damages, listing"
872,"lamp, summary judgment, segment, cross-elasticity, products, partial"
877,"antitrust, indirect, antitrust violation, direct victim, discounters, consumer, fulcrum, apportionment of damages, 
competitor, terminated"
883,"local government, Antitrust, immunity, damages, healthcare, municipality, official capacity, Sherman Act, powers, 
state policy, conspiracy, Clayton Act, ad hoc committee, state action, Authorities, facilities, district court, antitrust 
claim, articulated, Staff, anti trust law, anticompetitive, referenced, exemption, provisions, legislative history, board 
of trustees, injunctive relief, health facility, supervision"
901,"Gravel, Sand, transportation, Junction, track, rights, trackage, quarry, aggregates, per ton, stone, railroad, 
competitor, conspiracy, crushed, rail transportation, damages, rent, site, purchaser, lines, plaintiffs', monopolist, 
summary judgment, transit service, Sherman Act, transactions, duplicate, shortline, corridor"
917,"newspaper, Press, papers, circulation, losses, advertising, prices, probable danger, Preservation, antitrust division, 
financial failure, canon, downward spiral, antitrust, probable, merger, financially sound, anti trust law, exemptions, 
prediction, outlast, parties, terms, capricious, competitor, domination, approving, deference, editorial, policies"
933,"patent, erythropoietin, recombinant, infringement, cells, host, manufacturing, Genetics, sequences, composition, 
homogeneous, polypeptide, patentee, peak, specific activity, summary judgment, transfected, transformed, 
molecular weight, red blood cells, biological, patent misuse, invention, covering, vector, isolating, purified, patent 
law, pharmaceutical, technology"
955,"chiropractors, chiropractic, conspiracy, district court, Principles, privileges, summary judgment, accreditation, 
withdrawal, practitioner, limitations period, medical staff, licensed, revised, Ethics, staff, unscientific, reaffirmed, 
antitrust, refer a patient, patient care, overt act, membership, lawsuit"
963,"stock, plaintiffs', dividends, amended complaint, conversion, predicate act, enterprise, racketeering activity, 
redemption, year statute, racketeering, defrauded, limitations, statute of limitations, time barred, confiscation, 
notice, pattern of racketeering activity, alleges, breach of fiduciary duty, discovery rule, last act, motion to dismiss, 
conversion claim, cause of action, mail fraud, RICO Act, partnership, accrued"
970,"dealers, prices, boats, Sherman Act, competitors, price discrimination, supplier, low price, seller, anticompetitive, 
antitrust, retail, Robinson-Patman Act, nonpredatory, cutting, restraint of trade, manufacturers, termination, 
discount, vertical, forbids, reasons, terms"
978,"exemption, antitrust, furnish, towing, furnishing of services, towing company, regions"
984,"pumps, hoist, manure, distributors, dealers, pricing, submersible, monopolization, sales, termination, mix, 
manufacturer, damages, liquid, predatory, long-shaft, distributorship, tortious interference, profits, agricultural, 
selling, solid, relevant market, antitrust, products, conversion, marketing, monopoly power, conspiracy, submarket"
1007,"motion to dismiss, dealers, tapes, plaintiff's claim, peremptive, parties, contacts, limitations period, prescription, final 
judgment, res judicata, one year, allegations, interrupt, personal jurisdiction, manufacturer's, infringement, 
preclusive, claim preclusion, anti trust law, good faith, Copyright Act, sounding, unfair, breach of contract claim, 
unfair trade practice, breach of contract, forum state, Consumer Protection Act, relitigation"
1020,"rates, boycott, regulation, insurers, McCarran-Ferguson Act, workers' compensation, district court, bylaws, 
insurance business, anti trust law, exemption, intimidation, practices, price fixing, Sherman Act, plaintiffs', 
expulsion, articles, unfair methods of competition, state regulation, rate setting, adherence, fixing, unfair, maximum, 
pricing, summary judgment, uniform rate, classifications, antitrust"
1044,"regulation, fare, ordinance, transportation, public interest, provisions, contracts"
1049,"newspaper, pricing, Press, en banc, prediction, antitrust, competitor, drive, predatory, monopoly, predation, 
immunity"
1055,"Radiologists, subscribers, radiology, patients, coverage, competitors, insurers, hospital service, market power, 
antitrust, buyer, Sherman Act, buy, anti trust law, no evidence, purchasing, billing, reimbursement, prices, 
containment, insurance market, medical services, in-hospital, plaintiffs', bargains, insists, sellers, plans"
1066,"buyers', Broker, seller, referral, listing broker, selling agent, sub-agent, listing, effective, co-broke, conspiracy, 
customer, properties, deposition, policies, sales, sale price, represents, offer to purchase, policy statement, 
communications, split, summary judgment, commissions, accompany, financing, Licensed, firms, selling price, 
inspections"
1080,"patient, radiologist, exclusive contract, Antitrust, radiological, lawsuit, job market, monopoly, renegotiation, argues"
1088,"employees, allegations, monopoly, predatory, conspiracy, employment agency, trade secret, antitrust, pricing, 
hiring, summary judgment, raiding, genuine issue of material fact, legitimate business purpose, misappropriation, 
conversions, bid, summary judgment motion, predatory act, monopolization, conspired, customers, trained, entitled 
to summary judgment, admissible evidence, alleged conspiracy, matter of law, no evidence, Sherman Act, anti-
competitive"
1105,"keratotomy, radial, experimental, anti trust law, ophthalmologists, surgical procedure"
1110,"gabions, summary judgment, summary judgment motion, manufactures, termination, antitrust, damages"
1114,"Electric, sanctions, summary judgment, statute of limitations, frivolous, contractors, good faith, reinstatement, 
suspension, revival, antitrust, expired, parties, argues, district court, retroactively, validate, joined, toll, improper 
purpose, capacity to sue, anti trust law, conspiracy, Franchise, suspended, revivor, motion for sanctions, antitrust 
statute, corporate powers, court of appeals"
1130,"zoning, plaintiffs', downtown, immunity, rezoning, planning commission, suburban, state action, rezoning 
application, property interest, city commission, defendants', developers, antitrust, deprivation, entitlement, mall, 
regulation, procedural due process, constitutionally protected, zoning classification, due process claim, motion to 
dismiss, shopping mall, due process, anticompetitive, reasons, equal protection claim, state law, quasi-judicial"
1143,"space, conspiracy, exhibitors, Donnelly Act, repleaded, competitors, plaintiffs', booth, cause of action, discriminate, 
exhibition, reciprocal, allocate"
1147,"car wash, annexation, alleges, amended complaint, defendants', sanitary district, deprivation, sewer service, 
damages, summary judgment motion, motion to dismiss, summary judgment, motions, rights, malicious 
prosecution, municipality, mail fraud, defense motion, conspiracy, violations, conspired, cases, partial summary 
judgment, enterprise, motives, proceedings, extortion, individual defendant, no evidence, disconnection"
1166,"Gold, target, district court, antitrust, takeover, anti trust law, competitor, preliminary injunction, shares, entity, tender 
offer, residents, documents, shareholders, relevant market, acquisition, subject matter jurisdiction, injunctive relief, 
fraud claim, anti-fraud, effects, profits, merger, securities law, non-communist, subsidiary, nominees, merits, 
likelihood of success, gold mining"
1183,"board of supervisors, indigent, juvenile, public defender, legal services, Iowa Competition Law, court-appointed, 
contracts, exemption, lawyers, challenged transaction"
1188,"personal jurisdiction, venue, lack of personal jurisdiction, waived, service of process, long-arm, motion to dismiss, 
lack personal jurisdiction, venue provision, district court, inhabitant, motions, extraterritorial, cases, transferred, re-
service, summons, notice, Clayton Act, ineffective, appearance, nationwide, authorize, cure, transaction of 
business, court of appeals, grant a motion, improper venue, law firm, mail"
1202,"Sherman Act, monopolization, market share, disability insurance, amended complaint, termination, antitrust, wholly 
owned subsidiary, concerted, monopoly, attempt to monopolize, state claims"
1209,"enhancement, contingency, cases, hourly rate, plaintiffs', rates, contingency fee, relevant market, non-contingent, 
prevailing, opportunity cost, en banc, encountered, prong, attorney's fees, law firm, compensates, attorney services, 
rate charged, market rate"
1218,"trade secret, software, license, machine, copying, secret, public domain, manufacturer, competitor, patent, secrecy, 
confidentiality, disclosure, injunction, engineers, invention, Buyer, inventor, locks, public disclosure, duplication, 
discloses, monopoly, publicly, trade secret protection, injunctive relief, improper means, state law, drawings, 
treatise"
1234,"manufacturer, vertical, shoes, Antitrust, anti trust law, brands, restrictions, non-price, sales, rule of reason, 
unilaterally, conspiracy, products, restraint of trade, distributors, territorial, retailer, federal law, trial court, 
Enterprise, permanent injunction, consumers, commerce, customer, sections, selling, argues, courts"
1242,"licensing, currency, conspiracy, exchanges, regulations, allegations, ambulatory, courts, repeal, due process, 
preamble, violates, terms"
1253,"municipality, municipal corporation, antitrust, damages, criminal intent, incapable, racketeering activity, violating, 
plaintiffs', landfill, pattern of racketeering activity, municipal liability, racketeering, enterprise, summary judgment, 
civilly liable"
1260,"conspiracy, antitrust, damages, railroads, joinder, joins, anti trust law, bankrupt, immunity, cases"
1266,"oil, state court, posting, prices, oil company, good faith, Purchasers, district court, summary judgment, res judicata, 
anticompetitive, removal, federal judgment, state law, parties, state law claim, federal court, provisions, antitrust, 
pendent, antitrust claim, fair dealing, posted price, state claims, artificially, crude"
1275,"oil, prices, posted price, three-cut, crude oil, price control, conspiracy, exchanges, crude, antitrust, summary 
judgment, district court, artificially, refinery, genuine issue of material fact, antitrust liability, anti trust law, conspired, 
damages, heavy crude, ceilings, alleged conspiracy, underpricing, refining, gravity, Import, antitrust claim, trier of 
fact, differentials, meetings"
1286,"purchasers, indirect, state law, federal law, anti trust law, pre-empted, antitrust, Sherman Act, damages, cases, 
purpose of congress, settlement fund, federal court, Clayton Act, settlement, purposes, distributing, pre-emption, 
overcharge, concrete"
