Page,Core Terms
232,"counterclaim, vexatious litigation, alleges, abuse of process, cause of action, threats, expectancies, tort of 
interference, anti trust law, file suit, coercive, products, tortious, coerce, misuse, prices, fail to state a cause of 
action, contractual relationship, patent infringement, defendant argues, discounted rate, motion to amend, bring 
suit, proceedings, persistent, terminate, vexatious, contends, ulterior, derives"
236,"municipalities, anti trust law, Sherman Act, anticompetitive, antitrust, plurality, immunity, exemption, sovereign, 
regulation, monopoly, government action, electric, political subdivision, state legislature, petitioners', state policy, 
proprietary, customers, limits, purposes, state action, enterprise, displace, cases, government body, district court, 
counterclaim, competitors, policies"
271,"meprobamate, products, contracts, sales, consent decree, pound, drugs, patent, manufacture, prices, bulk, 
pharmaceutical, royalty, terms, counterclaim, licensed, bought, buy, Robinson-Patman Act, combinations, anti-trust, 
grade, purchases, tridihexethyl, compound, purposes, decree, houses, iodide, lower price"
291,"amended complaint, financing, conspiracy, defendants', allegations, competitors, antitrust, grounds for dismissal, 
motion to dismiss, conspirators, urge, anti trust law, anticompetitive, conspiratorial, denominated, interstate, 
marketing, entities, charges, sales"
294,"baseball, major league, player, best interest, recourse, parties, courts, disapprove, district court, professional 
baseball, arbitration, anti trust law, contracts, transactions, League, circumstances, notice, decisions, moral 
turpitude, waive, private association, broad authority, disputes, malice, detrimental, negotiated, preventive, 
exemption, cases, punitive action"
313,"documents, Antitrust, target's, confidential, safeguards, powers, authorize, discovery, parties"
319,"Interrogatories, plaintiffs', disqualification motion, parties"
325,"restraint of trade, summary judgment, vertical, dealer, per se violation, manufacturer, termination, products, 
Sherman Act, price-fixing, horizontal, alleges, unreasonable restraint, distributors, competitors, concerted activity, 
resale price"
330,"boycott, glass, insurance business, insurance company, replacement, exemption, shop, antitrust, McCarran Act, 
summary judgment, intimidation, practices, coercion, Sherman Act, insured, repair, regulated"
338,"ethical, Sherman Act, profession, competitive bidding, district court, engineers, antitrust, customer, engineering 
services, prices, bids, restraint of trade, injunction, ban, price information, anticompetitive, deceptively, inferior"
359,"vacuum cleaner, termination, conspiracy, dealer, distributorship, distributor, competitor, manufacturer, boycott, 
selling, prices, sales, Sherman Act, renew, unilateral, combinations, customer, vertical, anti trust law, 
anticompetitive, attachments, conspired, cleaners, machines, products, brand, label, per se violation, trial judge, 
mail order"
375,"wholesalers, exemption, contracts, McGuire Act, resale price, repeal, fair trade, retailers, prices, proviso, moot, 
prescribing, vendee, anti trust law, commodity, practices, customer, products, stipulated price, horizontal, violations, 
parties"
383,"sales, ballasts, distributor, customers, manufacturer, parties, prices, shipments, orders, competitor, counterclaim, 
terminate, oral agreement, antitrust, Sherman Act, distributorship, territorial, discovery, disputes, direct sale, 
replacement, conspiracy, remittance, purported, summary judgment, monopolization, discounts, isolated, restraint 
of trade, unfair competition"
402,"conspiracy, gasoline, dealers, class member, class action, class certification, prices, plaintiffs', purchaser, proposed 
class, predominate, cases, retail price, damages, retail, statistical, marketed, formula, parties, fraudulent 
concealment, alleged conspiracy, antitrust action, question of law, counterclaims, antitrust, questions, relevant time 
period, common question, fix prices, franchised"
417,"borrowers, lender, settlement, plaintiffs', loans, law firm, legal expenses, legal services, tying arrangement, 
regulation, anti trust law, own counsel, state law, circumstances, mortgage, attorney's fees"
427,"shares, tender offer, Sherman Act, antitrust, stock, securities law, shareholders, purchasers, antitrust claim, price 
fixing, Williams Act, anti trust law, restraint of trade, plaintiffs', issuer, manipulation, bid"
435,"film, camera, photofinishing, manufacturers, competitors, monopoly, color, prices, monopoly power, products, 
anticompetitive, color print, monopolize, processing, damages, circumstances, exclusionary, monopolist, magicube, 
effects, markets, divestiture, disclosure, predisclosure, sales, acquisition, advertising, overcharges, Processor, 
backprint"
463,"instruments, drive, customers, proration, manufacturer, invoices, shipped, service contract, monopolize, Unknown, 
sales, inventory, scientific, installed, Emergency, contracts, products, ultracentrifuges, relevant market, 
replacement, revolutions, employees, submarket, billion, scintillation, geographic, counters, lessees, liquid, cases"
510,"consumers, Clayton Act, anti trust law, antitrust, remarks, treble damages, courts, class action, Sherman Act, 
legislative history, ordinary consumer, manufacturers, enterprises, injuries, damages"
532,"insured, settlement, duty to settle, good faith, settle, unfair"
536,"warehouse, territorial, goodwill, distributor, beer, anticompetitive, advertising, estimate, spending, prices, price-
fixing, manufacturer, restrictions, antitrust, sales, rule of reason, calculated, purchaser, damages, trial court, 
violations, statute of limitations, instruct a jury, anti trust law, prior opinion, trial judge, Sherman Act, conspiracy, 
depressed, vertical"
549,"listings, advertising, Deposition, lawyers, exemption, good faith, Sherman Act, immunity, defendants', directory, 
regulation, present case, state action, anti-competitive, plaintiffs', telephone, summary judgment motion, telephone 
directory, district court, classified, moot, bar association, demonstrates, restrain, factors, Ethics, committee 
member, discovery"
564,"restraint of trade, landlord, concerted activity, premises, shopping center, lease, removal, factors, summary 
judgment, monopolize, auction, Sherman Act, retail, hired, district court, customers, terminate, grocery store, 
conspiracy, deposition, employees, telephone, concert, opening, antitrust case, common purpose, anti-competitive, 
facilitating, combined, parties"
577,"boycott, Sherman Act, intimidation, insurance company, coercion, practices, regulation, terms, policyholders, 
coverage, insurers, insurance business, conspiracy, concerted refusal, anti trust law, Underwriters, combinations, 
state regulation, insurance industry, state law, antitrust, competitors, target, medical malpractice insurance, 
legislative history, McCarran-Ferguson Act, customers, coerce, rates, respondents'"
601,"Sherman Act, seller, prices, deliberations, conspiracy, Robinson-Patman Act, foreman, verification, competitors, 
jurors, price information, instructions, exchanges, antitrust, buyer, circumstances, stabilize, good faith, indictment, 
withdrawal, cases, undertaken, gypsum board, interseller, effects, criminal law, price-fixing, customer, price 
discrimination, anti trust law"
643,"antitrust, cause of action, defendants', carriers, anti trust law, parties, motion to dismiss, bargaining unit, 
negotiations, exemption, bargaining, joined, conspiracy, trucking, alleges, primary jurisdiction, summary judgment, 
Supplemental, affiliated, represents, conspired, freight, cases"
652,"customer, dealers, sales, restrictions, conspiracy, excavators, hydraulic, company store, co-conspirator, antitrust, 
percent, bid, unfair competition, Sherman Act, anticompetitive, distributors, conspire, prices, rule of reason, 
monopolization, causation"
661,"unfair competition, Sherman Act, cases, rule of reason, distributor, competitor, anti trust law, market power, 
summary judgment, monopoly, antitrust, supplier, percent, per se rule, anticompetitive, products, district court, 
customer list, unfair means, Misappropriation, conspiracy, courts, prices, secret, unfair"
671,"natural gas, anti trust law, producers, funding agreement, regulation, transportation, interstate, antitrust, 
preemption, rates, certificate, contracts, transit system, federal law, consumers, petitions, clauses, cases, advance 
payment, favored nation, provisions, commerce, pipeline, prices, state antitrust law, delegated, wholesale, 
shortage, charges, sales"
685,"trademark, termination, franchise, dealership, preliminary injunction, injunction, selling, tying product, gasoline, 
dealer, antitrust, prices, practices, responded, reply"
691,"membership, district court, certification, tie-in, clinical, prerequisite, tying product, class action, anti trust law, tied 
product, speech pathology, economic power, Clayton Act, profession, purposes, damages, rehabilitation center, 
proceedings, Competence, injunctive, coercion, legality, summary judgment motion, grant summary judgment, 
standing to challenge, class certification, pathologists, part-time"
705,"milk, invalid, prices, overcharge, producers, penny-by-penny, overpayments, district court, restitution, marketing 
order, bracket, differential, refund, purchaser-seller, minimum price, enrichment, antitrust, cost-plus"
716,"dealers, advertising, prices, co-operative, costs, retail, franchise, manufacturer, per se violation, antitrust, vertical, 
conspiracy, reimbursement, suggested retail price, marketing, selling, rule of reason, award costs, new car, 
restrictions, nationwide, purchasers, combined"
725,"tariffs, anti trust law, Communications, regulation, interconnection, antitrust, telephone, carrier, customer-provided, 
immunity"
731,"damages, film, vagueness, jurors, anticompetitive, antitrust, treble, Sherman Act, monopolization, grounds, 
exclusionary, monopolist, monopoly, excused, cases"
740,"prices, control unit, drives, disk, manufacturers, compatible, plug, markets, products, interface, Attachment, disk 
drive, announcement, court concludes, communications, lease, customers, contends, competitors, processing, 
variable, channel, submarket, parties, cases, innovation, offer evidence, processors, marginal, profits"
765,"exemption, contractors, antitrust, anti trust law, restaurants, nonstatutory, wages, picketing, Sherman Act, 
handbilling, contracts, working conditions, Clayton Act, nonunion, proviso, labor policy, subcontractors, labor 
organization, subcontracting, employees, boycott, site, union activity, organizational, bargaining, injunctive, 
Relations, nonlabor, parties, hiring"
779,"satellite, Clayton Act, communications, license, antitrust, public interest, evidentiary hearing, domestic, 
anticompetitive, expertise, regulation, carrier, compete, circumstances, implications, questions, hearings, eligibility, 
effects, venture, communications satellite, anti trust law, common carrier, evidentiary, partnership, vigorous, entity"
804,"corrugated, containers, conspiracy, cases, manufacturers, prices, class action, defendants', antitrust, sheets, 
parties, class certification, predominance, classwide, discovery, box, class treatment, class member, plaintiffs', 
purchasers, documents, questions, damages, courts, school bus, containerboard, variations, liners, member of the 
class, common question"
814,"dealers, franchisee, franchise, manufacturer, motor vehicle dealer, selling agreement, dealership, relevant market, 
distributor, notice, practices, wholesale, place of business, new franchise, arbitration, regulation, retail, additional 
franchise, effects, unfair, market area, Sherman Act, provisions, commerce, interstate commerce, anti trust law, 
antitrust, parties, sales, commerce clause"
829,"discovery, documents, antitrust, parties, defendants', regulation, anti trust law, pretrial order, agencies, immune, 
telecommunications, cases, claim of privilege, courts, matters, Telephone, proceedings, supervise, regulatory 
agency, purposes, lawsuit, production of documents, pretrial conference, government agency, Sherman Act, 
designated, narrowing, practices, reasons, discovery order"
867,"memory, products, confidential, technology, employees, semiconductor company, competitor, trade secret, 
designer, layout, no evidence, preliminary injunction, design engineer, semiconductor, manufacture, monopolize, 
schematic, dynamic, unfair, skill, individual defendant, Sherman Act, defendants', antitrust, drawings, resigned, 
utilized, joined, secret"
875,"Statewide, newspaper, advertising, restraint of trade, trial court, withdraw, unreasonable restraint, public notice, 
notices, across-the-board, summary judgment, wording, independent agency, illegal restraint, antitrust, profits, 
triable"
886,"territorial, golf cart, prices, Sherman Act, manufacture, importation, anti trust law, distributors, Tariff, monopolize, 
defendants', dealers, antitrust, sales, allegations, asserts, competitors, exportation, electric, venue, motion to 
dismiss, foreign state, Antidumping Act, commercial activity, act-of-state, vertical, coconspirator, Predatory, 
sovereign, domestic"
915,"proxy, stock, tender offer, shareholders, Filter, solicitation, district court, acquisition, shares, bags, antitrust, percent, 
sales, concentration, election, proceeds, annual meeting, detailed study, per share, purchases, new election, 
Clayton Act, manufacturers, outstanding, disclosure, misleading, provisions, misstated, sellers, banks"
927,"players, bylaw, Hockey, team, free agent, collective bargaining agreement, negotiate, League, salaries, equalization 
payment, acquiring, equalization, arbitrator, injunction, bargaining, antitrust, signing, general manager, commerce, 
sports, restraint of trade"
935,"termination, distributor, Antitrust, substitution, cases, alleges, life insurance, Sherman Act, conspiracy, contracts, 
annuity, insurance business, do business, co-conspirator"
943,"producers, counterclaim, feed, economic power, reciprocal, eggs, district court, broiler, antitrust, flocks, chicken, 
tying arrangement, Steel, buy, integrated, cases, Clayton Act, per se violation, financing, dealings, parties, seller, 
tying product, trial court, package, chicks, Sherman Act, competitors, recoupment, commerce"
958,"licensees, district court, manufacturing, sales, territories, products, damages, anti trust law, mattress, royalties, 
license, patent, equitable relief, antitrust, acquisitions, remittitur, supplier, spring, specifications, intrabrand, 
customer, post-trial, motions, cases, motion for judgment, court's decision, advertising, trademark, selling, 
foreclosed"
986,"crude, oil, majors, parties, customer, dimes, pre-existing, back-up, demands, negotiations, entitlements, crude oil, 
cutbacks, meetings, barrels, nominations, producers, supplied, obligations, Socal, Memorandum, nationalization, 
conspiracy, oil company, terms, sharing agreement, plaintiffs', sharing, front, Petroleum"
1035,"patent, products, royalties, license, sales, technology, manufacture, documents, license agreement, patent license, 
patentee, parties, Sherman Act, compete, licensees, commerce, restrictions, conspiracy, antitrust, contends, 
monopoly, tying arrangement, infringement, defendants', package, rights, electrical equipment, sell product, 
negotiations, predecessors"
1047,"submarket, monopolize, prime time, allegations, network, relevant market, television, entertainment, programs, 
recital, antitrust, products, defendants', discovery, motion to dismiss, monopoly power, Memorandum, buyers, 
depositions, compete, Sherman Act, composed, monopoly, parties, violation of section, oral argument, 
interchangeability, competitors, contracts, producers"
1056,"players, teams, League, salaries, anticompetitive, rule of reason, free market, negotiate, drafted, playing, sport, anti 
trust law, damages, football, rounds, procompetitive, district court, television, professional football, season, benefits, 
reasons, conditions, attract, antitrust, group boycott, bargaining, games, professional sports, graduating"
1106,"ARBITRATION, patent, contract interpretation, parties, ENJOIN, royalty payment, attachments, recognizes, Motions"
1108,"regulations, anti trust law, immunity, prices, antitrust, customers, alleges, regulatory scheme, petroleum, supplier, 
Energy, provisions, purchasers, antitrust immunity, repugnancy, exemption, pervasive, practices, propane, 
promulgated, purposes, Oil, regulatory program, mandatory, intent of congress, specific immunity, blanket 
immunity, entities, maximum, reasons"
1135,"antitrust, discount, summary judgment, cases, percent, anti trust law, distributor, damages, prices, retailers, sales, 
price discrimination, practices, parties, courts, target area, brokerage, compete, anticompetitive, discriminatory, 
manufacturer, competitors, customers, purchaser, products, alleges, grant of summary judgment, grant summary 
judgment, price-fixing, territorial"
1145,"rates, poles, charges, streets, antitrust, obligations, Licensee, parties, defenses, franchise, electric, cables, exempt, 
superior court, bondholders, conditions, municipal, space, users, public utility district, right to use, utility pole, 
violations, courts, limits"
1155,"aircraft, dealers, summary judgment, installation, airplanes, defendants', Aviation, damages, distributors, planes, 
prices, manufacturer, Sherman Act, conspiracy, purchasers, discovery, packaged, cases, alleged violation, pricing 
policy, fact finder, multi-engine, cognizable, unequipped, products, selling, antitrust, customers, equipped, brands"
1167,"treble damages, injunctive relief, retail, groceries, Clayton Act, lease, lack standing, restrictive covenant, 
interrogatories, answers, antitrust violation, motion to dismiss, conspiracy, violation of antitrust laws, declaratory 
relief, alleged violation, bring an action, retail level, Sherman Act, anticompetitive, supermarket, supplier, damages, 
pass-on, cooperative, wholesaler, impending, cases, monopolize, indirect"
1177,"attorney general, antitrust, res judicata, school board, state court, consent decree, parties, antitrust action, cause of 
action, federal court, board of education, agencies, cases, court of appeals, terms, district court, provisions, 
prosecute, purposes, milk, treble damages, decisions, federal district court, antitrust statute, dairy company, 
common law, Sherman Act, mandatory, reasons, doctrine of res judicata"
1190,"consumer, district court, state law, federal law, removal, state court, sugar"
1195,"tariffs, interconnection, immunity, regulation, anti trust law, telephone, customized, rates, antitrust, terminal, 
payment plan, Sherman Act, effective, public service company, pervasive, public interest, effective date, practices, 
carriers, monopoly, challenged conduct, anticompetitive, registration, initiative, exemption, cases, federal regulation, 
telephone company, common carrier, supervision"
1210,"airport, exemption, taxicab, anti trust law, municipalities, antitrust, passengers, transportation, Sherman Act, 
monopoly, state action, regulation, state policy, Railroad, interstate commerce, private party, anticompetitive, 
displace, limits, authorizes, decisions, immunity, cases, contracts, sovereign, railroad station, distributor, Liquor, 
Cab, property right"
1229,"treble damages, Practices, Unfair, anti trust law, mandatory, Robinson-Patman Act, damages, actual damage, 
Clayton Act, Antitrust, italics, interpreting, Cartwright Act, injunctive, urging"
1240,"retail, summary judgment, television, restrictions, antitrust, financing, vertical, dealers"
1247,"venue, witnesses, inconvenience, parties, Lenses, distributorship, convenience, Soft, anti trust law, district court"
1254,"brokers, plaintiffs', listings, commission rate, cooperating broker, advertising, defendants', listing broker, summary 
judgment, fee schedule, conspiracy, Exhibits, real estate, commissions, restraint of trade, reciprocity, membership, 
seller, exclusive listing, restrictions, recommended, subagent, divide, member of the board, abandonment, 
territorial, brokerage, charges, agrees, rates"
1264,"exemption, termination, sales, anti trust law, preliminary injunction, drivers, territorial, antitrust, products, merits, 
distributor, helpers, reasonable likelihood, sales office, distributorship, beer, labor law, retailers, subcontractors, 
contractors, cases, parties, evidentiary hearing, labor union, circumstances, non-statutory, Dealership, Beverages, 
employees, notice"
1276,"summary judgment, distributorship, features, sub-market, products, antitrust, restraint of trade, interchangeability, 
distributor, provisions, answering, relevant market, manufacturer, conspiracy, monopoly"
1285,"clinic, staff, abortions, patients, summary judgment, Sherman Act, district court, conspiracy, interstate commerce, 
interstate, antitrust, deposition, communications, defendants', decisions, immunity, licensed, petitioning activity, 
medical practice, medical society, aftercare, out-of-state, authorizes, violations, disciplinary action, state action, 
advertising, advice, sham, alleged conspiracy"
1307,"insurance business, exemption, insurer, McCarran-Ferguson Act, insurance company, Sherman Act, antitrust, 
regulated"
1311,"single-copy, anti-trust, sales, termination, publishing company, carriers, violations, district manager, subscribers, 
damages, independent contractor, Clayton Act, racks, summary judgment, insubordination, newspapers, retail"
1318,"patents, license, copiers, machines, monopoly power, copying, sub-market, acquisition, anti trust law, damages, 
coated, marketing, convenience, Questions, relevant market, customers, patent law, cancellation, consisting, 
inventions, profits, monopoly, exclusionary, proximate cause, competitors, claim for damages, pricing, equitable 
relief, estimated, sub-licensing"
1363,"insurance business, regulation, insurance company, premium, financing, McCarran Act, Sherman Act, state law, 
insurer, invalidate, Clayton Act, repeal, interstate commerce, moratorium, impair, disclosure, taxation, policyholder, 
act of congress, insurance policy, antitrust, regulate insurance, district court, taxes, insurance commissioner, 
legislate, conference report, declaration, inducement, authorize"
1394,"rates, plaintiffs', antitrust, wholesale, primary jurisdiction, customers, regulation, squeeze, anti trust law, exemption, 
immunity, municipal, electric, district court, retail, miscellaneous, allegations, wheeling, tariff, retail rate, 
interrogatories, generation, practices, compete, powers, alternative source, transmission, proceedings, lightbulb, 
state regulation"
1404,"anti trust law, boycott, Antitrust, decree, unilateral, amici, Penalties Act, provisions, certificates, modification, public 
interest, sixty days, repudiated, contends"
1411,"Attic, allegations, commissions, conspiracy, sales, manufacturer's, Sherman Act, cause of action, fans, buyer, 
motion to dismiss, public interest, damages, tended, violation of antitrust laws, interstate commerce, treble 
damages, anti-competitive, competitors, antitrust, extortion, lines, antitrust violation, anti trust law, contract claim, 
alleged facts, instant case, contractual, contracted, restraint of trade"
1422,"patent, bin, apparatus, utility patent, invention, opening, vibration, hopper, concave, Screw, storage bin, surfaces, 
dish-shaped, double patenting, gyrator, configuration, infringement, novel, material-receiving, baffle, outlet, bottom, 
recited, spaced, promoter, invalid, plate, embodying, summary judgment, mounting"
1456,"equitable tolling, antitrust, proceedings, new trial, limitations"
1459,"wholesale, rates, retail rate, customers, municipalities, defendants', antitrust, anticompetitive, plaintiffs', practices, 
electric power, overcharges, monopoly, retail, anti trust law, Federal Power Act, monopoly power, Counterclaim, 
public utility, monopolization, damages, tariff, retail sale, service area, evidence show, monopolist, Energy, unjust, 
injunctive relief, discriminatory"
