Page,Core Terms
533,"interstate commerce, allegations, staff, Sherman Act, defendants', antitrust, motion to dismiss, hospital service, 
surgical, failure to state a claim, hospital staff, staff member, out-of-state, commerce, delivery, patients"
539,"conspiracy, monopolize, conspire, cable television, Sherman Act, subsidiaries, commodities, alleges"
546,"products, pet, distributor, terms, antitrust, Sherman Act, anticompetitive, district court, manufacturer, monopolize, 
customers, consumer, supplies, retail, jury's verdict, monopoly, prices, sufficient evidence, probability, damages, 
motion for judgment, specific intent, market share, terminated, practices, predatory, insufficient evidence, relevant 
market, anti trust law, marketed"
562,"contractors, summary judgment, conspiracy, antitrust, electrical, electrical contractor, nonmoving party, specific 
facts, unfair, alleged conspiracy, grant of summary judgment, Sherman Act, bargaining, provisions, costs, material 
fact, contributions, genuine issue of material fact, allegations, negotiate, collective bargaining, sufficient evidence, 
restraint of trade, unfair competition, direct evidence, anti trust law, settlements, non-PECA, purposes, genuine"
578,"haulers, district court, municipality, summary judgment, landfill, discovery, decisionmakers, out-of-county, disposal, 
stipulated facts, material fact, authorization, antitrust claim, equal protection claim, waste management, state action, 
anticompetitive, articulated, witnesses, disputes, volume, preliminary injunction, anti trust law, state policy, 
motivation, antitrust, exemption, genuine, solid waste, exclusionary"
599,"pathological, patients, pathologists, monopolization, tying arrangement, staff privileges, Antitrust, hire, bonus, 
foreclosed, boycott, alleges, Sherman Act, summary judgment motion, anesthesiological, anti trust law, rule of 
reason, bonuses, cases, relevant market, argues, summary judgment, contracts, believes, courts, coal, per se rule, 
anesthesiologists, anticompetitive, competitors"
621,"defendants', abortion, summary judgment, counterclaims, proceedings, protest, discovery, motions, motive, 
bifurcate, expenses, motion to dismiss, discovery order, in limine, interrogatories, antitrust, damages"
630,"forwarders, freight, allegations, defendants', enterprise, foreign state, racketeering, continuity, foreign sovereign, 
predicate act, commercial activity, immunity, motion to dismiss, anti trust law, exemption, organized crime, 
instrumentality, fraudulent, Sovereign"
639,"ticket, anti trust law, carriers, summary judgment motion, Defendants', travel"
643,"Foothills, conspiracy, exemption, solicitation, carrier, interlining, summary judgment, nonstatutory, antitrust, boycott, 
anti trust law, trucking company, termination, working conditions, district court, gentlemen's, wages, organize, firms, 
collective bargaining agreement, anticompetitive, industrywide, horizontal, customers, employees, union-led, 
trucking, alleges, freight, infer"
653,"interstate commerce, on-call, emergency room, patients, staff, privileges, antitrust, medical board, allegations, 
price-fixing, defendants', plastic, removal, surgery, amended complaint, recommended, nexus, reputation, prices, 
roster"
660,"carriers, exemption, longshoremen, antitrust, defenses, confirm, summary judgment, signatory, violates, 
nonstatutory, ports, stevedoring company, arbitration award, constitutes, motions, prehire"
667,"industrial, conspiracy, anticompetitive, municipal, plaintiffs', Finance, revenue bond, defendants', exemption, 
damages, antitrust claim, anti trust law, parking lot, public official, state action, lease, government official, industrial 
revenue bond, motion to dismiss, instant case, state law, bonds, state policy, entitlement, pharmacy, rights, 
deprivation of property, procedural due process, qualified immunity, articulated"
678,"monopolize, probability, garments, conspiracy, hangers, market share, monopoly, carriage, restraint of trade, 
employees, pricing, specific intent, predatory, conspired, anticompetitive conduct, anticompetitive, barriers, hiring, 
competitors, speculation, antitrust, trucking, attempt to monopolize, market power, Sherman Act, percent, firms"
690,"pricing, predatory, predation, measurement, antitrust, competitors, price discrimination, summary judgment, 
monopolization, shelf, space"
695,"routes, rates, railroad, monopolize, damages, shipper, antitrust, cancellations, asserts, anti trust law, antitrust claim, 
transportation, carriers, injunctive relief, single line, joint rate, regulation, corridor, stations, doctrine of primary 
jurisdiction, interstate commerce, Sherman Act, switching, Courts, accrue, pre-limitations, proceedings, reciprocal, 
Commerce, charges"
707,"counterclaim, defendants', concerts, antitrust, specific intent, slip opinion, monopolize"
713,"damages, district court, suits, preclusion, cases, costs, class member, anti trust law, member of the class, class 
action, opt out, Sherman Act, manufacturer, settlement, parties, firms, antitrust, courts, issue preclusion, 
consumers, sham, effects, injunction, benefits, regulation, electrical, certification, cartel, treble, opted"
732,"territorial, Donnelly Act, vertical, distributorships, subpoenas, beer, wholesalers, rule of reason, franchised, 
horizontal, investigate, practices"
738,"subsidiaries, mobile home, antitrust, consumers, financing, defendants', protective order, anti trust law, modify, 
discovery, mortgage, parties, alleges, damages, parent corporation, decisions, broker, cases, transaction of 
business, competitors, provisions, brokerage, renewal, courts, bank holding company, Clayton Act, inhabitant, 
violations, middleman, losses"
752,"Reiter's, allegations, beer, distributors, anti trust law, terminate, predicate act, antitrust claim, Sherman Act, 
Recommendation, pattern of racketeering activity, amended complaint, mail fraud, retailers, amend, proposed 
amended complaint, restraint of trade, territories, letters, antitrust violation, motion to strike, leave to amend, 
particularity, conspiracy, demanded, defraud, racketeering activity, fraudulent scheme, anticompetitive, constitutes"
763,"conspiracy, glass container, overcharge, class member, purchasers, indirect, price-fixing, prices, trial court, 
manufacturers, predominate, class certification, class-wide, questions, courts, Cartwright Act, defendants', antitrust, 
damages, Shoe, alleged conspiracy, independent distributor, customers, products, pass-on, individual class 
member, class representative, individual damage, anti trust law, high prices"
778,"crewmembers, class member, vessel owner, canneries, damages, antitrust, fish, district court, vessel, alleged 
injury, factors, catch, wages, antitrust violation, Clayton Act, sellers, prices, tuna, anti trust law, derivative, 
violations, suffer injury, proper party, duplicative, employees, injuries"
785,"advertising, solicitation, regulation, subcommittee, exemption, state action, certified public accountant, Sherman 
Act, authorizes, review and approval, restraint of trade, standing committee, accounting, oversight, proposed rule, 
state policy, anticompetitive, misleading, anti trust law, state agency, rule change, articulation, violations, antitrust, 
Commerce, licensed"
794,"steam, conspiracy, output, market power, defendants', anticompetitive, district court, rights, suppression, horizontal, 
summary judgment, claimant, adverse effect, prices, vertical, fossil fuel, competitors, geothermal, firms, consumer, 
cases, naked, conspirators, dispense, factual evidence, Sherman Act, uncommitted, relevant market, chain of title, 
matter of law"
809,"municipal, electricity, Antitrust, damages, tie-in, water service, trial court, anticompetitive, immunity, fire protection, 
anti trust law, discriminatory, exempt"
814,"wine, costs, freight, damages, discovery, parties, fair market value, market value, compute, tying arrangement, 
Interrogatories, overhead, package price, tied product, calculating, products"
820,"counts, conspiracy, malicious prosecution, trial court, malpractice, Telephone"
825,"recommended, motion to dismiss"
829,"gasoline, commerce, package, station, bid, plaintiffs', prices, Sherman Act, antitrust, seller, parties, res judicata, 
retail, foreclosed, dealers, no evidence, price-fixing, relevant market, predatory, volume, sales, summary judgment, 
matter of law, properties, purchases, interstate, competitors, distributor, conspiracy, practices"
878,"tractor, tying arrangement, summary judgment, Antitrust, threshold, per se violation, Clayton Act, Sherman Act, 
tying agreement, rule of reason, foreclosed, law of the case, res judicata, tied product, seller, market power, 
genuine issue of material fact, Machinery, cases, anti trust law, matter of law, state court, manufacturers, products, 
substantial danger, antitrust claim, insulation, analyzed, commerce, consumer"
891,"antitrust, airport, private right of action, air carrier, Terminal, air, anti trust law, suggests, district court, facilities, 
immune, firms, Sherman Act, anticompetitive, municipality, travelers, purposes, courts, antitrust claim, 
manufacturer, monopolist, passenger, factors"
902,"Shield, dentists, Dental, participating, antitrust, summary judgment, departicipation, subscribers, resist, concerted, 
Sherman Act, overcharges, patients, withdraw, damages, district court, conspiracy, charges, target, plans, sales, 
billing, boycott, dental services, rule of reason, Clayton Act, containment, limitations, horizontal, four-year"
911,"contracts, film, Pictures, conspiracy, studios, antitrust, videocassette, artists, alleged conspiracy, restraint of trade, 
anti trust law, alleges, antitrust claim, damages"
916,"Distributor, products, dealer, dealership, selling, terminated, third-party, conspiracy, vacuum cleaner, prices, 
advertisement, sales, trademarks, warranty, manufacturer, no evidence, monopolize, notice, Sherman Act, door-to-
door, complaints, consumer, summary judgment motion, trademark infringement, specific intent, 
RECOMMENDATION, demonstration, convenience, obligations, sublicense"
934,"submarket, watch, antitrust, cases, style, unfair competition, summary judgment motion, discovery"
938,"pricing, predatory, propane, summary judgment, anti trust law, barriers, Sherman Act, predation, costs, probability 
of success, monopolization, disputes, monopoly, cases, drive, sales, cuts"
950,"manufacturers, alleges, anti trust law, antitrust, clothing, antitrust claim, pleadings, boycott"
955,"competitive bidding, carrier, Clayton Act, substantial interest, savings, steel, stock, purchases, first paragraph, 
common carrier, defendants', summary judgment, shareholder, pleadings, bidding, merger, prices, ratio, partial 
summary judgment, issue of liability, treble damages, interlocked, suppliers, indirect, words"
966,"arbitration, license, license agreement, illustrations, federal law, no-contest, patent, cases, dolls, monopoly, forbids, 
district court, licensee, federal court, state court, parties, antitrust, copyright license, disputes, invalid, copyright 
infringement, federal jurisdiction, arbitration award, violating, arbitration clause, derivative work, public domain, jury 
trial, state law, principles"
982,"borrowers, prime rate, enterprise, predicate act, mail fraud, conspiracy, district court, common law fraud, loans, 
summary judgment, interest rate, meetings, preponderance of evidence, conspire, antitrust, collateral estoppel, 
burden of proof, Sherman Act, non-competitive, courts, banks, standard of proof, racketeering, prices, racketeering 
activity, allegations, convincing, subsidiary, contends, amend"
998,"franchise, league, antitrust, anti trust law, summary judgment, district court, declaratory judgment, parties, 
declaratory relief, sports, territories, genuine issue, assertions, teams, district judge, provisions, damages, pendent, 
argues, grant of summary judgment, federal jurisdiction, rule of reason, restrain, cases"
1007,"films, simulator, summary judgment, predatory, conspiracy, pricing, hardware, driving, marketing, monopoly, 
manufacturer, antitrust, monopoly power, Sherman Act, monopolize, trademark, district court, driver, sales, 
curriculum, software, license, tending, conspirators, producing"
1020,"Radiologists, antitrust, subscribers, bills, buyer, anti trust law, Sherman Act, sellers, competitors, motion to dismiss, 
alleged injury, hospital-based, limitations, patient, cases"
1027,"Parties, standby, bonds, Savings, loan commitment, claim for relief, third party, seller, allegations, bondholders, 
racketeering, aiding and abetting, motion to dismiss, purchaser, loan association, financing, hotel, district court, 
personal jurisdiction, purposes, receiver, motions, loans, fraudulent, binding, guarantee agreement, securities law, 
trust deed, counterclaims, particularity"
1042,"distributor, antitrust, Robinson-Patman Act, anti trust law, termination, manufacturer, products, Franchise, summary 
judgment, antitrust claim, competitor, violations"
1046,"resellers, territory, bottlers, horizontal, manufacturer, vertical, retail, dealers, soft drink, distributor, practices, 
products, sales, group boycott, consumers, restraint of trade, transhipping, defendants', selling, resale, buy, per se 
violation, anti trust law, licensing, terminate, trademark, licensee, amended complaint, conspiracy, brackets"
1054,"lamps, trailer, manufacturers, boat, certification, lights, compliance, disparagement, anticompetitive, safety 
standards, antitrust claim, group boycott, no evidence, tests, trade association, patent, buy, questions, trial judge, 
sales, defendant association, Safety Act, self-regulation, damages, safety law, competitors, regulations, antitrust, 
certify, annual meeting"
1072,"trade secret, drawings, windows, trial court, damages, antitrust, injunction, manufacture, attorney's fees, 
misappropriation, secrets, tooling, confidential, authorization, restraint of trade, contracts, counterclaim, proprietary, 
contacts, argues, supplier, anti trust law, costs, public domain, spare parts, rights, disclosure, asserts, 
consolidation, monopolize"
1099,"propranolol, generic, pharmacists, post-MI, labeling, manufacturers, advertising, substitution, Lanham Act, anti trust 
law, dispense, monopoly, monopolization, drugs, patients, antitrust, indications, false and misleading, summary 
judgment, antitrust claim, Waxman-Hatch Act, products, sales, relevant market, anti-competitive, post-myocardial, 
allegations, plaintiffs', infarction, innovators"
1122,"wire, marker, cards, symbols, contracts, manufactures, customers, trademark, blue, distributor, blanket, relevant 
market, monopolize, color, purchasers, antitrust, pressure-sensitive, card-mounted, products, marking, 
anticompetitive, likelihood of confusion, predatory, leases, prices, competitor, consumer, Sherman Act, 
interchangeable, infringement"
1153,"counterdefendants, anticompetitive, antitrust, market power, allegations, counterclaim, competitors, films, market 
share, tortious interference, restraint of trade, rule of reason, contends, motion picture, distributors, monopolize, 
submarket, commerce, vertical"
1165,"ticketing, promoters, SEATS, district court, tying arrangement, buyer, seller, award damages, tied product, concerts, 
lease, attorney's fees, tying product, products, damages, anti trust law, facilities, agencies, commerce, 
computerized, fee agreement, competitor, coercion, terms, hard-ticketing, antitrust, musical, selling, tie, ticket sales"
1183,"pharmacists, Donnelly Act, profession, subpoena"
1188,"summary judgment, district court, depositions, conspiracy, antitrust, ambiguous, costs, grant summary judgment, 
alleged conspiracy, tends"
1193,"savings, loan association, cases, abstention, state court, receivership, conservatorship, depositors, federal court, 
allegations, concurrent jurisdiction, exclusive jurisdiction, receiver, crisis, amended complaint, district court, 
institutions, racketeering, appointed, Deposit, factors, circuit court, administering, powers, federal jurisdiction, 
predicate act, provisions, grounds, racketeering activity, legislative history"
1221,"regulations, compliance, safety standards, manufacturer, preemption, federal standard, preempted, passive 
restraint, award damages, state law, purposes, loss of consortium, injuries, federal regulation, motor vehicle, 
common law, consortium, passive, motor vehicle safety, summary judgment, companionship, frustrate, mandatory, 
warranty, federal motor vehicle safety standard, express preemption, federal government, state regulation, 
seatbelts, nuclear"
1240,"removal, state court, federal question, federal court, amended complaint, anti trust law, federal claim, Donnelly Act, 
plaintiffs', pre-emption, restrictive covenant, cause of action, district court, federal law, state law, defendants', cases, 
principal place of business, antitrust, employees"
1247,"Defendants', interstate commerce, boycott, insurance company, regulation, malpractice insurance, anti trust law, 
Sherman Act, competitor, insurer, antitrust, manufacturer, medical malpractice insurance, motion to dismiss, 
summary judgment, staff physician, relevant market, specializations, allegations, facilities, monopolize, customers, 
by-law, staff, malpractice claim, antitrust claim, patients, moot, monopoly power, distributor"
1264,"state court, federal court, concurrent jurisdiction, antitrust, exclusive jurisdiction, exclusive federal jurisdiction, 
incompatibility, RICO Act, violations, counterclaim, legislative history, unmistakable, provisions, courts, cases, 
federal interest, anti trust law, district court, confer, organized crime, statutory directive, analogy, federal claim, 
predicate act, federal law, colleagues, subject matter jurisdiction, cause of action, Racketeer, expertise"
1279,"prices, customers, class action, damages, promotional-letter, purchases, class member, soft drink, antitrust, class 
certification, individualized, predominate, conspiracy, products, alleged conspiracy, proposed class, transactions, 
parties, unmanageable, calculated, class-wide, present case, questions, discount, formula, motions, class 
representative, member of the class, oral argument, prerequisites"
1290,"healthcare, contracting, Clinic, provider, termination, plaintiffs', financing, counterclaim, subscribers, insurance 
business, conspiracy, Shield, insurance company, antitrust, MAPs, anti trust law, patients, stock, acquisition, staff, 
effects, anticompetitive, deliberations, market power, competitors, plans, exemption, costs, restraint of trade, private 
health"
1429,"purchasers, indirect, district court, cement, settlement, nonsettling, parties, settlement fund, federal law, offset, 
class member, Ready-mix, notice, settlement agreement, state law, class action, claimant, settling, multiple 
liabilities, civil penalty, overcharge, preempted, lawsuit, complicated, antitrust, damages, asserted claim, weighting, 
argues, anti trust law"
1443,"pricing, buyer, Sherman Act, seller, monopolization, products, damages, Robinson-Patman Act, consumers, 
plaintiff's claim, preferential, present case, dealers, home improvement, summary judgment, distributors, 
conspiracy, antitrust, contends, supplies, broker's commission, anticompetitive, meeting competition, discounts, 
summary judgment motion, competitor, relevant market, rule of reason, market share, geographic"
1463,"radiologists, scans, interpretations, patients, scanner, conspiracy, supervise, tied product, summary judgment, 
designated, surgical, staff, district court, conspirators, neurologist, manual, steering committee, tying product, 
Sherman Act, monopolization, monopoly"
