Page,Core Terms
384,"allegations, relevant market, student-athletes, products, colleges and universities, motion to dismiss, Basketball, 
geographic, Football, athletes, cap, interchangeable, compete, schools, buyers"
388,"Lease, Tenant, circuit court, good faith, Premises, summary judgment motion, counterclaim, rent, unfair 
competition, fair dealing, amended complaint, Convenience, termination, practices, damages, summary judgment, 
emotional, negotiate, covenant, orders, unfair, unfair methods of competition, obligations, consumer, guaranty, 
parties"
396,"manufacturer, dealer, distributor, vertical, replacement part, terminated, summary judgment, dealerships, horizontal, 
phones, sells, brand name, discovery, restraint of trade, rule of reason, Sherman Act, cases"
405,"cigarettes, defendants', plaintiffs', smokers, damages, conspiracy, causation, predicate act, smoking, lights, 
purchaser, tar, enterprise, summary judgment, commit, Brick, certification, Appeals, mail, fraudulent, wire fraud, 
misrepresentations, indirect, cases, class action, target, costs, summary judgment motion, class certification, 
racketeering"
468,"cigarettes, smokers, damages, plaintiffs', defendants', tar, smoking, class action, lights, nicotine, descriptor, 
consumers, statute of limitations, cases, disclosures, brands, courts, class member, regular, conspiracy, 
advertising, marketing, Appeals, parties, class representative, summary judgment, matter of law, enterprise, 
estimate, collateral estoppel"
530,"fluid recovery, Cigarettes, Defendants', damages, court of appeals, Tobacco, Smoking, cases, class action, 
settlement, Nicotine, Tar, class member, courts, Marketing, district court, Youth, consumer, notice, Addiction, 
Smokers, parties, witnesses, grounds, aggregate, fluid, distributed, Enterprise, plaintiffs', certification"
594,"trademark, declaratory judgment, real estate, infringement, motion to dismiss, alleges, antitrust, counterclaim, 
immune, exclusive right, inter alia, marks, products, brokerage services, injunctive, register, generic, suffix"
601,"domestic, effects, commerce, contends, allegations, Sherman Act, microprocessors, customers, subject matter 
jurisdiction, monopolization, sales, foreign commerce, export, foreign nation, give rise, antitrust claim, anti trust law, 
direct effect, world-wide, antitrust, causation, alleged conduct, foreign country, lost sales, foreseeable, import"
611,"antitrust, distributor, anti trust law, manufacturer, competitors, monopolization, aggregate, Defendants', 
anticompetitive, integration, monopoly, lack standing, consumers, producers, motion to dismiss, relevant market, 
middleman, Plaintiffs', damages, prong, Clayton Act, Sherman Act, derivative, monopolist, vertically, enforcer, 
Stone, alleged injury, district court, injuries"
623,"manuals, fair use, aircraft, maintenance-tracking, factors, secondary market, infringement, copying, purposes, 
weighed, misuse, copyrighted work, derivative work, customers, argues, anticompetitive, antitrust, tracking, sales"
632,"cartridges, remanufacturers, microchips, antitrust, toner, claim for relief, relevant market, consumers, supplier, 
competitors, alleges, Counterclaim, antitrust violation, selling, antitrust claim, customers, printers, damages, factors, 
Unfair, inter alia, Lanham Act, conspiracy, indirect, affirmative defense, prudential standing, anti trust law, 
anticompetitive, users, deceptive trade practices"
646,"commissions, tickets, termination, airline, override, customers, competitors, selling, antitrust, prices, travel, volume, 
sales"
652,"Medicare, transports, ambulance, contracts, rates, discount, patients, provider, billing, contract rate, Defendants', 
remuneration, fair market value, Payor, costs, ambulance service, summary judgment, negotiated, quick-pay, willful, 
reimbursement, referrals, reimbursement rate, kickback scheme, expert testimony, adduced, invoice, knowingly and 
willfully, regulations, provisions"
708,"allegations, Lawyers, Movie, amended complaint, antitrust, asserts, conspiracy, lawsuit, motion to dismiss, compact 
disc, defendants', license, predicate act, mail, Counts, abstention, consumer, abstain, induced, cases, complaints, 
technology, prices, conflicting interest, parties, fails, wire, breach of fiduciary duty, purchase agreement, anti trust 
law"
742,"discovery, copper, tube, class certification, plumbing, merits, motions, bifurcation, plaintiffs', consolidated, 
defendants', parties, amended complaint, motion to dismiss, conspiracy, antitrust, jurisdictional issue, class action, 
personal jurisdiction, depositions, prices, conditions, geographic, reply, lack of personal jurisdiction, dispositive 
motion, challenging, personam, alleges, staying"
752,"insurers, Broker, conspiracy, enterprise, contingent, Complaints, allegations, steering, commissions, insurance 
business, Plaintiffs', commission agreement, bid-rigging, entities, practices, conspired, insurance company, alleged 
conspiracy, premium, bids, Defendants', fiduciary, commercial insurance, motion to dismiss, anti trust law, Sherman 
Act, antitrust, exemption, Broker-Centered, particularity"
783,"cosmetics, plaintiffs', products, Retail, Defendants', terminate, preliminary injunction, promissory estoppel, anti trust 
law, competitors, injunction, promise, merits, antitrust, brand, irreparable harm, manufactured, sales, substantial 
likelihood, provisional remedy, implied contract, allegations, establish standing, retail outlet, distributors, franchise, 
temporary restraining order, status quo, distributorship, reinstatement"
795,"antitrust, shareholder, district court, Dealer, anti trust law, conspiracy, dealership, competitor, manufacturer, injuries, 
antitrust violation, automobile dealer, motion to dismiss, damages, franchise agreement, antitrust claim, relevant 
market, conspirators, allegations, investors, consumer, selling"
803,"bid, auction, relevant market, antitrust, anti trust law, district court, competitor, acquisition, monopoly, lessen, 
allegations, consumers, purchaser, bowling, merger, violation of antitrust laws, monopolist, violations, steel"
813,"conspiracy, leaks, meetings, tanks, conspired, defendants', antitrust, petitioning activity, plaintiffs', exchanging 
information, conspiratorial, summary judgment, detection, factors, costs, sites, alleged conspiracy, anti trust law, 
memorandum, exchanges, gasoline, lobbying, jointly, Oil, competitors, clean-up, shielded, upgrade, amended 
complaint, contamination"
833,"public disclosure, allegations, antitrust, privileges, anti trust law, fraudulent, pediatric, faculty, Anti-kickback, funding, 
on-call, qui tam, improprieties, enumerated, referrals, patients, regulation, clinical, teaching, financial relationship, 
antitrust violation, peer review, certifications, conspirators, competitor, disclosure, hired, referring physician, 
transactions, termination"
852,"motion to dismiss, watch, branding, global, personal jurisdiction, products"
856,"Cooperatives, patronage, plaintiffs', district court, refunds, rates, electric, antitrust, state law, contracts, judicial 
review, derivative, state-law, records, distributing, shareholders, contractual, constitutional claim, purposes, courts, 
breach of fiduciary duty, property interest, immunity, pre-suit"
873,"preliminary injunction, district court, manufacturers, tobacco, Escrow, escrow deposit, federal court, products, 
delisting, join, Allocable Share Amendment"
878,"franchisees, retailers, anti trust law, monopolize, prices, consumers, bottlers, soft drink, courts, brand, commerce, 
region, markets, antitrust, relevant market, competitors, damages, advertising, presume, anticompetitive, 
carbonated, products, no evidence, display, cases, space, restraint of trade, competing product, federal court,"
911,"masks, prices, bundling, labs, sleep, summary judgment, discovery, relevant market, anticompetitive, 
monopolization, alleges, unfair competition, Sherman Act, products, patient, customers, predatory, antitrust, 
genuine issue of material fact, summary judgment motion, submarket, cases, anticompetitive conduct, restraint of 
trade, Valentine Act, sales, antitrust claim, instant case, competitors, parties"
926,"Stations, subscribers, tying arrangement, retransmission, preliminary injunction, market power, cable, termination, 
rights, programming, television, negotiations, network, signals, irreparable harm, packaged, broadcast, parties, 
viewers, antitrust, channels, public interest, anti trust law, anticompetitive, carriage, harms, buy, broadcasting 
station, discontinue, affiliated"
943,"drink, Taverns, municipality, regulation, summary judgment, campus, circuit court, antitrust, alcohol, anticompetitive, 
anti trust law, nights, ban, beverages, ordinance, alcoholic beverage, bar owner, provisions, licenses, prices, repeal, 
anticompetitive conduct, sale of alcohol, retail sale, recommendations, supervision, conditions, immunity, regulatory 
authority, liquor license"
957,"cemetery, geographic, antitrust claim, market power, monument, relevant market, matter of law, allegations, 
conspiracy, Memorial, district court, Sherman Act, motion to dismiss, tying arrangement, tying product, products, 
sellers, interior design, burial plot, interchangeable, programs, buy, conspiracy claim, antitrust, compete, sugar, 
supplemental jurisdiction, flour, state law claim, unloading"
973,"merchants, acquiring, chargeback, banks, antitrust, transactions, card, network, cardholder, payment-card, alleges, 
costs, consumer, website, purchasers, issuing bank, damages, foreign bank, indirect, anti trust law, Sherman Act, 
customer, policies, funds, fines and penalties, enforcer, factors, issuers, blocks, fines"
984,"arbitration, arbitration award, vacate, refrigerator, antitrust, modify, arbitration clause, appliances, grounds, powers, 
arbitration agreement, arbitral decision, manifest, manual, repair, substantive law, replacement, preempts, warranty, 
stove"
993,"cigarettes, escrow, complementary, settling, anticompetitive, Sherman Act, preemption, manufacturer, market 
share, dealers, preempted, join, obligations, hybrid, prices, tobacco company, state statute, cases, anti trust law, 
authorize, funds, district court, mandated, selling, allocable share, Participating, hypothetical, provisions, monetary, 
tobacco"
1006,"patent, antitrust, Purchaser, Indirect, inequitable conduct, Sherman Act, unenforceable, generic, sham, patent 
infringement, motion to dismiss, anti trust law, infringement, Defendants', omission, anti-competitive, monopoly, 
procured, tablets, courts, desmopressin, manufacturer, competitors, entities, patentee, acetate, invalid"
1017,"merchants, Junkin Act, consumer protection, antitrust, injuries, purchasers, appellants', derivative, remote, unjust 
enrichment, debit card, standing requirement, processing service, consumers, indirect, indirectly, damages, debit, 
anti trust law, provisions, prices, antitrust violation, antitrust claim, district court, factors, lack standing, credit card, 
Clayton Act, inflated, injured person"
1028,"pleadings, purchasers, allegations, seller, prices, leveraging, contracts, antitrust violation, anticompetitive, 
monopoly, package, syringes, antitrust, products, insulin, monopolization, competitors, Sherman Act, intermediary, 
foreclosure, asserts, details, practices, monopoly power, Clayton Act, pharmaceutical, recommendation, authorities, 
matters, parties"
1039,"software, prices, consumers, operating system, derivative work, anti trust law, open-source, user, proprietary, 
producers, authors"
1044,"seed, prices, purchasers, plaintiffs', corn, class certification, damages, class member, defendants', genetically, 
class-wide, district court, benchmarks, discovery, formulas, modified, presumed, traits, retailers, farmers, studies, 
impact theory, documentation, declaration, overcharges, conditions, dealers, growers, hybrid, tape"
1056,"pleadings, sales proceeds, loan agreement, rental income, provisions, counterclaim, post-closing, accrue, cause of 
action, anti-tying, partial judgment, defendants', time-barred"
1060,"products, dealer, manufacturer, alleges, Antitrust, competitor, motion to dismiss, monopolization"
1064,"dealer, recommend, termination, customer, cancellation, undersigned, PRODUCTS, parties, terms, respectfully, 
DISTRIBUTOR, Memorandum, sales, trademark, motion to dismiss, notice, written agreement, selling, 
Manufacturing, oral agreement, good cause, Sherman Act, warranty, damages, retail, interstate commerce, 
adhesion contract, Clayton Act, contemporaneous, contradicted"
1075,"consumer, default, summary judgment, unfair, advertising, deceptive, discovery, deceived, late payment, 
Remedies, transferred, fraudulent, balances, terms, unfair competition, business practice, Cardmember, genuine"
1083,"Stenograph, software, trade secret, counterclaims, misappropriation, disparagement, summary judgment motion, 
copies, summary judgment, state-law, preempted, conversion claim, argues, relevant market, monopolization, 
damages, writer, common law, alleges, moves, algorithm, fails, defendants', antitrust, promotion, commercial 
advertising, copyright infringement, conversion, deposition, individual liability"
1099,"Rentals, Laborers, subcontracting, Contractors, traffic control, proviso, construction industry, site, on-site, 
subcontractors, employees, collective bargaining, labor organization, Memorandum, summary judgment motion, 
exemption, collective bargaining agreement, highway traffic, Defendants', antitrust, signatory, repair, alteration, 
jobsite, summary judgment, delivery, restrain, genuine, traffic control device, construction site"
1118,"municipal authority, state-action, municipal, Taxi, amended complaint, anticompetitive, antitrust, foreseeable, anti 
trust law, limiting provisions, anticompetitive conduct, antitrust liability, exclusive contract, delegation, displace, 
entities, motion to dismiss, enterprises, facilities, contracts, Airport, damages, exempt, powers, local government, 
regulation, financing, acquire, taxicab, fares"
1135,"patents, federal patent law, allegations, material misrepresentation, preempted, patentholder, antitrust, trial court, 
state law claim, pleadings, inequitable conduct, procured, generic, sham, misrepresentation, federal preemption, 
manufacturer, questions, collateral estoppel, motion for judgment, cause of action, federal court, federal law, state 
tort, state law, infringement, Practices, monopoly, fraudulent conduct, Defendants'"
1150,"interchange, procompetitive, price-fixing, motion to dismiss, parties, discovery, network, motions, courts, per se 
rule, Plaintiffs'"
1156,"drugs, importation, prescription drug, labeling, antitrust, consumers, district court, manufacturer, pharmacies, 
federal law, anti-competitive, anti trust law, prescriptions, distributed, misbranded, dispensed, regulated, prices"
1163,"counterclaims, patents, expenses, insured, Phase, affirmative claim, antitrust, reasonable insured, costs, infringed, 
circumstances, allegations, cartridges, trademark, damages, false advertising, lawsuit, partial summary judgment, 
asserts, ink, products, defense costs, inkjet, invalid, fees and costs, trademark infringement, declaratory relief, state 
law claim, antitrust claim, prosecuting"
1236,"alleges, economic loss doctrine, conspiracy, damages, court of appeals, reputation, maliciously, tortious 
interference, unity of interest, malicious injury, injure, intracorporate conspiracy doctrine, entity, cause of action, 
asserts, argues, immune, breach of contract claim, assignment agreement, conspire, intentionally interfere, breach 
of contract, subsidiary, limited liability company, wholly owned subsidiary, contract claim, remediation, malevolent, 
covenants, interfere"
1251,"copies, Sherman Act, gouging, monopolize, anti trust law, antitrust claim, conspiracy, price fixing, allegations, 
Antitrust, pleadings, Practices, dismissal with prejudice, summary judgment, commerce, Unfair, federal law, price-
fixing, lawsuit, maximum"
1256,"settlement, trial court, settlement agreement, class action, population-based, settling, purchaser, antitrust, approve, 
Objecting, allocate, indirect, parties, negotiated, adequacy, benefits, objectors"
1263,"Valero, credit card, stations, dealer, Card, Allowances, Facilities, authorization, Refining, Sales, unconscionable, 
processor, retail, processing system, network, satellite, price discrimination, declaration, competed, deposition, 
electronic, contracts, customers, gasoline, argues, personal knowledge, service station, proprietary, unfair, breach 
of contract"
1282,"discovery, microprocessors, exclusionary, export, customers, commerce, monopolization, cases, Sherman Act, 
motion to compel, relevant market, anti trust law, monopoly power, sales, Plaintiffs', antitrust, parties, monopolist, 
global, motion to dismiss, lost sales, discoverable, competitor, monopoly, foreign country, anticompetitive, 
manufacture, domestic, stricken, domestic commerce"
1304,"allegations, amended complaint, antitrust, plaintiff's claim, mortgage, foreclosure, antitrust claim, mortgage 
insurance, predicate act, argues, monopolize, anti trust law, motions, consumers, default, fails, fraudulent, 
conspired, extortion, sharking, mail, motion to dismiss, debt collector, asserts, lender, racketeering activity, home 
insurance, force-placing, particularity, artificially"
1315,"lumber, hem-fir, monopoly, products, wood product, manufacturer, alleges, monopolization, Robinson-Patman Act, 
distributorship, finished, shipping, anti trust law, Sherman Act, distributor, competitor, monopolist, antitrust, 
distribution agreement, exclusive distributor, space"
1326,"landfill, disposal, allegations, collected, official capacity, contractor, hauling, motion to dismiss, immunity, amended 
complaint, pleadings, license, definite statement, antitrust, municipality, individual capacity, qualified immunity, 
movants, hauler, boxes, anti trust law, damages, governing authority, local government, recommendation, 
provisions, grounds, solid waste, state law, competitors"
1337,"transactions, antitrust, allegations, cable, rule of reason, competitors, cable system, swap, relevant market, argues, 
markets, clusters, motion to dismiss, Reconsideration, anticompetitive, Defendants', allocations, horizontal, 
interlocutory appeal, geographic, effects, per se violation, overbuilders, challenged transaction, challenged conduct, 
per se rule, provider, Sherman Act, acquisitions, franchise"
1349,"Municipal, Stone, Barn, alleges, Bulk, state action, variance, similarly situated, zoning, equal protection claim, 
superior court, initiatives, Restaurant, immunity, ballot initiative, demolition permit, spring water, Defendants', 
regulations, withdrawal, quotation, argues, postdeprivation, authorization, properties, antitrust, remedies, re-zone, 
marks, different treatment"
1360,"tablet, generic, manufacturers, markets, prices, monopoly power, brand, exclusive agreement, relevant market, 
reasonable jury, foreclosed, competitors, antitrust, present evidence, new trial, exclusionary, customers, sufficient 
evidence, matter of law, reimbursement, period of time, instructions, pharmacies, damages, monopolization, non-
transitory, pharmaceutical, reasons, unreasonable restraint, increased price"
1379,"chloride, choline, damages, overcharge, antitrust, conspiracy, treble damages, collateral estoppel, price fixing, 
attorney's fees, class action, end user, litigate, pass-on, plea agreement, products, treble, chain, relevant period, 
punitive, Vitamin, factors"
1389,"coverage, trade law, insured, notice, duty to defend, wrongful act, commissions, antitrust, asserts, third amended 
complaint, summary judgment, allegations, summary judgment motion, no duty, violations, indemnify, consumer, 
genuine, seller, built, buyer, policy period, Sherman Act, argues, second amended complaint, alleged violation, 
exclude coverage, illusory"
1398,"Plaintiffs', Healthcare, enterprise, amend, antitrust, injuries, database, Defendants', motion for leave, futile, 
discovery, time-barred, antitrust claim, Provider, propose an amendment, leave to amend, allegations, original 
complaint, reimbursement, manipulate, res judicata, transactions, medical association, parties, merits, cases, cause 
of action, undue prejudice, Out-of-Network, Appeals"
1418,"subpoena, documents, privileges, claim of privilege, motion to quash, quashing a subpoena, law enforcement, 
federal court, investigatory, confidential, disclosure, parties, motion to compel, required report, review process"
1428,"Disposal, waste management, landfill, memo, damages, trial court, actual malice, tortious interference, summary 
judgment, Communications, environmentally, defamatory, defamatory per se, ordinance, Subtitle, presumed, liner, 
statute of limitations, defamation per se, matter of law, defamation, defamation claim, monopolization, probability, 
synthetic, continuing tort, impression, questions, transfer station, city council"
1452,"theatres, film, distributors, license, movie, clearance, zones, Street, exhibitors, antitrust, movie theater, Sherman 
Act, geographic, moviegoers, summary judgment, top, Pictures, bidding, screens, prices, deals, reasonable jury, 
interlocking directorate, allegations, conspired, consumers, board of directors, license agreement, relevant market, 
anti trust law"
1475,"natural gas, monopolize, personal jurisdiction, prices, plaintiffs', motion to dismiss, defendants', Sherman Act, 
conspiracy, purchasers, antitrust, conspired, damages, supplemental complaint, anti trust law, allegations, 
conspiracy to monopolize, commerce, specific intent, anticompetitive, profits, projected, courts, general jurisdiction, 
customers, government action, gas price, Clayton Act, competitors, transacting"
1503,"allegations, antitrust, business relationship, motion to strike, Counts, inducing, malice, plaintiff's claim, conspiracy, 
quotation, intentionally interfere, civil conspiracy, anti trust law, marks, Defendants', agreeing, courts, intentional 
interference, actual loss, damages, Revise"
1512,"courses, market power, bar examination, integrated, state law, products, antitrust, monopoly, tying arrangement, 
summary judgment, relevant market, tied product, state-specific, leveraging, summary judgment motion, unjust 
enrichment, interchangeable, barriers, buyer, stand-alone, coercion, prices, anticompetitive, preparation, contends, 
sales, market share, supplemental, Defendants', consumers"
1521,"pleadings, antitrust, magistrate judge, recommendation, motion for judgment, syringes, dismissal with prejudice, 
tortious interference, legal conclusion, antitrust claim, notice pleading, alleged scheme, defense motion, court 
review, manufactures, distributes, pharmacies, violations, discovery, home-use, insulin, argues, notice"
1524,"pilot, pilotage, pool, allegations, antitrust, anti trust law, membership, registered, conspiracy, Donnelly Act, asserts, 
season, group boycott, competitor, determines, conspiracy claim, regulations, shipping, join, voluntary association, 
restraint of trade, plaintiff's claim, authorization, concerted, expenses, monopoly, pleaded, fails"
1534,"Networks, antitrust, users, relevant market, technology, file-sharing, consumers, Digital, motion to dismiss, 
allegations, amended complaint, brand, cause of action, Sherman Act, monopolization, worldwide, conspiracy, 
amend, supplemental jurisdiction, anti trust law, interchangeable, restrained, software, reasons, tickets"
1547,"summary judgment, price discrimination, gasoline, retailer, sales, favored, station, anti trust law, differential, 
purchasers, violations, Robinson-Patman Act, customers, genuine, prices, loans"
1557,"casting, breakdown, Sherman Act, amend, counterclaim, summary judgment, conspiracy, alleges, competitor, 
argues, declaration, cause of action, monopolization, antitrust, summary judgment motion, restraint of trade, 
deposition, e-mail, leave to amend, anticompetitive, unfair, talent agent, slander, Script, copyright infringement, 
predatory conduct, phone call, coerce, circumstantial evidence, grant summary judgment"
1575,"purchasers, pharmacies, damages, sales, defendants', wholesalers, plaintiffs', prices, retail, favored, price 
discrimination, manufacturer, Robinson-Patman Act, affiliated, rebate, summary judgment, customers, competitors, 
antitrust, resell, expert report, discounts, profits, buyers, lost profits, designated, seller, calculations, compete, cases"
1621,"patent, Wedge, drill pipe, patent infringement, merger agreement, district court, connections, license, technology, 
customers, finished, rights, intellectual property, transactions, prior art, terminated, alleges, antitrust claim, thread, 
waive, pipe, fraudulent, infringed, remedies, parties, anti trust law, manufacture, know-how, reasonable 
apprehension, declaratory judgment"
1631,"Antitrust, damages, anti trust law, parens patriae, injunctive relief, attorney general, purchaser, quotation, marks, 
motion to strike, antitrust statute, consumers, negligent misrepresentation, cause of action, Clayton Act, 
overcharge, provisions, decisions, prayer for relief, general economic, courts, duplicative, fiduciary"
1645,"warranty, motion to dismiss, lease, Quotation, amended complaint, finance, parties, allegations, promises, 
contracts, Customer, machine, argues, promissory estoppel, declaratory relief, civil conspiracy, denies, reformation, 
documents, unfair, cause of action, third party, good faith, representations, conditions, inducement, defects, mutual, 
disclaimer of warranty, leave to amend"
1659,"antitrust, products, anti trust law, distributors, allegations, competitor, consumer"
1662,"Tile, distributors, termination, conspiracy, prices, horizontal, products, summary judgment, brands, competitors, 
complaints, Wholesale, sales, vertical, conspired, installation, antitrust, customers, motive, email, concerted action, 
price-fixing, ambiguous, concert, margins, reasons, blitz, issue of material fact, genuine issue, fix prices"
1673,"escrow, cigarettes, sales, prices, market share, allocable share, manufacturers, output, Sherman Act, costs, per-
cigarette, settling, hybrid, interstate commerce, challenged statute, preempts, asserts, join, cigarette manufacturer, 
percent, Tobacco, argues, state statute, nationwide, reductions, regulation, antitrust, dormant, formula, cartel"
