Page,Core Terms
552,"Concrete, conspiracy, Ready-Mix, Coastal, allegations, motion to dismiss, Mix, Entities, increased price, prices, 
personal jurisdiction, antitrust, customers, conspiracy claim, argues, fraudulent concealment, Defendants', bids, 
factual allegations, markets, venue, asserts, communicated, statute of limitations, alleged conspiracy, Plaintiffs', 
geographic, concealed, declines, meetings"
571,"allegations, Franchisee, monopolization, competitors, false statement, antitrust, Franchisor, email, interstate 
commerce, monopoly power, Sherman Act, personal jurisdiction, false advertising, mailed, anticompetitive conduct, 
Defendants', magazine, inconvenience, advertising, prices, motion to dismiss, contractors, commerce, conspiracy 
to monopolize, anti trust law, Marketing, antitrust claim, relevant market, specific intent, anticompetitive"
591,"Meade, Entities, telescopes, Defendants', summary judgment, manufacturer, acquisition, antitrust, merger, prices, 
acquire, restitution, damages, purchaser, quotations, Celestron, email, relevant market, Clayton Act, competitors, 
conspiracy, settlement agreement, anticompetitive, concentrated, contends, products, denies, Reply, summary 
judgment motion, alleged conspiracy"
601,"Blue, brokers, insurers, insurance business, exemption, plans, regulation, terminate, appointed, consumers, 
spreading, coercion, coverage, policyholder, antitrust, insurance industry, health insurance, allegations, customers, 
brokerage agreement, challenged activity, insurance company, health plan, state law, intimidation, email, anti trust 
law, enrollment, actuarial, enrollees"
616,"card, amended complaint, allegations, fails, antitrust, establish standing, constitutional right, leave to amend, pro se, 
holders"
622,"products, recharge, alleges, advertising, refrigerant, logo, consumers, mountain, value-added, puffery, brand, 
trademark, rights, amended complaint, retailers, Formula, relevant market, competitor, argues, air, motion to 
dismiss, misleading, prices, false advertising, gauge, monopolization, automotive, courts, marks, infringement"
640,"Settlement, class action, class member, Plaintiffs', Set-Top, Box, approving, settlement agreement, Cable, 
arbitration, attorney's fees, Subscribers, factors, parties, weighs, fee request, discovery, rented, antitrust, Claimant, 
potential class member, rental, negotiated, lodestar, risks, class representative, class certification, district court, 
certification, expenses"
662,"privileges, endovascular, surgeries, antitrust, concerted action, immunity, argues, vascular, Defendants', 
suspension, summary judgment, reasons, medical staff, quality health care, Sherman Act, conspiracy, 
recommendation, unauthorized, surgical, prima facie case, surgeon, fair hearing, state court, non-discriminatory, 
conspired, alleges, suspend, rebut, partial summary judgment, summary judgment motion"
681,"invalid, counterclaims, argues, amend, alleges, patent, patent misuse, antitrust, settlement, infringement, asserting, 
parties, unfair, inter partes, discovery, futile, Reply, cases"
688,"anticompetitive conduct, anticompetitive, cognizable, motion to dismiss, antitrust, combined, antitrust liability, 
amended complaint, course of conduct, alleged conduct, meritless claim, anti trust law, individual act, retail level, 
new form, de novo, Recommendation, correctly, evaluated, wholesale, analyzed, legality, squeeze"
691,"Underwriters, allegations, lines, Broker, surplus, insurers, coverage, Plaintiffs', Policies, cause of action, steered, 
unfair, insurance code, particularity, exemption, Defendants', regulation, transactions, procured, unjust enrichment, 
due diligence, deceptive, bad faith, disclosure, good faith, practices, grounded, commissions, heightened, violations"
716,"tablets, generic, film, damages, antitrust, class member, prices, purchasers, class certification, branded, 
certification, predominance, anticompetitive, patients, switch, Plaintiffs', methodology, manufacturers, calculation, 
clinics, class action, reliable, wholesalers, bypass, class-wide, quotations, anticompetitive conduct, citizen's petition, 
consumer, certify"
761,"Tier, hockey, team, league, four-club, Sherman Act, rights, players, alleges, antitrust, amateur, legal right, 
incorporation, charter, arbitrate, skill, youth, anticompetitive, conspiracy, assigned, compete, entity, preliminary 
injunction, complaint alleges, motion to dismiss, consumer, parties, condition precedent, compel arbitration, relevant 
market"
772,"milk, farmers, cooperative, Plaintiffs', conspiracy, prices, raw milk, dairy, processors, Defendants', marketing, 
antitrust, co-conspirators, outsourcing, monopsony, customer, farms, anticompetitive, plants, solicit, opines, 
membership, market share, non-solicitation, suppression, quotation, compete, marks, producers, proffer"
804,"antitrust, plant, conspiracy, motion to dismiss, allegations, energy, quotation, electric, marks, anticompetitive, 
business relationship, meeting of the minds, relevant market, adverse effect, rule of reason, third party, wholesale, 
markets"
811,"programs, accrual, statute of limitations, predicate act, injuries, concealed, Defendants', book of business, 
fraudulent concealment, Plaintiffs', loans, continuing violation doctrine, limitations period, diligence, recouped, 
discovery rule, four year, misrepresentations, four-year, invest, cases, misrepresenting, promising, borrowed, 
discover, alleges, cause of action, discovery, ownership, continuing violation"
823,"propane, allegations, removal, railway car, misrepresentation, delivery, trade libel, cause of action, declaratory 
relief, disparaging, oversupply, argues, fraudulent, parties, unfair, leave to amend, disruption, motion to dismiss, 
legal standard, defamation, fails, tie, intentional interference, factual allegations, punitive damages, untrustworthy, 
railyard, Lumping"
835,"patent, drug product, generics, infringement, listing, certifications, method-of-use, monopolization, plain meaning, 
bad faith, citizen's petition, manufacture, anti-competitive, regulations, cases, patent infringement, antitrust, 
compound, brand, reads, words, patentee, suggests, tariffs, argues, good faith, descriptions, lawsuit, monopoly 
power, interpretations"
865,"Plaintiffs', antitrust, Generics, Patent, named plaintiff, bosentan, motion to dismiss, class action, allegations, 
samples, accrued cause of action, expiration of a patent, statute of limitations, cause of action, anti-competitive, 
Pharmaceuticals, purchasers, expired, pricing, Counts, overt"
874,"anti-SLAPP, damages, federal court, lawsuit, punitive damages, attorney's fees, argues, cases, compensatory 
damages, baseless, motion to dismiss, separate action, issue of liability, special motion, choice-of-law, Plaintiffs', 
defamation, provisions, summary judgment motion, malicious prosecution, summary judgment, state court, punish, 
compensatory and punitive damages, abuse of process, cause of action, good faith, fee-shifting, prevailing, 
diversity"
886,"interface, relevant market, antitrust, allegations, merchants, competitors, motion to dismiss, direct connection, 
market power, markets, Merger, substitutes, submarket, excludes, fails"
892,"Settlement, Purchaser, notice, Lawsuit, generic, class plaintiff, class member, proposed settlement, discovery, class 
certification, class action, Plaintiffs', entities, antitrust, ezetimibe, purposes, approve, brand, mail, settlement 
agreement, recommendations, determines, parties, district court, proceedings, member of the class, remaining 
defendant, expedited, questions, rights"
915,"damages, umbrella, drywall, manufacturers, Undisputed, Defendants', purchasers, prices, antitrust, partial summary 
judgment, Gypsum, Plaintiffs', announced, increased price, anti trust law, federal law, summary judgment, 
conspiracy, indirect, Intermediaries, Homebuilder, Installer, matter of law, state law, Cartwright Act, harmonization, 
distributors, courts, nonconspiring, domestic"
930,"commissions, material fact, genuine dispute, cause of action, trade secret, violations, freight, matter of law, 
customers, expectancy, argues, account stated, conversion, parties, public interest, misrepresentation, third-party, 
fiduciary, preceding, factors, breach of contract, unjust enrichment, accrued, broker, applicable period of limitation, 
equitable tolling, civil conspiracy, burden of proof, counterclaims, chattel"
944,"Freight, antitrust, lease, district court"
948,"patents, generic, settlements, brand, drug product, settlement agreement, certification, infringement, antitrust, 
method-of-use, descriptions, counterclaim, conspiracy, expired, motion to dismiss, licenses, restraint of trade, 
monopolization, manufacturer, marketing, first-filers, allegations, induce, leave to amend, Pharmaceuticals, 
consolidated, asserting, lawsuits, invalid, parties"
961,"demurrer, cause of action, unfair, alleges, confer, prong, sufficient facts, Unfair Competition Law, fraudulent, pled, 
business practice"
965,"Compliance, Antitrust, civil penalty, documents, training"
970,"Dealer, Auction, conspiracy, boycott, heavy construction, second amended complaint, motion to dismiss, 
Manufacturer, merger, Counts, alleges, personal jurisdiction, state law claim, antitrust claim, new equipment, email, 
direct evidence, withhold, cases, dismissal without prejudice, rule of reason, used equipment, group boycott, 
competitor, antitrust, circumstantial evidence, state law, distributors, Defendants', relevant market"
983,"Anesthesia, Counterclaims, unjust enrichment, learned profession, monopolization, Plaintiffs', anesthesiologists, 
anesthesiology, employment agreement, factual allegations, restraint of trade, allegations, motion to dismiss, 
predicate act, disgorgement, Non-Compete, tortious interference, patients, market power, entities, licensed, unfair, 
mail, market share, wire fraud, negotiated, percent, prices, deceptive trade practices, dismissal with prejudice"
1008,"products, alleges, prices, monopoly power, antitrust, competitors, contracts, counterclaim, letters, exclusionary, 
sole-source, profilers, customers, markets, claimant, clustered, trademark, motion to dismiss, factual allegations, 
anticompetitive, geographic, consumers, lawsuit, antitrust claim, relevant market, purposes, bid, reasonable 
inference, market share, curricula"
1020,"tribal, sovereign immunity, tribes, motion to dismiss, entities, courts, antitrust, immunity, abrogated, arm, 
allegations, sua sponte, asserts, lack of subject matter jurisdiction, insufficient service, antitrust claim, pharmacies, 
construes, sovereign, argues, amend, subject matter jurisdiction, anti trust law, good cause, healthcare, filings, 
motions, summons, cure"
1033,"damages, retroactively, full consideration, repeal, summary judgment, changes, cases, decisions, substantial rights, 
cause of action, nonmoving party, provisions, savings, courts, effective date, retrospectively, genuine"
1042,"Align, scanner, iTero, anticompetitive conduct, anticompetitive, antitrust, monopoly, bundled, dental, discounts, 
scans, leveraging, allegations, rival, monopolization, manufacturers, termination, orders, Recommendation, 
competitors, digital, prices, impression, irrational, patient's, parties, reasons, fails, teeth, motion to dismiss"
1052,"anticompetitive, brokers, antitrust, listing, motion to dismiss, buyer-broker, allegations, policies, factual allegations, 
anti trust law, merchandise, inflated, seller, ascertainable loss, commission rate, commissions, conspiracy, 
practices, quotation, effects, survive, buyer, relevant market, Sherman Act, geographic, provisions, parties, adhere, 
unfair, lack of personal jurisdiction"
1062,"generic, Defendants', consumers, unjust enrichment, brand, class certification, purchases, consumer protection, 
damages, but-for, class member, antitrust, reimbursement, methodology, pharmacy, courts, state law, prices, 
overcharges, calculate, drugs, uninjured, anticompetitive conduct, motion to exclude, class action, entities, antitrust 
claim, reliable, pharmaceutical, rebates"
1108,"rights, permits, genuine, summary judgment, conspiracy, material fact, conversation, conspired, Counts, questions, 
deprive, courts, qualified immunity, religious, housing, tortious interference, summary judgment motion, violations, 
landlord, federal law, intimidating, Memorandum, interfere, reasons"
1120,"cause of action, parties, trial court, products, allegations, oral agreement, demurrer, rights, written assignment, 
written agreement, summary judgment, conversion, entities, respondents', representations, argues, accounting, 
assigned, assignee, unfair competition, joint venture agreement, leave to amend, arbitration, compensate, revised, 
subject matter, promises, pleaded, amend, breach of written contract"
1138,"franchisees, conspiracy, employees, fraudulent concealment, motion to dismiss, Sherman Act, allegations, 
Defendants', hiring, injunctive relief, franchise agreement, statute of limitations, preparation, Recruiting, antitrust"
1146,"patent, Mount, infringement, invalidity, allegations, motion to dismiss, rights, inventors, declaratory-judgment, 
patentee, prior art, contributed, declaration, notice, declaratory judgment, inequitable conduct, clamping, fraudulent, 
listings, counterclaim, lawsuit, pleaded, clips, comprising, unfair, inequitable-conduct, particularity, invented, argues, 
holder"
1162,"Belt, website, advertising, alleges, consumer, muscles, misleading, warranty, Toning, prong, plaintiff's claim, fat, 
general jurisdiction, judicial notice, representations, argues, forum state, strengthen, weight loss, unfair, express 
warranty, cause of action, targeted, workout, cleared, stomach, personal jurisdiction, replacement, violations, 
preempted"
1189,"allegations, complaints, termination, suspension, immunity, sexual, anthropology, harassment, courts, motion to 
dismiss, conspiracy, civil conspiracy, defamation, processes, Counts, adverse employment action, defamation 
claim, Defendants', notice, media, slander per se, investigations, retaliation, reputation, emergency, due process, 
deprivation, conclusory, subjected, grading"
1209,"import, commerce, antitrust, domestic, district court, Defendants', effects, Sherman Act, probable, preparedness, 
courts, Drugs, intent-based, export, anti trust law, allegations, biosimilar, anticompetitive conduct, Banana, foreign 
nation, Clayton Act, pharmaceutical, markets, words, reasonably foreseeable, transactions, pharmaceutical 
company, motion to dismiss, anticompetitive, conspiracy"
1228,"deposition, discovery, questions, interrogatory answer, advertisement, policies, unfair competition, interrogatories, 
coverage, interrogatory response, class action, prepare, answered"
1234,"warranty, engine, alleges, unfair, express warranty, unconscionability, implied warranty, vertical privity, warranty 
period, leave to amend, fraudulent, prong, merchantability, chain, motion to dismiss, manufacturer, limits, alleged 
breach, catastrophic, durational, concealed, assembly"
1240,"surcharges, fuel, customers, environmental, charges, default rate, class certification, deceptive, costs, ticket, 
damages, class member, records, purchase order, proposed class, rates, concrete, default, class representative, 
calculation, feasible, ascertainable, negotiated, plants, actual cost, partnership, delivery ticket, class action, 
delivery, environmental cost"
1255,"tax collection, Passengers, airlines, Exempt, Plaintiffs', allegations, enterprise, amended complaint, 
misrepresentations, airline ticket, travel, collected, residing, refund, concealment, obligations, conspiracy, 
preemption, ticket, fraudulent, antitrust, preempted, Amend, mail, racketeering, self-imposed, omission, motion to 
dismiss, predicate act, quotations"
1270,"antitrust, trial court, anti trust law, liaison, quotation, marks, services contract, anticompetitive, bidding, competitive 
bidding, competitors, substituted, bidder, municipalities, defendant's conduct, allegations, per se violation, relevant 
market, entities, antitrust claim, defense motion, Sherman Act, contends, motion to dismiss, rule of reason, present 
case, effects, pleaded, public bidding, purchasers"
1294,"patients, insurers, negotiate, network, providers, contracts, outpatient, prices, rates, exclusivity provision, 
foreclosure, in-network, inpatient, outpatient services, reimbursement, out-of-network, surgery, summary judgment, 
undersigned, damages, healthcare, causation, coercion, no evidence, RECOMMENDS, facilities, surgical services, 
antitrust, decreased, volume"
1313,"oncology, patients, referral, percent, provider, monopolization, cancer, oncologists, competitors, monopoly power, 
drugs, health insurance, insured, relevant market, network, pharmacy, savings, market share, navigator, specialty, 
terms, anticompetitive conduct, allegations, reimbursement, medication, negotiate, radiation, submarket, costs, 
contracts"
1343,"motorcycle, alleges, implied warranty, brakes, rider, wiring, motion to dismiss, primary jurisdiction, warranty, 
express warranty, duty to disclose, representations, privity, wheel, fraudulent concealment, purported, harness, 
courts, cases, unjust enrichment, claim for breach, cause of action, safety hazard, circumstances, limitations, 
skidding, tolling, argues, affirmative misrepresentation, declaratory judgment"
1356,"certification, radiologists, allegations, products, Sherman Act, franchisees, antitrust, franchise, monopoly, Diet, tied 
product, competitors, tying product, monopolization, specialty, markets, tie-in, sells, skill, buy, anticompetitive 
conduct, sold separately, anticompetitive, consisting, franchisor, customers, patients, package, argues, seller"
1365,"kickbacks, concealment, Sherman Act, mail, competitors, Plaintiffs', fraudulent, settlement, courts, motion to 
dismiss, horizontal, borrowers, statute of limitations, price fixing, pled, toll, wire fraud, entities, emails, due diligence, 
postage stamp, interstate, violations, wires"
1373,"conspiracy, interchange, merchants, networks, banks, member bank, cards, allegations, Defendants', redressability, 
restructuring, anticompetitive, injunctive relief, acquiring, issuing bank, Settlement, transactions, supracompetitive, 
adhere, antitrust, alteration, anti-steering, hub-and-spoke, Plaintiffs', ongoing, shares, competitors, cases, motion to 
dismiss, conspire"
1445,"pass-through, genuine dispute, overcharge, grant summary judgment, district court, expert opinion, class member, 
analyses, documentary evidence, record evidence, material fact, high prices, defendants', regression, Antitrust, 
Purchaser, Indirect, damages, suffice"
1448,"allegations, resident, damages, violations, civil penalty, patient, rights, plaintiff's claim, entity, motion to strike, 
discharged, unfair, fraudulent, regulation, licensee, injunctive relief, moot, owns, punitive damages, civil damages, 
ownership, DEADLINE, notice, chain, provide a service, alleged facts, care facility, civil action, controls, statute of 
limitations"
1460,"Counterclaims, antitrust, leave to amend, Sherman Act, asserting, diligence, cause of action, cytometers"
1464,"generic, consumer protection, manufacturer, motion to dismiss, antitrust claim, consolidated, Complaints, filer, 
drugs, final approval, mail, branded, license, anticompetitive, submits, state law, misrepresentations, centralization, 
patent, federal regulation, certification, antitrust, regulator, immunity, notice, fails, approval process, defense 
motion, federal court, patent holder"
1477,"exemption, motion to dismiss, cause of action, statute of limitations, allegations, diligent, scienter, discovery rule, 
violations, contract of purchase, notice, prong, fraudulent, provisions, buyers, unfair, disclose, developer, Securities 
Act, anti-fraud, tolling, concealed, advisory opinion, rescission, discovery, discover, right to rescind, falsity, invoked, 
misrepresentations"
1493,"iPic, conspiracy, clearances, summary judgment, theater, antitrust, license, damages, summary-judgment, trial 
court, distributors, exhibitors, movies, films, conspired, anti trust law, film industry, coconspirator, factors, antitrust 
violation, restraint of trade, anticompetitive, no-evidence, argues, circumstantial evidence, summary judgment 
motion, alleged conspiracy, antitrust case, material fact, Sherman Act"
1508,"license, convenient, witnesses, personal jurisdiction, venue, Defendants', employees, cellular, alleges, patent, 
entities, Licensors, district court, Technologies, royalties, local interest, non-party, state law claim, anticompetitive, 
headquartered, factors, injunction, antitrust, deference, suppliers, parties, initial disclosure, instant case, 
communications, negotiations"
1528,"motion to dismiss, personal jurisdiction, allegations, subsidiary, antitrust, Courts, generic, preparedness, discovery, 
samples, merits, manufacturing, general jurisdiction, plaintiff's claim, subject matter jurisdiction, Defendants', 
license, contacts, district court, forum state, anticompetitive, monopolization, moot, injunctive relief, unjust 
enrichment, leave to amend, common law, bioequivalence, injury-in-fact, redress"
1544,"settlement, Branded, Notice, settlement agreement, class member, Objectors, preliminary approval, final approval, 
settlement fund, entities, class action, Wholesale, suppliers, releases, interchange, damages, franchisee, 
merchants, antitrust, weighs, injunctive relief, class settlement, ascertainability, Claimants, parties, cards, proposed 
settlement, factors, attorney's fees, class period"
1632,"patent, heating, frac, monopolization, antitrust, in-line, motion to dismiss, Defendants', competitor, invention, 
antitrust liability, pleaded facts, market share, patent-infringement, markets, sham, factual allegations, monopoly 
power, Sherman Act, infringement, probability, licensees, inequitable conduct, anticompetitive, On-The-Fly, 
declarant, individual liability, relevant market, specific intent, customers"
1643,"patent, Plaintiffs', generic, Defendants', motion to exclude, market power, opine, launch, fair value, anticompetitive, 
summary judgment, procompetitive, settlement, invalidity, antitrust, switch, manufacturers, invention, bleeding, 
branded, effects, expert testimony, expert opinion, rule of reason, procured, sham, anticompetitive conduct, relevant 
market, merits, reasonable inference"
1676,"sealing, documents, confidential, exhibits, class certification, negotiations, public access, Recommendation, terms, 
portions, requests, trade secret, disclosure, email, declarations, competitors, pages, reimbursement rate, attaches, 
argues, commercial information, contracts, providers, Chart, excerpts, parties, judicial record, class action, 
Spreadsheet, alleges"
2000,"Film, Lanham Act, counterclaim, authorship, false advertising, misrepresentations, alleges, punitive damages, 
argues, unfair, reputation, advertising, asserts, prong, intentional interference, documentary, television series, 
Sandhu's Lanham Act, misrepresented, misleading, producer, records, declaratory judgment, economic relations, 
false designation, Copyright Act, coauthor, contends, creative, amend"
2012,"Retailer, conspiracy, antitrust, Complaints, purchaser, Plaintiffs', overcharge, allegations, motion to dismiss, co-
conspirator, Recommendation, settlement, prices, price-fixing, ezetimibe, damages, permanent injunctive relief, 
conspirator, consumer, violator, wheel, entirety, rimless"
2023,"antitrust, allegations, amended complaint, mortgage, short sale, quotations, diversity jurisdiction, antitrust claim, 
foreclosure judgment, purchase property, foreclosure, conspiracy, injunction, frivolous, entities"
2029,"numbers, Mobile, leasing, email, relevant market, antitrust, prices, registry, summary judgment, customers, 
monopolization, terms, negotiate, entities, codes, acquisition, termination, facilities, market power, conspiracy, 
consumer, products, acquire, restraint of trade, competitors, resellers, markets, output, conspiracy to monopolize, 
summary judgment motion"
2043,"discovery, trade secret, interrogatories, intellectual property, meet-and-confer, interrogatory response, responses, 
motion to compel, misappropriation, identification, supplemental, contends, confer, defense counsel, 
anticompetitive, parties"
2050,"prong, personal jurisdiction, unfair, consumer, allegations, shoes, conversion claim, economic loss rule, conversion, 
courts, defense motion, motion to dismiss, forum state, contractual, containers, unfair competition, forum-related, 
advertising, violations, inventory, contends, parties, selling, orders, general jurisdiction, breach of contract, plaintiff's 
claim, cause of action, competitor, practices"
