Page,Core Terms
695,"fuel, surcharge, shippers, defendants', class certification, prices, regression, base rate, plaintiffs', alleged 
conspiracy, conspiracy, railroad, class member, class period, predominance, customers, freight, injury-in-fact, 
antitrust, preponderance of evidence, damages, factors, negotiations, discounting, rates, quotations, common 
factor, class-wide, traffic, programs"
775,"class certification, case management, amended complaint, discovery, deadline"
778,"arbitration, eBooks, compel arbitration, proceedings, plaintiffs', arbitration agreement, class action, antitrust, costs"
784,"commerce, potash, import, cartel, prices, Sherman Act, effects, domestic, anti trust law, tons, alleges, foreseeable, 
purchasers, antitrust, global, foreign nation, markets, export, sales, reasonably foreseeable, transactions, fertilizer, 
subject-matter, customers, producers, output, district court, world market, consumers, entities"
801,"commissions, broker, tortious interference, motion to dismiss, hire, photographs, salesperson, copyright 
infringement, racketeering activity, real estate, non-compete, violations, antitrust, alleges"
808,"allegations, enterprise, mortgage, subsidiary, loans, Prospectus, conspiracy, cause of action, entities, underwriting, 
depositor, investor, misrepresentation, civil conspiracy, promise, cases, mortgage loan, representations, courts, 
intra-corporate, securitization, Certificates, reasons, negligent misrepresentation claim, special relationship, transfer 
title, racketeering, parties, negligent misrepresentation, motion to dismiss"
830,"town center, mixed use, documents, Tract, false and misleading, Sherman Act, anti trust law, allegations, 
conspiracy, geographic, residents, requests, oppose, sham"
839,"allegations, customers, argues, counterclaim, manufacturer, organ, preservation, lawsuit, monopoly power, motion 
to dismiss, Lanham Act, advertising, consumers, communications, deceptive, confidential information, amended 
complaint, abuse of process, market power, contends, products, asserts, agrees, discovery, prices, label, sham, 
confidentiality agreement, false designation, passing off"
861,"alleges, competitors, Networking, Sherman Act, antitrust, products, vendors, relevant market, customers, statute of 
limitations, boycott, motion to dismiss, anti trust law, market power, membership, unfair competition, rule of reason, 
Technology, announced, restrain, overt, lock"
869,"advertising, antitrust, affiliation, programming, network, anti trust law, allegations, competitor, television, contends, 
prices, Broadcasting, conspiracy, market power, predatory, network affiliation, anticompetitive, foreclose, hiring, 
cases, spot, motion to dismiss, denigrating, distributor, proprietary, conspiring, consumer, stations, enforcement 
mechanism, advertising revenue"
877,"royalties, partnership, recording, unfair, fraudulent, allegations, individual member, consumers, contracts, parties, 
royalty payment, motion to dismiss, download, licenses, music, prong, business practice, contends, sentence, 
songs, contractual, courts, entity, unfair business practice, reasonably susceptible, factual allegations, susceptible, 
conclusory, references, ambiguity"
890,"batteries, separators, deep-cycle, customers, acquisition, motive, competitor, plant, producers, prices, argues, 
divestiture, lessen, effective, products, acquire, merger, relevant market, Clayton Act, concentration, markets, sales, 
anticompetitive, manufactured, monopoly, compete, switch"
901,"purchaser, interchange, district court, conspired, co-conspirator, indirect, price fixing, banks, damages, network, 
Plaintiffs', conspiracy, consumers, ownership, merchant, realistic possibility, antitrust, associations, pass-on, 
summary judgment, anti trust law, cardholder, prices, seller, card-issuing, overcharge, discount, card, alleged 
conspiracy, price-fixing"
921,"patent, generic, antitrust, settlement, manufacturer, FTC, infringement, class member, defendants', district court, 
challenging, patent holder, pharmaceutical, brand, certification, FDA, license, patent infringement, plaintiffs', lost 
profits, parties, potassium chloride, damages, invalid, class certification, Hatch-Waxman Act, Tamoxifen, courts, 
variations, monopoly"
947,"settlement, Notice, egg, class action, class member, discovery, factors, parties, settlement agreement, Plaintiffs', 
damages, products, Subclasses, purchasers, Shell, risks, cooperation, antitrust, approving, predominance, final 
approval, weigh, proposed settlement, attorney's fees, expenses, class certification, Producer, entities, settlement 
amount, Consolidated"
976,"settlement, egg, Notice, class action, class member, discovery, factors, Plaintiffs', parties, settlement agreement, 
damages, cooperation, Subclasses, risks, purchasers, products, antitrust, Consolidated, predominance, documents, 
shell, weigh, class certification, terms, proposed settlement, merits, negotiations, Defendants', entities, producer"
1003,"APIs, operating system, namespace, withdraw, middleware, no evidence, monopoly, argues, products, Sherman 
Act, email, reasons, exposed, beta, word processing, developers, dialog, anticompetitive, full-featured, competitors, 
customized, software, barrier, damages, markets, spreadsheet, programs, functionality, manufacturing, monopolize"
1019,"CPG, vitamin, subsidiary, personal jurisdiction, cases, transaction of business, Pharmaceutical, venue, Clayton Act, 
manufactures, contacts, long-arm, products, sales, court's jurisdiction, service of process, factors, selling, summary 
judgment, board meeting, press release, courts, plaintiffs', contracts, purposes, anti trust law, federal court, price-
fixing, meetings, genuine"
1032,"insurers, insurance business, cooperation, McCarran-Ferguson Act, title insurance, rating bureau, title-insurance, 
antitrust, district court, regulation, rates, Valentine Act, filed-rate, antitrust claim, rate-making, exempt, variable 
annuity, anti trust law, rate-setting, legislative intent, general provision, provisions, spreading, commerce, antitrust 
action, rate making, risk-spreading, injunctive, prevails, sections"
1046,"alleges, Sherman Act, scales, intentional interference, processing, antitrust, food, promissory estoppel, promise, 
price discrimination, antitrust claim, cause of action, Robinson-Patman Act, aftermarket, contractual, refurbished, 
monopolize, contracts, packaging, catalog"
1053,"broker, commission rate, buyer's, Defendants', conspiracy, listing, pricing, subsidiaries, commissions, conspired, 
direct evidence, Realtors, charging, Rebate, full commission, Deposition, summary judgment, supra-competitive, 
Additionally, inducements, self-interest, comments, broker's commission, alleged conspiracy, real estate, 
transactions, commission policy, competitors, decisions, listing broker"
1076,"cause of action, shifts, trauma, pediatric, surgeons, Cartwright Act, back-up, trauma center, assigned, staffing, 
general surgeon, antitrust, statute of limitations, oral contract, trial court, conspiracy, surgery, demurrer, promise, 
unfair, anticompetitive, violations, equitable, summary judgment motion, limitations period, restraint of trade, 
quantum meruit, policies, equitable estoppel, anti trust law"
1086,"nFinanSe, card, Network, reload, retailers, distributor, conspiracy, horizontal, distribute, providers, contracts, 
breached, motion to dismiss, alleges, dual, offering, e-mails, packs, terms, hub-and-spoke, compete, Launch, join, 
pleads, rule of reason, case-by-case, spokes, price fixing, pricing, distribution agreement"
1098,"foreclosure, allegations, trust deed, fraudulent, recorded, documents, notice, default, promissory note, quiet title, 
cause of action, foreclose, punitive damages, borrower, declaratory relief, lender, fails, irregularities, initiate, 
misrepresentation, indebtedness, robo-signing, purported, unfair competition, business practice, securitization, 
particularity, defendants', references, rights"
1117,"federal court, state court, federal issue, patent, federal law, state-law, cases, legal malpractice claim, exercise 
jurisdiction, federal jurisdiction, antitrust, disputed, anti trust law, subject-matter, embedded, exclusive jurisdiction, 
cause of action, Sherman Act, federal patent law, malpractice claim, federal question, trial court, patent law, legal 
malpractice, federal-question, state-court, mandamus, federal district court, malpractice action, federal interest"
1131,"patent, fan, air, nozzle, bladeless, antitrust, slit, ring, infringement, air flow, sham, motion to dismiss, patent office, 
translation, counterclaim, discharging, retailers, baseless, lawsuit, allegations, customers, omission, blades, patent-
holder, invention, assembly, spacers, surface, threats, tilt"
1146,"potatoes, conspiracy, join, dehydration, allegations, grading, venture, growers, joint venture, purchasers, fresh, 
entity, plaintiffs', complaints, amended complaint, motion to dismiss, participated, cooperative, reasonable 
inference, conspirator, defendants', pretextual, supplies, prices, teams, summary judgment motion, factual 
allegations, summary judgment, supply-reduction, marketing"
1160,"preferred provider, chiropractors, provider, chiropractic, insurance commissioner, district court, plaintiffs', 
exemption, regulations, settlement, private cause of action, summary judgment, insurer, healthcare, competition 
law, state action, licensed, provisions, settlement agreement, antitrust claim, anti trust law, discriminatory, rates, 
amended petition, antitrust, coverage, plans, violations, approving, immunity"
1181,"district court, discovery, conspiracy, conversation, defendants', summary judgment, antitrust, prices, factors, 
helicopter, direct evidence, amended complaint, increased price, concerted action, allegations, conspired, 
quotation, offshore, marks, circumstantial evidence, additional discovery, price fixing, fix prices, deposition, non-
moving, genuine, cases, grant of summary judgment, concerted activity, competitor"
1193,"Bankrate, customer, pricing, conspiracy, competitors, allegations, Antitrust, predatory, price-fixing, Websites, 
monopoly, markets, argues, co-branding, conspired, products, cartel, pleaded, divide, allocate, listings, Sherman 
Act, co-conspirators, contracts, relevant market, Advertisements, compete, anticompetitive, network, concerted 
action"
1208,"Haulers, circuit court, damages, two-year, notice, waiting period, trash collection, contracts, political subdivision, 
waste collection, bids, collection, districts, provide a service, solid waste, two year, entities, legislative intent, 
unincorporated, environmental regulation, court of appeals, waste management, provisions, implied in law contract, 
prejudgment interest, measure of damages, private entity, regulation, Ordinance, antitrust"
1230,"antitrust, alleges, mainframe, six-month, market share, mainframe computer, antitrust claim, competitors, 
purchaser, actual damage, customers, asserts, motion to dismiss, anti trust law, monopolization, Defendants', 
deceptive, conclusory allegation, factual allegations, anticompetitive, modified, unfair"
1236,"advertising, advertising injury, manufacturers, conspiracy, antitrust, Concrete, insured, Cement, underlying action, 
Defendants', coverage, prices, misappropriation, indirect, conceal, increased price, purchasers, policies, 
anticompetitive, costs, duty to defend, class action, allegations, plaintiffs', complaints, felony"
1243,"bid, pricing, predatory, municipal, entities, law enforcement service, protected interest, police service, commerce, 
proposals, competitors, zone"
1253,"Indictment, Plaintiffs', conspiracy, inquiry notice, antitrust, municipal, co-conspirators, amend, statute of limitations, 
derivatives, tolling, futile, propose an amendment, media, alleged conspiracy, limitations, alleges, undue delay, 
investigations, antitrust violation, tolling statute, leave to amend, municipal bond, probable, brokers, limitations 
period, former employee, anti trust law, institutions, articles"
1267,"increased price, pricing, announced, district court, grade, summary judgment, antitrust, competitors, conspiracy, 
plaintiffs', customers, price-fixing, decisions, manufacturers, defendants', coated, match, price fixing, phone call, 
conversation, causation, cwt, act independently, communications, collusion, tends, sufficient evidence, alleged 
conspiracy, fix prices, Sherman Act"
1286,"allegations, conspiracy, travel agency, submarkets, Connect, monopolize, airline, second amended complaint, 
motion to dismiss, reasonable inference, compete, alleged facts, customers, alleged conspiracy, senior executive, 
group boycott, flights, sales, travel agent, negotiations, horizontal, conspired, commerce, monopoly, booking, 
restraint of trade, rule of reason, customer-allocation, competitors, subscriber"
1296,"prices, filed rate doctrine, rates, milk, USDA, dairy, producers, regulations, minimum price, raw milk, formulas, 
district court, tariff, misreporting, reporting, dry milk, retroactively, manufactured, plaintiffs', damages, nonfat, 
calculated, purposes, farmers, courts, dairy product, Agricultural, contracts, incorrect, carrier"
1337,"defendants', domestic, panels, commerce, prices, deposition testimony, Sherman Act, negotiations, mobile, injury 
claim, conspiracy"
1353,"patents, license, terms, intellectual property rights, nondiscriminatory, contends, technology, damages, disclose, 
immunity, organizations, antitrust, policies, declaration, antitrust claim, rights, patent infringement, patent 
application, standards-setting, infringement, chipsets, unfair competition, cases, breach of contract claim, district 
court, contractual, defenses, tortious interference, claim preclusion, third-party"
1373,"bid, auction, pricing, antitrust, predatory, alleges, Towing, bidder, competitors, vendor, Violations, expectancy, 
tortious interference, Sherman Act, motion to dismiss, conspiracy, unlisted, buyer, business relationship, antitrust 
claim, disappointed, monopolize, consumers, charging, transportation costs, bidding process, relevant market, 
defendants', predator, protest"
1393,"customers, matching, purchasers, favored, pharmacies, plaintiffs', defendants', Robinson-Patman Act, price 
discrimination, antitrust, sales, competitive injury, retail, damages, parties, lost sales, transactions, summary 
judgment, pricing, patients, summary judgment motion, per year, de minimis, competitors, discovery, designated, 
prescriptions, manufactured, profits, dealer"
1409,"Patents, allegations, antitrust, technology, conversion, market power, monopolize, license, Sherman Act, rights, 
competitors, biomass, motion to dismiss, relevant market, terminate, barriers, consolidate, conspiracy, municipal, 
lawsuit, fails"
1416,"arbitration, arbitration agreement, class action, unenforceable, vindicate, federal statute, argues, rights, arbitration 
provision, antitrust claim, subscriber, costs, parties, statutory right, compel arbitration, attorney's fees, 
unconscionable, Sherman Act, invalidate, void"
1423,"rights, arbitration, Patent, forum state, products, contacts, preliminary injunction, personal jurisdiction, studies, 
prongs, arbitration award, Beverage, website, marks, venue, sublicense, alleges, merits, exclusive license, 
exclusive right, negotiations, advertising, motion to dismiss, quotation, effects, factors, exercise of personal 
jurisdiction, distributing, injunction, marketing"
1442,"technology, working group, positioning, alleges, standardization, conspiracy, amended complaint, networks, 
standalone, asserts, Defendants', simulations, implementations, products, antitrust, mobile, motion to dismiss, 
Sherman Act, carriers, anticompetitive, handset, progress, telecommunications, manufactured, ripeness, factors, 
alleged conspiracy, direct evidence, accuracy, meetings"
1464,"prices, drugs, discovery, plaintiffs', conspiracy, defendants', motions, pharmaceutical, third amended complaint, 
documents, summary judgment, depositions, products, declaration, floor, merits, practices, pass-on, 
disqualification, cause of action, summary judgment motion, Marketing, parties, unfair, allegations, antitrust, 
conspired, wholesale, Cartwright Act, exhibits"
1500,"prices, customers, damages, increased price, plaintiffs', blood, predominance, antitrust, conspiracy, products, price-
fixing, reagents, class certification, purchasers, calculating, models, class period, estimate, but-for, duopoly, 
certification, defendants', benchmark, class member, merits, cases, fraudulent concealment, yardstick, parties, 
methodology"
1531,"immunity, damages, sovereign immunity, allegations, diversity, rights, qualified immunity, recommendation, 
Disabilities, Treaty, factual allegations, international law, cause of action, territory, license, suits, legislative 
immunity, declaration, references, parties, waived"
1542,"prices, class certification, increased price, announcements, conspiracy, class member, damages, predominance, 
cartel, Plaintiffs', titanium dioxide, regression, class-wide, antitrust, class period, price-fixing, alleged conspiracy, 
products, class action, Defendants', appointed, factors, commonality, quotations, artificially, purchasers, courts, 
named plaintiff, price fixing, implemented"
1604,"Band, spectrum, Cellular, allegations, roaming, Block, conspiracy, monopolize, wireless, motion to dismiss, 
Sherman Act, manufacturers, antitrust, licenses, concerted action, carriers, Interoperability, competitors, 
speculative, Auction, factual allegations, anti trust law, comments, oral argument, technology, delaying, relates, 
mobile, monopoly power, parties"
1622,"advertisements, disclosure, annual fee, consumer, safe harbor, Regulation, unfair, quotation, marks, district court, 
card, alleges, Reward, online, documents, Terms, fraudulent, courts, disclosure document, authenticity, disclose, 
motion to dismiss, credit card, terms and conditions, business practice, misleading, concealed, unfair competition, 
deceptive, deceived"
1645,"iPhone, glass, consumer, cause of action, allegations, housing, phone, warranty, unfair, omissions, marketing 
materials, leave to amend, practices, dropped, unjust enrichment, misrepresentations, misleading, circumstances, 
cracked, reasons, representations, resistance, contends, disclose, argues, express warranty, advertised, fraudulent, 
smartphone, marketing"
1654,"attorney's fees, district court, state court, removal, antitrust, state-law, federal issue, interpreting"
