Page,Core Terms
551,"settlement agreement, immunity, anticompetitive, settlement, prices, anti trust law, antitrust, tobacco, 
Manufacturers, output, supervision, cigarette, tobacco company, market share, state action, petitioning, private 
party, cartel, Qualifying, sovereign, Sherman Act, restrictions, Settling, antitrust liability, right of petition, Non-
Participating, wholesalers, pack, sovereign state, state policy"
586,"attorney general, discovery, trial judge, assigned error, trial court, cause of action, monopolies, urges, no cause of 
action, antitrust, commerce, demands, monopolize, asserts, damages, unfair trade practice, judgments, petitions, 
pleadings, amended petition, writ denied, combinations, conspiracies, allegations, sustaining, notice, prices, cases, 
peremptory exception, restraint of trade"
604,"renewal, distributor, parties, promise, district court, termination, products, terms, distributorship, negotiate, good 
faith, representations, parol evidence rule, written agreement, fraud claim, antitrust, dealers, grant summary 
judgment, promissory estoppel, sales contract, manufacturer, integration, Territory, brand, written contract, 
expiration, franchise, cases, parol, exclusive territory"
617,"immunity, Credentials, good faith, review committee, state action, privileges, recommendations, peer review 
process, board of directors, fair hearing, peer review, court of appeals, staff, damages, patient, reasonable belief, 
cardiology, private hospital, review process, trial court, deprivation, parties, governing board, reviewing body, 
antitrust, invasive, purposes, entity, reasonable effort, provisions"
641,"antitrust, motion to dismiss, personal computer, anticompetitive, allegations, consumers, purchasers, Explorer, 
appears, upgrade"
647,"Manufacturer, antitrust, reasonable cause, specifications, attorney general, hardware, Distributors, door, antitrust 
violation, objective evidence, investigator, information relevant, conspiracy, products, restraint of trade, recipient, 
bids, public building, trial court, courts, subpoenas, violation of antitrust laws, substantial compliance, criminal 
proceeding, documents, subpoena duces tecum, proper demand, competitors, provisions, gathering"
673,"milk, filed rate doctrine, damages, orders, rates, prices, antitrust, attacking, calculate, marketing order, federal 
agency, circuit court, rulemaking, milk producer, manipulation, appellants', Marketing, precludes"
681,"district court, Windows, browser, operating system, software, consumers, fact finding, bundling, monopoly, Java, 
integration, conclusions of law, Sherman Act, monopoly power, barriers, anticompetitive, developers, users, 
products, rival, monopolization, platform, plaintiffs', middleware, remedies, license, technological, restrictions, 
Apple, cases"
757,"purchasers, lorazepam, generic, manufacturers, antitrust, clorazepate, defendants', certifying, class action, indirect, 
class member, monopolization, predominate, conspiracy, prices, plaintiffs', drugs, overcharge, tablets, products, 
damages, cases, class certification, Clayton Act, pharmaceutical, subsidiary, entities, affiliates, price-fixing, Shoe"
786,"indirect, purchasers, payors', antitrust, generic, brand, defendants', conspiracy, allegations, terazosin, named 
plaintiff, hydrochloride, suits, Counts, intrastate, commerce, interstate, drugs, unjust enrichment, charges, motion to 
dismiss, court of appeals, state law, anti-competitive, unfair competition, claim for relief, antitrust claim, anti trust 
law, consumer fraud, plaintiffs'"
806,"policies, policyholders, insurer, transferred, contends, trial court, cause of action, obligations, insurance department, 
insurance company, unfair, sustain a demurrer, original insurer, appellants', demurrer, alleges, notice, legal 
consequence, present suit, declaratory, reinsurance, doctrine of primary jurisdiction, complaint states, declaration, 
justiciable, disclaimed, misleading, deceptive, practices, insurance commissioner"
823,"cigarettes, smuggling, courts, cases, smugglers, alleges, Defendants', customers, revenue law, sovereign, cigarette 
smuggling, distributors, foreign sovereign, authorities, shipment, Tobacco, shipped, documents, Clayton Act, 
conspiracy, comity, separation of powers, implicated, launderers, destined, damages, contraband, injuries, subject 
matter jurisdiction, government entity"
871,"Counterclaim, patent, license, antitrust, manufacturers, technology, prices, anti trust law, conspiracy, television, 
allegations, television set, infringement, consumers, price-fixing, pleadings, terms, motion to dismiss, 
subcommittee, concerted refusal, antitrust claim, anticompetitive, monopsony, boycott, holder, invent, alleged 
conspiracy, monopsonistic, conversation, negotiations"
882,"aircraft, customers, summary judgment, manufacturer, relevant market, submarket, installation, products, lock-in, 
supplier, navigation, interface, shipset, costs, integrated, purchasing, equipped, general aviation, monopolization, 
sells, aftermarket, switching, exploit, licensed, flight, antitrust claim, sophisticated, allegations, antitrust, negotiate"
896,"copper, cathode, prices, purchaser, concentrate, scrap, third party, Metals, producers, supplier, manipulation, 
antitrust, traders, bought, damages, smelters, anode, hedging, semi-fabricators, blister, manufacturing, fabricated, 
markets, defendants', overcharge, customers, refinery, wire, buy, premium"
913,"Carriers, prices, Newspaper, antitrust, Sherman Act, price discrimination, relevant market, cause of action, 
conspiracy, purchasers, customers, allegations, competitive injury, motion to dismiss, primary-line, geographic, 
home delivery, interchangeability, competitors, delivery, products, anticompetitive, secondary-line, monopolize, 
sales, individual defendant, Defendants', viable, anti trust law, resale price"
939,"tobacco, conspiracy, defendant manufacturer, auction, prices, bids, Buyers, allegations, quota, Sherman Act, 
domestic, Manufacturers', competitors, cigarette, conspired, percent, antitrust, Defendants', intentions, monopsony, 
immune, rig, violations, allocate, abused, purchases, monopoly, leaf, oligopsony, alleged conspiracy"
960,"commerce, subject matter jurisdiction, export, defendants', plaintiffs', motion to dismiss, anti trust law, travel agent, 
reservation, antitrust, effects, commission rate, foreign nation, Sherman Act, conspiracy, domestic, import, carrier"
969,"routes, flights, prices, airline, slots, percent, predatory, incremental, passengers, tickets, bundled, monopoly power, 
costs, monopolize, antitrust, monopoly, sales, Sherman Act, markets, losses, competitors, airport, summary 
judgment, carriers, transatlantic, consumers, bookings, recouped, anti trust law, district court"
986,"resin, trade secret, district court, misappropriated, sheeting, manuals, customized, injunction, carrier, tape, 
permanent injunction, founders, damages, summary judgment, formulations, operating procedure, unfair 
competition, polystyrene, matter of law, manufacturing, disclosing, disclosure, enjoining, tortious interference, 
formula, court's decision, defendants', products, induced, secret"
1008,"district court, damages, properties, brokers, referral, sales, discovery, alleges, markets, unfair, grant summary 
judgment, repetition, records, argues, summary judgment, speculative, contends, Veterans, reasonable certainty, 
real estate company, civil conspiracy, bank account, lost profits, purchasers, antitrust, deposit, unfair trade practice, 
estimated, resale, grant of summary judgment"
1021,"pipeline, barge, rates, carrier, guidelines, adequacy, transportation, prices, rate increase, ammonia, costs, 
anhydrous, contends, replacement cost, market power, methodology, terminals, shipping, traffic, shippers, raising, 
matching, storage, initial order, effective, railroad, amend, pre-increase, ratemaking, retailers"
1038,"preemption, federal law, Federal Power Act, Plaintiffs', removal, federal court, state law claim, preempts, federal 
question, cause of action, anticompetitive, Cartwright Act, recharacterized, federal claim, state law, unfair, state 
court, exclusive jurisdiction, well-pleaded, federal jurisdiction, reasonable rate, energy, federal government, 
regulated, motions, occupy, cases, terms"
1054,"fraudulent inducement, parties, allegations, merger, Counterclaim, conspiracy, compulsory counterclaim, 
Inducement, fraudulently induce, tort claim, choice of law, Counts, good faith, tortious interference, 
misrepresentation, asserts, argues, business relationship, Declaratory, fraudulent, merger agreement, particularity, 
contends, promise, forum selection clause, motion to dismiss, intentional interference, applicable law, third-party, 
terms"
1106,"generic, anti trust law, antitrust, patent, district court, consumer, anticompetitive, patent infringement, competitor, 
damages, counterclaim, marketing, profits, injury-in-fact, certification, preparedness, injunctive relief, regulation, 
covenant, products, pioneer, argues, prices, dismissal with prejudice, patent holder, Clayton Act, Pharmaceutical, 
plaintiffs', ancillary, effective"
1131,"beer, distributors, summary judgment, territory, wholesale, summary judgment motion, conversation, prices, 
prospective business relationship, tortious interference, deposition, keg, pet, sell beer, interfered, Antitrust, retailers, 
unlawfully, hearsay, deposition testimony, conspiracy, tortiously, conspired, no-evidence, matters, business 
relationship, matter of law, non-movant, overruling, employees"
1149,"newspaper, Antitrust, summary judgment, renew, newspaper publication, conspiracy, parties, Partial, summary 
judgment motion, establishment, amend, split, antitrust immunity, separate entity, combine"
1155,"dealers, conditioning, plaintiffs', class certification, accessories, discretionary, predominate, announcement, class-
wide, class action, class member, damages, proposed class, coercion, lease, defendants', purchasing, questions, 
lessor's, common issue, tied product, unwanted, certify, satisfies, tying product, mail, proposed defense, 
misrepresentations, contractual, gasoline"
1181,"antitrust, prices, acquisition, district court, prima facie, isos, pool, cal-hypos, anti trust law, plaintiffs', Products, 
anticompetitive, manufacturers, markets, repackagers, costs, Clayton Act, branded, proceedings, sanitizers, 
predatory, decrease, lessen, conclusions of law, dry, collateral estoppel, fact finding, market share, defendants', 
wholesalers"
1194,"billboard, antitrust, landlords, district court, permits, lease, causation, negotiate, advertising, causal, summary 
judgment, exclusionary, outdoor, drill"
1203,"Network, newspapers, advertising, motion to dismiss, relevant market, antitrust, acquisition, monopolize, 
allegations, conspiracy, Sherman Act, newspaper advertising, Clayton Act, discovery, conspiring, unfair 
competition, infringement, defendants', damages, suburbs, price discrimination, commodities, plaintiffs', Courts, 
weekly, media, amended complaint, complaint alleges, antitrust claim, anti trust law"
1225,"district court, material cause"
1229,"conspiracy, antitrust, dealers, concealment, price-fixing, fraudulent concealment, self-concealing, prices, plaintiffs', 
purchaser, defendants', allegations, courts, alleged conspiracy, affirmative act, cases, horizontal, conspirators, 
consumers, meetings, statute of limitations, vertical, relevant market, supra-competitive, parties, secrecy, notice, 
tolled, antitrust violation, motion to dismiss"
1254,"license, lawsuits, racing, Defendants', horse racing, election, immunity, Grounds, sham, anticompetitive, Investors, 
referendum election, alleges, antitrust, campaign, asserts, original complaint, adjudicatory, lobbying, antitrust 
liability, license application, sham exception, race track, misrepresentations, summary judgment, intervened, 
contesting, urge, res judicata, Plaintiffs'"
1282,"settlement, class member, settlement agreement, parties, satellite, games, season, class action, discounts, 
merchandise, television, package, attorney's fees, plaintiffs', consumer, damages, broadcast, expenses, costs, 
settlement fund, final approval, regular, defendants', afternoon, coupons, anti trust law, cable television, football, 
courts, football season"
1304,"products, conspiracy, distributor, manufacturer, converting, product line, terminate, contends, abrasives, meetings, 
effects, anticompetitive, district court, Region, distributorship, business relationship, tortious interference, implied 
contract, summary judgment, Sherman Act, selling, sales, genuine issue of material fact, decision to terminate, 
promissory estoppel, rule of reason, assurances, argues, circumstantial evidence, restraint of trade"
1321,"Surgical, antitrust, manufacturers, products, distribution contract, distributor, dissectors, balloon, repair, vertical 
integration, motion to dismiss, direct sale, acquisition, termination, competitor, integrates, monopolist, surgery, 
hernia, rug"
1325,"Surgical, antitrust, manufacturers, products, distribution contract, distributor, dissectors, balloon, repair, vertical 
integration, motion to dismiss, direct sale, acquisition, termination, competitor, integrates, monopolist, surgery, 
hernia, rug"
1328,"license, Gaming, amended complaint, alleges, riverboat, corruption, antitrust, cause of action, conspiracy, 
Certificate, berth, preliminary approval, accrual, discovery, immune, limitations period, licensing process, anti trust 
law, Indictment, lobbying, damages, Casino, Counts, Sherman Act, rec, standing order, diligence, parties, argues, 
pleads"
1353,"generic, doxycycline, branded, allegations, antitrust, manufacturer, anti trust law, monopoly power, pioneer, 
consumer, prices, patent, Additionally, marketed, price discrimination, generic drug, pharmaceutical, reasons, 
drugs, restraint of trade, monopolization, mislabeling, packaging, inserts, active ingredient, Sherman Act, Lanham 
Act, anti-competitive, marketplace, misleading"
1372,"pharmacies, prescriptions, insurer, regulation, enrollees, insurance company, preemption, insurance business, state 
law, regulate insurance, provider, provisions, preempted, saving clause, drugs, plans, health maintenance 
organization, insurance industry, employee benefit plan, mail order, McCarran-Ferguson Act, benefits, factors, 
network, retail, saved, fill, policyholders, contractual, contracts"
1386,"pricing, conspiracy, market share, purchases, producers, customers, corn, Plaintiffs', list price, meetings, lysine, 
collusion, competitors, citric acid, conspire, volume, announced, price fixing, Sweeteners, sales, negotiations, 
tapes, alleged conspiracy, price list, quarterly, plant, suppliers, trade association, products, gained"
1422,"damages, overcharge, purchasers, plaintiffs', prices, indirect, consumers, antitrust, class certification, operating 
system, class action, estimate, certification, monopoly, class member, end-users, products, cases, methodologies, 
calculation, predominate, discovery, software, distributors, Reply, price-fixing, regression, amended complaint, 
classwide, certify"
1439,"summary judgment, customers, state court, tortious interference, summary judgment motion, fails, breach of 
contract claim, federal court, matter of law, Recommendation, commissions, parties, alleges, interfered, antitrust, 
revise, reconsideration motion, agency agreement, cellular, reasons, reconsideration, limitations, accounting, 
competitor, nonmoving, price discrimination, right to change, district court, conversion, sales"
1460,"corrugated, sheets, linerboard, Box, purchases, plaintiffs', prices, class certification, conspiracy, proposed class, 
named plaintiff, class action, predominate, damages, class member, products, containers, defendants', questions, 
antitrust, alleged conspiracy, class period, price-fixing, co-conspirators, allegations, output, adequacy, increased 
price, entities, merits"
1497,"Theatres, depositions, films, merger, block-booking, discovery, allegations, Pictures, movies, defendants', depose, 
movie theater, exhibitors, pricing, distributor, exhibition, senior, Sherman Act, high-ranking, questioned, firm-term, 
chain"
1509,"commerce, Robinson-Patman Act, concrete, enterprise, sales, summary judgment, manufactured, interstate, hand 
tools, plant, quality control, contends, racketeering activity, predicate act, no evidence, interstate commerce, 
contracts, addendum, bids, fish, de minimis, Machinery, asphaltic, batching, alleges, Oil, instrumentality, 
conspiracy, intrastate, conveyor"
1523,"summary judgment motion, conspiracy, kickbacks, argues, prices, enterprise, counts, constructive trust, 
involvement, continuity, breach of fiduciary duty, summary judgment, consumer fraud, instant case, terminated, 
deception, delicto, bribes, peri, price fixing, participated, accounting, fiduciary, purchases, consumer, motions, 
mutual, paying, kickback scheme, no evidence"
1547,"trial court, adhesives, trade secret, tortious interference, misappropriation, asserts, consulting agreement, argues, 
legal malice, non-compete, lawsuit, trial court's conclusion, objectively reasonable, urethane, damages, reply brief, 
confidentiality, manufacture, reactive, automotive, customers, moisture, vacation, formula, cured, malicious, 
inducing, assigns, unfair, deceptive trade practices"
1565,"defendants', counterclaim, patent misuse, antitrust, malicious, seed, invasion of privacy, motion to dismiss, 
monopolize, trespass, lawsuit, markets"
1572,"umpires, plaintiffs', overrules, defamation, preempt, legal insufficiency, retainer agreement, alleges, preliminary 
objection, unjust enrichment, fraudulent conveyance, disparagement, defamatory, protects, Counts, bargaining, 
tortious interference, contract claim, false light, predecessor's, defendants', conspiracy, disagrees, prohibits, 
successor, SUSTAINS, immunity, contractual relationship, injurious falsehood, incompetence"
1588,"purchasers, generic, defendants', terazosin, class action, damages, hydrochloride, class member, plaintiffs', 
antitrust, prices, predominate, overcharge, drugs, conspiracy, accords, common question, formula, class 
certification, proposed class, calculate, individualized, common questions of law, prerequisite, substitution, 
discounts, branded, adjudicating, questions, estimate"
1604,"travel agent, airline, Travel, motion to dismiss, commissions, advertising, defendants', horizontal, antitrust, definite 
statement, travel service, publishers, seats, general agent, allegations, conspiracy, notice, cases"
1614,"brackets, dealer, orthodontists, advertising, orthodontic, conspiracy, manufacturer, complaints, customers, 
distributors, dentists, products, Defendants', pharmacies, antitrust, marketing, Dental, output, matter of law, 
seminar, concerted action, market power, threats, present evidence, relevant market, believes, trade association, 
anticompetitive, competitors, concerted"
1638,"pay telephone, summary judgment, barriers, competitors, plaintiffs', antitrust, monopoly power, providers, 
consumers, relevant market, geographic, anti trust law, Airport, parties, prices, compete, antitrust claim, no 
evidence, monopolization, inelastic, telephone, territory, site, partial summary judgment, restraint of trade, 
undisputed, contracts, genuine, network, firms"
1650,"continuing violation, damages, fly-drives, cause of action, key language, statute of limitations, four year, 
interpretations, antitrust, accrue, antitrust statute, summary judgment, limitations period, federal law, accrued cause 
of action, fraudulent concealment, continuing conspiracy, anti trust law, entire period, overt act, conspiracy, 
provisions"
1659,"infringement, photographs, service provider, safe harbor, contributory, users, registration, copyright infringement, 
registered, preempted, notice, posted, repeat, statutory damages, summary judgment, misuse, asserts, brokers, 
induced, Internet, removal, termination, database, copying, Copyright Act, contends, argues, online, site, 
preliminary injunction"
1703,"conspiracy, plaintiffs', software, co-conspirator, overcharges, products, second amended complaint, damages, 
prices, monopolies, consumers"
1708,"allegations, Divestiture, conspiring, Bid, unfair competition, conspiracy, Counts, merger, pleadings, fraudulent 
misrepresentation, tortious interference, alleged conspiracy, entity, intracorporate conspiracy doctrine, civil rights, 
expectancy, parties, alleged misrepresentation, principal place of business, business opportunity, further order, 
business relationship, civil rights claim, discriminatory, antitrust, Gersman, choice of law, lack standing, employees, 
deprived"
1725,"clinics, district court, injunction, defendants', protest, injunctive relief, violence, remedies, private plaintiff, predicate 
act, abortions, damages, missions, rights, protected speech, illegal conduct, patients, Hobbs Act, extortion, cases, 
legislative history, enterprise, violations, individual defendant, verdict form, instructions, concert, letters, waived, 
aims"
1745,"players, forum non conveniens, personal jurisdiction, antitrust, hockey, venue, Van Ryn Rule, teams, Competition 
Act, defendants', nationwide, doctrine of forum non conveniens, damages, transaction of business, motion to 
dismiss, antitrust action, factors, parties, league, cases, service of process, alternative forum, injunctive relief, 
district court, transfers, venue provision, due process, Clayton Act, Sherman Act, convenient"
1766,"circuit court, termination, statute of limitations, civil rights, state-court, parties, courts, summary judgment, venue, 
full faith and credit, state-law, Counts, third amended complaint, plaintiff's claim, second amended complaint, 
limitations period, state court, proceedings, recommend, res judicata, purposes, alleges, asserts, rights, continuing 
violation doctrine, federal court, initiated, merits, tortious interference, collateral attack"
1782,"cards, network, issuers, consumers, banks, merchants, dual, associations, general purpose, exclusionary rule, 
smart, customers, brand, member bank, issuance, By-law, portfolio, products, percent, Region, compete, 
defendants', duality, anticompetitive, skew, dedication, charge card, innovation, voted, member of the board"
1853,"enterprise, lawsuit, adverse action, wire fraud, mail fraud, prevailing-wage, first-filed, predicate act, violations, 
purposes, pattern of racketeering activity, cause of action, contracts, projects, asserts, common law fraud, 
misrepresentation, employees, enjoin, permanently, proximate, entity, racketeering activity, district court, federal 
court, matter of law, circumstances, allegations, fraudulent"
1866,"district court, certification, merchants, damages, class action, debit card, class certification, credit card, class 
member, tie, defendants', off-line, interchange, predominate, tied product, antitrust, package, plaintiffs', cases, 
cards, debit, class-wide, transactions, mitigation, certify, individualized, settlement, prices, common issue, courts"
1896,"amended complaint, manufacturers, allegations, brokerage, competitors, purchasers, severance, motion to dismiss, 
Robinson-Patman Act, defendants', discounts, sales, price discrimination, prices, discriminatory, Additionally, 
plaintiffs', venue, transactions, antitrust, Appendix, products, personal jurisdiction, interstate commerce, indirect, 
compete, jobber, seller, facie, buy"
1908,"smoking, consumers, cigarettes, defendants', damages, statistical, tobacco, cases, disease, advertising, smokers, 
consumer protection, causation, injuries, addictive, aggregate, sampling, misrepresentations, nicotine, depositions, 
scientific, discovery, products, costs, practices, causes, tar, misleading, cancer, regulations"
1971,"methionine, purchasers, indirect, overcharge, class member, resellers, conspiracy, class-wide, price-fixing, antitrust, 
class action, predominate, certification, class certification, products, ultimate consumer, injury in fact, calculate, 
customers, prices, question of law, full amount, pass-through, declaration, questions, certify, formula, resold, 
methionine-containing, manufacturer"
1981,"retailers, brokerage, up-front, seller, distributors, buyer, chain, rule of reason, competitors, district court, reductions, 
customers, consumer, joint venture, antitrust, ban, per se violation, recommended, contracts, discounts, regional, 
prices, bid, Robinson-Patman Act, wholesale, effects, venture, won"
1991,"indictment, compulsion, counts, foreign sovereign, extraterritorial, comity, defendants', blocking, memorandum, 
orders, violations, trading, sales, compliance, motion to dismiss, travel, foreign law, criminal context, 
reimbursement, prosecutions, antitrust, measures, effects, grounds"
2005,"Settlement, opt-out, Manufacturers, Entities, class member, parenthetical, settlement agreement, Pharmacy, 
antitrust, summary judgment, provisions, class plaintiff, settling, cases, class action, parties, opted, Plaintiffs', 
unambiguously, preceding, genuine, Drugs, member of the class, class litigation, circumstances, Memorandum, 
litigate, delimit"
2016,"manufacturer, resale price, Cartwright Act, unfair, retailers, distributor, unfair competition, announced, dealers, 
alleges, consumers, cause of action, compliance, termination, unlawful combination, anti trust law, products, 
Sherman Act, acquiescence, independent action, restrictions, coercion, demurrer, nonprice, monitor, amend"
2031,"insurers, uninsured motorist coverage, coverage, multiple vehicles, separate policy, covering, waive, trial court, 
allegations, policies, Cartwright Act, conspiracy, business practice, delete, motor vehicle, unfair competition, leave 
to amend, single policy, plaintiffs', unfair, demurrer, uninsured motorist, cause of action, uninsured, premium, limits, 
restraint of trade, subdivision, provisions, modified"
