Page,Core Terms
1422,"Casino, alleges, MMA, promoted, amended complaint, conspiracy, venues, email, martial arts, mixed, terms, 
competitors, Defendants', centers, boxing, host, direct evidence, facilities, horizontal, Marketing, employees, 
Fighting, boycott, motion to dismiss, antitrust suit, defense motion, parent company, group boycott, conclusory, 
unilateral"
1431,"distributors, foreclosure, argues, anticompetitive, contractors, ceiling tile, damages, sales, brand, procompetitive, 
incentivize, reliable, but-for, effects, court of appeals, cross-examination, manufacturer, unforeclosed, calculation, 
unreliable, dealers, rivals, foreclosing, aggregate, consumers, responds, competitors, customers, products, smaller"
1441,"distributors, tiles, ceiling tile, argues, market share, products, manufacturer, contractors, percent, foreclosure, sales, 
foreclosed, rivals, competitors, brand, calculated, replace, summary judgment, anti-competitive, monopoly power, 
Clayton Act, procompetitive, customers, opined, court of appeals, discount, selling, repair, specifications, genuine 
issue of material fact"
1467,"conspiracy, bid, motion to dismiss, Chemical, allegations, personal jurisdiction, Plaintiffs', antitrust, unjust 
enrichment, Defendants', customers, contacts, principal place of business, prices, Sherman Act, participated, 
limitations, collusive, contracts, reasons, rigging, lack of personal jurisdiction, fraudulent concealment, 
manufactures, complaints, survive, argues"
1486,"Dealers, trading, discovery, platform, allegations, plaintiffs', all-to-all, rule of reason, clearing, buy-side, negotiations, 
anonymous, episodes, joint venture, electronic, depositions, anti-competitive, condemnation, entities, pled, 
deadline, launch, pleadings, amend, personnel, boycott, good cause, defendants', mandates, reasons"
1522,"fair-share, collection, good faith, bargaining, school district, anti trust law, collective bargaining, collective bargaining 
agreement, union membership, good-faith, employees, common law, prospective relief, public employee, private 
party, allegations, compulsory, non-union, entities, refund, exclusive representative, qualified immunity, union 
member, state law, terms of employment, labor relations, monetary relief, state statute, collect fees, contractual"
1536,"intentional interference, fraudulently, festival, leave to amend, wrongfully, statement of reasons, amended 
complaint, motion to dismiss, antitrust, Radius, contractual relationship, reasonable inference, restraint of trade, 
unfair competition, factual matter, alleges, Music"
1539,"Cartwright Act, monopolize, monopoly, vertical, specific intent, restraint of trade, tampering, cases, conspiracy, 
supplier, bids, price fixing, distributor, prices, summary judgment, cause of action, Sherman Act, complaints, 
unreasonable restraint, initial burden, argues, subcontractors, prohibitions, constitutes, settlement, financing, 
commerce, dealers, parties, summary adjudication"
1548,"Antitrust, costs, employees, assigns, Compliance, Parties, Settlement, contracts, plea agreement, cooperation, 
Unallowable, successors, settlement agreement, attorney's fees, expenses, agrees, accrue, annual, notice, heirs, 
best efforts, payment due, obligations, proceedings, documents, purposes, rights and privileges, cause of action, 
subsidiaries, provisions"
1560,"Antitrust, costs, assigns, employees, Compliance, Parties, Unallowable, attorney's fees, cooperation, contracts, 
settlement agreement, plea agreement, successors, expenses, agrees, heirs, subsidiaries, notice, waives, 
Settlement, documents, purposes, rights and privileges, corporate successor, corporate owner, best efforts, 
proceedings, interviews, provisions, indirect"
1572,"Energy, Antitrust, Parties, costs, employees, Compliance, plea agreement, cooperation, assigns, Unallowable, 
attorney's fees, successors, agrees, settlement agreement, Settlement, heirs, contracts, expenses, notice, best 
efforts, proceedings, documents, purposes, rights and privileges, conditioned, interviews, provisions, requests, 
annual"
1583,"leases, commerce, unfair, trial court, consumers, practices, terms, deceptive act, trade and commerce, seller, 
deceptive, transactions, includes, preliminary objection, private landowner, antitrust, unfair methods of competition, 
mineral rights, landowners', demurrers, lessees, consumer protection, cause of action, dictionary, indirectly, 
subsurface, offering, situate, viable, antitrust claim"
1602,"premiums, alleges, defendants', consumers, royalty, filed-rate, rates, policies, regulated, quotation, marks, 
misrepresentation, solicitation, collected, challenges, misleading, renewed, advertising, entity, plaintiff's claim, 
cases, damages, deceptive, coverage, licensed, parties, disclosure, disclose, courts, alterations"
1633,"OnStar, consumer, allegations, telemarketing, debit card, unfair, prong, violations, Automatic, pleadings, cause of 
action, free trial, customer, charges, courts, Renewal, actual damage, authorization, expiration, debited, electronic 
funds transfer, terms and conditions, balancing test, solicitation, unauthorized, causation, initiated, tethering, 
register, monthly"
1647,"prices, allegations, predatory, drones, motion to dismiss, antitrust, counterclaims, below-cost, competitor, 
monopolization, Technology, quotation, prosumer, marks"
1652,"alleges, bid, conspiracy, motion to dismiss, antitrust, Mechanical, defamation, geographic, bidder, economic loss 
doctrine, fiduciary relationship, monopolize, argues, confidential relationship, oral argument, misrepresentation, 
defamatory, winning"
1658,"prices, co-branding, predatory, antitrust, listings, monopoly power, website, summary judgment, acquisition, 
relevant market, no evidence, monopolization, supracompetitive, bidding, visitor, advertising, barriers, products, 
Sherman Act, anticompetitive conduct, increased price, interest rate, search engine, competitors, editorial, output, 
material fact, cross-elasticity, reasons, direct evidence"
1672,"antitrust, parties, breach of contract claim, fiduciary relationship, alleges, notice, consumers, prices, recruitment, 
Healthcare, breach of fiduciary duty, medical services, region, factual allegations, plaintiff's claim, notice provision, 
fiduciary duty, managed, procedural unconscionability, breach of contract, second sentence, anti trust law, first 
sentence, Valentine Act, unconscionable, contractor, contends, asserts, argues, output"
1681,"Lanham Act, defendants', extraterritorial, trademark, sales, damages, attorney's fees, trade name, entities, court 
concludes, infringing, asserts, trade dress, conspiracy, license agreement, conversion, foreign law, documents, 
contends, us citizen, ownership, commerce, factors, rights, genuine issue of material fact, partial summary 
judgment, predecessor, products, fault, substantial effect"
1700,"rebates, plans, formulary, alleges, bundled, products, supplier, patients, drugs, prescription drug, contracts, 
anticompetitive, antitrust, discounts, customers, anticompetitive conduct, Sherman Act, interchangeable, 
pharmacies, tortious interference, motion to dismiss, competitors, tape, transmissions, prices, pharmaceutical 
company, monopolization, negotiations, consisted, offering"
1716,"provisions, anti-assignment, rights, antitrust claim, Wholesalers, assign, non-assignment, purchases, void, antitrust, 
parties, summary judgment, purported assignment, distributor, manifested, affiliate, federal common law, 
obligations, encompass, cause of action, statutory cause of action, summary judgment motion, contracting parties, 
statutory claim, contractual, overcharges, indirect, prior written consent, genuine dispute, contracts"
1724,"trade secret, summary judgment, Patent, software, infringement, density, constants, misappropriation, undisputed, 
copying, Defendants', measurement, analyzer, optical, plastic, conversion, elasticity, parameters, viscosity, skill, 
copyright infringement, source code, sedimentation, algorithm, alleges, blood, blood sample, Counterclaim, 
disclosure, capillary"
1738,"provider, repricing, workers' compensation, antitrust, network, relevant market, geographic, Sherman Act, vendor, 
anticompetitive, panels, insured, competitors, anti trust law, markets, monopolization, containment, generation, 
monopoly power, medical bill, probability, medical services, market share, contends, concerted action, summary 
judgment, effects, email, market power, customers"
1759,"prices, amended complaint, fuel, rack, grade, contracts, competitors, open-price, term contract, Pleadings, 
negotiated, allegations, products, lower price, distributors, arbitration, antitrust, gasoline, retail, seller, terms of the 
contract, price discrimination, material difference, supply contract, leave to amend, purchasers, discovery, stations, 
mark-up, terms"
1767,"allegations, amended complaint, scienter, misleading, generic, drugs, rebate, pleaded, generic drug, omissions, 
contends, motion to dismiss, anticompetitive, price fixing, corrective, disclosure, prices, failure to disclose, new 
allegation, price-fixing, disclose, survive, misclassification, stock, fail to disclose, direct evidence, misrepresentation, 
announcement, misconduct, causation"
1781,"Shipping, antitrust, carrier, preempted, service contract, antitrust claim, ocean, state law, flag, class action, 
investigations, tolling, state law claim, unfiled, common carrier, allegations, purchaser, courts, statute of limitations, 
transportation, preemption, immunity, reasonable diligence, conflict preemption, federal court, plaintiffs', time-
barred, discovery, raids"
1790,"Plaintiffs', emissions, argues, fraudulent, omissions, defeat, consolidated, allegations, courts, diesel, consumers, 
injuries, advertisement, regulations, state law claim, preemption, preempted, Counts, cases, mail, 
misrepresentations, enterprise, interim, concealment, testing, clean, duty to disclose, manufacture, overpayment, 
defraud"
1820,"patients, allegations, off-label, false claim, marketing, sales, conspiracy, motion to dismiss, reimbursement, 
prescribed, conspired, argues, public disclosure, Defendants', investor, sales representative, particularity, 
misleading, scientific, indirect, publicly, details, healthcare program, sales staff, participated, presentation, 
announced, providers, Notice, Chart"
1834,"immunity, regulation, Dental, member of the board, dentist, iTero, teeth, digital, images, quotation, marks, patient's, 
whitening, state law, nondentist, supervision, purposes, state official, licensed dentist, nonsovereign, sovereign 
immunity, physical presence, employees, practice of dentistry, dental practice, violating, Dormant, entity, arm, 
motion to dismiss"
1864,"Keurig, Competitor, Brewer, Cup, allegations, antitrust, Compatible, factors, amended complaint, consumers, unjust 
enrichment, purchasers, Packs, anti trust law, indirect, antitrust claim, anticompetitive, manufacturers, argues, 
motion to dismiss, courts, patent, foreclosure, brands, marks, quotation, survive, distributors, Sherman Act, 
monopolization"
1938,"pharmacy, allegations, market power, covered entity, geographic, tortious interference, markets, seller, tying 
arrangement, tying product, local market, tied product, possesses, specialty, retail, competitors, antitrust, patient, 
relevant market, Defendants', buyer, proximity, chains, terms"
