頁碼,內容類型,內容
96,Counsel,"Counsel:  [*1] For American Airlines Inc, a Delaware corporation, Plaintiff: R Paul Yetter, LEAD ATTORNEY, 
George H Fibbe, Yetter Coleman LLP, Houston, TX USA; Allen S Blaustein, Christopher R J Pace, Marc A 
Weinroth, PRO HAC VICE, Weil Gotshal & Manges LLP, Miami, FL USA; Anna G Rotman, Kirkland & Ellis LLP, 
Houston, TX USA; Bill F Bogle, Roland K Johnson, Harris Finley & Bogle, Fort Worth, TX USA; Eric S Hochstadt, 
James W Quinn, Weil Gotshal & Manges LLP, New York, NY USA; Grace H Kwon, Marc G Schildkraut, PRO HAC 
VICE, Cooley LLP, Washington, DC USA; MJ Moltenbrey, Paul Hastings LLP, Washington, DC USA; Michelle 
LeGrand Hartmann, Baker & McKenzie LLP, Dallas, TX USA; Richard A Rothman, Robert S Berezin, PRO HAC 
VICE, Weil Gotshal & Manges LLP, New York, NY USA; Robert E Zuver, Jr, PRO HAC VICE, Paul Hastings, LLP, 
Washington, DC USA; T Ray Guy, Weil Gotshal & Manges LLP, Dallas, TX USA; Timothy S Longman, PRO HAC 
VICE, Dewey & LeBoeuf LLP, Washington, DC USA; Yolanda Cornejo Garcia, Sidley Austin LLP, Dallas, TX USA.
For Travelport Limited, a foreign corporation, Defendant: John T Schriver, Paul E Chronis, LEAD ATTORNEYS, 
Duane Morris LLP, Chicago, IL USA; Michael G Cowie, LEAD ATTORNEY, PRO HAC [*2]  VICE, Dechert LLP, 
Washington, DC USA; Carolyn H Feeney, PRO HAC VICE, Dechert LLP. Philadelphia, PA USA; Christian D 
Tucker, Walker Cheney Friedman, Friedman Suder & Cooke, Fort Worth, TX USA; Craig Gerald Falls, PRO HAC 
VICE, Dechert LLP, Washington, DC USA; Faith Gay, Steig D Olson, PRO HAC VICE, Quinn Emanuel Urquhart & 
Sullivan LLP, New York, NY USA; Justin N Pentz, PRO HAC VICE, Dechert LLP, Philadelphia, PA USA; Karin 
Kramer, PRO HAC VICE, Quinn Emanuel Urquhart & Sullivan, San Francisco, CA USA; Michael L Weiner, PRO 
HAC VICE, Dechert LLP, New York, NY USA; Patrick C Doolittle, PRO HAC VICE, Quinn Emanuel Urquhart & 
Sullivan LLP, San Francisco, CA USA.
Travelport, LP Travelport, a Delaware limited partnership doing business as, Defendant: John T Schriver, Paul E 
Chronis, LEAD ATTORNEYS, Duane Morris LLP, Chicago, IL USA; Michael G Cowie, LEAD ATTORNEY, PRO 
HAC VICE, Dechert LLP, Washington, DC USA; Carolyn H Feeney, PRO HAC VICE, Dechert LLP, Philadelphia, 
PA USA; Christian D Tucker, Walker Cheney Friedman, Friedman Suder & Cooke, Fort Worth, TX USA; Craig 
Gerald Falls, PRO HAC VICE, Dechert LLP, Washington, DC USA; Faith Gay, Steig D Olson, PRO HAC VICE, 
Quinn Emanuel Urquhart [*3]  & Sullivan LLP, New York, NY USA; Justin N Pentz, PRO HAC VICE, Dechert LLP, 

 
Philadelphia, PA USA; Karin Kramer, PRO HAC VICE, Quinn Emanuel Urquhart & Sullivan, San Francisco, CA 
USA; Michael L Weiner, PRO HAC VICE, Dechert LLP, New York, NY USA; Patrick C Doolittle, PRO HAC VICE, 
Quinn Emanuel Urquhart & Sullivan LLP, San Francisco, CA USA.
For Orbitz Worldwide, Llc Orbitz, a Delaware limited liability company doing business as, Defendant: Christopher S 
Yates, LEAD ATTORNEY, PRO HAC VICE, Latham & Watkins LLP, San Francisco, CA USA; Brendan Andrew 
McShane, Latham & Watkins LLP, San Francisco, CA USA; Daniel M Wall, PRO HAC VICE, Latham & Watkins 
LLP, San Francisco, CA USA; John J Little, Little Pedersen Fankhauser LLP, Dallas, TX USA; Megan Dredla Hoyt, 
United States Patent & Trademark Office, Dallas, TX USA; Stephen G Gleboff, Stephen G. Gleboff PLLC, Dallas, 
TX USA.
For Sabre Inc, a Delaware corporation, Sabre Holdings Corporation, a Delaware corporation, Sabre Travel 
International Ltd, a foreign corporation doing business as Sabre Travel Network, Defendants: Scott A Fredricks, 
LEAD ATTORNEY, Cantey Hanger LLP, Dallas, TX USA; Andrew C MacNally, Andrew Polovin, Katherine M 
Swift, [*4]  PRO HAC VICE, Bartlit Beck Herman Palenchar & Scott LLP, Chicago, IL USA; Brian Edward Robison, 
Gibson, Dunn & Crutcher LLP, Dallas, TX USA; Chris Lind, Bartlit Beck Herman Palenchar & Scott, Chicago, IL 
USA; Donald E Scott, Karma M Giulianelli, Sean C Grimsley, Sundeep K Addy, PRO HAC VICE, Bartlit Beck 
Herman Palenchar & Scott LLP, Denver, CO USA; George S Cary, Kenneth Reinker, Larry C Work-Dembowski, 
PRO HAC VICE, Cleary Gottlieb Steen & Hamilton LLP, Washington, DC USA; Joseph Kattan, PRO HAC VICE, 
Gibson Dunn & Crutcher LLP, Washington, DC USA; Philip A Vickers, Cantey Hanger LLP, Fort Worth, TX USA; 
Steven J Kaiser, Cleary Gottlieb Steen & Hamilton LLP, Washington, DC USA.
For Sabre Inc, Sabre Travel International Ltd, doing business as Sabre Travel Network, Intervenor Defendants: 
Scott A Fredricks, LEAD ATTORNEY, Cantey Hanger LLP, Dallas, TX USA; Andrew C MacNally, PRO HAC VICE, 
Bartlit Beck Herman Palenchar & Scott LLP, Chicago, IL USA; Brian Edward Robison, Gibson, Dunn & Crutcher 
LLP, Dallas, TX USA; Joseph Kattan, PRO HAC VICE, Gibson Dunn & Crutcher LLP, Washington, DC USA; Philip 
A Vickers, Ralph H Duggins, Cantey Hanger LLP, Fort Worth, TX USA.
For Hewlett Packard Company, [*5]  Movant: Timothy F Gavin, LEAD ATTORNEY, Carrington Coleman Sloman & 
Blumenthal LLP, Dallas, TX USA.
For Airtrans Airways, Inc., Southwest Airlines Co, Movants: Alden L Atkins, Kathryn B Codd, PRO HAC VICE, 
Vinson & Elkins LLP, Washington, DC USA; Elizabeth C Brandon, Barnes & Thornburg LLP, Dallas, TX USA.
For Adr Provider, Mediator: Daniel Weinstein, LEAD ATTORNEY, JAMS, San Francisco, CA USA.
For Adr Provider, Mediator: Layn R Phillips, LEAD ATTORNEY, Irell & Manella LLP, Newport Beach, CA USA.
For Travelport, LP, a Delaware limited partnership, Travelport Limited, a foreign corporation, Counter Claimants: 
John T Schriver, Paul E Chronis, LEAD ATTORNEYS, Duane Morris LLP, Chicago, IL USA; Michael G Cowie, 
LEAD ATTORNEY, Craig Gerald Falls, Dechert LLP, Washington, DC USA; Carolyn H Feeney, Dechert LLP, 
Philadelphia, PA USA; Christian D Tucker, Walker Cheney Friedman, Friedman Suder & Cooke, Fort Worth, TX 
USA; Faith Gay, Steig D Olson, Quinn Emanuel Urquhart & Sullivan LLP, New York, NY USA; Justin N Pentz, PRO 
HAC VICE, Dechert LLP, Philadelphia, PA USA; Michael L Weiner, Dechert LLP, New York, NY USA; Patrick C 
Doolittle, PRO HAC VICE, Quinn Emanuel Urquhart & Sullivan LLP, San Francisco, [*6]  CA USA.
For American Airlines Inc, a Delaware corporation, Counter Defendant: R Paul Yetter, LEAD ATTORNEY, Yetter 
Coleman LLP, Houston, TX USA; Allen S Blaustein, Christopher R J Pace, Marc A Weinroth, PRO HAC VICE, Weil 
Gotshal & Manges LLP, Miami, FL USA; Anna G Rotman, Kirkland & Ellis LLP, Houston, TX USA; Bill F Bogle, 
Roland K Johnson, Harris Finley & Bogle, Fort Worth, TX USA; Eric S Hochstadt, James W Quinn, Richard A 
Rothman, Robert S Berezin, Weil Gotshal & Manges LLP, New York, NY USA MJ Moltenbrey, Paul Hastings LLP, 
Washington, DC USA; Michelle LeGrand Hartmann, Baker & McKenzie LLP, Dallas, TX USA; Robert E Zuver, Jr, 
Paul Hastings, LLP, Washington, DC USA; Timothy S Longman, Dewey & LeBoeuf LLP, Washington, DC USA; 
Yolanda Cornejo Garcia, Sidley Austin LLP, Dallas, TX USA."
97,Judges,"Judges: TERRY R. MEANS, UNITED STATES DISTRICT JUDGE."
97,Opinion by,"Opinion by: TERRY R. MEANS
2011 U.S. Dist. LEXIS 166373, *3"
111,Counsel,"Counsel:  [*1] For Wellbutrin SR Antitrust Litigation, In Re: ARNOLD LEVIN, LEVIN FISHBEIN SEDRAN & 
BERMAN, Philadelphia, PA USA; DANIEL E. GUSTAFSON, PRO HAC VICE, GUSTAFSON GLUEK PLLC, 
Minneapolis, MN USA; ERIC L. CRAMER, BERGER & MONTAGUE, PC, Philadelphia, PA USA; PETER R. KOHN, 
FARUQI & FARUQI, LLP, Jenkintown, PA USA.
For Saj Distributors, Inc., Plaintiff: BENJAMIN D. BROWN, LEAD ATTORNEY, J. DOUGLAS RICHARDS, COHEN 
MILSTEIN SELLERS & TOLL PLLC, New York, NY USA; DANIEL E. GUSTAFSON, LEAD ATTORNEY, PRO HAC 
VICE, GUSTAFSON GLUEK PLLC, Minneapolis, MN USA; DIANNE M. NAST, LEAD ATTORNEY, NASTLAW 
LLC, Philadelphia, PA USA; JEFFREY S. EABY, LEAD ATTORNEY, RODA NAST PC, Lancaster, PA USA; 
JOSEPH F. RODA, LEAD ATTORNEY, JENNIFER S. SNYDER, RODA LAW LLC, Lancaster, PA USA; ARNOLD 
LEVIN, FRED S. LONGER, LEVIN, FISHBEIN, SEDRAN & BERMAN, Philadelphia, PA USA; MICHAEL L. 
ROBERTS, ROBERTS LAW FIRM, Little Rock, AR USA; SHELLY L. FRIEDLAND, GRANT & EISENHOFER PA, 
New York, NY USA; STEIG D. OLSON, QUINN EMANUEL URQUHART & SULLIVAN LLP, New York, NY USA.
For Stephen L. Lafrance Holdings, Inc., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY 
SITUATED, Plaintiff: BENJAMIN D. BROWN, LEAD ATTORNEY, J. DOUGLAS [*2]  RICHARDS, COHEN 
MILSTEIN SELLERS & TOLL PLLC, New York, NY USA; DANIEL E. GUSTAFSON, LEAD ATTORNEY, PRO HAC 
VICE, GUSTAFSON GLUEK PLLC, Minneapolis, MN USA; DIANNE M. NAST, LEAD ATTORNEY, NASTLAW 
LLC, Philadelphia, PA USA; JEFFREY S. EABY, LEAD ATTORNEY, RODA NAST PC, Lancaster, PA USA; 
JOSEPH F. RODA, LEAD ATTORNEY, JENNIFER S. SNYDER, RODA LAW LLC, Lancaster, PA USA; ARNOLD 
LEVIN, LEVIN FISHBEIN SEDRAN & BERMAN, Philadelphia, PA USA; MICHAEL L. ROBERTS, ROBERTS LAW 
FIRM, Little Rock, AR USA; SHELLY L. FRIEDLAND, GRANT & EISENHOFER PA, New York, NY USA; STEIG D. 
OLSON, QUINN EMANUEL URQUHART & SULLIVAN LLP, New York, NY USA.
For Smithkline Beecham Corp., doing business as GLAXOSMITHKLINE, Defendant: AMY R. MUDGE, DAVID P. 
GERSCH, LEAD ATTORNEYS, MICHAEL A. RUBIN, ARNOLD AND PORTER, Washington, DC USA; BRYAN M. 
MARRA, JESSICA L. MEDINA, MARCO A. PALMIERI, LEAD ATTORNEYS, DANIEL S. PARISER, ERIKA K. 
WOODS, GREGORY M. GILCHRIST, ARNOLD & PORTER LLP, Washington, DC USA; EDWARD D. ROGERS, 
LEAD ATTORNEY, ARTHUR MAKADON, BALLARD SPAHR ANDREWS & INGERSOLL, Phila, PA USA; JAMES 

 
W. COOPER, LEAD ATTORNEY, PRO HAC VICE, ARNOLD & PORTER, LLP, Washington, DC USA; BARUCH 
WEISS, MURAD HUSSAIN, ROSEMARY [*3]  SZANYI, PRO HAC VICE, ARNOLD & PORTER, Washington, DC 
USA; JOB MICHAEL ITZKOWITZ, LESLIE E. JOHN, MARK STEPHEN STEWART, BALLARD SPAHR ANDREWS 
& INGERSOLL, LLP, Philadelphia, PA USA."
112,Judges,"Judges: LAWRENCE F. STENGEL, J."
112,Opinion by,Opinion by: LAWRENCE F. STENGEL
120,Judges,"Judges:  [*1] HON. EILEEN A. RAKOWER, J.S.C."
120,Opinion by,Opinion by: EILEEN A. RAKOWER
127,Counsel,"Counsel:  [*1] For Melanie Tucker, Plaintiff: Bonny E. Sweeney, Alexandra Senya Bernay, John J. Stoia, Jr., LEAD 
ATTORNEYS, Carmen Anthony Medici, Thomas Robert Merrick, Robbins Geller Rudman and Dowd LLP, San 
Diego, CA; Andrew S. Friedman, Elaine A. Ryan, Todd David Carpenter, LEAD ATTORNEYS, Francis Joseph 
Balint, Jr., Bonnett Fairbourn Friedman & Balint, P.C, Phoenix, AZ; Michael D Braun, LEAD ATTORNEY, Braun 
Law Group, P.C., Los Angeles, CA; Thomas J. Kennedy, Murray Frank LLP, New York, NY.
For Somtai Troy Charoensak, Plaintiff: Bonny E. Sweeney, LEAD ATTORNEY, Carmen Anthony Medici, Thomas 
Robert Merrick, Alexandra Senya Bernay, Robbins Geller Rudman & Dowd LLP, San Diego, CA; Brian P. Murray, 
Jacqueline Sailer, LEAD ATTORNEYS, Murray Frank & Sailer LLP, New York, NY; Elaine A. Ryan, Todd David 
Carpenter, LEAD ATTORNEYS, Bonnett Fairbourn Friedman & Balint, P.C, Phoenix, AZ; Michael D. Braun, LEAD 
ATTORNEY, Braun Law Group, P.C., Los Angeles, CA; Roy Arie Katriel, LEAD ATTORNEY, The Katriel Law Firm, 
P.L.L.C., Washington,, DC; Thomas J. Kennedy, Murray Frank LLP, New York, NY.
2011 U.S. Dist. LEXIS 134836, *134836

 
For Mariana Rosen, individually and on behalf of all others similarly situated, Plaintiff: Bonny E. Sweeney, LEAD 
ATTORNEY, Carmen Anthony Medici, Thomas Robert Merrick, Alexandra Senya Bernay, Robbins Geller Rudman 
& Dowd LLP, San Diego, CA; Andrew S. Friedman, Elaine A. Ryan, Todd  [*2] David Carpenter, LEAD 
ATTORNEYS, Bonnett Fairbourn Friedman & Balint, P.C, Phoenix, AZ; Brian P. Murray, Jacqueline Sailer, LEAD 
ATTORNEYS, Murray Frank & Sailer LLP, New York, NY; Michael D Braun, LEAD ATTORNEY, Braun Law Group, 
P.C., Los Angeles, CA; Roy Arie Katriel, LEAD ATTORNEY, The Katriel Law Firm, P.L.L.C., Washington,, DC; 
Thomas J. Kennedy, Murray Frank LLP, New York, NY.
For Stacie Somers, Plaintiff: Michael D Braun, LEAD ATTORNEY, Braun Law Group, P.C., Los Angeles, CA; 
Alreen Haeggquist, Helen I. Zeldes, Zeldes & Haeggquist, LLP, San Diego, CA.
For Apple Inc., Defendant: Caroline Nason Mitchell, Craig Ellsworth Stewart, David Craig Kiernan, Michael Tedder 
Scott, Robert Allan Mittelstaedt, Jones Day, San Francisco, CA; George A. Riley, O'Melveny & Myers LLP, San 
Francisco, CA."
127,Judges,"Judges: JAMES WARE, Chief United States District Judge."
127,Opinion by,Opinion by: JAMES WARE
136,Counsel,"Counsel:  [*1] For Procongps, Inc., a Tennessee Corporation, Plaintiff: Ashwin Krishna Anand, Vandana 
Balakrishnan, Raj Abhyanker, P.C., Mountain View, CA; Christian John Martinez, Raj Abhyanker, PC, Mountain 
View, CA; Raj Vasant Abhyanker, Raj Abhyanker, PC, Palo Alto, CA; Samik Bhattacharyya, Raj Abhyander PC, 
mountain view, ca.
For Jim Schumacher, a California Limited Liability Company doing business as GPS Vehicle Finder, Star Sensor 
Technology, LLC, Jim Schumacher, an individual, Tony Rangel, an individual, Defendants: John William Holcomb, 
Knobbe Martens Olson and Bear LLP, Irvine, CA.
For Skypatroll, LLC, a Florida Limited Liability Corporation, Defendant: Bryan Joseph Wilson, Eric Chingyun Pai, 
Morrison & Foerster LLP, Palo Alto, CA; Jeremiah Rey Torres, Palo Alto, CA.
For Skypatroll, LLC, a Florida Limited Liability Corporation, Counter-claimant: Bryan Joseph Wilson, Eric Chingyun 
Pai, Morrison & Foerster LLP, Palo Alto, CA; Jeremiah Rey Torres, Palo Alto, CA.
For Procongps, Inc., a Tennessee Corporation, Counter-defendant: Ashwin Krishna Anand, Vandana Balakrishnan, 
Raj Abhyanker, P.C., Mountain View, CA; Christian John Martinez, Raj Abhyanker, PC, Mountain View, CA; Raj 
Vasant Abhyanker, Raj  [*2] Abhyanker, PC, Palo Alto, CA; Samik Bhattacharyya, Raj Abhyander PC, mountain 
view, ca.
For Star Sensor Technology, LLC, Jim Schumacher, an individual, Jim Schumacher, a California Limited Liability 
Company, Tony Rangel, an individual, Counter-claimants: John William Holcomb, Knobbe Martens Olson and Bear 
LLP, Irvine, CA."
136,Judges,"Judges: SUSAN ILLSTON, United States District Judge.
2011 U.S. Dist. LEXIS 137366, *137366"
136,Opinion by,Opinion by: SUSAN ILLSTON
139,Counsel,"Counsel:  [*1] For Max Garon, on behalf of themselves and all others similarly situated and on behalf of the 
general public of the United States, Phil Lentsch, Office Dynamics, Fred Rickel, Ben Guz, Amy Rickel, Jonathan 
Pais, Eric Gieseke, Jason Adams, Liquidation Sports Inc., Labb Surplus, Steven Shellhorn, Dan Goodwill, Nate 
Demont, on behalf of themselves and all others similarly situated and on behalf of the general public of the United 
States, Plaintiffs: Marina Trubitsky, LEAD ATTORNEY, Law Office of Marina Trubitsky, New York, NY.
For eBay, Inc., a Foreign corporation, Defendant: Thomas Patrick Brown, O'Melveny & Myers LLP, San Francisco, 
CA."
141,Judges,"Judges: JAMES WARE, Chief United States District Judge."
141,Opinion by,Opinion by: JAMES WARE
150,Counsel,"Counsel:  [*1] COUNSEL PRESENT FOR PLAINTIFF: Not Present.
COUNSEL PRESENT FOR DEFENDANTS: Not Present."
150,Judges,"Judges: HONORABLE S. JAMES OTERO, UNITED STATES DISTRICT JUDGE."
150,Opinion by,Opinion by: S. JAMES OTERO
