頁碼,內容類型,內容
83,Counsel,"Counsel: John A. Bolles, David B. Lawton, Gary Alan Hemphill, Terriberry, Carroll & Yancey, 1100 Poydras St., 
Suite 3100 - Energy Centre, New Orleans, Louisiana, 70163-3100, (504) 523-6451, NICOLLS POINTING 
COULSON LTD., plaintiff.
Michael H. Bagot, Jr., Wagner & Bagot, 336 Camp St., Suite 250, New Orleans, Louisiana, 70130-2804, (504) 525-
2141, TRANSPORTATION UNDERWRITERS OF LOUISIANA, INC., defendant, third-party plaintiff.
777 F. Supp. 493, *493; 1991 U.S. Dist. LEXIS 15667, **15667

 
Michael E. Wanek, Hulse, Nelson & Wanek, 610 Baronne St., New Orleans, Louisiana, 70113, (504) 524-6221, for 
LLOYD'S UNDERWRITERS, third-party defendant, GUARDIAN ROYAL EXCHANGE ASSURANCE LIMITED, 
third-party defendant, NORWICH UNION FIRE INSURANCE SOCIETY LTD., third-party defendant, CNA 
REINSURANCE OF LONDON LIMITED, third-party defendant."
83,Judges,"Judges:  [**1]  Martin L. C. Feldman, United States District Judge."
83,Opinion by,Opinion by: FELDMAN
94,Counsel,"Counsel: Maxwell M. Blecher, Blecher & Collins, Los Angeles, California, for the Plaintiffs-Appellants. 
Roberts B. Owen, Covington & Burling, Washington, District of Columbia; Robert E. Cooper, Gibson, Dunn & 
Crutcher, Los Angeles, California, for the Defendants-Appellees."
94,Judges,"Judges:  William A. Norris, Cynthia Holcomb Hall and Stephen S. Trott, Circuit Judges."
94,Opinion by,Opinion by: HALL
114,Counsel,"Counsel: Attorney for Plaintiffs, Scott W. Hansen, Reinhart, Boerner, Van Derren, Norris & Rieselbach, Milwaukee, 
Wisconsin.
Attorney for Defendants, George W. Spellmire, Thomas P. McGarry, Hinshaw & Culbertson, Chicago, Illinois."
114,Judges,"Judges:  [**1]  Milton I. Shadur, United States District Judge."
114,Opinion by,Opinion by: SHADUR
127,Judges,"Judges:  [**1]  Huyett 3rd 
782 F. Supp. 1070, *1070; 1991 U.S. Dist. LEXIS 20311, **20311"
127,Opinion by,"Opinion by: DANIEL H. HUYETT, 3RD"
137,Counsel,"Counsel: John McQuiston, II, Briefed, Goodman, Glazer, Greener, Schneider & McQuiston, Memphis, Tennessee, 
William L. Gibbons, Evans & Retree, Memphis, Tennessee. 
James D. Senter, III, Senter & Senter, Humboldt, Tennessee, Andrew S. Krulwich, Argued, Walter J. Andrews, Paul 
F. Khoury, Briefed, Wiley, Rein & Fielding, Washington, District of Columbia, for Defendant-Appellee. 
Walter J. Andrews, Paul F. Khoury, for Defendant."
137,Judges,"Judges: Nelson and Boggs, Circuit Judges; and Ann Aldrich, District Judge. *"
137,Opinion by,Opinion by: NELSON
152,Counsel,"Counsel:  [**1]  ROSENBAUM WISE LERMAN & KATZ, Attorneys for Plaintiff, New York, New York, ELLIOTT L. 
KATZ, ESQ., LISA M. GIOIA, ESQ., Of Counsel, JEROME I. SAGER, ESQ., General Counsel to Plaintiff, Of 
Counsel.
BREED, ABBOTT & MORGAN, Attorneys for Defendants, New York, New York, JAMES J. SABELLA, ESQ., JILL I. 
BRAVERMAN, ESQ., Of Counsel."
152,Judges,"Judges: John E. Sprizzo, United States District Judge."
152,Opinion by,Opinion by: SPRIZZO
165,Counsel,"Counsel: Mr. Jorge C. Rangel, Rangel & Chriss, Corpus Christi, Texas, Mr. Mike Hatchell, Ramey, Flock, Jeffus, 
Crawford, Harper & Collins, Tyler, Texas, for Petitioner.
Mr. Arnold Anderson Vickery, Mr. E. Landers Vickery, Vickery, Kilbride, Gilmore & Vickery, Houston, Texas, for 
Respondent."
165,Judges,"Judges: Eugene A. Cook, Justice. Dissenting"
165,Opinion by,Opinion by: COOK
194,Counsel,"Counsel: W. James McKay (Adler, Pollock & Sheehan), Providence, William M. Russo (Adler, Pollock & Sheehan), 
Providence, for plaintiff.
Robert Fine (Licht & Semonoff), Providence, Susan Huntley (Licht & Semonoff), Providence, Joseph A. Kelly 
(Carroll, Kelly & Murphy), Providence, for defendant."
194,Judges,"Judges: Fay, C.J., Kelleher, Weisberger, Murray, Shea, JJ., concurring."
194,Opinion by,Opinion by: KELLEHER
201,Counsel,"Counsel: William K. Schaphorst, General Counsel, Northwestern Bell Telephone Co., Des Moines, and James 
Gallagher of Maun & Simon, St. Paul, Minnesota, for Northwestern Bell.
Susan Allender, General Counsel, Allan Kniep, Assistant General Counsel, and Diane Munns, Deputy General 
Counsel, for Iowa Utilities Board.
Michael P. Joynt and John T. Ward of Wasker, Sullivan & Ward, Des Moines, and Ellen S. Deutsch, Philip J. 
Mause, and Robert C. Lopardo of Thelen, Marrin, Johnson & Bridges, Washington, D.C., for Iowa Network 
Services.
James R. Maret, Consumer Advocate, and David R. Conn and Alice J. Hyde, for Office of Consumer Advocate."
202,Judges,"Judges: McGiverin, C.J., and Carter, Lavorato, Snell, and Andreasen, JJ."
202,Opinion by,"Opinion by: SNELL 
477 N.W.2d 678, *678; 1991 Iowa Sup. LEXIS 434, **1"
209,Counsel,"Counsel: FOR HYPOINT TECHNOLOGY, INC., Plaintiff - Appellee, John J. Eklund, Calfee, Halter & Griswold, 
Cleveland, Ohio, Ronald S. Katz, ARGUED and BRIEFED, Janet S. Arnold, BRIEFED, Coudert Brothers, San 
Francisco, California. VICTORIA E. BRIEANT, BRIEFED.
FOR HEWLETT-PACKARD COMPANY, Defendant - Appellant, Mark A. Gamin, Leslie W. Jacobs, ARGUED, 
Thompson, Hine & Flory, Cleveland, Ohio, Robert A. Skitol, BRIEFED, C. Coleman Bird, James A. Meyers, 
BRIEFED, Pepper, Hamilton & Scheetz, Washington, D.C., S.T. Jack Brigham, III, Marcia Howe Adams, Hewlett-
Packard Company, Palo Alto, California.
FOR INTERNATIONAL BUSINESS MACHINE CORPORATION, Amicus Curiae, Evan R. Chesler, BRIEFED, 
Cravath, Swaine & Moore, New York, New York.
FOR UNISYS CORPORATION, Amicus Curiae, James W. Olson, BRIEFED, Blue Bell, Pennsylvania.
FOR DIGITAL EQUIPMENT CORPORATION, Amicus Curiae, Ivor C. Armistead, BRIEFED, Maynard, 
Massachusetts.
FOR WANG, Amicus Curiae, Florinda Iascone, BRIEFED, Lowell, Massachusetts."
210,Judges,"Judges: Jones and Norris, Circuit Judges; and Joiner, Senior District Judge. * [**2]"
210,Opinion by,Opinion by: JOINER
217,Counsel,"Counsel: Roger D. Townsend, Wayne Fisher of Houston, Texas, for Appellant.
Harry M. Reasoner of Houston, Texas, William D. Sims, Jr. of Dallas, Texas, John L. Hill, Jr., W. James Kronzer of 
Houston, Texas, for Appellees."
217,Judges,"Judges: Justices Murphy, Bill Cannon and Ellis."
217,Opinion by,"Opinion by: CANNON 
820 S.W.2d 206, *206; 1991 Tex. App. LEXIS 2899, **1"
230,Counsel,"Counsel:  [*1]  ROSEMARY TODARO, [COR LD NTC], ROBINSON BROG LEINWAND TODARO & MULLEN, 86 
Hudson Street, Hoboken, NJ 07030, 201-420-7676, for Plaintiff.
THOMAS EVAN HASTINGS, [COR LD NTC], SMITH, STRATTON, WISE, HEHER & BRENNAN, 600 COLLEGE 
ROAD EAST, PRINCETON, NJ 08540, USA, (609) 924-6000, for Defendant."
231,Judges,Judges: THOMPSON
231,Opinion by,Opinion by: ANNE E. THOMPSON
253,Judges,Judges:  [**1]  Pfaelzer
253,Opinion by,Opinion by: MARIANA R. PFAELZER
275,Counsel,"Counsel: Frank Gregory, Tulsa, Oklahoma (James C. Lang, Kevin C. Leitch, and G. Steven Stidham of Sneed, 
Lang, Adams, Hamilton & Barnett, Tulsa, Oklahoma, with him on the briefs), Attorneys for Appellants/Cross-
Appellees.
George F. Short of Short, Barnes, Wiggins, Margo & Alder, Oklahoma City, Oklahoma, Attorney for Appellee/Cross-
Appellant McAlester Regional Medical Hospital; and Douglas J. Colton of Verner, Liipfert, Bernhard, McPherson & 
Hand, Chartered, Washington, D.C., Attorney for All Appellees/Cross-Appellants (Kevin Driskill and Cynthia L. 
Sparling of Short, Barnes, Wiggins, Margo & Alder, Oklahoma City, Oklahoma; Joe Stamper of Stamper, Otis & 
Burrage, Antlers, Oklahoma, Attorneys for Appellee/Cross-Appellant McAlester Regional Medical Hospital; Joseph 
F. Glass and Leigh Reaves of Thomas, Glass, Atkinson, Haskins, Nellis & Boudreaux, Tulsa, Oklahoma, Attorneys 
for Appellees/Cross-Appellants McAlester Clinic and Individuals, with them on the briefs)."
275,Judges,"Judges: Before ANDERSON, BALDOCK, Circuit Judges, and SAM, * District Judge. [**2]"
275,Opinion by,Opinion by: ANDERSON
287,Judges,"Judges: Before: BROWNING, CANBY and TROTT, Circuit Judges."
291,Counsel,"Counsel: Shelley D. Hayes for appellant.
Arthur D. Burger, with whom Nicholas S. McConnell was on the brief for appellees."
291,Judges,"Judges: Before Mikva, Chief Judge, Wald and Buckley, Circuit Judges."
291,Opinion by,Opinion by: WALD
300,Counsel,"Counsel:  [*1]  Jeffrey J. Keys, BRIGGS AND MORGAN, 2400 IDS Center, Minneapolis, Minnesota 55402, for 
Plaintiff. 
Lawrence T. Hofman, ZELLE & LARSON, 33 South Sixth Street, City Center-Suite 4400, Minneapolis, Minnesota 
55402, for Defendants."
300,Judges,Judges: CUDD
300,Opinion by,Opinion by: J. EARL CUDD
303,Counsel,"Counsel:  [*1]  Eugene Crew, Richard L. Grossman, Paul F. Kirsch, KHOURIE, CREW & JAEGER, P.C., San 
Francisco, CA. STEPHEN F. CREW, CHARLES E. CORRIGAN, O'Donnell, Ramis, Crew & Corrigan, Portland, OR, 
Attorneys for Plaintiffs. 
HAYDEN BURNS, Butler & Binion, Houston, TX. MICHAEL H. SIMON, Perkins Coie, Portland, OR, Of Attorneys for 
Defendant Credit Bureau Reports, Inc. ROBERT H. RAWSON, JR., THOMAS DEMITRACK, Michelle K. Fischer, 
Jones, Day, Reavis & Pogue, Cleveland, OH. RICHARD A. HAYDEN, Bogle & Gates, Portland, OR, Attorneys for 
Defendant TRW Inc."
304,Judges,"Judges: OWEN M. PANNER, United States District Judge"
304,Opinion by,Opinion by: OWEN M. PANNER
319,Judges,Judges:  [*1]  Parsons
319,Opinion by,Opinion by: JAMES B. PARSONS
326,Judges,Judges:  [*1]  HUTTON
326,Opinion by,Opinion by: HERBERT J. HUTTON
338,Counsel,"Counsel: Michael Dockterman, of Wildman, Harrold, Allen & Dixon, Chicago, Illinois, argued for plaintiffs/cross-
appellants. With him on the brief was Joan M. Fencik.
Michelle A. Thomas, of Sullivan, Ward, Bone, Tyler, Fiott & Asher, Southfield, Michigan, argued for defendant-
appellant. With her on the brief was Ronald S. Lederman, of counsel."
338,Judges,"Judges: Before NEWMAN, MAYER, and LOURIE, Circuit Judges."
338,Opinion by,Opinion by: NEWMAN
355,Counsel,"Counsel: Arnold R. Ginsburg, Esquire (ARGUED), 500 College Avenue Haverford, PA 19041, Counsel for 
Appellee, Cross Appellants
Robert C. Heim, Esquire (ARGUED), Jeffrey G. Weil, Esquire, Robert A. Limbacher, Esquire, Geanne K. Zelkowitz, 
Esquire, Dechert, Price & Rhoads, 1717 Arch Street, 4000 Bell Atlantic Tower, Philadelphia, PA 19103, Counsel for 
Appellant Ford Motor Company, and Cross Appellee Ford Motor Credit Company
Steven T. Stern, Esquire, Jokelson & Associates, 18th Floor, 230 South Broad Street, Philadelphia, PA 19102, 
Counsel for Appellant and Cross Appellee, Wenner Ford Tractor, Inc."
355,Judges,"Judges: Before: BECKER, MANSMANN and SCIRICA, Circuit Judges."
355,Opinion by,Opinion by: MANSMANN
381,Counsel,"Counsel:  [**1]  Attorneys for Plaintiff: Alan H. Bucholtz, Bucholtz, Bull & Ewing, 1666 S. University Blvd., Denver, 
CO 80210. J. Shelby Sharpe, Sharpe Bates McGee & Spurlock, 500 Throckmorton St., Ft. Worth, TX 76102.
Attorneys for Defendants: James E. Scarboro, Mary Gabrielle Sprague, Arnold & Porter, 1700 Lincoln St. #4000, 
Denver, CO 80203. George H. Cohen, Robert M. Weinberg, Patricia Polach, Bredhoff & Kaiser, 1000 Connecticut 
Ave., NW #1300, Washington, D. C. 20036."
381,Judges,Judges: Matsch
381,Opinion by,Opinion by: BY THE COURT; RICHARD P. MATSCH
392,Judges,Judges:  [**1]  Hornby
392,Opinion by,Opinion by: D. BROCK HORNBY
396,Counsel,"Counsel: Robert Abrams, Attorney-General, New York, N.Y. (Lloyd Constantine, Joseph Opper, and Gary J. 
Malone of counsel), for appellant.Vincent Lanna, Yonkers, N.Y., for respondent Alfred ""Nick"" Rattenni, and Gilleece 
& Altman, White Plains, N.Y. (Kevin P. Gilleece of counsel), for respondents A-1 Compaction, Inc., and American 
Disposal Services, Inc. (one brief filed).Goodrich & Bendish, White Plains, N.Y. (Reilly & Lewis [Gerald D. Reilly] of 
counsel), for respondents Frank Giannattasio, Jr., G&G Waste Systems, Inc., and Wasteway Carting Corp."
396,Judges,"Judges: WILLIAM C. THOMPSON, J.P., JOSEPH J. KUNZEMAN, SONDRA MILLER,  [***2]  JOHN COPERTINO, 
JJ."
402,Counsel,"Counsel:  [**1]  Edward T. Colbert, Richard G. Kline, Suzanne M. Parker of Washington, D.C., Lawrence M. 
Garten, of Baltimore, Maryland, and B. George Ballman, of Gaithersburg, Maryland, for Plaintiff. 
Michael C. Blackstone and King & Nordlinger, of Washington, D.C. and Thomas C. Lederman, of Baltimore, 
Maryland, for Counter-Defendant Shannon & Luchs Company. 
Jeffrey W. King and Keith J. Harrison, of Washington D.C., for Defendant Realty Photo Master Corporation."
403,Judges,Judges: Legg
403,Opinion by,Opinion by: BENSON EVERETT LEGG
416,Counsel,"Counsel: Tuggle Duggins Meschan & Elrod, P.A., by Joseph F. McNulty, Jr., for plaintiff-appellee.
Petree Stockton & Robinson, by George L. Little and J. David Mayberry, for defendant-appellant."
416,Judges,"Judges: Exum, Chief Justice."
416,Opinion by,Opinion by: EXUM
429,Counsel,"Counsel: Charles F. Wheatley, Jr. (Don Charles Uthus, Peter A. Goldsmith, Timothy P. Ingram, Pace J. McConkie, 
and Allen D. Freemyer of Wheatley & Ranquist, Annapolis, Maryland; Larry D. Hendricks and Ronald Greg Wright 
of Stumbo, Stumbo, Hanson & Hendricks, Topeka, Kansas; Robert Pennington of Henshall, Pennington & Brake, 
Chanute, Kansas, with him on the briefs) of Wheatley & Ranquist, Annapolis, Maryland, for Plaintiffs-Appellants.
John T. Schmidt (Mary J. Rounds of Hall, Estill, Hardwick, Gable, Golden & Nelson, P.C., Tulsa, Oklahoma, and C. 
Kevin Morrison of Hall, Estill, Hardwick, Gable, Golden & Nelson, P.C., Washington, D.C.; Donald W. Bostwick and 
Teresa James of Adams, Jones, Robinson & Malone, Chartered, Wichita, Kansas; Lewis A. Posekany, General 
Counsel, Williams Natural Gas Company, Tulsa, Oklahoma; Bobby E. Potts, Associate General Council, and 
William J. Sears, Chief Regulatory Counsel, The Williams Companies, Inc., Tulsa, Oklahoma, with him on the 
briefs) of Hall, Estill, Hardwick, Gable, Golden & Nelson, P.C., Tulsa, Oklahoma, for Defendant-Appellee."
430,Judges,"Judges: Before [**2]  SEYMOUR, BARRETT and BRORBY, Circuit Judges."
430,Opinion by,Opinion by: BRORBY
445,Judges,Judges:  [*1]  Thompson
445,Opinion by,Opinion by: MYRON A. THOMPSON
452,Judges,Judges:  [**1]  McKENNA
452,Opinion by,Opinion by: LAWRENCE M. McKENNA
467,Counsel,"Counsel: Ernest L. Edwards, Jr. and George Frazier, Lemle & Kelleher, New Orleans, Louisiana, Lawrence E. 
Donohoe, Jr. and Robert K. Reeves, Onebane, Donohoe, Bernard, Torian, Diaz, McNamara & Abell, Lafayette, 
594 So. 2d 546, *546; 1992 La. App. LEXIS 130, **1

 
Louisiana, LeDoux R. Provosty, Jr. and Jeffrey A. Riggs, Provosty, Sadler & DeLaunay, Alexandria, Louisiana for 
Appellants Louisiana Intrastate Gas Corporation, LIG Chemical Company, and Tuscaloosa Pipeline Company
Orrin L. Harrison, III and Sheryl Hopkins, Locke Purnell Rain Harrell, Dallas, Texas, Peter J. Butler, Jr. and Vincent 
J. Booth, Locke Purnell Rain Harrell, New Orleans, Louisiana, Oscar E. Reed, Jr., Oats & Hudson, Lafayette, 
Louisiana, for Appellants Trans La, a Division of Atmos Energy Corporation, and Trans Louisiana Industrial Gas 
Company, Inc.
Bob F. Wright and James Parkerson Roy, Domengeaux & Wright, Lafayette, Louisiana, and Walter C. Thompson, 
Jr. and Eddie J. Jordan, Jr., Sessions & Fishman, New Orleans, Louisiana for Appellees [**2]  The Daily Advertiser, 
Richard D'Aquin, Mr. Cook Licensing Corporation d/b/a Mr. Cook Restaurants, Compagnie Vermilion Incorporated, 
Compagnie CL-BM, Ltd., and C. Earl Hagood, Jr., Individually and on Behalf of All Other Similarly Situated
Michael R. Fontham and Paul L. Zimmering, Stone, Pigman, Walther, Wittmann & Hutchinson, New Orleans, 
Louisiana, for Amicus Curiae Louisiana Public Service Commission"
468,Judges,"Judges: Before DOUCET, YELVERTON, and KNOLL, Judges."
468,Opinion by,Opinion by: KNOLL
475,Counsel,"Counsel: Carol Hajjar McGravey with whom Wilbur A. Hyatt and Hyatt & Hyatt Law Offices were on brief for 
appellants.
Samuel Perkins with whom Kimberly M. Saillant and Morrison, Mahoney & Miller were on brief for appellees."
475,Judges,"Judges: Before Breyer, Chief Judge, Selya, Circuit Judge, and Cyr, Circuit Judge."
475,Opinion by,Opinion by: BREYER
482,Counsel,"Counsel: Maxwell M. Blecher and Ann I. Jones, Blecher, Collins & Wienstein, Los Angeles, California, Bonnie S. 
Blair, Spiegel & McDiarmid, Washington, D.C., and Alan R. Watts, Orange, California, for the plaintiffs-appellants.
Paul G. Bower, Gibson, Dunn & Crutcher, Los Angeles, California, and David N. Barry, III, Southern California 
Edison Company, Rosemead, California, for the defendant-appellee."
482,Judges,"Judges: Before: Mary M. Schroeder, Edward Leavy and Ferdinand F. Fernandez, Circuit Judges."
482,Opinion by,Opinion by: FERNANDEZ
493,Judges,Judges:  [*1]  GUZMAN
493,Opinion by,Opinion by: RONALD A. GUZMAN
502,Counsel,"Counsel: Tracy, Bertolino & Edwards for plaintiff. 
Davis & Gilbert for Hill & Knowlton, defendant. 
Owen & Davis for N.H. Bettigole Co., defendant. 
Cravath, Swaine & Moore (Max R. Shulman of counsel), for Corporate Property Investors, defendant.
Dechert, Price & Rhodes for Roy F. Weston, Inc., defendant.
Daniel A. Piloseno for Vincent Ferrandino & Assocs., defendant."
502,Judges,"Judges: Alfred J. Weiner, J."
502,Opinion by,"Opinion by: ALFRED J. WEINER 
153 Misc. 2d 458, *458; 581 N.Y.S.2d 562, **562; 1992 N.Y. Misc. LEXIS 78, ***1"
511,Counsel,"Counsel:  [**1]  FOR DEFENDANTS: 
Richard E. Zuckerman, Honigman Miller, 2290 First National Building, Detroit, MI 48226-3583, (313) 256-7800. 
N. C. DEDAY LARENE, 2000 Penobscot Building, Detroit, MI 48226, (313) 962-3500. 
Robert S. Harrison, DAvid N. Zacks, 6735 Telegraph Road, Suite 350, Birmingham, MI 48010, (313) 540-5900. 
Daniel J. LaCombe, Esq., Barris Sott Denn & Driker, 211 West Fort St., 15th Floor, Detroit, MI 48226-3281, (313) 
965-9725. 
Sharon M. Woods, Barris Sott Denn & Driker, 211 West Fort St., 15th Floor, Detroit, MI 48226-3281, (313) 965-
9725. 
S. Allen Early, III, Miller Canfield, 150 W. Jefferson, Suite 2500, Detroit, MI 48226, (313) 963-6420. 
S. Allen Early, III, Miller Canfield, 150 W. Jefferson, Suite 2500, Detroit, MI 48226, (313) 496-7636 
Edward F. Bell, Esq., Bell & Gardner, 561 East Jefferson, Detroit, MI 48226, (313) 962-2240. 
Kenneth M. Zorn, Esq., 400 Renaissance Center, 15th Floor, Detroit, MI 48243, (313) 259-1110 
FOR PLAINTIFFS: 
Philip G. Tannian, 243 W. Congress, Suite 290, Detroit, MI 48226, (313) 965-0045. 
Robert Hurlbert, Esq., 525 North Woodward, Box 509, Bloomfield Hills, MI 48303-0509 
William W. Misterovich, 115 S. Groesbeck,  [**2]  Mount Clemens, MI 48043, (313) 649-5325. 
James A. Smith/Vincent Tatone, Bodman Longley, 100 Renaissance Center, 34th Floor, Detroit, MI 48243, (313) 
259-7777."
511,Judges,Judges: GADOLA
511,Opinion by,Opinion by: PAUL V. GADOLA
521,Counsel,"Counsel:  [**1]  For the Plaintiff: 
Richard W. Casey, Esq., Mark Y. Hirata, Esq., Giauque, Crockett & Bendinger, 500 Kearns Building, 136 South 
Main, Salt Lake City, Utah 84101 
For the Defendant: 
Reid E. Lewis, Esq., Mark W. May, Esq., Moyle & Draper, P.C., 600 Deseret Plaza, No. 15 East First South, Salt 
Lake City, Utah 84111-1915"
521,Judges,Judges: Winder
521,Opinion by,Opinion by: DAVID K. WINDER
536,Judges,"Judges: Before: WALLACE, Chief Judge, HUG and RYMER, Circuit Judges."
541,Counsel,"Counsel: Andrew J. Newman (Deidre T. Lawrence with him) for the plaintiff.
Jon Laramore, Assistant Attorney General, for Department of Public Utilities.
Maurice L. Zilber (Tracey E. Madden with him) for Western Massachusetts Electric Company, intervener."
541,Judges,"Judges: Liacos, C.J., Wilkins, Abrams, & Lynch, JJ.  
412 Mass. 25, *25; 586 N.E.2d 982, **982; 1992 Mass. LEXIS 64, ***1"
541,Opinion by,Opinion by: WILKINS
546,Counsel,"Counsel:  [**1] For Plaintiff: J. EDMUND de CASTRO, JR., of Counsel, JAECKLE, FLEISCHMANN & MUGEL, 
Buffalo, New York.
For Defendants: ROBERT E. GLANVILLE, of Counsel, PHILLIPS, LYTLE, HITCHCOCK, BLAINE & HUBER, 
Buffalo, New York."
546,Judges,"Judges: LESLIE G. FOSCHIO, UNITED STATES MAGISTRATE JUDGE."
546,Opinion by,Opinion by: LESLIE G. FOSCHIO
562,Counsel,"Counsel: Cosho, Humphrey, Greener & Welsh, Boise, for plaintiff-respondent-cross appellant.  Howard Humphrey, 
argued.
Lojek & Gabbert, Chartered, Boise, for defendants-appellants-cross respondents.  Donald W. Lojek, argued."
562,Judges,"Judges: McDevitt, Justice.  Bakes, C.J., and Bistline, Johnson and Boyle, JJ., concur."
562,Opinion by,Opinion by: McDEVITT
571,Counsel,"Counsel: PET Rangel, Mr. Jorge C., ATT 016543500 512/883-8555, Rangel & Chriss, P.O. Box 880, 719 South 
Shoreline, Suite 502, Corpus Christi, TX 78403. Hatchell, Mr. Mike, ATT 009219000 903/597-3301, Ramey, Flock, 
Jeffus, Crawford, Harper, & Collins, P. O. Box 629, 500 First City Place, Tyler, TX 75710-0629.
RSP Vickery, Mr. Arnold Anderson, ATT 020571800 713/526-0700, Vickery, Kilbride, Gilmore & Vickery, 2929 Allen 
Parkway, Suite 2770, Houston, TX 77019. Vickery, Mr. E. Landers, ATT 020571900 713/526-0700, Vickery, 
Kilbride, Gilmore & Vickery, 2929 Allen Parkway, Suite 2770, Houston, TX 77019."
571,Judges,"Judges: Cook, Doggett, Mauzy"
571,Opinion by,Opinion by: EUGENE A. COOK
592,Counsel,"Counsel: Bernard M. Kaplan, 708/679-6100, Suite 403, RUBEN, KAPLAN & ROSEN, 4711 W. Golf Road, Skokie, 
IL 60076, USA, for Plaintiff - Appellant.
Lawrence H. Levine, 312/876-7700, Suite 6900, Robert L. Stout, Jr., 312/876-7700, Suite 6900, Douglas A. 
Freedman, 312/876-7700, William J. Gibbons, 312/876-7706, James F. Stern, 312/876-7700, LATHAM & 
WATKINS, 233 S. Wacker Drive, 5800 Sears Tower, Chicago, IL 60606, USA, for Defendant - Appellee.
Andrew B. David, 312/704-9400, William J. Gigler, 312/704-9400, Suite 2600, SUGAR, FRIEDBERG & 
FELSENTHAL, 30 N. LaSalle Street, Chicago, IL 60602, USA, for Defendant - Appellee."
592,Judges,"Judges: Before WOOD, JR., COFFEY and KANNE, Circuit Judges."
592,Opinion by,Opinion by: COFFEY
606,Counsel,"Counsel: For Plaintiff - Appellee: Ronald S. Katz, 415-986-1300, Janet S. Arnold, 415-986-1300, Coudert Brothers, 
4 Embaracadero Center, Suite 3300, San Francisco, CA 94111. Rodger D. Young, ARGUED, Jamal J. Hamood, 
Younng & Hamood, 26200 American Drive, Suite 401, Southfield, MI 48034.
For Defendant - Appellant: Stephen F. Wasinger, 313-256-7726, Howard B. Iwrey, 313-256-7951, Honigman, Miller, 
Schwartz & Cohn, 660 Woodward, Suite 2290, First National Building, Detroit, MI 48226. Charles Fried, ARGUED, 
617-495-4636, Harvard Law School, 1545 Massachusetts Avenue, Langdell Hall, Cambridge, MA 01238. Deborah 
J. Hart, BRIEFED, 617-742-9100, James C. Burling, BRIEFED, 617-742-9100, Hale & Dorr, 60 State Street, 
Boston, MA 02109."
