頁碼,內容類型,內容
99,Judges,"Judges:  Thomas A. Wiseman, Jr., Chief United States District Judge."
99,Opinion by,"Opinion by: WISEMAN, JR."
109,Judges,"Judges:  [**1]  James H. Alesia, United States District Judge."
109,Opinion by,Opinion by: ALESIA
117,Judges,"Judges: Canby and Trott, Circuit Judges, and Charles A. Legge, District Judge. **"
122,Counsel,"Counsel: Leonard S. Goodman for appellants.
William J. Guzick and Lee H. Simowitz, with whom C. Benjamin Crisman, Jr., Gary A. MacDonald, Gerald A. 
Connell, and Peter B. Kenney, Jr. were on the brief, for appellees.
Herbert O. Reid, Sr., Corporation Counsel, with whom Charles L. Reischel, Deputy Corporation Counsel, and Lutz 
Alexander Prager, Assistant Deputy Corporation Counsel, filed a statement in lieu of brief on behalf of the District of 
Columbia."
122,Judges,"Judges: Ferren, Belson, and Farrell, Associate Judges."
122,Opinion by,Opinion by: FARRELL
131,Counsel,"Counsel: Sheldon Rosenberg, Michael Rothman, Miami, Florida, for Plaintiffs-Appellants. 
Kenneth B. Robinson, Greenberg, Traurig, Hoffman, Lipoff, Rosen & Quentel, P.A., Byron G. Petersen, Ft. 
Lauderdale, Florida, for Defendants-Appellees."
131,Judges,"Judges: Hatchett and Anderson, Circuit Judges, and Godbold, Senior Circuit Judge."
131,Opinion by,Opinion by: ANDERSON
143,Counsel,"Counsel: Christopher K. Kay, Esq., Orlando, Florida, for Plaintiff-Appellant. 
919 F.2d 1550, *1550; 1990 U.S. App. LEXIS 22257, **1

 
Amicus Curiae: Voluntary Hospitals of America, Inc.: C. Scott Sykes, Irving, Texas. 
For Venice Hospital & Medicare Patient Aids Center: Herbert T. Schwartz, Houston, Texas. 
For Sammett Corporation & Medicare Patient Aid Center: William G. Kopit, Lynn Snyder, Washington, District of 
Columbia. 
Amicus Curiae: Florida Hospital Assoc.: William Bell, Tallahassee, Florida."
143,Judges,"Judges: Kravitch and Clark, Circuit Judges, and C. Clyde Atkins, * Senior District Judge."
143,Opinion by,Opinion by: CLARK
158,Judges,"Judges:  [**1]  William K. Thomas, United States Senior District Judge."
158,Opinion by,Opinion by: THOMAS
178,Counsel,"Counsel:  [**1]  No. 89-1281-Civ: 
Attorneys for Plaintiff: Ronald P. Weil, Miami, Florida. 
Attorneys for Defendant: Holland & Knight, Mary Steinberg, Miami, Florida, D. Joan Lawrence, James M. 
Grippendo, Miami, Florida, Douglas G. Moxham, Boston, Masschussetts, co-counsel for Defendants. 
No. 89-2839-Civ:
Attorneys for Plaintiff: Jesse C. Jones, Guy B. Bailey, Jr., Miami, Florida, Anne K. Bingaman, Washington, District of 
Columbia.
Attorneys for Defendant: Richard M. Leslie, Miami, Florida. 
No. 88-0735-Civ: 
Attorneys for Plaintiff: Charles C. Harber, William P. Hicks, Miami, Florida. 
Attorneys for Defendant: Hugo L. Black, Jr., Miami, Florida, for Defendant Rehtorik; Michael J. Rosen, Miami, 
Florida, for Defendant Gomez."
178,Judges,"Judges:  Lenore C. Nesbitt, United States District Judge."
178,Opinion by,Opinion by: NESBITT
193,Counsel,"Counsel:  [*1]  For Plaintiff: Wesley Gersh, 333 Guthrie Green, Suite 308, Louisville, Ky. 40202.
For Defendants: Michael Kirk, Citizens Plaza, Louisville, Ky. 40202. John Schafer, 1201 Pennsylvania Ave, NW, PO 
Box 7566, Washington, D.C. 20044."
193,Judges,Judges: Rubin
193,Opinion by,Opinion by: CARL B. RUBIN
202,Counsel,"Counsel:  [**1]  Thomas P. Meehan, David Barmak, Randell C. Ogg, Douglas E. Fierberg of Sherman, Meehan & 
Curtin, Washington, District of Columbia and Dennis N. Garvey, P.C., New Haven, Connecticut, for Plaintiff.
William E. Willis, Garrard R. Beeney, John L. Hardiman, Yvonne E. Facchina of Sullivan & Cromwell, New York, 
New York and Peter D. Clark of Williams, Conney & Sheehy, Bridgeport, Connecticut, for Defendants."
203,Judges,"Judges:  Robert C. Zampano, Senior United States District Judge."
203,Opinion by,Opinion by: ZAMPANO
214,Counsel,"Counsel: John C. Christie, Jr., Esquire, Patrick J. Roach, Esquire, Bell, Boyd & Lloyd, Washington, District of 
Columbia, Attorneys for Petitioners Chicago Title Insurance Company and SAFECO Title Insurance Company (now 
known as Security Union Title Insurance Company). 
Robert E. Cooper, Esquire, Gibson, Dunn & Crutcher, Los Angeles, California, and Phillip H. Rudolph, Esquire, 
Gibson, Dunn & Crutcher, Washington, District of Columbia, Attorneys for Petitioner Ticor Title Insurance Company. 
922 F.2d 1122, *1122; 1991 U.S. App. LEXIS 148, **1

 
John F. Graybeal, Esquire (Argued), John J. Butler, Esquire, Parker, Poe, Adams & Bernstein, Raleigh, North 
Carolina, Attorneys for Petitioner Lawyers Title Insurance Corporation. 
David M. Foster, Esquire, James N. Plamondon, Esquire, Fulbright & Jaworski, Washington, District of Columbia, 
Attorney for Petitioner Stewart Title Guaranty Company. 
James M. Spears, Esquire, General Counsel, Jay C. Shaffer, Esquire, Deputy General Counsel, Ernest J. 
Isenstadt, Esquire, Assistant General Counsel, Leslie Rice Melman, Esquire (Argued), Attorney Federal Trade 
Commission, Washington, District of Columbia, Attorney for Respondent. 
Heidi B. Hamman [**2]  Shakely, Esquire, Assistant Counsel, Zella M. Smith, Esquire, Assistant Counsel, Victoria 
A. Reider, Esquire, Deputy Chief Counsel, Linda J. Wells, Esquire, Chief Counsel, Commonwealth of Pennsylvania, 
Insurance Department, Harrisburg, Pennsylvania, Attorneys for Amicus Curiae Commonwealth of Pennsylvania, 
Insurance Department."
214,Judges,"Judges: Hutchinson and Nygaard, Circuit Judges, and Re, Judge. *"
214,Opinion by,Opinion by: HUTCHINSON
234,Counsel,"Counsel: Clemons, Cosho & Humphrey, Boise, Idaho, attorneys for appellants. Howard Humphrey argued.
Lojek & Gabbert, Boise Idaho, attorneys for respondent. Donald W. Lojek argued."
234,Judges,"Judges: McDevitt, J. Bistline, Johnson, JJ., concur. Bakes, C.J., and Boyle, J., concurring specially."
234,Opinion by,Opinion by: McDEVITT
245,Judges,"Judges:  [*1]  Paul E. Plunkett, United States District Judge."
245,Opinion by,Opinion by: PLUNKETT
257,Counsel,"Counsel:  [**1]  Terrance Michael Miller, Vorys, Sater, Seymour and Pease, Columbus, Ohio, for Plaintiff.
Michael James Boylan, Cohen, Todd, Kite & Stanford, Cincinnati, Ohio, for Defendant.
Robert George Stachler, Taft, Stettinius & Hollister, Cincinnati, Ohio, for Third-Party Defendant."
257,Judges,"Judges: Jack Sherman, Jr., United States Magistrate."
257,Opinion by,Opinion by: SHERMAN
264,Counsel,"Counsel:  [**1]  Terrance Michael Miller, Vorys, Sater, Seymour and Pease, Columbus, Ohio, for Plaintiff.
Michael James Boylan, Cohen, Todd, Kite & Standford, Cincinnati, Ohio, for Defendant.
Robert George Stachler, Taft, Stettinius & Hollister, Cincinnati, Ohio, for Third-Party Defendant."
264,Judges,"Judges: Herman J. Weber, United States District Judge."
264,Opinion by,Opinion by: SHERMAN
275,Judges,"Judges:  [*1]  Kenneth Conboy, United States District Judge."
275,Opinion by,Opinion by: CONBOY
288,Counsel,"Counsel: Richard P. Campbell, Anthony S. DiVincenzo, Chicago, Illinois, for Plaintiff-Appellant. 
922 F.2d 1317, *1317; 1991 U.S. App. LEXIS 630, **1

 
Lee A. Freeman, Jr., Scott R. Williamson, Freeman, Freeman & Salzman, Chicago, Illinois, Lewis R. Clayton, 
Robert L. Ernst, Aidan Synnott, Paul, Weiss, Rifkind, Wharton & Garrison, New York, New York for Defendant-
Appellee."
289,Judges,"Judges: Posner and Ripple, Circuit Judges, and Grant, Senior District Judge. *"
289,Opinion by,Opinion by: POSNER
294,Counsel,"Counsel: JOSEPH H. SHARLITT, ESQ., JANIS H. BRENNAN, ESQ., GOODWIN & SOBLE, Washington, D.C., 
JOHN J. DALTON, JR., ESQ., Cedar Grove, New Jersey, (Attorneys for Plaintiffs).
ROBERT P. LEWIS, ESQ., BAKER & MC KENZIE, New York, New York, ROBERT E. BARTKUS, ESQ., PINTO, 
RODGERS & KOPF, Morristown, New Jersey, (Attorneys for Defendants Impacta, S.A., and Geoffrey M. Thomas).
STEPHEN N. DRATCH, ESQ., GREENBERG, MARGOLIS, Roseland, New Jersey, (Attorneys for Defendants 
Amber International, Inc., James Krah and John Grim)."
294,Judges,"Judges: Alfred M. Wolin, United States District Judge."
294,Opinion by,"Opinion by: WOLIN 
1991 U.S. Dist. LEXIS 687, *1"
304,Judges,"Judges:  Hubert L. Will, United States District Judge."
304,Opinion by,Opinion by: WILL
335,Counsel,"Counsel: J. Paul Whitehurst, Tuscaloosa, Alabama, for Plaintiffs-Appellants. 
For Radiology Clinic: Wm. A. Bright, John G. Kahler, Wm. A. Askew & Wm. A. Askew, M.D., PC, Michael S. 
Burroughs, Phelps, Owens, Jenkins, Gibson & Fowler, Tuscaloosa, Alabama. 
For DCH Healthcare Authority: William J. Donald, Donald, Randall, Donald & Hamner, William J. Donald, III, 
Tuscaloosa, Alabama."
336,Judges,"Judges: Tjoflat, Chief Judge, Anderson, Circuit Judge, and Jesse E. Eschbach, * Senior Circuit Judge.  Anderson, 
Circuit Judge, concurring specially."
336,Opinion by,Opinion by: TJOFLAT
361,Counsel,"Counsel: Argued: Robert Gene Levy, Frank, Bernstein, Conaway & Goldman, Baltimore, Maryland, for Appellants. 
Richard McMillan, Jr., Crowell & Moring, Washington, District of Columbia, for Appellee. 
On Brief: Berryl A. Speert, Harry J. Katrichis, A. David Demiray, Frank, Bernstein, Conaway & Goldman, Baltimore, 
Maryland; Fritz R. Kahn, Verner, Liipfert, Bernhard, McPherson and Hand, Washington, District of Columbia, for 
Appellant Laurel Sand & Gravel; Charles M. Chadwick, Chadwick & Whaley, Rockville, Maryland, for Appellant 
Maryland Midland Railway. 
Kent A. Gardiner, Shawn N. Sullivan, Nancy J. Spencer, Crowell & Moring, Washington, District of Columbia, Fred 
R. Birkholz, CSX Transportation, Inc., Baltimore, Maryland, for Appellee."
361,Judges,"Judges: Ervin, Chief Judge, Russell, Circuit Judge, and Michael, United States District Judge for the Western 
District of Virginia, sitting by designation. Chief Judge Ervin wrote the opinion, in which Judge Russell and Judge 
Michael joined."
361,Opinion by,Opinion by: ERVIN
376,Counsel,"Counsel:  [**1]  Stephanie Wenkert Kanwit, Lamet, Kanwit & Davis, Chicago, Illinois, for Plaintiff.
Mark Philip Cohen, Schoenberg, Fisher & Newman, Ltd., Chicago, Illinois, for Defendant."
376,Judges,"Judges:  James B. Moran, Chief United States District Judge."
376,Opinion by,Opinion by: MORAN
404,Judges,"Judges: Archer, Circuit Judge, Baldwin, Senior Circuit Judge, and Stanley A. Weigel, Senior District Judge. 1"
404,Opinion by,Opinion by: BALDWIN
412,Counsel,"Counsel: Blaine H. Winship, Winship & Byrne, Karin M. Byrne, Brandon, Florida, for Appellants. 
For: Martin-Brower Company, Terry J. Houlihan, McCutchen, Doyle, Brown & Enersen, San Francisco, California, 
For: Jerrico, Inc., John F. Dienelt, Reed, Smith, Shaw & McClay, Washington, District of Columbia, For: Long John 
Silver's, Steven L. Brannock, Holland & Knight, Tampa, Florida, for Appellees."
413,Judges,"Judges: Tjoflat, Chief Judge, Anderson, Circuit Judge, and Jesse E. Eschbach, * Senior Circuit Judge."
413,Opinion by,Opinion by: TJOFLAT
434,Counsel,"Counsel:  [**1]  William T. Hough, Esq., Attorney for Plaintiffs, Basking Ridge, New Jersey.
Baer Marks & Upham, Esqs., Attorneys for Defendant, New York, New York, Barry J. Mandel, Esq., of Counsel."
435,Judges,"Judges: William C. Conner, United States District Judge."
435,Opinion by,Opinion by: CONNER
450,Counsel,"Counsel: For Plaintiffs - Appellees: Peter E. Hans, Schrank & Schultz, Madison, Wisconsin, Raymond E. Schrank, 
II, Cannon & Dunphy, Milwaukee, Wisconsin. 
For Defendant - Appellant: James R. Troupis, Carol Skornicka, Michael, Best & Friedrich, Madison, Wisconsin. 
Association for Retarded Citizens of Wisconsin, Amicus Curiae: Pamela J. Schmelzer, Monona, Wisconsin."
450,Judges,"Judges: Cudahy and Flaum, Circuit Judges, and Pell, Senior Circuit Judge.  Cudahy, Circuit Judge, concurring.  
Pell, Senior Circuit Judge, concurring in part, dissenting in part."
450,Opinion by,Opinion by: FLAUM
474,Counsel,"Counsel:  [**1]  ATTORNEY(S) FOR PLAINTIFF OR PETITIONER: T. Richard Handler & Stephen E. Fox, 
Jenkens & Gilchrist, First Interstate Bank, 1445 Ross Ave., Suite 3200, Dallas, TX 75202-2711. 
ATTORNEY(S) FOR DEFENDANT(S): TECNOL MEDICAL PROD., Rebecca P. Adams, James A. Ellis, Jr., 
Rodney H. Lawson, Stephen J. Pierce, Carrington, Coleman, Sloman & Blumenthal, South Tower, 200 Crescent 
Ct., Suite 1500, Dallas, TX 75201. CAPITAL SOUTHWEST & PATRICK HAMNER: Eric R. Cromartie, Hughes & 
Luce, Bank One Center, 1717 Main Street, Suite 2800, Dallas, TX 75201. JOEL DOUGLAS AND MARGARET 
KATHRYN INMAN: Thomas F. Harkins, Jr., Gandy Michener Swindle Whitaker & Pratt, City Center Tower II, 301 
Commerce St., Suite 3500, Fort Worth, TX 76102-4135."
475,Judges,Judges: Sanders
475,Opinion by,Opinion by: BAREFOOT SANDERS
481,Counsel,"Counsel: Gardner, Carton & Douglas, Chicago, Illinois, By: Robert J. Wilczek, Esq., Pepper, Hamilton & Scheetz, 
Washington, District of Columbia, By: Hugh Latimer, Esq., Bruce R. Stewart, Esq., Richard B. Nash, Jr., Esq., 
Walder, Sondak, Berkeley & Brogan, P.A., Roseland, New Jersey, By: Thomas J. Spies, Esq., Attorneys for Plaintiff 
Ansell Incorporated.
Wolff & Samson, Roseland, New Jersey, By: Daniel D. Caldwell, Esq., Attorneys for Defendant Allercare/NSL, Inc.
Hannoch Weisman, Roseland, New Jersey, By: Brad R. Roth, Esq., Menaker & Herrmann, New York, New York, 
By: Richard G. Menaker, Esq., Attorneys for Defendant Schmid Laboratories, Inc."
481,Judges,"Judges: Garrett E. Brown, Jr., United States District Judge."
481,Opinion by,Opinion by: BROWN
502,Counsel,"Counsel:  [**1]  Robert S. Frank, Jr., Esq., Kevin P. Light, Esq., Choate, Hall & Stewart, Boston, Massachusetts, 
for Plaintiffs.
Ronald S. Katz, Esq., Gary L. Benton, Esq., Coudert Brothers, San Francisco, California, Paul E. Ware, Jr., Esq., 
David J. Apfel, Esq., Goodwin, Procter & Hoar, Boston, Massachusetts, for Defendants."
502,Judges,"Judges:  Walter Jay Skinner, United States District Judge."
502,Opinion by,Opinion by: SKINNER
512,Counsel,"Counsel:  [**1]  Howrey & Simon, By: Richard T. Colman, Esq., Robert F. Ruyak, Esq., Robert L. Green, Esq., 
Basil C. Culyba, Esq., Washington, District of Columbia for Plaintiffs Jones & Laughlin Steel, Inc., Wheeling-
Pittsburgh Steel Corp., and Republic Steel Corporation (LTV).
Thorp, Reed & Armstrong, By: William M. Wycoff, Esq., Richard Riese, Esq., Pittsburgh, Pennsylvania, for Plaintiffs 
National Steel Corporation and Sharon Steel Corporation.
Jenner & Block, By: Bruce J. Ennis, Esq., Kit Adelman-Pierson, Esq., Washington, District of Columbia, and 
Lawrence R. Velvel, Esq., Nashua, New Hampshire, for Plaintiffs David Reaney, Ambrosia and Erie.
Cohen, Milstead & Hausfeld, By: Jerry S. Cohen, Esq., Ann C. Yahner, Esq., Washington, District of Columbia, for 
Plaintiff Tauro Brothers Trucking Co.
Beery & Spurlock Co., L.P.A., By: Elizabeth L. Rabenold, Esq., Paul F. Beery, Esq., Columbus, Ohio, for Plaintiffs 
Wills Trucking Inc. and Toledo World Terminals.
Squire, Sanders & Dempsey, By: Kenneth C. Anderson, Esq., James V. Dick, Esq., Timothy W. Bergin, Esq., 
Washington, District of Columbia, for Defendant Bessemer and Lake Erie Railroad Company.
Pepper, Hamilton & Scheetz, By: Laurence Z. Shiekman, Esq., M. Duncan Grant, Esq., Robert E. Heideck, Esq., 
Philip  [**2]  H. Lebowitz, Esq., Philadelphia, Pennsylvania, for Defendant Consolidated Rail Corporation.
Sidley & Austin, By: Richard J. Flynn, Esq., Lee A. Monroe, Esq., Stephen S. Hill, Esq., Merinda D. Wilson, Esq., 
Martin Stern, Esq., Jill Phillips, Esq., Gene Schaerr, Esq., Washington, District of Columbia, for Defendant Norfolk 
and Western Railway Company."
512,Judges,"Judges:  John P. Fullam, Senior United States District Judge."
512,Opinion by,Opinion by: FULLAM
531,Counsel,"Counsel: Robert H. Freilich of Freilich, Leitner, Carlisle & Shortlidge, Kansas City, Missouri (Neil R. Shortlidge and 
Barbara Brink of Freilich, Leitner, Carlisle & Shortlidge, Kansas City, Missouri; and John A. Emerson of Barber, 
Emerson, Springer, Zinn & Murray, Lawrence, Kansas, on the briefs), for Plaintiffs-Appellants. 
Barbara Baran of Ross & Hardies, Chicago, Illinois, and Gerald L. Cooley of Allen & Cooley, Lawrence Kansas 
(Roger Brown of Allen & Cooley, Lawrence, Kansas, Richard F. Babcock and Daniel P. Hogan of Ross & Hardies, 
Chicago, Illinois, with them on the brief), for Defendants-Appellees."
531,Judges,"Judges: McKay, Anderson, and Baldock, Circuit Judges."
531,Opinion by,Opinion by: McKAY
541,Judges,"Judges:  [**1]  Alex T. Howard, Jr., Chief United States District Judge."
541,Opinion by,Opinion by: HOWARD
546,Judges,"Judges:  [*1]  Ann Claire Williams, United States District Judge."
546,Opinion by,Opinion by: WILLIAMS
551,Judges,"Judges: Justices Sam Robertson, Ellis, and Robert E. Morse, Jr., (sitting by designation). Robert E. Morse, Jr., 
Justice, concurring."
551,Opinion by,Opinion by: ROBERTSON
559,Counsel,"Counsel:  [**1]  Bobbee J. Musgrave, Esq., B. Lawrence Theis, Esq., Walters & Theis, Denver, Colorado, for 
Plaintiffs.
Attorneys for Metz, Heisterkamp, Fred M. Winner, Esq., James Hinga, Esq., Todd Lundy, Esq., Caputo & Sevens, 
Baker & Hostetler, Denver, Colorado.
Attorney for Verbrugge, Timothy A. LaQuey, Esq., Raymond J. Miller, Esq., Denver, Colorado."
559,Judges,"Judges:  Lewis T. Babcock, United States District Judge."
559,Opinion by,Opinion by: BABCOCK
582,Counsel,"Counsel: Jeffrey S. Berlin argued the cause for petitioners in both cases.  With him on the briefs for petitioners in 
No. 89-1027 were Mark E. Martin and William P. Stallsmith, Jr. James S. Whitehead, Nicholas S. Yovanovic, and 
James D. Tomola filed briefs for petitioner in No. 89-1028. 
Jeffrey S. Minear argued the cause for the federal respondents in support of petitioners in both cases pursuant to 
this Court's Rule 12.4.  On the briefs were Acting Solicitor General Roberts, Deputy Solicitor General Shapiro, 
Lawrence S. Robbins, Robert S. Burk, Henri F. Rush, and John J. McCarthy, Jr. 
William G. Mahoney argued the cause for the union respondents in both cases.  With him on the brief was John 
O'B. Clarke, Jr. +"
582,Judges,"Judges: Kennedy, J., delivered the opinion of the Court, in which Rehnquist, C.J., and White, Blackmun, O'Connor, 
Scalia, and [****5]  Souter, JJ., joined.  Stevens, J., filed a dissenting opinion, in which Marshall, J., joined, post, p. 
134."
596,Judges,"Judges:  Hubert L. Will, United States District Judge."
596,Opinion by,Opinion by: WILL
608,Counsel,"Counsel: Timothy E. Morgan, Law Offices of Edward V. King, Jr., Stephen Kaus, Kaus & Kerr, H. E. Christian 
Peeples, Oakland, California, for the Plaintiff-Appellant. 
Robert Fabrikant, McKenna, Conner & Cuneo, Washington, District of Columbia, and James J. Banks, Dambrell, 
Dambrell & Nelson, Modesto, California, for the Defendants-Appellees."
608,Judges,"Judges:  Joseph T. Sneed, Mary M. Schroeder and William C. Canby, Jr., Circuit Judges."
608,Opinion by,Opinion by: SNEED
622,Counsel,"Counsel:  [**1]  Spiro Bereveskos, Indianapolis, Indiana, Richard I. Fine, Los Angeles, California, Stuart R. 
Lefstein, Rock Island, Illinois, John C. McNett, Indianapolis, Indiana, for Plaintiffs.
Anthony M. Radice, New York, New York, John V. Patton, Moline, Illinois, Robert L. Harmon, Chicago, Illinois, Ian 
Crawford, Boston, Massachusetts, for Defendant."
622,Judges,"Judges:  Michael M. Mihm, United States District Judge."
622,Opinion by,Opinion by: MIHM
651,Counsel,"Counsel: Joel I. Klein argued the cause for petitioners.  With him on the briefs were Paul M. Smith, Roy D. Bates, 
James S. Meggs, David W. Robinson II, and Heyward E. McDonald. 
A. Camden Lewis argued the cause for respondent.  With him on the brief was Randall M. Chastain. * 
 [****6]   
* Charles Rothfeld, Benna Ruth Solomon, and Peter J. Kalis filed a brief for the National League of Cities et al. as amici curiae 
urging reversal. 
Steven C. McCracken, Maurice Baskin, and John R. Crews filed a brief for Associated Builders and Contractors, Inc., as amicus 
curiae urging affirmance. 
Eric M. Rubin and Walter E. Diercks filed a brief for the Outdoor Advertising Association of America, Inc., as amicus curiae.
499 U.S. 365, *365; 111 S. Ct. 1344, **1344; 113 L. Ed. 2d 382, ***382; 1991 U.S. LEXIS 1858, ****2"
651,Judges,"Judges: Scalia, J., delivered the opinion of the Court, in which Rehnquist, C.J., and Blackmun, O'Connor, 
Kennedy, and Souter, JJ., joined.  Stevens, J., filed a dissenting opinion, in which White and Marshall, JJ., joined, 
post, p. 385."
651,Opinion by,Opinion by: SCALIA
669,Counsel,"Counsel: Clarine F. Smissman, Newman & Eaton, Orlando, Florida, for Plaintiff.
761 F. Supp. 778, *778; 1991 U.S. Dist. LEXIS 6094, **1

 
Christopher C. Skambis, Elaine G. Fishman, Foley & Lardner, Orlando, Florida, for Defendant, Greater Orlando 
Aviation Authority.
Christopher K. Kay, Michael J. Beaudine, Foley & Lardner, Orlando, Florida, for Defendant, Mears Transportation 
Group, Inc."
669,Judges,"Judges: G. Kendall Sharp, United States District Judge."
669,Opinion by,Opinion by: SHARP
674,Counsel,"Counsel: Thompson & Mitchell, of Belleville (Donald E. Heihl and James J. Raymond, of counsel), for appellants.
Ann E. Hamilton, of St. Louis, Missouri, for appellee."
674,Judges,"Judges: Justice Chapman delivered the opinion of the court.  Howerton and Lewis, JJ., concur."
674,Opinion by,Opinion by: CHAPMAN
