頁碼,內容類型,內容
86,Counsel,"Counsel:  [**1]  For DEPUY, INC., a Delaware Corporation, Plaintiff: Harry J. Roper, Steven Raymond Trybus, 
Gregory D Bonifield, Jenner & Block, LLC, Chicago, IL, Joseph C. Lucci, Dianne B Elderkin, Michael J Bonella, 
Emma R Dailey, Lynn A Malinoski, Woodcock Washburn LLP, Philadelphia, PA.
For ZIMMER HOLDINGS, INC., a Delaware Corporation, Defendant: Andrew J. Kochanowski, Sommers, Schwartz, 
Silver & Schwartz, P.C., Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, 
Baniak, Pine & Gannon, Chicago, IL.
For ZIMMER, INC., a Delaware Corporation, Defendant: Andrew J. Kochanowski, Sommers, Schwartz, Silver & 
Schwartz, P.C., Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, Baniak, Pine 
& Gannon, Chicago, IL.
For ZIMMER HOLDINGS, INC., Counter-Claimant: Andrew J. Kochanowski, Sommers, Schwartz, Silver & 
Schwartz, P.C., Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, Baniak, Pine 
& Gannon, Chicago, IL.
For ZIMMER, INC., Counter-Claimant: Andrew J. Kochanowski, Sommers, Schwartz, Silver & Schwartz, P.C., 
Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, Baniak,  [**2]  Pine & 
Gannon, Chicago, IL.
For DEPUY, INC., Counter-Defendant: Harry J. Roper, Steven Raymond Trybus, Gregory D Bonifield, Jenner & 
Block, LLC, Chicago, IL, Joseph C. Lucci, Dianne B Elderkin, Michael J Bonella, Emma R Dailey, Lynn A Malinoski, 
Woodcock Washburn LLP, Philadelphia, PA.
343 F. Supp. 2d 675, *675; 2004 U.S. Dist. LEXIS 22240, **22240

 
For ZIMMER HOLDINGS, INC., Counter-Claimant: Andrew J. Kochanowski, Sommers, Schwartz, Silver & 
Schwartz, P.C., Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, Baniak, Pine 
& Gannon, Chicago, IL.
For ZIMMER, INC., Counter-Claimant: Andrew J. Kochanowski, Sommers, Schwartz, Silver & Schwartz, P.C., 
Southfield, MI, Michael Joseph H. Baniak, Michael David Gannon, Christina L Brown, Baniak, Pine & Gannon, 
Chicago, IL.
For DEPUY, INC., Counter-Defendant: Harry J. Roper, Steven Raymond Trybus, Gregory D Bonifield, Jenner & 
Block, LLC, Chicago, IL, Joseph C. Lucci, Dianne B Elderkin, Michael J Bonella, Emma R Dailey, Lynn A Malinoski, 
Woodcock Washburn LLP, Philadelphia, PA."
86,Judges,"Judges: Elaine E. Bucklo, United States District Judge."
87,Opinion by,Opinion by: Elaine E. Bucklo
96,Counsel,"Counsel:  [*1]  For Genesee Vending, Incorporated, Suing individually and on behalf of a class of similarly situated 
persons, A and A Cigarette Service, Incorporated, A and T Vending, A. Van Brackel and Sons, Incorporated, A. P. 
Vending Amusement Company, A-1 Vending, First Choice Vending Service, A and H Entertainers, Incorporated, A 
and B Vending Company, A. Karnavas Company, A. L. D. Service, Incorporated, A-1 Cigarette Vending Company, 
AAA Vending, Accent Vending, Incorporated, Ace Games, Incorporated, Ace Vending Service, Incorporated, 
Advanced Cigarette Service, Al Faini Vending, Incorporated, All Brands Vending Company, Incorporated, American 
Amusements and Vending, Ace Amusements, Incorporated, Ace Vending, Advanced Vending Company, Albring 
Vending Company, Alliance Vending, Incorporated, American Vending and Video Games, Incorporated, American 
Vending Company, Incorporated, Amusement Concepts, Incorporated, Apple Vending Company, Incorporated, 
Artic Music and Vending, Automatic Music and Vending Corporation, B and B Vending, Baltimore Vending 
Company, American Vending of Pasco, Incorporated, Amusement Devices, Incorporated, Arizona Vending, 
2004 U.S. Dist. LEXIS 24419, *24419

 
Incorporated, Austin Amusements, Automatic Vending [*2]  Machine, Incorporated, Ballard Venders, Berry 
Rosenberg, dba B and G Enterprises, Limited, Baton Rouge Cigarette Service, Belfiore Music and Cigarettes, 
Beyer and Brown, Big State Vending Company, Incorporated, Board Machine, Incorporated, Bob's Music and 
Cigarette Vending, Incorporated (TX), Bremer Vending Company, Becker Enterprises, Bell Cigarette Service, BFC 
Enterprises, Blackjack Vending II, Bravado, Incorporated, dba A-1 Vending Service, Brighton Amusement 
Company, Brubaker Amusement Company, Incorporated, BY Vending, C and N Sales Company, Incorporated, C. 
R. S. Company, Incorporated, Capitol City Vending Company, Chambers Vend-A-Matic, Cigarette Vending Service 
of Dallas, Incorporated, Bufferteria, Incorporated, C and B Music and Vending, Incorporated, C. I. C. Corporation, 
Cadillac Vending Company, Capitol Vending, Incorporated, Cigarette Vending Company, Class A Vending, Click's 
Valley Vending, Incorporated, Coin-Op Specialists, Incorporated, Commonwealth Vending, Incorporated, 
Connecticut A and E Vending, D and R Vending, Incorporated, David Powell, dba D. P. Amusements, Dennis 
Niemi, dba Scorpio Vending, Coin Tel, Colonial Vending Company, Comprehensive Vending Sales,  [*3]  D and E 
Music and Vending, Incorporated, Daniel J. Eggles, Delmarva Amusement Services, DiCarlo Vending Company, 
Dorian Dolph, dba Dolph Distribution, E. Walker Wright, Edward J. Zarick, Incorporated, dba All-Star Vending, Elum 
Music Company, Evergreen Vending, Incorporated, Federal Vending, Incorporated, Florida Music Company, dba 
Vending Services of Florida, E and S Music Corporation, Eagle Coin Machine, Empire Smokes, Incorporated, 
Excellence in Vending Office Beverages and More, Five Star Vending, Fort Bragg Music and Vending, 
Incorporated, Frank P. Corso, Incorporated, Funstop Amusement Company, Incorporated, gem Music and Vending 
Company, Incorporated, Go Vending Services, Incorporated (FL), Goodtime Music and Games, Grande Games, 
Incorporated, Free-Dells Vending, Incorporated, Gator Coin Machine Company, Incorporated, General Foods 
Vending, Gill Clark Bullseye Amusement, Incorporated, Gold Coin Amusements, Granite State Music Company, 
Great Vending Company, Hazelwood Corporation, Heritage Amusement Company, Hillman Vending Company, 
Incorporated, Howard A. Herman, dba County Amusement Company, Isle Vending, Incorporated, J and R 
Amusement Company, Incorporated, Harber Technology,  [*4]  Incorporated, Hellenic Automatic Vending, 
Incorporated, Hilbrenner Coin Equipment Company, Incorporated, Hodges and Simone Enterprises, Incorporated, 
dba Coastal Vending, J and J Ventures, Incorporated, J. C. Vending, Incorporated, J. S. Vending, Incorporated, 
JCS Enterprises, Incorporated, John G. Moellen, dba Atlantic Vending, K and R Services, Incorporated, Kid 
Enterprises, Larry's Amusement and Vending Company, Lion Investments, L. L. C., dba AA Amusement, James A. 
Lewis, dba B and H Vendors, JEP Vending, Incorporated, Joseph Tabacco Vending, Incorporated, Kelly Vending, 
Incorporated, L. J. H. Vending Services, Incorporated, Lars Group, Incorporated, dba State Vending Company, 
Lorain Music and Vending Company, Lowell Vending Company, Incorporated, Malouf Music Company, 
Incorporated, Mannie's Vending, Melody Vending Service, Mendota Valley Amusement, Incorporated, Miller 
Amusement and Vending Company, Misty Cigarette Service, Mackey Vending Company, Manford Music and 
Vending, Incorporated, Melody Amusement Company, Melo-Tone Vending, Incorporated, Metro Route Service, 
Minchew Amusement and Vending, Mitchell novelty Company, Modern Music and Games, Narragansett Vending 
Company, Neil [*5]  Beresth, Nick's Music and Games Company, Northwest Coin Machine, Ohio Vending 
Machines, Incorporated, P and D Games, Paramount Vending, Incorporated (FL), Owen Music and Games, O. K. 
Novelty Company, Incorporated, Northwoods Coin Machines, Incorporated, Newman Amusement, Incorporated, 
National Vending, Naples Vending, Plaia's, Incorporated, Prenergast Amusement, Peachtree Music and 
Amusements, Incorporated, Peteran Enterprises, Premier Amusement, Incorporated, PSI Vending II, R and L 
Ventures, dba A-1 Amusement Company, R and M Music Company, Rainbo Novelties, Reliable Vending Service, 
Incorporated, Rendezvuos Music and Vending, Robbins Vending Company, Rowe Cigarette Service, Incorporated, 
Royal Leisure, Incorporated, Ross Vending Company, Roy George Music and Vending Corporation, Russell-Hall 
Amusements and Vending, S and S Automatic, S and W Vending, S. A. S. Vending and Leasing Company, 
Incorporated, Savannah Cigarette and Amusement Service, Incorporated, Self Service Amusement Corporation, 
Self Service Sales, Shaffer Services, Incorporated, Skylark Automatic Vending, Sobata Enterprises, Southern 
Vending Services, Southway Amusement Company, State Amusement Company, Storz Distributing,  [*6]  
Incorporated, Southern Vending Company, Southland Vending Machine, Incorporated, Stansfield Vending, 
Incorporated, Stomel Vending Company, Summit Music, Incorporated, T and G Music, Incorporated, T and T 
Cigarette Service, T. D. Rowe Corporation, Tharp Vending Company, Route, L. L. C., a Nebraska L. L. C., Total 
Service Corporation, T's Vending Service, Turczyn Vending, Incorporated, Tip Top Amusement, Incorporated, 
Triple L Vending, Incorporated, Tulsa Automatic Music Company, Umpqua Jewlers, Incorporated, dba Umpqua 
Amusements, Incorporated, United Vending Company, Incorporated, Universal Amusement Company, Vend 
2004 U.S. Dist. LEXIS 24419, *1

 
Alaska, Venture Vending, Incorporated, Veterns Vending, Vinson Amusement Company, Incorporated, Watkins 
Music Company, Incorporated, West End Vending Company, Wisconsin P and P Amusement, World Wide 
Vending, Watson's Vending and Foodservice, Incorporated, Whipple Cigarette Machine Service, Wonder Novelty 
Company, Incorporated, Five Hundred Twenty One Corporation, ta Coastal Vending Company, Eldorado Holdings, 
Incorporated, subsidiary of Bravo Vending Division and Adair Holdings, Incorporated, Robert S. Johnson, dba 
Albert's Cigarette Service, Penn Triple S, ta Penn Vending [*7]  Company, ACME Music and Vending, 
Incorporated, subsidiary of Am Coin Machine Exchange, Paramount Vending, Incorporated (NY), Bob's Music and 
Cigarette Vending, Incorporated (IL), Go-Vending Service, Incorporated (NC), Plaintiffs: Douglas B. McFadden, 
John M. Shoreman, McFadden & Shoreman (Washington), Washington, DC.
For Lorillard Tobacco Company, Defendant: Jack O. Kalmink, Mary A. Kalmink, Clark Hill (Detroit), Detroit, MI."
98,Judges,"Judges: MARIANNE O. BATTANI, UNITED STATES DISTRICT JUDGE."
98,Opinion by,Opinion by: MARIANNE O. BATTANI
104,Counsel,"Counsel: For JERRY GUTNAYER, Plaintiff - Appellant: Jerry Gutnayer, Northbrook, IL.
For CENDANT CORPORATION, NRT INCORPORATED, Defendant - Appellees: Michael J. Duhig, COLDWELL 
BANKER RESIDENTIAL REAL ESTATE, Des Plaines, IL USA.
For K&R ARCHITECTURAL CONCEPTS, INCORPORATED, Defendant - Appellee: Paul A. Greenberg, 
ARONBERG, GOLDGEHN, DAVIS & GARMISA, Chicago, IL USA.
For GLENN GUTNAYER, Defendant - Appellee: Anthony C. Valiulis: MUCH, SHELIST, FREED, DENENBERG, 
AMENT & RUBENSTEIN, Chicago, IL USA.
For MICHAEL HERSHENSON ARCHITECTS, LIMITED, Defendant - Appellee: Richard L. Stavins, ROBBINS, 
SALOMON & PATT, Chicago, IL USA.  
116 Fed. Appx. 758, *758; 2004 U.S. App. LEXIS 24226, **1"
104,Judges,"Judges: Before Hon. WILLIAM J. BAUER, Circuit Judge, Hon. DIANE P. WOOD, Circuit Judge, Hon. ANN CLAIRE 
WILLIAMS, Circuit Judge."
111,Counsel,"Counsel: For BATESVILLE SERVICES, INC., Plaintiff: Dwight D. Lueck, BARNES & THORNBURG, Indianapolis, 
IN; Mary Jane Frisby, BARNES & THORNBURG, Indianapolis, IN.
For BATESVILLE CASKET, COMPANY, INC., Plaintiff: Dwight D. Lueck, BARNES & THORNBURG, Indianapolis, 
IN; Mary Jane Frisby, BARNES & THORNBURG, Indianapolis, IN.
For FUNERAL DEPOT, INC., Defendant: Brian W. Welch, BINGHAM MCHALE, Indianapolis, IN; Vanessa L. Prieto, 
SHUTTS & BOWEN LLP, Ft. Lauderdale, FL; Bruce Howard Little, LINDQUEST & VENNUM P.L.L.P, Minneapolis, 
MN; Garrett M. Weber, LINDQUIST & VENNUM P.L.L.P., Minneapolis, MN; Sarah B. Stroebel, LINDQUEST & 
VENNUM P.L.L.P., Minneapolis, MN."
112,Judges,"Judges: DAVID F. HAMILTON, JUDGE."
112,Opinion by,Opinion by: DAVID F. HAMILTON
124,Counsel,"Counsel:  [*1] For Oxford Global Resources, Inc, Plaintiff: Daniel K Craddock, LEAD ATTORNEY, Craddock 
Massey LLP, Austin, TX.
For Michelle L. Weekley-Cessnun, Frederick J. Obert, Management Alliance Group of Independent Consultants, J 
Michael Moore, Defendants: Jeffrey R Seckel, LEAD ATTORNEY, McGuire Craddock & Strother PC, Dallas, TX.
For Bryce Shields, Counter Claimant: Jeffrey R Seckel, LEAD ATTORNEY, McGuire Craddock & Strother PC, 
Dallas, TX."
125,Judges,"Judges: David C. Godbey, United States District Judge."
125,Opinion by,Opinion by: David C. Godbey
132,Counsel,"Counsel:  [**1]  For Creative Copier Svc, Inc, Plaintiff: Elias A. Alexiades, New Haven, CT; Robert J. LaRocca, 
Kohn, Swift & Graf, Philadelphia, PA.
For Xerox Corp., Defendant: Frederick Brown, Orrick, Herrington & Sutcliffe, San Francisco, CA; Jon J. Nathan, 
Jonathan Ian Gleklen, Arnold & Porter - DC, Washington, DC; Peter K. Bleakley, Arnold & Porter, Washington, DC; 
Robert P. Dolian, Cummings & Lockwood, Stamford, CT."
132,Judges,"Judges: Stefan R. Underhill, United States District Judge."
133,Opinion by,Opinion by: Stefan R. Underhill
146,Counsel,"Counsel:  [*1]  For Internet Corporativo S A de C V, Plaintiff: Anthony G Buzbee, Attorney at Law, Galveston, TX; 
Enrique G Serna, Serna & Assoc, San Antonio, TX.
For Business Software Alliance Inc, Defendant: Samuel W Cooper, Baker Botts LLP, Houston, TX.
For Microsoft Corporation, Defendant: David J Beck, Beck Redden and Secrest, Houston, TX; Kit A Pierson, 
Attorney at Law, Washington, DC; Ryan P McBride, Heller Ehrman et al, Seattle, WA."
146,Judges,"Judges: Lee H. Rosenthal, United States District Judge."
146,Opinion by,Opinion by: Lee H. Rosenthal
165,Counsel,"Counsel: ARGUED: Gregory L. Curtner, MILLER, CANFIELD, PADDOCK & STONE, Ann Arbor, Michigan, for 
Appellant. W. B. Markovits, MARKOVITS & GREIWE, Cincinnati, Ohio, for Appellees. 
ON BRIEF: Gregory L. Curtner, MILLER, CANFIELD, PADDOCK & STONE, Ann Arbor, Michigan, James A. 
Wilson, Laura G. Kuykendall, VORYS, SATER, SEYMOUR & PEASE, Columbus, Ohio, for Appellant. W. B. 
Markovits, MARKOVITS & GREIWE, Cincinnati, Ohio, Stanley M. Chesley, WAITE, SCHNEIDER, BAYLESS & 
CHESLEY, Cincinnati, Ohio, for Appellees."
165,Judges,"Judges: Before: BATCHELDER, GIBBONS, and COOK, Circuit Judges. BATCHELDER, J., delivered the opinion 
of the court, in which COOK, J., joined. GIBBONS, J., delivered a separate concurring opinion."
165,Opinion by,Opinion by: ALICE M. BATCHELDER
180,Counsel,"Counsel:  [**1]  For Defiance Hospital, Incorporated, Alan Gardner, Plaintiffs: Amy N Natyshak, Marshall & 
Melhorn, Toledo, OH; David Marx, Jr., McDermott, Will & Emery, Chicago, IL; John A. Borell, Jr., Marshall & 
Melhorn, Toledo, OH; Marshall A. Bennett, Jr., Marshall & Melhorn, Toledo, OH; Michael A. Gonzalez, Marshall & 
Melhorn, Toledo, OH; Sandra A Muhlenbeck, McDermott, Will & Emery, Chicago, IL; Shauna Wintroub, McDermott, 
Will & Emory, Chicago, OH.
For ProMedica West Physicians, Plaintiff: Amy N Natyshak, Marshall & Melhorn, Toledo, OH; John A. Borell, Jr., 
Marshall & Melhorn, Toledo, OH; Marshall A. Bennett, Jr., Marshall & Melhorn, Toledo, OH; Michael A. Gonzalez, 
Marshall & Melhorn, Toledo, OH; Sandra A Muhlenbeck, McDermott, Will & Emery, Chicago, IL.
For Fauster-Cameron, Incorporated, Terry Howarth, CRNA, Douglas Lee, CRNA, John Yeoman, CRNA, Kathyrn 
Schwindl Watson, CRNA, William H Richter, M.D., John W. Shaw, M.D., Jeffrey A. Pruitt, M.D., John J. Racciato, 
M.D., John Doe, Defendants: David W. Wicklund, Shumaker, Loop & Kendrick, Street Toledo, OH; Walter F. 
Ehrnfelt, III, Waldheger Coyne, Westlake, OH."
181,Judges,"Judges: James G. Carr, United States District Judge."
181,Opinion by,"Opinion by: James G. Carr
344 F. Supp. 2d 1097, *1097; 2004 U.S. Dist. LEXIS 23175, **23175"
204,Counsel,"Counsel:  [**1]  For Halcema Silverman, Michael Silverman, Lynette Stevenson. Tom Stevenson, Team Design 
dba, Timothy Engeln, Inc., Plaintiffs: Walter J. Lack, ENGSTROM, LIPSCOMB & LACK, Los Angeles, CA.
For Shanghai 1930 Restaurant Partners, L.P., Plaintiffs: R. Alexander Saveri, SAVERI & SAVERI, INC., San 
Francisco, CA.
For A.L. Gilbert & Co., Plaintiffs: Clinton P. Walker, DAMRELL, NELSON, SCRIMP, PALLIOS, PACHER & SELVA, 
Modesto, CA.
For Oberti Wholesale Foods, Inc., Plaintiffs: Daniel J. Mulligan, JENKINS & MULLIGAN, San Francisco, CA.
For Craig Podesta, Plaintiffs: William H. Parish, PARISH & SMALL, Stockton, CA.
For Texas-Ohio Energy, Inc., Plaintiffs: Dennis Stewart, HULETT HARPER STEWART IXP, San Diego, CA.
For David C. Brown, Plaintiffs: Daniel C. Girard, GIRARD GIBBS & DE BARTOLOMEO LLP, San Francisco, CA.
For Lois The Pie Queen, Plaintiffs: Reginald Terrell, TERRELL LAW GROUP, Richmond, CA.
For H&M Roses, Inc.; Uyeda, Laurence, Plaintiffs: Barry R. Himmelstein, LIEFF, CABRASER, HEIMANN & 
BERNSTEIN, LLP, San Francisco, CA.
For Team Design, Plaintiffs: Brad N. Baker, BAKER, BURTON & LUNDY, Hermosa Beach, CA.
For MDL 1566 Liason, Plaintiffs:  [**2]  G. Mark Albright, ALBRIGHT, STODDARD, WARNICK & PALMER, P.C., 
Las Vegas, NV.
For City of Los Angeles Department of Water and Power, Plaintiffs: Joseph W. Cotchett, COTCHETT, PITRE, 
SIMON & MCCARTHY, Burlingame, CA.
For Reliant Energy Services, Inc., Reliant Energy, Inc., Reliant Resources, Inc. and Kathleen Zanahoni, 
Defendants: Gregory J. Copeland, BAKER & BOTTS, Houston, TX.
For Duke Energy Corporation, Duke Energy Field Services, Inc., Duke Energy North America, LLC and Duke 
Energy Trading and Marketing. L.L.C., Defendants: Joel B. Kleinman, DICKSTEIN SHAPIRO MORIN & OSHINSKY 
LLP, Washington, DC.
For Sempra Energy, Defendants: Richard P. Levy, GIBSON, DUNN & CRUTCHER, LLP, Los Angeles, CA.
For EnCana Corp. and WD Energy Services, Inc., Defendants: Robert A. Sacks, SULLIVAN & CROMWELL LLP, 
Los Angeles, CA.
For CMS Energy Corporation, Defendants: Mark E. Haddad, SIDLEY AUSTIN BROWN & WOOD LLP, Los 
Angeles, CA.
346 F. Supp. 2d 1123, *1123; 2004 U.S. Dist. LEXIS 23839, **23839

 
For El Paso Corporation, Defendants: Diane E. Pritchard, MORRISON & FOERSTER LLP, San Francisco, CA.
For Coral Energy Resources, L.P., Defendants: Joshua D. Lichtman, FULBRIGHT & JAWORSKI, LLP, Los 
Angeles, CA.
For Centerpoint Energy [**3]  Inc., Defendants: John L. Hendricks, AKIN GUMP STRAUSS HAUER & FELD LLP, 
Dallas, TX.
For Sempra Energy Trading Corp., Defendants: Alan Yudkowsky, STROOCK & STROOCK & LAVAN LLP, Los 
Angeles, CA.
For American Electric Power, Inc., Defendants: Jonathan Abram, HOGAN & HARTSON LLP, Washington, DC.
For Dynegy Inc. and West Coast Power LLC, Defendants: Douglas Tribble, PILLSBURY WINTHROP LLP, San 
Diego, CA.
For Xcel Energy, Inc., Defendants: Michael C. Lieb, MORGAN, LEWIS & BOCKIUS LLP, Los Angeles, CA."
205,Judges,"Judges: PHILIP M. PRO, Chief United States District Judge."
205,Opinion by,Opinion by: PHILIP M. PRO
223,Counsel,"Counsel: For CTUNIFY, INC., Plaintiff -- Appellant: G. Kline Preston, Nashville, TN.
For NORTEL NETWORK, INC., Defendant -- Appellee: Alan Marx, King & Ballow, Nashville, TN.
For GLOBAL KNOWLEDGE NETWORK, INC., Defendant -- Appellee: Andree Sophia Blumstein, Sherrard & Roe, 
Nashville, TN; William I. Sussman, Ropes & Gray, New York, NY."
223,Judges,"Judges: Before: MOORE and SUTTON, Circuit Judges, and ADAMS, * District Judge."
223,Opinion by,Opinion by: KAREN NELSON MOORE
