頁碼,內容類型,內容
75,Opinion by,Opinion by: EASTERBROOK
99,Counsel,"Counsel:  [*1] For New Phone Co., Inc., Plaintiff: George Mark Gilmer, LEAD ATTORNEY, Law Offices Of George 
M Gilmer, Brooklyn, NY; Charles H. Ryans, Jr., Charles H. Ryans, Esq., New York, NY.
For New York City Department of Information Technology and Telecommunications, City of New York, Defendants: 
Jerald Horowitz, LEAD ATTORNEY, City of NY Law Department, New York, NY.
For Verizon New York Inc, Defendant: Richard Henry Dolan, LEAD ATTORNEY, Schlam Stone & Dolan, New York, 
NY.
For Coastal Communication Service, Inc., Telebeam Telecommunications Corporations, Defendants: David Elliot 
Jacoby, Schiff Hardin LLP, New York, NY."
99,Judges,"Judges: KIYO A. MATSUMOTO, United States Magistrate Judge."
99,Opinion by,Opinion by: KIYO A. MATSUMOTO
131,Counsel,"Counsel:  [*1]  For Richard D. Gentile, M.D., Plaintiff: Stephen J. Pruneski, Roderick Linton, Akron, OH.
For Fifth Avenue Otolaryngology, Inc., Richard Pearlstein, M.D., John Babyak, M.D., Arthur Wood, M.D., Gene 
Potesta, M.D., Defendants: David G. Utley, Gregory H. Collins, Davis & Young, Akron, OH; Heather L. Tonsing, 
James D. Thomas, Squire, Sanders & Dempsey, Cleveland, OH.
For Maureen Mahar-Matthews, M.D., Defendant: Jeffrey R. Teeters, Joseph W. Walker, Frost Brown Todd, 
Cincinnati, OH; William T. Bodoh, Christine L. Robek, Frost Brown Todd, Columbus, OH.
For Catholic Healthcare Partners, Humility of Mary Health Partners, St. Elizabeth Health Center, Defendants: 
Jeffrey R. Teeters, Frost Brown Todd, Cincinnati, OH; William T. Bodoh, Frost Brown Todd, Columbus, OH."
131,Judges,"Judges: Peter C. Economus, UNITED STATES DISTRICT JUDGE."
131,Opinion by,Opinion by: Peter C. Economus
141,Counsel,"Counsel:  [*1]  For Ramallo Bros. Printing, Inc., Plaintiff: Carlos R. Ramirez, John F. Nevares, John F. Nevares & 
Assoc. PSC, San Juan, PR.
For El Dia, Inc., Editorial Primera Hora, Inc., Advanced Graphic Printing, Inc., Carlos Nido, Defendant: Ricardo F. 
Casellas, Fiddler, Gonzalez & Rodriguez, San Juan, PR."
141,Judges,"Judges: JOSE ANTONIO FUSTE, Chief U. S. District Judge."
141,Opinion by,Opinion by: JOSE ANTONIO FUSTE
154,Counsel,"Counsel:  [**1]  For STEVEN H. UNTRACHT, M.D., PH.D., F.A.C.S., Plaintiff: Russell J. Heiple, Johnstown, PA.
For M.D. ERDEN FIKRI, M.D. DINESH MATHUR, M.D. VINCENT FIORICA, M.D. TERRY WAHL, DAVID R. 
DAVIS, M.D. SANDERS ERGAS, M.D. P. JAMES RIDELLA, M.D. BHASKARAN MURALI, WILL H. FARTHING, 
M.D., BRIAN GUNNLAUGSON, M.D., RICHARD CARTWRIGHT, M.D., DENISE WEISBRODT, R.N., HARVEY 
SLATER, M.D., GEORGE H. BENZ, JR., M.D., STEWART M. FLAM, R. JOSEPH FEDEROWICZ, DICKIE 
MCCAMEY & CHILCOTE, a Professional Corporation, UPMC HEALTH SYSTEM, INC., UPMC LEE REGIONAL 
HOSPITAL, Defendants: Alyson J. Kirleis, Frederick W. Bode, III, Dickie, McCamey & Chilcote, Pittsburgh, PA; 
Kristen Hock Prex, Dickie, McCamey & Chilcote, P.C., Pittsburgh, PA.
For RICHARD SALUZZO, M.D., JACOB KOLFF, M.D., BRUCE DUKE, M.D., NARENDRA PAI, M.D., WILLIAM 
FRITZ, M.D., PAUL WEYGANDT, M.D., ROBERT D. FRY, M.D., CONEMAUGH HEALTH SYSTEM, MEMORIAL 
MEDICAL CENTER, Defendants: David R. Johnson, William James Rogers, Thomson, Rhodes & Cowie, 
Pittsburgh, PA.
For LARRY KAISER, M.D., UNIVERSITY OF PENNSYLVANIA, ASSOCIATED ANESTHESIOLOGISTS OF 
JOHNSTOWN, Defendants: David R. Johnson, Thomson, Rhodes & Cowie, Pittsburgh, PA.
For WILLIAM [**2]  M. CARNEY, M.D., Defendant: Alyson J. Kirleis, Frederick W. Bode, III, Dickie, McCamey & 
Chilcote, Pittsburgh, PA; David R. Johnson, William James Rogers, Thomson, Rhodes & Cowie, Pittsburgh, PA; 
Kristen Hock Prex, Dickie, McCamey & Chilcote, P.C., Pittsburgh, PA.
For WINDBER MEDICAL CENTER, Defendant: David J. Porter, Mary Kay Brown, Buchanan Ingersoll, 
Philadelphia, PA.
For LEE REGIONAL HEALTH SYSTEM, INC., LEE REGIONAL HEALTH SYSTEM FOUNDATION, INC., 
Defendants: Alyson J. Kirleis, Dickie, McCamey & Chilcote, Pittsburgh, PA."
155,Judges,"Judges: KIM R. GIBSON, UNITED STATES DISTRICT JUDGE."
155,Opinion by,Opinion by: KIM R. GIBSON
191,Counsel,"Counsel: For TEXAS INSTRUMENTS INCORPORATED, Movant: LIZA M. WALSH, CONNELL FOLEY, LLP, 
ROSELAND, NJ.
For BROADCOM CORPORATION, Plaintiff: DAVID S. STONE, ROBERT A. MAGNANINI, BOIES, SCHILLER & 
FLEXNER, LLP., SHORT HILLS, NJ.; STEVEN JOHN KAISER, CLEARY, GOTTLEIB, STEIN & HAMILTON, LLP, 
WASHINGTON, DC, US.
For QUALCOMM INCORPORATED, Defendant: WILLIAM J. O'SHAUGHNESSY, MCCARTER & ENGLISH, 
ESQS., NEWARK, NJ."
192,Judges,"Judges: Mary L. Cooper, United States District Judge."
192,Opinion by,"Opinion by: Mary L. Cooper
2006 U.S. Dist. LEXIS 62090, *1"
216,Counsel,"Counsel:  [*1]  For ANDREW BEHREND, Plaintiff: CAROL A. MAGER, MAGER & GOLDSTEIN LLP, 
PHILADELPHIA, PA.
MARC DAMBROSIO, Plaintiff, Pro se.
For MARC WEINBERG, Plaintiff: CAROL A. MAGER, MAGER & GOLDSTEIN LLP, PHILADELPHIA, PA.
KENNETH SAFFREN, Plaintiff, Pro se.
For STANFORD GLABERSON, Plaintiff: ALAN I. GILBERT, HEINS MILLS & OLSEN PLC, MINNEAPOLIS, MN; 
ANN D. WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; ANTHONY J. BOLOGNESE, 
BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA; BERRY C. BARNETT, SUSMAN GODFREY LLP, 
DALLAS, TX; DAVID WOODWARD, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; JASON P. FULTON, 
SUSMAN GODFREY, L.L.P., DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON PLC, 
MINNEAPOLIS, MN US; JOHN W. TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, 
BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA; RYAN L. NELSON, SUSMAN GODFREY LLP, 
DALLAS, TX; SAMUEL D. HEINS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; CAROL A. MAGER, 
MAGER & GOLDSTEIN, LLP, PHILADELPHIA, PA.
For ERIC BRISLAWN, Plaintiff: ALAN I. GILBERT, HEINS MILLS & OLSEN PLC, MINNEAPOLIS, MN; ANN D. 
WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; BERRY C. BARNETT, SUSMAN GODFREY 
LLP, DALLAS, TX;  [*2]  DAVID WOODWARD, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; GARY L. 
SPECKS, KAPLAN FOX & KILSHEIMER LLP, HIGHLAND PARK, IL,JASON P. FULTON SUSMAN GODFREY, 
L.L.P., DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN US; JOHN W. 
TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, BOLOGNESE & ASSOCIATES, LLC, 
PHILADELPHIA, PA; RYAN L. NELSON, SUSMAN GODFREY LLP, DALLAS, TX; SAMUEL D. HEINS, HEINS 
MILLS & OLSON PLC, MINNEAPOLIS, MN; CAROL A. MAGER, MAGER & GOLDSTEIN, LLP, PHILADELPHIA, 
PA; ANTHONY J. BOLOGNESE, BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA.
For JOAN EVANCHUK-KIND, Plaintiff: ALAN I. GILBERT, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; 
ANN D. WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; BERRY C. BARNETT, SUSMAN 
GODFREY LLP, DALLAS, TX; DAVID WOODWARD, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; GARY L. 
SPECKS, KAPLAN FOX & KILSHEIMER LLP, HIGHLAND PARK, IL, JASON P. FULTON, SUSMAN GODFREY, 
L.L.P., DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN US; JOHN W. 
TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, BOLOGNESE & ASSOCIATES, LLC, 
PHILADELPHIA, PA; RYAN L. NELSON SUSMAN GODFREY LLP, DALLAS,  [*3]  TX; SAMUEL D. HEINS, 
HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; CAROL A. MAGER, MAGER & GOLDSTEIN, LLP, 
PHILADELPHIA, PA; ANTHONY J. BOLOGNESE, BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA.
For LAWRENCE RUDMAN, Plaintiff:  ALAN I. GILBERT, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; ANN 
D. WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; BERRY C. BARNETT, SUSMAN GODFREY 
LLP, DALLAS, TX; DAVID WOODWARD, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; GARY L. SPECKS, 
2006 U.S. Dist. LEXIS 62672, *62672

 
KAPLAN FOX & KILSHEIMER LLP, HIGHLAND PARK, IL,JASON P. FULTON, SUSMAN GODFREY, L.L.P., 
DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN US; JOHN W. 
TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, BOLOGNESE & ASSOCIATES, LLC, 
PHILADELPHIA, PA; RYAN L. NELSON, SUSMAN GODFREY LLP, DALLAS, TX; SAMUEL D. HEINS, HEINS 
MILLS & OLSON PLC, MINNEAPOLIS, MN; CAROL A. MAGER, MAGER & GOLDSTEIN, LLP, PHILADELPHIA, 
PA; ANTHONY J. BOLOGNESE, BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA.
BARBI J. WEINBERG, Plaintiff, Pro se.
For MICHAEL KELLMAN, Plaintiff: ALAN I. GILBERT, HEINS MILLS & OLSEN PLC, MINNEAPOLIS, MN; ANN D. 
WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; BERRY C. BARNETT,  [*4]  SUSMAN 
GODFREY LLP, DALLAS, TX; DAVID WOODWARD, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN; GARY L. 
SPECKS, KAPLAN FOX & KILSHEIMER LLP, HIGHLAND PARK, IL,JASON P. FULTON, SUSMAN GODFREY, 
L.L.P., DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN US; JOHN W. 
TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, BOLOGNESE & ASSOCIATES, LLC, 
PHILADELPHIA, PA; RYAN L. NELSON, SUSMAN GODFREY LLP, DALLAS, TX; SAMUEL D. HEINS, HEINS 
MILLS & OLSON PLC, MINNEAPOLIS, MN; CAROL A. MAGER, MAGER & GOLDSTEIN, LLP, PHILADELPHIA, 
PA;ANTHONY J. BOLOGNESE, BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA.
For CAROLINE CUTLER, Plaintiff: BERRY C. BARNETT, SUSMAN GODFREY LLP, DALLAS, TX; SAMUEL D. 
HEINS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN. 
For CAROLINE BEHREND, Plaintiff: ANN D. WHITE, ANN D. WHITE LAW OFFICES, P.C., JENKINTOWN, PA; 
ANTHONY J. BOLOGNESE, BOLOGNESE & ASSOCIATES, LLC, PHILADELPHIA, PA. BERRY C. BARNETT, 
SUSMAN GODFREY LLP, DALLAS, TX; CAROL A. MAGER, MAGER & GOLDSTEIN, LLP, PHILADELPHIA, PA; 
DAVID WOODWARD, HEINS MILLS & OLSON, PLC, MINNEAPOLIS, MN; JASON P. FULTON, SUSMAN 
GODFREY, L.L.P., DALLAS, TX US; JESSICA N. SERVAIS, HEINS MILLS & OLSON [*5]  PLC, MINNEAPOLIS, 
MN US; JOHN W. TURNER, SUSMAN GODFREY LLP, DALLAS, TX; JOSHUA G. GRABAR, BOLOGNESE & 
ASSOCIATES, LLC, PHILADELPHIA, PA; RYAN L. NELSON, SUSMAN GODFREY LLP, DALLAS, TX; SAMUEL 
D. HEINS, HEINS MILLS & OLSON PLC, MINNEAPOLIS, MN. 
For COMCAST CORPORATION, COMCAST CABLE HOLDINGS, LLC, COMCAST CABLE COMMUNICATIONS 
HOLDINGS, INC., COMCAST CABLE COMMUNICATIONS, INC., COMCAST HOLDINGS CORPORATION, 
Defendants: DARRYL J. MAY, BALLARD SPAHR ANDREWS & INGERSOLL, LLP, PHILADELPHIA, PA; JAMES 
T. CAIN, KASOWITZ BENSON TORRES & FRIEDMAN LLP, NEW YORK, NY US; MELONIE S. JURGENS, 
KASOWITZ BENSON TORRES & FRIEDMAN LLP, NEW YORK, NY US; MICHAEL S. SHUSTER, KASOWITZ 
BENSON TORRES & FRIEDMAN LLP, NEW YORK, NY US; SHERON KORPUS, KASOWITZ BENSON TORRES 
& FRIEDMAN LLP, NEW YORK, NY US; JASON A. LECKERMAN, BALLARD SPAHR ANDREWS & INGERSOLL, 
PHILADELPHIA, PA."
218,Judges,"Judges: John R. Padova, J."
218,Opinion by,Opinion by: John R. Padova
234,Counsel,"Counsel: For Doriana Vladimirova Faris, individually and as Administratris of the estate of Ashley Alexander Faris, 
Plaintiff: Gary S. Hemric, John Robert Buric, James, McElroy & Diehl, Charlotte, NC.
For Clear Channel Communications, Inc., SFX Entertainment, Inc., doing business as Clear Channel 
Entertainment, Defendants: David Neal Allen, John E. Grupp, Parker Poe Adams & Bernstein L.L.P., Charlotte, NC.
For Robert Francis Miles, Jr, Miles & Miles Electric, LLC, Movants: Joshua Blake Durham, Poyner & Spruill LLP, 
Charlotte, NC.; William P. Bray, The Bray Law Firm, PLLC, Charlotte, NC."
234,Judges,"Judges: Robert J. Conrad, Jr., Chief United States District Judge."
234,Opinion by,"Opinion by: Robert J. Conrad, Jr."
247,Counsel,"Counsel: Daniel L. Berman, Berman & Savage, Salt Lake City, Utah (Peggy A. Tomsic, Tomsic Law Firm, LLC, 
Salt Lake City, Utah, with him on the briefs), appearing for Appellant.
Richard W. Casey, Bendinger, Crockett, Peterson, Greenwood & Casey, PC, Salt Lake City, Utah (Gary F. 
Bendinger and John H. Bogart, Bendinger, Crockett, Peterson, Greenwood & Casey, PC, Salt Lake City, Utah; and 
William G. Kopit and Patricia Wagner, Epstein, Becker & Green, P.C., Washington, DC, with him on the brief) 
appearing for Appellee."
247,Judges,"Judges: Before TACHA, Chief Circuit Judge, PORFILIO, Circuit Judge, and JOHNSON, District Judge. *
* The Honorable William P. Johnson, District Judge of the United States District Court for the District of New Mexico, sitting by 
designation.
461 F.3d 1249, *1249; 2006 U.S. App. LEXIS 22658, **1"
248,Opinion by,Opinion by: TACHA
268,Counsel,"Counsel: On the briefs: 
Warren Price, III and Rick J. Eichor, (of Price Okamoto Himeno & Lum); Robert F. Miller; and Pamela M. Parker, 
pro hac vice, (of Lerach Coughlin Stoia Geller Rudman & Robbins, San Diego); Edith M. Kallas and Joseph P. 
Guglielmo, pro hac vice, (of Milberg Weiss Bershad Hynes & Lerach, New York), for plaintiff-appellant in appeal No. 
25923 and for plaintiffs-appellants in appeal No. 25924. 
Ellen Godbey Carson and Paul Alston, (of Alston Hunt Floyd & Ing) and Robert Carson Godbey and Jess H. 
Griffiths, (of Godbey Griffiths Reis), for defendant-appellee in appeal Nos. 25923 & 25924."
268,Judges,"Judges: MOON, C.J., LEVINSON, J., AND CIRCUIT JUDGE BLONDIN, IN PLACE OF DUFFY, J.; RECUSED; 
ACOBA, J., CONCURRING AND DISSENTING SEPARATELY, WITH WHOM NAKAYAMA, J., JOINS."
268,Opinion by,Opinion by: MOON
311,Counsel,"Counsel: For CAROLYN G. KOCHERT, Plaintiff - Appellant: Miles J. Zaremski, KAMENSKY RUBINSTEIN, 
Lincolnwood, IL USA.
463 F.3d 710, *710; 2006 U.S. App. LEXIS 23181, **1

 
For JOHN WALLING, GREATER LAFAYETTE HEALTH SERVICES, INCORPORATED, Defendants - Appellees: 
Larry R. Fisher, Stephen R. Pennell, STUART & BRANIGIN, LaFayette, IN USA.
For ANESTHESIOLOGY ASSOCIATES, PC, Defendant - Appellee: Judy L. Woods, BOSE, MCKINNEY & EVANS, 
Indianapolis, IN USA."
311,Judges,"Judges: Before KANNE, EVANS, and WILLIAMS, Circuit Judges."
311,Opinion by,Opinion by: WILLIAMS
319,Counsel,"Counsel: David Armstrong Hodges - Counsel for the Appellant.
Roger Hayward Fitzgibbon Jr - Counsel for the Appellee."
319,Judges,"Judges: ROBERT L. BROWN, Associate Justice. DICKEY, J., not participating."
320,Opinion by,Opinion by: ROBERT L. BROWN
326,Counsel,"Counsel:  [*1]  For Costco Wholesale Corporation, a Washington corporation, Plaintiff: David J. Burman, PERKINS 
COIE, SEATTLE, WA; Michael D Sandler, SANDLER AHERN & MCCONAUGHY, PLLC, MERCER ISLAND, WA; 
Shylah Renee Alfonso, PERKINS COIE (SEA), SEATTLE, WA.
2006 U.S. Dist. LEXIS 65774, *65774

 
For Norm Maleng, in his official capacity as King County Prosecuting Attorney, Defendant: Oma L LaMothe, KING 
COUNTY PROSECUTING, ATTORNEY'S OFFICE (3RD AVE), SEATTLE, WA.
For Roger Hoen, Vera Ing, Merritt Long, in their official capacities as members of the Washington State Liquor 
Control Board, Washington State Liquor Control Board, Christine O Gregoire, in her official capacity as Attorney 
General of the State of Washington, Defendants: David Mark Hankins, ATTORNEY GENERAL'S OFFICE, 
DEPARTMENT OF REVENUE, OLYMPIA, WA; Linda M Moran, ATTORNEY GENERAL'S OFFICE, Licensing & 
Administrative Law, OLYMPIA, WA; Martha P Lantz, ATTORNEY GENERAL'S OFFICE, OLYMPIA, WA.
For Washington Beer & Wine, Wholesalers Association, Intervenor Defendant: J Bradley Buckhalter, GORDON 
THOMAS HONEYWELL MALANCA PETERSON & DAHEIM, TACOMA, WA; Martha P Lantz, ATTORNEY 
GENERAL'S OFFICE, OLYMPIA, WA; Paul R Romain, PORTLAND, OR; John C Guadnola, GORDON 
THOMAS [*2]  HONEYWELL MALANCA PETERSON & DAHEIM, TACOMA, WA.
For Washington Wine Institute, Amicus: Mark Allen Maghie, MARK ALLEN MAGHIE, SEATTLE, WA."
327,Judges,"Judges: Marsha J. Pechman, United States District Judge."
327,Opinion by,Opinion by: Marsha J. Pechman
