頁碼,內容類型,內容
211,Counsel,"Counsel: J. Wallace Adair, Roger C. Simmons, (argued), Stuart H. Harris, Marcia D. Welsch, Howrey & Simon, 
Washington, D. C., Thomas Herlihy, III, Herlihy & Herlihy, Wilmington, Del., for appellants. 
A. M. Minotti, Houston, Tex., for Shell Oil Co. 
Robert D. Wilson, White Plains, N. Y., for Texaco Inc. 
Lewis J. Ottaviani, Bartlesville, Okl., for Phillips Petroleum Co. 
B. Melvin Hurwitz, Washington, D. C., for Coastal States Gas Co. 
John E. Bailey, Houston, Tex., for the Gulf Companies. 
Charles F. Rice, New York City, for Mobil Oil Corp. 
Edward A. McFadden, Schaumburg, Ill., for Union Oil Company of California. 
David M. Francis, Mona A. Yoes, Houston, Tex., for Continental Oil Co. 
Alice Daniel, Asst. Atty. Gen., Washington, D. C., James W. Garvin, Jr., U. S. Atty., Wilmington, Del., Michael 
Kimmel (argued), Atty., Civ. Div., Dept. of Justice, Washington, D. C., for appellees."
211,Judges,"Judges: Before ALDISERT and SLOVITER, Circuit Judges, and RAMBO, District Judge. * [**2]"
211,Opinion by,Opinion by: PER CURIAM
215,Counsel,"Counsel: For the plaintiff-appellant there was a brief by Franks & Pikofsky, S.C. of Milwaukee.
For the defendants-respondents there were briefs by Storck Law Office of Mayville; O'Meara, Eckert & Pouros of 
West Bend; John K. Kallman of Rudnick & Wolfe of Chicago, Illinois; and William J. Hickmann of Schloemer, 
Schlaefer, Alderson, Hickmann, Seefeldt & Spella, S.C. of West Bend."
215,Judges,"Judges: Voss, P.J., Brown and Scott, J.J."
215,Opinion by,Opinion by: BROWN
222,Counsel,"Counsel:  [**1]  William J. Wier, Jr., John Merwin Bader, and Terry C. Seningen, of Bader, Dorsey & Kreshtool, 
Wilmington, Del., for plaintiff. 
Steven D. Goldberg, of Theisen, Lank, Mulford & Goldberg, Wilmington, Del., Robert P. Weiner, of Zarwin, Baum, 
Arangio & Ross, Philadelphia, Pa., for defendant Pennsylvania-Delaware Service Station Dealers Association. 
James W. Garvin, Jr., U. S. Atty., John X. Denney, Jr., Asst. U. S. Atty., Wilmington, Del., C. Max Vassanelli, and 
William G. Cole, U. S. Dept. of Justice, Washington, D. C., for defendants Secretary of the United States 
Department of Energy and The United States Department of Energy."
222,Opinion by,Opinion by: STAPLETON
228,Counsel,"Counsel:  [*1]  For plaintiff: Sanford M. Litvack, Asst. Atty. Gen., Joseph H. Widmar, Charles R. McConachie, and 
Alan A. Pason, Attys., Antitrust Div., Dept. of Justice, Dallas, Tex.  For defendant: James C. Abbott, McAllen, Tex. 
(Ewers, Toothaker, Ewers, Abbott, Talbot, Hamilton & Jarvis, of counsel.)"
228,Opinion by,Opinion by: DEANDA
231,Counsel,"Counsel:  [**1]  Bernard L. Mellman, James L. Zemelman, Charles Alan Seigel, Stein & Seigel, St. Louis, Mo., for 
plaintiff. 
Veryl L. Riddle and John J. Hennelly, Jr., Bryan, Cave, McPheeters & McRoberts, James E. Crowe, Crowe, 
Schneider & Gioia, Ward, Fickie, Biggs, Casserly, Barnes, Fickie & Wolf, Robert S. Allen, Lewis, Rice, Tucker, Allen 
& Chubb, Dennis E. O'Connell, St. Louis, Mo., William Human, Ziercher, Hocker, Tzinberg, Human & Michenfelder, 
Clayton, Mo., W. Donald Dubail, Dubail, Judge, Kilker & Maier, St. Louis, Mo., for defendants."
231,Opinion by,Opinion by: WANGELIN
240,Counsel,"Counsel: Chad P. Love, Honolulu, Hawaii, argued, Daral G. Conklin, Honolulu, Hawaii, on brief, for plaintiff-
appellant. 
Wayne P. Nasser, Honolulu, Hawaii, for defendants-appellees."
241,Judges,"Judges: Before ANDERSON, FERGUSON and NELSON, Circuit Judges."
241,Opinion by,Opinion by: ANDERSON
249,Counsel,"Counsel: A. Douglas Melamed, Washington, D. C., with whom Robert A. Hammond, III and John H. Harwood, II, 
Washington, D. C., were on the brief, for appellant. 
Stephen J. Pollak, Washington, D. C., with whom Ralph J. Moore, Jr., Wendy S. White, E. Calvin Golumbic and 
Walter P. O'Connell, Washington, D. C., were on the brief, for appellees."
249,Judges,"Judges: Before WILKEY and MIKVA, Circuit Judges, and FLANNERY *, United States District Judge for the District 
of Columbia."
249,Opinion by,Opinion by: MIKVA
280,Counsel,"Counsel: George W. McBurney, Sidley & Austin, Chicago, Ill. (Elroy H. Wolff, Thomas J. Hearity, Sidley & Austin, 
Washington, D. C., Edward Wolfe, White & Case, William H. Buchanan, Jr., New York City, on brief), for petitioner. 
Howard E. Shapiro, Washington, D. C. (Michael N. Sohn, David C. Shonka, W. Dennis Cross, James [**2]  C. 
Egan, Jr., Steven A. Newborn, Federal Trade Commission, Washington, D. C., on brief), for respondent."
280,Judges,"Judges: Before OAKES and VAN GRAAFEILAND, Circuit Judges, and NICKERSON, District Judge. *"
280,Opinion by,Opinion by: OAKES
289,Counsel,"Counsel: Marshall, Morris, Powell, Silfen & Cinque for plaintiff.
White & Case (Edward Wolfe, Elizabeth Peters and James H. Schnare, II, of counsel), for defendant.  
105 Misc. 2d 413, *413; 432 N.Y.S.2d 457, **457; 1980 N.Y. Misc. LEXIS 2518, ***2518; 211 U.S.P.Q. (BNA) 91, 
****91"
289,Judges,"Judges: Richard W. Wallach, J."
289,Opinion by,Opinion by: WALLACH
295,Counsel,"Counsel:  [**1]  Anthony F. Troy, Henry T. Wickham, Stephen A. Northup, Kenneth F. Ledford, George W. Taylor, 
Jr. and M. Scott Hart, Mays, Valentine, Davenport & Moore, Richmond, Va., plaintiff and defendant on counterclaim. 
Thomas F. McPhaul, Norfolk, Virginia, for Heyder. 
William B. Smith, Virginia Beach, Virginia, for Abdou. 
R. Gordon Smith, Gilbert E. Schill, Jr., McGuire, Woods & Battle, and Robert S. Brewbaker with Richard L. 
Williams, and R. Gordon Smith, Anne M. Whittemore and James H. Walsh, Richmond, Virginia, for defendant and 
plaintiff on counterclaim."
296,Opinion by,Opinion by: MERHIGE
301,Counsel,"Counsel: Jerry S. Cohen, Washington, D. C. (Harold E. Kohn, Michael D. Hausfeld, and Kohn, Milstein & Cohen, 
Washington, D. C., on brief), for plaintiff-appellant. 
Michael A. Cooper, New York City (Bruce E. Clark, Janette Patterson, Darrell K. Fennell, and Sullivan & Cromwell, 
New York City, on brief), for defendants-appellees Kennecott Copper Corporation and Chase Brass & Copper 
Company, Inc. 
Andrew C. Hartzell, Jr., New York City (Martin F. Evans, Douglas S. Eakeley, Mark A. Conley, and Debevoise, 
Plimpton, Lyons & Gates, New York City, on brief), for defendants-appellees Phelps Dodge Corporation and Phelps 
Dodge Industries, Inc. 
Paul G. Pennoyer, Jr., New York City (Michael S. Davis, Kathryn A. Brown, and Chadbourne, Parke, Whiteside & 
Wolff, New York City, on brief), for defendants-appellees The Anaconda Company and Anaconda American Brass 
Company."
302,Judges,"Judges:  [**2]  Before MANSFIELD and NEWMAN, Circuit Judges, and GOETTEL, * District Judge."
302,Opinion by,Opinion by: NEWMAN
307,Counsel,"Counsel:  [**1]  I. Walton Bader, Bader & Bader, White Plains, New York, for plaintiff Robinette Hardware Co. 
David C. Beckwith, Howard W. Fogt, Michael Fischer, Catherine B. Klarfeld, Foley, Lardner, Hollabaugh & Jacobs, 
Washington, D.C., for defendants Bell Elec. Co. Square D. Co. 
Arthur Richenthal, Richenthal, Moss & Abrams, New York City, for defendant Leviton Mfg. Co., Inc. 
Sidney Rosdeitcher, Howard Smith, Paul, Weiss, Rifkind, Wharton & Garrison, New York City, for defendant Circle 
F Industries. 
Gilbert S. Edelson, Marc E. Kasowitz, Eugene A. Gaer, Rosenman Colin Freund Lewis & Cohen, New York City, for 
defendants Eagle Elec. Mfg. Co., Inc. 
Laurence Greenwald, Jay P. Mayesh, Alan Kolod, Stroock & Stroock & Lavan, New York City, for defendant Slater 
Elec., Inc."
308,Opinion by,Opinion by: WEINSTEIN
315,Counsel,"Counsel:  [*1]  For plaintiffs: Robert G. Levy, Berryl A. Speert, Allan P. Hillman, and Frank, Bernstein, Conaway & 
Goldman, Baltimore, Md.  For defendant: John J. Witmeyer, III, Thomas R. Esposito, and Ford Marrin Esposito & 
Witmeyer, New York, N.Y."
315,Opinion by,Opinion by: OWEN
323,Counsel,"Counsel: Frederic H. Lawrence, New York City (Kenneth M. Jasinski, Huber, Magill, Lawrence & Farrell, New York 
City, on the brief), for petitioner. 
Jane C. Murphy, Washington, D. C. (Robert R. Nordhaus, Gen. Counsel, Jerome Nelson, Sol., Federal Energy 
Regulatory Commission, Washington, D. C., on the brief), for respondent. 
J. Cathy Lichtenberg, Washington, D. C. (Frederick D. Palmer, Duncan, Weinberg, Palmer & Miller, P. C., 
Washington, D. C., on the brief), for intervenors."
324,Judges,"Judges: Before VAN GRAAFEILAND and KEARSE, Circuit Judges, and GOETTEL, District Judge. *"
324,Opinion by,Opinion by: KEARSE
338,Counsel,"Counsel: James R. McAlee (argued), Peter K. Bleakley, J. Bradway Butler, Lawrence C. Maisel, James A. Beat, 
Peter T. Grossi, Jr., Leonard B. Simon, Chris R. Ottenweller, Arnold & Porter, Washington, D. C., Pitney, Hardin & 
Kipp, Morristown, N. J., Alfred H. Hoddinott, Jr., Stamford, Conn., for appellee. 
Robert G. Levy (argued), Berryl A. Speert, Allan P. Hillman, Jacob Silverman, Frank, Bernstein, Conaway & 
Goldman, Baltimore, Md., for appellant."
338,Judges,"Judges: Before HUNTER, WEIS and SLOVITER, Circuit Judges."
338,Opinion by,Opinion by: WEIS
347,Counsel,"Counsel:  [**1]  Sherman E. Unger and Michael G. Kohn, Cincinnati, Ohio, for plaintiff Unit. 
Max S. Bell, Jr. and Robert J. Katzenstein of Richards, Layton & Finger, Wilmington, Del., for defendant Farmers. 
Peter J. Walsh of Murdoch & Walsh, Wilmington, Del., Trustee and F. Alton Tybout of Tybout, Redfearn, Casarino & 
Pell, Wilmington, Del., for Trustee of Freidco. 
Thomas G. Hughes of O'Donnell & Hughes, Wilmington, Del., for FDIC."
347,Opinion by,Opinion by: STAPLETON
355,Counsel,"Counsel:  [*1]  For plaintiffs: James J. A. Daly and Daniel Edward Brennan, of Brennan, Daly & McNamara, 
Bridgeport, Conn.  For defendant: James A. Wade and Janet Hall, of Robinson, Robinson & Cole, Hartford, Conn., 
Stephen M. Sacks and Andre M. Reiman, of Arnold & Porter, Washington, D.C."
356,Opinion by,Opinion by: CABRANES
366,Counsel,"Counsel: Stanley E. Sacks, Norfolk, Va. (Girard C. Larkin, Jr., William L. Perkins, III, Sacks, Sacks & Perkins, 
Norfolk, Va., on brief), for appellant. 
Lewis T. Booker, Richmond, Va. (William F. Young, L. Neal Ellis, Jr., Hunton & Williams, Richmond, Va., Daniel R. 
Murdock, Donovan, Leisure, Newton & Irvine, New York City, Robert M. Hughes, III, Seawell, McCoy, Dalton, 
Hughes, Gore & Timms, Norfolk, Va., on brief), for distributors appellees. 
Norman G. Knopf, Washington, D. C. (Warren L. Lewis, Bergson, Borkland, Margolis & Adler, Washington, D. C., 
Thomas J. Harlan, Jr., William M. Sexton, Doumar, Pincus, Knight & Harlan, Richard B. Spindle, III, Thomas G. 
Johnson, Jr., Guy R. Friddell, III, Willcox, Savage, Lawrence, Dickson & Spindle, P. C., Norfolk, Va., on brief), for 
exhibitors appellees."
367,Judges,"Judges: Before BUTZNER and WIDENER, Circuit Judges, and ROBERT J. STAKER, United States District Judge 
for the Southern District of West Virginia, sitting by designation."
367,Opinion by,Opinion by: BUTZNER
374,Counsel,"Counsel: Newton N. Minow, Chicago, Ill. (Sidley & Austin, Chicago, Ill., Jack R. Bierig, Chicago, Ill., on brief; 
Bernard D. Hirsh, B. J. Anderson, Chicago, Ill., of counsel), for petitioner, American Medical Ass'n. 
Linda L. Randell, New Haven, Conn. (Wiggin & Dana, New Haven, Conn. William J. Doyle, New Haven, Conn., on 
brief), for petitioners Connecticut State Medical Soc. and New Haven County Medical Ass'n., Inc. 
Howard E. Shapiro, Deputy Gen. Counsel, F. T. C., Washington, D. C. (Michael N. Sohn, Gen. Counsel; March 
Coleman, L. Barry Costilo, David M. Fitzgerald, Linda A. Heary, Brenda M. Hull, Leslie R. Melman, Washington, D. 
C., on brief), for respondent, Federal Trade Commission."
374,Judges,"Judges: Before MANSFIELD and TIMBERS, Circuit Judges, and BONSAL, District Judge. * [**2]"
374,Opinion by,Opinion by: BONSAL
388,Judges,"Judges:  [**1]  Marvin R. Wooten, Bankruptcy Judge."
389,Opinion by,Opinion by: WOOTEN
399,Counsel,"Counsel: Don Howarth, Gibson, Dunn & Crutcher, Los Angeles, Cal., for appellant-defendant. 
Marion L. Jetton, Washington, D.C., for plaintiff-appellee; Robert B. Nicholson, Marion L. Jetton, Washington, D.C., 
on brief."
399,Judges,"Judges: Before FARRIS and NELSON, Circuit Judges, and JAMESON* , District Judge."
399,Opinion by,Opinion by: NELSON
407,Counsel,"Counsel:  [**1]  David S. Haynes, Bristol, Tenn., for plaintiff. 
Samuel W. Rutherford and Shelton B. Hillman, Jr., Bristol, Tenn., for defendants."
407,Opinion by,Opinion by: NEESE
411,Opinion by,Opinion by:  [*1]  MORAN
421,Counsel,"Counsel:  [*1]  Darby & Darby, P. C., William F. Dudine, Jr., David R. Francescani, and Joseph B. Lerch, all of New 
York, N.Y., Lynn & Lynn, P. C., and Morton M. Z. Lynn, both of Albany, N.Y., for plaintiffs.  
Cushman, Darby & Cushman, Allen Kirckpatrick, and Kevin E. Joyce, all of Washington, D.C., and Richard A. Kohn, 
Albany, N.Y., for defendant."
421,Opinion by,Opinion by: FOLEY
454,Counsel,"Counsel:  [*1]  Lynn & Lynn, P.C., Albany, N.Y., (Morton M. Z. Lynn, and Darby & Darby, P.C., William F. Dudine, 
Jr., and David R. Francescani, New York, N.Y.), for plaintiffs.  
Allen Kirkpatric, of Cushman, Darby & Cushman, Washington, D.C., (Kevin E. Joyce, and Richard A. Kohn, Albany, 
N.Y.), for defendant."
454,Opinion by,Opinion by: FOLEY
480,Counsel,"Counsel:  [**1]  Hancock, Estabrook, Ryan, Shove & Hust, Syracuse, New York, Sullivan & Cromwell, New York 
City, for defendants; Donald J. Kemple, Syracuse, New York, John L. Warden, Robert J. Katz, D. Stuart Meiklejohn, 
William L. Farris, New York City, of counsel. 
Bond, Schoeneck & King, Syracuse, New York, Skadden, Arps, Slate, Meagher & Flom, New York City, for plaintiff; 
Charles T. Beeching, Syracuse, New York, Edwin E. McAmis, New York City, Rodney O. Thorson, Washington, 
D.C., Kurt Koegler, New York City, Randy Mott, Washington, D.C., Reid L. Ashinoff, New York City, of counsel."
480,Opinion by,Opinion by: MUNSON
484,Counsel,"Counsel: Edward W. Kuhn, McDonald, Kuhn, Smith, Gandy, Miller & Tait, Memphis, Tenn., David Berger, Warren 
D. Mulloy, Alan C. Kessler, Berger & Montague, Philadelphia, Pa., Harold Brown, Brown, Prifti, Leighton & Cohen, 
Boston, Mass., for plaintiff-appellant, cross-appellee. 

 
George D. Reycraft, Richard Wiener, Cadwalader, Wickersham & Taft, Haven C. Roosevelt, Robert A. Lonergan, 
New York City, Charles E. Walpole, Charles Y. Caldwell, III, Memphis, Tenn., for defendant-appellee, cross-
appellant."
484,Judges,"Judges: Before KEITH, KENNEDY, and MARTIN, Circuit Judges."
484,Opinion by,Opinion by: MARTIN
499,Counsel,"Counsel:  [**1]  Lex Hawkins, George F. Davison, Jr., Glenn L. Norris, Donald J. Polden, Hawkins & Norris, Des 
Moines, Iowa, for plaintiff. 
H. Richard Smith, Des Moines, Iowa, Dennis C. Waldon, Roan & Grossman, and Jay H. Hedgepeth, Chicago, Ill., 
for defendant American Hosp. Assn. 
501 F. Supp. 970, *970; 1980 U.S. Dist. LEXIS 14636, **14636

 
A. Roger Witke, John C. Eddy, Whitfield, Musgrave, Selvy, Kelly & Eddy, Des Moines, Iowa, for Blue Cross of Iowa. 
Kenneth W. Biermacher, Des Moines, Iowa, James L. Simon, Chicago, Ill., for defendants. 
Robert B. Throckmorton, Arthur F. Owens, Des Moines, Iowa, for defendants Iowa Medical Society, Donald C. 
Young, M.D., and Nelson H. Chesney, M.D. 
L. Call Dickinson, Jr., Craig F. Graziano, Des Moines, Iowa, for defendant Blue Cross & Blue Shield of Iowa. 
Thomas J. Miller, Atty. Gen., Jeanine Freeman, Gary H. Swanson, Asst. Attys. Gen., Des Moines, Iowa, for 
defendant Norman L. Pawlewski. 
Dennis D. Jerde, Robert F. Holz, Jr., Des Moines, Iowa, and Newton N. Minow, Jack R. Bierig, Sidley & Austin, and 
Bernard D. Hirsh, B. J. Anderson, Chicago, Ill., for American Medical Association, Clarence R. Denser, Jr., H. Doyl 
Taylor, Am. Hospital Assn., Joint Commission on Accreditation of Hospitals, and American College [**2]  of 
Radiology. 
B. A. Webster, Brent B. Green, Arthur E. Gamble, Richard W. Berglund, Des Moines, Iowa, for defendant Iowa 
Hospital Association. 
John D. McClintock, Hansen, McClintock & Riley, Des Moines, Iowa and James A. Cherney, John R. 
McCambridge, Paul M. VanArsdell, Jr., Hedlund, Hunter & Lynch, Chicago, Ill., for American College of Radiology."
499,Opinion by,Opinion by: STUART
521,Counsel,"Counsel:  [*1]  For plaintiffs: Jacob E. Heller, New York, N.Y. (Michael F. Waters, of counsel).  For defendants: 
Friedman & Goodman, Brooklyn, N.Y. (Abraham Friedman and Abraham Goodman, of counsel)."
522,Opinion by,Opinion by: MISHLER
534,Counsel,"Counsel:  [*1]  KOHN, SAVETT, MARION & GRAF P.C., Suite 1214, 1700 MarketStreet, Philadelphia, 
Pennsylvania 19103 
BY: HAROLD E. KOHN, ESQUIRE, DIANE M. NAST, ESQUIRE, for Dunhill Manufacturing and Distributing Corp.  
WOLF, BLOCK, SCHORR and SOLIS-COHEN, ESQUIRES, 12th Floor - Packard Building, 
Philadelphia,Pennsylvania 19102 
BY: SEYMOUR KURLAND, ESQUIRE, BARRY I.SCHWARTZ, ESQUIRE, ROBERTA LIEBENBERG, ESQUIRE, 
for Mayers Electric Co., Inc.  
BARRACK, RODOS & MC MAHON, ESQUIRES, 2000 Market Street, Philadelphia, Pennsylvania 19103 
BY: LEONARD BARRACK, ESQUIRE, GERALD J. RODOS, ESQUIRE, HERBERT B.NEWBERG, ESQUIRE, for 
Plastics Development Corporation of America and S & S Metal Products, Inc.  
KRAMER & SALUS, ESQUIRES, 7th Floor, 1520 Locust Street, Philadelphia, Pennsylvania 19102 
BY: MITCHELL A. KRAMER, ESQUIRE, for William Tolen & Son, Inc.  
ADLER, BARISH, DANIELS, LEVIN and CRESKOFF, ESQS., 2nd Floor - Rohm & Haas Building, Philadelphia, 
Pennsylvania 19106 
BY: ARNOLD E. LEVIN, ESQUIRE, for Harry E. Orkin, Inc.  
BERGER & MONTAGUE, ESQUIRES, 1622 Locust Street, Philadelphia, Pennsylvania 19103 BY: HOWARD 
LANGER, ESQUIRE, for U.S. Furniture Industries, Inc.  
MEREDITH, COHEN & KEPLER,  [*2]  ESQUIRES, 22nd Floor - Architects Building, 117 South 17th Street, 
Philadelphia, Pennsylvania 19103 
BY: JOEL C. MEREDITH, ESQUIRE, for Indecor, Inc.  
GROSS & SKLAR,P.C., 1630 Locust Street, Philadelphia, Pennsylvania 19103 
BY: BERNARD M. GROSS, ESQUIRE, for Progressive Furniture Company, Inc.  
WHITE & WILLIAMS, ESQUIRES, 17th Floor, 1234Market Street, Philadelphia, Pennsylvania 19107 
BY: THEODORE W. FLOWERS, ESQUIRE, RICHARD M. JORDAN, ESQUIRE, GUY A. CELLUCCI, ESQUIRE, 
for Roth Steel Tube Co.  
SAUL, EWING, REMICK & SAUL, ESQUIRES, 38th Floor - Centre Square West, Philadelphia, Pennsylvania 19102 
BY: SCOTT PATTERSON, ESQUIRE, for Daily Corp.  
SCHNADER, HARRISON, SEGAL & LEWIS, ESQUIRES, 1719 Packard Building, Philadelphia, Pennsylvania 
19102 
1980 U.S. Dist. LEXIS 9604, *9604

 
BY: ALAN M. LIEBERMAN, ESQUIRE, for Van Huffell Eastern Corp. 
KRIMSKY, LUTERMAN, STEIN & LEVY, ESQUIRES, 18th Floor, 1616 Walnut Street, Philadelphia, Pennsylvania 
19103 
BY: STEVEN E. ANGSTREICH, ESQUIRE, for Tuesday Industries, Inc.  
DRINKER, BIDDLE & REATH, ESQUIRES, 1100 Philadelphia National Bank Building, Philadelphia, Pennsylvania 
19107 
BY: JAMES C. INGRAM, ESQUIRE, for Markin Tubing, Inc.  
KAPLAN, KILSHEIMER &  [*3]  FOLEY, ESQUIRES, 122 East 42nd Street, New York, New York 10017 
BY: RICHARD M. KILSHEIMER, ESQUIRE, for Dunhill Manufacturing and Distributing Corp.  
ORENSTEIN,SNITOW, SUTAK & POLLACK, P.C., 750 Third Avenue, New York, New York 10017 
BY: FRANKLYN H. SNITOW, ESQUIRE, FRANK J. WENICK, ESQUIRE, for Miller Tube Corp. of America 
SIDKOFF, PINCUS, GREENBERG & GREEN, P.C., 1315 Walnut Street - Suite 700, Philadelphia, Pennsylvania 
19107 
BY: GARY GREEN, ESQUIRE, NEIL A. MORRIS, ESQUIRE, for U.S. Metal Forms & Tubes, Inc.  
WALTER M. PHILLIPS, JR., ESQUIRE, 2000 - Two Penn Center Plaza, Philadelphia, Pennsylvania 19102, for 
Berger Industries, Inc.  
PEPPER, HAMILTON & SCHEETZ, ESQUIRES, 2001 - The Fidelity Building, Philadelphia, Pennsylvania 19109 
BY: RICHARD M. BERNSTEIN, ESQUIRE and 
WINSTON & STRAWN, ESQUIRES, Suite 5000 - One First National Plaza, Chicago, Illinois 60603 
BY: BRUCE L. BOWER, ESQUIRE, JAMES VOGLER, ESQUIRE, for MSL Industries, Inc. (non-party responent) 
MONTGOMERY, MC CRACKEN, WALKER & RHOADS, ESQS., 20th Floor - ThreeParkway, Philadelphia, 
Pennsylvania 19102 
BY: EDWARD JEFFREY WALSH, ESQUIRE, for The Troxall Manufacturing Company 
COHEN, SHAPIRO, POLISHER,  [*4]  SHIEKMAN & COHEN, ESQUIRES, 12 South 12th Street, 22nd Floor, 
Philadelphia, Pennsylvania 19107
BY: BRUCE L. THALL, ESQUIRE, for Welded Tube Corp. of America (non-party respondent)"
536,Opinion by,Opinion by: HUYETT
541,Counsel,"Counsel:  [*1]  For plaintiff: Sean F. Boland, Washington, D.C. For defendants: Valerie K. Schurman, Washington, 
D.C., for FTC, James H. Sneed, and Paul Eyre.  For defendants-intervenors: Charles O. Monk, II and Mark D. 
Gately, Asst. Attys. Gen., Baltimore, Md., for State of Md.; Judith W. Rogers, Corp. Counsel, Edward L. Larry, and 
Timothy J. Sheaver, Washington, D.C., for District of Columbia; Charles G. Brown, Charleston, W. Va., for State of 
W. Va.; Linda Gargiulo, New York, N.Y., for State of N.Y.; Bertram M. Long, Richmond, Va., for Commonwealth of 
Va.; Glenn A. Jarrett, South Burlington, Vt., for State of Vt.; William B. Hubbard, Nashville, Tenn., for State of Tenn.; 
Linda Aaker, Austin, Tex., for State of Tex.; Patrick J. Quinlan, Providence, R.I., for State of R.I.; John R. Lacey and 
Robert M. Langer, Office of Atty. Gen., Hartford, Conn., for State of Conn.; John R. Flowers, Jr. and Lois C. David, 
New Orleans, La., for State of La.; Edward M. Bladen, Lansing, Mich., for State of Mich.; Stephen P. Kilgriff, St. 
Paul, Minn., for State of Minn.; James J. Wechsler, Santa Fe, N.M., for State of N.M."
542,Opinion by,Opinion by: FLANNERY
549,Counsel,"Counsel:  [**1]  Frank Licht, Richard A. Licht, Letts, Quinn & Licht, and Leonard DeCof, Providence, R.I., for the 
plaintiffs. 
Edward F. Hindle, Joseph Cavanagh, Jr., Edwards & Angell, Providence, R.I., Daniel C. Kaufman, King & Ballow, 
Nashville, Tenn., for defendants."
549,Opinion by,Opinion by: BOYLE
