頁碼,內容類型,內容
207,Counsel,"Counsel: Frederick P. Furth, Thomas R. Fahrner, Richard S. E. Johns, Michael P. Lehmann, Furth, Fahrner & 
Wong and Furth, Fahrner, Bluemle, Mason & Wong for Defendant, Cross-complainant and Appellant.
Godfrey L. Munter, Jr., John A. Hinman, Robert W. Martin, Martin, Munter & Keegin and Martin & Munter for 
Plaintiff, Cross-defendant and Respondent."
207,Judges,Judges:
207,Opinion by,Opinion by: BRUNN
217,Judges,"Judges:  [**1]  Before MURRAY I. GURFEIN, Chairman, and ANDREW A. CAFFREY, ROY W. HARPER, 
CHARLES R. WEINER, EDWARD S. NORTHROP, and ROBERT H. SCHNACKE, Judges of the Panel."
217,Opinion by,Opinion by: PER CURIAM
222,Counsel,"Counsel:  [**1]  George W. Shaffer, William N. Rogers, Rockville, Md., Timothy J. Waters, and Robert H. Morse, 
Washington, D. C., for plaintiff. 
James J. Bierbower, Bethesda, Md., Robert P. Knapp, Jr., and Raymond L. Herbert, New York City, for defendant."
223,Opinion by,Opinion by: YOUNG
234,Counsel,"Counsel: William Lee McLane, Phoenix, Ariz., for plaintiffs-appellants. 
Joel R. Bennett, Kendrick, Netter, Orr & Bennett, Los Angeles, Cal., on brief; James H. Wallace, Jr., Washington, D. 
C., for defendants-appellees."
234,Judges,"Judges: Before CHOY and TANG, Circuit Judges, and FOLEY, * District Judge."
234,Opinion by,Opinion by: CHOY
248,Counsel,"Counsel:  [**1]  Frederic F. Brace, Jr., William F. Conlon, Sidley & Austin, James K. Gardner/Thomas P. Holden, 
Ralph T. Russell/Phil C. Neal, Chicago, Ill., for plaintiffs. 
John H. Matheson, Hedlund, Hunter & Lynch, Hunter, Howard R. Koven/Friedman & Koven, Chicago, Ill., for 
defendants."
248,Opinion by,Opinion by: ASPEN
268,Counsel,"Counsel: Carr, Smulyan & Hartman and Yale H. Smulyan for Plaintiff and Appellant.
Gendel, Raskoff, Shapiro & Quittner, Richard I. Berger, Frank C. Christl, Palmer, Grundstrom & Duckworth and 
Bruce M. Palmer for Defendants and Respondents."
268,Judges,Judges:
268,Opinion by,Opinion by: CALHOUN
285,Counsel,"Counsel: Evelle J. Younger, Attorney General, Warren J. Abbott, Robert H.  O'Brien, Assistant Attorneys General, 
and Linda L. Tedeschi, Deputy Attorney General, for Plaintiff and Appellant.
Manatt, Phelps, Rothenberg & Tunney, Manatt, Phelps, Rothenberg, Manley & Tunney, Alan I. Rothenberg, Julia J. 
Rider, McCutchen, Black, Verleger & Shea, Jack D. Fudge, Michael L. Hickok, Ward L. Benshoof and Robert L.  
Norris for Defendants and Respondents.
Hughes, Hubbard & Reed, Norbert A. Schlei, Ronald C. Redcay, David A.  Lombardero, Otis Pratt Pearsall, John A. 
Donovan, Philip H. Curtis, Ronald J. Tabak, Kenneth R. Dickerson, James R. Coffee, Donald A. Bright and Edward 
E. Vaill as Amici Curiae on behalf [****2]  of Defendants and Respondents."
285,Judges,Judges:
285,Opinion by,Opinion by: NEWMAN
299,Counsel,"Counsel:  [*1]  Eckhoff, Hoppe, Slick, Mitchell & Anderson, P.C., and Robert Slick, both of San Francisco, Calif., for 
plaintiff.  
Limbach, Limbach & Sutton, and Karl Limbach, both of San Francisco, Calif., for defendant."
299,Opinion by,Opinion by: INGRAM
307,Counsel,"Counsel: Law Offices Lesher, Kimble & Rucker, P. C. by Robert O. Lesher, Tucson, Drummond & Nelson by 
Gregory J. Nelson, Phoenix, for plaintiff/appellee.
Molloy, Jones, Donahue, Trachta, Childers & Mallamo, P. C. by John F. Molloy and Michael J. Meehan, Tucson, for 
defendants/appellants."
307,Judges,"Judges: Richmond, Judge.  Hathaway, C. J., and Howard, J., concur."
307,Opinion by,Opinion by: RICHMOND
314,Counsel,"Counsel: Lawrence F. Noble, Washington, D. C., with whom John V. Austin and Robert J. Routh, Washington, D. 
C., were on brief, for petitioner. 
James V. Mattingly, Atty., Board of Governors of the Federal Reserve System, Washington, D. C., with whom 
Barbara Allen Babcock, Asst. Atty. Gen., Ronald R. Glancz, and Robert Kaplan, Attys., U. S. Dept. of Justice, and 
Neal L. Petersen, Gen. Counsel, Board of Governors of the Federal Reserve System, Washington, D. C., were on 
brief, for respondent."
315,Judges,"Judges: Before WRIGHT, Chief Judge, TAMM, Circuit Judge, and JOYCE HENS GREEN, * U.S. District Judge for 
the District of Columbia."
315,Opinion by,Opinion by: TAMM
322,Counsel,"Counsel: Robert Abrams, Attorney-General (James A. Neuberger and Douglas V. Ackerman of counsel), for 
petitioner.
Herbert Monte Levy for respondents."
322,Judges,"Judges: Edward J. Greenfield, J."
322,Opinion by,Opinion by: GREENFIELD
332,Counsel,"Counsel: George Deukmejian, Attorney General, Arthur C. de Goede, Assistant Attorney General, and Susan E. 
Henrichsen, Deputy Attorney General, for Defendants and Appellants.
Adams, Duque & Hazeltine, John H. Brinsley, Jeffrey P. Smith, Bell, Boyd, Lloyd, Haddad & Burns, John C. 
Christie, Jr., James I. Serota, Lucinda O.  McConathy, Orrick, Herrington, Rowley & Sutcliffe, James H. Benney, 
John F.  Seegal, Levinson & Lieberman, Burton S. Levinson, Lawrence R. Lieberman and Christopher J. Tesar as 
Amici Curiae on behalf of Defendants and Appellants.
Tuohey, Barton & McDermott, Conrad G. Tuohey, Gibson, Dunn & Crutcher, John J. Hanson, Robert H. Fairbank 
and Stanley M. Gordon for Plaintiffs and Respondents."
333,Judges,Judges:
333,Opinion by,Opinion by: JEFFERSON
348,Counsel,"Counsel:  [**1]  John Vanderstar, Washington, D. C., with whom John D. Taurman, Covington & Burling, 
Washington, D. C., Paul B. Galvani, Ropes & Gray, Boston, Mass., and Paul V. Donahue, Pittsfield, Mass., were on 
brief, for Bombardier Limited, et al. 
Thayer Fremont-Smith, Boston, Mass., with whom Robert S. Frank, Jr., Wm. Shaw McDermott, and Choate, Hall & 
Stewart, Boston, Mass., were on brief, for Engine Specialties, Inc."
348,Judges,"Judges: Before COFFIN, Chief Judge, BOWNES, Circuit Judge, PETTINE, District Judge.*"
348,Opinion by,Opinion by: PER CURIAM.
357,Counsel,"Counsel:  [**1]  Louis Orenbuch, Wolf, Greenfield & Sacks, Boston, Mass., for plaintiff. 

 
John Hally, Nutter, McClennon & Fish, Boston, Mass., for defendant."
357,Opinion by,Opinion by: MAZZONE
381,Counsel,"Counsel: Stuart H. Oda for defendant-appellant. 
Dennis Niles (Legal Aid Society of Hawaii of counsel) for plaintiffs-appellees."
381,Judges,"Judges: Richardson, C.J., Ogata, Menor, JJ., Retired Justice Marumoto and Circuit Judge Lum, Assigned by 
Reason of Vacancies."
381,Opinion by,Opinion by: LUM
396,Counsel,"Counsel:  [**1]  Miller, Starr & Regalia, Jack C. Provine, M. Janice Smith, Oakland, Cal., for plaintiff Digidyne Corp. 
Powell, Goldstein, Frazer & Murphy, David R. Aufdenspring, R. Carl Cannon, Atlanta, Ga., Steinhart, Goldberg, 
Feigenbaum & Ladar, James T. Fousekis, Rocky N. Unruh, San Francisco, Cal., for plaintiff SCI Systems, Inc. 
Pillsbury, Madison & Sutro, John B. Bates, John A. Sutro, Jr., Andrew J. Ogilvie, San Francisco, Cal., Brown & 
Bain, P.A., Jack E. Brown, Paul F. Eckstein, Eugene D. Cohen, Jennifer B. Beaver, Phoenix, Ariz., Bernard Petrie, 
San Francisco, Cal., for plaintiff Fairchild Camera and Instrument Corp. 
Ballard, Wimer, Baker & Brockett, Warren B. Wimer, Fullerton, Cal., for plaintiff Bytronix Corp. 
Mark F. Anderson, San Francisco, Cal., for plaintiff Data Compass Corp. 
McCutchen, Doyle, Brown & Emersen, John N. Hauser, Lynn H. Pasahow, William Bates, III, Stanton R. Koppel, 
Andrew J. Wistrich, San Francisco, Cal., Paul, Weiss, Rifkind, Wharton & Garrison, Jay Greenfield, Colleen 
McMahon, Anne Louise Oates, New York City, for plaintiff Ampex Corp. 
Heller, Ehrman, White & McAuliffe, Weyman I. Lundquist, Richard L. Goff, Douglas M. Schwab, San Francisco, 
Cal., Thelen,  [**2]  Marrin, Johnson & Bridges, Max Thelen, Jr., Frank D. MacDowell, Robert B. Pringle, San 
Francisco, Cal., Ream, Train, Horning, Maxwell, Ellison & Roskoph, David H. Ellison, Richard A. Horning, Palo Alto, 
Cal., Reavis & McGrath, Stephen R. Steinberg, Lawrence W. Boes, John A. Lowe, New York City, Reavis & 
McGrath, Marshall G. Mintz, Los Angeles, Cal., for defendant Data General Corp."
397,Opinion by,Opinion by: ORRICK
432,Counsel,"Counsel: Barry Grossman, Attorney, Department of Justice, with whom Richard O. Levine, Attorney, Department of 
Justice, was on the brief, for appellant United States of America. Carl D. Lawson, Attorney, Department of Justice, 
entered an appearance for appellant United States of America. 
Thomas H. Wall, with whom Daniel M. Redmond, Michael D. Campbell, Stuart G. Meister, and Richard R. Molleur 
were on the brief, for appellants American Satellite Corporation and Fairchild Industries, Inc. 
William Warfield Ross, William R. Weissman, David B. Weinberg, and Joel Yohalem were on the brief for appellant 
The Western Union Telegraph Company. 
Edgar Mayfield, Edmund B. Raftis, James D. Ellis, F. Mark Garlinghouse, and Alfred C. Partoll were on the brief for 
appellant American Telephone and Telegraph Company. 
David J. Saylor, Deputy General Counsel, Federal Communications Commission, with whom Daniel M. Armstrong, 
Associate General Counsel, and Jack David Smith and Roberta L. Cook, Counsel, Federal Communications 
Commission, were on the brief, for appellee. Werner K. Hartenberger, Counsel, Federal Communications [**2]  
Commission, entered an appearance for appellee. 
William E. Willis, with whom W. Theodore Pierson, Harold David Cohen, and William D. English were on the brief, 
for intervenor Satellite Business Systems. 
Daniel C. Schwartz, Deputy Director, Federal Trade Commission, and Albert A. Foer, Associate Director, Federal 
Trade Commission, were on the brief for amicus curiae Federal Trade Commission."
433,Judges,"Judges: Before WRIGHT, Chief Judge, and TAMM, LEVENTHAL, * ROBINSON, MACKINNON, and WILKEY, 
Circuit Judges."
433,Opinion by,Opinion by: WRIGHT
498,Counsel,"Counsel: Patricia A. Metzger, Phoenix, Ariz., for plaintiff-appellant. 
Philip P. Berelson, Brown & Bain, Phoenix, Ariz., for defendants-appellees."
498,Judges,"Judges: Before SNEED and KENNEDY, Circuit Judges, and LARSON, * District Judge."
498,Opinion by,Opinion by: SNEED
514,Counsel,"Counsel: Daniel Stark, Washington, D. C., for appellant; Alan Raywid, Burt A. Braverman, and Frances J. 
Chetwynd, Washington, D. C., and Joseph M. Butler, Bangs, McCullen, Butler, Foye & Simmons, Rapid City, S. D., 
on the brief. 
John D. French, Faegre & Benson, Minneapolis, Minn., for appellees; James Fitzmaurice, John F. Beukema, 
Minneapolis, Minn., Harold C. Doyle, May, Johnson, Doyle, Becker & Fisher, Sioux Falls, S. D., and Donald R. 
Shultz, Lynn, Jackson, Shultz & Lebrun, Rapid City, S. D., on the brief."
514,Judges,"Judges: Before LAY, Chief Judge, * and HEANEY and HENLEY, Circuit Judges."
515,Opinion by,Opinion by: LAY
524,Counsel,"Counsel:  [**1]  Perry Allan Craft, Nashville, Tenn., for plaintiff. 
Benton H. Jones, Knoxville, Tenn., Dexter A. Christenberry, Knoxville, Tenn., for defendants."
524,Opinion by,Opinion by: TAYLOR
529,Counsel,"Counsel: Roger Bern, Asst. Atty. Gen., Jefferson City, Mo., for appellant; John Ashcroft, Atty. Gen., Walter O. 
Theiss, Gregory D. Hoffmann and Nanette Laughrey, Asst. Attys. Gen., Jefferson City, Mo., on brief. 
John E. Vanderstar, Covington & Burling, Washington, D. C., for appellee; David J. Cynamon, Clare Dalton and 
Donna L. Kohansky, Washington, D. C., Betty K. Wilson, Welliver, Atkinson & Eng, Columbia, Mo. and Phyllis 
Segal, Legal Director, NOW Legal Defense & Ed. Fund, New York City, on brief. 
Bruce V. Bordelon, Ruth Bader Ginsburg, Columbia University School of Law, William J. Hibsher and Jo-Ann H. 
Whitehorn, New York City, on brief of amicus curiae, Special Committee on Sex and Law. 
Nathan Z. Dershowitz and Joseph B. Robison, American Jewish Congress, New York City, Marilyn Berner, Judith 
E. Diamond, Carolynn N. Fischel, Boston, Mass., Daniel J. Landau, Concord, Mass., Mark Michelson and 
Alexandra Moses, Boston, Mass., on brief of amicus curiae, American Jewish Congress. 
Ellen Broadman and Alan Mark Silbergeld, Washington, D. C., on brief of amicus curiae, Consumers Union. 
Dian D.  [**2]  Ogilvie and Vicki E. Land and Marjorie S. Steinberg, Los Angeles, Cal., on brief of amicus curiae, 
California Women Lawyers, et al. 
Philip Elman, Toni G. Allen and Nancy H. Hendry, Wald, Harkrader & Ross, Washington, D. C., David R. Morris, 
Kansas City, Mo., Diana A. Steele, American Civil Liberties Union, and Women's Equity Action League, New York 
City, on brief of amicus curiae, American Civil Liberties Union, et al. 
Harold Baer, Jr., President, New York County Lawyers' Ass'n, New York City and Margaret H. McDowell, 
Chairperson, Rochelle M. Corson, Susan B. Lindenauer and Joan Offner, Special Committee on Women's Rights, 
New York City, on brief of amicus curiae, N. Y. County Lawyers Ass'n."
530,Judges,"Judges: Before GIBSON, Chief Judge,* STEPHENSON and HENLEY, Circuit Judges."
530,Opinion by,Opinion by: STEPHENSON
554,Opinion by,Opinion by:  [*1]  VAN ARTSDALEN
559,Opinion by,Opinion by:  [*1]  EVANS
566,Counsel,"Counsel: Alan J. Hruska, New York City (Roger H. Cummings, John N. Mayberry, Cravath, Swaine & Moore, and 
John D. Appel, Deputy Gen. Counsel, CBS Inc., New York City, on the brief), for plaintiff-appellant. 
Jay H. Topkis, New York City (Bernard Korman, Herman Finkelstein, Allan Blumstein, Max Gitter, Richard Reimer, 
Fred Heather, Andrew Peck and Paul, Weiss, Rifkind, Wharton & Garrison, New York City, on the brief), for 
defendant-appellee ASCAP. 
Robert J. Sisk, New York City (George A. Davidson, Norman C. Kleinberg, Conley E. Brian, Jr., Michael E. 
Salzman, and Hughes, Hubbard & Reed, New York City, on the brief), for defendant-appellee BMI, Inc. 
David R. Hyde, New York City (Cahill, Gordon & Reindel, New York City,  [**2]  on the brief), for NBC, Inc. as 
amicus curiae. 
Ira M. Millstein, New York City (Weil, Gotshal & Manges, New York City, on the brief), for All Industry Television 
Station Music License Committee as amicus curiae. 
Robert H. Bork, New Haven, Conn., for Aaron Copland, et al., as amici curiae. 
Robert M. Lichtman, Washington, D.C. (Philip Elman, Jerry D. Anker, and Wald, Harkrader & Ross, Washington, 
D.C., Denis DeFreitas, Legal Advisor, The Performing Right Society, Ltd., London, England, and Jean-Loup 
Tournier, Directeur Gen., Societe des Auteurs, Compositeurs et Editeurs de Musique, Paris, France, on the brief), 
for The Performing Right Society, Ltd. and Societe des Auteurs, Compositeurs et Editeurs de Musique as amici 
curiae. 
Barry Grossman, Washington, D.C. (John H. Shenefield, Asst. Atty. Gen., John J. Powers, III, Andrea Limmer, 
Washington, D.C., on the brief), for The United States as amicus curiae. 
Hawkins, Delafield & Wood, New York City (Philip R. Forlenza and Rafael Pastor, New York City), submitted a brief 
for ABC, Inc., as amicus curiae."
566,Judges,"Judges: Before LUMBARD, MOORE and NEWMAN, Circuit Judges."
566,Opinion by,Opinion by: NEWMAN
575,Counsel,"Counsel: Lane, Powell, Moss & Miller, by Stephen J. Hill, Matthew R. Kenney, and Ralph H. Palumbo, Schweppe, 
Doolittle, Krug, Tausend & Beezer, by Fredric C. Tausend and James B. Street, Perkins, Coie, Stone, Olsen & 
Williams, by Richard E. Williams, and Sax & MacIver, by Philip E. Cutler, for petitioners Schaake Packing Co., et al.
Ferguson & Burdell, by Thomas J. Greenan and Scott B. Osborne, for petitioners Columbia Foods, Inc., et al.
Culp, Dwyer, Guterson & Grader, by William L. Dwyer, Richard C. Yarmuth, and Robert D. Stewart, for 
respondents.
Slade Gorton, Attorney General, Thomas L. Boeder, Senior Assistant, and Earle J. Hereford, Jr., Assistant, amici 
curiae."
575,Judges,"Judges: En Banc.  Utter, C.J.  Rosellini, Stafford, Wright, Brachtenbach, Horowitz, Dolliver, Hicks, and Williams, 
JJ., concur."
575,Opinion by,Opinion by: UTTER
583,Counsel,"Counsel: James F. Henriot, Tacoma, Wash., for Hygrade Food Products Corp. 
Ronald R. Glancz, Washington, D. C., on brief; James M. Kelly, Dept. of Agriculture, Washington, D. C., for U. S. 
Dept. of Agriculture. 
Peter Jay Visser, Le Cocq, Simonarson & Visser, Lynden, Wash., for De Jong Packing Co."
583,Judges,"Judges: Before MERRILL and SNEED, Circuit Judges, and ZIRPOLI, * District Judge."
583,Opinion by,Opinion by: MERRILL
596,Counsel,"Counsel: Peter R. Taft, Munger, Tolles & Rickershause, Los Angeles, Cal., argued, for plaintiff-appellant; Laurence 
H. Pretty, Fulwider, Patton, Rieber, Lee & Utecht, Los Angeles, Cal., on brief. 
William H. Pavitt, Jr., Smyth, Pavitt, Siegemond, Jones & Martella, Los Angeles, Cal., for defendants-appellees."
597,Judges,"Judges: Before CHAMBERS and TANG, Circuit Judges, and ORRICK, * District Judge."
597,Opinion by,Opinion by: ORRICK
606,Opinion by,Opinion by:  [*1]  LAMBROS
612,Counsel,"Counsel: Lewis A. Noonberg, Paul V. Niemeyer, Baltimore, Md., Richard R. Goldberg, Richard G. McCauley, 
Columbia, Md., for plaintiffs-appellants, cross-appellees. 
Baker & Botts, Walter E. Workman, David P. Cotellesse, C. Henry Kollenberg, Houston, Tex., for defendant-
appellee, cross-appellant."
612,Judges,"Judges: Before COLEMAN, Chief Judge, REAVLEY and ANDERSON, Circuit Judges."
612,Opinion by,Opinion by: COLEMAN
630,Counsel,"Counsel: Claude K. Robertson, J. Edward Ingram, Knoxville, Tenn. (Fowler, Rowntree, Fowler & Robertson, 
Knoxville, Tenn., Joseph E. Wolfe, Earls, Wolf & Farmer, Norton, Va., on brief), for appellant in No. 78-1814 and for 
appellee in No. 78-1815. 
Stuart B. Campbell, Jr., Wytheville, Va., E. H. Rayson, Knoxville, Tenn. (Harrison Combs, Washington, D. C., on 
brief), for appellee in No. 78-1814 and for appellant in No. 78-1815."
631,Judges,"Judges: Before HAYNSWORTH, Chief Judge, BRYAN, Senior Circuit Judge, and RUSSELL, Circuit Judge."
631,Opinion by,Opinion by: RUSSELL
