頁碼,內容類型,內容
429,Opinion by,Opinion by: MAXWELL
441,Judges,"Judges: Aldrich, Chief Judge, McEntee and Coffin, Circuit Judges.  Coffin, Circuit Judge (concurring).  Aldrich, 
Chief Judge (dissenting)."
441,Opinion by,Opinion by: McENTEE
452,Counsel,"Counsel: Kenneth Coffelt, for appellant.
Keith, Clegg & Eckert and Wright, Lindsey & Jennings and Mahony & Yocum and Catlett & Henderson and Smith, 
Williams, Friday & Bowen, for appellee."
452,Judges,"Judges: Carleton Harris, Chief Justice."
452,Opinion by,Opinion by: HARRIS
458,Judges,"Judges:  Freedman, Circuit Judge."
458,Opinion by,Opinion by: FREEDMAN
474,Opinion by,Opinion by:  [*1]  MORGAN
480,Counsel,"Counsel:  [**1]  Blenko, Leonard & Buell, Pittsburgh, Pennsylvania, for plaintiff.
Webb, Burden, Robinson & Webb, Pittsburgh, Pennsylvania, for defendant."
480,Judges,"Judges: Weber, District Judge."
480,Opinion by,Opinion by: WEBER
493,Counsel,"Counsel: William H. Dempsey, Jr., argued the cause for appellants.  With him on the briefs were Jeremiah C. 
Waterman, Royce D. Sickler, C. W. Fiddes, David Axelrod, Eugene T. Liipfert, Benjamin W. Boley, Martin J. Flynn, 
Giles Morrow, Peter T. Beardsley, Harry Jordan and R. Edwin Brady.
Robert S. Rifkind argued the cause for the United States et al.  With him on the brief were Solicitor General 
Marshall, Assistant Attorney General Turner, Howard E. Shapiro, Robert W. Ginnane and Betty Jo Christian.  
Thomas D. Barr argued the cause for appellees Railway Express Agency, Inc., et al.  Mr. Barr filed a brief for 
Railway Express Agency, Inc.  Owen Jameson filed a brief for appellee Greyhound Corp."
493,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Fortas"
493,Opinion by,Opinion by: BRENNAN
509,Judges,"Judges:  [**1]   Luther B. Eubanks, United States District Judge."
509,Opinion by,Opinion by: EUBANKS
528,Counsel,"Counsel:  [**1]  Harold James, of James & Franklin, New York, New York, for plaintiffs.
William K. Kerr of Fish, Richardson & Neave, New York, New York, for defendant."
528,Judges,"Judges: Graven, Senior District Judge."
528,Opinion by,Opinion by: GRAVEN
549,Judges,"Judges:  [**1]   Pence, C.J."
549,Opinion by,Opinion by: PENCE
557,Judges,"Judges: Freedman, Circuit Judge.  Gerald McLaughlin, Circuit Judge, dissenting."
557,Opinion by,Opinion by: FREEDMAN
567,Judges,"Judges:  [**1]   Lord, D.J."
567,Opinion by,Opinion by: LORD
577,Counsel,"Counsel:  [**1]  Donald Turner, Asst. Atty. Gen., Dept. of Justice, Washington, District of Columbia, for plaintiff 
(Burton R. Thorman, E. Leo Backus, Larry D. Knippa, Robert K. Johnson, Washington, District of Columbia, of 
counsel).
Hollabaugh & Jacobs, Washington, District of Columbia, for defendant The Concentrated Phosphate Export Ass'n 
Inc. (Marcus A. Hollabaugh and Alan S. Ward, Washington, District of Columbia, of counsel).
Donovan Leisure, Newton & Irvine, New York, New York, for defendant American Cyanamid Co. (Samuel W. 
Murphy, Jr., Andrew J. Kilcarr and Vernon E. Vig, New York, New York, of counsel).
Cahill, Gordon, Sonnett, Reindel & Ohl, New York, New York, for defendant W. R. Grace & Co. (Douglas E. Cutler 
and Peter H. Schuck, New York, New York, of counsel).
White & Case, New York, New York, for defendant International Minerals & Chemical Corp. (Edgar E. Barton and 
Abdul W. Wohabe, New York, New York of Counsel).
Guggenheimer & Untermyer, New York, New York, for defendant Tennessee Corp. (Randolph Guggenheimer, 
Leon H. Tykulsker and Randolph Guggenheimer, Jr., New York, New York, of counsel).
Howrey, Simon, Baker & Murchison, Washington, District of Columbia, for defendant Mobil [**2]  Oil Corp. (Edward 
F. Howrey and John Bodner, Jr., Washington, District of Columbia, of counsel)."
577,Judges,"Judges: Ryan, District Judge."
577,Opinion by,Opinion by: RYAN
590,Judges,"Judges:  [**1]  Pence, Chief Judge."
590,Opinion by,Opinion by: PENCE
598,Judges,"Judges:  [**1]  Bell, Godbold and Dyer, Circuit Judges."
598,Opinion by,Opinion by: GODBOLD
610,Opinion by,Opinion by:  [*1]  SWEIGERT
621,Judges,"Judges:  [**1]   Morgan, D.J."
621,Opinion by,Opinion by: MORGAN
622,Judges,"Judges:  [**1]  Masterson, District Judge."
622,Opinion by,Opinion by: MASTERSON
627,Counsel,"Counsel: Ely & Golrick, Cleveland, Ohio, Albert L. Ely, Jr., Cleveland, Ohio, of counsel, Darby & Darby, New York, 
New York, Harvey M. Brownrout, New York, New York, of counsel, Theodore A. Lazar, Columbus, Ohio, for plaintiff.
Pennie, Edmonds, Morton, Taylor & Adams, New York, New York, Thomas F. Reddy, Jr., New York, New York, of 
counsel, Hamilton & Cook, Akron, Ohio, Everett R. Hamilton, Phillip L. Kenner, Akron, Ohio, of counsel, for 
defendant."
627,Judges,"Judges: Frankel, District Judge."
627,Opinion by,Opinion by: FRANKEL
648,Judges,"Judges:  [**1]  Pope, Circuit Judge, Sweigert and Zirpoli, District Judges."
648,Opinion by,Opinion by: ZIRPOLI
706,Judges,"Judges: Hastings, Chief Judge, and Castle and Fairchild, Circuit Judges."
706,Opinion by,Opinion by: PER CURIAM
707,Counsel,"Counsel: Anthony Bradley Eben and Peyton Ford for petitioners.  Hammond E. Chaffetz for respondents Lehman 
Brothers et al., and John T. Chadwell and Richard M. Keck for respondent New York Stock Exchange."
711,Judges,"Judges:  [**1]  Wortendyke, District Judge."
711,Opinion by,Opinion by: WORTENDYKE
725,Counsel,"Counsel: Thomas C. Lynch, Attorney General, and L. Stephen Porter, Deputy Attorney General, for Plaintiff and 
Appellant.
Charles P. Just and Robert Martin for Defendant and Respondent.
J. Bruce Fratis, Saveri & Saveri, Richard Saveri, Barbagelata, Broderick, Carmazzi & Arnold and Rinaldo A. 
Carmazzi for Real Parties in Interest and Respondents."
725,Judges,"Judges: Elkington, J.  Sims, Acting P. J., and Christian, J., * concurred."
725,Opinion by,Opinion by: ELKINGTON
734,Counsel,"Counsel:  [**1]  Raymond E. McGrath, Omaha, Nebraska, Alan C. Furth and Robert L. Pierce, San Francisco, 
California, for plaintiff Southern Pacific.
G. Clark Cummings, New York, New York, William P. Higgins, Omaha, Nebraska, for plaintiff Union Pacific.
David F. Turner, John H. D. Wigger, Larry Meyer, Dept. of Justice, Washington, District of Columbia, Theodore L. 
Richling, U.S. Atty., Omaha, Nebraska, for defendant the United States.
Robert W. Ginnane, Fritz Kahn, Betty Jo Christian, Washington, District of Columbia, for defendant Interstate 
Commerce Commission.
Dennis McCarthy, Salt Lake City, Utah, Ernest Porter, Denver, Colorado, Donald R. Ross, Omaha, Nebraska, for 
defendant intervener Denver & Rio Grande.
E. Barrett Prettyman, Washington, District of Columbia, Yale C. Holland, Omaha, Nebraska, for defendant 
intervener Western Pacific."
734,Judges,"Judges: Lay, Circuit Judge, and Richard E. Robinson and Van Pelt, District Judges.  Richard E. Robinson, District 
Judge (dissenting)."
734,Opinion by,Opinion by: LAY
750,Judges,"Judges:  [**1]  Friendly, Kaufman and Anderson, Circuit Judges."
750,Opinion by,Opinion by: KAUFMAN
762,Judges,"Judges: McLaughlin, Hastie and Forman, Circuit Judges."
762,Opinion by,Opinion by: McLAUGHLIN
771,Judges,"Judges:  [**1]  Biggs, Freedman and Seitz, Circuit Judges."
771,Opinion by,Opinion by: BIGGS
782,Judges,"Judges:  [**1]  Clary, Chief Judge"
782,Opinion by,Opinion by: CLARY
812,Counsel,"Counsel: Daniel M. Friedman argued the cause for the United States.  On the brief were Solicitor General 
Griswold, Assistant Attorney General Turner, Richard A. Posner and Barry Grossman.
E. William Henry argued the cause for appellees Third National Bank in Nashville et al.  With him on the brief were 
Paul A. Porter, Dennis G. Lyons, Frank M. Farris, Jr., Edwin F. Hunt and John J. Hooker, Jr. Joseph J. O'Malley 
argued the cause for appellee Camp, Comptroller of the Currency.  With him on the brief were Robert Bloom and 
Charles H. McEnerney, Jr."
812,Judges,"Judges: Warren, Black, Douglas, Harlan, Brennan, Stewart, White; Fortas and Marshall took no part in the 
consideration or decision of this case."
812,Opinion by,Opinion by: WHITE
824,Counsel,"Counsel: Zelby & Burstein for defendants.

 
Louis J. Lefkowitz, Attorney-General (Louis Smigel, Samuel A.  Hirshowitz and George C. Mantzoros of counsel), 
for plaintiff."
824,Judges,"Judges: Samuel A. Spiegel, J."
824,Opinion by,Opinion by: SPIEGEL
836,Judges,"Judges:  [**1]   Hanson, District Judge."
836,Opinion by,Opinion by: HANSON
852,Judges,"Judges:  [**1]  Lumbard, Chief Judge, Kaufman and Feinberg, Circuit Judges."
852,Opinion by,Opinion by: FEINBERG
862,Judges,"Judges:  [**1]  Mansfield, D.J."
862,Opinion by,Opinion by: MANSFIELD
875,Judges,"Judges:  [**1]  Singleton, D.J."
875,Opinion by,Opinion by: SINGLETON
888,Judges,"Judges: Rives, Gewin and Godbold, Circuit Judges.  Godbold, Circuit Judge, dissenting."
888,Opinion by,Opinion by: RIVES
909,Judges,"Judges:  [**1]  Levet, D.J."
909,Opinion by,Opinion by: LEVET
922,Judges,"Judges:  [**1]  Heebe, District Judge."
922,Opinion by,Opinion by: HEEBE
941,Counsel,"Counsel: Marshall C. Berger, Ira M. Millstein and Irving Scher for appellant.  I. The effect of the decisions below is 
to abdicate court control over State statutory public policy.  (Matter of Colletti [Mesh], 23 A D 2d 245, 17 N Y 2d 
460; Matter of Bay Iron Works [Eisenstein], 17 A D 2d 804; Durst v. Abrash, 22 A D 2d 39, 17 N Y 2d 445; Wilko v. 
Swan, 346 U.S. 427; Matter of Knickerbocker Agency [Holz], 4 N Y 2d 245;  [****3]  Matter of Kingswood Mgt. Corp. 
[Salzman], 272 App. Div. 328; Matter of Exercycle Corp. [Maratta], 9 N Y 2d 329; Matter of Standardbred Owners 
Assn. [Yonkers Raceway], 31 Misc 2d 474.) II. The lower courts' decisions conflict with the purposes and 
enforcement policy of the Donnelly Act.  ( Manhattan Stor. & Warehouse Co. v. Movers & Warehousemen's Assn. 
of Greater N. Y., 289 N. Y. 82; Kalmanash v. Smith, 291 N.  Y. 142; Consumer-Farmer Milk Coop. v. Milk Drivers & 
Dairy Employees Local No. 584, 13 Misc 2d 590.) III. Antitrust affirmative defenses and counterclaims in contract 
actions have traditionally been looked upon with disfavor by the courts and are contrary to the principal purpose for 
arbitration.  ( Kelly v. Kosuga, 358 U.S. 516; Loew's Inc. v. Radio Hawaii, 20 Misc 2d 587; Fleischmann Distilling 
Corp. v. Frontier Liq. Corp., 18 Misc 2d 903; Matter of Mole [Queen Ins.  Co. of America], 14 A D 2d 1; Sporn v. 
Hudson Tr. Lines, 265 App. Div. 360.) IV. Tomar's Donnelly Act claim, in effect, is an assertion that the entire 
agreement between the parties is void.  (Automatic Canteen Co.  [****4]   of America v. Federal Trade Comm., 346 
U.S. 61; Matter of Kramer & Uchitelle [Eddington Fabrics Corp.], 288 N. Y. 467.)
Daniel F. Fitzgerald, Jr., for respondent.  I. Having affirmed the arbitration agreement by initiating arbitration 
proceedings, petitioner-appellant may not now raise issues of illegality.  (Matter of Exercycle Corp. [Maratta], 9 N Y 
2d 329; Cole v. Mostel, 27 A D 2d 721; Matter of Wrap-Vertiser Corp. [Plotnick], 3 N Y 2d 17; Matter of National 
Cash Register Co. [Wilson], 8 N Y 2d 377; Matter of De Laurentiis [Cinematografica], 9 N Y 2d 503; Wilko v. Swan, 

 
346 U.S. 427; Moran v. Paine, Webber, Jackson & Curtis, 422 Pa. 66; Reader v. Hirsch & Co., 197 F. Supp. 111; 
Matter of Staklinski [Pyramid Elec. Co.], 6 A D 2d 565, 6 N Y 2d 159.) II. Arbitration of a Donnelly Act claim offends 
no announced public policy of this State.  (Matter of Standardbred Owners Assn. [Yonkers Raceway], 31 Misc 2d 
474; Brooklyn Distilling Co. v. Standard Distilling & Distr. Co., 120 App. Div. 237, 193 N. Y. 551; Cummings v. Union 
Blue Stone Co., 164 N. Y. 401;  [****5]  Matter of Exercycle Corp. [Maratta], 9 N Y 2d 329; Manhattan Stor. & 
Warehouse Co.  v. Movers & Warehousemen's Assn. of Greater N. Y., 289 N. Y. 82; Saucy Susan Prods. v. Allied 
Old English, 200 F. Supp. 724; Matter of Ruppert [Egelhofer], 3 N Y 2d 576; Matter of Health Arms [Kemler], 207 
Misc. 849; Matter of Grayson-Robinson Stores [Iris Constr. Corp.], 8 N Y 2d 133; Alexander's Dept. Stores v. 
Orbach's, 266 App. Div. 535.) III. The Donnelly Act claim is not asserted as a defense to, or avoidance of, 
contractual liability, but as a proper and related affirmative claim.  ( Kelly v. Kosuga, 358 U.S. 516; Refrigeration 
Sales Co. v. York Corp., 32 Misc 2d 231, 18 A D 2d 1140; Sporn v. Hudson Tr. Lines, 265 App. Div. 360; Renault, 
Inc.  v. Auto Imports, 15 A D 2d 905.)"
941,Judges,"Judges: Chief Judge Fuld and Judges Burke, Scileppi, Bergan and Jasen concur with Judge Keating; Judge Breitel 
taking no part."
941,Opinion by,Opinion by: KEATING
948,Judges,"Judges:  [**1]  Holder, District Judge."
948,Opinion by,Opinion by: HOLDER
953,Judges,"Judges: Hastings, Chief Judge, Major, Senior Circuit Judge, and Cummings, Circuit Judge."
953,Opinion by,Opinion by: CUMMINGS
966,Judges,"Judges:  [**1]  Neville, District Judge."
966,Opinion by,Opinion by: NEVILLE
995,Counsel,"Counsel: Robert F. Rolnick argued the cause for petitioners.  With him on the briefs were Raymond R. Dickey and 
Bernard Gordon.
Glenn W. McGee argued the cause for respondents.  With him on the brief were John T. Chadwell, David J. 
Gibbons, John C. Berghoff, Jr., David Silbert, and Jay Erens."
995,Opinion by,Opinion by: BLACK
1012,Counsel,"Counsel: James V. Hayes argued the cause for petitioner in No. 335 and respondent in No. 463.  With him on the 
briefs were Breck P. McAllister and Robert F. Morten.
Ralph M. Carson argued the cause for respondent in No. 335 and petitioner in No. 463.  With him on the briefs were 
Robert D. Salinger, Philip C. Potter, Jr., and [****5]  Roland W. Donnem."
1012,Opinion by,Opinion by: WHITE
1034,Judges,"Judges: Bastian, Senior Circuit Judge, and Wright and Robinson, Circuit Judges."
1034,Opinion by,Opinion by: WRIGHT
1061,Counsel,"Counsel: Tremaine & Shenk and Jerrold A. Fadem for Plaintiffs and Appellants.
Hastings & Lasker, Edward Lasker, Milton Davis, McKenna & Fitting, Les Weinstein, Jones & Maupin, James C. 
Maupin, Milo V. Olson, H. Bradley Jones, Adams, Duque & Hazeltine, Lawrence T. Lydick, and Richard W. 
Luesebrink for Defendants and Respondents.
Thomas C. Lynch, Attorney General, Wallace Howland, Assistant Attorney General, Robert E. Murphy, Michael I. 
Spiegel and Harold J. Tomin, Deputy Attorneys General, as Amici Curiae."
1061,Judges,"Judges: In Bank. Sullivan, J.  Traynor, C. J., McComb, J., Peters, J., Tobriner, J., and Burke, J., concurred.  Mosk, 
J., dissents."
1061,Opinion by,Opinion by: SULLIVAN
1077,Judges,"Judges:  [**1]  Marovitz, District Judge."
1077,Opinion by,Opinion by: MAROVITZ
1084,Opinion by,Opinion by:  [*1]  NAPOLI
1091,Judges,"Judges:  [**1]  Pettine, District Judge."
1091,Opinion by,Opinion by: PETTINE
1103,Judges,"Judges: McGowan, Tamm and Leventhal, Circuit Judges."
1103,Opinion by,Opinion by: LEVENTHAL
1118,Counsel,"Counsel:  [**1]  Feldshuh & Frank, New York, New York, Sidney Feldshuh, New York, New York, of counsel, for 
plaintiff.
Hopgood & Calimafde, New York, New York, John M. Calimafde, New York, New York, of counsel, for defendants."
1118,Judges,"Judges: Judd, District Judge."
1118,Opinion by,Opinion by: JUDD
1122,Judges,"Judges:  [**1]  Tyler, D.J."
1122,Opinion by,Opinion by: TYLER
1129,Judges,"Judges:  [**1]  Lewis, Seth and Hickey, Circuit Judges."
1129,Opinion by,Opinion by: LEWIS
1136,Counsel,"Counsel:  [**1]  Dressler, Goldsmith, Clement & Gordon, Chicago, Illinois, for plaintiff.
Bair, Freeman & Molinare, Chicago, Illinois, for defendant."
1136,Judges,"Judges: Austin, District Judge."
1136,Opinion by,Opinion by: AUSTIN
1158,Judges,"Judges:  [**1]  Neville, District Judge."
1158,Opinion by,Opinion by: NEVILLE
1168,Judges,"Judges:  [**1]  Pence, D.J."
1168,Opinion by,Opinion by: PENCE
1177,Judges,"Judges:  [**1]  Herlands, District Judge."
1177,Opinion by,Opinion by: HERLANDS
1190,Judges,"Judges:  [**1]  Marovitz, D.J."
1190,Opinion by,Opinion by: MAROVITZ
1197,Judges,"Judges: Tuttle and Ainsworth, Circuit Judges, and Mitchell, District Judge."
1197,Opinion by,Opinion by: AINSWORTH
1203,Judges,"Judges:  [**1]  Matthes, Mehaffy and Lay, Circuit Judges."
1203,Opinion by,Opinion by: MEHAFFY
1216,Judges,"Judges:  [**1]  Mansfield, D.J."
1216,Opinion by,Opinion by: MANSFIELD
1231,Counsel,"Counsel: Louis J. Lefkowitz, Attorney-General, petitioner in person, and Samuel A. Hirshowitz, First Assistant 
Attorney-General, for petitioner.
Kent H. Brown for Public Service Commission, respondent.
Brodsky, Linett & Altman (David Brodsky of counsel), for [***2]  Tank Carriers Conference, Inc."
1231,Judges,"Judges: De Forest C. Pitt, J."
1231,Opinion by,Opinion by: PITT
1236,Judges,"Judges: Wisdom and Ainsworth, Circuit Judges, and Johnson, District Judge."
1236,Opinion by,Opinion by: WISDOM
1248,Counsel,"Counsel: Littler, Mendelson & Fastiff, Arthur Mendelson, James A. Carter and Robert M. Lieber for Plaintiff and 
Appellant.
Robert C. Taylor and Ronald H. Klein as Amici Curiae on behalf of Plaintiff and Appellant.
Edmond G. Thiede, Bancroft, Avery & McAlister, William H. Orrick, Jr., and Orrick, Herrington, Rowley & Sutcliffe 
and Robert J. Gloistein for Defendant and Respondent."
1248,Judges,"Judges: Shoemaker, P. J.  Agee, J., and Taylor, J., concurred."
1248,Opinion by,Opinion by: SHOEMAKER
1254,Judges,"Judges: Jertberg, Duniway and Carter, Circuit Judges."
1254,Opinion by,Opinion by: CARTER
1268,Counsel,"Counsel: Marshall C. Berger of counsel (Edward C. Wallace and Martin D. Ginsburg with him on the brief; Weil, 
Gotshal & Manges, attorneys), for appellant.
Joseph H. Einstein of counsel (Jay H. Topkis with him on the brief; Paul, Weiss, Goldberg, Rifkind, Wharton & 
Garrison, attorneys), for respondents."
1268,Judges,"Judges: Eager, J. P.  Tilzer, McGivern, Nunez and McNally, JJ., concur."
1268,Opinion by,Opinion by: EAGER
1274,Judges,"Judges:  [**1]  Pollack, D.J."
1274,Opinion by,Opinion by: POLLACK
1312,Counsel,"Counsel: Thomas C. McConnell argued the cause for petitioner.  With him on the briefs were Philip J. Curtis and 
Francis J. McConnell.

 
John T. Chadwell and Victor P. Kayser argued the cause for respondents.  With them on the briefs for respondent 
Hazeltine Research, Inc., were C. Lee Cook, Jr.,  [*104]  Joseph V. Giffin, M. Hudson Rathburn, and Laurence B. 
Dodds.  With Messrs. Chadwell and Kayser on [****9]  the brief for Hazeltine Corp. were Messrs. Cook and Giffin.
Solicitor General Griswold, Assistant Attorney General Zimmerman, and Harris Weinstein filed a brief for the United 
States as amicus curiae."
1313,Judges,"Judges: Warren, Black, Douglas, Harlan, Brennan, Stewart, White, Marshall"
1313,Opinion by,Opinion by: WHITE
