頁碼,內容類型,內容
174,Counsel,"Counsel: James P. Watson argued the cause for petitioner.  With him on the briefs was George M. Cox.
Victor J. Van Bourg argued the cause and filed a brief for respondents. *
 [****4]"
174,Judges,"Judges: STEVENS, J., delivered the opinion of the Court in which BURGER, C. J., and BRENNAN, WHITE, 
BLACKMUN, POWELL, REHNQUIST, and O'CONNOR, JJ., joined.  MARSHALL, J., filed a dissenting opinion, 
post, p. 546."
174,Opinion by,Opinion by: STEVENS
198,Counsel,"Counsel: Robert C. Fortune, Attorney at Law, Downey, California, for Plaintiff-Appellant; Robert C. Fortune, Esq., 
Thomas McCoy, O'Melveny & Meyers, Los Angeles, California, for Defendant-Appellee."
198,Judges,"Judges: Goodwin, Wallace, and Pregerson, Circuit Judges."
198,Opinion by,Opinion by: WALLACE
209,Counsel,"Counsel:  [**1]  Peter P. Sudnick, Esq., Southfield, Michigan, for Plaintiff.
Timothy D. Wittlinger, Esq., Detroit, Michigan, for Defendant."
209,Judges,Judges:  Pratt
209,Opinion by,Opinion by: PRATT
223,Counsel,"Counsel:  [**1]  For plaintiff: Tobin & Dempf, Albany, New York, (Michael Costello, of counsel).
For defendants: Fitzpatrick, Bennett, Trombley & Lennon, Plattsburgh, New York, (Eric W. Springer, of Horty, 
Springer & Mattern, Pittsburgh, Pennsylvania, of counsel), for Champlain Valley Physicians Hospital Medical 
Center, Hannan, Moynihan, and Bayoumy;.
Carter, Conboy, Bardwell, Case & Blackmore, Albany, New York, (James S. Carter, of counsel), for Anesthesia 
Associates of Plattsburgh, P.C., and Menustik."
223,Judges,"Judges: Miner, D.J."
223,Opinion by,"Opinion by: MINER 
561 F. Supp. 700, *700; 1983 U.S. Dist. LEXIS 18953, **18953"
248,Judges,"Judges: Poole and Boochever, Circuit Judges, and Solomon, * Senior District Judge."
248,Opinion by,Opinion by: BOOCHEVER
272,Counsel,"Counsel:  [**1]  For plaintiff: Francis O. Scarpulla and Stephen V. Scarpulla, of Scarpulla & Scarpulla, San 
Francisco, California.  For defendants: Keith E. Pugh, Jr., Edward P. Henneberry, and James H. Curtin, of Howrey 
& Simon, Washington, District of Columbia (Timothy E. Carr, San Francisco, California, co-counsel), for H.J. Heinz 
Corp. and Star-Kist Foods, Inc.; Allen M. Katz, of Munger, Tolles & Rickershauser, Los Angeles, California, for CHB 
Foods, Inc.; Gordon Hampton, of Sheppard, Mullen, Richter & Hampton, Los Angeles, California, for Ralston 
Purina, Inc.; Lloyd W. McCormick, of McCutchen, Doyle, Brown & Enersen, San Francisco, California, for Castle & 
Cooke, Inc."
272,Judges,"Judges: Weigel, J."
272,Opinion by,Opinion by: WEIGEL
279,Judges,"Judges: Kilkenny, Sneed, and Skopil, Circuit Judges."
279,Opinion by,Opinion by: SNEED
311,Counsel,"Counsel: Frank J. Kelley, Attorney General, Louis J. Caruso, Solicitor General, Richard A. Solomon, Special 
Assistant Attorney General, and Edwin M. Bladen and Richard T. O'Neill, Assistants Attorney General, for the 
people.
Barris, Sott, Denn & Driker (by Eugene Driker and Daniel M. Share) and Kenneth M. Mogill, for Automotive Service 
Councils of Michigan, Inc., and others.
Peter Dozorc, for Armitage Collision Service, Inc., and Frank T. Henry.
Stringari, Fritz, Kreger, Ahearn & Hunsinger, P.C. (by Arthur M. Stringari and Roy R. Hunsinger), for Bob Borst 
Lincoln-Mercury, Inc., Robert Borst, Jerome-Duncan, Inc., Richard Duncan, Hutchinson Lincoln-Mercury, Inc., 
George Jankovich, Ed Schmid Ford, Inc., Edward Schmid, Bob Thibodeau, Inc., Harold Turner, Inc., and Ray 
Whitfield Ford, Inc.
DeMarco & Sage, P.C. (by John A. DeMarco), for Douglas Robertson and Theodore Robertson.
Parenti, Treinen, Hohauser, Greenless & Bunting, P.C. (by L. Nicholas Treinen), for Skalnek Ford, Inc., Milosch 
Chrysler-Plymouth Dodge Trucks, and Joe Dunlap.
Provizer, Eisenberg, Lichtenstein & Pearlman, P.C. (by Stephen B. Simon) [***2]  , for Steven Prusky, Melvin 
Edwards, and Avon Collision and Frame Center, Inc.
Ward F. McDonough, Jr., for Elwyn Dubke and Marlin Dubke.
William F. Huetteman, for Rochester Hills Chrysler-Plymouth, Inc.
Hutson, Sawyer, Schenden & Chapman (by Michael W. Hutson), for Birmingham Chrysler Plymouth and Richard A. 
Mealey and Shelby Collision.
Dykema, Gossett, Spencer, Goodnow & Trigg (by Fred L. Woodworth and Craig L. John), for Richard S. 
Schoenherr and Stark Hickey Ford, Inc.
123 Mich. App. 774, *774; 333 N.W.2d 352, **352; 1983 Mich. App. LEXIS 2820, ***1

 
Dickinson, Wright, Moon Van Dusen & Freeman (by Kenneth J. McIntyre and Michael G. Vartanian), for Tarik S. 
Daoud and Al Long Ford, Inc.
Clark, Klein & Beaumont (by M. V. Kell and David H. Paruch), for Mel Farr Ford, Inc.
Louis Demas, P.C. (by Victor Farneti), for Lambert's Collision, Inc.
Gerald Hale Ladue, for Berkley Collision, Inc., and Edward Kasparian.
Colombo & Colombo (by Lawrence F. Raniszeski), for Jim Fresard Pontiac, Inc., F. James Fresard, Rinke Pontiac 
GMC Co., Michael Rinke, Park Motor Sales Co. and Paul Kuhn.
Richard G. Partrich, for Larry Dusich and 15 Mound Collision, Inc.
Rusel J. Comer, for Ross Witte."
311,Judges,"Judges:  [***3]  D. C. Riley, P.J., and D. F. Walsh and Wahls, JJ."
311,Opinion by,Opinion by: WALSH
318,Counsel,"Counsel:  [**1]  Robert M. Beckman, Beckman & Farmer, Washington, District of Columbia, Carl W. Schwarz, 
Metzger, Shadyac & Schwarz, Washington, District of Columbia, For plaintiff.
Pan American World Airways, Fred D. Turnage, Clearly, Gottlieb, Steen & Hamilton, Washington, District of 
Columbia.
British Caledonian Airways, Leonard N. Bebchick, Washington, District of Columbia, Douglas E. Rosenthal, 
Sutherland, Asbill & Brennan, Washington, District of Columbia.
McDonnell Douglas Corporation, McDonnell Douglas Finance Corporation, James J. Murphy, Bryan, Cave, 
McPheeters & McRoberts, Washington, District of Columbia.
Trans World Airlines, George T. Manning, Chadbourne, Parke, Whiteside & Wolff, Washington, District of Columbia.
Lufthansa German Airlines, Swissair, Swiss Air Transport Company Limited, Lloyd Cutler, Wilmer, Cutler & 
Pickering, Washington, District of Columbia, Laurence A. Short, Short, Klein & Karas, Washington, District of 
Columbia.
British Airways Board, Sidney S. Rosdeitcher, Paul, Weiss, Rifkind, Wharton & Garrison, Washington, District of 
Columbia, William C. Clarke, Barrett, Smith, Schapiro, Simon & Armstrong, New York, New York.
Sabena, Belgian World Airways, Peter J.  [**2]  Nickles, Covington & Burling, Washington, District of Columbia.
KLM Royal Dutch Airlines, Thomas J. Whalen, Condon & Forsyth, Washington, District of Columbia.
International Air Transport Association, Bert Rein, P.C., Kirkland & Ellis, Washington, District of Columbia, For 
defendants."
319,Judges,Judges:  Greene
319,Opinion by,Opinion by: GREENE
335,Counsel,"Counsel: Jack I. Gaither (Bruce Darrow Gaither, with him on brief), Tulsa, Oklahoma, for Plaintiffs-Appellants, 
Cross-Appellees. 
Floyd L. Walker, of Pray, Walker, Jackman, Williamson & Marlar, Tulsa, Oklahoma, for Defendant-Appellee, Cross-
Appellant."
335,Judges,"Judges: Barrett, McKay and Logan, Circuit Judges."
335,Opinion by,Opinion by: BARRETT
344,Judges,"Judges:  [**1]   Clarence A. Brimmer, Chief United States District Judge."
344,Opinion by,Opinion by: BRIMMER
351,Counsel,"Counsel: Robert E. Staton (Michael H. Quinn, Quinn, Brown, Staton & Boyle on brief), for Appellant. 
O. Doyle Martin (Natalma M. McKnew, Leatherwood, Walker, Todd & Mann; James M. Micali, Assistant General 
Counsel on brief), for Appellee."
351,Judges,"Judges: Winter, Chief Judge, Phillips, Circuit Judge, and Butzner, Senior Circuit Judge."
351,Opinion by,Opinion by: WINTER
367,Counsel,"Counsel:  [**1]  Thad G. Long and Joseph B. Mays, Jr., Bradley, Arant, Rose & White, Birmingham, Alabama, for 
plaintiff.
L. Murray Alley and L. Vastine Stabler, Jr., and Lee E. Bains, Jr., Cabaniss, Johnston, Gardner, Dumas & O'Neal, 
Birmingham, Alabama, (for Wheelabrator-Frye, Inc., and Hessco Industrial Supply, Inc.)
Ralph D. Gaines and Sidney Hardy, Gaines, Cleckler, Robbins & Goodrich, P.C., Talladega, Alabama, (attorneys 
for Fred Z. Hester.)"
367,Judges,Judges:  Guin.
367,Opinion by,Opinion by: GUIN
375,Counsel,"Counsel: Stephen D. Susman, Houston, Texas, William H. White, Houston, Texas, Charles J. Brink, Houston, 
Texas, Michael M. Barron, Austin, Texas, for Appellant.
(For: Hon. Jim McConn), Rufus Wallingford, Houston, Texas, Layne E. Kruse, Houston, Texas, (For Gulf Coast 
Cable), Richard B. Miller, Houston, Texas, Theodore F. Weiss, Jr., Houston, Texas, John L. Jeffers, Houston, 
Texas, Richard B. Miller, Houston, Texas, for Appellee."
375,Judges,"Judges: Clark, Chief Judge, Gee and Garza, Circuit Judges.  Clark, Chief Judge dissenting."
375,Opinion by,Opinion by: GARZA
391,Counsel,"Counsel: William J. Murphy (Raymond W. Bergan, Scott Blake Harris, Williams & Connolly on brief), Michael G. 
Charapp (Basil J. Mezines, Jacob A. Stein, Stein, Mitchell & Mezines on brief), Francis P. Newell (Craig E. Zeigler, 
Montgomery, McCracken, Walker & Rhoades on brief) for Appellants. 
Robert W. Hesselbacher, Jr., Assistant Attorney General (Stephen H. Sachs, Attorney General, Charles O. Monk, 
II, Assistant Attorney General and Chief, Antitrust Division, Michael F. Brockmeyer, Assistant Attorney General, 
Francis John Gorman, Assistant Attorney General on brief), for Appellees."
391,Judges,"Judges: Phillips and Chapman, Circuit Judges and Walter E. Black, Jr. United States District Judge, sitting by 
designation."
391,Opinion by,Opinion by: PHILLIPS
401,Counsel,"Counsel: Grady Avant, Jr., Long, Preston, Kinnaird and Avant, Detroit, Michigan, Cheryl Bailey Estes, John C. 
Buchanan, Hecht, Buchanan & Cheney, Grand Rapids, Michigan, for Appellant. 
Gregory L. Curtner, Miller, Canfield, Paddock & Stone, Detroit, Michigan, Derek I. Meier, Dykema, Gossett, Spencer 
et al., Detroit, Michigan, for Appellee."
401,Judges,"Judges: Lively and Kennedy, Circuit Judges; and Spiegel, * District Judge."
401,Opinion by,Opinion by: KENNEDY
417,Counsel,"Counsel:  [**1]  Gael Mahony, Hill & Barlow, Boston, Massachusetts, Thomas J. Dacey, esq., for Plaintiff.
 Hoosier Racing Tire & B. Summers, John Hally, Esq. & Wm. Baker, esq., Nutter, McClennen, & Fish, Boston, 
Massachusetts, For All Defendants."
417,Judges,"Judges: Caffrey, Ch. J."
417,Opinion by,Opinion by: CAFFREY
431,Counsel,"Counsel: Roger Tilbury, Esq, Haessler, Tilbury & Platten, Portland, Oregon, for Appellant/Petitioner. 
R. Alan Wight, Esq., Norman J. Wiener, Esq, Miller, Nash, Yerke, Weiner & Hager, Portland, Oregon, Karen K. 
Creason, Esq., Stoel, Rives, Boley, Fraser & Wyse, Portland, Oregon, for Appellee/Respondent."
431,Judges,"Judges: Browning, Chief Judge, Wallace and Boochever, Circuit Judges."
431,Opinion by,Opinion by: BROWNING
437,Counsel,"Counsel: Eugene C. Crew, Daniel J. Furniss, and Joel Linzer, of Khourie & Crew, San Francisco, California, 
Kazuhisa Abe and Arnold T. Abe, of Abe & Abe, Honolulu, Hawaii, for plaintiff.
Terrence M. Lee, and Robert S. Katz, of Torkildson, Katz, Jossem & Loden, Honolulu, Hawaii, for SIDA of Hawaii, 
Inc.
Tany S. Hong, Atty. Gen., Gerald Y. Y. Chang, Deputy Atty. Gen., Honolulu, Hawaii, for State defendants, for 
defendants."
437,Judges,"Judges:  Burns, D.J."
438,Opinion by,Opinion by: BURNS
456,Counsel,"Counsel:  [**1]  Stephen H. Sachs, Esquire, Attorney General for the State of Maryland, Baltimore, Maryland, 
Charles O. Monk, II, Esquire, Assistant Attorney General, Baltimore, Maryland, and Michael F. Brockmeyer, 
Esquire, Assistant Attorney General, Baltimore, Maryland, liaison for the plaintiffs.
Raymond W. Bergan, Esquire, Washington, District of Columbia, Scott B. Harris, Esquire, Washington, District of 
Columbin, and William J. Murphy, Esquire, Washington, District of Columbia, liaison for the defendants."
456,Judges,"Judges:  Young, United States District Judge."
456,Opinion by,Opinion by: YOUNG
480,Counsel,"Counsel: Philip R. Russ, Amarillo, Texas, (Douglas L. Boyd, Tulsa, Oklahoma, with him on the brief), for The 
Plunkett Company of Oklahoma, Inc. 
James H. Bellingham of McClelland, Collins, Bailey, Bailey & Manchester, Oklahoma City, Oklahoma, for Dart 
Industries, Inc., Ralph Wilson Plastics Division."
480,Judges,"Judges: McWilliams, Doyle, and Logan, Circuit Judges."
480,Opinion by,Opinion by: LOGAN
488,Counsel,"Counsel: Edward J. Burke, Burke & Smith, Chicago, Illinois, Ellen G. Robinson, Burke & Smith, Chicago, Illinois, 
for Plaintiff.
 David M. Spector, Isham, Lincoln & Beale, Chicago, Illinois,.
 Donald R. Harris, Jenner & Block, Chicago, Illinois,.
Charles W. Boand, Wilson & McIlvaine, Chicago, Illinois, for Defendant."
488,Judges,"Judges: Cummings, Chief Judge, Wood, Circuit Judge, and Hoffman, Senior District Judge. *
* The Honorable Walter Hoffman, Senior District Judge of the Eastern District of Virginia, is sitting by designation.
711 F.2d 1343, *1343; 1983 U.S. App. LEXIS 28988, **1"
488,Opinion by,Opinion by: WOOD
511,Counsel,"Counsel: Allen I. Hirsch, Atlanta, Garolina, Simon A. Miller, Atlanta, Garolina, For: Southern Motor Carriers Bryce. 
Rea, Jr. N.W., Washington, District of Columbia, David Hyler Coburn, N.W., Washington, District of Columbia For: 
North Carolina Motor & Amicus Nat'l Motor Freight Trafic Assoc., for Appellant. 
Paul Rodgers, Gen. Cnsl., Washington, District of Coulumbia Charles D. Gray, Pamela R. Melton, for Intervenor. 
Robert P. Gruber, Raleigh, North Carolina Wilson B. Partin, Jr., Deputy Gen. Cls., Raleigh, North Carolina David 
Gordon, Associate AG, Raleigh, for Amicus Curiae 
Barry Grossman, Antitrust Div., Appellate Section, Dept. of Justice, 10th & Constitution, N.W. Washington, District 
of Columbia, Elliott M. Seiden, Antitrust Div., Appellate Section, Dept. of Justice, 10th & Constitution, N.W. 
Washington, District of Columbia, Nancy G. Garrison, Antitrust Divs., Appellate Section, Dept. of Justice 10th & 
Constitution, N.W. Washington, District of Columbia, William L. Harper, USA, Atlanta, Georgia, for Appellee."
511,Judges,"Judges: Godbold, Chief Judge, Roney, Tjoflat, Hill, Fay, Vance, Kravitch, Frank [**2]  M. Johnson, Jr., Henderson, 
Hatchett, Anderson and Thomas A. Clark, Circuit Judges.  James C. Hill, Circuit Judge, with whom R. Lanier 
Anderson, III, and Thomas A. Clark, Circuit Judges, join dissenting.  Thomas A. Clark, Circuit Judge, with whom 
Roney, Circuit Judge, joins dissenting."
511,Opinion by,Opinion by: JOHNSON
525,Counsel,"Counsel: J. Clifford Gunter III, Michael Kuhn, Bracewell & Patterson, Houston, Texas, for Appellant, Missouri 
Valley Construction Co. 
Robert V. Allen, Richard J. Braun, Department of Justice, Chicago, Illinois, William F. Baxter, Assistant Attorney 
General, Barry Grossman, Stephen F. Ross, Department of Justice, Washington, District of Columbia, for Appellee."
525,Judges,"Judges: Heaney, John R. Gibbon, Circuit Judges, and Dumbauld, Senior District Judge. * Dumbauld, Senior 
District Judge, dissenting."
525,Opinion by,Opinion by: GIBSON
533,Counsel,"Counsel:  [*1]  BREED, ABBOTT & MORGAN, 153 East 53rd Street, New York, New York 10022, Donald B. 
daParma, Thaddeus Holt, Alan C. Drewsen, Robert S. Balsam, for Plaintiff 
KAYE, SCHOLER, FIERMAN, HAYS & HANDLER, 425 Park Avenue, New York, New York 10022, LOUIS J. 
MAGGIOTTO, JR., 700 South Fourth Street, Harrison, New Jersey 07029, Fred A. Freund, Ira S. Sacks, for 
Defendants"
533,Opinion by,Opinion by: CARTER
545,Judges,"Judges:  [**1]   Matthew J. Perry, Jr., District Judge"
545,Opinion by,"Opinion by: PERRY, JR.  
566 F. Supp. 419, *419; 1983 U.S. Dist. LEXIS 17652, **17652; 220 U.S.P.Q. (BNA) 239, ***239"
598,Counsel,"Counsel: William L. Dwyer, Esq., Culp and Dwyer, Seattle, Washington, for Appellant/Petitioner. 
Jonathan E. Thackeray, Esq., Baker and Hostetler, Cleveland, Ohio, Douglas Letter, Esq., Dept of Justice, 
Washington, District of Columbia, for Appellee/Respondent."
598,Judges,"Judges: Anderson, Hug and Poole, Circuit Judges."
598,Opinion by,Opinion by: ANDERSON
614,Counsel,"Counsel:  [**1]  Earle C. Cooley, Esq., Hale & Dorr, Boston, Massachusetts, for Plaintiff.
R. Robert Popeo, Esq., Mintz, Levin, Cohn, Ferris, Glovsky & Popeo, Boston, Massachusetts, for Defendant."
614,Judges,"Judges: Skinner, J."
614,Opinion by,Opinion by: SKINNER
626,Opinion by,Opinion by:  [*1]  PATEL
646,Counsel,"Counsel: For Plaintiff-Appellant: William J. Haynes, Deputy Attorney General, Barry Turner, Assistant Attorney 
General.
Of"
646,Counsel,"Counsel: William M. Leech, Jr., Attorney General.
For Defendants-Appellees: Thomas A. Harris, David F. Hensley, Chattanooga, Tennessee, (for Bruno's Inc. and 
Consumer Warehouse Foods, Inc.).
W. Ferber Tracy, Chattanooga, Tennessee, (for Kroger Company, Inc.).
William T. Alt, Chattanooga, Tennessee, (for Golden Gallon, Inc.).
Carlos C. Smith, Chattanooga, Tennessee, (for Red Food Stores, Inc.)."
646,Judges,"Judges: Harbison, J. wrote the opinion.  Fones, C.J.; Cooper and Drowota, JJ., concur.  Brock, J., files dissenting 
opinion."
646,Opinion by,Opinion by: HARBISON
660,Counsel,"Counsel: Paden, Welch, Martin, Albano & Graeff, P.C., Michael W. Manners, C. Robert Buckley, Independence, 
Missouri, for Appellants.
George E. Leonard, Russell S. Jones, Jr., Shughart, Thomson & Kilroy, A Professional Corporation, Kansas City, 
Missouri, for Metropolitan Ambulance Services Trust, Ambulance Service, Inc., Jack Stout and Fourth Party, Inc., 
Sam B. Mumma, William D.  Geary, Assistant City Attorneys, Kansas City, Missouri, for City of Kansas City, 
Missouri."
660,Judges,"Judges: Heaney, McMillian and Arnold, Circuit Judges.  
705 F.2d 1005, *1005; 1983 U.S. App. LEXIS 28532, **1"
660,Opinion by,Opinion by: HEANEY
672,Counsel,"Counsel:  [*1]  Murphy & O'Connell, New York, N.Y. (by Kathleen M. O'Connell and Patrick J. Murphy, of counsel), 
for plaintiff 
Gifford, Woody, Palmer & Serles, New York, N.Y. (by James P. O'Neill, of counsel), for defendant"
672,Opinion by,Opinion by: GOETTEL
690,Counsel,"Counsel:  [*1]  Louis R. Koerner, Jr., New Orleans, La., For Plaintiff 
Charles W. Lane, III, Herschel L. Abbott, Jr., Howard E. Sinor, Jr., for First Commerce Corporation and First 
National Bank of Commerce, Robert E. Barkley, Jr., Louis Y. Fishman, Frances R. White, III, for New Orleans 
Bancshares and The Bank of New Orleans and Trust Company, Eugene J. Metzger, Michael E. Friedlander, 
Samuel S. Jones, Jr., for First Commerce Corporation, First National Bank of Commerce, New Orleans Bancshares 
and The Bank of New Orleans and Trust Company, Charles H. McEnerney, Jr., Donald N. Lamson, Ruth Morris 
Force, for C. T. Conover, Comptroller of the Currency, Louis Jones, Assistant Attorney General, for Hunter O. 
Wagner, Jr., Commissioner of Financial Institutions of Louisiana"
690,Opinion by,Opinion by: SCHWARTZ
703,Counsel,"Counsel: Alioto & Alioto, San Francisco, California, Joseph L. Alioto, Sessions, Fishman, Rosenson, Boisfontaine 
& Nathan, NOLA, Robert E. Barkley, Jr., for Appellant. 
(For Crawford & Lennon), McGlinchey, Stafford & Mintz, NOLA, Dando B. Cellini, Mansour, Gavin, Gerlack & 
Manos Co., Cleveland, Ohio, Ernest P. Mansour, Cleveland, Ohio, (For Capital Valve & Jennings), Dale, Owen, 
Richardson, Taylor & Matthews, Baton Rouge, Louisiana, Thomas E. Balhoff, Baton Rouge, Louisiana, (For 
Thomas Read & Co), Charles E. Hamilton, III, NOLA, for Appellee."
703,Judges,"Judges: Thornberry, Gee and Reavley, Circuit Judges."
703,Opinion by,"Opinion by: REAVLEY 
704 F.2d 787, *787; 1983 U.S. App. LEXIS 28139, **1"
724,Counsel,"Counsel: David B. Zlotnick, Greenfield & Chimicles, P.C., for Plaintiff.
Daniel Segal, Claire Rocco & Leslie Haves, Goodman & Ewing, for Carl John Peterson.
Melvin Simensky, Gersten, Scherer & Kaplowitz, David Braveman, for Raymond and Jessie Dirks.
Raymond J. De Raymond, Coffin, DeRaymond, Shipman, Stitt, Lewis & Walters, for Mario Andretti."
724,Judges,"Judges: Giles, J."
724,Opinion by,Opinion by: GILES
