頁碼,內容類型,內容
77,Counsel,"Counsel:  [*1] For Djeneba Sidibe, Individually and on Behalf of All Others Similary Situated, Plaintiff: Azra Z. 
Mehdi, LEAD ATTORNEY, The Mehdi Firm PC, San Francisco, CA; Todd Michael Schneider, LEAD ATTORNEY, 
Kyle Geoffrey Bates, Schneider Wallace Cottrell Konecky Wotkyns LLP, Emeryville, CA; Allan Steyer, Donald Scott 
Macrae, Jill Michelle Manning, Steyer Lowenthal Boodrookas Alvarez & Smith LLP, San Francisco, CA; Axel 
Bernabe, Rosa Morales, PRO HAC VICE, Constantine Cannon LLP, New York, NY; Charles Ralph Jaeger, David 
C. Brownstein, William S Farmer, Farmer Brownstein Jaeger LLP, San Francisco, CA; Eric A. Grover, Keller Grover 
LLP, San Francisco, CA; Jean Kim, PRO HAC VICE, Constantine Cannon, New York, NY; Laura Lee Gildengorin, 
Steyer Lowenthal Boodrookas Alvarez and Smith LLP, San Francisco, CA United Sta; Matthew L Cantor, 
Constantine Cannon PC, New York, NY.
For Jerry Jankowski, Plaintiff: Todd Michael Schneider, LEAD ATTORNEY, Kyle Geoffrey Bates, Schneider 
Wallace Cottrell Konecky Wotkyns LLP, Emeryville, CA; Allan Steyer, Donald Scott Macrae, Jill Michelle Manning, 
Steyer Lowenthal Boodrookas Alvarez & Smith LLP, San Francisco, CA; Axel Bernabe, Rosa Morales, PRO HAC 
VICE, Constantine [*2]  Cannon LLP, New York, NY; Charles Ralph Jaeger, David C. Brownstein, William S 
Farmer, Farmer Brownstein Jaeger LLP, San Francisco, CA; Jean Kim, PRO HAC VICE, Constantine Cannon, New 
York, NY; Matthew L Cantor, Constantine Cannon PC, New York, NY; Azra Z. Mehdi, The Mehdi Firm PC, San 
Francisco, CA.
For Sutter Health, Defendant: Jeffrey Alan LeVee, LEAD ATTORNEY, Jones Day, Los Angeles, CA; Oliver Quinn 
Dunlap, LEAD ATTORNEY, BARTKO ZANKEL BUNZEL & MILLER, San Francisco, CA; Patrick Martin Ryan, 
LEAD ATTORNEY, Bartko, Zankel, Bunzel & Miller, San Francisco, CA; Robert H. Bunzel, LEAD ATTORNEY, 
Bartko Zankel Bunzel & Miller, San Francisco, CA; Benjamin Chung Lee, David Craig Kiernan, Matthew James 
Silveira, Jones Day, San Francisco, CA; Brian G Selden, Catherine Tara Zeng, Jones Day, Palo Alto, CA; Jason 
Corbitt Wright, Jones Day, LA, CA; John Andrew Sharp Whittaker, Stephen L. Goff, King & Spalding LLP, 
Sacramento, CA.
For Cigna Healthcare of California, Inc., Miscellaneous: Curtis S Leavitt, LEAD ATTORNEY, Kennaday Leavitt PC, 
Sacramento, CA.
For United HealthCare Services, Inc., Miscellaneous: Maxwell Vaughn Pritt, LEAD ATTORNEY, Boies, Schiller and 
Flexner LLP, Oakland, CA.
2019 U.S. Dist. LEXIS 79683, *79683

 
For Health [*3]  Net of California, Miscellaneous: Jason C. Murray, LEAD ATTORNEY, Crowell & Moring LLP, Los 
Angeles, CA.
For Blue Cross of California dba Anthem Blue Cross, Miscellaneous: Michelle Haejin Lyu, LEAD ATTORNEY, Reed 
Smith LLP, Los Angeles, CA.
For Northern California at California Physicians Service d/b/a Blue Shield of California, Miscellaneous: Christopher 
John Kelly, LEAD ATTORNEY, Mayer Brown LLP, Palo Alto, CA."
77,Judges,"Judges: LAUREL BEELER, United States Magistrate Judge."
77,Opinion by,Opinion by: LAUREL BEELER
124,Counsel,"Counsel:  [**1] For WI-LAN Inc., Wi-LAN USA, Inc., Wi-LAN Labs, Inc., Plaintiffs: Christopher M. First, Eric J 
Enger, Leslie V. Payne, LEAD ATTORNEYS, PRO HAC VICE, Heim, Payne & Chorush LLP, Houston, TX; Victor M 
Felix, LEAD ATTORNEY, Procopio Cory Hargreaves and Savitch LLP, San Diego, CA.
For LG Electronics, Inc., LG Electronics U.S.A., Inc., LG Electronics Mobilecomm U.S.A., Inc., Defendants: 
Benjamin Gilford, LEAD ATTORNEY, PRO HAC VICE, Callie J. Sand, Greenberg Traurig, Chicago, IL; James J. 
Lukas, Jr., Matthew J. Levinstein, Richard Daniel Harris, LEAD ATTORNEYS, PRO HAC VICE, Greenberg Traurig, 
LLP, Chicago, IL; Joseph S. Leventhal, Dinsmore & Shohl, LLP, San Diego, CA.
LG Electronics U.S.A., Inc., LG Electronics, Inc., LG Electronics Mobilecomm U.S.A., Inc., Counter Claimants: 
Benjamin Gilford, LEAD ATTORNEY, PRO HAC VICE, Greenberg Traurig, Chicago, IL; James J. Lukas, Jr., 
Matthew J. Levinstein, Richard Daniel Harris, LEAD ATTORNEYS, PRO HAC VICE, Greenberg Traurig, LLP, 
Chicago, IL; Joseph S. Leventhal, Dinsmore & Shohl, LLP, San Diego, CA.
For WI-LAN Inc., Wi-LAN Labs, Inc., Wi-LAN USA, Inc., Counter Defendants: Christopher M. First, Eric J Enger, 
Leslie V. Payne, LEAD ATTORNEYS, Heim, Payne [**2]  & Chorush LLP, Houston, TX; Victor M Felix, LEAD 
ATTORNEY, Procopio Cory Hargreaves and Savitch LLP, San Diego, CA."
124,Judges,"Judges: MARILYN L. HUFF, United States District Judge."
124,Opinion by,Opinion by: MARILYN L. HUFF
135,Counsel,"Counsel:  [*1] For Mario Ortiz, WDMO 14-917, KS 14-2257 |, Steven Tseffos, WDMO 14-917, KS 14-2257 |, 
Plaintiffs: Barrett J. Vahle, Norman Eli Siegel, LEAD ATTORNEYS, Stueve Siegel Hanson, LLP - KCMO, Kansas 
City, MO USA; Celeste H.G. Boyd, LEAD ATTORNEY, The Paynter Law Firm, PLLC, Chapel Hill, NC USA; John 
DeStefano, Robert B Carey, LEAD ATTORNEYS, Hagens Berman Sobol Shapiro LLP, Phoenix, AZ USA; Leonard 
W. Aragon, LEAD ATTORNEY, Hagens Berman Sobol Shapiro LLP - Phoenix, Phoenix, AZ USA; Sara Willingham, 
LEAD ATTORNEY, The Paynter Law Firm PLLC, Washington, DC USA.
For Stephen Morrison, WDMO 14-917, KS 14-2257 |, Plaintiff: Barrett J. Vahle, Norman Eli Siegel, LEAD 
ATTORNEYS, Stueve Siegel Hanson, LLP - KCMO, Kansas City, MO USA; Celeste H.G. Boyd, LEAD ATTORNEY, 
The Paynter Law Firm, PLLC, Chapel Hill, NC USA; John DeStefano, Robert B Carey, LEAD ATTORNEYS, 
Hagens Berman Sobol Shapiro LLP, Phoenix, AZ USA; Leonard W. Aragon, LEAD ATTORNEY, Hagens Berman 
Sobol Shapiro LLP - Phoenix, Phoenix, AZ USA; Sara Willingham, Stuart M. Paynter, LEAD ATTORNEYS, The 
Paynter Law Firm PLLC, Washington, DC USA.
For Sean Venezia, CAN 14-03141, MOW 14-968 |, Michael S. Harvey, CAN 14-03141, MOW 14-968 |, 
Gregory [*2]  Ludvigsen, CAN 14-03141, MOW 14-968 |, Arthur Hull, CAN 14-03141, MOW 14-968 |, Alan 
Rockwell, CAN 14-03141, MOW 14-968 |, Plaintiffs: Brooks Elliott Harlow, LEAD ATTORNEY, Lukas Nace 
Gutierrez & Sachs, Mclean, VA USA; Robert Taylor-Manning, LEAD ATTORNEY, Mercer Island, WA USA.
For James Halgerson, CAS 14-01913, MOW 14-970 |, Plaintiff: Betsy Carol Manifold, LEAD ATTORNEY, Wolf 
Haldenstein Adler Freeman and Herz, San Diego, CA USA.
For THOMAS R. CLARK, CAS 14-01775, WDMO 14-969 |, Bryce Mander, CAS 14-01775, WDMO 14-969 |, 
Plaintiffs: Betsy Carol Manifold, Rachele R Rickert, LEAD ATTORNEYS, Wolf Haldenstein Adler Freeman and 
Herz, San Diego, CA USA; Francis M. Gregorek, LEAD ATTORNEY, Wolf, Haldenstein, Adler, Freeman & Herz, 
LLP, San Diego, CA USA; Fred Taylor Isquith, LEAD ATTORNEY, Wolf, Haldenstein, Adler, Freeman & Herz, New 
York, NY USA.
For Alex Chernavsky, CAC 14-06781; MOW 14-967 |, Plaintiff: Joshua C Ezrin, Theodore H Chase, William M 
Audet, LEAD ATTORNEYS, Audet and Partners LLP, San Francisco, CA USA.

 
Robert Orr, 16cv809, Missouri Western |, Plaintiff, Pro se.
For Eric Blum, 16cv809, Missouri Western |, Paul Toomey, 16cv809, Missouri Western |, William Vincent, 16cv809, 
Missouri [*3]  Western |, Steven Lutrell, 16cv809, Missouri Western |, Ken Cramer, 16cv809, Missouri Western |, 
Kevin Dougherty, 16cv809, Missouri Western |, James Ristow, 16cv809, Missouri Western |, Daniel Kelleher, 
16cv809, Missouri Western |, Richard Pedrick, 16cv809, Missouri Western |, Dallas May, Jr., 16cv809, Missouri 
Western |, Tom Roberts, 16cv809, Missouri Western |, John Gilbert, 16cv809, Missouri Western |, Mark Stevens, 
16cv809, Missouri Western |, Richard Paradowski, 16cv809, Missouri Western |, Hanz De Perio, 16cv809, Missouri 
Western |, Josh Bartholow, 16cv809, Missouri Western |, Joseph M Haala, 16cv809, Missouri Western |, Scott 
Zuehlke, 16cv809, Missouri Western |, Wesley H McCullough, 16cv809, Missouri Western |, Richard Sanchez, 
16cv809, Missouri Western |, MaryLou Breed, 16cv809, Missouri Western |, Jerry Marshall, 16cv809, Missouri 
Western |, Plaintiffs: Barrett J. Vahle, Norman Eli Siegel, LEAD ATTORNEYS, Stueve Siegel Hanson, LLP - KCMO, 
Kansas City, MO USA.
David McNally, 16cv809, Missouri Western |, Plaintiff, Pro se.
For Troy Winters, Added per Amended Complaint, Doc 198 |, Thomas Gane, Added per Amended Complaint, Doc 
198 |, Gary Snow, Added per Amended Complaint, Doc [*4]  198 |, Allan Disbrow, Added per Amended Complaint, 
Doc 198 |, Plaintiffs: Barrett J. Vahle, LEAD ATTORNEY, Stueve Siegel Hanson, LLP - KCMO, Kansas City, MO 
USA; John DeStefano, LEAD ATTORNEY, Hagens Berman Sobol Shapiro LLP, Phoenix, AZ USA.
For Nicholas Pulli, Added per Amended Complaint, Doc 198 |, Plaintiff: Barrett J. Vahle, Norman Eli Siegel, LEAD 
ATTORNEYS, Stueve Siegel Hanson, LLP - KCMO, Kansas City, MO USA; John DeStefano, LEAD ATTORNEY, 
Hagens Berman Sobol Shapiro LLP, Phoenix, AZ USA.
For Speed Stop 32, Inc., Yocum Oil Company, Inc., Johnson Auto Electric, Inc., Morgan-Larson, LLC, Plaintiffs: 
Christina M Black, LEAD ATTORNEY, State of Washington Attorney General's Office, Seattle, WA USA; Richard F. 
Lombardo, Shaffer Lombardo Shurin, Kansas City, MO USA.
For Ferrellgas Partners, L.P., a limited partnership |, Ferrellgas, L.P., a limited partnership | doing business as | 
Blue Rhino |, Defendants: Brendan McShane, LEAD ATTORNEY, Latham & Watkins, LLP, San Francisco, CA 
USA.
For 7-Eleven, Inc., interested party: Clayton G Kuhn, LEAD ATTORNEY, St. Louis, MO USA.
For Dollar General Corporation, Intervenor: Christopher Helt, LEAD ATTORNEY, Lewis Rice LLC-KCMO, Kansas 
City, MO USA. [*5]"
137,Judges,"Judges: GARY A. FENNER, UNITED STATES DISTRICT JUDGE."
137,Opinion by,Opinion by: GARY A. FENNER
147,Counsel,"Counsel:  [**1] For Ruth Akers, on behalf of herself and all others similarly situated, Plaintiff: Jonathan F Mitchell, 
PRO HAC VICE, Mitchell Law PLLC, Austin, TX; Shannon Conway, Talcott Franklin, PRO HAC VICE, Talcott 
Franklin PC, Dallas, TX; Rada Machin, The Machin Law Firm, LLC, Rockville, MD.
For Sharon Moesel, Plaintiff: Rada Machin, The Machin Law Firm, LLC, Rockville, MD.
For Maryland State Education Association, Teachers Association of Baltimore County, as representative of the 
class of all chapters and affiliates of the Maryland State Education Association, National Education Association, 
Defendants: Adam Bellotti, Bruce R Lerner, Bredhoff & Kaiser, PLLC, Washington, DC; Jacob Karabell, John M. 
West, Leon Dayan, PRO HAC VICE, Bredhoff and Kaiser PLLC, Washington, DC; Kristy K Anderson, Maryland 
State Education Association Inc, Annapolis, MD; Lubna A Alam, PRO HAC VICE, National Education Association, 
Washington, DC.
For Baltimore County Public Schools, as representative of the class of all school districts in Maryland, Defendant: 
Edmund J O Meally, LEAD ATTORNEY, Pessin Katz Law PA, Towson, MD; Margaret-Ann Frances Howie, 
Baltimore County Public Schools, Towson, MD.
For Larry Hogan, in his official [**2]  capacity as governor of Maryland, Brian E. Frosh, in his official capacity as 
Attorney General of Maryland, Elizabeth Molina Morgan, each in their official capacities as members of the 
Maryland Public School Labor Relations Board, Robert I. Chanin, each in their official capacities as members of the 
Maryland Public School Labor Relations Board, John A. Hayden, III, each in their official capacities as members of 
the Maryland Public School Labor Relations Board, Donald W. Harmon, each in their official capacities as members 
of the Maryland Public School Labor Relations Board, Ronald S. Boozer, each in their official capacities as 
members of the Maryland Public School Labor Relations Board, Teachers Association of Anne Arundel County, 
Inc., Defendants: Adam Dean Snyder, Office of the Attorney General, Division of"
148,Judges,"Judges: Richard D. Bennett, United States District Judge."
148,Opinion by,Opinion by: Richard D. Bennett
156,Counsel,"Counsel:  [*1] For Med Vets, Inc. Med Vets is a license wholesale distributor of veterinary pharmaceutical 
products, mostly those requiring a prescription from a veterinarian to be lawfully purchased by a customer., Bay 
Medical Solutions, Inc. Bay Medical is a wholesale distributor of OTC pet medications., Plaintiffs: Daniel Jay Mogin, 
LEAD ATTORNEY, MoginRubin LLP, San Diego, CA; Jennifer Oliver, LEAD ATTORNEY, MorginRubin LLP, San 
Diego, CA; Jonathan L. Rubin, LEAD ATTORNEY, PRO HAC VICE, MoginRubin LLP, Washington, D.C; Jennifer 
Marie Oliver, Jodie Michele Williams, Moginrubin LLP, San Diego, CA.
For VIP Petcare Holdings, Inc. VIP Petcare Holdings, Inc. operates veterinarian clinic locations and mobile clinics., 
PetIQ, Inc. PetIQ, Inc. is a wholesale distributor of OTC pet medications and manufactures and distributes a line of 
generic versions of well known pet medications and products., Defendants: David Edward Dahlquist, LEAD 
ATTORNEY, PRO HAC VICE, Winston and Strawn, Chicago, IL; Dana Lynn Cook-Milligan, Jeanifer Ellen 
Parsigian, Winston and Strawn LLP, San Francisco, CA."
157,Judges,"Judges: MAXINE M. CHESNEY, United States District Judge."
157,Opinion by,Opinion by: MAXINE M. CHESNEY
164,Counsel,"Counsel:  [*1] For Fireworks Lady And Co., L.L.C., Plaintiff: Celeste Brustowicz, LEAD ATTORNEY, Cooper Law 
Firm, New Orleans, LA USA; Samuel Franklin Trussell, LEAD ATTORNEY, Samuel F Trussell APLC, Palm Desert, 
CA USA; Barry J Cooper, Jr, PRO HAC VICE, Cooper Law Firm LLC, New Orleans, LA USA; Donald Creadore, 
PRO HAC VICE, Creadore Law Firm PC, New York, NY USA; Stephen B Murray, Jr, PRO HAC VICE, Murray Law 
Firm, New Orleans, LA USA.
For Firstrans International Company, Defendant: Diana M Feinstein, Gibson Dunn and Crutcher LLP, Los Angeles, 
CA USA; Joseph R Rose, Gibson Dunn and Crutcher LLP, San Francisco, CA USA; Joshua Lipton, PRO HAC 
VICE, Gibson Dunn and Crutcher LLP, Washington, DC USA; Richard Parker, Gibson Dunn and Crutcher LLP, 
Washington, DC USA."
164,Judges,"Judges: CORMAC J. CARNEY, UNITED STATES DISTRICT JUDGE."
164,Opinion by,Opinion by: CORMAC J. CARNEY
167,Counsel,"Counsel: For ECB USA, Inc., a Florida corporation, Atlantic Ventures Corp., a Florida corporation, Plaintiffs: Davide 
Proietti, Joel Steven Magolnick, Veronica Mae Rabinowitz [*1] , Marko, Magolnick, P.A., Miami, FL.
For Savencia, S.A., a French corporation also known as Savencia Fromage & Dairy, Defendant: Troy S. Brown, 
PRO HAC VICE, Morgan Lewis & Bockius, LLP, Philadelphia, PA; David Weese Marston, Jr., Morgan, Lewis, 
Bockius LLP, Miami, FL.
For Zausner Foods Corp., a Delaware corporation, ZNHC, Inc., a Delaware corporation, Defendants: Margot G. 
Bloom, Su Jin Kim, Troy S. Brown, PRO HAC VICE, Morgan, Lewis & Bockius LLP, Philadelphia, PA; David Weese 
Marston, Jr., Morgan, Lewis, Bockius LLP, Miami, FL."
167,Judges,"Judges: URSULA UNGARO, UNITED STATES DISTRICT JUDGE."
167,Opinion by,Opinion by: URSULA UNGARO
176,Counsel,"Counsel:  [*1] For BookXchange FL, LLC, a Nevada Limited Liability Company, Plaintiff: Michael R. Friedman, 
Greenberg Traurig LLP, Chicago, IL; Robert P. Greenspoon, Flachsbart & Greenspoon, LLC, Chicago, IL; Cameron 
Matthew Nelson, Greenberg Traurig, LLP., Chicago, IL.
For Book Runners, LLC, an Illinois Limited Liability Company, Tobias Kaplan, Andrew McCotter, Defendants: Mark 
Edward Wilson, LEAD ATTORNEY, FisherBroyles, LLP, Chicago, IL."
176,Judges,"Judges: Robert W. Gettleman, United States District Judge."
176,Opinion by,Opinion by: Robert W. Gettleman
191,Counsel,"Counsel: ARGUED: Richard A. Ripley, RUYAK CHERIAN LLP, Washington, D.C., for Appellant.
Shay Dvoretzky, JONES DAY, Washington, D.C., for Appellees.
ON BRIEF: Richard A. Ripley, Brittany V. Ruyak, RUYAK CHERIAN LLP, Washington, D.C., James A. Dyer, 
Patrick O'Shaughnessy, SEBALY, SHILLITO + DYER, Dayton, Ohio, for Appellant.
Shay Dvoretzky, Robert Stander, JONES DAY, Washington, D.C., Melinda K. Burton, FARUKI IRELAND COX 
RHINEHART & DUSING P.L.L., Dayton, Ohio, Thomas Demitrack, JONES DAY, Cleveland, Ohio, for Appellees."
191,Judges,"Judges: Before: BATCHELDER, SUTTON, and WHITE, Circuit Judges. BATCHELDER, J., delivered the opinion of 
the court in which SUTTON, J., joined, and WHITE J., joined in part. SUTTON, J., delivered a separate concurring 
opinion. WHITE, J., delivered a separate opinion dissenting in part."
191,Opinion by,Opinion by: ALICE M. BATCHELDER
216,Counsel,"Counsel: Joel Friedlander, Esquire, Christopher M. Foulds, Esquire, Christopher P. Quinn, Esquire, Friedlander & 
Goris, P.A., Wilmington, Delaware, Andrew J. Wronski, Esquire (pro hac vice) (argued), Max B. Chester, Esquire 
(pro hac vice), Andrew M. Meerkins, Esquire (pro hac vice), Foley & Lardner LLP, Milwaukee, Wisconsin, Attorneys 
for Plaintiff/Counterclaim Defendant.
2019 Del. Super. LEXIS 210, *1

 
David S. Eagle, Esquire, Sean M. Brennecke, Esquire, Klehr Harrison Harvey Branzburg LLP, Wilmington, 
Delaware, William T. Hill, Esquire (pro hac vice) (argued), Gregory R. Sellers, Esquire (pro hac vice), Klehr Harrison 
Harvey Branzburg LLP, Philadelphia, Pennsylvania, Attorneys for Defendants/Counterclaim Plaintiffs."
216,Judges,"Judges: Paul R. Wallace, Judge."
216,Opinion by,Opinion by: Paul R. Wallace
239,Judges,"Judges:  [*1] LISA HART COLE, Judge of the Superior Court."
239,Opinion by,Opinion by: LISA HART COLE
250,Counsel,Counsel:  [*1] There are no appearances by any party.
250,Judges,"Judges: Deborah Servino, Judge."
250,Opinion by,Opinion by: Deborah Servino
254,Counsel,"Counsel:  [*1] For Vestis Llc, a Nevada Limited Liability Company, also known as Vestis California, LLC, Ginve 
Modas SL, a Spanish Limited Liability Company, Plaintiffs: Michael J Perry, LEAD ATTORNEY, Michael J Perry 
Law Offices, Marina Del Rey, CA USA; Peter W Ross, Tyler J King, Browne George Ross LLP, Los Angeles, CA 
USA.
For Caramel Sales Ltd, David Popeck, an individual, Tet Aps, Thomas Schmidt, Defendants: John M Houkom, 
LEAD ATTORNEY; Andres F Quintana, Quintana Law Group APC, Calabasas, CA USA.
For Thomas Schmidt, an individual, Tet Aps, a Denmark Limited Company, Counter Claimants: John M Houkom, 
LEAD ATTORNEY; Andres F Quintana, Quintana Law Group APC, Calabasas, CA USA.
For Vestis Llc, also known as, Vestis California LLC, Ginve Modas SL, a Spanish Limited Liability Company, 
Counter Defendants: Michael J Perry, Michael J Perry Law Offices, Marina Del Rey, CA USA; Peter W Ross, Tyler 
J King, Browne George Ross LLP, Los Angeles, CA USA.
For Morgan Recchia, an individual, Recchia Serge, an individual, Counter Defendants: Peter W Ross, Browne 
George Ross LLP, Los Angeles, CA USA.
For Caramel Sales Ltd, a United Kingdom Limited Company, David Popeck, an individual, Counter Claimants: John 
M Houkom, [*2]  Andres F Quintana, Quintana Law Group APC, Calabasas, CA USA.

 
For Vestis Llc, Counter Defendant: Michael J Perry, Michael J Perry Law Offices, Marina Del Rey, CA USA; Peter 
W Ross, Tyler J King, Browne George Ross LLP, Los Angeles, CA USA."
256,Judges,"Judges: HONORABLE DAVID O. CARTER, UNITED STATES DISTRICT JUDGE."
256,Opinion by,Opinion by: DAVID O. CARTER
270,Judges,"Judges: Before: MURRAY, C.J., and SAWYER and REDFORD, JJ."
278,Counsel,"Counsel:  [*1] For SC Innovations, Inc., Plaintiff: Ethan Glass, LEAD ATTORNEY, Quinn Emanuel Urquhart & 
Sullivan, LLP, Washington, DC; Robert P. Feldman, LEAD ATTORNEY, Quinn Emanuel Urquhart & Sullivan, LLP, 
Redwood Shores, CA; Claude M. Stern, Quinn Emanuel Urquhart & Sullivan, LLP, Redwood Shores, CA; Michael 
Domenic Bonanno, PRO HAC VICE, Quinn Emanuel Urquhart & Sullivan, LLP, Washington, DC.
For Uber Technologies, Inc., Rasier, LLC, Rasier-CA, LLC, Rasier-PA, LLC, Rasier-NY, LLC, Uber USA, LLC, 
Rasier-DC, LLC, Defendants: Daniel Glen Swanson, Theodore J. Boutrous, Jr., LEAD ATTORNEYS, Gibson, Dunn 
& Crutcher LLP, Los Angeles, CA; Cynthia Richman, PRO HAC VICE, Gibson Dunn and Crutcher LLP, 
Washington, DC."
278,Judges,"Judges: JOSEPH C. SPERO, Chief United States Magistrate Judge."
278,Opinion by,Opinion by: JOSEPH C. SPERO
288,Counsel,"Counsel:  [*1] For Western Air Charter, Inc., a California corporation, doing business as Jet Edge International, 
Plaintiff: Mona Z Hanna, Sanford L Michelman, Todd Harrison Stitt, LEAD ATTORNEYS, Michelman and Robinson 
LLP, Irvine, CA; Jesse S Krompier, Robert David Estrin, Michelman and Robinson LLP, Los Angeles, CA.
For Sojitz Corporation, a Japanese corporation, Tropical Sky Investment, Inc., a Guam corporation, Yohei Sakurai, 
Hiroshi Naito, Elsie Quenga, Defendants: Alexandrea H Young, Hunton Andrews Kurth LLP, Los Angeles, CA; 
Edwin Huffman, John T Gerhart, PRO HAC VICE, Hunton Andrews Kurth LLP, Dallas, TX."
288,Judges,"Judges: JESUS G. BERNAL, UNITED STATES DISTRICT JUDGE."
288,Opinion by,Opinion by: JESUS G. BERNAL
