Case Index,Core Terms
Case 38,"Merger, Plaintiffs', airline, city-pairs, post-Merger, fares, flights, carriers, network, routes, effects, airline industry, 
prices, passengers, concentration, calculations, anticompetitive, consumers, changes, legacy, Declaration, antitrust, 
prima facie case, summary judgment, Guidelines, seats, horizontal merger, airfares, relevant market, increases"
Case 39,"products, Defendants', Plaintiffs', trademark, unfair competition, consumers, motion to dismiss, gray market, 
allegations, Lanham Act, material difference, personal jurisdiction, labels, dilution, distributors, regulations, courts, 
infringement, unfair, prong, amended complaint, false designation, customers, famous, cases, imported, 
advertisement, geographic, tortious interference, stream of commerce"
Case 40,"anti trust law, Plaintiffs', factors, consumer protection, antitrust statute, pleadings, courts, motion for judgment, 
antitrust, merchants, argues, court's decision, harmonization, purchasers, consumers, antitrust claim, indirect, 
motion to dismiss, concede, federal court decision, lack standing, state court, articulated, comparable, intangible, 
persuasive, prudential, cards"
Case 41,"DFO, Global, trademark, alleges, fraudulent concealment, unfair competition, argues, brand, concealed, prong, 
service mark, parties, notice, fraudulent, website, motion to dismiss, domain name, unfair, trademark infringement, 
false advertising, leave to amend, registration, registered, false designation, economic loss doctrine, cause of 
action, false statement, jury trial, bad faith, take over"
Case 42,"purchaser, indirect, plaintiffs', reconsideration motion, antitrust, defeat, reconsideration, bright-line, violator, tested"
Case 43,"Privacy, collected, alleges, argues, users, defense motion, motion to dismiss, unfair, judicial notice, contends, 
parties, Consumer, prong, personal data, incorporate by reference, plaintiff's claim, misrepresentation, non-Google, 
contents, third-party, disclosure, monitoring, intrusion, quotation, courts, marks, consented, discloses, reasonable 
person, unjust enrichment"
Case 44,"inequitable conduct, counterclaims, Disclosures, defenses, affirmative defense, discovery, unclean hands, patent 
misuse, discovery order, license, argues, laches, sales, exhaustion, allegations, estoppel, Patent, motion to 
dismiss, disclose, substantial justification, continuance, obligations, harmless, pleaded, equitable defense, parties, 
unclean, pled"
Case 45,"glass, layers, rated, load, floor, transferring, patent, infringement, Plaintiffs', frame, intumescent, toggle, assembly, 
invalidity, prior art, email, summary judgment, counterclaims, fire resistant, no evidence, Reply, thick, contends, 
representations, projects, summary judgment motion, glazing, configuration, drawing, testing"
Case 46,"listings, Cooperation, antitrust, consumers, real estate professional, allegations, pocket, sellers, Regional, Sherman 
Act, marketing, platform, listing service, amended complaint, leave to amend, buyer, brokerage services, real 
estate, anticompetitive, Defendants', network, output, motion to dismiss, seller and buyer, anti trust law, alleged 
facts, home buyer, Associations, injures, harms"
Case 47,"conspiracy, withdrawal, resignation, damages, pricing, mushrooms, co-conspirators, resignation letter, conspirator, 
material fact, antitrust, effective, membership, adhere, continuing conspiracy, price-fixing, severed, pricing policy, 
enterprise, furtherance of a conspiracy, alleged conspiracy, genuine dispute, minimum price, withdrew, partial 
summary judgment, rules and regulations, summary judgment, matter of law, communicated, cooperative"
Case 48,"sheet, machine, wave, alleges, motion to dismiss, municipal, antitrust, Conspiracy, argues, anticompetitive conduct, 
claim for relief, intermediaries, third-party, monopolize, worldwide, bids, relevant market, monopoly power, Noerr-
Pennington Doctrine, violations, rig"
Case 49,"patent, allegations, infringement, declaratory judgment, guest, engagement, motion to dismiss, inventor, lawsuit, 
technology, references, portfolio, market power, communications, monopolization, anticompetitive, baseless, prior 
art, antitrust, electronic, parties, bad faith, effects, counts, rights, sham, prices, cases, reasonable inference, cruise 
line"
Case 50,"generic, switch, reimbursed, branded, class member, antitrust, damages, memantine, predominance, manufacturer, 
Defendants', but-for, prescriptions, overcharge, patients, rebates, estimate, prices, certification, harmed, pay-for-
delay, purchasers, consumers, anti trust law, proposed class, entities, patent, class certification, announcement, 
certify"
Case 51,"Selling, products, personal jurisdiction, amended complaint, motion to dismiss, resellers, monopoly, monopolization, 
defamation, amend, relevant market, lack of personal jurisdiction, transactions, allegations, brands, prices, antitrust 
claim, manufacturer, purchases, resale, sales, defamatory statement, misleading, platform, websites"
Case 52,"No-Poach, franchisees, brand, wages, regression, training, franchise, monopsony, employees, variables, percent, 
antitrust, methodology, class member, plaintiffs', Rebuttal, unreliable, asserts, effects, suppressed, reliability, 
estimate, expert testimony, contends, labor market, measured, models, putative class member, statistical, 
franchisor"
Case 53,"aluminum, plaintiffs', transactions, defendants', contracts, prices, purchases, enforcers, antitrust, benchmark, 
manipulation, damages, cases, decisions, negotiate, Premium, efficient-enforcer, inflated, smelters, warehouses, 
umbrella, parties, courts, metal, factors, all-in, bought, sellers, queues, banks"
Case 54,"products, judicial notice, routers, motion to dismiss, allegations, antitrust, leave to amend, manufacturer, consumer, 
wireless, resells"
Case 55,"Sherman Act, pleadings, relevant market, anti trust law, injunction, alleges, distributor, provisions, motion to 
dismiss, monopolize, monopoly power, mobile phone, Robinson-Patman Act, prepaid, survive"
Case 56,"merger, doorskin, divestiture, antitrust, district court, trade secret, damages, suppliers, prices, hardships, cleaned, 
Intervenors, buy, anticompetitive, buyer, plant, antitrust claim, courts, lost profits, ordering, trade-secrets, 
terminated, equitable, factors, notice, cases, equitable relief, public interest, misappropriation, manufacturers"
Case 57,"users, counterclaim, allegations, Network, advertising, unfair, terms, prong, term of service, automated, browser, 
products, collection, fraudulent, argues, motion to dismiss, leave to amend, customers, contends, declaratory 
judgment, intentional interference, permission, affirmative defense, unenforceable, competitors, parties, scrape, 
web, prospective advantage, anti trust law"
Case 58,"tablets, generic, film, antitrust, prices, anticompetitive, reliability, opined, methodology, substitution, brand, 
qualifications, patients, switch, effects, increased price, pharmaceutical, manufacturers, disconnect, consumers, 
drugs, profits, purchasers, launch, expert testimony, prescription, Payor, expert opinion, buprenorphine, products"
Case 59,"trial court, prices, competitor, station, private cause of action, lawsuits, attorney's fees, inextricably intertwined, 
violations, gas station, injuries, motor fuel, price war, geographic, divert, fuel, below-cost, lodestar, unfairly, inflict, 
injure a competitor, cross-examine, receivership, multiplier, anti trust law, offer of proof, merchandise, remittitur, 
lowering, damages"
Case 60,"Games, discovery, sales, video game, confidential, argues, redactions, narrowed, production of documents, 
relevant market, third party, developers, platforms, mobile, orders"
Case 61,"franchise, franchisee, pleadings, choice of law provision, parties, territory, alleges, tortious interference, urgent care, 
developer, marks, cause of action, antitrust, promissory estoppel, motion to dismiss, abuse of process, good faith, 
franchisor, quotation, selling, argues, rights, prospective franchisee, motion for judgment, economic relations, fair 
dealing, contractual, interfered, franchise agreement, third party"
Case 62,"summary judgment, relevant market, antitrust, prices, monopoly power, Clayton Act, monopolization, increases"
Case 63,"patent, inequitable conduct, Predecessor, patent office, misconduct, egregious, reissue, patentee, allegations, pled, 
prior art, motion to strike, misrepresentations, deceive, cases, proceedings, but-for, references, disclose, 
circumstances, grounds, suppression of evidence, false affidavit, unenforceable, invalidating, argues, mirror"
Case 64,"arbitration, Terms, arbitration agreement, parties, terms and conditions, purchases, online, unconscionable, 
installation, unmistakable, clickwrap, delegate, agreed to arbitrate, incorporation, consented, Consumer, rewards, 
courts, questions, disputes, argues, click, earn, formation, in-store, arbitration clause, purported class, conspicuous, 
hyperlinked, third-party"
Case 65,"tradename, allegations, factual allegations, consumers, motion to dismiss, communications, advertising, interstate 
commerce, reasonable inference"
Case 66,"albums, Counterclaim, masters, tangible, allegations, registration, hire, copyright infringement, ownership, 
Copyright Act, cause of action, co-author, rights, license, leave to amend, exploit, sound recording, conversion, 
preempted, induced, joint ownership, recording, ownership interest, exclusive right, transferred, preemption, 
musical, reproducing, notices, unfair"
Case 67,"motion in limine, Defendants', patent, no-AG, witnesses, generic, procompetitive, settlement, antitrust, launch, 
parties, settlement agreement, terms, anticompetitive, introduce evidence, unduly prejudicial, pharmaceutical, 
cross-examination, intend, offer evidence, documents, moot, exclude evidence, manufacturer, speculative, 
introduce, damages, profits, costs, expert testimony"
Case 68,"distributor, summary judgment, conspiracy, terminate, email, concerted action, manufacturer, Tilt, products, 
monopolization, competitor, independent action, anticompetitive conduct, district court, business relationship, 
projects, bid, tortious interference, distribute, reasons, tends, no evidence, complaints, act independently, 
promoting, independent decision, anti trust law, communicated, Antitrust, customers"
Case 69,"Michigan, immunity, motion to dismiss, Defendants', sham exception, state court, license, allegations, lawsuits, 
cause of action, pharmacy, courts, SUPPLEMENTAL, notice, fraud exception, misrepresentations, antitrust, 
motions, Injunction, reasons, argues, subject matter jurisdiction, persuasive, bills, alleged misrepresentation, 
summary disposition, court of appeals, motion for leave, district court, federal court"
Case 70,"consent decree, unauthorized practice of law, filling, practice of law, website, bar association, basic form, 
advertised, matters, business structure, concurring opinion, dissenting opinion, constitutes, nonlawyer, preparation, 
articles, clerical, training, Organ, skill, legal document, decisions, domestic, enjoined, includes, planning, approve"
Case 71,"cause of action, attorney's fees, Demurrer, unfair, punitive damages, determines, motion to strike, fiduciary, alleges, 
damages, promise, pled, unfair competition, fraudulent, oppression, parties, terms, contractual relationship, breach 
of contract, resulting damage, concealment, practices, induce, malice, notice"
Case 72,"robotic, surgeries, repair, surgical, usage, instruments, counter, alleges, antitrust, monopolization, replacement, 
competitors, letters, relevant market, contractual, anticompetitive, invasive, laparoscopic, customers, cease and 
desist, Sherman Act, workaround, motion to dismiss, manufacturers, technological, products, tools, market share, 
worldwide, domestic"
Case 73,"arbitration, antitrust claim, concealment, parties, Defendants', arbitration clause, equitable estoppel, purchasers, 
allegations, motion to dismiss, nonsignatory, drugs, signatory, patent, dispute resolution, anticompetitive conduct, 
fraudulent concealment, complaints, arbitration provision, discovery rule, conspiracy, antitrust, distribution 
agreement, indirect, compel arbitration, purchase agreement, delegation, damages, Reply, constructive knowledge"
Case 74,"Markets, networks, Providers, monopolization, health plan, summary judgment, monopoly power, market power, 
contracts, tiered, inpatient, market share, contends, Sherman Act, material fact, plaintiffs', rates, high prices, counts, 
terms, grant summary judgment, Cartwright Act, provisions, disputes, relevant market, no evidence, probability, 
non-moving, systemwide, insurers"
Case 75,"Zoom, Plaintiffs', user, immunity, allegations, motion to dismiss, publisher, argues, unfair, meetings, video, third 
party, interactive, computer service, prong, declaration, analyzes, implied contract, Internet, provider, third-party, 
encryption, moderation, accesses, privacy, iPhone, conferencing, messaging, agrees, consumers"
Case 76,"airport, Plaintiffs', fuel, lease, statute of limitations, parcel, sale agreement, master lease, motion to dismiss, 
antitrust, accrue, ground lease, Sherman Act, monopoly, sections, continuing violation, allegations, damages, 
argues"
Case 77,"advertising, patent, designs, products, infringement, competitors, disparaging, spray, guns, allegations, paint, 
ordinary observer, prior art, entities, dissimilar, restrain, codes"
Case 78,"personal jurisdiction, letters, cease and desist, trade dress, infringement, declaratory judgment, trademark, color, 
forum state, baseless, contacts, teal, enforcement activity, motion to dismiss, products, Sugar, blue, lid, peanut 
butter, allegations, lawsuit, merits, rights, sham, tortious interference, unfair competition, extra-judicial, courts, 
launch, cause of action"
Case 79,"bid, indictment, rigging, vertical, horizontal, rule of reason, competitors, Sherman Act, projects, manufacturer, 
distributor, conspiracy, antitrust, district court, submit a bid, per se rule, retailers, co-conspirators, complementary, 
rotation, bidder, prices, cases, motion to dismiss, price-fixing, dealer, per se violation, price fixing, submitting, 
aluminum"
Case 80,"removal, motion to dismiss, plaintiffs', misrepresentation, allegations, Notice, amount in controversy, bad faith, 
benefits, factual allegations, fraudulent, damages, state court, covenant, prong, punitive damages, leave to amend, 
reformation, thirty-day, diversity, ratified, terms, unfair business practice, district court, fair dealing, fraud claim, 
insured, covenant of good faith, insurance policy, wrongful conduct"
Case 81,"immunity, rates, insurers, title insurance, provisions, charging, regulation, articles, title insurer, consumer, 
ratemaking, unfiled, confer authority, restitution, proceedings, antitrust, argues, anti trust law, entities, extends, 
cases, concerted, supplying, exempt, offers, noninsurance, workers' compensation, trial court, commencing, 
aggrieved"
Case 82,"suppliers, acquiring, acquisition, plaintiffs', antitrust, courts, forum non conveniens, contracts, alleges, Target, 
lawsuit, block, litigating, headquartered, subsidiaries, automotive, choice of forum, Purchasing, documents, delivery, 
public interest factors, adequate alternative, convenient, terminated, deference, weigh, Trim, seat, private interest 
factors, alternative forum"
Case 83,"divestiture, Acquirer, health plan, Personnel, divested, healthcare provider, calendar days, terminate, Contracts, 
sole discretion, provider, documents, Holdings, notice, confidentiality, accomplished, consultants, Antitrust, expire, 
terms, best efforts, transition, employees, rates, written notice, hired, authorized representative, appointment, 
compliance, benefits"
Case 84,"entertainment, allegations, geographic, journalists, membership, horizontal, reporting, talent, competitors, antitrust, 
studios, relevant market, market power, interviews, effective, anti trust law, outlets, movies, anticompetitive, 
interchangeable, consumers, amended complaint, group boycott, correspondent, courts, per se violation, antitrust 
claim, per se rule, Sherman Act, condemnation"
Case 85,"salmon, prices, alterations, Defendants', conspiracy, spot market, allegations, quotation, marks, subsidiaries, spot, 
purchasers, farmed, producers, Seafood, coordinated, cooperation, competitors, anticompetitive conduct, antitrust, 
meetings, increased price, communications, investigations, ban, products, charts, motion to dismiss, collusion, 
wholesale price"
Case 86,"Ham, unfair, competitors, consumers, brand, allegations, customers, cases, spiral-sliced, intrabrand, pleadings, 
courts, prong, antitrust, threatens, website, online, harms"
Case 87,"antitrust, patents, allegations, technology, license, motion to dismiss, Sherman Act, terms, arbitration, patent 
infringement, anti trust law, monopoly power, anticompetitive, cellular, royalty, courts, offers, compulsory 
counterclaim, relevant market, infringement, obligations, holders, concerted"
Case 88,"alleges, federal claim, state law claim, due process, equal protection, retaliation, motion to dismiss, gift of public 
funds, equal protection claim, conspired, Defendants', Deprivation, references, rights, color of state law, in forma 
pauperis, matter of law, conspiracy, first amended complaint, constitutional right, adverse action, right to vote, clean 
water, no facts, documents, employees, contends, Safe, vexatious litigant, federal statute"
Case 89,"Vendors, alleges, fast, clothing, retailers, tortious interference, online, Sherman Act, orders, relevant market, 
conspiracy, horizontal, competitors, cancelled, business relationship, fail to state a claim, interchangeability, 
merchandise, prevailing, products, trends, reasonable inference, purchaser, boycott, motion to dismiss, retail 
market, do business, customers, vertical, sourced"
Case 90,"allegations, trademark, marks, products, cause of action, infringement, registered, consumer, trademark 
infringement, motion to dismiss, meat, registration, unfair competition, factors, likelihood of confusion, Lanham Act, 
argues, likely to cause, Additionally, contaminated, imitation, foods, district court, common law, packaged, false 
designation, cancellation, advertising, photographs, proceedings"
Case 91,"Plaintiffs', gasoline, trades, allegations, Cartwright Act, discovery, prices, motion to dismiss, antitrust, unjust 
enrichment, tolling, injunctive relief, Sherman Act, remedies, conspiracy, contracts, discovery rule, federal action, 
equitable, cases, motion to stay, restitution, quotation, refinery, courts, marks, fraudulent concealment, joint 
venture, state action, manipulation"
Case 92,"patients, Plaintiffs', mail, provider, state law claim, rates, wires, misrepresentation, reimbursement, billed, 
allegations, antitrust, plans, wire fraud, preemption, benefits, sufficient facts, particularity, repriced, representations, 
enterprise, fraudulent, preempted, terms, behavioral health, antitrust claim, predicate act, subscribers, coverage, 
subject to dismissal"
Case 93,"kitchens, wooden, Sherman Act, monopolization, antitrust, summary judgment, relevant market, material fact, 
anticompetitive, genuine, selling, concerted refusal, parties, monopoly power, consumers, terminate, mountain, 
non-moving, products"
Case 94,"alleges, antitrust, Reseller, Defendants', customers, software, anticompetitive, Post-Trade, termination, renew, 
Platform, Accounting, Portfolio, damages, motion to dismiss, anti trust law, funds, anticompetitive conduct, 
competitors, Rights, relevant market, license, antitrust claim, enforcer, marketing, products, supplier, Parties, 
speculative, conclusory"
Case 95,"alleges, statute of limitations, judicial notice, Antitrust, enterprise, motion to dismiss, stalking, violations, courts, 
rights, obstruction, asserts, motions, preclusion, appears, records, dismissal with prejudice, failure to state a claim, 
state law, defendants', pleadings, accrues, arrest, futile, notice, plaintiff's claim, claim preclusion, res judicata, time 
barred, documents"
Case 96,"Settlement, class member, final approval, Notice, Plaintiffs', Communications, Participating, class action, Opt-In, 
Parties, mediation, costs, employees, meal, cases, Antitrust, awards, workweeks, documents, attorney's fees, 
district court, preparation, damages, mail, approving, lawsuit, collective action, hours worked, estimated, declare"
Case 97,"Settlement, class member, final approval, Notice, Plaintiffs', Communications, class action, Participating, Opt-In, 
Parties, costs, mediation, employees, cases, meal, awards, approving, collective action, Declaration, workweeks, 
lodestar, antitrust, documents, district court, failure to provide, attorney's fees, preparation, damages, estimated, 
etal"
Case 98,"Settlement, class member, Communications, final approval, Notice, class action, Plaintiffs', Participating, Opt-In, 
Parties, costs, mediation, employees, cases, meal, approving, awards, collective action, Declaration, workweeks, 
antitrust, documents, lodestar, district court, failure to provide, attorney's fees, preparation, damages, mail, 
estimated"
Case 99,"anticompetitive conduct, drugs, referral, anticompetitive, monopolization, patients, district court, summary judgment, 
joint venture, antitrust, pharmacy, argues, monopoly power, practices, Oncology, provider, plans, Sherman Act, 
leveraging, unilateral, profits, amicus, implemented, nonmoving, surgeons, alleges, asserts, genuine, amici, save"
Case 100,"predominance, class member, district court, Plaintiffs', uninjured, class certification, Defendants', antitrust, 
damages, price-fixing, certifying, regression, classwide, tuna, certification, statistical evidence, overcharge, 
averaging, assumptions, statistical, conspiracy, calculate, questions, question of law, class action, packaged, 
preponderance of evidence, individualized, methodology, reliable"
