Case Index,Core Terms
Case 48,"consolidation, banking, Sherman Act, deposits, cases, commerce, Steel, factors, loans, interstate, mergers, 
competitors, constitutes, elimination, antitrust, bigness, merging, commercial bank, relevant market, probable, 
compete, traffic, dollar, volume"
Case 49,"extraterritorial, cases, anti trust law, courts, service of process, venue, concurrent jurisdiction, provisions, diversity, 
state service, state law, non-resident, defendants', antitrust, resident, limits"
Case 50,"dealers, sales commission, service station, products, sponsored, tires, lease, stations, oil company, territory, 
percent, gasoline, selling, sales, wholesale, distributors, contracts, economic power, manufacturers, batteries, 
salesmen, suppliers, coercion, retail, marketing, assigned, brands, wholesale distributor, tying arrangement, 
accessories"
Case 51,"district court, Retailers, Sherman Act, conspiracy, meat, delicto, antitrust, customers, employees, marketing, 
butchers, evening"
Case 52,"costs, damages, prevailing party, anti trust law, nominal, resale"
Case 53,"Clayton Act, antitrust, FTC Act, prima facie evidence, proceedings, decree, limitations, orders, products, distributor, 
insulation, violations, tolling statute, electrical, court of appeals, manufacturers, acquisition, anti trust law, restrain, 
tolled, antitrust suit, Finality Act, sales, suits, unfair methods of competition, legislative history, damages, largest"
Case 54,"attorney general, fair trade law, druggists, prices, manufacturer, documents, anti trust law, price fixing, McGuire Act, 
retailers"
Case 55,"merger, glass container, glass, metal, containers, commerce, metal container, products, lines, interindustry, 
manufacturers, producer, combined, effects, sales, beer, baby food, anticompetitive, acquisition, largest, shipped, 
bottle, packaging, customer, probable, billion, food, soft drink, compete, markets"
Case 56,"customers, rates, commodity, natural gas, sales, load, anti trust law, source of a supply, purchases, fixed cost, 
alternate, partial, ultimate consumer, aggrievement, redetermined, pipeline, markets"
Case 57,"district court, inappropriate, allegations, proceedings, hostility, newspaper, orderly, wasted"
Case 58,"conspiracy, monopolize, cooperative, conspired, Sherman Act, allegations, anti-trust, violative, corporate officer, 
attempt to monopolize, business entity, milk"
Case 59,"secret, plaintiffs', trade secret, blueprints, copied, manufacturing, confidential, patterns, unfair competition, 
memorized, pump, employees, flashers, gained, patent"
Case 60,"Triangle, carriers, plaintiffs', service charge, cases, discovery, retailers, preliminary injunction, newspapers, 
antitrust, resale price, injunction, meetings, unclean hands defense, counterdefendants, subscribers, suburban, 
notices, exempt, route"
Case 61,"selling, warehouse, tobacco, regulation, board of trade, allotted, floor space, competitors, buyers, sales, space, 
assigned, baskets, markets, Antitrust, entrant, farmers, pounds, unreasonable restraint, monopoly, auction"
Case 62,"alarm, monopolize, central station, accredited, alarm company, Sherman Act, subscribers, monopolistic, prices, 
antitrust, markets, enterprises, acquisitions, automatic, customers, protective services, restraint of trade, 
installation, relevant market, burglar alarm, defendants', affiliated, charges, manufactured, competitors, interstate, 
effective, station, courts, attempt to monopolize"
Case 63,"antitrust, Demands, span, district court, documentary, covering, modified, invalid, argues, repeat"
Case 64,"Patent, plate, teeth, anti-trust, invention, connector, damages, infringement, wooden, resistance, prior art, 
withdrawal, invalid, rows, fact of damage, anticipated, joints, width, pair, subject matter, illustrated, thickness, 
joining, nails, ordinary skill, metal plate, licensee-customers, unpatented, assembly, reasonable probability"
Case 65,"pipe, asbestos-cement, stock, summary judgment, duPont, manufacture, indictment, subsidiary, antitrust, couplings, 
ownership, abandonment, criminal trial, allegations, dissolved, successor, cases"
Case 66,"milk, price discrimination, commerce, prices, plant, sales, half-gallon, interstate, customers, charges, interstate 
commerce, cases, dairy, processed, purchases, grocery, grocer"
Case 67,"patent, license, Knitting, group boycott, negotiate, notifying, boycott, fabric, member of the group, counterclaim, 
declaratory, invalid"
Case 68,"intervene, antitrust, divestiture, consumers, decree, intervenors, would-be, movants, authorities, matters, 
commissions, parties, paramount, natural gas, no interest, proceedings, questions, Electric, rights, public utilities 
commission, distributing company, convenience, memorandum, motions, lessor, rates"
Case 69,"patents, license, Pool, voltage, receivers, load, tube, television, package, Electric, circuits, rectifier, radio, 
manufacture, infringement, direct-current, importation, integrating, impedance, connected, signal, expert witness, 
video signal, electron, diode, grid, cathode, color television, amplifier, grid-controlled"
Case 70,"prices, circulation, multiwall, sacks, communicating, exchanging, customers, price list, prevailing"
Case 71,"acquisition, Clayton Act, damages, distributorships, Sherman Act, Industrial, terminate, products, stock, distributors, 
violations, monopoly, anti trust law, manufacturer, subsidiaries, divestiture, plaintiffs', forbidden, nailing, violation of 
section, distribute, antitrust, staples, decree"
Case 72,"substantial interest, railroad, interlocking, common carrier, dealings, bidding"
Case 73,"antitrust, Clayton Act, investigations, merger, proposed acquisition, premerger, bills, antitrust violation, acquisition, 
anti trust law, violation of section, sections, provisions, violations, enjoined, purposes, consummated"
Case 74,"partnership, limited partner, general partner, liquidating, antitrust, partner, allegations, stockholder"
Case 75,"preliminary injunction, damages, abuse of discretion, ascertainable, circumstances, newsdealer's, irreparable, 
antitrust, questions, imminent, dealer"
Case 76,"machines, lease, shoe, manufacturers, machinery, shoe machinery, prices, monopolization, rental, calculations, 
decree, charges, lease-only, practices, costs, non-United, factories, percent, cost of capital, damages, lessee, 
monopolistic, royalties, returns, cases, full capacity, competitors, clauses, stock, terms"
Case 77,"Dairy, milk, milk producer, Defendants', anti-trust, producers, cooperative, products, farmers, privity, direct relation, 
competitors, membership, prices, cause of action, Robinson-Patman Act, manufacture, Regulation, non-profit, 
purposes, grounds, parties, powers, motion to dismiss, Clayton Act, Sherman Act, associations, participated, 
violations, auditors"
Case 78,"engagement, leaders, orchestra, musicians, music, recording, steady, collective agreement, sidemen, subleaders, 
hotel, television, traveling, regulations, played, booking, orchestra leader, fields, independent contractor, networks, 
wages, Caterers, purchasers, anti trust law, price list, perform a service, Sherman Act, employees, Radio, 
broadcasting company"
Case 79,"concert, artist, decree, consent decree, resale price, modification, contract provision, Sherman Act, audience, 
modified, margin"
Case 80,"proceedings, Insulation, decree, products, Wires, antitrust, manufacture, electrical, limitations, tolled, suits, 
legislative history, tolling provision, tolling statute, Clayton Act, statute of limitations, distributors, prima facie 
evidence, private litigant, anti trust law, final judgment, acquisition, conspiracy, suspend, criminal prosecution, 
criminal proceeding, instituted, violations, benefits, hearings"
Case 81,"subsidiary corporation, eggs, movant, parent corporation, appears, transaction of business, stamps, subsidiary, 
purchases, owns, poultry, foreign parent, stock, venue, buys, transacting, everyday"
Case 82,"regulation, acquisition, McCarran Act, stock, insurance business, title insurance, state regulation, anti trust law, 
Clayton Act, merger, supplied, state law, effective, do business, interstate, antitrust, legislate, insurer, lessen 
competition, licensed, title insurance company, Sherman Act, limitations, state legislation, provisions, decisions, 
practices, commerce, partial summary judgment, subject matter"
Case 83,"acquisition, meat-handling, manufacture, percent, pans, merger, monopoly, competitor, products, meat, Clayton 
Act, platters, producer, lugs, largest, sales, cases, manufacture and sale, conglomerate, probability, appears, racks, 
total sale, divestiture, horizontal, carts, final order, subsidiaries, effective, marketing"
Case 84,"electric, steam, municipal, plants, customers, discount, powers"
Case 85,"gasoline, consignment, prices, Bailment, station, retail, lease, cancellation"
Case 86,tires
Case 87,"regulation, public utility, public interest, invalidity, monopoly, antitrust, parties, commission's approval, service area, 
powers, rates, district court of appeal, convenience, territorial, immunize, decree, statutory power, certificates, 
prescribe, approve, charges, plant"
Case 88,"coercion, Pre-Trial, conspiracy, Electric, duress, prices, competitors', plaintiffs', treble damages, acquiescence, 
cases, antitrust, threats, electrical equipment, manufacturers, cancellation, alleges, courts, motion to strike, 
switchgear, asserting, coerced"
Case 89,"dealers, consignment, gasoline, stations, prices, price fixing, vertical, lease, horizontal, products, retail, antitrust, oil 
company, conspiracy, marketing, brands, posted, unfair, hearing examiner, retail price, Federal Trade Commission 
Act, prevailing, gallonage, sales, interstate commerce, price control, posted price, Sherman Act, private-brand, 
competitors"
Case 90,"four year, accrued, cause of action, monopoly power, Clayton Act"
Case 91,"fish, food, price discrimination, trial court, prices, buyer, sales, Clayton Act, brokerage, seller, render a service, 
intermediary, interstate commerce, commercial bribery, ingredients, practices, bribes, cases, legislative history, 
transactions, hatcheries, interstate, bribery, damages, formula, interstate business, net profit, competitor, antitrust, 
bidding"
Case 92,"milk, disclosure, advertise, alleges"
Case 93,"damages, conspiracy, rack, employees, injunction, merchandise, contracts, jobber, interstate, antitrust, commerce, 
retailer, salesmen, injunctive relief, terminate, route"
Case 94,"bowling, tournaments, league, bowlers, modified, eligibility rules, establishments, affiliated, conspiracy, percent, 
Cartwright Act, prior rule, membership, restraint of trade, Proprietors', trial court, associations, sponsored, boycott, 
rule of reason, organizations, regional, courts, prices, Sherman Act, dealer, secondary boycott, defendants', 
injunctive, antitrust"
Case 95,"discounts, jobbers, yarn, brokerage, price discrimination, rayon, distributor, sales, manufacturers, buyers, list price, 
resell, render a service, customers, resale, resold, functions, selling, viscose, seller, brokerage services, 
unprocessed, contracts, inventory, supplier, courts, summary judgment, original form, Robinson-Patman Act, 
wholesalers"
Case 96,"orders, civil penalty, compliance, practices, cease and desist order, violations, suits, certification, prosecute, 
proceedings, initiate, district court, investigate, effective, certification procedure, own motion, enforcing, Sections"
Case 97,"indictment, conspiracy, jeopardy, attach, cases, bill of particulars, Sherman Act, co-conspirators, questions, counts, 
juror, sworn, charges, judgment of acquittal, res judicata, discharge of a jury, double jeopardy, former jeopardy, 
period of time, discharged, unindicted, commerce, invalid, objects, pleaded, murder, waived"
Case 98,"trademark, fraternities, Conspirators, anti trust law, antitrust case, sororities, cases, questions, patents, conspiracy, 
misuse, counterclaims, Lanham Act, manufacture, license, parties, Complaints, insignia, Defendants', registered, 
antitrust, Jeweler, marks, antitrust violation, restraint of trade, clean hands, non-commercial, ownership, rights, 
violation of antitrust laws"
Case 99,"brand, label, grade, premium, products, milk, customers, consumer, Robinson-Patman Act, differential, seller, 
chemical, advertised, retail, cases, competitor, purchasers, prices, price discrimination, tires, high prices, 
discriminatory, marketplace, preferences, selling"
Case 100,"banks, monopoly, antimonopoly, liquidation, banking business, monopolize, banking commissioner, acquisition, 
competitive bidding, economic necessity, attorney general, relevant market, approve, market area, trial court, 
transactions"
