Page,Label,Text
14,27," See n. 10, supra.  The Court of Appeals would apparently 
not outlaw the blanket license across the board but would 
permit it in various circumstances where it is deemed 
necessary or sufficiently desirable.  It did not even enjoin 
blanket licensing with the television networks, the relief it 
realized would normally follow a finding of per se illegality of 
the license in that context.  Instead, as requested by CBS, it 
remanded to the District Court to require ASCAP to offer in 
addition to blanket licensing some competitive form of per-use 
licensing. But per-use licensing by ASCAP, as recognized in 
the consent decrees, might be even more susceptible to the 
per se rule than blanket licensing. The rationale for this unusual relief in a per se case was that 
""[the] blanket license is not simply a 'naked restraint' 
ineluctably doomed to extinction."" 562 F.2d, at 140. To the 
contrary, the Court of Appeals found that the blanket license 
might well ""serve a market need"" for some.  Ibid.  This, it 
seems to us, is not the per se approach, which does not yield 
so readily to circumstances, but in effect is a rather bobtailed 
application of the rule of reason, bobtailed in the sense that it 
is unaccompanied by the necessary analysis demonstrating 
why the particular licensing system is an undue competitive 
restraint.
"
14,28," Surely, if ASCAP abandoned the issuance of all licenses 
and confined its activities to policing the market and suing 
infringers, it could hardly be said that member copyright 
owners would be in violation of the antitrust laws by not having 
a common agent issue per-use licenses. Under the copyright 
laws, those who publicly perform copyrighted music have the 
burden of obtaining prior consent.  Cf. Zenith Radio Corp. v. 
Hazeltine Research, Inc., 395 U.S., at 139-140."
14,29," In its complaint, CBS alleged that it would be ""wholly 
impracticable"" for it to obtain individual licenses directly from 
the composers and publishing houses, but it now says that it 
would be willing to do exactly that if ASCAP were enjoined 
from granting blanket licenses to CBS or its competitors in the 
network television business."
14,30, 17 U. S. C. App. § 506.
14,31," See Koenigsberg, The 1976 Copyright Act: Advances for the 
Creator, 26 Cleve. St. L. Rev. 515, 524, 528 (1977)."
15,32," Cf.  Silver v. New York Stock Exchange, 373 U.S. 341 
(1963). Because a musical composition can be ""consumed"" by many 
different people at the same time and without the creator's 
knowledge, the ""owner"" has no real way to demand 
reimbursement for the use of his property except through the 
copyright laws and an effective way to enforce those legal 
rights.  See Twentieth Century Music Corp. v. Aiken, 422 U.S. 
151, 162 (1975). It takes an organization of rather large size to 
monitor most or all uses and to deal with users on behalf of 
the composers. Moreover, it is inefficient to have too many 
such organizations duplicating each other's monitoring of use.
"
15,33," The scrutiny occasionally required must not merely subsume 
the burdensome analysis required under the rule of reason, 
see National Society of Professional Engineers v. United 
States, 435 U.S. 679, 690-692 (1978), or else we should apply 
the rule of reason from the start.  That is why the per se rule is 
not employed until after considerable experience with the type 
of challenged restraint."
15,34," And of course changes brought about by new technology or 
new marketing techniques might also undercut the justification 
for the practice."
16,39," Comment, Music Copyright Associations and the Antitrust 
Laws, 25 Ind. L. J. 168, 170 (1950). See also Garner, United 
States v. ASCAP: The Licensing Provisions of the Amended 
Final Judgment of 1950, 23 Bull. Copyright Soc. 119, 149 
(1975) (""no performing rights are licensed on other than a 
blanket basis in any nation in the world"")."
16,40," Moreover, because of the nature of the product -- a 
composition can be simultaneously ""consumed"" by many 
users -- composers have numerous markets and numerous 
incentives to produce, so the blanket license is unlikely to 
cause decreased output, one of the normal undesirable effects 
of a cartel.  And since popular songs get an increased share of 
ASCAP's revenue distributions, composers compete even 
within the blanket license in terms of productivity and 
consumer satisfaction."
16,41," Cf.  United States v. Socony-Vacuum Oil Co., 310 U.S., at 
217 (distinguishing Chicago Bd. of Trade v. United States, 246 
U.S. 231 (1918), on the ground that among the effects of the 
challenged rule there ""was the creation of a public market""); 
United States v. Trenton Potteries Co., 273 U.S., at 401 
(distinguishing Chicago Bd. of Trade on the ground that it did 
not involve ""a price agreement among competitors in an open 
market"")."
16,35," The District Court found that CBS would require between 
4,000 and 8,000 individual license transactions per year.  400 
F.Supp., at 762."
16,36," To operate its system for distributing the license revenues to 
its members, ASCAP relies primarily on the networks' records 
of which compositions are used."
16,37," See Timberg, The Antitrust Aspects of Merchandising 
Modern Music: The ASCAP Consent Judgment of 1950, 19 
Law & Contemp. Prob. 294, 297 (1954) (""The disk-jockey's 
itchy fingers and the bandleader's restive baton, it is said, 
cannot wait for contracts to be drawn with ASCAP's individual 
publisher members, much less for the formal acquiescence of 
a 
characteristically 
unavailable 
composer 
or 
author"").  
Significantly, 
ASCAP 
deals 
only 
with 
nondramatic 
performance rights.  Because of their nature, dramatic rights, 
such as for musicals, can be negotiated individually and well in 
advance of the time of performance.  The same is true of 
various other rights, such as sheet music, recording, and 
synchronization, which are licensed on an individual basis."
16,38," Cf.  United States v. Grinnell Corp., 384 U.S. 563, 572-573 
(1966); United States v. Philadelphia Nat. Bank, 374 U.S. 321, 
356-357 (1963)."
17,43," It is argued that the judgment of the Court of Appeals should 
nevertheless be affirmed on the ground that the blanket 
license is a tying arrangement in violation of § 1 of the 
Sherman Act or on the ground that ASCAP and BMI have 
monopolized the relevant market contrary to § 2.  The District 
Court and the Court of Appeals rejected both submissions, 
and we do not disturb the latter's judgment in these respects, 
particularly since CBS did not file its own petition for certiorari 
challenging the Court of Appeals' failure to sustain its tying 
and monopolization claims."
17,44," The Court of Appeals did not address the rule-of-reason 
issue, and BMI insists that CBS did not preserve the question 
in that court.  In any event, if the issue is open in the Court of 
Appeals, we prefer that that court first address the matter.  
Because of the United States' interest in the enforcement of 
the consent decree, we assume it will continue to play a role in 
this litigation on remand."
17,42," ""CBS does not claim that the individual members and 
affiliates ('sellers') of ASCAP and BMI have agreed among 
themselves as to the prices to be charged for the particular 
'products' (compositions) offered by each of them."" 400 
F.Supp., at 748."
18,5," 400 F.Supp. 737, 753 (SDNY 1975)."
18,6," ASCAP responded in a letter from its general counsel, stating 
that it would consider the request at its next board of directors 
meeting, and that it regarded it as an application for a license 
consistent with the decree. The letter from BMI's president 
stated: ""The BMI Consent Decree provides for several 
alternative licenses and we are ready to explore any of these 
with you."" Id., at 753-754."
18,7," See ante, at 12, and n. 21."
18,8," The 1941 decree requires ASCAP to offer per-program 
licenses as an alternative to the blanket license. United States 
v. ASCAP, 1940-1943 Trade Cases para. 56,104, p. 404 
(SDNY).  Analytically, however, there is little difference 
between the two.  A per-program license also covers the entire 
ASCAP repertoire; it is therefore simply a miniblanket license. 
As is true of a long-term blanket license, the fees set are in no 
way dependent on the quantity or quality of the music used.  
See infra, at 30-33."
18,9," See United States v. ASCAP (Application of National 
Broadcasting Co.), 1971 Trade Cases para. 73,491 (SDNY 
1970)."
18,10," See United States v. ASCAP (Application of Shenandoah 
Valley Broadcasting, Inc.), 208 F.Supp. 896 (SDNY 1962), 
aff'd, 331 F.2d 117 (CA2 1964), cert. denied, 377 U.S. 997."
18,1," See United States v. New York Telephone Co., 434 U.S. 
159, 166 n. 8; Dayton Board of Education v. Brinkman, 433 
U.S. 406, 419; Massachusetts Mutual Life Ins. Co. v. Ludwig, 
426 U.S. 479, 480-481; United States v. American Railway 
Express Co., 265 U.S. 425, 435."
18,2," 562 F.2d 130, 140-141 (CA2 1977)."
18,3," See ante, at 17 n. 27 (describing relief ordered by Court of 
Appeals as ""unusual"" for a per se case, and suggesting that 
that court's decision appears more consistent with a rule-of-
reason approach)."
18,4," That the rule-of-reason issues have been raised and 
preserved throughout seems to me clear.  See 562 F.2d, at 
134. (""CBS contends that the blanket licensing method is not 
only an illegal tie-in or blockbooking which in practical terms is 
coercive in effect, but is also an illegal price-fixing device, a 
per se violation . . . ""); id., at 141 n. 29 (""As noted, CBS also 
claims violation of § 2 of the Sherman Act. We need not go 
into the legal arguments on this point because they are 
grounded on its factual claim that there are barriers to direct 
licensing and 'bypass' of the ASCAP blanket license. The 
District Court, as noted, rejected this contention and its 
findings are not clearly erroneous.  The § 2 claim must 
therefore fail at this time and on this record""); Brief for 
Respondents 41."
19,13," See Tampa Electric Co. v. Nashville Coal Co., 365 U.S. 320, 
334 (upholding requirements contract on the ground that 
""[there] is here neither a seller with a dominant position in the 
market as in Standard Fashion [Co. v. Magrane-Houston Co., 
258 U.S. 346]; nor myriad outlets with substantial sales 
volume, coupled with an industry-wide practice of relying upon 
exclusive contracts, as in Standard Oil [Co. v. United States, 
337 U.S. 293]; nor a plainly restrictive tying arrangement as in 
International Salt [Co. v. United States, 332 U.S. 392]""); 
Times-Picayune Publishing Co. v. United States, 345 U.S. 
594, 610-612 (upholding challenged advertising practice 
because, while the volume of commerce affected was not 
""'insignificant or insubstantial,'"" seller was found not to occupy 
a ""dominant position"" in the relevant market).  While our cases 
make clear that a violation of the Sherman Act requires both 
that the volume of commerce affected be substantial and that 
the seller enjoy a dominant position, see id., at 608-609, proof 
of actual compulsion has not been required, but cf. Royster 
Drive-In Theatres, Inc. v. American Broadcasting-Paramount 
Theatres, Inc., 268 F.2d 246, 251 (CA2 1959), cert. denied, 
361 U.S. 885; Milwaukee Towne Corp. v. Loew's, Inc., 190 
F.2d 561 (CA7 1951), cert. denied, 342 U.S. 909. The critical 
question is one of the likely practical effect of the arrangement: 
whether the ""court believes it probable that performance of the 
contract will foreclose competition in a substantial share of the 
line of commerce affected."" Tampa Electric Co. v. Nashville 
Coal Co., supra, at 327."
19,11," Mercoid Corp. v. Mid-Continent Investment Co., 320 U.S. 
661; Ethyl Gasoline Corp. v. United States, 309 U.S. 436; 
International Business Machines Corp. v. United States, 298 
U.S. 131; United Shoe Machinery Corp. v. United States, 258 
U.S. 451."
19,12," Indeed, the leading cases condemning the practice of 
""blockbooking"" involved copyrighted motion pictures, rather 
than patents.  See United States v. Paramount Pictures, 334 
U.S. 131; United States v. Loew's Inc., 371 U.S. 38."
20,18," Under the ASCAP consent decree, on receipt of an 
application, ASCAP is required to ""advise the applicant in 
writing of the fee which it deems reasonable for the license 
requested."" If the parties are unable to agree on the fee within 
60 days of the application, the applicant may apply to the 
United States District Court for the Southern District of New 
York for the determination of a ""reasonable fee."" United States 
v. ASCAP, 1950-1951 Trade Cases para. 62,595, p. 63,754 
(SDNY 1950). The BMI decree contains no similar provision 
for judicial determination of a reasonable fee."
20,19," ASCAP's economic expert, Robert Nathan, was unequivocal 
on this point: ""Q. Is there price competition under this system between 
separate musical compositions?
 ""A. No sir."" Tr. 3983.
"
20,20," See 562 F.2d, at 136 n. 15. In determining royalties ASCAP 
distinguishes between feature, theme, and background uses 
of music. The 1950 amended decree requires ASCAP to 
distribute royalties on ""a basis which gives primary 
consideration to the performance of the compositions."" The 
1960 decree provided for the additional option of receiving 
royalties under a deferred plan which provides additional 
compensation based on length of membership and the 
recognized status of the individual's works.  See United States 
v. ASCAP, 1960 Trade Cases para. 69,612, pp. 76,469-
76,470 (SDNY 1960)."
20,14," As in the majority opinion, my references to ASCAP 
generally encompass BMI as well."
20,15," See Cirace, CBS v. ASCAP: An Economic Analysis of A 
Political Problem, 47 Ford. L. Rev. 277, 286 (1978) (""the all-or-
nothing bargain allows the monopolist to reap the benefits of 
perfect price discrimination without confronting the problems 
posed by dealing with different buyers on different terms"")."
20,16," For many years prior to the commencement of this action, 
the BMI blanket-license fee amounted to 1.09% of net receipts 
from sponsors after certain specified deductions.  400 
F.Supp., at 743. The fee for access to ASCAP's larger 
repertoire was set at 2.5% of net receipts; in recent years, 
however, CBS has paid a flat negotiated fee, rather than a 
percentage, to ASCAP.  23 Jt. App. in CA2 No. 75-7600, pp. 
E1051-E1052, E1135."
20,17," See Cirace, supra, at 288: ""This history indicates that, from its inception, ASCAP 
exhibited a tendency to discriminate in price.  A license fee 
based upon a percentage of gross revenue is discriminatory in 
that it grants the same number of rights to different licensees 
for different total dollar amounts, depending upon their ability 
to pay.  The effectiveness of price discrimination is 
significantly enhanced by the all-or-nothing blanket license.""
"
21,21," See generally 2 P. Areeda & D. Turner, Antitrust Law 280-
281, 342-345 (1978); Cirace, supra n. 15, at 286-292."
21,22," See n. 20, supra."
21,23," The ""synch"" right is the right to record a copyrighted song in 
synchronization with the film or videotape, and is obtained 
separately from the right to perform the music. It is the latter 
which is controlled by ASCAP and BMI.  See CBS, Inc. v. 
ASCAP, 400 F.Supp., at 743."
21,24," See Alden-Rochelle, Inc. v. ASCAP, 80 F.Supp. 888 (SDNY 
1948)."
21,25," See 400 F.Supp., at 759-763; 5 Jt. App. in CA2 No. 75-
7600, pp. 775-777 (testimony of Albert Berman, managing 
director of the Harry Fox Agency, Inc.).  Television synch 
rights and movie performance and synch rights are handled by 
the Fox Agency, which serves as the broker for thousands of 
music publishers."
21,26," See 400 F.Supp., at 767-771."
21,27," See Perma Life Mufflers, Inc. v. International Parts Corp., 
392 U.S. 134, 138-140; Simpson v. Union Oil Co., 377 U.S. 
13, 16-17; Kiefer-Stewart Co. v. Joseph E. Seagram & Sons, 
Inc., 340 U.S. 211, 214."
21,28," See National Society of Professional Engineers v. United 
States, 435 U.S. 679, 689-690."
22,31," The risks involved in such a venture appear to be 
substantial.  One significant risk, which may be traced directly 
to ASCAP and its members, relates to music ""in the can"" -- 
music which has been performed on shows and movies 
already in the network's inventory, but for which the network 
must still secure performing rights.  The networks accumulate 
substantial inventories of shows ""in the can."" And, as the 
Government has pointed out as amicus curiae: ""If they [the networks and television stations] were to 
discontinue the blanket license, they then would be required to 
obtain performance rights for these already-produced shows.  
This attempt would create an opportunity for the copyright 
owners, as a condition of granting performing rights, to attempt 
to obtain the entire value of the shows 'in the can.' It would 
produce, in other words, a case of bilateral monopoly. 
Because pricing is indeterminate in a bilateral monopoly, 
television networks would not terminate their blanket licenses 
until they had concluded an agreement with every owner of 
copyrighted music 'in the can' to allow future performance for 
an identified price; the networks then would determine whether 
that price was sufficiently low that termination of the blanket 
license would be profitable.  But the prospect of such 
negotiations offers the copyrights owners an ability to misuse 
their rights in a way that ensures the continuation of blanket 
licensing despite a change in market conditions that may 
make other forms of licensing preferable."" Brief for United 
States as Amicus Curiae 24-25.
 This analysis is in no sense inconsistent with the findings of 
the District Court.  The District Court did reject CBS's coercion 
argument as to music ""in the can."" But as the Government 
again points out, the District Court's findings were addressed 
essentially to a tie-in claim; ""the court did not consider the 
possibility that the copyright owners' self-interested, non-
coercive demands for compensation might nevertheless make 
the cost of CBS' dropping the blanket license sufficiently high 
that ASCAP and BMI could take this 'termination penalty' into 
account in setting fees for the blanket license."" Id., at 25 n. 23.
"
22,29," See 400 F.Supp., at 762-765."
22,30," For an individual user, the transaction costs involved in 
direct dealing with individual copyright holders may well be 
prohibitively high, at least in the absence of any broker or 
agency routinely handling such requests.  Moreover, the 
District Court found that writers and publishers support and 
prefer the ASCAP system to direct dealing.  Id., at 767. While 
their apprehension at direct dealing with CBS could be 
overcome, the District Court found, by CBS's market power 
and the importance of television exposure, a similar 
conclusion is far less likely with respect to other users."
