Page,Label,Text
49,24," The standard of proof needed to establish fact of damage is significantly different than that for amount of damage. The 
Supreme Court first described the difference between the two elements in Story Parchment Co. v. Paterson Paper Co., 1931, 
282 U.S. 555, 562, 51 S. Ct. 248, 250, 75 L. Ed. 544, 548: It is true that there was uncertainty as to the extent of the damage, but there was none as to the fact of damage; and there 
is a clear distinction between the measure of proof necessary to establish the fact that petitioner had sustained some 
damage and the measure of proof necessary to enable the jury to fix the amount. The rule which precludes the recovery of 
uncertain damages applies to such as are not the certain result of the wrong, not to those damages which are definitely 
attributable to the wrong and only uncertain in respect of their amount. From this, the courts have inferred that a stricter standard of proof is necessary for fact of damage than for amount of damage. 
See Greene v. General Foods Corp., 5 Cir. 1975, 517 F.2d 635, 660, cert. denied, 1976, 424 U.S. 942, 96 S. Ct. 1409, 47 L. Ed. 
2d 348; Copper Liquor, Inc. v. Adolph Coors Co., 5 Cir. 1975, 506 F.2d 934, 953, reh. denied, 509 F.2d 758; Terrell v. 
Household Goods Carriers' Bureau, 5 Cir., 494 F.2d 16, 20, cert. dism'd, 1974, 419 U.S. 987, 95 S. Ct. 246, 42 L. Ed. 2d 260. 
See generally Areeda, supra note 5, Reasoner and Carter, Antitrust Developments in the Fifth Circuit - October 1974 Term, 29 
Southwestern L.J. 801, 817-23 (1975). Since our inquiry is directed to fact of damage and causation elements rather than to 
amount, we are governed by the higher standard of proof."
49,25," Ascertaining what constitutes ""substantial evidence"" can be difficult. For amount of damages, the standard is probably 
satisfied by reasonable estimates and indirect proof. See Story Parchment Co. v. Paterson Parchment Paper Co., supra, Terrell 
v. Household Goods Carriers' Bureau, supra. In contrast, for fact of damage and causation, we infer from Story Parchment and 
Bigelow, supra, that ""substantial evidence"" would be less speculative and uncertain. A number of recent decisions in this Circuit have addressed this problem.  In Shumate & Co. v. National Ass'n of Securities 
Dealers, Inc., supra, this Court held that Shumate's own testimony regarding his damages, unsupported by any relevant data, 
was insufficient to create a jury question on fact of injury.  In Foremost-McKesson, Inc. v. Instrumentation Laboratory, Inc., 
supra, conclusory testimony and generalized allegations from plaintiffs' corporate officers and one of plaintiffs' competitors to the 
effect that defendant's practices caused losses to plaintiffs, supported by citation of only one loss of business on a specific 
contract and only one vague opinion that the defendants' price discounting practice made it more difficult to compete, were 
insufficient to go to the jury.  Finally, neither fact of injury nor causation was proved adequately in Kestenbaum v. Falstaff "
50,," Brewing Corp., 5 Cir. 1975, 514 F.2d 690, cert.  denied, 1976, 424 U.S. 943, 96 S. Ct. 1412, 47 L. Ed. 2d 349, and M.C.  Mfg.  
Co. v. Texas Foundries, Inc., 5 Cir. 1975, 517 F.2d 1059, cert.  denied, 1976, 424 U.S. 968, 96 S. Ct. 1466, 47 L. Ed. 2d 736. With regard to the kind of evidence that would be material, the M.C.  Mfg.  court, in rejecting plaintiff's contention that it too 
should have enjoyed a predatorily low price for a component part, offered several comments relevant to the case before us: The avowed purpose of the Sherman Act is the preservation of the open, competitive market. . . . Damages are recoverable 
only upon a showing that absent the anticompetitive practice plaintiff would not have suffered the loss."
50,517," F.2d at 1064. Antitrust plaintiffs are not entitled to the utter elimination of competition or competitors. Thus, they cannot 
prove fact of injury by pointing only to the effects of normal competition. Rather, they must prove that the actions in violation of 
the antitrust laws were a material factor in causing the injuries complained of. See generally Areeda, supra note 5."
50,26," Yoder also advances a variety of complaints concerning the instructions on passing on actually given to the jury which we do 
not reach. "
52,27," Some courts had held that the remote purchaser would not have standing unless he could prove that the overcharge was 
passed on to him under something analogous to a cost plus contract, turning Hanover Shoe on its head.  E.g.  Albertson's, Inc. 
v. Amalgamated Sugar Co., D.Utah 1973, 62 F.R.D. 43, modified on other grounds, 503 F.2d 459; Philadelphia Housing Auth. v. 
American Radiator & Std. Sanitary Corp., E.D.Pa.1970, 50 F.R.D. 13, aff'd sub nom.  Mangano v. American Radiator & Std. 
Sanitary Corp., 438 F.2d 1187. Fortunately for the jurisprudence, the Liquid Asphalt court recognized that the policies underlying 
Hanover Shoe required a different approach if the question was plaintiff's access to a forum instead of defeating a treble 
damage award. See Comment, Standing to Sue in Antitrust Cases: The Offensive Use of Passing-On, 123 U.Pa.L.Rev. 976 
(1975)."
52,28," A few observations here are in order. We have been careful to describe the overcharge as one affecting Cal-Florida's sales 
price to its customers, rather than as a cost in Cal-Florida's business in the same sense as fertilizer was a cost. The fact that the 
alleged overcharge was denominated a royalty is not enough to negate the possibility of overcharge. "
54,29," Even if the comparative price data had not been fatally defective, we note that the amount of the jury's verdict might have 
required a remand in any event. Cal-Florida suggests that the jury arrived at its figure by taking the total royalties paid by both 
companies, rounding that amount up to $ 258,000, deciding that damages were one-half that amount, and giving each company 
$ 64,000 prior to the court's trebling. Several problems exist with this explanation: for example, no evidence of a ""reasonable"" 
royalty amount was introduced, thus casting doubt on the jury's license to split the royalties in half; and Cal-Florida of Florida 
paid only $ 42,306.47 in royalties, which leaves $ 22,193.53 of its award unaccounted for unless the two companies are treated 
as one."
54,30," An eighth plant patent, Deep Conquest, was found valid and infringed by the jury. Cal-Florida's only point regarding that patent 
goes to the court's trebling of the damages for infringement. See Part IV. E., infra."
54,31," The U.S. Plant Patent numbers for those varieties were as follows: Red Torch, U.S. Plant Patent 3,263; Gold Marble, U.S. 
Plant Patent 3,220; Morocco, U.S. Plant Patent 3,191; Promenade, U.S. Plant Patent 3,221; Southern Gold, U.S. Plant Patent 
3,257; Mountain Snow, U.S. Plant Patent 3,215; Mountain Sun, U.S. Plant Patent 3,250. "
55,32," The only express provision modifying the applicability of the invention patent statutes for plant patents is contained in 35 
U.S.C. § 162, which says that no plant patent will be invalidated for noncompliance with § 112 (description) if the description is 
as complete as is reasonably possible. No description issue is before us."
55,33," These factors are taken from 35 U.S.C. § 101 (""any new and useful process, machine, manufacture, or composition of matter, 
or . . .  improvement thereof"") and 35 U.S.C. § 103 (""the differences between the subject matter sought to be patented and the 
prior art are such that the subject matter as a whole would [not] have been obvious"")."
55,34," In order for a plant to have ""existed"" before in nature, we think that it must have been capable of reproducing itself. Thus, we 
have concluded that the mere fact that a sport of a plant had appeared in the past would not be sufficient to preclude the 
patentability of the plant on novelty grounds, since each sport is a one-time phenomenon absent human intervention. See in this 
connection the discussion on validity, at IV.C., infra. "
57,35," We suspect that part of our problem in applying patent concepts to the facts before us lies in the fact that we are dealing with 
ornamental plants. Beauty for its own sake is not often a goal of inventors - indeed, even ornamental plant breeders might be 
more aptly described as seekers of beauty for profit. Nevertheless, the statute does not exempt ornamental plants, and so we 
are bound to treat them on a par with more ""useful"" botanical creations."
57,36," Lest the reader fear that Congress neglected to make adequate provision for reproduction of the sexual type, we hasten to 
note that the Plant Variety Protection statute, 7 U.S.C. §§ 2321-2583, applies only to sexually reproducing plants."
57,37," Whether he might also be entitled to a patent on his plant is more problematic, although we would not want to rule out the 
possibility. "
58,38," Yoder also argues that the pretrial stipulation did not include obviousness as an issue to be tried, and that we should ignore it 
for that reason. We prefer not to take that approach: while ""invention"" or obviousness was not explicitly listed as an issue, it was 
implicit in several issues. Furthermore, it was discussed thoroughly by the district court and counsel for both parties. "
59,39," In this discussion, we are concerned only with the ""invention"" or obviousness issue. As we have defined novelty, supra, the 
recurrence of a sport of a particular color would be irrelevant. Similarly, sport recurrence says nothing about the new plant's 
particular characteristics.  The testimony at the trial amply established that Yoder's patented chrysanthemums were distinct to 
those skilled in the field - i.e. those in the breeding business. We note that there is a distinction between looking to the opinion of 
persons in the industry to prove a feature of patentability and relying on commercial success to prove nonobviousness.  Yoder's 
arguments relied on the former kind of evidence."
59,40," We do not regard this argument as one attacking the constitutionality of the Plant Patent Act; rather, it simply inquires how 
broadly the Act can be read consistent with the Constitution. "
61,41," For ease of reference, the footnotes in the dissent follow consecutively those of the Court."
61,42," I fully approve the Court's construction of our opinion in Cliff Food Stores, Inc. v. Kroger, Inc., 5 Cir., 1969, 417 F.2d 203, 
which in language looser than needed, discussed this in terms of 50% plus. That would be bad law, but worse bad economics. In 
non- § 2 Sherman Act but highly analogous antitrust situations, 14% and 34-36% of the relevant markets have been sufficient for 
anti-competitive purposes.  United States v. Philadelphia National Bank, et al., 1963, 374 U.S. 321, 83 S. Ct. 1715, 10 L. Ed. 2d 
915; compare United States v. First City National Bank of Houston, 1967, 386 U.S. 361, 87 S. Ct. 1088, 18 L. Ed. 2d 151, with 
United States v. Provident National Bank, E.D.Pa., 1968, 280 F. Supp. 1. "
62,43," I acknowledge, of course, that CFPC and CFPCF did, soto voce, urge the ornamental flower relevant market theory."
62,44, The Court recognizes this (see p. 1351):
62,23,  states
62,2," ,134 growers"
62,145,  million standard plant blooms
62,129,  million standard plants
62,34, .5 million pompom blooms
62,136,  million pompom plants
62,475,  varieties $83.5 holesale value 
63,45," The Court points out that Yoder's share of chrysanthemum cuttings went from 61.4% in 1969 to 58.1% in 1972 (see note 20, 
supra and appended text)."
63,46," C. Ferguson, Microeconomic Theory, at 28, 113-15 (Rev. ed. 1969). "
64,47," See generally R. Posner, An Economic Analysis of Law, at 124-27 (1974); see also R. Posner, Antitrust Cases, Economic 
Notes and Other Materials, at 612-18 (1974)."
64,48," I can't resist the temptation to express a regret that having gone all the way through an extended evidentiary jury trial the Trial 
Court did not submit this issue to the jury under appropriate general instructions and a special verdict. F.R.Civ.P. 49(a).  Jamison 
Co., Inc. v. Westvaco, Corp., 5 Cir., 1976, 526 F.2d 922, reh. denied, 530 F.2d 34. Then we could have disposed of the issue 
once and for all, without - assuming I am right and the Court wrong - a new trial on substantially the same evidence. This comment goes also to the Trial Judge's failure to use, as he did with respect to some issues - an alternative 49(a) special 
issue submission on the two ""fact of damage"" theories, one of which we find to be faulty but which in the inscrutable mystery of a 
general verdict may have infected an otherwise sustainable dollar damage award. Now all agree that this must go back for a 
limited retrial wending its way between what we have said, what we have not said and what perhaps we meant to say. "
78,1," OMI also contends that the Ohio anti-trust laws, Sections 1331.01-1331.15, 1331.99, Ohio Revised Code, regulate the 
business of insurance and therefore entitle it to a McCarron-Ferguson Act exemption.The Court assumes that the Ohio antitrust "
79,," laws are applicable to insurance companies.   State v. Ross, 16 Ohio Dec. 704 (C.P. Ct. 1906). Although there is evidence to the 
contrary, see, e.g.,  Proctor v. State Farm Mutual Automobile Insurance Company, supra 31;  Steingart v. Equitable Life 
Assurance, 366 F. Supp. 790, 793 (S.D.N.Y. 1973);  Sanborn v. Palm, 336 F. Supp. 222, 228 (S.D. Tex. 1971), State antitrust 
statutes are antitrust regulation and not insurance regulation.  Fry v. John Hancock Mutual Life Insurance Company, 355 F. 
Supp. 1151, 1153 (N.D. Tex. 1973). See also,  American Family Life Assurance Company of Columbus v. Planned Marketing 
Associates, Inc., 389 F. Supp. 1141, 1147 (E.D. Va. 1974). The Court concludes that the Ohio antitrust laws are not the 
regulation of ""the business of insurance."""
79,2," Plaintiff makes various other arguments that OSMA's price fixing activities affect interstate commerce. The Court does not now 
rule on those allegations.  The effect discussed in the body of the opinion is sufficient to dispose of the issue on summary 
judgment. "
80,3," Part of OSMA's argument is that it did not ""acquire"" OMI within the meaning of § 7 of the Clayton Act because OMI is a wholly 
owned subsidiary which was formed by OSMA in 1945.  The Court reserves ruling on this aspect of the motion. "
81,1," This case was originally decided by an unpublished order. The court has decided to publish, in the form of this per curiam 
opinion, the portions of that order germane to the issue of the effect of the covenant not to sue relied upon by United States 
Gypsum Company. Certain changes in form but none of substance have been made in the portions published. The rest of the 
order remains subject to Circuit Rule 35. "
82,2," Richard's also alleged that USG guaranteed and thus made possible a $200,000 loan to K & B and maintained compensating 
balances in at least two banks for the benefit of K & B as part of the consideration for entering into the agreement. "
83,3," Plaintiff also alleged that the arrangement constituted a tying arrangement and an attempt to monopolize, but these theories 
have been abandoned. "
88,1," See von Mehren, ""The Antitrust Laws and Regulated Industries: The Doctrine of Primary Jurisdiction"", 67 Harvard Law Review 
929, 932 (1954); Schwartz, ""Legal Restrictions of Competition on the Regulated Industries: An Abdiction of Judicial 
Responsibility"", 67 Harvard Law Review 436, 646 (1964); Stokes, ""A Few Irreverent Comments About Antitrust, Agency 
Regulation, and Primary Jurisdiction"", 33 G. Washington Law Review 529, 551 (1964); Jaffe, ""Primary Jurisdiction"", 77 Harvard 
Law Review 1037, 1042 (1964). "
97,1," The only jury demand by Tek-Bearing in its answer to the amended complaint was under the New Jersey Antitrust Act, and was 
presumably addressed to the conspiracy allegation.  Federal cases under the Sherman Antitrust Act apparently allow a trial by 
jury under federal procedures, even though not provided for by statute, irrespective of whether the cause of action existed at 
common law.  See, e.g., Beacon Theatres, Inc. v. Westover, 359 U.S. 500, 79 S. Ct. 948, 3 L. Ed. 2d 988 (1959). But compare 
Davis v. Marathon Oil Co., 57 F.R.D. 23 (N.D. Ohio 1972), where Judge Young reviewed the law and made a strong argument 
that juries should not be required in such cases.  Indeed, summary judgment motions appear to be treated somewhat differently 
under the federal cases because of the complexity of antitrust cases.  Compare Mogul v. General Motors Corp., 391 F. Supp. 
1305, 1307 (E.D. Pa. 1975), aff'd 527 F. 2d 645 (3 Cir. 1976), with Schwing Motor Co. v. Hudson Sales Corp., 138 F. Supp. 899, 
890 (D. Md. 1956), aff'd 239 F. 2d 176 (4 Cir. 1956), cert. den.  355 U.S. 823, 78 S. Ct. 30, 2 L. Ed. 2d 38 (1957). "
100,2," Because of the failure of plaintiff's proofs the court need not determine whether Borg-Warner had just cause to terminate the 
distributorship because of reasons such as failure to maintain adequate stock, continual difficulties with payments and engaging 
in another business to the detriment of the distributorship."
100,3, 15 U.S.C.A. §§ 1 and 2. 
102,4," Plaintiff's proofs were that one distributor was to be eliminated from the northern New Jersey area upon establishment of the 
new distributorship although plaintiff argued it was supposed to be or should have been other than it. "
103,5, The proofs referred to were offered and/or admitted only against Borg-Warner since the conspiracy had not been established.
103,6," Indeed, a persuasive argument might be made as to the advantages of a product manufacturer encouraging equipment 
manufacturers to incorporate the former's product in equipment manufactured by them, with possible resultant benefits even to 
distributors. "
110,1," The Rozelle Rule essentially provides that when a player's contractual obligation to a team expires and he signs with a different 
club, the signing club must provide compensation to the player's former team. If the two clubs are unable to conclude mutually 
satisfactory arrangements, the Commissioner may award compensation in the form of one or more players and/or draft choices 
as he deems fair and equitable."
110,2," The suit was initiated by 36 players as a class action; however, the class action allegations were later withdrawn.  At the 
commencement of trial, there remained 16 of the original plaintiffs. Six of them, Kermit Alexander, Kenneth Bowman, William "
111,," Curry, Thomas Keating, John Mackey and Alan Page, sought only injunctive relief under Count I of the complaint.  The 
remaining 10, Ocie Austin, Marlin Briscoe, Daniel Connors, Richard F. Gordon, John Henderson, Clint Jones, Gene Washington, 
Charles West, John Williams and Nate Wright, sought both injunctive relief and damages under Count II. Connors later withdrew 
his claim."
111,3, The district court's opinion is reported at 407 F. Supp. 1000 (D. Minn. 1975).
111,4, Trial on the issue of damages was deferred pending the disposition of this appeal. 
112,5," Paragraph 10 of the Standard Player Contract contains the following option clause: The Club may, by sending notice in writing to the Player, on or before the first day of May following the football season 
referred to in P 1 hereof, renew this contract for a further term of one (1) year on the same terms as are provided by this 
contract, except that (1) the Club may fix the rate of compensation to be paid by the Club to the Player during said further 
term, which rate of compensation shall not be less than ninety percent (90%) of the sum set forth in P 3 hereof and shall be 
payable in installments during the football season in such further term as provided in P 3; and (2) after such renewal this 
contract shall not include a further option to the Club to renew the contract.  The phrase ""rate of compensation"" as above 
used shall not include bonus payments or payments of any nature whatsoever and shall be limited to the precise sum set 
forth in P 3 hereof."
112,6," The NFL has adopted a number of other rules and practices designed to maintain competitive balance and protect the clubs' 
investment in player development costs which are not at issue here.  Among them are the option clause and Standard Player 
Contract, discussed above, the college draft and no-tampering rules.  The operation and effect of these provisions are discussed 
in the district court's opinion, supra, 407 F. Supp. at 1005-06. See also Smith v. Pro-Football, 420 F. Supp. 738 (D.D.C. 1976); 
Kapp v. National Football League, 390 F. Supp. 73 (N.D. Cal. 1974). Our determination here is not to be taken as indicative of 
our views on the validity of these other provisions."
112,7, This figure includes four players whose contracts expired for reasons other than playing out their options.
112,8," The players involved in those instances were Pat Fischer, Dave Parks, Phil Olsen and Dick Gordon.  The circumstances of 
these cases are detailed in the district court's opinion, supra, 407 F. Supp. at 1004-05. "
113,9," As the Supreme Court stated in Connell Co. v. Plumbers & Steamfitters, 421 U.S. 616, at 622, 44 L. Ed. 2d 418, 95 S. Ct. 1830 
(1975),: ""the nonstatutory exemption has its source in the strong labor policy favoring the association of employees to eliminate 
competition over wages and working conditions."""
113,10," As stated by the Third Circuit in Scooper Dooper, Inc. v. Kraftco Corp., 494 F.2d 840 (1974), at 847 n. 14: We reject Scooper Dooper's contention that the labor exemption is unavailable to employers.  Such a proposition would 
undermine the vitality of the exemption by discouraging bargaining on the part of management.  To preserve the integrity of 
the negotiating process, employers who bargain in good faith must be entitled to claim the antitrust exemption. See 
Philadelphia World Hockey Club, Inc. v. Philadelphia Hockey Club, Inc., 351 F. Supp. 462, 499 (E.D. Pa. 1972). "
115,11," Connell Co. v. Plumbers & Steamfitters, supra; Meat Cutters v. Jewel Tea, 381 U.S. 676, 14 L. Ed. 2d 640, 85 S. Ct. 1596 
(1965); Mine Workers v. Pennington, 381 U.S. 657, 14 L. Ed. 2d 626, 85 S. Ct. 1585 (1965); Allen Bradley Co. v. Local 3, IBEW, 
325 U.S. 797, 65 S. Ct. 1533, 89 L. Ed. 1939 (1945). The facts and holdings in these cases have been set forth at length 
elsewhere and need not be reiterated here.  See e.g., Bodine Produce, Inc. v. United Farm Workers Organizing Comm., 494 
F.2d 541, 544-56 (9th Cir. 1974); Robertson v. National Basketball Ass'n., 389 F. Supp. 867, 884-89 (S.D. N.Y. 1975). For a 
thorough analysis of these cases and the labor exemption in general, see Siegel, Connolly & Walker, The Antitrust Exemption 
for Labor-Magna Carta or Carte Blanche?, 13 Duquesne L.Rev. 411 (1975); Meltzer, Labor Unions, Collective Bargaining, and 
the Antitrust Laws, 32 U. Chi. L. Rev. 659 (1965); Comment, Labor's Antitrust Exemption After Pennington and Jewel Tea, 66 
Colum. L. Rev. 742 (1966)."
115,12," A similar observation was made by Justice Marshall in his dissenting opinion in Flood v. Kuhn, 407 U.S. 258, 288, 32 L. Ed. 2d 
728, 92 S. Ct. 2099 (1972).In reference to a contention asserted by major league baseball club owners that baseball's reserve 
system was incorporated into a collective bargaining agreement and was therefore immune from antitrust scrutiny, Justice 
Marshall stated at 294: This Court has faced the interrelationship between the antitrust laws and the labor laws before.  The decisions make 
several things clear.  First, ""benefits to organized labor cannot be utilized as a cat's-paw to pull employer's chestnuts out of 
the antitrust fires."" United States v. Women's Sportswear Manufacturers Assn., 336 U.S. 460, 464 [93 L. Ed. 805, 69 S. Ct. 
714] (1949). See also Allen Bradley Co. v. Local Union No. 3, 325 U.S. 797 [89 L. Ed. 1939, 65 S. Ct. 1533] (1945). 
Second, the very nature of a collective-bargaining agreement mandates that the parties be able to ""restrain"" trade to a 
greater degree than management could do unilaterally. United States v. Hutcheson, 312 U.S. 219 [85 L. Ed. 788, 61 S. Ct. 
463] (1941); United Mine Workers v. Pennington, 381 U.S. 657 [14 L. Ed. 2d 626, 85 S. Ct. 1585] (1965); Amalgamated 
Meat Cutters v. Jewel Tea, 381 U.S. 676 [14 L. Ed. 2d 640, 85 S. Ct. 1596] (1965); cf., Teamsters Union v. Oliver, 358 U.S. 
283 [3 L. Ed. 2d 312, 79 S. Ct. 297] (1959). Finally, it is clear that some cases can be resolved only by examining the 
purposes and the competing interests of the labor and antitrust statutes and by striking a balance. It is apparent that none of the prior cases is precisely in point.  They involve union-management agreements that work to 
the detriment of management's competitors.  In this case, petitioner urges that the reserve system works to the detriment of 
labor."
115,13," In Connell, the Court observed: Here Local 100, by agreement with several contractors, made nonunion subcontractors ineligible to compete for a portion of 
the available work.  This kind of direct restraint on the business market has substantial anticompetitive effects, both actual 
and potential, that would not follow naturally from the elimination of competition over wages and working conditions.  It "
116,," contravenes antitrust policies to a degree not justified by congressional labor policy, and therefore cannot claim a 
nonstatutory exemption from the antitrust laws. There can be no argument in this case, whatever its force in other contexts, that a restraint of this magnitude might be 
entitled to an antitrust exemption if it were included in a lawful collective-bargaining agreement. Cf.  Mine Workers v. 
Pennington, 381 U.S. at 664-665; Jewel Tea, 381 U.S. at 689-690 (opinion of White, J.); id., at 709-713, 732-733 (opinion 
of Goldberg, J.)."
116,421, U.S. at 625-26 (emphasis added).
116,14," In a concurring and dissenting opinion in Jewel Tea and Pennington, 381 U.S. at 697, Justice Goldberg, joined by Justices 
Harlan and Stewart, suggested that all collective bargaining activity on mandatory subjects of bargaining be deemed exempt 
from the coverage of the antitrust laws. That test, however, has never been adopted by a majority of the Supreme Court.  
Rather, a majority of the Court seems to favor an accommodation less heavily weighted in favor of labor policy."
116,15," As stated in Jewel Tea, supra: Thus the issue in this case is whether the . . . restriction . . . is so intimately related to wages, hours and working conditions 
that the unions' successful attempt to obtain that provision through bona fide, arm's-length bargaining in pursuit of their own 
labor union policies, and not at the behest of or in combination with nonlabor groups, falls within the protection of the 
national labor policy and is therefore exempt from the Sherman Act. "
116,381, U.S. at 689-90.
116,16," At trial, appellants contended that this issue should be decided in the first instance by the NLRB under the doctrine of primary 
jurisdiction.  We find no merit to this claim for the reasons relied on by Justice White in rejecting a similar contention in Meat 
Cutters v. Jewel Tea, supra, 381 U.S. at 684-88. "
