Page,Label,Text
25,8," Opinion on remand in Texaco-Goodrich, FTC Docket 6485, Jan. 14, 1966."
25,9," In remanding the case to the examiner, the Commission said: ""The determination of whether Texaco's exercise of such economic power in favor of Firestone and Goodyear under the oil 
company's sales commission contracts with these rubber companies constitutes an unfair method of competition depends, 
therefore, upon the competitive effects of these sales commission contracts; not upon whether Texaco has exercised its 
power to implement such contracts through the use of overt coercive tactics, or by more subtle, but equally effective, 
means. . . .  Whether the sales commission agreements between Firestone and Texaco and Goodrich and Texaco are 
unlawful must depend, therefore, upon the characteristics and the competitive effects of these sales commission 
agreements.  For reasons set forth hereinafter, we conclude that this case must be remanded in order that market data may 
be introduced to show the competitive effects of Texaco's sales commission agreements with Goodrich and Firestone upon 
competing suppliers of tires, batteries and accessories at the manufacturing, wholesale and retail levels.""  58 F.T.C. 1176."
25,10," Texaco-Goodrich also involved the question whether the Chairman of the Commission was disqualified from participating in 
the decision because he had indicated in a speech made while the case was pending that he had prejudged it.  The Court 
dismissed the case because the Commission's orders were not supported by the record and because of the undue protraction of 
the administrative process."
25,11, And without the participation of the Chairman of the Commission. 
26,12," The Supreme Court excepts from its ruling oil companies able to show that they are ""not possessed of economic power over 
their dealers"".   381 U.S. at 377-78. The nature and extent of this exception is of course beyond the scope of this opinion."
26,13," ""It is generally agreed that tying arrangements are illegal per se.  While examination of a particular tying arrangement is not 
limited to the characterization of the practice, as has traditionally been the case with price fixing and group boycotts, judicial 
inquiry is nevertheless confined to the determination of a single fact: the amount of commerce affected in the tied product."" 
Pearson, Tying Arrangements and Antitrust Policy,  60 N.W.L. Rev. 626 (1965)."
26,14, See footnote 9. 
27,15," The complaint did not allege, in terms, a tying arrangement or a per se violation.  Counsel for Shell asserts in his brief in this 
Court that during the trial neither theory was mentioned.  The briefs filed with the examiner and, on appeal, with the Commission, 
do not discuss tying or per se arguments. Mr. Justice Goldberg, in his dissent in Atlantic, said: ""In short, the Commission opinions in this and the related cases are bathed 
in confusion and leave unanswered a number of questions necessarily involved in the decision of these cases.  Are TBA sales-
commission plans only unfair methods of competition if the oil company has used coercive tactics on its dealers? If they are 
illegal without past or present evidence of coercion, are they illegal for oil companies which do not have the same relation with 
their dealers as Atlantic has with its dealers? Are they illegal for oil companies which do not have the same market position as 
Atlantic?  Has the Commission drawn a distinction between sales commission and purchase-resale TBA promotion plans, 
condemning the former but approving the latter? If it has, is there a rational basis, consistent with the policies of § 5, for such a 
distinction?  All of these questions appear to me to be inadequately answered by the Commission's opinion. . . . Moreover, if in 
these and the related cases the Commission is laying down the broad rule that all sales-commission TBA promotion 
arrangements in the oil industry are per se unfair methods of competition, such a rule has neither been clearly articulated nor 
supported with adequate economic analysis."""
27,16," One commentator has observed: ""[A distinction should be drawn between] restraints of trade, which constitute clear public 
injury, with mere restrictions on the freedom of the dealer to act as an independent businessman.  This is where the approach of 
the Seventh Circuit would seem to differ significantly from the approach of the Commission.  The Commission accepted the fact 
that the oil companies enjoyed controlling economic power over their dealers but did not condemn its use as such; it condemned 
only the abuse of this power.  Only when it resulted in anti-competitive effects did the Commission step in.  By applying the tying 
arrangement analogy, the Seventh Circuit effectuated an important shift in emphasis from preventing anti-competitive effects 
toward protecting the dealers."" Note,  63 Mich. L. Rev. 713, 719 (1965)."
27,17," HN2[
] A tying arrangement is ""an agreement by a party to sell one product but only on the condition that the buyer also 
purchases a different (or tied) product.""  Northern Pac. Ry. v. United States, 1958, 356 U.S. 1, 5, 78 S. Ct. 514, 2 L. Ed. 2d 545. 
TBA sold to dealers is tied to gasoline and oil or to the leasing of service stations, or to both.  Goodyear's TBA sales, therefore, 
do not result from competition in the open market, but from Goodyear's purchasing a captive market.  The lack of an express tie 
is unimportant; a tying arrangement may be found in a course of dealing between the parties.   McElhenney Co. v. Western Auto 
Supply Co., 4 Cir. 1959, 269 F.2d 332. The Court has treated tying arrangements generally as per se violations of antitrust law 
because they necessarily restrict a buyer's freedom of choice between competing products in the market for tied products.  See  
United States v. Loew's Inc., 1962, 371 U.S. 38, 83 S. Ct. 97, 9 L. Ed. 2d 11;  International Salt Co. v. United States, 1947, 332 
U.S. 392, 68 S. Ct. 12, 92 L. Ed. 20. "
28,18, In its brief the Commission uses this breakdown to show that the Court applied tying principles. 
29,19," "" . . . HN3[
] The words 'unfair practices' and 'unfair methods of competition' are not limited to precise practices that can 
readily be catalogued.  They take their meaning from the facts of each case and the impact of particular practices on competition 
and monopoly.""  Pan American World Airways v. United States, 1963, 371 U.S. 296, 307, 83 S. Ct. 476 9 L. Ed. 2d 325. See 
also  Federal Trade Commission v. Motion Picture Advertising Service Co., Inc., 1953, 344 U.S. 392, 73 S. Ct. 361, 97 L. Ed. 
426;  Federal Trade Commission v. Cement Institute, 1948, 333 U.S. 683, 68 S. Ct. 793, 92 L. Ed. 1010;  Fashion Originators' 
Guild of America v. Federal Trade Commission, 1941, 312 U.S. 457, 61 S. Ct. 703, 85 L. Ed. 949;  Federal Trade Commission v. 
Beech-Nut Packing Co., 1922, 257 U.S. 441, 42 S. Ct. 150, 66 L. Ed. 307. See also Oppenheim, Guides to Harmonizing Section 
5 of the Federal Trade Commission Act With the Sherman and Clayton Acts,  59 Mich. L. Rev. 821 (1961)."
29,20," ""The cases also show that generally a restraint of trade in the past has been declared to be per se unlawful only after a 
cumulative series of rulings -- adverse to the practice -- had given the courts a solid basis for arriving at per se condemnation.  
For example, tying arrangements had so frequently been found unreasonably to restrain trade that the courts finally declared 
that they hardly serve any purpose beyond the suppression of competition."" Van Cise, The Future of Per Se in Antitrust Law,  
50 Va. L. Rev. 1165, 1172 (1964). In  White Motor Co. v. United States, 372 U.S. 253, 261, 83 S. Ct. 696, 9 L. Ed. 2d 738, the 
Supreme Court reversed a district court which had developed a per se rule of antitrust liability without regard to the economics of 
the situation: ""This is the first case involving a territorial restriction in a vertical arrangement; and we know too little of the actual 
impact of both that restriction and the one respecting customers to reach a conclusion on the bare bones of the documentary 
evidence before us."" "
30,21," The statistical picture is muddy.  The Commission estimates that in 1955 about 34,795,000,000 gallons of gasoline were sold 
at retail in the United States.  This figure is based on the total sales of gasoline (46,394,000,000 gallons) published by the Ethyl 
Corporation and the assumption that 75 per cent of the gasoline sold in the United States is sold at retail. In 1954 Shell sold 
1,890,491,000 gallons of gasoline to service stations (about 5 per cent of the 1955 total) and it sold an additional 1,039,344,000 
gallons to jobbers. There is no indication of how much of the gasoline sold to jobbers ultimately is sold at retail. (The 
Commission, in its opinion, seemed to indicate that all of this gasoline would be sold at retail. It also picked up the figure as 1.4 
billion gallons instead of the proper 1.04 billion gallons. Nevertheless, the Commission finally found that Shell sold about 5 per 
cent of the national market, a figure that indicates the Commission's view that only the gasoline sold directly to retailers was 
considered relevant.) In addition to the gasoline sold to retailers and to jobbers, Shell sold 5,486,000 gallons of gasoline at 
stations Shell owned and operated.  In light of the lack of certainty behind the statistical analysis, it is improper to be more 
specific than to say that in the years of 1954 and 1955 Shell supplied in excess of 5 per cent of the gasoline sold at retail in the 
United States."
30,22," Four different types of service station operators acquire their gasoline directly from Shell.  (1) At one extreme are the 
commission stations, designated as ""C"" stations.  These stations are owned by Shell and operated by managers who sell 
gasoline and petroleum products as commission agents.  They are independent businessmen as to TBA and other products, 
except that they are restricted to selling ""such merchandise as Shell may approve"".  (2) Next, there are lessees, ""L"" dealers, who 
rent their stations, including the pumps and tanks, from Shell.  Ostensibly, ""L"" dealers are independent of their supplier-landlord.  
The leases are usually for one year and are automatically renewed; no cause is necessary for refusal to renew a lease at the 
end of its term. (3) ""DL"" stations are similar to the ""L"" stations. DL operators own their own stations, but lease them to Shell.  
Shell, in turn, leases these stations back to their owners for the same period of time and at the same rental.  This procedure is 
used for the purpose of providing collateral -- the Shell lease -- upon which the operator can borrow money to finance the 
construction or improvement of his station. In some cases Shell does this financing itself.  The leases are for varying lengths of 
time and are automatically renewed from year to year after the initial period.  (4) Finally, there are the other dealers, ""OD"" 
dealers, who either own their own stations outright or lease them from some third party.  OD dealers purchase gasoline from 
Shell through yearly contracts (dealer sales agreements) terminable by Shell.  Many OD stations are not gasoline stations as 
such, but are restaurants, garages, parking lots, or other businesses that incidentally have gasoline pumps.  The TBA sales 
potential from an ""OD"" station is usually smaller than it is from other Shell outlets. In addition to selling through service stations, 
Shell sells through jobbers. In 1955 Shell's direct outlets and their relative importance as purchasers of gasoline were as follows: ""C"" ""L"" "
31,," ""DL"" ""OD"" Total Number of stations"
31,999, 
31,3910, 
31,1922, 
31,3231, 
31,10," ,062 Percentage of the total for direct dealers"
31,9, .9
31,38, .8
31,19, .1
31,32, .2
31,100, .0 Percentage of gasoline sold to direct dealers (1.9 bil- lion gallons)
31,14, .7
31,46, .7
31,20, .2
31,18, .4
31,100," .00 The picture of Shell's distributive system is completed by adding sales to 847 jobbers who supply, among others, about 13,000 
retail gasoline stations, and the sales made by Shell in its few wholly owned and operated retail outlets. In 1955 Shell's sales to 
jobbers amounted to around 1.04 billion gallons; direct retail sales amounted to around 5 million gallons. "
32,23," The relatively heavy cost of constructing a modern service station accounts in part for the dealers' (retailers) high degree of 
financial dependence on major oil companies.  In 1957 the average total cost of construction of a Shell station, including land 
costs, was $92,000.  When an untrained man is accepted by Shell as a dealer, the usual procedure is to start him off as a 
commission agent.  The C operators usually have no investment in the service station itself; they are responsible for furnishing 
any inventory of TBA.  This, together with tools and equipment, means an investment of about from $3,000 to $7,000.  C 
operators are completely dependent upon remaining in the good graces of their Shell employers; for any reason at all, Shell may 
change or remove a C dealer upon only twelve hours notice.  After a C dealer is initiated into his operation, Shell often converts 
the station into an L station, thereby giving its operator a good deal more freedom and security along with considerably more 
financial responsibility.  Personal investments in L and DL stations (exclusive of land) are usually between $5,000 and $15,000 
on which $2,000 and $4,000 represents TBA inventory."
32,24," Shell promotes Firestone and Goodyear TBA in a number of ways.  (1) Shell informs these companies when new service 
stations will be opened and new dealers initiated, enabling the nominee rubber company to start soliciting the new business far 
in advance of its other competitors.  (2) Shell operates dealer training schools and dealer clinics and holds sales meetings where 
Firestone and Goodyear TBA products are strongly recommended and are invariably used in demonstrations.  (3) Because of 
the tremendous variety of automotive replacement parts, service station dealers, particularly newcomers, need expert advice on 
inventory.  Firestone and Goodyear prepare elaborate inventory guides geared to their TBA. Shell distributes these guides to its 
dealers carrying Firestone or Goodyear TBA.  (4) Shell dealers are authorized to sell TBA to motorists on Shell credit cards on 
ordinary credit terms or on a six month deferred payment credit plan; however, the dealers may sell all TBA, whether sponsored 
or not, on such credit.  (5) Shell representatives and the rubber company representatives participate in advertising and other 
promotional activities for the sale of TBA.  Some promotions are sponsored jointly; some are paid for by Shell alone.  The 
promotion may take the form of an advertising campaign or the distribution of Goodyear or Firestone signs, racks, or window 
decals to the Shell service stations. (6) The activity considered most valuable and relied upon to bring fast results is "" double- "
33,," teaming"" by salesmen from Shell and Firestone or Goodyear.  A Shell salesman supervises 15 or 20 stations. He is Shell's link 
with its dealers, handling negotiations for lease renewal, rental changes, or other adjustments.  The salesmen assist in adjusting 
complaints of Shell dealers against Firestone and Goodyear and gives merchandising advice to dealers. The Commission's brief 
characterizes the Shell salesman as the ""big brother"" of the dealer, although this characterization was used by only one witness 
and then, perhaps, not with an Orwellian connotation.  In any event, when a TBA representative finds difficulty in moving his line 
to a nominated dealer, he calls upon the Shell salesman to accompany him on his sales rounds.  Their joint solicitation makes 
clear to a dealer Shell's interest in TBA and, to no one's surprise, the team produces excellent results.  The Commission 
contends that the salesmen go beyond the proper limits of salesmanship and promotion by threatening that Shell will not renew 
leases or will increase the rents or turn down equipment loans or in other ways injure a balky dealer, if dealers do not carry and 
sell a sufficient quantity of Firestone (and Goodyear) TBA.  Shell and Firestone vigorously deny any coercion through threats or 
otherwise. "
34,25," Shell dealers understand they are required to purchase sponsored TBA; they believe failure to cooperate may result in 
franchise termination; Shell dealers generally purchase substantial quantities of sponsored TBA and correspondingly refuse to 
purchase TBA from nonsupported sources; the purchase of nonsponsored TBA is something ""tolerated"" by Shell in 
emergencies; Shell stations generally are identified ""Firestone"" or ""Goodyear""; Shell, Firestone and Goodyear understand that, 
under the system, Shell is the ""customer"" or ""account"" and that its stations will automatically follow; Firestone understands that 
its only competitor with Shell is Goodyear; Firestone and Goodyear do not compete for the TBA business of a Shell station once 
it is assigned to the other; Firestone signs contracts with virtually all of the Shell stations assigned to it which have TBA potential; 
and Goodyear has sold more TBA to Shell stations than has Firestone; intrabrand competitive injury results from the system's 
requirement that each Shell station may purchase only from its designated supply point."
34,26," Shell maintains that many stations are ""nominated"" to serve as supply points of both Goodyear and Firestone.  The 
Commission, however, found that less than ten per cent of the Shell stations with any TBA potential were nominated by both 
manufacturers. The Commission found also that usually stations are nominated before they are opened, and once one 
manufacturer secures the nomination the other company will not solicit the dealer's business.  Although Goodyear and Firestone 
are far and away the largest competitors in the replacement tire market, a market known for its keen competition, the record 
shows that any competitive activity between them is aimed only at influencing Shell to change a nomination."
34,27," In 1954 Shell sold 2,824,407,000 gallons of gasoline to its service stations and jobbers. During that same year, these outlets 
purchased $33,798,000 in sponsored TBA from Firestone and Goodyear.  By dividing the latter figure into the former, Shell 
derives $11.97 as a dollars per 1,000 gallons of gasoline figure for sponsored TBA in 1954. "
35,," Total sales of tires and tubes from service stations in 1954 were $290,620,000.  This volume was sold by 124,548 service 
stations. In that the Census Bureau listed some 182,000 service stations in 1954, it is indicated that about 57,500 service 
stations sold no tires and tubes in 1954.  Of those that did sell them, the average sales per station was $2,333 in 1954. In this same year service stations sold $355,202,000 in batteries and accessories. In this case 135,791 stations handled these 
items indicating that more than 46,000 did not.  For the stations which handled batteries and accessories, the average sales per 
station was $2,616. Shell adds the figure of $2,333 to $2,616, the sum of which is $4,949.  This is purported to be total TBA sales per station. That 
is, of course, a bastard figure in that its components come from arithmetic divisions which were made with different divisors.  
Even if it were possible to assume that all stations handling tires and tubes also handled batteries and accessories, this figure 
would still be a false one.  Nevertheless, Shell braves along and divides this figure into the figure representing the average 
gasoline gallonage per service station in 1954 (137,972 gallons).  This division brings it a purported national TBA sales per 
1,000 gallons of gasoline of $35.87.  By comparing $35.87 with $11.97, Shell is happily able to assert that Firestone and 
Goodyear supplied 1/3 of the Shell service station market. Two errors cast doubt on the Shell statistical analysis.  Even if we were to close our eyes to the manner in which the average 
total TBA sales were compiled, the fact remains that the national figures involved only service stations which carried TBA. There 
is no telling from the statistics offered how many of the stations carried tires alone, how many carried only batteries and 
accessories, and how many carried a full line of TBA.  The figure of $35.87 serves no useful purpose. If total sales of tires and tubes were added to total sales of batteries and accessories, the total for 1954 would be $645,822,000.  
Using Shell's figures for the total amount of gasoline sold by service stations in 1954 (25,176,029,000 gallons), we could divide 
the gallonage total into the TBA volume amount in order to get a nationwide dollar per 1,000 gallon figure, not taking into 
account the fact that some stations sold no TBA (irrelevant for this analysis unless it can be shown that Shell stations are more 
likely to handle TBA than non-Shell stations -- a fact which is certainly likely but never shown).  The resulting figure is $25.65. The figure would possibly be comparable to the $11.97 figure for sponsored TBA were it not for Shell's second basic error.  In 
establishing the sponsored figure, Shell used its total sales to service stations and jobbers. There is no question that much of the 
gasoline sold to jobbers is not ultimately sold at service stations but is sold to motor fleet owners, airlines, and other direct 
purchasers.  The $11.97 figure is therefore, too low for service stations, but there is no evidence in the massive record to 
indicate just how low it is. In summary, we can gain very little positive knowledge from Shell's laborious statistical analyses."
35,28," The Commission's method of computation involves the comparison of Shell's percentage share in the national gasoline market 
(sold through service stations) with the share of its sponsored TBA in the national TBA market (sold through service stations).  
The underlying assumption is that a service station will have TBA potential in relation to its gasoline sales and this assumption is 
accepted by all parties. The Commission offers 5 per cent as Shell's share in the national service station gasoline market.  See 
Footnote 12.  The major error is that it takes into account only the sales to direct dealers and ignores sales through jobbers. This 
glaring omission indicates that Shell's share in the market is in excess of 5 per cent although it is impossible to estimate to what 
extent. At the same time, the Commission offers 3.4 per cent as Shell's sponsored TBA share in the national service station TBA 
market.  Although there is some indication that some sponsored TBA is sold to non-service station outlets, the division of Shell's 
sponsored sales volume into the national service station TBA volume would appear to be a warranted statistical method were it 
not for the fact that the Commission chose to use figures from the year 1947. It thus attempts to compare a percentage from 
1947 with one from 1954; the TBA market saw such revolutionary changes during this period that it is impossible to determine 
the distortion which results from this comparison. "
37,29," Congress dealt with a somewhat similar situation in enacting a statute to protect automobile dealers from coercive practices of 
manufacturers. 15 U.S.C. §§ 1221- 1225.  See The Automobile Dealer Franchise Act: A ""New Departure"" in Federal Legislation,  
52 Nw. U.L. Rev. 253 (1957). "
44,1," The statute reads in relevant part: HN1[
] ""Every contract, combination in the form of trust or otherwise, or conspiracy, in restraint of trade or commerce among the several States, or with foreign nations, is declared to be illegal. . . ."" 26 Stat. 209, 15 
U. S. C. § 1 (1964 ed.)."
44,2," Named as co-conspirators but not as defendants are ""the officers, directors, and members of [the three associations], certain 
officers and employees of such members, certain officers and employees of General Motors, other Chevrolet dealers in the 
Southern California area, and others to the plaintiff unknown . . . ."""
44,3," Since the evidence does not consistently distinguish between ""discount houses"" and ""referral services,"" based either on the 
variety of goods offered to the public or on the nature of the arrangement between the establishment and the franchised dealer 
which supplied it with cars, we shall hereinafter use the term ""discounter"" to embrace all such establishments. "
45,4," One dealer, for example, paid its referral service one-third of the gross profit on each sale, up to $ 75, there being no fixed price 
at which the sale was to take place.  The same dealer earlier had paid a flat fee of $ 17.50 for every referral, whether or not the 
sale was consummated."
45,5," At least one discount house actually purchased its cars from cooperative dealers, then resold them to its customers. In this 
situation, which in the trade is referred to as ""bootlegging,"" the customer does not receive a new-car warranty. General Motors, 
while disapproving of the practice, does not assert that it violates the ""location clause."" In those arrangements against which 
General Motors and the associations did direct their efforts, title to the new car passed directly from dealer to retail customer, 
who thus obtained a new-car warranty and service agreement. There must also be distinguished the ubiquitous practice of using ""bird dogs"" -- informal sources who steer occasional 
customers toward a particular dealer, in return for relatively small fees -- often a bottle of liquor.  This practice is not only deemed 
by General Motors not to violate the ""location clause,"" but has the corporation's endorsement as a desirable sales device."
45,6," As the District Court found, 70% of the local Chevrolet dealers were located within five miles of one or more of the 23 discount 
house or referral outlets."
45,7," There is evidence in the record that discount sales undercut the prices at which franchised dealers were able to, or chose to, 
compete.  Two purchasers of Chevrolets, one on referral and the other in a discount house ""sale,"" testified that they had 
""shopped"" other dealers but found the discount and referral prices lower.  Dealers and their salesmen complained to General 
Motors about sales lost through inability to meet the discounters' price.  Moreover, the discounters advertised and actually 
provided auto loans at interest rates substantially lower than those offered by G. M. A. C., General Motors' financing subsidiary. There is also evidence that it was not just price itself which induced customers to purchase Chevrolets through the discounters. 
One customer testified that he preferred the discount house because he thereby avoided the haggling over price which seems 
an inevitable facet of purchasing a car in the orthodox way.  Others apparently assumed, without bothering to confirm by 
comparison shopping, that ""discount"" stores would offer lower prices.  This assumption was fed by discount house advertising 
which promised ""the lowest price anywhere"" and ""savings of hundreds of dollars."" "
46,8," Dealer Biggs put the same sentiments into a letter to both Keown and Chevrolet's zone manager O'Connor, written on 
November 5, 1960.  The day before, in O'Connor's presence, Keown had challenged Biggs to justify his dealings with the 
discounters. Biggs wrote: ""We would be most reluctant to discard an account as good as this one without rather concrete 
assurance that it would not immediately be picked up by another Chevrolet dealer."" Two weeks later, O'Connor forwarded Biggs' 
letter to General Motors officials in Detroit."
46,9," In Keown's words, ""We were seeking the assistance of the higher echelon officials of Chevrolet and General Motors in bringing 
about an end to the discount house sale of Chevrolets."""
46,10," O'Connor's report, dated November 22, recounted that ""zone management"" had talked with the offending dealers ""in an 
attempt to have them desist,"" and that ""our Dealer Associations have formed a committee to call on the supplying dealers and 
have asked them and have attempted to persuade them to discontinue this practice."" Supported by a copy of dealer Biggs' letter, 
see n. 8, supra, O'Connor predicted that ""many dealers will cease this type of business if they had any assurance that the 
account would not be picked up by some other dealer, immediately upon relinquishment."""
46,11," Roche wrote to those dealers who had complained directly to John Gordon, then president of General Motors.  On December 
29, 1960, a virtually identical letter went out to all General Motors dealers throughout the Nation, under the signature of the 
general sales managers for the respective divisions."
46,12," One dealer testified that he abruptly terminated arrangements long maintained with two discount houses, despite the fact that 
one of these connections owed him $ 20,000 and the other $ 28,000.  In the preceding four weeks the latter had reduced its 
indebtedness by $ 52,000 and could reasonably have been expected to erase it completely within a few weeks.  The dealer 
anticipated that upon cancellation of the accounts these debts would become uncollectible.  His fears were justified.  The 
accounts were terminated.  The debts remained unpaid. "
47,13," According to Francis Bruder, a dealer who had been doing business with the discounters since 1957, ""Cash told me that he 
felt certain that the other dealers would discontinue dealing with discount houses and referral services as well.  I left this meeting 
with the impression that every dealer who had been doing business with a discount house or referral service would soon quit."" This was precisely the impression General Motors had intended to implant.  As was explained in an inter-office memorandum to 
the general sales manager of General Motors' Chevrolet Division, ""[All dealers were talked to] in order that every dealer with 
whom the subject was discussed would know that a similar discussion was being held with all other dealers so that, if certain 
dealers should elect to discontinue their cooperation with a discount house, we might be able to discourage some other dealer 
who might be solicited from starting the practice."""
47,14," The District Court characterized this December 15 meeting as the first between representatives of the three associations, 
pertaining to the problem of discount house and referral sales.  However, as we have previously noted, n. 10, supra, O'Connor 
reported to General Motors three weeks earlier, on November 22, that the three associations had formed a committee which 
already had called upon nonconforming dealers. The record does not enable us to resolve this factual conflict, nor is its 
resolution important.  On either version, the appellee associations entered into an explicit agreement to act together to eliminate 
the new mode of intrabrand competition. "
48,15," The Government's complaint contains no reference to the ""location clause,"" and the Government concedes that its case was 
tried on a conspiracy theory, the defendants injecting the contractual issue by way of defense.  Trial counsel for the Government 
did advert to the clause in the District Court, but it does not appear that he challenged its validity, as construed, in the same 
sense that the Government does here.  See Trial Transcript, pp. 9, 17-18.  In light of our disposition of the case, we have no 
occasion to consider whether the Government's argument directed to the clause, as construed, is properly before us. "
