Page,Label,Text
44,22," Intel also makes the argument that Class Plaintiffs' impact opinions depend on the false premise that Class Plaintiffs will prove 
exclusionary acts that substantially predate the class period. See Motion to Exclude (D.I. 1254) at 6. The Special Master does 
not consider the embedded overcharge issue in connection with Intel's Motion to Exclude. However, the Special Master notes 
that Dr. Leffler testified in August, 2008 that an alleged Intel overcharge would need to be ""imbedded"" two years prior to the start 
of the class period. See Leffler Dep. Tr. 1 (D.I. 2270, Exh. 1) at 105:3-21. On July 23, 2009, in his Reply Declaration, Dr. Leffler 
states that ""four to eight months, is required between any illegal acts that began or continued at some point and the beginning of 
the class period to assure that the impact of the monopolization  [*62] has flowed through to PC prices."" (D.I. 2020) at ¶ 47. Dr. 
Leffler assumed, as part of his analysis, that the alleged Intel overcharge was imbedded. See Leffler Dep. Tr. I (D.I. 2270, Exh. I) 
at 105:5-8. The Special Master questions the reliability of this assumption where Dr. Leffler significantly changes his assumption 
without any articulated reason, and did not provide any empirical reasons for making this assumption in the first place."
44,23," See Declaration of Dr. Keith Leffler dated July 23, 2009 (""Leffler Decl. II"") (D.I. 2020) at Table 7 and 7A-C."
44,24," The Special Master notes that Dr. Leffler also used averages to calculate prices that Dell charged on those two days during 
2006, creating the same problem of averaging with respect to price data caused by an averaging of cost data. See Kaplan Decl. 
II (D.I. 2273, Exh. 47). "
45,25," The retailer regressions include regressions for Costco, CompUSA, CDW and PCMall. Dr. Leffler also testified that he did not 
take into account rebates to the ultimate purchaser in his regression analysis because he asserts rebates would exist to the 
same extent in the real world as in the ""but for"" world. See Leffler Dep. Tr. I (D.I. 2270, Exh. I) at 393:15-394:15. The Special 
Master concludes that Dr. Leffler's explanation is insufficient because he fails to account for real world facts that create 
individualized issues among proposed class members, i.e. that some purchasers may have paid hundreds of dollars less than 
others because they took advantage of a rebates. Dr. Leffler testified that studies report that under  [*66] fifty percent of people 
redeem such rebates. Id. at 395:11-16. Indeed Dr. Leffler makes the point that some indirect purchasers take advantage of 
rebates, other do not - real world facts that cannot be ignored. "
46,26," See also Deposition Transcript of Daniel Allen (""Allen Dep. Tr."") (D.I. 2018, Tab 202) at 353:9-22, 618:10-619:12 (Dell could 
use meet competition funds as they chose to, and even though Intel felt too many dollars were going to bottom line, rather than 
to the cost of goods sold (COGS), Dell chose to apply the funds as they chose); Deposition Transcript of Duane Zitner (D.I. 
2270, Exh. 14) at 164:21-165:5 (HP witness explained that credits in 2002 agreement were ""dollar payments to HP on a quarter 
that we could use to offset the cost of the processors that we were buying""); AMD's 30(b)(6) Dep. Written Responses, Topic 12 
(D.I. 2270, Exh. 8) (""We know enough anecdotal information to know there  [*71] is no consistent pattern. Some OEMs account 
for anticipated rebates at the product line level and take them into account for pricing, some at the corporate P&L level and do 
not take them into account for pricing, and they vary in making the choices and make different choices at different times for 
reasons known to them and not us.""). "
47,27," Dr. Leffler testified that OEMS had ""some discretion to use loyalty or lump sum payments to lower microprocessor prices."" See 
Class Cert. Hrng. Tr. (D.I. 2439) at 448:14-19. "
48,28," ""In February 2006, IBM paid a price of $119.29 for 209 units. This may have been another special competitive situation."" See 
Leffler Decl. I (D.I. 920) at n.90 (emphasis added)."
48,29," While the Special Master understands that ""an art"" may refer to a method that is based in science, nonetheless the method 
has to be more than just a thin-air assertion."
48,30," Intel argues that Dr. Leffler's methodology contradicts Class Plaintiffs' theory of a contestable/non-contestable market. See 
Motion to Exclude (D.I. 1254) at 13. The Special Master does not consider this argument in deciding Intel's Motion to Exclude, 
except to note that Dr. Leffler's precise definition of a non-contestable portion of the market (one that ""is more difficult for an 
entrant to break in[to]"") differs from Class Plaintiffs' definition of a non-contestable market. See Leffler Dep. Tr. I (D.I. 2270, Exh. 
1) at 146:3-4. "
49,31," Class Plaintiffs simply state that there is ""no need for Prof. Leffler to exclude such foreign conduct from his analysis."" See 
Motion  [*81] to Exclude Opposition (D.I. 2016) at 22."
49,32,"  A. Intel Database: Intel Lump Sum = Intel Total Payments - Intel Price Discounts B. OEM Allocations Not In Intel Database i. Dell Database: Dell Price Discounts ii. Others: Estimate Percent Missing (% Missing) from comparison of Dell Database to Intel Database % Missing = (Dell Price Discount - Intel Dell Price Discount) / Intel Dell Price Discount C. Total Loyalty Payments = Intel Lump Sum - (Dell Price Discount -  [*82] Intel Dell Price Discount) - (I + %M) * Others 
Price Discount (D.I. 2456, Class Hearing- Leffler Exh. 59). "
50,33," Intel objected to ""Issue I"" listed on Class Hearing - Leffler Exhibit 58, objected in part to ""Issue 2"", and did not object to ""Issue 
3"" on Exhibit 58. See Class Cert. Hrng. Tr. (D.I. 2439) at 703:13-18. The Special Master permitted Dr. Leffler to testify regarding 
Class Hearing — Leffler Exhibits 58-61, for Intel to make a record regarding these demonstrative exhibits, and to treat Intel's 
objection as a motion to strike after Dr. Leffler's testimony. Id. at 704:12-24. After a brief recess, Class Plaintiffs withdrew 
Exhibits 59 and 60, offering slides 59A and 60A, and Intel cross-examined Dr. Leffler on original exhibits 59 and 60. Id. at 707: 9-
24."
50,34, The qualifications of Dr. Leffler weigh in Class Plaintiffs'  [*85] favor and are not challenged by Intel. 
55,35," Class Plaintiffs rely on Kohen v. Pac. Invest. Mgmt., 571 F.3d 672, 2009 U.S. App. LEXIS 14943, at *12 (7th Cir. 2009) for the 
proposition that the class will often include individuals who have not been injured by the defendant's conduct. See Class Cert. 
Reply (D.I. 2017) at 17. At the same time, the Kohen court recognized that ""if the definition is so broad that it sweeps within it 
persons who could not have been injured by the defendant's conduct, it is too broad"" and ""a class should not be certified if it is 
apparent that it contains a great many persons who have suffered no injury at the hands of the defendant"", which is precisely the 
case here. Class Plaintiffs' reliance on Kohen is, in the Special Master's view, therefore misplaced. Similarly, the Special Master 
concludes that Class Plaintiffs' reliance on GPU II, 253 F.R.D. at 503 (internal citations omitted) is also misplaced. The GPU II 
 [*101] Court noted that ""courts have allowed indirect-purchaser plaintiffs to proceed as a class where they are unable to 
establish injury as to a few class members but can show 'widespread injury to the class'"", but plaintiffs ""must first demonstrate 
that there is way to prove injury to direct purchasers on a common formulaic basis"" before demonstrating widespread injury. 
Class Plaintiffs have not made such a showing. "
56,36," ""Economically a 'discount' is a price reduction if the cost to an OEM of additional (marginal) microprocessors is lower because 
of the discount. A payment, the amount of which does not vary with marginal purchases, is not a price reduction."" See Leffler 
Decl. II (D.I. 2020) at ¶ 7, n. 12. "
57,37," The Special Master notes that Class Plaintiffs seem to use the terms loyalty payments, bribes, and rebates interchangeably. 
According to Class Plaintiffs, ""Intel's loyalty payments lowered the overall cost to the OEM recipients of doing business with 
Intel."" Class Certification Reply Brief (D.I. 2017) at 25."
57,38," Notwithstanding Class Plaintiffs' assertion that Intel misunderstood Class Plaintiffs' theory, it may be helpful to understand that 
the Special Master shared Intel's view of Class Plaintiffs' stated theory - namely that ""all of Intel's rebate schemes are 
discriminatory and market-foreclosing."" See FACC (D.I. 108) at ¶ 171 (emphasis added). "
59,39," Attached as Appendix ""B"" hereto is a list of instances wherein Class Plaintiffs themselves assert that ""some"", not ""all"", of Intel's 
monetary concessions led to higher microprocessor prices. "
60,40," The document notes that this money is an offset to COGS, ""cost of goods sold"" and is therefore a discount. See Shah Decl. 
(D.I. 2322, Exh. 16) at DELL-0019-0005595. "
63,41," Even AMD observed in principle that individual analysis is necessary to determine how much of Intel's monetary concessions 
were passed on to indirect purchasers because OEMs had discretion with respect to how to use these funds: We know enough anecdotal information to know that there is no consistent pattern. Some OEMs account for anticipated 
rebates at the product line level and take them into account for pricing, some at the corporate P&L level and do not take 
them into account for pricing, and they vary in making the choices and make different choices at different times for reasons 
known to them and not us. See Beach Decl. (D.I. 2270, Exh. 8) (AMD 30(b)(6) Written Responses, Topic 12). "
65,42," See Class Certification Hrng. Tr. (D.I. 2439) at 345:19-23 (Dr. Leffler testified that: ""I looked at all the desktop processors, I 
compared their pricing in the first quarter of 2006, and then 1 looked at their pricing ... both in the third quarter and in the second 
half of 2006.""). "
67,43," Dr. Leffler testified at his deposition and at the Class Certification Hearing that the ""Celeron"" processor was a so-called legacy 
product, a product at ""the end of its life"", an ""old processor"" that had ""very few sales"" and thus an increase in price in the 
second-half of 2006 for these processors was not something he ""paid attention to"". See Leffler Dep. Tr. II (D.I. 2270, Exh. 2) at 
694:5-16; Class Cert. Hrng. Tr. (D.I. 2439) at  [*138] 349:19-353:20 (stating that legacy chips are sold in ""very small quantities"" 
but ""there's no competition . . . with respect to a chip that old"", and pricing plays ""little role in any sales""; Pentium 3 chips were 
legacy chips). According to Dr. Leffler, the price of legacy products are a ""function of its past price not its current price"" and he 
""included it to be conservative"". See Leffler Dep. Tr. II (D.I. 2270, Exh. 2) at 694:24-695:7. "
70,44," Intel  [*149] cites to the expert report of Dr. Thomas Z. Lys, Ph.D. (""Dr. Lys""), AMD's expert, but Dr. Lys considered a different 
issue - how long it would take AMD to become ""an effective competitor to Intel"" if ""a but for world that is free of all of Intel's 
exclusionary conduct begins in Q3 2001."" See Beach. Decl. (D.I. 2270) at Exh. 27 at ¶ 27. The Special Master concludes that 
Dr. Lys' analysis is different than Dr. Leffler's analysis that it would take four to eight months to two years for an alleged Intel 
overcharge to affect an indirect purchaser. See also Leffler Dep. Tr. 1 (D.I. 2270, Exh. 1) at 121:9-18. "
71,45," Dr. Leffler denied the existence of a ""non-contestable"" portion of the market in the literal sense. See Leffler Dep. Tr. I (D.I. 
2270), Exh. 1 at 143:21-144:13 (""they don't literally mean its non-contested. They just mean its harder, that's all""). The Special 
Master notes that this yet another example of a divergence in views between Class Plaintiffs and their expert. "
73,46," See Appendix ""C"" hereto."
73,47," See Appendix ""D"", Parts 1 and 2, hereto."
73,48," On July 16, 2010, Intel submitted Sullivan v. DB Investments, Inc., 613 F.3d 134, 153-154 (2010) (holding, in the context of a 
nationwide settlement class, that district court abuses its discretion when it certifies a nationwide class of litigants whose claims 
implicate the laws of multiple jurisdictions, despite the fact that only some of those jurisdictions recognize the claims for which 
recovery is sought). (D.I. 2468). The Special Master concludes that Sullivan is not applicable because that case concerned a 
nationwide class whose claims implicate the laws of multiple jurisdictions, 613 F.3d at 154. On the other hand, in the matter sub 
judice, Class Plaintiffs seek to certify a nationwide damages class applying California law. At the same time, Class Plaintiffs' 
reliance on Sullivan is misplaced. Unlike Sullivan, where the Court distinguished In re Warfarin Sodium Antitrust Litig., 391 F.3d 
at 528, a case where all members of the class shared a common state claim, the members of this proposed class do not share a 
state claim in common. See Sullivan, 613 F.3d 134, 152, n.15. Sullivan has no impact  [*160] on the Special Master's analysis of 
Class Plaintiffs' request for certification of a class for injunctive relief pursuant to Fed. R. Civ. P. 23(b)(2). "
76,49," Class Plaintiffs' reliance on the recent decision of the California Supreme Court in the case of Clayworth v. Pfizer, Inc., 49 Cal. 
4th 758, 783, 233 P.3d 1066, 111 Cal. Rptr. 3d 666 (Cal. 2010) for the proposition that the ""primary concern"" of California's 
antitrust laws ""is . . . the elimination of restraints of trade and impairments of the free markets"" perpetrated by businesses 
located in California directed inter alia at other California companies,  [*171] see generally 49 Cal. 4th at 783-784, in the Special 
Master's view lends nothing to this analysis. "
77,50," See Appendix ""C""."
77,51," See Appendix ""D"", Parts 1 and 2. "
79,52," Those 18 states are: Arizona, California, the District of Columbia, Iowa, Kansas, Maine, Michigan, Minnesota, Mississippi, 
Nebraska, Nevada, New Mexico, North Carolina, North Dakota, South Dakota, Tennessee, West Virginia and Wisconsin."
79,53," Those 17 states are: Arkansas, California, the District of Columbia, Florida, Idaho, Kansas, Maine, Massachusetts, Nebraska, 
Nevada, New Hampshire, New Mexico, New York, North Carolina,  [*180] Rhode Island, Vermont and West Virginia."
79,54," See Appendices ""C"" and ""D,"" Parts 1 and 2."
79,55," See Appendix ""C""."
79,56," See Appendix ""D"", Parts 1 and 2. "
84,*," Hon. William C. Griesbach, District Judge for the Eastern District of Wisconsin, is sitting by designation. "
93,1," The single-copy magazine industry refers to non-subscription magazine sales in which consumers purchase magazines at 
retailers, such as newsstands, bookstores, and mass merchandise retailers, as opposed to the subscription sale magazine 
industry in which magazines are shipped directly to consumers."
93,2," Defendants include: American Media, Inc. (""AMI""); Distribution Services, Inc. (""DSI""); Curtis Circulation Co. (""Curtis""); Kable 
Distribution Services, Inc. (""Kable""); Rodale, Inc. (""Rodale""); Hudson News Distributors LLC (""Hudson""); Bauer Publishing Co., L. 
(""Bauer""); Hachette Filipacchi Media U.S., Inc. (""Hachette""); Time, Inc. (""Time, Inc.""); Time /Warner Retail Sales & Marketing, Inc 
(""TWR""). Anderson had originally named The News Group, LP (""News Group"") as a defendant. On March 12, 2009, however, 
Anderson dismissed the action against News Group (Dkt. #3.)"
93,3," Source was the plaintiff in a related antitrust conspiracy action (the ""Source Action"") (1:09-cv-02227.) The Source Action has 
since settled."
93,4," Anderson originally brought a claim for defamation but has since withdrawn this claim (Pf. Mem. at 30, n 21.) "
95,5," See below, note 6."
95,6," The Complaint alleges that Defendant AMI participated in the boycott of Anderson, (Comp. ¶ 47),  [**13] but judicial 
proceedings establish the opposite. An Order of the Delaware Chancery Court determined that AMI continued to ship magazines 
to Anderson in February of 2009. See American Media, Inc. v. Anderson News, L.L.C., Index. No.: 4369-VCL. The doctrine of 
collateral estoppel allows the Court to take judicial notice of that Order since AMI and Anderson were parties to that dispute. See 
Jacobs v. Law Offices of Leonard N. Flamm, 2005 WL 1844642, at *3 (S.D.N.Y. 2005). As discussed below, based on the Order 
of the Delaware Chancery Court, the Court rejects Anderson's antitrust allegation as to AMI. "
96,7," This allegation names Defendant Hudson along with non-party News Group. In a letter to the Court dated June 9, 2010, 
however, Anderson withdrew this allegation as to Hudson. "
97,8," See above, note 6."
97,9," Rather, Anderson relies on several vague statements by executives of some of the Defendants' regarding collusion (Comp. ¶¶ 
49, 50, 52, 54, 56.) These statements are insufficient. See below the discussion of the sufficiency of the antitrust allegations as 
to the Defendants individually. Anderson also relies heavily on paragraph 55 of the Complaint, which alleges that ""throughout the 
 [**20] latter part of January and the early days of February"" (i.e., the entire duration of the alleged conspiracy) certain unnamed 
defendants held ""numerous meetings"" in unspecified places; that (at some indeterminate date) Curtis, TWR, News Group, and 
Hudson, met at Hudson's New Jersey offices; and that during these alleged meetings, Defendants discussed dividing the U.S. 
distribution territory into two regions, one controlled by Defendant Hudson and the other by non-party News Group. Like the 
vague statements of some of the Defendants' executives, these allegations are also insufficient to plausibly suggest a prior 
agreement among Defendants. All Star Carts v. BFI Canada Income Fund et. al., 596 F. Supp. 2d 630, 641 (E.D.N.Y. 2009) 
(holding allegations of conspiracy that are general in nature and allude to nothing more than participation by ""defendants"" in 
""meetings"" are subject to dismissal); In re Elevator Antitrust Litig., 502 F.3d 47, 50-51 (2d Cir. 2007) (affirming district court 
dismissal of conspiracy claim where plaintiffs set forth nothing more than general assertions of meetings to agree on anti-
competitive conduct). "
98,10," In addition to the allegations in the Complaint, the Court takes judicial notice of the contents of The New Single Copy 
Interview, in which Mr. Anderson describes the Surcharge as an unconditional, non-negotiable ultimatum. Context is key in 
evaluating the plausibility of Sherman antitrust claims, and The New Single Copy Interview, fleshes out the background to the 
alleged conspiracy. Mr. Anderson undeniably made the statements in The New Single Copy Interview; Anderson knew about 
and possessed the contents of The New Single Copy Interview; and the Complaint references The New Single Copy Interview 
and briefly paraphrases its contents (Comp. ¶ 42.). See Sira v. Morton, 380 F.3d 57, 67 (2d Cir. 2004) (holding that courts will 
incorporate a written instrument into a complaint when the complaint references it); Chambers v. Time Warner, Inc., 282 F.3d 
147, 153 (2d Cir. 2002) (holding that where a complaint relies heavily on a document, courts may consider the document's 
contents). The Court would have reached the same decision even absent knowledge of the contents of the The New Single 
Copy Interview; the Complaint contains enough background information  [**25] regarding the Surcharge to undermine the 
plausibility of Anderson's allegations. Indeed, the Complaint itself speaks of Anderson's ""decision to impose"" the Surcharge, 
which is entirely consistent with the substance of Mr. Anderson's comments in the The New Single Copy Interview (Comp. ¶ 41.) "
103,11," The Court applies New York law to Anderson's common law claims because Anderson concedes that there is no conflict 
between New York law (the law of the forum) and the law of the other jurisdictions whose law Anderson has invoked. See Alitalia 
Linee Aeree Italiane, S.P.A. v. Airline Tariff Publ'g Co., 580 F. Supp. 2d 285, 290 (S.D.N.Y. 2008)."
103,12," Anderson's pleadings obscure the nature of its tortious interference claim. The Court construes Anderson's claim as one for 
tortious interference with business relations. Anderson's claim also fails if Anderson is in fact pleading a claim for tortious 
interference with contract. Anderson alleges that the Defendants forced Anderson to breach its contracts with single-copy 
magazine retailers. HN11[
] Under New York law, however, to state a claim for tortious interference with contract, a plaintiff 
must allege the procurement of a third-party breach of contract. Cont'l. Fin. Co. v. Ledwith, 2009 U.S. Dist. LEXIS 52618, 2009 
WL 1748875, at *6 (S.D.N.Y. June 22, 2009). "
112,1," Additionally, Plaintiffs have filed an unopposed motion to substitute Plaintiff David Terry for Plaintiff David Watson [105], and an 
unopposed motion to substitute Plaintiff Jacaranda, Inc. for Plaintiff Thomas Whittelsey [125]. These motions will be granted. "
113,2," Because this matter is before the Court on motions to dismiss, the Court must accept the factual allegations of the complaint as 
true, Hunnings v. Texaco, Inc., 29 F.3d 1480,1484 (11th Cir. 1994)."
113,3," Plaintiffs currently consist of the following twelve purchasers of Defendants' services who paid a first-bag fee on flights: Brent 
Avery; David Terry; Michael Edelson; Martin Siegel; Jacaranda, Inc.; Patricia Freedman; Stephen  [**9] Powell; Henryk J. 
Jachimowicz; Laura Greenberg Gale; Carla Dahl; and Victoria Mertes. Further details regarding each Plaintiff (including on 
which flights they traveled), which are not relevant to the present motions to dismiss, are set forth in the consolidated amended 
complaint and in the subsequent motions to substitute that have been filed by Plaintiffs."
113,4," The first-bag fee—which is at the heart of this litigation—involves the $15 fee that Defendants (and many other airlines) now 
charge for the first bag that a passenger checks. "
114,5," AirTran's first quarter earnings call was originally scheduled to occur on April 24, 2008, one day after Delta's first quarter 
earnings call. However, AirTran rescheduled the call to occur at 9:00 a.m. on April 22, the day before Delta's earnings call. 
Seizing upon this fact, Plaintiffs argue that AirTran intentionally rescheduled the call so that it could initiate collusive 
communications with Delta and allow Delta an opportunity to respond  [**12] at its own earnings call. AirTran counters that the 
rescheduling of the call had nothing to do with Delta. AirTran states that it moved the call so that it could respond to investor 
inquiries regarding a $150 million securities filing that was set to occur at 5:05 a.m. on April 22. Ordinarily, such conflicting 
interpretations regarding these events would favor Plaintiffs because on a motion to dismiss, the Court must accept the facts as 
alleged by Plaintiffs. However, subsequent correspondence between the parties (attached as an exhibit to Defendants' reply briefs in support of their 
motions to dismiss) sheds more light on this issue. Specifically, Plaintiffs had originally argued in their opposition brief to the 
motions to dismiss that the securities filing took place at 5:05 p.m. on April 22, which, if true, would have rendered implausible 
AirTran's argument that it had rescheduled the call to answer inquiries regarding the securities filing (if the filing did not take 
place until 5:05 p.m., then AirTran would not been able to utilize a 9:00 a.m. earnings call to answer inquiries regarding the 
filing). Since the filing of Plaintiffs' opposition brief, Plaintiffs now concede that they  [**13] misread the time stamp on the securities 
press release form and that the securities filing did in fact occur at 5:05 a.m. on April 22, thereby supporting AirTran's 
explanation. Plaintiffs have not offered any new argument to rebut AirTran's plausible explanation for the rescheduling of the 
call. Nevertheless, even if AirTran's motivation in rescheduling the call had nothing to do with Delta, such a fact does not render 
implausible Plaintiffs' core allegation that AirTran also used the call as an opportunity to invite Delta to collude. "
118,6," The Eleventh Circuit has adopted as binding precedent the decisions of the former Fifth Circuit rendered prior to October 1, 
1981. Bonner v. City of Prichard, 661 F.2d 1206, 1209 (11th Cir. 1981) (en banc). "
119,7," Although Plaintiffs originally sought class-wide treatment for their claims under § 2 of the Sherman Act, it has come to the 
Court's attention that they are no longer seeking relief on a class-wide basis with respect to those claims. "
