Page,Label,Text
463,23," The identification of ""fair competition"" with ethical principles is expressed in the Principles of Medical Ethics of the American 
Medical Association and in the Constitution of the District Medical Society. Chapter III, Article VI of the Principles of Medical Ethics reads in part as follows: ""Conditions of Medical Practice.  Section 2.  It is unprofessional for a physician to dispose of his services under conditions that 
make it impossible to render adequate service to his patient or which interfere with reasonable competition among the 
physicians of a community.  * * * ""Contract Practice.  Section 3.  * * * Contract practice per se is not unethical.  However, certain features or conditions if present 
make a contract unethical, among which are: * * * 2.  When there is underbidding to secure the contract.  3.  When the 
compensation is inadequate to assure good medical service. 4.  When there is interference with reasonable competition in a 
community."" Chapter IX, Article III, Section 1 of the Constitution reads as follows: ""It is unprofessional for a physician to dispose of his 
services under conditions that make it impossible to render adequate service to his patient or which interfere with reasonable 
competition among the physicians of a community."" "
464,," These provisions were utilized for purposes of disciplinary action against members of the District Medical Society employed by 
Group Health. Thus, the expulsion of Dr. Scandiffio, a member of the Group Health staff, from the District Medical Society 
followed a finding of the Compensation, Contract and Industrial Medicine Committee that he was guilty of violating Sections 1 
and 2, Article III, and Section 5, Article IV, all of Chapter IX of the Constitution of the Society.  That this disciplinary action 
against members of the Society was intended to affect Group Health Association is shown by the letter of December 10, 1937, 
sent by the Chairman of the Compensation, Contract and Industrial Medicine Committee of the Society to its Executive 
Committee which reads as follows: ""On November 22nd, 1937, our committee addressed a communication to you advising you 
of our investigation concerning Drs. Allan E. Lee and M. Scandiffio, and recommended that they by expelled as members of the 
Society because of their violation of Section 1, Article III, Chapter 9, and Section 5, Article IV, Chapter 9, of the Constitution of 
the Medical Society of the District of Columbia.  Our committee is today in receipt of a letter from Dr. Allan E. Lee, advising us 
that he has resigned from the staff of Group Health Association.  Inasmuch as our recommendation respecting Dr. Lee was 
based upon the fact that he had entered into a contract with Group Health Association and that contract has now been 
terminated by him, we feel that no further action should be taken with respect to Dr. Lee.We therefore, respectfully request that 
the charges and recommendations against Dr. Lee, embodied in our communication of November 22, 1937, be withdrawn and 
that appropriate action be taken by your committee thereon."" It is shown, also, by the letter of the same Chairman to Dr. Lee under date of December 21, 1937: ""In acknowledgment of your 
letter of December 10, in which you enclose a copy of your resignation as a member of the medical staff of Group Health 
Association, Inc., may I say that upon receipt of same the Compensation, Contract and Industrial Medicine committee appeared 
before the Executive Committee and requested a withdrawal of its charges against you, which request was granted.  Such action 
places your status as that of a member now in good standing."" The concern of the defendants Association and Society with the effect of Group Health on the economic status of the medical 
profession, and upon competition in financing and making available medical and hospital services, is abundantly illustrated by 
articles and statements of officers and members thereof.  An article, appearing in the Journal of the American Medical 
Association for October 2, 1937, reads in part as follows: ""Out of a total population of 486,869 in the District of Columbia, 
115,912 are civil employees of the United States government, and, of these, 2,517 are employees of the Federal Home Loan 
Bank Board and its affiliated agencies.  If to these persons, all of whom are eligible for membership in Group Health Association, 
their dependents are added, allowing an average of two dependents for each employee, a total of 347,736 persons is reached, 
out of a total population of 486,869 that the promoters of Group Health Association, according to their certificate of incorporation, 
seek to withdraw from the ordinary practice of medicine and to cover into a group health insurance contract practice system and 
treat through physicians hired for that purpose.  The effect of the withdrawal from private practice of even one-half that number 
of persons, all of whom are able to pay for medical services, will materially disturb medical practice in the District of Columbia 
and react against public interest.  * * * The scheme is so planned that the richer and more liberally paid employees are to obtain 
medical service at rates based on the incomes of the poorest employees.  The courts have repeatedly held that the value of 
medical services rendered to a patient may be properly appraised in relation to his wealth, just as the value of legal services are 
commonly appraised in relation to the value of the interests that the lawyer is called on to protect, whether interests involving the 
life of his client or his client's property.  Under the present scheme, fees that are charged for medical services to the richer and 
more liberally paid employees are to be identical with those charged employees of the lowest grade, doing part-time work."" The author of this article, who was one of the individual defendants, was Director of the Bureau of Legal Medicine and 
Legislation of the American Medical Association from 1922 to 1939, when he retired.  He holds degrees both of law and of 
medicine. He was called as a witness by appellants and developed the theme of the article further as follows: ""If GHA expanded its activities to a point where it took over a substantial part of the people of the District of Columbia - rich and 
poor alike, - the United States Government subsidizing its services - it is quite obvious that the various doctors in the District of 
Columbia, with their plants, with their experience, and everything else, would not be able to compete on a fair, honest basis; and 
that is when medical practice would be broken down by the subsidized practice, tending to destroy the medical profession."" The record reveals other similar statements of which the following are examples: ""I think it would be exceedingly unfortunate to 
stabilize the income of the medical profession, because there is just as much difference in the qualifications of doctors as there 
is in the qualifications of stenographers.  Some of them can do it and some of them are rotten.  * * * It would be unfortunate to 
stabilize the pay of doctors."" "" * * * let us * * * consider what would happen in the District of Columbia provided you were able to obtain the maximum of 
enrollment in this corporation.  * * * you see what it would do here as an economic thing.* * * It would simply result in the 
necessary exodus of a large part of the medical profession of the District of Columbia, * * * ."" "
465,," "" * * * Quite naturally, however, the organized profession is insisting upon not being forced by misguided or unfair competition to 
give up any of its rightful prerogatives."" ""The question has many implications.  * * * About all the outside doctor would have to do would be to take care of the indigent 
and the riff-raff and the members who had been dropped by the club."" ""Dr. McGovern said that he looked upon this Group Health Association movement as an organization coming in and interfering 
with his business. He added that he expected to be in practice for some 20 years and he did not propose, if it could be avoided 
at all, to have an organization such as was proposed to interfere with his work and income.  'Just what are you fellows going to 
do about it?"" He cited the instance of the musicians who had succeeded in preventing the Marine Band from cutting in on their 
business in playing before assemblies without cost to the sponsors.  * * * The lawyers as a group had prevented inroads in their 
business.  'It just doesn't seem that we are active in preventing the National Government from entering the practice of medicine 
and interfering with our business.  It should be demanded from the American Medical Association that they send a man down 
here now and see just what could be done.'"" [Italics supplied] "" * * * corporation practice of medicine * * * in the District of Columbia threatens to have a far reaching and deleterious effect on 
the private practice of medicine."" "" * * * one is compelled to wonder what will become of the private practice of medicine in those centers if the government is to 
subsidize cut-rate medical schemes.  * * * "" Maintenance of ""free and fair competition"" was the theme of defendants' request for instruction No. 31, refused by the trial court 
which read in part: "" * * * the defendants were entitled, both collectively and individually, to adopt and carry out reasonable 
regulations in professional practice for the purpose of maintaining free and fair competition in the District of Columbia and * * * 
any restraints caused thereby upon Group Health Association, Inc., its doctors, members or operations, without more, would not 
violate the Sherman Act."""
465,24," Group Health Association is described in the indictment as follows: ""33.  Group Health Association, Inc., was incorporated on 
February 19, 1937, and authorized to do business under and by virtue of the laws of Congress for the District of Columbia.  Said 
corporation is a non-profit, cooperative association of employees of certain departments in the executive branch of the United 
States Government employed in the District of Columbia.  Most members of Group Health Association, Inc., are embraced within 
the low income group, over 80% of them earning annual incomes of not more than $2,000.  Said corporation is engaged in the 
District of Columbia in the business of arranging for the provision of medical care and hospitalization to its members and their 
dependents on a risk sharing prepayment basis.  Said corporation collects monthly payments in the form of dues from its 
members.  Medical care is provided by a medical staff consisting of salaried general practitioners and specialists engaged in 
group practice under the sole direction of a medical director.  Said corporation pays adequate salaries to the doctors on its 
medical staff and provides the medical staff with a modern, well equipped clinic, which was opened on November 1, 1937.  Said 
corporation also defrays, within limits, the expenses of hospitalization of its members and their dependents.  The personal 
relationship ordinarily existing between doctor and patient obtains between the doctors on the medical staff of Group Health 
Association, Inc. and their Group Health Association, Inc. patients."""
465,25," ""Evidence has been permitted in this case with respect to the public need or lack of need of so-called low-cost medicine. I 
charge you that any need, or lack of need, for a low-cost medicine plan, has nothing to do with the right of the defendants to 
exercise their lawful powers and duties in connection with the practice of the medical profession. The rights of Group Health 
Association, Inc. are no greater because of an alleged need for low-cost medicine, than if no such need existed.  Group Health 
Association, Inc. had a lawful right to disapprove of what it may have thought was the attitude of the defendants toward low-cost 
medicine plans, just as the defendants had an equal right to disapprove of what the defendants thought was the attitude of 
Group Health Association, Inc. with respect to low-cost medicine plans.  Each party to the controversy had the right to further 
and advance its own opinion in the controversy by all methods of legitimate persuasion and reasoned argument whether applied 
to members of the medical profession, the Washington hospitals, or the public.  Refused.  J.M.P."" "
466,26," That appellants' attack on Group Health was for the purpose of restraining competition is admitted, by implication, also in their 
opening brief: "" * * * that a corporation known as the Twentieth Century Fund with assets of approximately $3,500,000, and 
whose main objective was to actively promote the organization of group payment agencies, i.e., organizations through which 
groups of people might obtain all-around medical and hospital care in return for some fixed periodic payments, was subsidizing 
GHA and enabling it to sell medical services at less that cost for the purpose of destroying the private practice of medicine and 
to set up in its place or stead a theory of the distribution of medical services advocated by such Fund; that HOLC was diverting 
Government moneys to subsidize GHA and thereby enabling it to sell medical services at less than cost; * * * ."""
466,27," New Negro Alliance v. Sanitary Grocery Co., 303 U.S. 552, amended, 304 U.S. 542, 58 S.Ct. 703, 82 L.Ed. 1012."
466,28," Norris-LaGuardia Act of March 23, 1932, 47 Stat. 73, 29 U.S.C.A.  § 113(c)."
466,29," Columbia River Packers Ass'n, Inc., v. Hinton, 315 U.S. 143, 62 S.Ct. 520, 86 L.Ed.    ; Note, 51 Yale L.J. 1039, 1040-1041."
466,30," H.R. Rep. No. 612, 62d Cong., 2d Sess. (1912) 10: ""The consensus of judicial view * * * is that workingmen may lawfully 
combine to further their material interests without limit or constraint, and may for that purpose adopt any means or methods 
which are lawful. It is the enjoyment and exercise of that right and none other that this bill forbids the courts to interfere with."""
466,31," Sen. Rep. No. 163, 72d cong., 1st Sess. (1932) 9: ""The right of wage earners to organize and to act jointly in questions 
affecting wages, conditions of labor, and the welfare of labor generally is conceded and recognized by all students of the 
subject."""
466,32," Ibid.: ""A single laborer, standing alone, confronted with such far-reaching, overwhelming concentration of employer power, and 
compelled to labor for the support of himself and family, is absolutely helpless to negotiate or to exert any influence over the 
fixing of his wages or the hours and conditions of his labor."" "
467,33," Harris v. Mayor and City Council, 151 Md. 11, 17, 133 A. 888, 890; nor is a lawyer, Gay v. Hudson River Elec. Power Co., 
C.C.N.D.N.Y., 178 F. 499, 502; nor a skilled chemist, Bagnall v. Levinstein, Ltd., [1907] 1 K.B. 531, 540; Note, 129 A.L.R. 990."
467,34," Weymouth v. Sanborn, 43 N.H. 171, 173, 80 Am.Dec. 144; nor is a minister, Holy Trinity Church v. United States, 143 U.S. 
457, 463, 12 S.Ct. 511, 36 L.Ed. 226; nor a lawyer, Latta v. Lonsdale, 8 Cir., 107 F. 585, 52 L.R.A. 479; nor a teacher, School 
Dist. No. 94 v. Gautier, 13 Okl. 194, 204, 73 P. 954, 957; nor an actor, Univeral Pictures Corp. v. Superior Court, 9 Cal.App.2d 
490, 50 P.2d 500, 501, 502."
467,35," Magers v. Dunlap, 39 Ill.App. 618, 619; First Nat. Bank v. Barnum, D.C.M.D. Pa., 160 F. 245, 248; Gay v. Hudson River Elec. 
Power Co., C.C.N.D.N.Y., 178 F. 499, 503; nor the fees of lawyers, First Nat. Bank v. Barnum, supra. Cf. Romans 6:23."
467,36," Columbia River Packers Ass'n, Inc., v. Hinton, 315 U.S. 143, 62 S.Ct. 520, 86 L.Ed. 750."
467,37," Ibid; New Negro Alliance v. Sanitary Grocery Co., 303 U.S. 552, amended, 304 U.S. 542, 58 S.Ct. 703, 82 L.Ed. 1012."
467,38," See Associated Press v. National Labor Relations Board, 301 U.S. 103, 57 S.Ct. 650, 81 L.Ed. 953. Cf.  Michigan Trust Co. v. 
Grand Rapids Democrat, 113 Mich. 615, 617, 71 N.W. 1102, 1103, 67 Am.St.Rep. 486."
467,39," Norris-LaGuardia Act of March 23, 1932, 47 Stat. 70, 29 U.S.C.A.  § 102."
467,40," Columbia River Packers Ass'n, Inc., v. Hinton, 315 U.S. 143, 62 S.Ct. 520, 86 L.Ed. 750."
467,41," Jordan v. Group Health Ass'n, 71 App.D.C. 38, 45, 107 F.2d 239, 246."
467,42, Group Health Association By-Laws.
467,43," Meigs v. United States, D.C. Mass., 30 F.Supp. 68, 69, 70, affirmed, 1 Cir., 115 F.2d 13; Virginia Iron, Coal & Coke Co. v. 
Odle's Adm'r, 128 Va. 280, 289, 105 S.E. 107, 109. See Cardillo v. Mockabee, 70 App.D.C. 16, 18, 102 F.2d 620, 622."
467,44," United States v. Hutcheson, 312 U.S. 219, 227, 231, 61 S.Ct. 463, 464, 85 L.Ed. 788: ""Whether the use of conventional, 
peaceful activities by a union in controversy with a rival union over certain jobs is a violation of the Sherman Law, Act of July 2, 
1890, 26 Stat. 209, as amended, 15 U.S.C.  § 1 [15 U.S.C.A.  § 1], is the question.  * * * The Norris-LaGuardia Act removed the 
fetters upon trade union activities, which according to judicial construction § 20 of the Clayton Act [29 U.S.C.A.  § 52] had left 
untouched, by still further narrowing the circumstances under which the federal courts could grant injunction s in labor disputes.  
More especially, the Act explicitly formulated the 'public policy of the United States' in regard to the industrial conflict, and by its 
light established that the allowable area of union activity was not to be restricted, as it had been in the Duplex case, to an 
immediate employer-employee relation.  Therefore, whether trade union conduct constitutes a violation of the sherman Law is to "
468,," be determined only by reading the Sherman Law and § 20 of the Clayton Act and the Norris-LaGuardia Act as a harmonizing 
text of outlawry of labor conduct."""
468,45," Id., 312 U.S. at pages 236, 237, 61 S.Ct. at page 468, 85 L.Ed. 788."
468,46," United States v. Hutcheson, 312 U.S. 219, 232, 61 S.Ct. 463, 85 L.Ed. 788."
468,47," 272 U.S. 549, 47 S.Ct. 169, 71 L.Ed. 403."
468,48," United States v. Hutcheson, 312 U.S. 219, 233, 61 S.Ct. 463, 85 L.Ed. 788."
468,49," New Negro Alliance v. Sanitary Grocery Co., 303 U.S. 552, 555, 556, amended, 304 U.S. 542, 58 S.Ct. 703, 82 L.Ed. 1012; 
Columbia River Packers Ass'n. Inc., v. Hinton, 315 U.S. 143, 62 S.Ct. 520, 86 L.Ed. 750."
468,50," Apex Hosiery Co. v. Leader, 310 U.S. 469, 487-489, 60 S.Ct. 982, 84 L.Ed. 1311, 128 A.L.R. 1044."
468,51," Id., 310 U.S. at page 501, 60 S.Ct. 982, 84 L.Ed. 1311, 128 A.L.R. 1044. See New Negro Alliance v. Sanitary Grocery Co., 
303 U.S. 552, 562, 563, amended, 304 U.S. 542, 58 S.Ct. 703, 708, 82 L.Ed. 1012: "" * * * short of fraud, breach of the peace, 
violence, or conduct otherwise unlawful.  * * * ""; United States v. Hutcheson, 312 U.S. 219, 231, 61 S.Ct. 463, 466, 85 L.Ed. 788: 
""Therefore, whether trade union conduct constitutes a violation of the Sherman Law is to be determined only by reading the 
Sherman Law and § 20 of the Clayton Act and the Norris-LaGuardia Act as a harmonizing text of outlawry of labor conduct."""
468,52," Apex Hosiery Co. v. Leader, 310 U.S. 469, 501, 502, 60 S.Ct. 982, 84 L.Ed. 1311, 128 A.L.R. 1044. "
469,53," United States v. American Medical Ass'n, 72 App.D.C. 12, 21, 110 F.2d 703, 712, certiorari denied 310 U.S. 644, 60 S.Ct. 
1096, 84 L.Ed. 1411."
469,54, Ibid.
469,54," a The requested instruction reads as follows: ""The jury is instructed as a matter of law that not all combinations and agreements affecting trade in the District of Columbia are 
condemned by the Sherman Act. Where a combination or conspiracy was entered into with the object of properly and fairly regulating the practice of medicine in 
which the defendants are engaged or interested, such combinations or conspiracies are not a violation of Section 3 of the 
Sherman Act. If the jury finds from the evidence that the alleged combination or conspiracy was a reasonable regulation of the 
practice of medicine and further finds that the effect of its formation and enforcement on trade in the District of Columbia is but 
indirect and not its purpose or object, then a verdict of 'Not Guilty' must be returned as to all of the defendants."""
469,55," In Anderson v. United States, 171 U.S. 604, 615, 616, 19 S.Ct. 50, 54, 43 L.Ed. 300, upon which appellants rely, the law was 
stated in the following terms: ""Where the subject-matter of the agreement does not directly relate to and act upon and embrace 
interstate commerce, and where the undisputed facts clearly show that the purpose of the agreement was not to regulate, 
obstruct, or restrain that commerce, but that it was entered into with the object of properly and fairly regulating the transaction of 
the business in which the parties to the agreement were engaged, such agreement will be upheld as not within the statute, 
where it can be seen that the character and terms of the agreement are well calculated to attain the purpose for which it was 
formed, and where the effect of its formation and enforcement upon interstate trade or commerce is, in any event, but indirect 
and incidental, and not its purpose or object."""
469,56," 294 U.S. 608, 55 S.Ct. 570, 79 L.Ed. 1086."
469,57," 272 U.S. 425, 47 S.Ct. 122, 71 L.Ed. 331. "
470,58," Jackson, An Organized American Bar, 18 A.B.A.J. 383; Rutledge, What Changed Conditions Must the Lawyer Face in the 
Practice of Law?, 9 Am.L. School Rev. 1174."
470,59," See Llewellyn, The Bar's Troubles, and Poultices - and Cures?, 5 Law and Contemp.Prob. 104, 107."
