Page,Label,Text
80,5," The heart of the FTC complaint states: Paragraph Four: It is now, and has been for some time, the practice and policy of respondent to adopt and employ in the 
various states of the United States and the District of Columbia, a system of establishing resale prices for its products by 
various means and methods, including the requirement that its dealers maintain or adhere to the prices established and 
promulgated by respondent. Paragraph Five: By various means and methods, respondent has entered into and effectuate the aforesaid practice and 
policy by which it can and does control, establish, manipulate, fix, and maintain the resale prices at which its products are 
sold by its dealers. In order to carry out the said plan or policy, respondent adopted and employed and still employs the 
following means among others, by which it has undertaken to prevent and has prevented dealers from selling said products 
at prices other than the said resale prices established by respondent: (a) It issues resale price lists and advertising material to the trade in which the various resale prices for said products are 
set forth and explained; (b) It makes it generally known to the trade, by direct or indirect means, that it expects and requires all dealers handling 
Lenox fine china products to maintain and enforce said resale prices or such dealerships will be terminated; (c) It enters into formal and informal agreements, understandings, and arrangments with its dealers as a condition 
precedent to the opening of new accounts that such dealers will maintain resale prices; (d) It solicits, invites and obtains from dealers handling Lenox fine china products cooperation and assistance in 
ascertaining information pertaining to any dealers or others who resell such products and fail to maintain resale prices 
established by respondent; (e) It employs a system of policing the maintenance of resale prices by dealers which includes, among other things, 
""rigged"" orders and examinations of these orders by an electrical process; (f) It subscribes to and actively employs a ""clipping"" service to ascertain which dealers are advertising said products at 
resale prices below those established by respondent; (g) It directs Lenox salesmen and other employees to secure information identifying any dealer who fails to observe the 
established resale prices; (h) It threatens to terminate and does terminate the franchises of Lenox dealers who fail to observe and maintain the 
established retail prices; (i) It threatens to terminate and does terminate the franchises of Lenox dealers who advertise Lenox fine china products at 
other than the established resale prices without Lenox's the extablished resale prices without Lenox's permission; (j) It has in effect a program by which it makes known to dealers handling Lenox products that failure to maintain the 
established resale prices will result in termination of their franchise. "
81,," The above are among the various means and methods which have been used and are now being used by respondent in 
the enforcement of its system of maintaining established prices; all with the result that said prices have been and are 
generally observed and maintained by dealers handling Lenox products. There can be no doubt that this complaint is aimed at a violation of Section 1 of the Sherman Antitrust Act - resale price 
maintainance.  See United States v. Parke, Davis & Co., 362 U.S. 29, 4 L. Ed. 2d 505, 80 S. Ct. 503 (1960)."
81,6," The FTC complaint is quoted in pertinent part in footnote 5, supra.  It alleges a scheme of resale price maintenance enforced 
through various means and depending upon dealer agreement to Lenox's set prices.  Therefore, the allegations fit within what 
the Supreme Court of the United States declared to be a violation of Section 1 of the Sherman Antitrust Act in United States v. 
Parke, Davis & Co., 362 U.S. 29, 4 L. Ed. 2d 505, 80 S. Ct. 503 (1960). It might have been possible for the FTC to have alleged "
82,," facts which would have fallen short of those present in Parke Davis but still fit within the prohibitions of Section 5 of the FTCA.  In 
such a case, they would have been relying upon the preventive nature of Section 5 of the FTCA. "
90,1," Over-the-air subscription television differs from conventional broadcasting in the nature of the signal that is transmitted; a 
subscription station broadcasts a ""scrambled"" signal that can be converted to intelligible form by special equipment which also 
assesses charges for the subscription programs viewed.  CATV systems with direct cable links to subscribers' television sets are 
also technically capable of using similar devices to offer subscription services. The Federal Communications Commission 
investigated the possibility of authorizing subscription services on CATV networks, and concluded that the most efficient means 
of establishing pay television at present was through broadcasting stations. See Fourth Report and Order on Subscription 
Television, 15 F.C.C.2d 466, 579-587 (1968) [hereinafter Fourth Report]."
90,2, 20 Fed.Reg. 988 n.1 (1955).
90,3, 16 P&F Radio Reg. 1539 (1958).
90,4," One of the three applications was denied; of the two which were granted, one station relinquished its license before 
commencing operations.  Fourth Report, 15 F.C.C.2d at 467."
90,5," Zenith has patented ""Phonevision,"" a system for over-the-air subscription television, and has licensed Teco to enfranchise local 
Phonevision operations.  Brief for the Intervenors at 2 n.1. "
91,6," Fourth Report, 15 F.C.C.2d at 470-471."
91,7," There is some question whether the term ""free TV"" is a misnomer; in the Fourth Report, for example, the Commission stated: 
""Free TV is not really free.  The advertising costs which support free TV are eventually passed on to the public, and a profit is 
made by the licensee or others from the use of the public's channels."" 15 F.C.C.2d at 548; but cf.  id. at 548 n.51; Brief for 
Petitioners at 39: ""Economists have contended that free television is indeed 'free' because, as more and more units of a 
particular commodity are sold, the purchase price goes down and the advertising costs are borne not by the public, but by the 
results of mass production."" "
93,8," See part I, supra."
93,9," In his opinion for the court, Judge (now Chief Justice) Burger pointed out that ""HN2[
] Congress specifically commanded the Commission by Sec. 303(g) of the Communications Act, to 'study new uses for radio, provide for experimental uses of 
frequencies, and generally encourage the larger and more effective use of radio in the public interest.'"" (Emphasis in original.) In 
addition, he concluded that ""the distinguishing characteristic of the Federal Communications Commission's authorization of 
subscription television in this case is the experimental or trial basis upon which the system is to operate for the duration of its 
three years authority."" 112 U.S.App.D.C. at 250, 301 F.2d at 837."
93,10," See General Telephone Company of California v. FCC, 134 U.S.App.D.C. 116, at 124, 413 F.2d 390, at 398 (1969): HN5[
] Over the years, the Commission has been required to meet new problems * * * and as cases have reached the 
courts the scope of the Act has been defined, as Congress contemplated would be done, so as to avoid a continuing 
process of statutory revision.  To do otherwise in regulating a dynamic public service function such as broadcasting would 
place an intolerable regulatory burden on the Congress -- one which it sought to escape by delegating administrative 
functions to the Commission."
93,11," 319 U.S. 190, 219, 63 S. Ct. 997, 1011, 87 L. Ed. 1344 (1943); see also FCC v. Pottsville Broadcasting Co., 309 U.S. 134, 
137-138, 60 S. Ct. 437, 84 L. Ed. 656 (1940). "
94,12," See, e.g., Paducah Newspapers, Inc. v. FCC, 134 U.S.App.D.C. 287, 414 F.2d 1183 (1969); General Telephone Company of 
California v. FCC, 134 U.S.App.D.C. 116 413 F.2d 390 (1969); Buckeye Cablevision, Inc. v. FCC, 128 U.S.App.D.C. 262, 387 
F.2d 220 (1967)."
94,13," See Fourth Report, 15 F.C.C.2d at 469-473; First Report on Subscription Television, 23 F.C.C. 532, 535-542 (1957)."
94,14," Aside from Connecticut Committee, the Functional Music case parallels the facts of the instant controversy more closely than 
any other case which we have been able to discover.  In Functional Music, however, we did not deal with the specific question of 
the FCC's authority to license direct-charge broadcasting services.  The major issues in that case were whether this court 
possessed jurisdiction to review the Commission's action, and whether the Commission had erred in determining that functional 
broadcasting was point-to-point communication rather than broadcasting under the Act."
94,15," For a brief description of the early federal statutes governing broadcasting, see National Broadcasting Co. v. United States, 
319 U.S. 190, 210-214, 63 S. Ct. 997, 87 L. Ed. 1344 (1943)."
94,16," See E. Barnouw, A Tower in Babel: A History of Broadcasting in the United States 154-157 (1966) [hereinafter Barnouw]; G. 
Archer, History of Radio to 1926, at 252-254 (1938) [hereinafter Archer]."
94,17," Apparently some sporadic efforts at radio advertising were made in the early 1920's when individual phonograph record 
merchants who supplied complimentary phonograph records for broadcasts began insisting on radio acknowledgment.  See 
Archer 199."
94,18, See Barnouw 106-107; Archer 275-277. 
95,19," Barnouw 106-107.  Cf. C. Siepmann, Radio, Television, and Society 7 (1950) [hereinafter Siepmann]: ""We are today so 
accustomed to the dominant role of the advertiser in broadcasting that we tend to forget that, initially, the idea of advertising on 
the air was not even contemplated and met with widespread indignation when it was first tried."""
95,20," See generally Barnouw 131-134, 157-160."
95,21," Archer 285-286, 361, 363; Barnouw 177-178; Siepmann 10-11."
95,22," At the time the Radio Act was passed, ""time-selling stations were still a minority; the climax of a struggle between commercial 
and noncommercial interests lay ahead."" Barnouw 200; see also id. at 202-203; Siepmann 10 (""In 1929 the National Association 
of Broadcasters adopted 'Standards of Commercial Practice,' which specifically barred commercial announcements from the air 
between the hours of seven and eleven in the evening."")."
95,23," S.Rep.No.772, 69th Cong., 1st Sess. 3 (1926)."
95,24," The portion of the Conference Report which deals with the relevant section of the bill states: The jurisdiction conferred in this paragraph is substantially the same as the jurisdiction conferred upon the commission by 
section 1(c) of the Senate amendment.  The important change from the provision of the Senate amendment is that while 
under the Senate bill this original jurisdiction was vested permanently in the commission, the jurisdiction is by this 
compromise * * * limited to one year in time. H.Rep.No.1886, 69th Cong., 2d Sess. 17 (1927); S.Doc. 200, 69th Cong., 2d Sess. 17 (1927). "
96,25," See, e.g., Fourth Report, 15 F.C.C.2d at 598-599; Second Report on Subscription Television, 16 P&F Radio Reg. 1539 
(1957); 98 Cong.Rec. 9032-9033 (1952).  The proceedings leading up to the instant case reflect Congress' inability to agree on 
limitations of the Commission's power in this area.  On September 12, 1968, the day after the House Committee on Interstate 
and Foreign Commerce passed its resolution urging the Commission to defer action on STV (see part I, supra), nine members of 
the Commerce Committee sent a letter to the Commission which stated, in part, that the resolution ""represents the thinking of 
the barest majority of those present at the Commerce Committee hearing"" and ""does not represent a mandate to the 
Commission."" The letter concluded: ""In our opinion, the failure of the FCC to act promptly to decide the 13-year-old rulemaking 
proceeding on subscription television would be inconsistent with your responsibilities imposed by the Administrative Procedure 
Act and contrary to the public interest * * *."" Fourth Report, 15 F.C.C.2d at 471-472."
96,26," See 36 Stat. 539, 544-546 (1910). "
97,27," See 44 Stat. 1162, 1168-1169 (1927)."
97,28," See 47 U.S.C. §§ 313, 314 (1964)."
97,29," Brief for Petitioners at 41 (emphasis in original): The Commission urges that rate regulation is unnecessary since: ""We believe that the market place will regulate charges 
that are paid * * *."" Yet, it can fairly be asked: What market place?  The Commission has limited pay television to only one 
station in each city with five television allocations.  Under these conditions, it is simply fallacious to argue that a ""market "
98,," place"" exists, the operation of which would protect the public.  There is no ""market place"" when there is a government-
authorized monopoly."
98,30," See, e.g., United States v. Columbia Pictures Corporation, 189 F. Supp. 153, 183-192 (S.D.N.Y.1960); Section of Antitrust 
Law of the American Bar Association, Antitrust Developments 1955-1968 at 66-70 (1968)."
98,31," The Commission devoted considerable attention to the likelihood that STV will compete not only with free television, but also 
with motion picture theatres and other ""box office"" attractions.  See 15 F.C.C.2d at 474-488, 497, 508-509."
98,32," HN13[
]  47 U.S.C. § 326 (1964): Nothing in this chapter shall be understood or construed to give the Commission the power of censorship over the radio 
communications or signals transmitted by any radio station, and no regulation or condition shall be promulgated or fixed by 
the Commission which shall interfere with the right of free speech by means of radio communication. A logical extension of petitioners' constitutional arguments could well render any form of direct-charge broadcasting 
unconstitutional.  Thus, it could be argued that rules against siphoning of programs, talent, and audiences are required in order 
to prevent STV from damaging free television and imposing impermissible hardship on poor people; but any rules against 
siphoning would violate the first amendment, and thus the Commission and Congress are without power to approve direct-
charge broadcasting. "
99,33," The leading case is FCC v. Sanders Brothers Radio Station, 309 U.S. 470, 477, 60 S. Ct. 693, 84 L. Ed. 869 (1940), where 
the Supreme Court stated that HN14[
] in enacting the standing provisions of the Communications Act, 47 U.S.C. § 402 (1964), Congress ""may have been of the opinion that one likely to be financially injured by the issue of a license would be the 
only person having a sufficient interest to bring to the attention of the appellate court errors of law in the action of the 
Commission * * *."" The Court held that the standing thus conferred encompassed ""any relevant question of law in respect of the 
order of the Commission."" See also Office of Communication of the United Church of Christ v. FCC, No. 19,409 (D.C.Cir., June 
20, 1969); National Association of Securities Dealers, Inc. v. SEC, 136 U.S.App.D.C. 241, -, 420 F.2d 83, 95-101 (1969) (Chief 
Judge Bazelon concurring)."
99,34," As a matter of statistical technique, we have some doubts about the reliability of figures obtained by comparing data taken 
from the Hartford area to data taken from the whole nation; in theory, it is possible that the Hartford area contains a substantially 
smaller proportion of people in the low income levels than does the nation as a whole, and that as a result the two percent figure 
is misleading.  For present purposes, however, we shall disregard this potential discrepancy. "
100,35," See, e.g., Black Hills Video Corp. v. FCC, 399 F.2d 65 (8th Cir. 1968); Buckley-Jaeger Broadcasting Corp. of California v. 
FCC, 130 U.S.App.D.C. 90, 397 F.2d 651 (1968); Buckeye Cablevision, Inc. v. FCC, 128 U.S.App.D.C. 262, 387 F.2d 220 
(1967); Bay State Beacon, Inc. v. FCC, 84 U.S.App.D.C. 216, 171 F.2d 826 (1948). "
105,1," In Bergen County v. Port of New York Authority, 32 N.J. 303, 306, 160 A. 2d 811, 812 (1960), the Port Authority is described as 
""a body corporate and politic created by a compact between the States of New Jersey and New York . . . with the consent of the 
Congress of the United States. (42 Stat. 174).  It is an agency of both states to further their common interests . . . ."" The scope of 
the Port Authority's power is set forth as follows in New Jersey v. Daquino, 56 N.J. Super. 230, 152 A. 2d 377 (App. Div.), certif. 
denied, 30 N.J. 603, 154 A.2d 675, cert. denied, 361 U.S. 944, 4 L. Ed. 2d 363, 80 S. Ct. 407 (1959): The Legislatures of New York and New Jersey have envisaged and approved the exercise by the Port Authority of the 
widest range of managerial latitude in the field of air terminal operations, providing that the Authority should have ""sole 
discretion"" over ""all details of financing, construction, leasing, charges, rates, tolls, contracts and the operation of air 
terminals * * * controlled by [it]"" and that ""its decision in connection with any and all matters concerning such air terminals 
shall be controlling and conclusive."" N.J.S.A. 32:1-35.10. "
108,2," Cf. Section of Antitrust Law of the American Bar Association, Antitrust Developments 1955-1968, at 68-69 (1968): The [Supreme] Court has not rested submarket definition on a simple ""peculiar characteristics and uses"" standard.  Rather, 
by including as submarket indicia ""distinct customers,"" ""distinct prices,"" and ""sensitivity to price changes,"" it has recognized 
that there may be substitute products so closely related to the product in question as to require that they be included within 
the same ""economically significant submarket."" . . . On the other hand, functional interchangeability alone is plainly not 
sufficient . . . . Also pertinent to product market definition is the question whether there is productive capacity presently devoted to other 
products that should be included within the relevant market. "
110,3," The following provision was imposed by the Board as a condition of approval of the agreement (J.A. 499): Except in connection with aircraft which it may sell, own or operate, or on a casual, infrequent or emergency basis, Pan 
American will not engage in the aviation service business at Teterboro airport; provided however, that Pan American may 
provide such services for a period up to 90 days if necessitated by failure of persons normally engaged in such activities to 
provide such services. "
111,4," It is true that a determination of the public interest by the Port Authority is not conclusive of the public interest inquiry that the 
Board is required to make under section 408(b) of the Federal Aviation Act; obviously, the Port Authority is not charged with the "
112,," duty of implementing the federal antitrust laws, and the Board must make an independent investigation of antitrust 
considerations once its jurisdiction attaches under section 408.  That is not to say, however, that the Board should completely 
disregard the Port Authority's findings.  The fact that the public agency controlling Teterboro has determined that the agreement 
with Pan American will best serve the public, and the reasons it gave for this determination, are helpful indicators of the strength 
of the public interest in approval of the agreement, and the Board must balance this interest against the possible anticompetitive 
effects of the agreement."
112,5, J.A. 337; see also id. at 229. 
113,6," See Hearings on Maintenance of an Adequate Airport System Before the Aviation Subcomm. of the Senate Comm. on 
Commerce, 90th Cong., 1st Sess. 24 (1967) (Statement of William F. McKee, Administrator, Federal Aviation Administration): ""In 
the United States today we have a network of 3,714 publicly owned airports. . . . In addition to these airports, there as [are] 6,222 
privately owned facilities; 3,000 of these private airports are open and available to the public . . ."" "
114,7," In Marine Space Enclosures, Inc. v. FMC, 137 U.S. App. D.C. 9, 420 F.2d 577 (1969), we indicated that when an administrative 
body is faced with a problem in which time is of the essence, the appropriate procedure is to schedule an expedited hearing, 
even though the case involves complex antitrust considerations.  That is exactly what the Civil Aeronautics Board has done in 
this instance. "
120,1," For the purpose of this decision, defendant Fram Corporation and FC Corporation are considered as one and the same and will 
be called ""Fram""."
120,2," AC Division of General Motors and Purolator Products, Inc. are larger, and the three account for over one-half of the filter sales 
in the United States."
120,3," Fram's automotive filters are marketed through approximately 2300 warehouse distributors, 18,300 automotive jobbers, and 
over 300,000 retail outlets. "
121,4," Both plaintiff and defendants have played tick-tack-toe with Robinson-Patman §§ 1 and 3, 15 U.S.C. § 13(a) and 15 U.S.C. § 
13a, to the confusion of all.  The court is satisfied, however, that the section plaintiff intended to claim was violated is in fact 15 
U.S.C. 13(a).  This is § 1 of the Robinson-Patman Act as it amended § 2 of the Clayton Act. See Nashville Milk Co. v. Carnation 
Co., 355 U.S. 373, 2 L. Ed. 2d 340, 78 S. Ct. 352 (1958)."
121,5," See footnotes 11, 12 and 13, infra."
121,6," Walker Distributing Co. v. Lucky Lager Brewing Co., 323 F.2d 1 (9 Cir. 1963), cert. denied, 385 U.S. 976, 17 L. Ed. 2d 438, 87 
S. Ct. 507 (1966). "
122,7," Plaintiff's Brief Contra Motion to Dismiss the Complaint, p. 11."
122,8," This is not alleged.  Plaintiff's allegation number 9 is that ""Bendix is one of the largest sellers of automotive products in the 
United States""; and number 10: ""For a number of years up to and including the early 1960's, Bendix manufactured and sold 
automotive filters . . . .  Presently, Bendix purchases some automotive filters for resale . . . ."""
122,9," This is half correct.  Plaintiff alleged purchase for resale - not manufacture.  See n. 8, supra."
122,10," This is misleading.  Plaintiff's allegations numbers 11, 12 and 13 allege competition between Bendix and Fram in aerospace 
filters and liquid separators and that Bendix has been interested in acquiring an automotive filter manufacturing concern."
122,11," The only ""others"" described anywhere in the pleading is Carter, Bendix' distributor in Hawaii."
122,12, The only defendants here are Bendix and Fram.
122,13, The above illustrates the danger of copy work without thought. 
123,14," Fashion Originators' Guild Inc., v. F.T.C., 312 U.S. 457, 61 S. Ct. 703, 85 L. Ed. 949 (1941); Eastern States' Retail Lumber 
Dealers' Assn. v. 234 U.S. 600, 58 L. Ed. 1490, 34 S. Ct. 951 (1914); Associated Press v. United States, 326 U.S. 1, 89 L. Ed. 
2013, 65 S. Ct. 1416 (1945); United States v. Columbia Steel Co.., 334 U.S. 495, 522-23, 92 L. Ed. 1533, 68 S. Ct. 1107 (1948); 
Kiefer-Stewart Co. v. Joseph E. Seagram & Sons, 340 U.S. 211, 95 L. Ed. 219, 71 S. Ct. 259 (1951); Klor's Inc. v. Broadway-
Hale Stores, Inc., 359 U.S. 207, 79 S. Ct. 705, 3 L. Ed. 2d 741 (1959); Continental Ore Co. v. Union Carbide & Carbon Corp., 
370 U.S. 690, 8 L. Ed. 2d 777, 82 S. Ct. 1404 (1962); United States v. General Motors Corp., 384 U.S. 127, 16 L. Ed. 2d 415, 86 
S. Ct. 1321 (1966); Ford Motor Co. v. Webster's Auto Sales, Inc., 361 F.2d 874 (1 Cir. 1966)."
123,15, This court was reversed.
123,16," See Barber in ""Refusals to Deal Under the Federal Antitrust Laws,"" 103 U. of Pa.L.Rev. 847 (1955), at 876-77, as noted in 
Hawaiian Oke, supra, 416 F.2d at 77. "
124,17," See Instant Delivery Corp. v. City Stores Company, 284 F. Supp. 941 (E.D. Pa. 1968)."
124,18," See Scanlan v. Anheuser-Busch, Inc., 388 F.2d 918 (9 Cir. 1968), cert. denied, 391 U.S. 916, 20 L. Ed. 2d 654, 88 S. Ct. 
1810 (1968)."
124,19," Plaintiff's Brief Contra Motion to Dismiss the Complaint, pp. 6-9."
124,20," Lessig v. Tidewater Oil Company, 327 F.2d 459 (9 Cir. 1964), cert. denied, 377 U.S. 993, 84 S. Ct. 1920, 12 L. Ed. 2d 1046 
(1964); Karseal Corp. v. Richfield Oil Corp., 221 F.2d 358 (9 Cir. 1955). "
125,21," See n. 4, supra."
125,22," See Utah Pie Co. v. Continental Baking Co., 386 U.S. 685, 687, 18 L. Ed. 2d 406, 87 S. Ct. 1326 (1967), n. 2."
125,23," Utah Pie, supra n. 22."
125,24," I.e., the effect required by the statute as an element of a cause of action. Utah Pie, supra n. 22, at 705. "
126,25, 235 F. Supp. at 717.
126,26," Pro: Dailey v. Quality School Plan, Inc., 380 F.2d 484 (5 Cir. 1967); Gottesman v. General Motors Corp. 414 F.2d 956 (2 Cir., 
1969), 1969 TRADE CASES P72,888 (reversing Gottesman, infra); Julius M. Ames Co. v. Bostitch, Inc., 240 F. Supp. 521 
(S.D.N.Y. 1965). Contra: Highland Supply Corp. v. Reynolds Metals Co., 327 F.2d 725 (8 Cir. 1964); Gottesman v. General 
Motors Corp., 221 F. Supp. 488 (S.D.N.Y. 1963); Utah Gas Pipelines Corp. v. El Paso Natural Gas Co., 233 F. Supp. 955 (D. 
Utah 1964); Bailey's Bakery, supra; Dairy Foods Inc. v. Farmers Co-op. Creamery, 298 F. Supp. 774 (D. Minn. 1969); Isidor 
Weinstein Investment Co. v. The Hearst Corp., 303 F. Supp. 646 (N.D. Cal., 1969)."
126,27," United States v. E. I. Du Pont De Nemours & Co. (Cellophane), 351 U.S. 377, 100 L. Ed. 1264, 76 S. Ct. 994 (1956); United 
States v. E. I. DuPont De Nemours & Co. (General Motors), 353 U.S. 586, 77 S. Ct. 872, 1 L. Ed. 2d 1057 (1957): Brown Shoe 
Co. v. United States, 370 U.S. 294, 8 L. Ed. 2d 510, 82 S. Ct. 1502 (1962); United States v. Philadelphia National Bank, 374 
U.S. 321, 10 L. Ed. 2d 915, 83 S. Ct. 1715 (1963); United States v. Aluminum Co. of America, 377 U.S. 271, 12 L. Ed. 2d 314, 
84 S. Ct. 1283 (1964); Minnesota Mining and Manufacturing Co. v. New Jersey Wood Finishing Co., 381 U.S. 311, 14 L. Ed. 2d 
405, 85 S. Ct. 1473 (1965); United States v. Von's Grocery Co., 384 U.S. 270, 16 L. Ed. 2d 555, 86 S. Ct. 1478 (1966); Zenith 
Radio Corp. v. Hazeltine, Research, Inc., 395 U.S. 100, 23 L. Ed. 2d 129, 89 S. Ct. 1562 (1969)."
126,28," H.R. Rep. No. 15657, 63d Cong., 2d Sess. (1914)."
126,29," H.R. Rep. No. 627, 63d Cong., 2d Sess. 1 (1914)."
